A,B,C,D,E,F,G,H,I,J,K,L
0.018727204,-2.40663,-1.3369353,-1.119113,0.5945927,-0.72646123,9.981552,0.1212659,0.7935924,0.053316124,0.046054255,-0.6338438
0.018243192,-2.4130177,-1.3335099,-1.1252768,0.57759327,-0.7288027,9.943303,0.13548782,0.74571896,0.0540519,0.047074534,-0.6383912
0.020638509,-2.410306,-1.3320044,-1.1343924,0.5580541,-0.73930544,9.885244,0.12679374,0.4321245,0.054903217,0.048093602,-0.64215684
0.031967133,-2.417806,-1.3439876,-1.139906,0.5257455,-0.74697036,9.831359,0.14739698,-0.0023474693,0.055614248,0.049148705,-0.6448412
0.026768936,-2.4311044,-1.3351111,-1.141889,0.5440926,-0.7537526,9.789964,0.13501932,-0.08439982,0.056435943,0.050098483,-0.6488184
0.026118023,-2.398615,-1.3450187,-1.1398909,0.51162004,-0.7618949,9.705318,0.1167717,0.17310257,0.05729495,0.051125027,-0.651628
0.027147083,-2.4249904,-1.3380865,-1.1548818,0.5444574,-0.76928353,9.595446,0.13424209,0.24260795,0.057838243,0.052162696,-0.653738
0.027221417,-2.4189298,-1.3274157,-1.1619192,0.48782423,-0.7813293,9.55259,0.13672593,0.16097376,0.05877657,0.053126518,-0.6566661
0.010117739,-2.4081159,-1.3316213,-1.1657627,0.4304748,-0.78897303,9.494745,0.14072324,0.29141068,0.059511874,0.05415868,-0.6578159
0.020375712,-2.402618,-1.3188949,-1.1633245,0.43660113,-0.79160136,9.4265785,0.13327491,0.4886402,0.06019694,0.05516524,-0.65981245
0.027544862,-2.3796678,-1.3229985,-1.169315,0.40254438,-0.7938429,9.362066,0.13861462,0.6249692,0.060900535,0.056246266,-0.6643354
0.028271986,-2.3923697,-1.3196903,-1.1813543,0.3934552,-0.77941656,9.284768,0.13242307,0.6565797,0.061789036,0.057276156,-0.66800517
0.029346114,-2.3792372,-1.3292863,-1.1907234,0.34173632,-0.7826476,9.22386,0.13182077,0.25132245,0.0625216,0.058317617,-0.6682064
0.04705601,-2.3944705,-1.321612,-1.1857046,0.32144338,-0.7863595,9.164808,0.11619424,0.3895942,0.06334234,0.059355672,-0.67077136
0.039780647,-2.3754168,-1.323076,-1.1966827,0.33623672,-0.79231495,9.063229,0.1151779,0.23088929,0.06414728,0.06042469,-0.6720993
0.026137728,-2.3798447,-1.3211012,-1.1979119,0.30787167,-0.79586524,8.996557,0.09537703,0.324504,0.06489113,0.0614893,-0.6728068
0.032619625,-2.379328,-1.3126279,-1.1953381,0.31145585,-0.8063262,8.917885,0.08605468,0.5578799,0.06573439,0.06255013,-0.6776052
0.03339421,-2.3677027,-1.3125433,-1.2025827,0.28545853,-0.80842054,8.832315,0.07820243,0.99473745,0.06655475,0.06366378,-0.6782912
0.036700487,-2.3627486,-1.3113639,-1.2043042,0.25647637,-0.8182251,8.772921,0.08005655,0.49442577,0.06732453,0.0647412,-0.67894757
0.043364413,-2.3543122,-1.2977835,-1.2063248,0.24734713,-0.82003146,8.683359,0.08645167,0.4765123,0.068112805,0.06581034,-0.6786256
0.042674907,-2.327793,-1.2999302,-1.2054815,0.20400417,-0.82306176,8.623883,0.101869576,0.59361786,0.06891951,0.06687349,-0.6781554
0.043657698,-2.34586,-1.2927337,-1.2034081,0.20725098,-0.8221918,8.55865,0.0998681,0.6828944,0.06968955,0.06787608,-0.6792365
0.044437714,-2.3184328,-1.286667,-1.2051497,0.20340624,-0.8206704,8.482416,0.100610785,0.5218082,0.07043633,0.06890744,-0.6777862
0.045445696,-2.3091185,-1.2843996,-1.2082837,0.16448829,-0.8275222,8.42393,0.09446749,0.21893632,0.071191385,0.06997927,-0.6758191
0.04598137,-2.2967906,-1.2704719,-1.1983241,0.15524794,-0.8351132,8.333544,0.09010803,0.12047094,0.07196612,0.07103962,-0.67609936
0.046870686,-2.2907293,-1.2702689,-1.2018377,0.14466663,-0.83524257,8.246599,0.08583228,0.41649872,0.0727532,0.07203063,-0.6754098
0.043425057,-2.28172,-1.2614862,-1.1977497,0.13562328,-0.8523157,8.139706,0.10073069,0.7822665,0.0735762,0.07307088,-0.6776866
0.04862964,-2.25221,-1.2496305,-1.2079268,0.11154723,-0.8559505,8.0524645,0.093497515,0.7581485,0.07428182,0.07409407,-0.6772588
0.049820755,-2.2444818,-1.2449033,-1.2022502,0.05413533,-0.85865235,7.985242,0.092415124,0.6870234,0.07505719,0.07512468,-0.67457265
0.055943016,-2.2292194,-1.2356904,-1.1992017,0.05725798,-0.85673094,7.895295,0.089580625,0.72937316,0.0758253,0.07611286,-0.6749334
0.054958872,-2.2193606,-1.2356302,-1.1967864,0.013859408,-0.86568755,7.817869,0.07590146,0.27490762,0.07667801,0.07711275,-0.67430466
0.055918362,-2.2118652,-1.2260325,-1.2000823,0.057986367,-0.86791354,7.753069,0.105540164,0.64261323,0.07726805,0.07812963,-0.67070556
0.05751006,-2.2001815,-1.2190294,-1.1872058,-0.0037515275,-0.8692662,7.6849203,0.09296313,0.073144615,0.078124344,0.07909931,-0.669397
0.05751916,-2.184819,-1.2133812,-1.182593,0.019578319,-0.86680704,7.609161,0.11350879,0.41279626,0.07879933,0.08011836,-0.66835517
0.05947664,-2.1814888,-1.2094704,-1.1902683,0.026012393,-0.8636746,7.497027,0.08649412,0.37000075,0.079583764,0.08106797,-0.6654069
0.060779713,-2.1714697,-1.2008916,-1.1794163,-0.026198208,-0.85979104,7.4029965,0.0951841,0.513031,0.08038914,0.082058206,-0.66155624
0.06130527,-2.1507943,-1.1856835,-1.170174,-0.0062901154,-0.8566782,7.350559,0.0967351,0.42669487,0.08099368,0.08297013,-0.6534887
0.06250505,-2.1161797,-1.1726097,-1.1625224,-0.020710237,-0.86676764,7.2909865,0.10263859,-0.08452162,0.08169939,0.08399833,-0.6530515
0.06333979,-2.1026976,-1.1680806,-1.1538017,-0.04335002,-0.86558294,7.2286596,0.1010608,0.11146921,0.0824607,0.08486303,-0.64659536
0.06408872,-2.091659,-1.160216,-1.1456537,-0.02399031,-0.8576418,7.1312776,0.10240623,0.23058778,0.083108135,0.0858576,-0.6441932
0.06602674,-2.0730388,-1.1435057,-1.1421372,-0.037676197,-0.85700285,7.051391,0.09149049,0.65740776,0.08383328,0.0867929,-0.64050794
0.06627453,-2.0504339,-1.1340652,-1.1416,-0.07177591,-0.85878354,6.969192,0.0895119,0.41103637,0.08458224,0.087751955,-0.63703626
0.06705106,-2.030999,-1.1212968,-1.1279385,-0.08892217,-0.86009175,6.8866286,0.08920954,0.12476465,0.08521585,0.08874099,-0.63476896
0.07282519,-2.00825,-1.1121138,-1.1303141,-0.08824011,-0.8546539,6.8221197,0.087297976,0.44561982,0.08604878,0.08971363,-0.62776965
0.0710756,-1.9933472,-1.1089075,-1.1132894,-0.13740176,-0.8460195,6.7605977,0.08450766,0.5733731,0.086713314,0.09068773,-0.6221346
0.07171321,-1.9896373,-1.0930159,-1.0940794,-0.08787987,-0.84247524,6.670335,0.11316779,0.16072053,0.087501444,0.09160365,-0.6204569
0.07190637,-1.9558432,-1.0893131,-1.1026472,-0.06826599,-0.84087306,6.6042566,0.094701745,0.31103253,0.088182,0.09253214,-0.6174978
0.07321147,-1.9429119,-1.0805146,-1.0956846,-0.11883762,-0.83967334,6.5329933,0.09001516,0.45015687,0.08883935,0.09346855,-0.6133464
0.074689925,-1.9336294,-1.0708345,-1.0838797,-0.11637116,-0.83048904,6.516611,0.099272326,0.8205527,0.08952682,0.09435314,-0.6079321
0.05645396,-1.9179499,-1.0612131,-1.0776726,-0.11159989,-0.8282463,6.4733176,0.08226309,0.6582143,0.09021019,0.095312186,-0.60347635
0.06557858,-1.9035515,-1.0522556,-1.0699853,-0.121292725,-0.8206039,6.3989053,0.07889104,0.710701,0.090889595,0.096154936,-0.59906346
0.06654062,-1.8835089,-1.0456418,-1.0690333,-0.12725936,-0.8196611,6.309846,0.077479616,0.75303704,0.09163004,0.09706583,-0.5938151
0.08496233,-1.8711495,-1.0325084,-1.0496566,-0.13534868,-0.81491554,6.2427444,0.07769482,0.5782814,0.09219993,0.098036,-0.5894603
0.079346314,-1.8529367,-1.022685,-1.0451639,-0.120842226,-0.8138434,6.163483,0.07562122,0.69857186,0.092908286,0.098873444,-0.58014435
0.080622226,-1.8199588,-1.009627,-1.029823,-0.14400458,-0.8043126,6.108488,0.07407616,0.6104374,0.093537316,0.09976616,-0.5793189
0.079928786,-1.8057297,-1.0023983,-1.0250707,-0.13880743,-0.79496396,6.025304,0.08495366,0.6702663,0.09417111,0.10064256,-0.5763073
0.07572073,-1.7772385,-0.99502003,-1.0214496,-0.15146098,-0.7875878,5.9573207,0.09296109,0.9417025,0.094945386,0.10154402,-0.57162166
0.07865672,-1.7776457,-0.9800157,-1.0201982,-0.15096922,-0.7811242,5.87101,0.10886338,0.44294494,0.09559925,0.10241037,-0.56726646
0.08092393,-1.7385396,-0.975978,-1.0027249,-0.19307512,-0.77679676,5.8123693,0.110049546,0.44114813,0.09615775,0.10328526,-0.56283206
0.08147917,-1.7478788,-0.96595836,-0.999354,-0.16045359,-0.76442146,5.754386,0.09897647,0.27023154,0.09691262,0.10406263,-0.55947274
0.08168301,-1.7298201,-0.96094275,-0.98652154,-0.1752881,-0.75542825,5.6488214,0.08097072,0.26447552,0.09749557,0.104913026,-0.5522411
0.083192475,-1.7210448,-0.9470965,-0.9759992,-0.15279417,-0.74163026,5.5753613,0.088797614,0.117236614,0.09806912,0.10573312,-0.5460812
0.08284833,-1.6831378,-0.9302609,-0.97261065,-0.16621241,-0.7360552,5.514086,0.08548041,0.47799242,0.0986975,0.10654507,-0.5412894
0.08328871,-1.6658818,-0.9273123,-0.96469,-0.19693357,-0.7396941,5.47892,0.079631954,0.573349,0.099350445,0.10734891,-0.5361477
0.08328778,-1.6576424,-0.9161242,-0.9472313,-0.19318503,-0.731813,5.3857675,0.07878599,0.3047272,0.09992769,0.10811512,-0.52986205
0.08449739,-1.6378955,-0.9043675,-0.9411757,-0.16864584,-0.7186219,5.3275924,0.079194665,0.5418092,0.10046133,0.10894204,-0.5280589
0.084712416,-1.6205359,-0.89944625,-0.934457,-0.17722297,-0.71326214,5.264334,0.072954915,0.5841663,0.10105899,0.109732956,-0.5261741
0.10035595,-1.610855,-0.9001146,-0.9270057,-0.18819359,-0.7067154,5.2060213,0.07419131,0.6830983,0.10164076,0.110513486,-0.52191156
0.093288355,-1.6022397,-0.8817641,-0.9239304,-0.15228257,-0.70154613,5.089288,0.06623998,0.51835954,0.10228274,0.11133644,-0.5177378
0.094109245,-1.568764,-0.8785079,-0.9161671,-0.20909715,-0.69703513,5.0123925,0.0683014,0.2745254,0.102842614,0.11210019,-0.5115087
0.09323286,-1.5778521,-0.86779314,-0.90304214,-0.19006829,-0.68945277,5.000941,0.07158491,0.50170743,0.10348649,0.11286209,-0.50849324
0.0909602,-1.5327322,-0.8606435,-0.90245086,-0.18506853,-0.6885143,4.938733,0.07001036,0.58549476,0.10405133,0.1135523,-0.5065471
0.09116024,-1.5374924,-0.8542075,-0.8953474,-0.20036964,-0.6853851,4.925369,0.06359417,0.657697,0.10451159,0.11437088,-0.5025079
0.09059741,-1.5260359,-0.84386414,-0.8890723,-0.20937122,-0.6850926,4.863118,0.055753767,0.22375208,0.10507797,0.11519785,-0.49656492
0.09079291,-1.5030544,-0.83938295,-0.88011956,-0.21581072,-0.68083787,4.7817454,0.06541635,0.32178032,0.10563882,0.11591951,-0.49154276
0.090820186,-1.4783505,-0.8255656,-0.8653401,-0.2037681,-0.6717424,4.679583,0.047808226,-0.1206457,0.1062584,0.1166687,-0.48969793
0.09242634,-1.4676251,-0.82129914,-0.8644999,-0.2016476,-0.6679808,4.6205645,0.069216035,-0.013016105,0.10679514,0.117399275,-0.4831154
0.09156834,-1.4675174,-0.80781883,-0.8570872,-0.20153773,-0.65871745,4.5627365,0.07044776,0.20640133,0.10736053,0.11814691,-0.48024163
0.09226824,-1.4334491,-0.80207175,-0.8480691,-0.21735798,-0.6570379,4.5065,0.08329813,0.1286912,0.10790148,0.11880709,-0.47624168
0.09235434,-1.4251527,-0.78722525,-0.84049255,-0.20991115,-0.6514913,4.429394,0.0852215,0.6086885,0.108386524,0.11956341,-0.4699258
0.092930965,-1.4051852,-0.7834352,-0.82615864,-0.23585413,-0.6478527,4.374386,0.09399539,0.17241573,0.10881316,0.120275654,-0.4658933
0.0747307,-1.3953487,-0.7713887,-0.8241091,-0.20953098,-0.6401316,4.3244643,0.07327151,0.5189291,0.10942564,0.12098836,-0.46030185
0.06566091,-1.3616982,-0.76383746,-0.8130497,-0.23391631,-0.6350227,4.249905,0.07145612,0.5041624,0.11000681,0.12171387,-0.45541358
0.07697349,-1.3509535,-0.75169784,-0.79733235,-0.23008308,-0.6307601,4.19871,0.06750697,0.6456624,0.11052554,0.12241642,-0.45013896
0.0792342,-1.3392247,-0.7453033,-0.7943329,-0.2111897,-0.62217104,4.1367435,0.0708057,0.58830136,0.11098001,0.12305012,-0.44514033
0.08455331,-1.3333519,-0.73441595,-0.7859418,-0.22350803,-0.6171873,4.065844,0.083290175,0.08338487,0.11153756,0.12380308,-0.4395389
0.08711698,-1.3064388,-0.7208978,-0.7761943,-0.23250884,-0.6131558,4.0167046,0.08338782,0.10516256,0.11195451,0.12436483,-0.43584162
0.08942628,-1.2786324,-0.7127888,-0.7685405,-0.25903216,-0.6117404,3.9851878,0.08997831,0.43572605,0.11253512,0.12507017,-0.42880213
0.09155566,-1.2597238,-0.7025829,-0.7595466,-0.26166835,-0.6047688,3.9566767,0.08199045,0.07341927,0.11308497,0.125765,-0.42473927
0.09261915,-1.259061,-0.6909156,-0.7514806,-0.24768807,-0.5983565,3.8602543,0.06186286,0.2093119,0.11349146,0.12639804,-0.41781926
0.09510321,-1.2215033,-0.6874442,-0.7426218,-0.2614421,-0.5863402,3.8026435,0.075060286,0.28228256,0.113972664,0.12695211,-0.40787894
0.0954919,-1.2136198,-0.6624399,-0.7201318,-0.24342684,-0.57838434,3.76256,0.057155818,0.3327936,0.11445573,0.12761772,-0.40148267
0.09668686,-1.1750293,-0.65083367,-0.70369774,-0.24502622,-0.58391136,3.667866,0.061631773,0.43686914,0.1148724,0.12827662,-0.39875916
0.09842494,-1.1661563,-0.6481273,-0.7055051,-0.24278118,-0.5881663,3.6555707,0.06342546,0.11845261,0.11534955,0.12888464,-0.39378604
0.09812777,-1.1491913,-0.6474941,-0.69261545,-0.25692526,-0.5785668,3.6234272,0.057654407,0.4706331,0.115929544,0.12947291,-0.3868362
0.0998584,-1.1457378,-0.6351672,-0.6804712,-0.21039914,-0.57315457,3.5733814,0.07135365,0.32104498,0.116315365,0.130052,-0.3801171
0.09832022,-1.1211,-0.6240799,-0.66704077,-0.20431404,-0.5706394,3.545486,0.06793078,0.4751786,0.116707854,0.13068298,-0.37817386
0.09913562,-1.1029028,-0.6165857,-0.6669234,-0.20015761,-0.5662132,3.4816983,0.08003131,0.5571462,0.11708217,0.13129789,-0.37069634
0.1001454,-1.0975658,-0.6070149,-0.6527159,-0.22081019,-0.56579065,3.4301434,0.110425636,0.0026974082,0.1175719,0.13187544,-0.36469144
0.100765906,-1.084743,-0.59938014,-0.6427145,-0.21004087,-0.5574986,3.3731594,0.09406612,-0.012108505,0.118006416,0.13241754,-0.36124167
0.09761947,-1.064567,-0.58282685,-0.62565696,-0.19823337,-0.5459365,3.313048,0.08451007,0.12768671,0.11855969,0.1329787,-0.35543597
0.10041375,-1.0241272,-0.56925035,-0.628332,-0.20265795,-0.5393409,3.2501247,0.08301918,0.2532767,0.11888511,0.13356106,-0.3511472
0.100424565,-1.0147234,-0.56166863,-0.6179231,-0.2586409,-0.53110164,3.2031791,0.08231404,0.52381974,0.11928708,0.13415487,-0.34595636
0.101722196,-1.0042821,-0.5567912,-0.60668325,-0.24494031,-0.5163865,3.1581132,0.089478835,0.25639084,0.11966698,0.13474306,-0.3400275
0.102138735,-0.9698598,-0.5489084,-0.59673774,-0.22545473,-0.5085031,3.1357577,0.0817167,0.36632702,0.12017437,0.13527985,-0.3341836
0.117491916,-0.9748531,-0.5423636,-0.58471435,-0.22176884,-0.5036789,3.1107867,0.06943427,0.50476253,0.12063157,0.13576032,-0.3287332
0.109853365,-0.9587652,-0.5329522,-0.5685983,-0.20830815,-0.49421853,3.062759,0.058252838,0.4251184,0.121027336,0.13622423,-0.3243374
0.110059485,-0.94120145,-0.5241432,-0.5646627,-0.1802916,-0.48414022,2.994956,0.07219897,0.4365912,0.121396534,0.13670795,-0.3201037
0.1081982,-0.92577887,-0.52008843,-0.56151885,-0.19564326,-0.47344702,2.9380922,0.07223335,0.11472541,0.12163773,0.13721466,-0.31522626
0.10798594,-0.91680497,-0.50771207,-0.547547,-0.20633441,-0.4654831,2.8693378,0.06517553,0.2891432,0.12197637,0.13777994,-0.31030166
0.10749132,-0.89465815,-0.50202125,-0.53658193,-0.19533095,-0.46345195,2.7711704,0.06331569,0.46058667,0.1224548,0.13824458,-0.3074761
0.10804189,-0.8828157,-0.49647284,-0.5380263,-0.1757519,-0.46816546,2.7494397,0.08954272,0.61951447,0.122798316,0.13875711,-0.30226982
0.10685422,-0.8718374,-0.48875794,-0.5308857,-0.20191987,-0.46112615,2.6927562,0.07182571,0.2862426,0.123173736,0.13927536,-0.2990866
0.10754313,-0.8621585,-0.4854713,-0.52321935,-0.20341805,-0.4558746,2.6406007,0.08551977,0.48960122,0.12360534,0.13974458,-0.2962085
0.107743695,-0.86509377,-0.46913257,-0.52539796,-0.19510849,-0.45162216,2.60126,0.093355805,0.5804238,0.12392725,0.14029513,-0.28907123
0.10809996,-0.82595164,-0.46120527,-0.5061656,-0.24072981,-0.44506958,2.573044,0.07331353,0.16770548,0.12426576,0.14072275,-0.28501865
0.10784607,-0.81262994,-0.45156494,-0.489637,-0.20603599,-0.44458,2.54018,0.08453427,0.5074183,0.12471873,0.14122935,-0.28381
0.11258896,-0.8004107,-0.4505258,-0.49768516,-0.18471812,-0.4379902,2.4983048,0.09916796,0.6325062,0.12496403,0.14168975,-0.27906784
0.11045042,-0.80369043,-0.44362748,-0.48667213,-0.22352499,-0.4305432,2.4485714,0.08333345,0.33268046,0.12536177,0.1420718,-0.27332723
0.11038451,-0.7840368,-0.43305373,-0.4746241,-0.20459756,-0.42437613,2.415167,0.08795269,0.08900991,0.1257232,0.14251973,-0.26922527
0.110368855,-0.7480938,-0.4229665,-0.4699406,-0.21777329,-0.41910154,2.378713,0.11001362,0.39160517,0.12593648,0.14291921,-0.26368362
0.11187012,-0.74009544,-0.41693678,-0.45928994,-0.22338673,-0.41699198,2.3312073,0.0884947,0.775474,0.12625082,0.14339834,-0.25834692
0.11089311,-0.7358559,-0.4145472,-0.45708272,-0.19658099,-0.41027793,2.2689357,0.08997382,0.62557703,0.1265716,0.14377023,-0.252454
0.11131789,-0.73283255,-0.39782923,-0.441742,-0.20988643,-0.40384614,2.2368853,0.081385285,0.6487869,0.12687132,0.14415148,-0.25023633
0.12611537,-0.6858203,-0.3853992,-0.43231106,-0.20647879,-0.4043137,2.202532,0.08105364,0.67912513,0.12715977,0.14460869,-0.24577744
0.11839024,-0.66819793,-0.39208156,-0.42708305,-0.24084522,-0.39915496,2.164567,0.09168067,0.6180514,0.12746967,0.14499205,-0.24345993
0.09924574,-0.6860773,-0.3865152,-0.42380285,-0.1850471,-0.3950746,2.1353366,0.08667575,0.3053429,0.12776072,0.1454071,-0.23832099
0.10730629,-0.6672802,-0.3742087,-0.41894513,-0.18888418,-0.39007854,2.0684137,0.074430026,0.5039086,0.12810135,0.14576037,-0.2350822
0.107967876,-0.6553636,-0.37036565,-0.41579607,-0.20839542,-0.38361052,2.036675,0.09299068,0.53845626,0.12832952,0.1462337,-0.22938794
0.109110065,-0.63273877,-0.36175612,-0.3991067,-0.22842006,-0.37902835,2.0062938,0.08890215,0.38484037,0.12862296,0.14658964,-0.22516356
0.10972922,-0.6354438,-0.34900463,-0.39366534,-0.18949972,-0.35371518,1.9853067,0.079947695,0.47178715,0.12894687,0.14696121,-0.22055614
0.110632546,-0.6147476,-0.3445286,-0.38344553,-0.22435789,-0.34715405,1.883337,0.07644269,0.5055636,0.12915024,0.14733538,-0.21597391
0.11156062,-0.60056317,-0.33207625,-0.37627947,-0.19355093,-0.33933565,1.8371456,0.069607824,0.17291734,0.12946537,0.14766432,-0.21303086
