A,B,C,D,E,F,G,H,I,J,K,L
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.11167513,0.24111676,0.12690355,0.18781726,0.12182741,0.060913704,0.12690355,0.10406091,0.56852794,0.14104061,0.16307107,0.09796954
0.11167513,0.2360406,0.12436548,0.18527919,0.12182741,0.060913704,0.12944162,0.10913706,0.56852794,0.14101522,0.16304567,0.096700504
0.11167513,0.2360406,0.12436548,0.18527919,0.12182741,0.060913704,0.12944162,0.11928934,0.5177665,0.14101522,0.16304567,0.096700504
0.11167513,0.22335026,0.11675127,0.1751269,0.09898477,0.048223354,0.12182741,0.10406091,0.6954315,0.14104061,0.16307107,0.09060913
0.11167513,0.21827412,0.1142132,0.17258883,0.09898477,0.048223354,0.12436548,0.11928934,0.44162437,0.14106598,0.16309644,0.089086294
0.11167513,0.21319798,0.11167513,0.17258883,0.11167513,0.055837568,0.13705583,0.10913706,0.39086294,0.14106598,0.16309644,0.089086294
0.11167513,0.21319798,0.11167513,0.1751269,0.11675127,0.058375638,0.14213197,0.08629441,0.08629441,0.14109136,0.16314721,0.08984771
0.11167513,0.21319798,0.11167513,0.1751269,0.11675127,0.058375638,0.14213197,0.09390863,0.44162437,0.14111675,0.16317259,0.08984771
0.11167513,0.21319798,0.11167513,0.1751269,0.11675127,0.058375638,0.14213197,0.09390863,0.44162437,0.14111675,0.16317259,0.08984771
0.11167513,0.21319798,0.11167513,0.17766498,0.13197969,0.065989845,0.1573604,0.12182741,0.56852794,0.14106598,0.16312182,0.09213197
0.11167513,0.21319798,0.11167513,0.17766498,0.13197969,0.065989845,0.1573604,0.09390863,0.7715736,0.14109136,0.16314721,0.09213197
0.11167513,0.21319798,0.11167513,0.17766498,0.13197969,0.065989845,0.1573604,0.10659899,0.64467007,0.14106598,0.16312182,0.09213197
0.11167513,0.21319798,0.11167513,0.17766498,0.12690355,0.063451774,0.15228426,0.12436548,0.64467007,0.14106598,0.16312182,0.09137056
0.11167513,0.20812184,0.10913706,0.1751269,0.13197969,0.065989845,0.16243654,0.10152284,0.64467007,0.14106598,0.16309644,0.09060913
0.11167513,0.20304568,0.10659899,0.17258883,0.13197969,0.065989845,0.17005076,0.09390863,0.64467007,0.14106598,0.16309644,0.0893401
0.11167513,0.20304568,0.10659899,0.1751269,0.1395939,0.071065985,0.18020305,0.10152284,0.44162437,0.14104061,0.16307107,0.09060913
0.11167513,0.20050761,0.10406091,0.18020305,0.1573604,0.08121827,0.21573605,0.11928934,0.59390867,0.14106598,0.16312182,0.09340101
0.11167513,0.19035533,0.09898477,0.18020305,0.16751269,0.08629441,0.26395938,0.08629441,0.08629441,0.14106598,0.16312182,0.0928934
0.11167513,0.18020305,0.09390863,0.17766498,0.17258883,0.08883248,0.31218275,0.09898477,0.3147208,0.14109136,0.16314721,0.09111675
0.12218723,0.20826495,0.09484346,0.19246985,0.09552236,0.01140449,0.21329893,0.068125784,0.13365395,0.18980367,0.22982362,0.07018656
0.12218723,0.20826495,0.09484346,0.19246985,0.09552236,0.01140449,0.21329893,0.068125784,0.13365395,0.18980367,0.22982362,0.07018656
0.12221384,0.20828493,0.09484297,0.19254042,0.09508757,0.011436884,0.21318302,0.068144195,0.13248056,0.1899017,0.22975895,0.07016378
0.122213915,0.20828496,0.094842955,0.19254076,0.09508508,0.011436869,0.21318282,0.068144195,0.13247308,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.11167513,0.18020305,0.09390863,0.16243654,0.1395939,0.071065985,0.21827412,0.10406091,0.41624367,0.14137056,0.16350253,0.08426395
0.11167513,0.17766498,0.09137056,0.16243654,0.1395939,0.071065985,0.22588833,0.10152284,0.39086294,0.14134519,0.16347715,0.08350254
0.11167513,0.17766498,0.09137056,0.15989847,0.13451776,0.068527915,0.21319798,0.09898477,0.3401015,0.14134519,0.16347715,0.08248731
0.11167513,0.17766498,0.09137056,0.16243654,0.1395939,0.071065985,0.22588833,0.10152284,0.41624367,0.14134519,0.16347715,0.08350254
0.11167513,0.17258883,0.08883248,0.1573604,0.13451776,0.068527915,0.22335026,0.08629441,0.08629441,0.14134519,0.16347715,0.08096447
0.11167513,0.17258883,0.08883248,0.1573604,0.13197969,0.065989845,0.21827412,0.09898477,0.39086294,0.14134519,0.16347715,0.080456845
0.11167513,0.17258883,0.08883248,0.1573604,0.13197969,0.065989845,0.21827412,0.09390863,0.3147208,0.14134519,0.16347715,0.080456845
0.11167513,0.16751269,0.08629441,0.15482233,0.13197969,0.065989845,0.2284264,0.10152284,0.3401015,0.14137056,0.16350253,0.0786802
0.11167513,0.18020305,0.09390863,0.15989847,0.13197969,0.065989845,0.20304568,0.09898477,0.36548224,0.14137056,0.1635279,0.08274111
0.11167513,0.19543147,0.10152284,0.17005076,0.13197969,0.065989845,0.18020305,0.08629441,0.08629441,0.14139594,0.1635533,0.08705584
0.11167513,0.21319798,0.11167513,0.1751269,0.12182741,0.060913704,0.14720812,0.08629441,0.08629441,0.14139594,0.1635533,0.09060913
0.11167513,0.22588833,0.11928934,0.18274112,0.12182741,0.060913704,0.13705583,0.09898477,0.7461929,0.14139594,0.1635533,0.094162434
0.11167513,0.2360406,0.12436548,0.18274112,0.09898477,0.048223354,0.1142132,0.10152284,0.6954315,0.14134519,0.16347715,0.094162434
0.11167513,0.24619289,0.12944162,0.18527919,0.08629441,0.04060914,0.10659899,0.11167513,0.7461929,0.1413198,0.16345176,0.09568527
0.11167513,0.24619289,0.12944162,0.18527919,0.08629441,0.04060914,0.10659899,0.11928934,0.7461929,0.14129442,0.16340102,0.09568527
0.11167513,0.24619289,0.12944162,0.18527919,0.08883248,0.04314721,0.10659899,0.11928934,0.7461929,0.14129442,0.16340102,0.09593908
0.11167513,0.24111676,0.12690355,0.18274112,0.09390863,0.04568528,0.11167513,0.11928934,0.7715736,0.14129442,0.16340102,0.09492386
0.11167513,0.23096447,0.12182741,0.1751269,0.07614213,0.035532996,0.10659899,0.1142132,0.7715736,0.14129442,0.16340102,0.09060913
0.11167513,0.21827412,0.1142132,0.17258883,0.09898477,0.048223354,0.12436548,0.09390863,0.46700507,0.1413198,0.16345176,0.089086294
0.12218723,0.20829134,0.09483283,0.19244565,0.09510739,0.0114112655,0.2130351,0.06812901,0.1347075,0.18980397,0.22982332,0.07018436
0.12218723,0.20829134,0.09483283,0.19244565,0.09510739,0.0114112655,0.2130351,0.06812901,0.1347075,0.18980397,0.22982332,0.07018436
0.12221384,0.20828496,0.09484297,0.19254032,0.095085196,0.011436869,0.21318258,0.068144195,0.13248725,0.1899017,0.22975895,0.07016378
0.122213915,0.20828493,0.094842955,0.19254076,0.09508508,0.011436869,0.21318284,0.068144195,0.13247313,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.11167513,0.1573604,0.08121827,0.13705583,0.08883248,0.04314721,0.16497461,0.10406091,0.41624367,0.14111675,0.16317259,0.06903554
0.11167513,0.1573604,0.08121827,0.13451776,0.08629441,0.04060914,0.16243654,0.10659899,0.36548224,0.14106598,0.16312182,0.06878172
0.11167513,0.15482233,0.0786802,0.13451776,0.08883248,0.04314721,0.16751269,0.10406091,0.39086294,0.14106598,0.16312182,0.06827411
0.11167513,0.1573604,0.08121827,0.13451776,0.08629441,0.04060914,0.16243654,0.10406091,0.41624367,0.14104061,0.16307107,0.06878172
0.11167513,0.1573604,0.08121827,0.13451776,0.07614213,0.035532996,0.14720812,0.10152284,0.3401015,0.14098984,0.1630203,0.067766495
0.11167513,0.15482233,0.0786802,0.13451776,0.08629441,0.04060914,0.16497461,0.10659899,0.39086294,0.14096446,0.16296954,0.06802031
0.11167513,0.1573604,0.08121827,0.13451776,0.08121827,0.038071066,0.15482233,0.10406091,0.39086294,0.1409137,0.1628934,0.06827411
0.11167513,0.16243654,0.08375634,0.13705583,0.07614213,0.035532996,0.14467004,0.10406091,0.44162437,0.1409137,0.1628934,0.069543146
0.11167513,0.17258883,0.08883248,0.14467004,0.08629441,0.04060914,0.14467004,0.10152284,0.36548224,0.14086294,0.16284263,0.073857866
0.11167513,0.18020305,0.09390863,0.1497462,0.08121827,0.038071066,0.13451776,0.08629441,0.08629441,0.14086294,0.16284263,0.07588832
0.11167513,0.19035533,0.09898477,0.1573604,0.09390863,0.04568528,0.13705583,0.08629441,0.08629441,0.14083755,0.16279188,0.080456845
0.11167513,0.20812184,0.10913706,0.16243654,0.065989845,0.030456852,0.10913706,0.08629441,0.08629441,0.14073604,0.16266498,0.08350254
0.11167513,0.20050761,0.10406091,0.15989847,0.071065985,0.032994922,0.1142132,0.10659899,0.7461929,0.1406599,0.16258883,0.08147208
0.11167513,0.19543147,0.10152284,0.1573604,0.08883248,0.04314721,0.12944162,0.1142132,0.7208122,0.14063452,0.16253807,0.08147208
0.11167513,0.19035533,0.09898477,0.1573604,0.09390863,0.04568528,0.13705583,0.09898477,0.7208122,0.14063452,0.16253807,0.080456845
0.11167513,0.18020305,0.09390863,0.15482233,0.10913706,0.053299494,0.16497461,0.10913706,0.7208122,0.14060915,0.16251269,0.07918781
0.11167513,0.17766498,0.09137056,0.15482233,0.11167513,0.055837568,0.17258883,0.10406091,0.6954315,0.14063452,0.16253807,0.0786802
0.11167513,0.17258883,0.08883248,0.15228426,0.11675127,0.058375638,0.18781726,0.08629441,0.08629441,0.14060915,0.16251269,0.077918775
0.11167513,0.18020305,0.09390863,0.15482233,0.10913706,0.053299494,0.16497461,0.09898477,0.3401015,0.14058375,0.16246192,0.07918781
0.12218723,0.20826495,0.09484346,0.1923612,0.095165476,0.011410895,0.21310335,0.068125784,0.1338444,0.18980296,0.22982422,0.07017358
0.12218723,0.20826495,0.09484346,0.1923612,0.095165476,0.011410895,0.21310335,0.068125784,0.1338444,0.18980296,0.22982422,0.07017358
0.12221384,0.20828493,0.09484297,0.19253992,0.095085524,0.011436869,0.21318269,0.068144195,0.13248175,0.1899017,0.22975895,0.070163764
0.122213915,0.20828496,0.094842955,0.19254076,0.09508506,0.011436869,0.21318284,0.068144195,0.1324731,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508506,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.11167513,0.25888324,0.13705583,0.20558375,0.15482233,0.0786802,0.1395939,0.12182741,0.7969543,0.14142132,0.16357867,0.107614204
0.11167513,0.24619289,0.12944162,0.20050761,0.1573604,0.08121827,0.15482233,0.11928934,0.7461929,0.14147207,0.16365482,0.10507614
0.11167513,0.2360406,0.12436548,0.20050761,0.16751269,0.08629441,0.17766498,0.12436548,0.41624367,0.14152284,0.16370557,0.10482233
0.11167513,0.2360406,0.12436548,0.20304568,0.17258883,0.08883248,0.18527919,0.10406091,0.39086294,0.14152284,0.16370557,0.10583756
0.11167513,0.2360406,0.12436548,0.20050761,0.16751269,0.08629441,0.17766498,0.09390863,0.3147208,0.14149745,0.1636802,0.10482233
0.11167513,0.2360406,0.12436548,0.20050761,0.16751269,0.08629441,0.17766498,0.09390863,0.3147208,0.14149745,0.1636802,0.10482233
0.11167513,0.23096447,0.12182741,0.19796954,0.16751269,0.08629441,0.18527919,0.08629441,0.08629441,0.14147207,0.16365482,0.103553295
0.11167513,0.22588833,0.11928934,0.19543147,0.16751269,0.08629441,0.1928934,0.10913706,0.36548224,0.14147207,0.16365482,0.10228426
0.11167513,0.22335026,0.11675127,0.19543147,0.16751269,0.08629441,0.19543147,0.10406091,0.36548224,0.14152284,0.16370557,0.101776645
0.11167513,0.21827412,0.1142132,0.19035533,0.16243654,0.08375634,0.19543147,0.10659899,0.36548224,0.14154822,0.16373096,0.099238575
0.11167513,0.22335026,0.11675127,0.19035533,0.1573604,0.08121827,0.18020305,0.08629441,0.08629441,0.1415736,0.16375634,0.09949238
0.11167513,0.22335026,0.11675127,0.19035533,0.1573604,0.08121827,0.18020305,0.10152284,0.3147208,0.1415736,0.16375634,0.09949238
0.11167513,0.21827412,0.1142132,0.19035533,0.1573604,0.08121827,0.18781726,0.10152284,0.3401015,0.1415736,0.16378172,0.09822334
0.11167513,0.22335026,0.11675127,0.19035533,0.1573604,0.08121827,0.18020305,0.10152284,0.3147208,0.1415736,0.16378172,0.09949238
0.11167513,0.21827412,0.1142132,0.19035533,0.16243654,0.08375634,0.19543147,0.09390863,0.11167513,0.1415736,0.16378172,0.099238575
0.11167513,0.21827412,0.1142132,0.19035533,0.16243654,0.08375634,0.19543147,0.09390863,0.18781726,0.1415736,0.16378172,0.099238575
0.11167513,0.21319798,0.11167513,0.19035533,0.16751269,0.08629441,0.21319798,0.10152284,0.2893401,0.1415736,0.16378172,0.099238575
0.11167513,0.21827412,0.1142132,0.1928934,0.16751269,0.08629441,0.20558375,0.09390863,0.2893401,0.1415736,0.16378172,0.10050761
0.11167513,0.20812184,0.10913706,0.18781726,0.16751269,0.08629441,0.22335026,0.09390863,0.3401015,0.1415736,0.16378172,0.097715735
0.12218723,0.20828484,0.09483548,0.19251828,0.09549404,0.011405439,0.2132,0.06812901,0.1338444,0.18980435,0.22982302,0.07019375
0.12218723,0.20828484,0.09483548,0.19251828,0.09549404,0.011405439,0.2132,0.06812901,0.1338444,0.18980435,0.22982302,0.07019375
0.12221384,0.20828496,0.09484297,0.19254066,0.09508741,0.011436869,0.21318285,0.068144195,0.13248175,0.1899017,0.22975895,0.07016378
0.122213915,0.20828493,0.094842955,0.19254076,0.09508508,0.011436869,0.21318282,0.068144195,0.1324731,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
0.122213915,0.20828496,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247304,0.1899019,0.22975901,0.07016375
0.122213915,0.20828493,0.094842955,0.19254078,0.09508508,0.011436869,0.21318282,0.068144195,0.13247305,0.1899019,0.22975901,0.07016375
