A,B,C,D,E,F,G,H,I
0.062107623,0.16092208,0.13543117,0.11152634,-0.014269888,0.05350338,0.07929915,0.20606565,0.20083907
0.11842573,0.22554806,-0.121074274,0.1301037,0.11093426,-0.011636168,-0.13193646,0.2882073,0.44025654
0.11745536,0.39803028,-0.0059803426,-0.0062214136,0.010739028,0.034095466,-0.12600453,0.23574933,0.43573403
0.06567325,0.12201858,-0.08254892,0.025011405,-0.009732485,-0.035765074,0.03516142,0.40100175,0.09622314
-0.13896179,-0.0029075295,0.12618887,0.045985863,-0.035173632,-0.05037643,-0.045853816,-0.11577226,0.1495019
-0.054040328,0.14306971,0.011437058,0.11193451,0.11465728,0.07968244,-0.10787523,0.4332233,0.23067053
-0.041520886,0.33820742,-0.13912044,0.14262423,0.038221553,-0.0025355816,-0.0069480687,0.20318322,0.47779965
-0.039847992,0.22764607,0.12973183,-0.020157903,-0.13454899,-0.035522036,0.095262215,0.16844444,0.26877904
-0.14516129,0.24558036,-0.12410691,-0.11423441,-0.029100485,0.1295633,0.06754482,0.37568796,0.11502296
-0.009485811,0.31472188,-0.03420786,-0.06476781,-0.13742846,0.05162789,0.12224716,0.4979534,0.4186628
0.118196845,0.26913956,0.006024316,-0.04338377,-0.10561066,0.13680291,0.04264158,0.44338793,0.32620335
-0.03903319,0.23060933,-0.12867942,-0.050708182,-0.13501136,0.024280429,0.013155162,0.5128277,0.22942889
-0.111324444,0.5004541,-0.10029021,0.03638062,0.12579179,0.038043573,0.014698207,0.3355611,0.22330731
-0.11138356,0.47452372,-0.091349036,0.028142795,0.069104135,-0.14203829,-0.021379873,0.3210742,0.15977158
0.0025683343,0.19852018,-0.11690073,0.030283928,0.036634088,0.06553447,-0.07416351,0.4924118,0.24775095
0.10202849,0.2123275,-0.10630287,-0.065128654,0.05287774,0.009260654,-0.05381091,0.06981826,0.31529903
0.05428958,0.36716706,0.05978681,0.1228517,0.06839977,0.1359779,0.050201967,0.2202698,0.24194963
-0.011093736,0.34013194,0.062878445,-0.12840812,0.13772658,0.100050986,-0.09861684,0.38559827,0.21747686
-0.118393034,0.372407,0.1194579,-0.035526395,-0.09831126,-0.014492631,0.113675624,0.08486538,0.3378189
0.099138215,0.30711532,-0.118951164,-0.016262501,-0.10766908,0.069309816,-0.043093354,0.38706568,0.12626119
-0.049149513,0.29061258,-0.022401974,0.0045544803,-0.08942939,0.105146736,-0.09344901,0.2576967,0.05252351
0.10065135,0.43024352,0.11166707,-0.013658106,-0.09637639,0.08566247,-0.084535666,0.034357734,0.079710625
-0.035048626,0.380399,0.07271297,0.09721212,-0.11406657,0.03798361,0.10389802,-0.025438223,-0.028361246
-0.00024731457,0.23191234,-0.07687589,0.11755431,-0.014344782,0.06619792,0.103879094,0.5219945,0.35701394
-0.0649718,0.109699614,0.03903812,-0.032620043,0.0915509,-0.0024791062,0.105416,0.3165569,0.45452264
-0.065061204,0.3910731,0.02493766,-0.057356738,-0.120721154,0.121768,-0.030415624,0.24716222,0.1563197
-0.059138924,0.2293959,0.100804836,-0.07980817,-0.07029044,0.08635606,-0.113483146,0.15486565,0.31894502
0.12724486,0.40140495,0.123366535,-0.00082962215,-0.08884721,-0.01643768,-0.06393106,0.29928613,0.36425376
-0.102336004,0.24342933,-0.016915247,0.124237984,-0.037635468,-0.10559714,-0.07448448,0.25106254,0.03388182
-0.03138768,0.33880404,0.07327156,0.10408747,0.13645756,0.055553183,0.078040004,0.51425177,0.21087855
-0.010415763,0.44142532,-0.09587599,0.028029338,-0.00033427775,0.021927878,0.12970376,0.3116799,0.46359015
0.061511725,-0.018078601,0.105609655,-0.057548605,-0.12917356,0.09442431,-0.11477965,0.49111792,0.101448566
0.12476379,0.47114006,0.07371192,-0.025794841,0.011278614,-0.11733415,-0.023205504,0.15623114,0.34947035
0.08289161,0.026418746,-0.0082998425,0.020578772,-0.14701506,0.059818074,-0.13707837,0.2525752,0.14124252
-0.017779917,0.484814,0.0058849603,0.09455149,-0.13038617,-0.119645126,-0.14040491,0.31143427,0.12295999
-0.11525604,0.46981153,-0.10667445,-0.0016647428,0.029401764,0.124183774,-0.10629266,0.49196598,0.1891501
-0.049288772,0.23276307,0.009224385,-0.019610599,-0.052943304,0.07982318,-0.14058661,0.1965278,0.18988639
-0.05861911,0.352457,-0.12754011,0.0197746,-0.11689733,-0.08208175,-0.007340342,0.18027693,0.21564968
-0.14727353,0.29998055,-0.09686001,-0.07472786,0.10294509,-0.042394355,0.09011777,0.264696,0.19318657
0.063307926,0.22928233,-0.0672287,0.07004921,-0.1475299,0.12835139,-0.030444987,0.14145163,0.33431968
0.099788874,0.31076542,-0.056700327,-0.10833545,-0.03167423,-0.053764775,0.11236486,0.3434923,0.19679728
0.069802046,0.26093942,0.032643557,-0.07646059,-0.052621223,0.13741115,-0.031581156,0.19944465,0.30117482
0.05570744,0.18476656,-0.045282483,0.10682723,-0.021404997,0.1407499,0.10122284,0.19797774,0.2510678
0.11647278,0.16051705,-0.008840263,-0.109036505,0.09747441,-0.013621837,0.08778985,0.62910235,0.45315048
0.028446317,0.4358353,-0.13661975,-0.002831608,0.10900846,0.0004941374,0.11843756,0.27013364,0.3314202
-0.10425797,0.43568596,0.04163143,0.12494436,0.13617128,0.016220376,0.11781737,0.33873183,0.16695166
0.14379534,0.2997589,0.0043864697,0.08355658,-0.052037,-0.0995425,-0.09228405,0.3389684,0.22158563
-0.06535575,0.20643486,0.11461213,-0.14869168,-0.016160816,0.06497499,-0.14158522,0.39870217,0.3897212
-0.11513086,0.2716767,-0.0062000006,0.07324548,0.09187108,-0.12671746,-0.097771764,0.14961258,0.2907629
0.0673386,0.36352015,0.10263294,-0.07405551,-0.0019364804,0.03031525,0.0837051,0.5607296,0.27140087
-0.03639459,0.12354073,-0.12608135,0.079146504,-0.12874795,-0.024306595,0.11044863,0.32929808,0.2699852
-0.12843193,0.32170644,-0.017645538,0.0019040704,0.099886626,-0.0985422,-0.077340804,0.30568776,0.16436137
-0.13672926,0.20181772,0.02962868,0.06421545,0.1045956,-0.14897011,0.11669847,0.32578975,-0.012985636
0.023203611,0.46485794,0.08239582,0.036801875,0.13900033,-0.064440936,-0.05820346,0.26183802,0.39707756
-0.11763853,0.41540092,-0.045892812,0.1241014,0.056818172,-0.058753185,0.0073942244,0.3300935,0.07418448
0.13640872,0.19677272,0.13654867,-0.062993795,-0.12810907,-0.011504427,0.07126041,0.35352933,0.21116957
0.0376395,0.21674453,-0.06056457,-0.07037409,0.016531542,-0.14903398,-0.11405665,0.3634272,0.34362313
0.038820595,0.26322883,-0.076009266,-0.1436544,-0.07127499,-0.0063197315,-0.038667157,0.65653306,0.123824686
0.08857961,0.16396591,-0.085856944,-0.103915095,-0.1415427,-0.06767705,-0.1298422,0.15847628,0.3932251
0.1284495,0.38848627,-0.050482646,0.06839684,0.12016362,-0.10478865,0.022671044,0.36520207,0.23896304
0.015418887,0.43643844,-0.12691264,-0.02293101,0.09887655,-0.09527552,-0.05358222,0.20617452,0.41047904
-0.082356036,0.24878109,-0.00976342,-0.060090035,0.056792155,0.12744969,0.047983572,0.48911116,0.20717874
-0.0154951215,0.11615175,-0.14803573,0.02299197,0.12276992,-0.01829265,0.053296983,0.33647907,0.30866295
-0.12610601,0.3468758,0.016849205,-0.11030492,-0.10999666,0.09124954,-0.1303901,0.076392025,0.2774398
-0.02203025,0.42981043,0.11769065,-0.046948798,-0.073094904,0.076154724,0.063687325,0.18297777,0.2921841
0.14189678,0.1460047,0.105524,0.06685381,0.017585441,0.1068559,0.08648212,0.27148426,0.27214843
-0.074048124,0.03264284,-0.04814657,0.02206415,0.07860087,-0.0006271899,0.14009216,0.32213348,0.39554405
-0.04369109,0.33608514,-0.11074884,-0.054555416,0.047831804,0.05993496,0.041322276,0.3476947,0.17367646
-0.009619728,0.21441597,-0.1429539,0.08941212,-0.03978385,-0.04604879,0.08069436,0.37808177,0.3309721
-0.12758093,0.14761508,0.081016004,0.035187885,-0.041437075,-0.020947486,-0.0934535,0.10681665,0.2742157
-0.00822714,0.2833318,0.0930222,0.005720526,0.1054734,0.013817683,-0.04824511,0.22936521,0.13692293
0.094301865,0.22860391,-0.14215991,-0.0036698729,-0.112729535,-0.11161257,0.0078015774,0.25272864,0.12815395
-0.04975283,0.20003515,0.066330045,-0.09451288,0.10815629,0.013288289,0.09243184,0.45310408,-0.0648503
-0.114727095,0.26317123,-0.13183603,-0.11978857,0.1446698,0.11717063,-0.05584397,0.2359868,0.40411347
0.06873679,0.5243147,-0.017940298,-0.04466804,-0.110673025,-0.070698276,0.09049587,0.2601009,0.32678095
-0.12127809,0.22187665,-0.11940097,0.011169329,0.1458548,-0.019404113,0.10328871,0.2580961,0.25477493
-0.1162914,0.28936517,0.12275946,-0.08691636,-0.018722564,0.10167709,-0.018383339,0.27165645,0.20843714
-0.018453792,0.02855695,-0.06454774,0.054814592,-0.04435514,0.0753756,-0.08402059,0.43399253,0.4062047
0.09265815,0.28875116,-0.038789697,0.12820122,-0.1498178,-0.13966267,0.031362697,0.103035174,0.19592929
0.06156215,0.27873296,0.10189161,-0.09463238,0.00010332465,0.034542054,-0.13991511,0.25951636,0.38862947
-0.12011312,-0.10730587,0.1412065,0.09102726,-0.040162258,-0.027184457,-0.13993135,0.22654177,0.2365667
0.07839732,0.26639023,0.11166522,0.100904524,0.030508414,0.14595518,-0.025602669,0.2596068,0.41450354
0.018797517,0.2714362,-0.077806115,-0.09406527,0.01004684,0.10547471,0.0072629005,0.36161226,0.4012748
-0.033789307,0.022207603,0.0381445,-0.13285829,0.006176114,0.008338258,0.12961015,0.47895446,0.35362858
-0.09596157,0.1772477,-0.01993294,0.12707049,-0.07081186,-0.0899324,0.09824745,0.32595184,0.2585832
-0.11334613,0.16538493,-0.07103405,-0.1324201,-0.06001234,0.104480475,-0.055715367,-0.05213622,0.32539457
-0.06330684,0.15715677,-0.003218934,-0.08387694,0.0048324764,0.01544866,0.075789765,0.32468188,0.37198442
-0.1324461,0.16207719,0.043124795,0.13810149,-0.1113089,-0.14518563,0.070788786,0.31780246,0.19605733
0.10538885,0.2441542,-0.0920149,0.046288595,-0.02357234,-0.055075012,0.017970517,0.40734163,0.34046873
-0.012579486,0.14534919,0.06658313,0.11393085,-0.013231352,-0.13808216,-0.14148232,0.2713393,0.28186792
0.048602596,0.06612052,-0.082138866,-0.12023664,-0.1468404,-0.010952294,0.07026759,0.64000887,0.3563977
0.02621232,0.44167808,0.0007995516,0.03743954,0.12371728,-0.040596396,0.10096598,0.3504692,0.24835902
0.07057123,0.40298736,0.061900616,0.03556043,-0.0002629459,0.022009373,-0.060328946,0.25426906,0.2890182
-0.11035824,-0.0022869278,-0.09299083,0.13316622,-0.088134855,-0.14762776,0.13003704,0.32390368,0.13808793
-0.11329405,0.205246,0.08786976,0.022615135,0.13636255,0.07000844,-0.13827625,0.21469009,0.5000031
-0.11082314,0.37858656,-0.045630597,-0.11006051,0.1403414,-0.04305824,0.030623049,0.15337434,0.236622
0.07364507,0.5093621,0.09268221,0.07957746,-0.0898646,0.038501307,-0.08284153,-0.0060763657,0.27891967
-0.02411279,0.17007057,0.14174944,0.05784215,0.13619727,0.05095023,-0.1230499,0.21916814,0.34534088
0.003431499,0.4129239,-0.05411382,0.07818501,-0.010667935,0.06462398,0.112630725,0.41678622,0.14506453
0.14538297,0.15934715,0.01600951,0.059203133,0.14253867,0.12285012,-0.12488475,0.5228075,0.39186028
-0.14146842,0.3641398,0.0312192,-0.021228418,0.056291834,0.07630348,-0.11734575,-0.06664744,0.31092548
-0.0638513,0.3599708,-0.07915675,-0.1051652,0.110209644,-0.010262847,0.07435326,0.06905721,0.24323681
-0.092649564,0.25433534,-0.066230305,-0.048238777,-0.064057805,0.09686755,0.0061570406,0.11003019,0.3957702
-0.019436598,0.24067599,0.050463617,0.009333715,0.0899847,0.13465124,0.03026034,0.2798803,0.29642463
0.103325516,0.37693465,0.0847954,-0.13132256,-0.048839167,0.12181893,0.14979362,0.3643782,0.13768557
0.050802156,0.1152567,0.14837009,-0.12761669,0.062836796,0.051356077,-0.06693911,0.4672355,0.36642924
0.09688313,0.25169653,0.07157311,0.10404378,-0.042513676,-0.08471305,0.1239312,0.2675377,0.44147348
-0.13836357,0.120294034,-0.039204903,0.01407294,-0.0072656423,-0.07235924,0.01592815,0.16269468,0.43438455
-0.023952276,0.22539742,0.02790165,-0.14767599,-0.018609047,-0.09447708,0.100770414,0.14570858,0.19607192
-0.14695656,0.20508091,0.09406111,0.05495283,0.047908768,-0.086843885,-0.012087271,0.21279123,0.45339853
-0.12642042,0.1250869,-0.11276057,0.02232875,-0.020740181,-0.09431382,0.107920825,0.24387099,0.2888371
-0.119589694,0.024214454,-0.018398434,-0.13136515,0.030843422,-0.1106778,0.038957983,0.01523751,0.1166872
-0.052890018,0.05094511,-0.0082731545,-0.08216399,-0.069991656,0.13311109,0.13209951,0.12640926,0.43699872
-0.0017512888,0.25417525,-0.11095378,-0.002962172,-0.10104065,0.09427948,0.012126893,0.36604822,0.27896753
-0.027413286,0.33907688,0.12069094,-0.013155624,0.035013646,0.0255391,0.07756524,0.38214433,-0.017107192
0.05068785,0.2413761,0.07973854,0.11549455,0.1372891,0.044791833,0.0467851,0.21522437,0.06874007
0.10671222,0.39857122,-0.016895384,-0.13776034,0.055232868,0.09567873,-0.13202874,0.4147388,0.4441207
-0.044032216,0.20129171,0.039818063,0.14799663,0.035608903,-0.1356439,0.017553791,0.25053364,0.29843473
-0.13999698,0.10851151,-0.03915219,0.07663086,0.054037362,-0.04609818,-0.02218762,0.20985804,0.24557152
0.1056768,0.33439004,0.0076049566,0.113257825,0.09761728,0.10197806,0.08085404,0.2654097,0.41427356
0.14097649,0.22942473,-0.08965098,0.14589119,-0.11337483,-0.11623972,-0.10768415,0.41946518,0.4312515
0.14773145,0.39587742,0.14852047,0.07331225,0.11945391,-0.07638779,0.12118748,0.60840535,0.45737767
0.00036370754,0.34768975,0.104093075,0.032612815,0.057679117,0.08739905,-0.13767591,0.34609765,0.17962158
0.12186664,0.36352843,0.06506862,0.12839332,0.031940743,-0.031624675,-0.01987739,0.08581342,0.16553716
-0.13793768,0.095225185,-0.039011285,0.047510117,0.036847234,0.08091152,-0.08545864,0.31169915,0.45385495
0.08359209,0.30298883,-0.1297329,-0.020358577,-0.013386756,0.0858476,0.12155917,0.1957088,0.2691254
-0.06462182,0.24224295,-0.09590482,0.016583666,-0.12400152,-0.07599158,-0.1113102,0.42102167,0.07424226
0.04413116,0.31008753,0.14221615,0.114231646,-0.041626617,-0.09576937,0.0042797476,0.5520873,0.08308929
-0.10417892,0.25741374,0.031033397,-0.0045996904,0.078192756,-0.14660886,-0.099816486,0.28365627,0.32923132
-0.14270295,0.27283224,-0.13114856,0.0027661026,0.010214508,0.13499936,-0.085725635,0.51429564,0.15025285
-0.048085414,0.24098313,0.05016488,-0.009811312,-0.14610296,0.06937587,-0.09140452,0.22429426,0.16940309
0.1100038,0.28510335,0.14987692,0.045622006,-0.0021247715,0.05777684,-0.10152212,0.058413655,0.15330324
0.033623457,0.003991127,0.1350776,0.0038334876,-0.012659475,0.12879795,0.081684664,0.17029992,0.35095233
-0.001091063,0.05753713,-0.06489662,0.09740171,0.049137846,0.068582386,0.119271755,0.32851356,0.13393165
0.015975788,0.18206158,-0.11900188,0.13446853,-0.13536382,-0.07610418,0.0056066513,0.51745415,0.18531339
-0.10026502,0.49958858,-0.018588603,0.06055917,-0.08708882,0.14544234,-0.017067075,0.19589919,0.41724664
0.081759185,0.3348235,0.08806409,-0.05117839,-0.061142333,0.016922578,0.050054938,0.32179433,0.39557442
0.006956786,0.15355688,-0.020165488,-0.08667666,0.06437802,-0.14270529,0.12043801,0.34785414,0.0780285
0.13436934,0.16719782,0.08632189,0.074062094,-0.09462809,0.120193005,-0.079484835,0.28680676,0.22217901
-0.04461345,0.3088238,-0.0121074915,-0.12382331,0.01963967,-0.06722566,-0.120608,0.3464774,0.13204041
-0.06329736,0.03151554,0.058450088,-0.11575131,-0.13654497,-0.031362914,0.06029874,0.52532625,0.3131143
0.14197305,0.26779377,-0.12278639,-0.07273632,-0.03085231,0.07718852,-0.06509169,0.024237216,0.30082747
0.009763539,0.288566,0.07171123,-0.114156514,0.00040724874,0.0793096,0.13235915,0.23924038,0.25078714
0.04194306,0.0687702,-0.04990665,-0.079060726,0.069844246,0.14103311,0.022872746,0.4580359,0.3072565
0.08744484,0.19024232,-0.035393625,-0.03319066,-0.07829358,-0.11524618,0.14251474,0.37550664,0.35364342
-0.11976357,0.17127427,-0.11911861,-0.019527376,-0.0048852116,-0.012726188,0.11894208,0.14460474,0.22837155
0.033029184,0.05608899,0.13173446,-0.067672566,0.060515106,-0.03146691,0.06356935,0.19565521,0.14522237
0.02348569,0.34612566,-0.07146226,0.1317788,-0.04098428,0.06784807,0.11925274,0.28167778,0.3127727
-0.02853357,0.1842767,0.09087223,0.06347346,0.029182494,-0.04777783,0.06641078,0.31789467,0.22049867
0.14138442,0.2860393,-0.027087435,0.12067518,0.060271263,0.0569095,-0.05607319,0.24193394,0.18456101
-0.046672963,0.1853243,0.14024386,-0.1214664,-0.0908041,0.14792395,-0.083293915,0.016333075,0.48430002
0.06058158,0.35041893,0.09936483,-0.101205334,-0.09507412,0.12682238,0.069172904,0.33485985,0.2219663
0.022199377,0.3967036,0.050522864,-0.09998101,0.13707528,0.07691167,-0.10606056,0.45309886,0.32560706
0.06946324,0.38681966,0.037373275,0.09387727,0.11760694,-0.0467776,-0.085121304,0.28313318,0.29866225
0.122819155,0.39104232,0.072861224,-0.06889517,0.0095128715,-0.017205581,-0.10474588,0.24760316,0.30215466
0.13067117,0.10268485,-0.118893035,-0.107469395,-0.015584722,-0.021077752,0.09326789,0.36618197,0.17201939
0.0873556,0.22057036,0.030309483,0.12232441,-0.14946732,-0.08121568,-0.14689487,0.16441593,0.34980989
-0.1243411,0.45362604,0.104478925,-0.10127534,0.068589985,-0.12679048,0.11100593,0.5268111,0.4550967
-0.12393217,0.27230012,-0.09814611,-0.03377275,-0.09776819,-0.013928339,0.0123372525,0.17601684,0.35219526
0.016626999,0.45285732,-0.11930198,0.109758794,-0.12533586,0.001013279,-0.05795133,-0.009993333,0.047420964
0.08258045,0.37872064,0.0072410554,-0.14729385,-0.0559602,0.09456362,0.10190502,0.24288434,0.28298545
-0.14437579,0.22806668,-0.06285566,-0.058063053,0.070902824,-0.08424619,0.12866265,0.38707882,0.37841654
-0.038991146,0.36815485,0.05166799,-0.08341288,0.1073693,-0.121837184,0.09762034,0.33053514,0.09868379
0.07923217,0.27974808,0.04335098,0.07984437,-0.01093483,0.005136758,0.022917852,0.100696065,0.38159683
0.076921955,0.015169308,0.057510063,-0.053241134,0.021537393,-0.052857794,-0.05284719,0.14888306,0.14477669
0.08750315,0.16496067,-0.06485614,-0.09086849,-0.10414131,-0.11199255,0.058265314,0.22189817,0.2754256
-0.09744765,0.21166453,0.0511802,-0.0012843609,0.123750985,-0.04319249,-0.016067028,0.32072306,0.3516308
-0.054474056,0.277443,0.09415284,0.060871005,0.040964544,0.040619463,-0.022001177,0.1686799,-0.029507946
-0.09549335,0.18743831,-0.0286927,-0.09608637,0.09549482,0.061050758,-0.11821912,0.28355056,0.33126807
-0.073073745,0.38539094,0.14650342,0.104670435,0.098621935,-0.12641034,-0.10782203,0.3606071,0.24946412
-0.13650669,0.40715218,-0.070935525,0.12538147,0.04279284,-0.049354844,0.0017967075,0.39923722,0.42918923
-0.1428625,0.17303237,0.14340433,0.032841712,-0.010744318,0.12502423,-0.044857733,0.3172857,0.40757594
-0.0690973,0.1315067,-0.13390228,0.021556139,0.0719613,0.09635426,0.100574434,0.2831633,0.32685804
0.14397892,0.17381103,0.06548773,-0.021208197,0.00062809885,0.031414106,0.019136593,0.5667615,0.27827352
0.08237128,-0.078888975,0.109365135,0.04917921,-0.005346626,-0.13491473,-0.05700358,0.26436487,0.1715612
-0.073273964,-0.02722942,0.03269647,0.068519086,0.00023472309,-0.116712525,-0.11587279,0.48637322,0.33023357
0.09489635,-0.07292873,-0.032169007,0.11982381,0.100397736,-0.14107987,-0.032489687,0.390001,0.40635824
-0.06792773,0.43130177,-0.05872681,0.14319059,0.12014395,-0.0981936,-0.14478117,0.45391488,0.45748627
0.028830051,0.39566857,-0.025199376,0.11755657,0.0023946464,-0.055250913,-0.046283484,0.38164258,0.37188655
-0.052754365,0.0912843,0.11789274,0.05186917,0.11902985,0.081717834,-0.0075412244,0.17836101,0.2016814
0.030494139,0.43001705,0.041396037,0.02747406,0.0453085,0.14068806,0.1024614,0.17239225,0.2401283
0.08463813,0.17684984,-0.119571224,0.13507953,-0.04717736,0.011974424,0.14219403,0.40968722,0.06769489
-0.06993233,0.096969984,0.0826851,0.08997019,-0.09720573,0.045459494,-0.11789332,0.33066177,0.515756
0.10536578,0.278513,0.14793053,-0.14052695,0.0049333572,0.078522265,0.043785274,0.2744927,0.3369173
-0.02945128,0.0038890392,0.047599435,0.1414428,-0.096837334,0.11591509,-0.14144717,0.41927838,0.2839188
0.14442724,0.29928818,0.07522756,-0.021419436,-0.055305347,-0.02303712,-0.11657271,0.2863071,0.30916035
0.057871833,0.16854867,0.074949965,0.11508393,0.14138746,-0.07516122,-0.008622438,0.37064204,0.067244545
-0.018576548,0.2323156,-0.027454734,-0.055017702,-0.07776711,0.10616407,-0.063277155,0.28511015,0.29977468
-0.108088166,0.19287282,0.07229678,-0.110012144,0.11332342,0.06957321,0.08004625,0.09539829,0.29904783
0.1351079,0.3566441,0.023705542,-0.0626352,-0.002757877,-0.11687115,0.12888172,0.533623,0.3938859
0.06690127,-0.018384982,-0.08527497,0.023215577,0.05715154,-0.0625712,-0.11937771,0.12706366,0.28140604
-0.14734952,0.36165944,0.085770786,-0.048988156,0.13523206,0.10349536,0.09788804,0.40346614,0.07042557
0.14100546,0.43722537,0.111518204,0.031289995,0.0003773868,0.113250166,-0.12446237,0.5190425,0.083979204
-0.11687319,0.0027055703,0.10575631,0.0010895431,0.09572853,-0.03821964,0.03888981,0.10018434,0.25257742
0.069451496,0.42506635,0.022596732,0.049355254,0.003896296,0.11066887,0.06757724,0.06460273,0.12245661
0.112550944,0.19527525,0.038443074,0.01575099,-0.0530191,0.0069662184,0.0208015,0.4682216,0.3008322
-0.008153722,0.1518862,0.052581742,0.10203016,-0.12772408,-0.027435943,-0.04325545,0.22595495,0.16685599
0.052527666,0.21007088,-0.1435046,0.103043556,-0.13178435,0.019024,-0.0023358315,0.15981385,0.2716779
-0.05481039,0.22873487,-0.0045073777,-0.0567946,0.043081596,0.030655965,0.065556765,0.21094722,0.28784183
-0.03132341,0.22777212,0.015380129,-0.03128872,-0.086057305,-0.14452499,0.0244506,0.29978716,0.3288216
0.121219635,0.20661065,0.045059785,-0.110770874,-0.09876504,0.019162625,0.05933945,0.396675,0.2660178
