A,B,C,D
-0.0954783,1.7813332,1.2456459,1.0813075
0.061470225,1.7394099,1.2174045,0.95964044
0.11967507,1.6789486,1.3919722,1.1107914
0.07428849,1.8218032,1.3120848,1.1968585
-0.13233326,1.8857324,1.2056271,1.2317938
0.026954934,1.6870099,1.18655,1.2114791
-0.035160057,1.70249,1.461747,1.1482577
-0.14609249,1.6692026,1.3774369,1.020169
-0.121850796,1.8661387,1.1014156,0.8975513
-0.040463947,1.826034,1.2530295,1.0419254
-0.04012587,1.7338562,1.3259926,1.1589788
0.097622454,1.7664379,1.3951025,1.1088241
0.06790356,1.859813,1.3065032,0.9585224
0.022171497,1.9481415,1.4429576,1.0591103
-0.1340735,1.8385208,1.2934091,0.94336605
0.0050675273,1.7184007,1.2960806,0.8509432
0.02431488,1.6388469,1.2443776,0.80532753
-0.096445754,1.8502564,1.2108028,0.7714808
0.10018572,1.7989717,1.1608453,0.85020417
-0.11920775,1.702522,1.5248835,0.7910294
-0.0054597408,1.7438445,1.4156922,0.9170046
0.024267182,1.8770835,1.2562261,0.9349445
0.073124036,1.7961547,1.29276,1.055744
-0.074594095,1.8037993,1.4698734,0.91004
-0.032178447,1.7371248,1.3030524,0.9446017
-0.027537957,1.8243313,1.426228,0.8335574
-0.04326334,1.6680976,1.1948081,1.0128732
0.060231015,1.7310398,1.3350375,0.8593649
-0.10086478,1.8133744,1.2448281,0.8554201
-0.037756793,1.7059133,1.1352413,0.817715
-0.11082774,1.7195079,1.3998045,0.96129364
-0.111170724,1.7699097,1.2242323,1.0794797
-0.048094817,1.8200622,1.2934707,1.1599305
-0.0037347674,1.7040832,1.3274632,1.0646994
0.14981088,1.8774728,1.254614,1.125352
-0.10146293,1.7591714,1.320602,1.1733167
-0.048094638,1.7054793,1.3460124,1.0054741
0.018561885,1.839251,1.3999723,0.9593848
-0.03624603,1.8375667,1.3143681,1.0016706
-0.09198044,1.8479633,1.2907308,0.9883504
-0.07205135,1.66068,1.2525686,0.91116875
-0.09066121,1.753443,1.3540567,0.91090953
0.0031676292,1.5999194,1.201354,1.0747917
0.12203953,1.8332846,1.3241384,1.0647779
0.1327441,1.7959322,1.2625914,1.0184118
-0.11414541,1.8565286,1.35654,0.8955919
-0.12038772,1.7421254,1.413788,1.0904508
0.109173715,1.7289344,1.4561117,1.1087028
0.11746001,1.861341,1.3722398,1.0886395
0.07556774,1.7765661,1.3910971,1.0595467
0.0368077,1.6742139,1.4506224,1.1727686
-0.0017848313,1.7802023,1.2260332,0.9423004
-0.10558355,1.6670253,1.1447778,1.1084194
-0.045996472,1.7881229,1.2205902,0.9607999
-0.07729885,1.7855905,1.3585075,0.9996647
-0.00033660233,1.739404,1.3443121,0.86584336
0.124269426,1.7803749,1.3153558,0.8044732
0.076242596,1.8064967,1.364704,0.7838858
0.07409389,1.8779349,1.4136304,0.8632939
-0.04190378,1.7963581,1.2475494,0.8455422
-0.113033675,1.7641344,1.4792998,0.9496071
0.1140157,1.8291548,1.3693384,0.9228413
0.044906884,1.73996,1.2810053,0.9876746
-0.026389487,1.7566254,1.3974531,0.981254
-0.11626308,1.6468109,1.1692989,0.9805977
0.06509994,1.6691136,1.3195617,1.1301342
-0.091774575,1.826017,1.2949722,1.15141
-0.047764532,1.6397191,1.2741985,1.0287787
-0.070352614,1.8066287,1.3851422,0.90815777
-0.12350046,1.8447808,1.321556,0.8773563
0.14414236,1.8431805,1.2354853,0.9268929
-0.09059398,1.7704171,1.408627,0.89065325
-0.14937216,1.6562854,1.2257804,1.0715132
-0.11065337,1.6100757,1.2454603,1.0514278
0.10969216,1.68447,1.2124664,0.9768383
0.06273317,1.7504733,1.3522941,1.091518
0.12867442,1.6599766,1.4489974,1.0671556
0.10242215,1.6360941,1.3564844,1.1005423
0.10084456,1.8865535,1.3581631,1.182457
0.121531695,1.9405141,1.4074386,1.1305481
-0.0113361925,1.7295521,1.3135997,0.98102933
-0.11406939,1.710471,1.2540281,1.0718793
-0.11023976,1.7243814,1.1968902,1.0335946
0.048193216,1.7742025,1.2585863,0.8812865
0.09954359,1.6318395,1.2854007,0.9544553
-0.021827087,1.8006346,1.2637645,1.0267658
-0.11571043,1.8495481,1.3199376,0.89004683
0.060966313,1.7727438,1.4199896,1.0254183
0.04582241,1.8904063,1.2642812,0.9887343
0.01599063,1.8649268,1.2562597,1.1029627
0.14469555,1.7514851,1.337097,1.0491867
-0.11952033,1.7236018,1.4557843,1.0299063
-0.08235365,1.6007216,1.3922333,1.0171103
0.025382817,1.8681316,1.2402513,1.0536084
0.05381961,1.7229651,1.2245882,1.1228796
-0.053657882,1.838126,1.4956572,0.99389625
-0.0070562363,1.8013474,1.2989979,0.85254306
-0.12243305,1.7496314,1.4042854,0.8921145
0.082295,1.598038,1.3941343,0.9333052
-0.036028847,1.729238,1.3807442,1.0567456
-0.13605759,1.7865409,1.1943588,0.90146387
0.03957577,1.6692398,1.2428353,0.93585896
-0.058618486,1.7505016,1.3194996,1.0439006
0.092718154,1.8787994,1.340046,1.009047
0.05442728,1.8709574,1.2328744,1.0649191
0.14139107,1.8092554,1.4294224,1.1261857
-0.022348046,1.7316178,1.3652853,1.0708008
-0.0051114857,1.668563,1.4588408,1.1471474
-0.13374147,1.6715298,1.341266,1.2069362
0.08159514,1.825167,1.1488981,1.2444303
-0.05216019,1.8352056,1.1981528,1.1610482
0.087655544,1.7306376,1.2183521,1.145745
-0.14422184,1.8452213,1.5316304,1.0291443
-0.02904895,1.630741,1.3670695,0.99251413
-0.11490344,1.9240242,1.4685185,1.0019686
-0.08142237,1.745881,1.3714104,0.9850921
0.12981728,1.9115403,1.4316409,0.9197412
0.14631718,1.9098152,1.2630453,0.9748678
-0.049669527,1.684512,1.5707808,0.90016884
0.116452396,1.8485084,1.2779338,0.8475045
0.08498238,1.9425397,1.3741635,1.0342194
0.12561461,1.7848488,1.5067208,1.1031535
0.1183621,1.7318153,1.4340243,0.92959493
-0.052561,1.875052,1.2816756,0.95433664
-0.074650615,1.7069472,1.4218096,0.98558974
-0.06528735,1.7251298,1.4907105,1.1407611
-0.029026441,1.8548273,1.3880304,0.9850515
-0.13023117,1.8539481,1.2101878,0.9665076
0.14732227,1.7529511,1.2879895,1.0437093
0.01987806,1.7551918,1.5312735,0.8831738
0.10015023,1.6760814,1.361373,1.0543011
0.02100797,1.8578808,1.3297875,0.9328055
-0.03647974,1.9363052,1.3510299,1.0955493
0.0339638,1.8883297,1.4426863,1.1055835
0.088387474,1.9275322,1.4389889,0.9972004
0.03609948,1.9516823,1.477606,1.074858
0.11280745,1.9311802,1.3818628,0.97900736
0.079174235,1.7764827,1.5684723,0.939951
-0.05490981,1.7040892,1.4110974,0.8525356
0.11345896,1.898326,1.3726702,1.007265
-0.0036378205,1.7689766,1.2045755,0.8857399
0.090822384,1.7847378,1.5006814,0.8146165
-0.09119053,1.6781577,1.4710456,0.8789923
0.10524067,1.7592342,1.3315192,0.9320275
-0.02338545,1.6775514,1.3199109,0.9132038
0.05045031,1.7375412,1.2673813,0.97034824
0.14775091,1.7582009,1.3552742,0.99665314
-0.0357019,1.7874973,1.356611,1.0788773
-0.13748711,1.8264037,1.4154925,0.972372
-0.02678515,1.8853095,1.3274283,1.0174842
0.11667952,1.7201518,1.2986242,1.0803052
2.1651387e-05,1.7040282,1.4961103,1.1732708
-0.002589345,1.8630326,1.3001196,1.1129915
-0.060157627,1.9424794,1.4535851,1.0488766
0.14173171,1.8429122,1.3772374,1.0838503
-0.06382095,1.8269689,1.4409426,1.1817973
-0.09092589,1.8657229,1.306535,1.0059612
0.086661875,1.856876,1.1903492,1.0640562
-0.13648519,1.7159795,1.5347722,1.1095892
0.10050565,1.6499388,1.1893294,1.0296626
0.074520186,1.8126302,1.4667639,0.893323
-0.1481556,1.7379589,1.3393517,0.9192333
-0.08729124,1.7424448,1.2687423,1.0718474
-0.049233556,1.789966,1.4103324,1.0403643
0.0049500167,1.8661762,1.2724727,1.1275644
0.12067717,1.8561263,1.4787458,1.1771846
-0.11085963,1.9067714,1.5546318,0.9735861
0.022877872,1.781356,1.3460141,1.0605028
-0.001883775,1.8879515,1.5079284,0.909439
-0.0960927,1.8768685,1.2989547,0.8202898
-0.08017817,1.98418,1.4847695,0.89627457
-0.00021585822,1.8039781,1.2324318,0.9142972
0.00847137,1.7259244,1.5074108,0.9505036
0.12982103,1.7376735,1.4771494,0.9345359
0.0975353,1.8855363,1.2223724,0.9416776
0.12208432,1.7245139,1.3928531,0.9895977
-0.13071983,1.6672096,1.4932524,0.93487304
-0.13542487,1.8697428,1.3620473,0.8893628
0.047073007,1.7641195,1.3849666,1.0160455
0.102093786,1.7725984,1.4322639,0.9808033
0.061000943,1.629492,1.4845556,0.8606918
-0.10871188,1.8790817,1.3179584,0.8716677
0.12762022,1.8141224,1.1582499,0.8885634
0.09700276,1.6628355,1.3654712,1.0704843
-0.03887578,1.5522646,1.4615667,1.108165
0.024833873,1.8275996,1.3351669,1.0483961
-0.056789756,1.8266848,1.3120787,0.985756
0.0166654,1.7572868,1.2968382,0.8592485
-0.065263316,1.7582729,1.4189354,0.7923926
-0.13760142,1.7080231,1.2362417,0.8547339
0.09600243,1.7478534,1.2554735,1.0293231
0.08136621,1.7223157,1.264275,1.0675594
-0.11874083,1.7262974,1.2966315,0.9148077
0.106681466,1.7867473,1.1611441,0.9443836
0.0491343,1.6994697,1.5023867,1.0628132
0.024413645,1.7624459,1.4918437,0.88376313
-0.023300633,1.7732322,1.1926281,0.84231114
-0.04295098,1.6773683,1.4532001,0.81248343
-0.049234614,1.5745525,1.2289003,0.95710135
0.13555956,1.8384728,1.1319474,0.9488925
-0.14239436,1.7242762,1.41215,0.8516016
-0.10615374,1.6724639,1.3557363,0.8053167
0.08142246,1.7260675,1.3573008,0.8600372
-0.024869785,1.771392,1.3041314,0.79452854
-0.1379888,1.6480982,1.3764348,0.85139453
0.04070404,1.7858832,1.4057359,1.0187471
0.09746912,1.8517027,1.1707752,1.0266076
0.0740861,1.9405912,1.4080786,1.0776743
-0.050686277,1.8419615,1.3257387,0.9599655
0.105683774,1.8387659,1.520427,1.01821
-0.03020525,1.8956856,1.4257,0.9725128
-0.041896127,1.7099768,1.4866358,0.98058164
0.061492816,1.8448527,1.3738561,0.8553542
-0.03884411,1.676267,1.3893468,0.8407848
0.14364347,1.6514317,1.2394366,0.87961924
0.103087366,1.881362,1.4842815,0.93077517
-0.09552212,1.8260446,1.423205,1.0060294
0.07951753,1.8928965,1.3790189,1.083524
-0.07535491,1.9588411,1.4748455,1.0320876
-0.035260357,1.6981063,1.4550574,0.99048245
-0.090407506,1.7151204,1.4899284,0.99802047
-0.07727182,1.9002786,1.321215,1.132221
-0.14031349,1.7888631,1.2314583,1.1396849
-0.07454354,1.8084769,1.375129,1.1655824
0.14575633,1.7446008,1.3584535,0.9893554
0.08196823,1.6219101,1.4524561,1.0532358
0.010103866,1.7712443,1.4987819,1.1167768
0.012126654,1.7940841,1.4088738,1.0480922
-0.09517327,1.82173,1.4536877,1.110535
-0.12179488,1.7316024,1.3312945,1.1690509
-0.07886104,1.9007014,1.1704079,1.2240417
-0.13680446,1.7375201,1.155791,1.0440754
0.018644407,1.6900444,1.2482854,1.0095923
0.027829543,1.7984185,1.415637,1.1489446
0.061884165,1.8492811,1.3862619,0.9932129
-0.14296298,1.773062,1.2267185,1.0903269
-0.112306595,1.778764,1.2153271,1.0704969
-0.047029763,1.6875415,1.431525,1.1167655
0.040855825,1.7693276,1.4398305,1.0713694
0.039027944,1.9151435,1.3333794,1.0017071
0.010122955,1.7266052,1.2352617,0.927861
0.13574895,1.6535131,1.5137818,0.83390665
0.13593537,1.6513014,1.4506458,0.88347
-0.13446659,1.6944523,1.4071388,1.0313848
-0.10757257,1.7417555,1.1773858,1.0787776
-0.10012461,1.7025099,1.1982529,1.1255122
-0.046675302,1.7852746,1.3871981,1.1088687
-0.118848756,1.7087888,1.2195582,1.1165125
-0.13539155,1.819605,1.1859338,0.9067166
0.068460524,1.8864739,1.1089661,0.87566745
0.019818187,1.6212823,1.3366135,0.8242033
-0.10677382,1.6341286,1.2460648,1.0354807
0.11316556,1.7036798,1.1751487,1.0588408
-0.014944077,1.5805101,1.4680927,0.9124232
0.10004991,1.8077769,1.256692,0.9516753
-0.077786386,1.7571394,1.2973622,1.0681165
0.09170446,1.7788379,1.4329484,0.88832504
0.03217584,1.7128332,1.5022733,0.8814837
0.04540007,1.8675605,1.2443852,1.071388
-0.010075107,1.9431304,1.349539,1.0829554
0.13531837,1.7495929,1.4627779,0.99189246
0.06448397,1.6629517,1.4670053,1.1309196
-0.13286202,1.6800153,1.3539667,1.1093311
-0.0133390725,1.7291028,1.3118684,0.9563615
0.038872138,1.642837,1.2859722,1.1104679
-0.030607723,1.7686216,1.2448378,1.0640535
0.09954314,1.6220262,1.1965137,1.1367936
-0.02343984,1.6835674,1.2493769,0.98377866
-0.12785746,1.7019806,1.3184396,1.0350381
0.10601941,1.7204295,1.3273582,1.1211736
0.05518189,1.6444993,1.474657,1.1211241
0.059200644,1.7739153,1.2640038,1.1793735
-0.11057843,1.9226915,1.2827389,1.2181515
0.02016157,1.6924363,1.1573853,0.9544147
-0.068823285,1.6696463,1.4341022,0.90153897
0.04804471,1.765637,1.1610148,0.8860985
0.0031932592,1.6531668,1.2944204,1.0084766
-0.14157799,1.7999344,1.4599636,1.0197839
0.050804257,1.8742139,1.0807943,0.9385625
0.09316273,1.9013907,1.3692565,0.8950629
-0.11988969,1.8549117,1.3817425,1.0439545
-0.06352841,1.9166582,1.2942814,1.1581802
-0.09117918,1.9320806,1.2350968,1.0697318
-0.10140082,1.665454,1.4376161,1.1244882
-0.09166494,1.655102,1.3794963,1.0832719
-0.05981341,1.8547316,1.1620698,1.0887883
0.12603205,1.7490208,1.3294222,1.0499249
-0.068886764,1.8304914,1.3007768,1.0189826
0.13584802,1.8224399,1.3535619,1.1404264
-0.10810891,1.7656265,1.3790723,1.2053916
0.057205513,1.6907535,1.2020687,0.9995159
-0.024905622,1.8179138,1.2188427,0.93221074
-0.073434025,1.7154739,1.4124784,0.82288986
0.06843455,1.763466,1.4693787,1.0163493
-0.07905328,1.6626582,1.4645702,0.937795
-0.1471068,1.6984032,1.3671131,0.970525
0.06354253,1.7782564,1.2974011,1.0638535
-0.1291601,1.7320212,1.293999,1.1419212
0.025961265,1.6733215,1.2708261,1.0070186
-0.020109206,1.7995667,1.2295202,1.1293983
0.13215455,1.7092508,1.4190524,0.98450816
0.11915055,1.7833004,1.2627478,1.109043
-0.09944151,1.831605,1.4860153,0.9833053
0.07902394,1.6575128,1.3977981,1.0166831
0.00011703372,1.7011912,1.2574434,1.0580664
-0.13370812,1.6489773,1.1575453,0.9834152
0.14775199,1.68492,1.1191639,1.0511118
-0.10647333,1.6485598,1.4470739,0.88368297
-0.019744575,1.6526372,1.3473191,0.9733457
0.14344174,1.6451365,1.3642389,0.9255334
0.09927629,1.6624378,1.3047888,0.9739724
0.0849192,1.687573,1.3634394,1.0317149
0.04693693,1.6438266,1.358612,0.9726803
0.036889613,1.7094079,1.33917,1.131776
0.03320536,1.8220289,1.191843,1.1311836
0.12739515,1.9277172,1.2044559,1.0929807
0.13362041,1.7089459,1.2577972,1.1552643
0.024442613,1.6302425,1.4980268,1.166467
0.02354668,1.8455625,1.3847362,1.2074131
-0.026169457,1.9343193,1.2050128,1.048629
-0.055755474,1.6722604,1.4838616,0.9362611
0.096197486,1.806962,1.4775373,1.0290408
0.10359293,1.9119223,1.3192046,0.9166745
0.14395192,1.874572,1.3014172,1.0894399
0.14122838,1.722692,1.4783953,0.89519197
0.017363459,1.6513703,1.449054,0.8324755
-0.0289312,1.8561157,1.4296781,0.7913891
-0.014502898,1.8491261,1.3570342,0.9655685
0.00094896555,1.9150083,1.3104331,1.0280883
0.10783538,1.6874667,1.4793811,1.0559365
-0.058721997,1.6935103,1.2739516,0.8807914
-0.04297836,1.673278,1.3984106,0.9013145
0.0936479,1.8552115,1.2238148,1.024911
0.05776912,1.9238513,1.3841767,1.1240276
0.06877692,1.899477,1.2635076,1.1956724
0.123209715,1.9093726,1.2654095,1.034532
0.13381329,1.7384354,1.5591788,1.1422102
0.03020738,1.7923363,1.334634,0.9697791
-0.078481585,1.8352218,1.2483648,1.11386
-0.14358947,1.7973857,1.2830368,1.0477114
0.006767601,1.6081976,1.3354658,1.146321
-0.017284498,1.554608,1.3362457,0.9384897
-0.14452443,1.5714927,1.2570857,1.1171062
-0.003596902,1.8454343,1.1657838,0.9692678
-0.057491362,1.8102958,1.2070218,1.1058856
-0.1454814,1.6878054,1.2961632,1.0227411
0.08911806,1.7424614,1.4126735,1.0000808
0.0024772882,1.8061451,1.2208358,1.141489
0.075254545,1.9125369,1.3636793,1.0063491
-0.09059541,1.6215144,1.2281442,0.91250324
-0.09531771,1.684729,1.3788131,0.9937134
-0.12809487,1.6357727,1.2745676,0.99609345
-0.10408032,1.6737225,1.264265,1.0700135
-0.06376028,1.731239,1.3105203,1.1620657
-0.059149772,1.6752489,1.3643091,1.1982176
0.14381662,1.761835,1.323515,1.019134
-0.00061665475,1.9008648,1.3476675,1.074415
0.036672235,1.6723485,1.4155433,1.1296564
0.0046373457,1.7994695,1.323114,0.95385545
-0.11032337,1.81252,1.3814653,0.9277271
-0.06627381,1.6641968,1.1899747,1.0888516
