A,B,C,D,E,F,G,H,I,J,K
0.560239,-0.0018882602,0.5324868,0.75356615,0.4975741,0.65750194,0.4958197,0.6627996,0.61089885,-0.03076315,0.45680097
0.587,-0.08512363,0.63723236,0.611776,0.52745366,0.54776484,0.7416171,0.76522624,0.5874449,-0.13137557,0.5771065
0.48281768,0.0934037,0.66351354,0.6381064,0.5526198,0.6653622,0.6389646,0.6215489,0.6307226,-0.14625478,0.36228156
0.50947636,-0.048157938,0.76730907,0.68276834,0.67991936,0.7593541,0.52543974,0.7937117,0.7362988,-0.10268344,0.62992597
0.5383785,0.11477217,0.6242811,0.67603046,0.52630794,0.56902266,0.553556,0.7587423,0.7518364,0.08026098,0.45163187
0.636224,-0.042315,0.5170959,0.616857,0.7656424,0.65474355,0.62079954,0.8398429,0.49916464,-0.09678575,0.6193537
0.5884328,0.13226828,0.7966107,0.7024752,0.5361568,0.7093079,0.62333626,0.871106,0.6093304,0.03710243,0.51372415
0.55732083,0.02365397,0.7654402,0.69845676,0.82166094,0.6783116,0.7654464,0.7101942,0.654078,-0.1397295,0.40857717
0.44078678,0.063979626,0.66442776,0.75279516,0.7887613,0.7116056,0.53318614,0.71350497,0.7772422,0.03457713,0.6074634
0.4651249,-0.10592084,0.7237076,0.56498325,0.65287614,0.78481233,0.52634645,0.9524237,0.6365072,0.0068493634,0.6618849
0.43701714,0.104810596,0.6727335,0.7821308,0.78247696,0.5505767,0.473009,0.7724218,0.48809037,0.043536067,0.61761534
0.6150167,0.12914878,0.6293874,0.7030794,0.6476756,0.58340204,0.56568354,0.8497424,0.5840665,-0.039621502,0.38887826
0.5628429,0.09563771,0.6718192,0.8023994,0.5574964,0.7203918,0.552348,0.67907894,0.6245973,-0.023848444,0.48225793
0.5955297,0.0169335,0.53232956,0.64613533,0.72376597,0.53654283,0.7825514,0.7244605,0.6565406,0.13316035,0.39541522
0.45553574,-0.115219295,0.6251324,0.51912886,0.81559986,0.7100471,0.71665215,0.87139344,0.613361,-0.092612386,0.4790653
0.4448779,0.14579603,0.66667235,0.494498,0.6804038,0.71260047,0.4819332,0.7212754,0.6811809,0.06130126,0.34929878
0.52143097,-0.09501904,0.6938656,0.6517551,0.79666305,0.56475395,0.46249744,0.78671944,0.62148714,0.024866134,0.4751914
0.38719326,0.06850727,0.6674613,0.51313895,0.82267094,0.5646652,0.64606786,0.866492,0.49654308,-0.04192082,0.58934677
0.52424026,0.1133914,0.63022053,0.66098034,0.7657537,0.64816236,0.53594863,0.8054599,0.5182443,0.09000644,0.65384126
0.40588158,0.043105796,0.77099264,0.54177785,0.6928514,0.678529,0.70220315,0.8061155,0.48198608,-0.09241961,0.5384587
0.47789872,-0.10552801,0.7983052,0.5558238,0.63008934,0.7619208,0.5087768,0.93217194,0.6420299,-0.14853379,0.38533828
0.6040494,-0.03913275,0.7085017,0.5371473,0.5574242,0.73922145,0.71692526,0.66864955,0.7651763,0.008678719,0.499366
0.5460711,0.12380642,0.5625962,0.6496641,0.6271309,0.54473644,0.7689596,0.75800097,0.656359,0.08625485,0.34086746
0.40677357,0.0627763,0.63126945,0.7975483,0.7730411,0.60814065,0.7346878,0.56070447,0.7575732,0.057718024,0.61324435
0.5344566,0.0378495,0.64911985,0.6858801,0.7597413,0.8072152,0.49783063,0.8972496,0.528869,-0.10292783,0.475477
0.4314237,0.11552194,0.65979934,0.79640245,0.8160436,0.5987957,0.65985453,0.62919396,0.51763326,0.047350973,0.5610322
0.49958807,0.12307048,0.7823118,0.78862154,0.8085749,0.71050507,0.5586332,0.7824986,0.747777,-0.09422891,0.3829529
0.38150227,0.024686873,0.60266584,0.59950924,0.58399,0.61663276,0.49964538,0.767049,0.5149041,-0.03519743,0.54719096
0.4370516,-0.079050444,0.5660478,0.568545,0.61944985,0.6387331,0.47185433,0.93506086,0.69964975,0.13884732,0.6350508
0.4124414,-0.10850912,0.52096015,0.637857,0.6670277,0.6261824,0.5219456,0.83353496,0.6970604,0.040625945,0.43385184
0.4175735,0.13897842,0.5053248,0.7018712,0.7588773,0.8118496,0.66489464,0.8146498,0.6895506,-0.02254945,0.49843746
0.6235636,0.09381236,0.78577656,0.81630343,0.62749845,0.66294396,0.53590536,0.7310086,0.6703026,0.021270007,0.6515105
0.6481535,0.059556052,0.7327595,0.69652456,0.5753256,0.7136549,0.6856964,0.67240196,0.48988956,0.056517154,0.46817324
0.39308065,0.10121745,0.68011105,0.7510058,0.5528907,0.74990934,0.74300545,0.73094577,0.80199015,0.051015884,0.45557413
0.59814376,-0.095399335,0.75393766,0.61863434,0.7962475,0.5411782,0.5598288,0.84077466,0.6476444,-0.02856236,0.46821877
0.60270286,0.12522414,0.5866018,0.6301489,0.59589994,0.65515876,0.60484636,0.7968818,0.62911916,-0.08236674,0.41048342
0.37465155,-0.12579343,0.7593574,0.7294713,0.77468437,0.7595367,0.52697104,0.6547215,0.5649136,-0.054378502,0.6655128
0.45160568,0.06769867,0.67434096,0.59071475,0.5539229,0.7616665,0.6334844,0.92895776,0.67181635,0.0954811,0.46904927
0.64658195,-0.011849761,0.6032788,0.7788184,0.6506379,0.6477844,0.5726528,0.7019916,0.6505555,0.13311446,0.6157773
0.62945384,-0.10656047,0.56382334,0.7316745,0.71803355,0.66387004,0.65603596,0.87065387,0.665036,-0.12735575,0.4882614
0.48945934,0.032378882,0.7601049,0.76185143,0.536103,0.6797757,0.7580373,0.77244145,0.6441454,-0.0018709004,0.47468564
0.4718636,0.13700527,0.65465146,0.6065186,0.7467506,0.7098078,0.6766739,0.71966475,0.71490836,-0.0752718,0.5672652
0.35346457,0.09425047,0.6810713,0.77950823,0.6674825,0.7337422,0.6099459,0.61688983,0.66494304,-0.044022866,0.53472936
0.47695142,-0.106974706,0.81900454,0.6821319,0.5444478,0.63622326,0.70225364,0.73895794,0.52142346,0.008866549,0.38098302
0.6052924,0.0168958,0.5628649,0.6541344,0.59490573,0.77546096,0.6660594,0.87011963,0.64055634,-0.13011321,0.34200943
0.3848495,-0.12618768,0.5882274,0.764987,0.6157285,0.54924506,0.6319951,0.6150901,0.67076766,-0.039623044,0.529633
0.47176957,-0.03160481,0.507681,0.7088691,0.57172215,0.772578,0.6315398,0.8641521,0.67897546,0.14135423,0.494242
0.6299495,0.14423963,0.766836,0.57515645,0.7372858,0.8021475,0.58089155,0.8967449,0.5636087,-0.03867785,0.4364193
0.5051743,0.14552054,0.69368994,0.7796997,0.6970518,0.76282805,0.74154556,0.62727547,0.62638724,0.113303155,0.4980601
0.6532155,-0.07055354,0.6235183,0.57925165,0.7487002,0.60509735,0.549331,0.63993466,0.6283628,0.1216484,0.6730499
0.5407685,-0.07156395,0.62246203,0.53708905,0.8255367,0.5831027,0.5908293,0.7267209,0.5427451,-0.030545376,0.3776681
0.55055803,-0.12473821,0.7449608,0.6248368,0.7322231,0.50291395,0.48920885,0.84298736,0.53709346,0.10309541,0.40309614
0.43900478,-0.12901574,0.6576229,0.6924612,0.75161105,0.6795459,0.6582698,0.90499294,0.6729908,0.059821755,0.46136606
0.6112808,0.032515317,0.67176366,0.7096459,0.612184,0.77610195,0.5914333,0.8703624,0.8072839,-0.07940635,0.38022643
0.3509821,0.027228385,0.53562653,0.6454444,0.68870854,0.7344482,0.5865209,0.8465087,0.7031003,0.08516085,0.4191348
0.47884974,0.08470756,0.6731792,0.7033695,0.69967145,0.7688408,0.4597202,0.82214576,0.59673196,-0.01339896,0.3622072
0.43026593,0.11983058,0.65915614,0.697448,0.81246895,0.667379,0.58323604,0.7027227,0.5186359,-0.128255,0.46320438
0.47468805,0.09905885,0.54386026,0.805711,0.4904949,0.50415325,0.6208025,0.7514013,0.57312816,-0.12125252,0.64035404
0.36500254,-0.025625788,0.5599582,0.72429734,0.6815299,0.69305456,0.6521575,0.77772385,0.74067956,-0.085496366,0.51579845
0.4751941,-0.00876911,0.61736876,0.6697295,0.6603662,0.5892864,0.53000367,0.69278777,0.6247013,-0.13642402,0.38285223
0.5083097,0.13021079,0.58795303,0.6187908,0.75129175,0.6962763,0.5134045,0.8843019,0.73400193,0.10066751,0.63791215
0.5327159,-0.009012833,0.69215024,0.69130576,0.8267834,0.51243615,0.6150529,0.91896796,0.5713691,-0.055698916,0.63260114
0.4732475,-0.04700929,0.56000733,0.64873683,0.79708135,0.59247327,0.63358736,0.86214775,0.6946665,0.03228809,0.47136465
0.39276338,0.061855808,0.55318165,0.73186684,0.79847074,0.5278423,0.71472275,0.6437254,0.5211871,0.04215546,0.376263
0.5428542,0.086672544,0.5350145,0.561729,0.56665933,0.64423424,0.6302862,0.7546209,0.7858172,-0.03422667,0.6064187
0.34196872,0.047076255,0.6434523,0.5319946,0.5831322,0.63272977,0.56242335,0.80776805,0.7708649,0.0822448,0.4818372
0.66647005,-0.11162537,0.6592487,0.6750737,0.7157503,0.6499794,0.7259847,0.62415695,0.74774885,0.034261703,0.6114447
0.5164943,0.015269071,0.523148,0.6596089,0.6831797,0.7660377,0.7953313,0.70608085,0.79967505,0.14589813,0.4791973
0.5517134,-0.021886647,0.824036,0.8017744,0.8057438,0.57907796,0.6044056,0.6867143,0.6907327,0.12237099,0.41454202
0.44235718,0.13214764,0.63568145,0.7440362,0.716231,0.83939075,0.5371523,0.81227773,0.6231642,0.13987052,0.39158916
0.3849726,0.10763565,0.7056822,0.6663416,0.8161058,0.65452164,0.6632207,0.81075156,0.7011684,-0.023799524,0.45839813
0.56379914,0.034361616,0.5496454,0.6798205,0.8035264,0.6629156,0.6094117,0.62080634,0.5150887,0.066785544,0.55871534
0.6050585,0.14109993,0.7707307,0.6861248,0.728483,0.649836,0.5605886,0.8291583,0.62290317,-0.07340609,0.41504073
0.61930406,-0.086381026,0.61133397,0.5599472,0.6761724,0.703888,0.6369257,0.6454229,0.6970497,0.08196017,0.42823946
0.49106115,0.054034367,0.6704962,0.7709559,0.5497839,0.67368984,0.57757413,0.75776744,0.64638364,0.14042008,0.5170616
0.5310917,-0.1223761,0.5997809,0.6283325,0.714617,0.7595368,0.72327185,0.81676006,0.5823185,-0.013280034,0.49259332
0.557601,0.13868102,0.5909222,0.69525945,0.65950614,0.5337017,0.7452539,0.60201025,0.62863827,-0.13758497,0.38533172
0.45395923,-0.07824108,0.5313232,0.79079187,0.5588533,0.49713692,0.7193251,0.6510544,0.54933685,-0.063367605,0.5164552
0.46762133,0.040054873,0.6129355,0.671398,0.53541136,0.7222681,0.6303692,0.705004,0.70119333,0.13090003,0.5598264
0.56762046,0.10247031,0.81718254,0.7051355,0.73676753,0.72683185,0.6746767,0.7276615,0.7961093,0.023146868,0.37806684
0.38179708,-0.07043878,0.61020565,0.6582583,0.70138526,0.7823731,0.5831034,0.56379354,0.61936504,0.027687714,0.59287655
0.5269026,0.08541213,0.53737164,0.67751044,0.7817261,0.5603993,0.71497905,0.8386693,0.5591856,-0.13344343,0.47722068
0.41525775,0.07321973,0.7456588,0.6863519,0.55677944,0.70506376,0.6663775,0.8698659,0.5583836,-0.06417134,0.4016251
0.38728204,0.12498954,0.81451464,0.7144394,0.78804946,0.55623496,0.4827942,0.8863418,0.5518214,-0.06212365,0.54435366
0.61995137,0.06397103,0.57367826,0.69618034,0.7480775,0.6097741,0.7226479,0.7161763,0.5679202,0.021413267,0.61162657
0.62885416,-0.12775671,0.5287743,0.59657705,0.7931962,0.564356,0.6565688,0.72683054,0.74751174,0.107564986,0.49475586
0.6056113,0.13629416,0.67272735,0.65696776,0.6135609,0.6646847,0.7626087,0.8743734,0.6509717,0.0025509447,0.57393914
0.46850145,-0.10656866,0.7068564,0.7602017,0.5689827,0.6606878,0.6765894,0.92916816,0.6366146,0.078097835,0.59618664
0.5785651,-0.12096314,0.7976701,0.70565933,0.7401514,0.7060034,0.53132606,0.7848834,0.6893739,-0.066951394,0.38336477
0.6257844,-0.1150614,0.5654573,0.5018264,0.6438262,0.70501137,0.57458925,0.7755359,0.58958733,0.080054194,0.60259175
0.43811393,0.06812629,0.6995401,0.7783744,0.577179,0.5292747,0.6714472,0.7187506,0.5449499,-0.05862762,0.44385856
0.6092416,-0.11540192,0.5323123,0.7132379,0.6325195,0.73791444,0.7038936,0.8488531,0.5329484,0.08940454,0.5682093
0.60649014,-0.009312734,0.5393946,0.558886,0.8382782,0.4856366,0.6756352,0.6659146,0.6855798,-0.019475788,0.48180443
0.34573898,-0.06634058,0.6553661,0.7480234,0.55180216,0.56972384,0.7389505,0.8319515,0.8075699,-0.12660214,0.5463909
0.45774508,0.08152981,0.5486886,0.60432523,0.68466127,0.67942995,0.4422848,0.67914003,0.5872039,-0.060037747,0.35411778
0.4922609,-0.055113636,0.68989265,0.6986201,0.7191032,0.6253489,0.5683614,0.7998557,0.47581902,0.0900681,0.66010153
0.5643678,0.13151658,0.52142024,0.718188,0.8162907,0.69856083,0.54366684,0.8757264,0.6967964,-0.103466645,0.37578532
0.37897733,-0.12595376,0.5275727,0.7349351,0.6191691,0.7144013,0.66300654,0.6303615,0.5804289,0.09380318,0.40172058
0.59732926,-0.018826082,0.57253736,0.72577786,0.6395806,0.6164198,0.44523454,0.87269115,0.6390715,-0.1277405,0.42223632
0.4166971,0.13095862,0.52582765,0.5966776,0.6725868,0.5362178,0.5945117,0.74536264,0.5155018,0.030595854,0.574716
0.450319,-0.12961166,0.50951725,0.6279748,0.6406904,0.6521717,0.47084728,0.8796083,0.6631154,0.1250782,0.43562904
0.5477525,0.11576021,0.7531786,0.6692627,0.81772566,0.50299686,0.5100938,0.84690416,0.69631046,0.14869916,0.50059277
0.48959067,0.070491925,0.6547542,0.74937737,0.7274089,0.78341186,0.6222478,0.7135585,0.58017874,-0.05556702,0.61177963
0.5320927,-0.14943905,0.57629085,0.8498352,0.79272187,0.55600333,0.47004864,0.7910103,0.7679341,0.009215564,0.6582333
0.4622344,0.06671719,0.54910624,0.52288586,0.6622285,0.7659699,0.6142523,0.8048562,0.67070717,0.08878404,0.39256412
0.50333446,0.08873989,0.8301195,0.83363646,0.5855629,0.60321903,0.62362635,0.8011828,0.55489933,0.097441986,0.5412284
0.4538436,-0.13785449,0.64664525,0.6085607,0.62089974,0.5575649,0.6613381,0.89630353,0.5095054,-0.033548318,0.5550531
0.4070664,0.01619339,0.5689631,0.60779357,0.62322253,0.5465135,0.6301009,0.88677263,0.66167265,-0.0992924,0.5963598
0.5804677,0.037722275,0.7562951,0.5920749,0.7421998,0.49841148,0.47667086,0.63474894,0.55384195,-0.032365754,0.37505412
0.41364473,-0.14660431,0.71613187,0.7771913,0.5453718,0.79262656,0.79018915,0.7873535,0.61859554,-0.12916262,0.38238698
0.51726156,0.07498026,0.54846615,0.65252507,0.7921798,0.5844828,0.5054804,0.86853194,0.7914669,0.046373427,0.37819093
0.63031286,-0.107921764,0.6852675,0.7667537,0.82089305,0.53489685,0.75620645,0.68698907,0.5154569,-0.1251316,0.64858794
0.5532598,0.013036519,0.63927335,0.563133,0.67783546,0.79922104,0.5893288,0.69914687,0.8254281,-0.12525573,0.5730321
0.3825587,-0.099868804,0.7315108,0.6194843,0.5989525,0.5614363,0.5830833,0.7617823,0.7481462,-0.102776065,0.5280343
0.5938537,0.070027664,0.5347312,0.59670985,0.67504346,0.6793627,0.6296998,0.641328,0.58315337,0.10558763,0.5736824
0.52276516,0.10838407,0.5412493,0.6917987,0.7399603,0.79289293,0.652919,0.8695502,0.7199732,-0.09939282,0.3995999
0.45993704,0.11023855,0.7382902,0.63222915,0.702283,0.5878595,0.5667566,0.7575693,0.519567,-0.026780516,0.37997317
0.46560264,0.012034103,0.49467826,0.7062195,0.60982805,0.80654454,0.50324273,0.6236242,0.63625795,0.022463605,0.5871312
0.6424163,0.120103,0.7613563,0.71215034,0.8002692,0.6911266,0.6467999,0.87397367,0.5893907,0.0042745173,0.4150967
0.6182727,0.13627565,0.58202475,0.6409888,0.83771586,0.57221675,0.6501536,0.72584426,0.5787121,0.14067197,0.4892895
0.38714802,0.14519623,0.6607214,0.67758256,0.6839248,0.6731177,0.5892962,0.8602229,0.58113503,-0.11631058,0.5767391
0.36865932,-0.063790746,0.5841436,0.6878862,0.62720984,0.6927233,0.687779,0.75653774,0.6413671,0.11799145,0.41848612
0.49454755,-0.027725622,0.5613823,0.7360594,0.8190391,0.56643414,0.46549445,0.76258594,0.5156453,0.036088943,0.5565473
0.5837314,-0.061697535,0.5472888,0.75367975,0.802912,0.76715934,0.5398225,0.8022336,0.47438583,-0.0902161,0.38504523
0.56798077,0.0034702271,0.7717197,0.8188361,0.57260025,0.5240369,0.6659276,0.7251731,0.7676735,0.1286133,0.37891546
0.5782063,-0.0070732683,0.5422995,0.7773572,0.6458889,0.6850773,0.67799526,0.68532306,0.64389306,0.03901945,0.35157603
0.60996336,0.14853346,0.75640225,0.8047894,0.6652359,0.5853844,0.5196858,0.67109084,0.58174515,-0.07601374,0.5451791
0.63090813,-0.04315281,0.6406786,0.77243626,0.62871563,0.5369311,0.54545736,0.73729515,0.72039294,-0.10446473,0.6096174
0.42561743,0.04914701,0.6668695,0.6248046,0.6767375,0.5559819,0.5488366,0.928447,0.5999235,-0.0014686584,0.38228488
0.39061612,0.04322985,0.5752301,0.73265517,0.65425235,0.6482401,0.49681953,0.69654715,0.6630645,-0.0008778572,0.62024194
0.3650633,0.14953855,0.6552967,0.7124859,0.5631267,0.65326524,0.54070556,0.8369529,0.6054292,-0.024017066,0.38848877
0.4352655,0.11302143,0.6721728,0.6491112,0.742209,0.66031027,0.678213,0.7846984,0.6229837,-0.09683898,0.56156456
0.44506907,-0.12077339,0.7936492,0.6861911,0.58442926,0.49804178,0.59223974,0.63890845,0.7311174,0.07962899,0.631661
0.389262,-0.11358757,0.56264514,0.61134845,0.80995536,0.72952497,0.69149446,0.7926847,0.5126678,0.12077457,0.4995825
0.6640446,0.06369801,0.6593899,0.7535612,0.59703875,0.5869072,0.6237725,0.63812155,0.5869021,-0.012964487,0.5091419
0.45007482,0.0020455718,0.76821226,0.5611095,0.7127624,0.6926769,0.61043525,0.69007134,0.6728152,-0.008773804,0.4933506
0.3600405,0.018152505,0.67313683,0.5261748,0.68811417,0.781178,0.67840004,0.87887263,0.5888846,0.10182732,0.52411765
0.57981706,0.13034934,0.6610392,0.76336944,0.686584,0.6200292,0.5919353,0.74089164,0.5760064,-0.0023959875,0.5649311
0.5590586,-0.1045264,0.7926351,0.68891436,0.71830356,0.5017761,0.51456255,0.7991232,0.64805096,0.019179419,0.67116404
0.614906,-0.017937735,0.5363961,0.72357464,0.5487027,0.5503168,0.51959795,0.9018564,0.58939606,0.10705644,0.47051305
0.5197285,-0.08378816,0.71893215,0.5578724,0.77929705,0.5310881,0.54430914,0.7268887,0.63049394,0.012252301,0.57115984
0.47109485,-0.13987812,0.7184731,0.46609312,0.6935687,0.74202794,0.7252222,0.7975206,0.72677016,0.017120987,0.36301774
0.48839793,-0.115381256,0.5895319,0.6624276,0.58252466,0.7554952,0.74701935,0.85055536,0.69680315,0.12259972,0.41725042
0.4116931,0.094166055,0.79172766,0.6833474,0.84904474,0.55138505,0.5409606,0.7333193,0.76800585,-0.028084032,0.3966389
0.5186031,-0.033930197,0.686777,0.57842946,0.5463053,0.61818826,0.47208548,0.85544896,0.6555181,0.13904408,0.43485147
0.5655695,-0.10067795,0.75340855,0.6475517,0.6756373,0.7650083,0.52180374,0.6546899,0.68236923,0.043395773,0.41532496
0.65761936,0.044889197,0.74289197,0.56237245,0.6838929,0.6063676,0.54990196,0.7593526,0.48931476,-0.1000886,0.39922512
0.44452858,0.13008142,0.5802355,0.71647596,0.6128208,0.643167,0.7380155,0.70112556,0.48948047,0.02016291,0.37388325
0.392708,-0.09665745,0.5641738,0.79823714,0.5466082,0.48279697,0.5388442,0.7596587,0.7969047,-0.09987737,0.44947392
0.47869945,-0.012427583,0.7433512,0.6693976,0.77647173,0.5522127,0.7346904,0.872596,0.61576533,-0.113273665,0.4284244
0.44116035,0.088793024,0.6509675,0.56542116,0.58445793,0.62095,0.68753475,0.7835678,0.64281064,-0.13406923,0.36766595
0.4819616,-0.10915327,0.71511483,0.7316378,0.5688812,0.5338885,0.7120129,0.8672503,0.5691566,-0.037811317,0.4072348
0.45762086,0.064653575,0.56181884,0.47952342,0.60030955,0.6411458,0.6178494,0.7547468,0.66720116,-0.072805956,0.37471664
0.45749506,0.01538077,0.65124094,0.6448361,0.5849445,0.74590206,0.47765672,0.79450285,0.5829108,-0.075509876,0.4948426
0.39579928,-0.056383073,0.8269311,0.5464223,0.76771456,0.5723351,0.580955,0.6692885,0.7373769,0.015424341,0.5853135
0.51353574,-0.018412173,0.75473654,0.73912954,0.58857435,0.5851707,0.492921,0.7463996,0.6508049,0.06126775,0.5375141
0.39802948,-0.08667502,0.53607666,0.75296724,0.57538134,0.58588916,0.6749859,0.8157176,0.6001992,-0.108827755,0.5896745
0.42951193,0.0820521,0.7514024,0.7474777,0.52959466,0.54635984,0.73223525,0.8926041,0.6755146,-0.12137608,0.5056379
0.46310097,-0.13390166,0.75100315,0.62246346,0.54204595,0.64380777,0.45853323,0.72551775,0.69469476,0.07124758,0.6207315
0.5658252,0.011832714,0.6356592,0.6855499,0.67558026,0.6548836,0.582246,0.74560404,0.6701871,0.036996663,0.500884
0.37211436,0.110269934,0.6884359,0.63783044,0.7865319,0.8057737,0.60872006,0.66441315,0.7317975,0.01880227,0.39497936
0.48202413,-0.03825195,0.6490536,0.747645,0.59357744,0.7650355,0.564581,0.83471704,0.60705143,0.0012786239,0.64000154
0.62487245,-0.07361391,0.69675195,0.72171175,0.7709985,0.71670336,0.5576705,0.8045303,0.5215687,0.1495049,0.3837319
0.45430046,-0.049059786,0.5812953,0.6145282,0.7024895,0.7462301,0.52184963,0.6762435,0.74544793,-0.04882296,0.56440836
0.37302986,-0.12606761,0.68265545,0.78413206,0.78911257,0.57531583,0.4956148,0.84778744,0.4888593,0.012071222,0.6213747
0.6134591,0.066912904,0.6634418,0.71134233,0.84745204,0.6936632,0.7015825,0.7329602,0.688885,0.072981834,0.37739688
0.42027503,-0.14247026,0.8156676,0.7256597,0.8261261,0.5880614,0.5722718,0.6144518,0.7643941,-0.026193187,0.5741745
0.5439893,0.072528824,0.5890443,0.7006292,0.49448928,0.8027463,0.57475406,0.8881183,0.6538325,-0.070357025,0.3464951
0.5738289,0.106006265,0.6427608,0.5848491,0.7477866,0.7130066,0.67071784,0.9084736,0.49654442,0.1193082,0.5991306
0.66876,-0.041690826,0.7947465,0.7215378,0.5945342,0.7829891,0.5358661,0.76636696,0.691213,0.020506755,0.40110642
0.4822942,0.07597114,0.6243025,0.6982115,0.7958957,0.74486375,0.6463563,0.76762944,0.7241462,-0.13361791,0.37895346
0.5690402,-0.05255948,0.73722905,0.6605537,0.7632833,0.6762953,0.7069421,0.5807372,0.5781419,-0.06138745,0.40508348
0.5411845,-0.07448816,0.73798025,0.6769053,0.7093189,0.7189173,0.5061703,0.8811028,0.62090147,0.036374867,0.5791025
0.43719202,0.08578184,0.64612156,0.75014484,0.6113949,0.6360279,0.6190337,0.86904895,0.5951942,-0.06233774,0.50149727
0.3477619,-0.14833525,0.7986814,0.7909759,0.7325096,0.52289027,0.5237702,0.6355926,0.74909306,0.010149851,0.6007794
0.3564748,-0.105167344,0.7629144,0.5557705,0.700772,0.6191592,0.6134857,0.7443378,0.6215981,0.10269889,0.42518017
