A,B,C,D,E,F,G,H,I
0.56110567,-0.11313864,0.87531614,0.6367046,0.8592162,0.89371204,-0.027781948,0.08777481,-0.13831611
0.7690729,0.08534807,0.65509826,0.52972484,0.73202896,0.94633186,0.09113525,0.080938175,-0.11272733
0.5256252,0.097549856,0.7913239,0.7002797,0.61552113,1.1085483,0.05572395,-0.059500337,-0.07493293
0.4380801,-0.02834814,0.5431558,0.5198091,0.75247014,1.077738,0.048093095,0.11534342,0.039142072
0.39274904,-0.07449632,1.0050268,0.3478052,0.83445615,0.9402688,0.14103645,-0.042813763,0.0020455122
0.4522397,0.03223194,0.6661295,0.7152499,0.59671694,1.0954659,-0.1427346,0.067021936,0.02789402
0.41937536,-0.04450302,0.6473611,0.4729245,1.0161898,0.92967457,0.0035384744,0.025268435,-0.0029742867
0.73754597,0.11165744,0.8322904,0.5728754,0.49526584,0.8956316,-0.047751866,0.10986298,0.115299195
0.5225768,0.031157494,0.7192311,0.75410056,0.75811934,0.8554628,-0.08103556,-0.114438325,0.031443357
0.77672887,-0.022169292,0.72151995,0.7996459,0.6409168,1.1080195,0.11774281,0.07927139,-0.09499478
0.44491968,0.004015431,0.80932856,0.53881717,0.71017444,1.0325389,-0.046150587,0.019746676,-0.049035482
0.6405195,-0.119323686,0.7212575,0.65705895,0.705026,1.0487322,-0.12045637,0.096162304,-0.09205161
0.3751417,-0.10114539,0.8685319,0.44725564,0.8642476,1.0157572,0.011453643,-0.013366729,0.14044178
0.65838706,-0.0690779,0.74304706,0.6529313,0.6857463,0.99023956,-0.05381169,-0.023394614,-0.098257944
0.5040362,-0.07302629,0.7215438,0.6168301,0.77903354,1.0486282,0.090106815,0.08676042,0.114394516
0.6048891,0.08009657,0.8343562,0.4273702,0.7898625,1.1271794,0.015859365,-0.11056709,-0.11004867
0.50697654,-0.04952442,0.7387007,0.46881837,0.50868726,0.9608622,-0.13010712,-0.13601643,-0.13749333
0.6233147,-0.12679091,0.73173016,0.56138676,0.8447335,0.8862045,-0.14029053,-0.0048643053,-0.03622976
0.7520799,-0.12378361,0.83700055,0.7434025,0.9154057,1.1145948,0.10947108,-0.010890275,-0.12701821
0.43629554,0.10923624,0.65526175,0.510346,0.61827564,1.1163598,-0.12960333,0.05397004,-0.12519962
0.34892863,-0.068071514,0.5991765,0.4264492,0.7234933,1.140527,-0.013537288,-0.0047298223,-0.10118325
0.49101132,0.11411214,0.8218893,0.36765525,0.71796215,0.9734125,-0.115935415,-0.07880699,0.012172788
0.472808,0.07697795,0.70473325,0.6557941,0.7421172,0.8627303,-0.018610954,0.14674184,-0.14104503
0.54277575,0.027034432,0.7870016,0.6244807,0.68398905,0.90493107,0.1396198,0.070947826,-0.05934917
0.5224546,-0.009245396,0.6732977,0.65885365,0.78385675,0.98980296,-0.10803826,0.012566075,-0.12470731
0.6022983,-0.14662178,0.6911477,0.47809514,0.6511915,1.0484675,0.062859684,0.11271328,-0.04901185
0.5774479,0.07997942,0.75656503,0.39122397,0.8120257,0.9760097,-0.031468622,-0.05165112,-0.030326001
0.5470758,0.07869385,0.7421452,0.48819774,0.6809996,1.0064025,-0.07583565,-0.025798276,0.0585794
0.5716569,0.10367954,0.6028649,0.4527609,0.67683345,0.9736267,0.06290479,-0.12561655,-0.08910957
0.63957626,-0.116719276,0.85742795,0.55057216,0.7475373,0.9642087,-0.1154656,-0.022763476,-0.14494634
0.59452236,-0.13127665,0.85966516,0.5393046,0.77382827,0.9236794,-0.0968035,0.015066698,-0.024503663
0.6639131,0.016284257,0.5989336,0.65154445,0.92136264,1.1443563,-0.12330441,-0.10616492,-0.049852967
0.45682502,0.018061265,0.8761709,0.39680308,0.8353585,0.9552364,0.037555486,0.050686106,-0.020967722
0.72684985,-0.028443776,0.68131596,0.53982335,0.62867254,1.0712645,0.05259888,0.018120766,-0.025263712
0.4084981,-0.03699369,0.6491181,0.3576447,0.8585423,0.89205104,-0.14298388,0.10345489,0.05078581
0.5731284,0.01049301,0.74651355,0.5470492,0.79552114,1.0769923,-0.11310844,-0.111169,-0.13445248
0.59405637,0.0065802634,0.5988067,0.5017061,0.71020687,0.87790823,0.13070843,-0.1170356,-0.11159735
0.5766879,-0.061847955,0.70417416,0.61084414,0.8034426,1.0577486,0.09157571,0.052047208,-0.07626136
0.6046728,-0.07662542,0.7086918,0.34401518,0.6704197,1.0432341,-0.059638903,-0.12759264,-0.07176258
0.37505117,-0.109430596,0.92682105,0.354995,0.7172225,0.98851424,0.13618731,0.022276163,-0.093280405
0.6182999,-0.04300318,0.77484834,0.43980095,0.811147,0.8847574,0.07353249,-0.015349835,0.13109025
0.78081465,0.10477924,0.88285726,0.63350564,0.64998436,0.91066515,0.010529831,0.063590676,-0.015030548
0.57998425,0.028311044,0.6837317,0.5380701,0.59521294,0.9489704,-0.12154413,0.03482184,0.016065463
0.59284127,-0.035285622,0.77368903,0.4703755,1.0074939,0.94819367,0.11867684,0.058483586,-0.014703944
0.5654206,0.14075038,0.65958995,0.5728308,0.532015,0.88346064,-0.10410871,-0.060373075,0.010850161
0.76738536,0.120005965,0.67840725,0.6075235,0.8731979,1.0487213,0.117862344,-0.08871859,0.052493513
0.4909635,0.09674041,0.60457885,0.35360107,0.2966305,0.96948755,-0.10540174,0.09324877,0.0870461
0.4372823,0.14451298,0.6261883,0.54990804,0.99549055,0.90061384,-0.10676383,-0.078048244,-0.07922727
0.7399979,-0.062248908,0.58992845,0.7375423,0.42305577,1.1022323,-0.0027758777,-0.11345883,-0.09157643
0.37486848,0.056943625,0.98351777,0.45738643,0.79565984,0.9095265,-0.14629675,0.07223624,-0.13933608
0.465601,-0.10601051,0.5068865,0.68304515,0.7662091,0.9140621,0.025901496,0.06892067,-0.103000805
0.64290726,-0.03205823,0.8439683,0.5191852,0.7373654,1.003002,-0.016594708,0.0023434758,-1.180172e-05
0.52165955,-0.13799755,0.7871996,0.5827607,0.8075144,0.95605654,0.13413274,0.064639986,0.00611943
0.6064922,-0.015334889,0.67393297,0.6836958,0.69413996,1.0569569,-0.086214155,-0.053291433,-0.1265635
0.35759252,-0.09477796,0.64533854,0.47955188,0.71450007,1.0032827,0.12573123,0.087160006,-0.14911829
0.55469996,-0.042106465,0.75512576,0.6648531,0.6608674,0.9916871,0.0009379983,0.0970002,-0.030066922
0.42962486,-0.037586205,0.6073649,0.571419,0.7621962,0.884099,0.08687611,-0.10622437,0.10512915
0.51651955,0.040048465,0.9049253,0.6535202,0.59521973,0.96426195,0.082635,-0.074364,-0.00617294
0.5993138,0.05713418,0.67740595,0.59142816,0.63962734,0.8684895,-0.04606814,-0.12693463,0.081389055
0.55596316,-0.07574964,0.63226926,0.7260975,0.78222704,0.884676,0.028552026,0.11019313,-0.13459015
0.5351055,0.044581816,0.9500247,0.64955586,0.6691171,0.8647624,-0.06591085,0.031548247,0.14148843
0.63414633,0.004640579,0.41626036,0.68275034,0.859765,1.109458,0.10080835,-0.045113042,-0.04153642
0.3213205,0.049619123,0.76819515,0.3768847,0.4363464,1.0747457,0.0826149,-0.054927282,0.06376201
0.56269914,0.14208469,0.66876435,0.6033005,0.7893749,1.1028057,-0.038207695,-0.013221845,0.107304275
0.3278114,0.0058125257,0.78418654,0.3312809,0.716551,1.0759403,-0.05833265,0.035520345,0.11354682
0.48340395,-0.067187086,0.66372067,0.4997559,0.7222758,1.1247067,0.04351802,0.14061198,-0.0776246
0.53593326,0.024248943,0.7416222,0.37852478,0.8569002,1.1204453,-0.14631936,0.121984035,0.07955955
0.55939794,-0.13767585,0.74958163,0.30633754,0.6400851,1.030179,0.00042542815,-0.07756688,0.015901998
0.40592408,-0.00028182566,0.6861218,0.5274465,0.9643902,0.91085327,0.07698199,-0.09636976,0.060628742
0.5178484,-0.031225905,0.7731276,0.6716832,0.4895551,0.895987,-0.08340234,-0.13555051,-0.052627034
0.4844348,0.058531165,0.7880007,0.52767015,1.0549467,0.88323796,-0.11384399,-0.08433976,0.10939917
0.7005012,0.13224193,0.5639887,0.55881685,0.59730935,0.9010284,0.05375983,0.139085,-0.08970811
0.73367554,0.124340504,0.65997493,0.5435275,0.6979536,1.1090188,0.11195889,-0.03397429,-0.11709708
0.52282065,-0.07477604,0.59482425,0.54273653,0.54122627,0.8719954,-0.11321263,0.08316097,-0.14621541
0.599217,0.010155186,0.90558517,0.676582,0.858602,1.0693036,-0.079977825,-0.08751695,0.12988123
0.5806718,-0.14834091,0.60465395,0.3795969,0.80858064,0.8704214,0.05593136,-0.14046374,-0.077997625
0.7743522,-0.086434886,0.7694828,0.7291336,0.6299263,0.93890923,0.13007814,-0.046698585,0.039232954
0.7229314,0.060108185,0.81619096,0.6265236,0.8238554,1.0989351,0.07086758,0.05234447,0.09556377
0.48113757,0.0837245,0.7733739,0.49110216,0.5494938,1.0205623,-0.05052767,-0.03059265,0.045272484
0.4634927,0.0561689,0.50709367,0.5265882,0.821422,0.85668963,-0.059146896,-0.08423664,0.021104366
0.6235785,0.07600281,0.96101975,0.7783198,0.5902942,1.0095714,0.03941816,-0.08016796,-0.010068461
0.66277343,0.0014633089,0.49875194,0.54723215,0.902818,1.0923489,0.11982563,0.06087981,-0.13868791
0.57018507,0.10305485,0.88272107,0.5362167,0.4989822,1.0754334,-0.057048082,0.06361781,-0.053066842
0.6124585,-0.05055043,0.6243793,0.36848542,0.986403,1.0087373,-0.05059789,0.0891078,0.04799007
0.6625793,0.06851399,0.9681035,0.40591782,0.7514695,1.0057425,0.0238671,0.12372765,-0.11375032
0.38659415,-0.0414446,0.49779338,0.44119617,0.68470407,1.0034728,0.008304372,0.12195915,0.04278262
0.44944736,0.06356397,1.026656,0.5250138,0.8357246,0.88278866,-0.13027073,-0.03129863,-0.095735624
0.6325859,-0.106450304,0.5001854,0.57026017,0.59886396,1.1198394,-0.08801812,0.07852723,-0.101103246
0.33571035,-0.035729297,1.0671256,0.45897204,1.0090128,0.97219056,0.014616638,-0.011347622,0.090405256
0.55956185,-0.10577692,0.57137436,0.55091864,0.65249324,1.0092071,-0.14077015,-0.076411396,-0.067908816
0.62466055,0.074145705,0.9668981,0.5363699,0.952631,1.0779568,0.13775271,-0.14831385,0.058448076
0.38495505,-0.0797905,0.4067402,0.48890108,0.2697972,1.0077668,0.0077811033,-0.07572624,-0.14245631
0.48795086,-0.063827634,0.80766857,0.57526696,1.0117004,0.85596305,0.0038527101,-0.10321799,0.11384487
0.7363295,-0.11255472,0.5907798,0.78293556,0.50947654,0.95012313,-0.14161451,-0.14900967,0.045678988
0.46832803,-0.00811407,0.91703266,0.4331282,0.81866956,1.1290815,0.07150802,0.08067924,-0.011123031
0.4370962,0.03536278,0.63586485,0.43544328,0.56163263,0.9768462,0.07027252,0.1348061,0.108367294
0.5830057,0.10742879,0.8017677,0.5129459,0.7188307,1.0522612,-0.085406564,0.07969414,0.06857845
0.3981201,-0.10097956,0.5147867,0.35830665,0.62931615,1.0307654,-0.083864935,-0.025531486,-0.023118481
0.47254014,-0.05891481,1.0631864,0.45559472,0.82495844,1.0375807,0.08994968,0.012737006,0.09296481
0.4500754,-0.10441731,0.6246488,0.52303225,0.5784025,1.1113552,-0.102489755,-0.12364144,-0.00034870207
0.31409955,-0.10396792,0.72883916,0.34708965,0.8223816,1.077896,0.04947917,-0.042274386,0.13223103
0.572394,0.11039257,0.79659957,0.59217644,0.7818986,0.9183987,0.05288011,0.13603273,0.14719033
0.7156123,0.011192352,0.6640744,0.58114445,0.63541925,1.1326916,0.13781983,0.063434586,0.07671195
0.3743167,-0.009234235,0.64828604,0.42634028,0.62658715,0.98487186,-0.14956272,-0.08523345,0.05357091
0.5374748,0.08532372,0.6675366,0.6479484,1.0404831,1.1107354,-0.024296165,-0.123602904,0.07980767
0.50717,-0.048739262,0.6804949,0.5903369,0.5055585,0.8498749,0.007808998,-0.0048701167,0.06120141
0.7562324,0.13861111,0.91933095,0.62876844,0.8296701,0.930647,-0.08836436,-0.02835124,0.12365624
0.73326135,-0.01704532,0.5886212,0.4711089,0.6591464,1.1314743,-0.10719322,-0.14906889,-0.050928786
0.33168256,-0.09947348,0.91465294,0.558188,0.76230955,0.87812984,-0.06120184,0.05758439,0.10325211
0.6559779,0.115504146,0.61694884,0.62356627,0.7495119,1.0028653,-0.05994709,0.1393263,-0.025630116
0.56127924,0.037696913,0.65835965,0.6731455,0.73554665,1.1463096,0.05504775,-0.0964632,0.14712572
0.30746144,-0.0138011575,0.7788399,0.49395692,0.73809385,1.0371851,0.06042482,0.06834185,0.08151224
0.58805025,-0.00081804395,0.70422226,0.38047114,0.6542086,1.1045718,-0.07286046,0.008087784,0.08623181
0.30805367,-0.09667553,0.89994913,0.52892244,0.809781,0.98643994,-0.064410694,0.0008647293,0.09148118
0.5892157,0.054841295,0.7380013,0.4270148,0.931289,0.93356335,0.14992619,-0.047147013,0.09992002
0.62007314,0.07678418,0.60173666,0.53562987,0.29361895,0.88413584,-0.060629122,-0.06288348,-0.0118240565
0.5176762,-0.13505334,0.63166064,0.5228026,0.8936418,0.96116465,-0.10507123,-0.05858215,-0.07310456
0.46174476,0.10154101,0.90130705,0.5854737,0.8671386,0.88593405,-0.005626917,-0.12638769,0.020312339
0.7635448,-0.0675715,0.38972992,0.6562842,0.57401025,0.90507215,0.14881307,0.068146005,-0.08640897
0.6815656,-0.13098192,0.9478915,0.69896686,0.93573487,0.87999153,-0.11932331,-0.09275463,0.089413375
0.5335722,0.050762877,0.6978363,0.53424037,0.7396053,1.0375425,-0.12745963,0.14846537,0.06418322
0.5020387,0.06670983,0.74161834,0.38479745,0.72448194,1.0861771,-0.13288653,0.08352183,0.011570543
0.48155338,0.07433228,0.7686212,0.45101863,0.71919394,0.94521785,0.09969394,-0.037467994,-0.032873563
0.46438017,-0.124605335,0.6698266,0.6697587,0.5197926,1.1310706,-0.1278885,0.058539793,-0.07937914
0.37493613,-0.0068197995,0.7471677,0.5695474,0.85191923,0.9405037,0.05752328,0.13965735,0.13219392
0.63908017,-0.002178818,0.8221767,0.71460164,0.6660602,1.1142226,0.027244255,0.0068294555,-0.10449245
0.55798423,0.06649025,0.72711307,0.29139802,0.76865244,1.0089262,0.0793079,-0.12361703,-0.020484269
0.5565536,0.037967518,0.67371804,0.68169,0.5376631,1.1482797,0.109499216,-0.09608734,0.11121631
0.5360587,-0.12350802,0.61974144,0.4172697,0.78964686,0.9146709,-0.04951247,-0.13854267,0.038564608
0.7305156,-0.0065056384,0.87141347,0.5191512,0.81953883,0.8817731,-0.10271071,-0.08097643,0.037159503
0.48815352,0.13458037,0.6373923,0.6491422,0.83004165,1.0332068,-0.06675225,-0.14980054,0.07409504
0.5111807,0.09111796,0.5778595,0.4901173,0.6367759,0.9494853,0.09795757,0.051248893,-0.0044815093
0.45658264,0.011088431,0.8705087,0.4631044,0.5849869,0.9810974,-0.037852786,0.08753136,0.06902273
0.67894614,-0.10772027,0.5939299,0.48413375,0.77830553,1.0634288,0.10402173,-0.021325022,0.11885175
0.5486461,0.05179532,0.83801496,0.56497943,0.7654401,1.0122715,-0.08343913,-0.12861115,-0.108047426
0.4406832,0.1384404,0.65693676,0.4439271,0.7902936,1.0973539,-0.14086238,0.026712,-0.12711474
0.49388433,0.007132873,0.5992222,0.39862755,0.5883333,1.0628506,-0.09723453,0.013382882,-0.039975606
0.46868232,0.0018720329,0.97075486,0.41131422,0.74067837,0.8700716,-0.14958915,-0.05498103,0.050836265
0.5361502,-0.13664204,0.6957133,0.50950885,0.7657176,0.92453647,0.08465652,-0.10905643,-0.015850335
0.70157397,0.09617655,0.7483985,0.68442893,0.79832995,0.9967456,-0.11983955,-0.03776761,0.07604371
0.60485506,-0.06296811,0.7212883,0.6083144,0.618472,1.1432884,-0.06339131,-0.12106444,0.06451945
0.52151656,-0.027337968,0.91789305,0.45369625,0.73924106,0.93012756,0.003062427,-0.12686092,0.1367906
0.6299019,-0.0002604276,0.4857356,0.72256535,0.7874892,1.0428202,-0.042179547,-0.04477036,-0.05857362
0.59953743,0.04006104,0.7774009,0.54158556,0.63258064,0.89364207,-0.031772003,-0.13686453,-0.08367285
0.51706994,-0.11606571,0.5705696,0.63124645,0.6862712,1.0462954,0.066791296,0.13595852,-0.099237174
0.6009833,-0.009698585,1.0020005,0.3855663,0.72607374,1.0956386,0.014868394,0.11121827,-0.13057609
0.47532317,-0.1412442,0.664433,0.59764504,0.635024,0.90995884,0.0477532,-0.006317839,-0.067438
0.6419025,-0.07297878,0.9354961,0.53668094,0.779904,0.87258947,0.14196059,0.12683755,-0.039582953
0.66479445,0.028533101,0.7915461,0.4953424,0.6370838,0.8799275,0.044420034,0.06315303,-0.14963815
0.61345124,-0.09874338,0.69708586,0.6609925,0.7578373,0.8615093,-0.0077586323,-0.14990732,-0.13231505
0.5532543,-0.14571793,0.7486577,0.5291442,0.75054336,0.90615964,-0.14063622,0.08074613,0.054829314
0.6260773,0.107868314,0.71668184,0.50676847,0.9976835,0.992229,0.11231089,0.13972425,0.06296128
0.4686494,-0.13408685,0.6695739,0.42437032,0.39616263,0.9613609,-0.018664211,-0.018639207,0.09573574
0.5390648,0.03927453,0.9238106,0.71802676,1.0219883,0.89412296,-0.0003193617,0.06576276,0.05280246
0.49403232,0.12388119,0.62511927,0.5955811,0.4598936,1.0754086,-0.089956,-0.026874304,-0.10159108
0.57421756,-0.058384985,0.8525776,0.5961727,0.9531713,1.0161128,-0.037140176,-0.027011044,-0.017917722
0.47746754,-0.055768095,0.6904012,0.54891837,0.7447761,0.9908417,-0.12723626,-0.016190976,-0.098539874
0.5635458,-0.050103754,0.65541613,0.598225,0.9819408,1.1141906,-0.1469754,0.07030289,0.031619594
0.3342781,-0.08701128,0.9172833,0.37987182,0.6492453,0.88136506,0.05907932,0.08181462,0.07360755
0.49687982,-0.119693406,0.5591493,0.7260106,0.74781317,0.902962,0.0027946234,0.0033373833,-0.008223414
0.6803198,0.05213076,0.9609967,0.57096016,0.7982895,1.0790718,0.037437975,-0.13211368,0.027686507
0.34262994,0.0129791945,0.45445144,0.40102544,0.7409841,0.99562293,-0.013733029,-0.05577357,0.04536967
0.46712646,-0.018809259,1.0384113,0.61166346,0.588554,0.9419105,-0.031917237,0.11067134,0.09743713
0.60050035,-0.10893342,0.59748024,0.44973612,0.9323,0.9628258,-0.035093524,-0.011791095,0.040149048
0.5383147,-0.09106265,0.90989923,0.58115226,0.7770125,1.0201551,0.090339825,-0.14628643,-0.110404216
0.5896884,-0.14715613,0.7998577,0.54792833,0.75904024,1.1433063,-0.12250905,-0.05850941,-0.13153282
0.5418128,0.0019662976,0.70871454,0.31441617,0.8977176,0.9283142,0.10690525,0.09450808,0.08578929
0.733544,-0.10751608,0.8619487,0.54807884,0.6166621,0.9059631,0.049359158,-0.114988916,-0.13473317
0.73150444,-0.14083268,0.6474896,0.5252163,0.7819442,1.1118828,-0.073479176,0.06450006,-0.023933455
0.5153212,0.057722718,1.0215644,0.45561472,0.80269784,1.1029516,-0.010613859,-0.14089204,0.026760936
0.58295727,-0.07536346,0.48287433,0.41780338,0.556138,0.9956727,-0.115607575,0.14053565,-0.010120347
0.48092714,-0.10313851,0.9926686,0.6296685,0.93942106,1.0940356,0.07831983,-0.0699791,-0.13683546
0.5908369,0.039245546,0.6569582,0.34921998,0.633736,0.852038,-0.045528196,-0.12530094,-0.1404929
0.7241715,0.05472055,0.64846957,0.7752743,0.8928213,0.8872529,-0.07848859,-0.13787681,-0.056865893
0.63295174,-0.10159828,0.8002622,0.50641274,0.7088263,1.0015081,0.039586365,-0.05718536,-0.05270657
0.52261955,-0.052018568,0.66220236,0.6408118,0.8202262,0.8509174,-0.1377691,-0.07882532,0.11400366
0.60617214,-0.07785543,0.9406836,0.6838635,0.9429203,1.0008296,-0.049169272,-0.0032104254,-0.047460616
0.4292794,-0.079882056,0.74008954,0.47629172,0.73636854,0.9646107,0.022890806,-0.014499605,0.035275355
0.55410296,-0.049198203,0.86195374,0.56106013,0.6737934,1.0009916,0.11183989,-0.046818674,0.0434985
0.50867665,0.07250789,0.57170594,0.6533191,0.8860247,1.1244537,-0.07508752,-0.083264925,-0.12984233
0.5575305,-0.03548067,0.8483986,0.54962325,0.5819083,1.1092834,0.06733845,-0.13577704,0.012695909
0.43306822,-0.1162961,0.5575484,0.51635283,0.84394115,0.90435565,-0.0064127743,0.073212385,-0.108438246
0.52786756,0.14282495,0.77101004,0.7195659,0.731128,0.8640763,0.051157206,0.021035582,0.0856408
0.7729948,-0.06871435,0.72366726,0.5764889,0.46161723,1.1000023,0.12762988,-0.0032342821,0.14039531
0.60244393,0.021056876,0.88476336,0.45594352,0.90778196,1.1257958,-0.009397477,-0.122792,0.036467135
0.35775176,-0.112271085,0.5912626,0.35243815,0.5696641,1.1429346,-0.14265543,0.055003032,-0.001989901
0.55651104,0.048135504,0.7421943,0.5412388,1.072376,0.98660576,-0.019899756,0.12733924,0.048200443
0.5309576,-0.05857428,0.59778327,0.63844335,0.578359,1.0630237,-0.08288677,0.13063851,0.054041505
0.4549972,-0.12403105,0.73754436,0.5719776,0.9986401,1.1075363,-0.097121134,0.0017900169,-0.118768685
0.5070716,0.09642953,0.87012297,0.4611675,0.59206975,1.0494158,-0.062990285,0.14521119,-0.031833403
0.6237429,0.019174993,0.6107024,0.38161612,0.7201863,0.8860276,-0.1479479,-0.08452127,-0.087538585
0.69630206,-0.14548069,0.8458955,0.7316308,0.8377949,1.0882843,-0.0748351,0.12114695,-0.14925617
0.5166036,0.065103725,0.81672966,0.5570941,0.6696619,1.0954525,-0.0019218922,0.008120954,0.06459223
0.3904086,-0.039620966,0.72685033,0.48992306,0.61553633,0.8968098,-0.025290854,-0.032917574,-0.03944178
0.50547457,0.026964948,0.72633415,0.7700573,0.8857243,0.9515593,0.13632685,0.0920455,0.0027305037
0.4513371,-0.0046152174,0.6042179,0.60551333,0.41660473,0.9491011,0.1269562,-0.098388836,0.029855296
0.5258844,0.0700219,0.88052964,0.71479845,0.7087789,1.0864743,0.007321164,-0.044436283,0.06330426
0.39153197,-0.14687997,0.6233856,0.40498942,0.6835709,1.0574361,-0.07031495,0.14190114,-0.123633176
0.3963535,-0.11132155,1.0303011,0.5114065,0.88828015,0.8654512,0.016933173,-0.13992155,-0.033586226
0.53967494,0.04361871,0.54775155,0.51862586,0.55415833,0.99746346,-0.0490041,0.13462374,-0.09836517
0.4817873,-0.118419945,0.94694805,0.45806634,0.96892786,1.0873961,0.00044623017,0.016115487,-0.05483803
0.46395287,-0.08464219,0.66218424,0.32796353,0.5303484,1.076313,0.08293356,-0.06572013,0.1316812
0.6162163,-0.09197122,0.78511286,0.54438055,0.74122137,0.89318955,-0.019878328,-0.073895484,-0.13301432
0.6033919,-0.036792986,0.87389874,0.62679183,0.87874854,1.1389592,0.14209342,-0.07190591,0.12598604
0.44120374,0.05383843,0.5497446,0.4733492,0.5420303,1.115619,0.0012143254,-0.052782156,0.019355148
0.29401946,-0.12860575,0.8359637,0.4805779,0.91746104,0.89122385,0.033842877,-0.014980793,-0.09093355
0.7579686,-0.044210903,0.73975974,0.77771854,0.5686334,1.1416297,0.004017964,-0.03919301,-0.04778999
0.34708902,0.01594156,0.8057009,0.34465772,0.79006153,1.0847363,0.03518717,0.021309495,0.054343536
0.5487655,-0.10153853,0.5471175,0.33398688,0.5304836,0.9570755,0.13366768,0.14506659,-0.011791632
0.59667194,-0.017965525,0.8006166,0.5350358,0.88092095,0.95006263,0.13079798,-0.025117762,-0.114917725
0.6350428,-0.083197355,0.77752405,0.46496713,0.66500485,1.0316932,-0.06650874,0.010629028,-0.096467435
0.40518886,0.061142445,0.66362196,0.37135315,0.87834084,1.069614,0.10721907,-0.055020727,0.04332152
0.48980767,0.05774857,0.6857743,0.3638652,0.5886779,0.9014274,0.13750431,0.038891926,-0.10127744
0.47466534,-0.12050658,0.82489187,0.6839161,0.6327614,0.93630195,0.13601094,0.047271147,-0.09424877
0.5905882,0.04124278,0.85456234,0.5511487,0.7227837,0.9486613,-0.07784837,-0.06864996,-0.0715122
0.70257604,0.10920787,0.7139495,0.5335716,0.86700743,1.1440784,0.13333625,0.06948985,-0.09842576
0.5612843,-0.023907423,0.7176471,0.53214824,0.52173656,0.9676259,0.09634341,0.14154497,0.032268584
0.5552357,-0.06112703,0.8770312,0.47866136,0.9302418,1.1144472,-0.07212064,0.07910609,-0.09824476
0.32287577,-0.052333944,0.693901,0.41429964,0.7544726,0.8867252,0.06387143,-0.0342884,-0.025527015
0.7287,0.11028126,0.82145375,0.68354595,0.6205957,1.1124523,-0.022587791,-0.07256359,0.14641875
0.47609812,-0.13067377,0.69666547,0.49077842,0.6819772,1.0459504,0.012979373,-0.069337785,-0.0342573
0.6140885,0.028225183,0.7378402,0.37210333,0.9647701,1.0303357,-0.029370993,-0.05711639,0.09799218
0.44879726,0.14174289,0.6355413,0.4798973,0.53408,1.0781989,0.101123124,0.071309075,-0.077224284
0.58980745,0.003590569,0.6294861,0.46442777,0.71184725,0.8792605,0.05790755,-0.04197132,-0.12816659
0.67165375,0.030068532,0.676609,0.657603,0.8464563,0.92622566,0.04055819,-0.14962675,0.060865775
0.5571,0.08785725,0.62020147,0.5504304,0.56936574,1.1398138,0.13334733,-0.031859443,0.048169658
