A,B,C,D,E,F,G,H
0.5134715,0.5167302,0.61473554,0.10240561,0.3473791,0.012800947,0.66523075,0.83113277
0.5387592,0.6779411,0.69268906,-0.09365037,0.43141255,-0.11525819,0.68971467,0.8234806
0.5160817,0.7541237,0.83397406,0.031912357,0.5025924,-0.08973597,0.6456318,0.7797779
0.4356447,0.5877255,0.7356921,-0.043490164,0.39175048,-0.014862418,0.77480227,0.8083408
0.58849305,0.7850839,0.5910231,-0.13513407,0.5023295,0.14896175,0.76768434,0.6918338
0.38653404,0.5924539,0.7153471,0.033984482,0.56069887,-0.14730726,0.899865,0.64632165
0.6471483,0.6472444,0.6282906,0.060727134,0.6573944,0.13624316,0.69982463,0.959273
0.49825868,0.7432564,0.6154631,-0.13859998,0.45632228,0.04297088,0.73438096,0.6446161
0.52453077,0.77476823,0.60221285,0.087045684,0.4058293,-0.056925543,0.6099024,0.7045915
0.5131809,0.6085871,0.8183567,0.11318156,0.38944247,-0.13048142,0.6859879,0.83536476
0.49555948,0.7612447,0.7720331,-0.08866021,0.5467634,-0.13975541,0.6611889,0.76591045
0.37859792,0.6107742,0.71261835,0.14219105,0.45470768,0.06909487,0.90964353,0.7762033
0.6704515,0.8038553,0.6570873,-0.14428338,0.52028877,0.08843435,0.8072989,0.8770714
0.31871665,0.7844348,0.7874752,-0.05024974,0.39957672,-0.10424191,0.81595373,0.77412504
0.4120475,0.54772973,0.5539448,-0.09411037,0.57003874,0.043741807,0.66484314,0.9634997
0.394482,0.82161534,0.61314774,-0.13630182,0.5158569,-0.009691238,0.88629895,0.80470455
0.6049639,0.5282101,0.68466526,-0.12750202,0.4250986,0.0766453,0.6911711,0.87102205
0.4910124,0.68458474,0.77914053,-0.09869745,0.5261407,0.07885906,0.6784662,0.924575
0.57758045,0.54502046,0.7001463,0.04433994,0.5961994,0.09287298,0.8468153,0.87549424
0.39468676,0.6346677,0.5710413,0.13928092,0.5751433,0.10711071,0.7349537,0.717918
0.5587752,0.6840238,0.6407081,-0.050631307,0.51361275,-0.039873503,0.9334017,0.85007125
0.52431643,0.56486696,0.7496505,-0.09394848,0.4030966,-0.07061522,0.73058397,0.89284545
0.56173044,0.65770787,0.8076669,-0.047088847,0.5540256,0.09682594,0.8568555,0.9127837
0.60475314,0.7371399,0.6558806,-0.045946024,0.44836953,-0.09295151,0.69842607,0.9060527
0.5874472,0.77952003,0.7527087,-0.048386358,0.3638693,0.0059743673,0.7744434,0.6491473
0.53921294,0.80459136,0.78772473,-0.047335573,0.483332,0.010938942,0.58707017,0.8891618
0.36961508,0.7116363,0.69287664,0.06741893,0.59192544,0.10049534,0.9468014,0.70743674
0.4172365,0.7710087,0.6101974,0.056749,0.61615264,0.039891407,0.85310525,0.7921906
0.61207706,0.5967019,0.7670216,0.027563378,0.5764297,-0.027278066,0.7765235,0.86033005
0.6009062,0.76447964,0.751797,-0.0531125,0.47177526,0.13639873,0.8938768,0.86993545
0.4519329,0.5773561,0.791911,-0.08512713,0.42229542,-0.11687013,0.7522427,0.7462489
0.4986902,0.8214618,0.6000662,0.11284971,0.39953983,0.116595834,0.77962947,0.68415356
0.51580536,0.7247151,0.62952757,0.13434058,0.6611308,-0.020589724,0.76669645,0.774651
0.41934335,0.59690356,0.6226363,0.102289885,0.6412817,-0.008229837,0.85102546,0.87981236
0.4721935,0.7140164,0.67316043,0.06762734,0.40412104,-0.03026174,0.6833979,0.774575
0.38136658,0.8310311,0.76653385,-0.10185988,0.6338536,0.022311851,0.6632813,0.7877625
0.42456645,0.72039926,0.5474764,0.035994157,0.4113513,-0.022051841,0.88398635,0.67977166
0.4569062,0.6677425,0.57432586,-0.095038466,0.464841,-0.100590706,0.7384876,0.8476151
0.51000565,0.82402253,0.7610936,0.010029763,0.43330377,-0.016119301,0.64830524,0.78947115
0.46089146,0.7439048,0.68309957,-0.14877093,0.6436167,0.11311981,0.71142745,0.70368147
0.47066137,0.51955235,0.7281533,0.087258965,0.44238636,-0.02710174,0.8643327,0.87227833
0.39319003,0.64451575,0.6735037,-0.026170403,0.4423019,0.013116613,0.6850356,0.7530807
0.61362845,0.7231832,0.82311964,-0.0020329058,0.61121404,0.06705421,0.6327759,0.79469246
0.5227562,0.57126415,0.69491243,-0.038422108,0.3969059,-0.08235305,0.83993655,0.8686756
0.55426246,0.7786132,0.79158676,0.12534681,0.56497145,-0.07786859,0.74904794,0.8009076
0.6267265,0.61415595,0.83120406,-0.08657417,0.5931498,-0.0632309,0.8133237,0.9313235
0.39417338,0.53975415,0.7413578,0.0070288926,0.4959782,-0.14858705,0.7436547,0.8853855
0.5362048,0.7678087,0.78532743,0.0036257356,0.38594788,-0.0131981075,0.92845297,0.69569224
0.35425293,0.5816261,0.60418016,-0.055688255,0.46404094,0.040445462,0.66124696,0.7658583
0.4980442,0.81180584,0.75371504,0.08406229,0.38700306,0.12105769,0.6565463,0.8365269
0.59151226,0.66955626,0.79382825,0.018027723,0.38608825,0.062280715,0.9200939,0.66802984
0.48639703,0.7513707,0.5629994,0.06604609,0.47174686,-0.014681041,0.67146224,0.80324024
0.38725996,0.82071155,0.83880234,0.07793228,0.6526985,-0.08423315,0.72324705,0.8312671
0.5825152,0.6529361,0.8121593,-0.06030464,0.42746037,0.10537705,0.7604928,0.891875
0.3816138,0.79735667,0.84349597,-0.05566258,0.3722035,0.11998668,0.87755316,0.93483996
0.53009486,0.7911576,0.68208903,0.0009409934,0.62007535,0.052456737,0.648466,0.9208438
0.60714984,0.5775374,0.64509696,0.008031353,0.4722314,0.0839583,0.7806173,0.87773234
0.38656247,0.7164221,0.7938752,0.109628916,0.41989076,-0.11155857,0.7614637,0.9352566
0.44835025,0.79139245,0.6821797,0.07451096,0.5377356,-0.03251472,0.77973914,0.9173451
0.6076272,0.8237606,0.59108734,0.00071524084,0.39597875,0.14042592,0.84536463,0.84849787
0.4817626,0.7847237,0.64134824,-0.08137556,0.45496267,-0.06484625,0.85872954,0.9432785
0.34812292,0.81245327,0.82098687,0.09817015,0.34457985,-0.09771292,0.7981047,0.8373841
0.4410009,0.80999804,0.704982,0.0032813996,0.4634688,-0.05335404,0.6687645,0.963649
0.4785493,0.829993,0.8174423,-0.11850257,0.62591827,0.09633519,0.8721437,0.79053104
0.52362347,0.75676966,0.7881026,0.105103076,0.38651615,-0.08398417,0.8487031,0.83617944
0.4519396,0.5840635,0.60590875,-0.026147552,0.5649309,0.039190307,0.71874785,0.8438785
0.36305997,0.7080458,0.6831035,-0.074944854,0.40190542,0.09608522,0.6879132,0.8856257
0.55783474,0.62397915,0.58785605,0.14018959,0.40110952,-0.004224494,0.7412652,0.783602
0.5882982,0.6146178,0.79551023,0.0898179,0.6308694,0.049786583,0.69022906,0.83902365
0.5248837,0.78879726,0.7519579,0.1060448,0.40927953,-0.11169693,0.7842499,0.94096863
0.46824378,0.73420453,0.7457558,-0.10132919,0.4887115,-0.12384636,0.892634,0.78899753
0.5561771,0.7241838,0.53946924,0.08132397,0.59879625,-0.14982413,0.69803256,0.94872
0.39885494,0.64077485,0.76368606,0.018306956,0.50297374,0.07975404,0.814937,0.884038
0.57606375,0.58742714,0.8295001,-0.04478156,0.4623407,0.03318128,0.8062327,0.87872875
0.4845225,0.75334257,0.7873356,-0.011731252,0.3417632,-0.049986206,0.84654886,0.7350948
0.6244701,0.8287485,0.62602806,-0.1393816,0.5249716,0.022209972,0.65688145,0.8293878
0.45238858,0.6066198,0.61530244,-0.11630772,0.35346016,0.13887247,0.9374419,0.765967
0.5146093,0.55043423,0.60892093,0.09258495,0.50354606,-0.09086838,0.7471413,0.9327649
0.43494478,0.6547885,0.63937575,0.096288905,0.38273838,-0.06302583,0.8439708,0.70499504
0.43664616,0.812317,0.75202256,-0.027855672,0.5405817,-0.090520516,0.8583359,0.79369366
0.57939565,0.8032154,0.7121611,0.089666486,0.4179219,0.13510716,0.78994036,0.78363866
0.44915763,0.75999737,0.6169554,0.13360831,0.4772877,-0.06841877,0.8699694,0.86151594
0.619225,0.7061019,0.55608904,-0.0663144,0.42981225,-0.064004146,0.6506242,0.7671263
0.56372863,0.6431022,0.67111474,-0.020358756,0.48436162,-0.051265493,0.66444373,0.7544776
0.43255904,0.639883,0.58152795,-0.03971622,0.34915468,0.107975125,0.71624714,0.64746624
0.5368785,0.58880055,0.5912021,-0.10724091,0.57872736,0.14510483,0.6401982,0.73027605
0.56724614,0.5823817,0.6947303,0.086354345,0.44739753,0.14793631,0.8178073,0.63911104
0.38047153,0.6997404,0.50721955,-0.126199,0.52107,-0.039361954,0.80249494,0.7517071
0.42109725,0.69376194,0.59787726,0.14935732,0.59735,0.081756055,0.6949546,0.90264595
0.5182159,0.79006004,0.7930532,0.0819035,0.4098103,-0.03313873,0.7182213,0.85340554
0.38346174,0.6900215,0.6135363,-0.08707692,0.41145453,-0.10130325,0.8173479,0.87876993
0.61722344,0.7539933,0.78997535,-0.09755724,0.4946801,0.06638275,0.8029809,0.7653071
0.368306,0.5545777,0.59780043,0.13782954,0.40526828,0.1397534,0.9271028,0.690714
0.5878045,0.84280527,0.7988112,0.0074433684,0.54060984,-0.08282056,0.82415366,0.8074618
0.59161884,0.68262345,0.7258792,-0.07050167,0.58558625,-0.14732514,0.90700364,0.8390769
0.6287277,0.75686896,0.67488027,-0.08714796,0.449169,0.020275608,0.902338,0.91383994
0.5007134,0.6563058,0.7571309,0.0856521,0.6221159,-0.071958415,0.7565002,0.86390007
0.39375657,0.7380513,0.8165035,0.051709145,0.45887506,-0.02950339,0.80673677,0.67511725
0.4059171,0.55010086,0.5311558,-0.09983857,0.37319908,0.14950395,0.77152807,0.84997225
0.5235526,0.63897794,0.7902579,-0.055070095,0.57060987,0.1452198,0.84198374,0.7494979
0.44234407,0.6555953,0.5633613,0.04111685,0.49250135,-0.011844426,0.65630287,0.75670767
0.4110976,0.62498754,0.7603521,-0.07405031,0.54146373,0.06605475,0.64496684,0.63050306
0.5029897,0.6505743,0.5165762,-0.11015025,0.56666696,0.033002973,0.8057361,0.9176829
0.45616686,0.7365296,0.86046755,0.1200217,0.61538917,0.067825526,0.95448077,0.8095277
0.41861302,0.84500575,0.54955757,-0.022254527,0.6726474,-0.0655221,0.6784382,0.8674529
0.39335233,0.75743484,0.5772534,0.059815183,0.40074793,0.06371234,0.86767507,0.7086795
0.47325328,0.7512032,0.6548432,0.0831344,0.6476183,-0.07482303,0.70392984,0.91576767
0.5442671,0.6360092,0.7626519,0.032184258,0.44683716,-0.05339747,0.7669885,0.7830499
0.5422132,0.5559041,0.74896234,0.0011177063,0.42426118,-0.10596897,0.6720121,0.89995337
0.38666368,0.5546567,0.854863,0.1022186,0.5833399,-0.086217076,0.678338,0.8161486
0.48715127,0.70571244,0.67492855,-0.10855658,0.5236062,0.12121785,0.7369147,0.95067745
0.4004527,0.75914013,0.79876894,0.13701528,0.4938469,0.09372793,0.70420825,0.93867344
0.4336363,0.7215453,0.8224667,0.07723935,0.65331995,0.11548135,0.6825369,0.85314995
0.4425462,0.64229107,0.8070624,0.020982891,0.5867045,0.13741317,0.95014906,0.7219634
0.4344967,0.65074724,0.8163711,0.05291231,0.59783256,0.10697001,0.76464605,0.7045038
0.55631375,0.5976155,0.556474,0.010189742,0.40138,-0.12587391,0.92008805,0.90627337
0.6327741,0.71550006,0.7373131,-0.022041157,0.5576378,-0.07451114,0.84713626,0.7105899
0.6151204,0.77759516,0.56574583,-0.14009915,0.61696565,-0.063261926,0.8067478,0.9051327
0.40318352,0.7852627,0.7924057,-0.059334844,0.45552775,-0.06425709,0.7860496,0.7686383
0.42946276,0.8023677,0.5791775,-0.0016072094,0.37548998,-0.121420175,0.72786033,0.94335365
0.637378,0.78735733,0.62281,0.033828527,0.6402234,0.10880533,0.89859295,0.825513
0.3757177,0.5376228,0.6855546,0.1383591,0.466864,-0.023988098,0.7719875,0.8080901
0.65247613,0.6130424,0.6821103,-0.11187693,0.65910864,-0.14993587,0.7083391,0.6985592
0.45579872,0.72025,0.7906296,0.036471233,0.58224094,0.0521255,0.7526689,0.6672796
0.37086853,0.6092649,0.7180208,-0.095136724,0.4307407,0.029420525,0.65187514,0.7585461
0.35580742,0.7545848,0.7657664,-0.07461932,0.55641377,0.077916086,0.8342281,0.67658454
0.34420064,0.7658198,0.81219697,-0.09069404,0.48958015,-0.04365032,0.79983,0.8189902
0.42535022,0.6931881,0.8128802,0.121768564,0.47386605,-0.12695958,0.6551532,0.6875151
0.45012692,0.5894786,0.6662804,-0.031511664,0.6750001,0.04689133,0.72175986,0.8698585
0.56343114,0.67766196,0.64363694,0.092504516,0.6107396,-0.041375183,0.88690305,0.9273015
0.56150454,0.7773347,0.7592913,-0.051300913,0.61245316,0.088703915,0.7243442,0.74414057
0.3483459,0.62133515,0.71875167,-0.04820829,0.40159333,0.004449725,0.9121788,0.70371187
0.44087332,0.70102847,0.6955204,0.046404988,0.39464286,0.1286251,0.73411024,0.8645528
0.44017547,0.6889439,0.8261249,-0.056618698,0.54074454,0.005763009,0.815927,0.71238965
0.3577866,0.68578,0.60034883,-0.007285267,0.38118508,0.03610505,0.8248409,0.83068556
0.3709041,0.6882641,0.64183307,0.0158436,0.51990163,-0.047627807,0.8163738,0.68661416
0.6150111,0.7352233,0.59833074,0.021353528,0.6305094,-0.06854841,0.8986453,0.84900635
0.46186364,0.56504714,0.70443743,-0.11952074,0.509187,-0.07518352,0.8150492,0.7044295
0.5929164,0.55542725,0.70964825,-0.10196762,0.5709106,-0.056421846,0.7970125,0.8562971
0.6163515,0.7864889,0.78235626,-0.09888479,0.32800657,0.04207456,0.8208294,0.7718763
0.50279003,0.70964473,0.68119484,0.019610107,0.4193744,0.03320135,0.7044298,0.8329626
0.4725184,0.5574167,0.76783967,0.05488132,0.58212614,-0.13275108,0.9036684,0.827237
0.44625834,0.6236444,0.59682524,0.0065918565,0.37272602,0.058003917,0.69301856,0.8251419
0.37744254,0.8478615,0.6395639,-0.10949795,0.4566267,-0.0022072643,0.6772835,0.6554877
0.3850221,0.6631988,0.5198858,-0.12451219,0.4187772,-0.13920355,0.8754268,0.65526557
0.34491056,0.6212473,0.6249822,-0.015855178,0.5282412,0.13182086,0.77223635,0.76592183
0.37732548,0.7973924,0.6628887,0.098443314,0.46571642,0.025582343,0.9219732,0.7072036
0.5676837,0.57465297,0.5620723,0.044864044,0.44512558,0.07068576,0.6575167,0.9335089
0.5520449,0.74420714,0.7181511,-0.09660357,0.48082334,-0.110039905,0.6768405,0.7368288
0.4376922,0.6410231,0.61689895,-0.029635496,0.579972,-0.11253303,0.77806056,0.8317654
0.47098398,0.5219682,0.7556288,0.10713342,0.41880774,-0.048319712,0.8630853,0.76400787
0.42711756,0.59549177,0.78946817,-0.12599075,0.6151191,-0.13855763,0.66049075,0.98125255
0.34773526,0.67324936,0.6769036,0.065168664,0.3634135,0.0074805766,0.7396542,0.78655726
0.5462117,0.76571625,0.58166087,-0.107158095,0.5579397,-0.029535793,0.780023,0.869738
0.46579534,0.5463715,0.65984803,-0.084133334,0.39749536,0.040876955,0.89650595,0.7885066
0.61899227,0.753756,0.707247,0.09472455,0.5833074,-0.047632046,0.74308145,0.76813364
0.5267757,0.78045875,0.60159385,0.085467875,0.5041925,0.09517297,0.6564579,0.8079615
0.66768825,0.79266864,0.6222028,0.088839695,0.62822485,0.10876173,0.91345775,0.8925415
0.56726706,0.5434896,0.7002241,0.14679301,0.43441746,0.11395654,0.79200673,0.9223823
0.5125849,0.8629359,0.6565032,0.09717001,0.51993984,0.08807294,0.6944083,0.7480252
0.6439887,0.8509072,0.65179014,0.114176095,0.60088885,-0.07100972,0.73402596,0.7599539
0.65471554,0.7973478,0.6930201,-0.06606002,0.44582206,-0.020514771,0.81539327,0.7595336
0.53481996,0.53377116,0.793635,-0.10866062,0.63300145,-0.14293939,0.899016,0.9268081
0.57866305,0.731434,0.82401466,-0.13609685,0.32539684,-0.041148327,0.8933868,0.7214693
0.5476367,0.8196,0.601054,0.05390525,0.34616607,0.14903563,0.67952687,0.9289193
0.41416925,0.57923067,0.58780986,-0.052947186,0.5290208,0.14483133,0.67780244,0.8954561
0.48966575,0.6806884,0.623796,0.05610101,0.3453411,-0.012467474,0.95007885,0.6872519
0.6017151,0.5956073,0.81062627,0.013523459,0.655904,-0.07360919,0.74695295,0.91817576
0.5989456,0.8012096,0.61503327,-0.10196346,0.4224617,0.038586304,0.7286919,0.7329918
0.5897467,0.71868366,0.6320362,-0.1069059,0.3871847,-0.05861076,0.64069384,0.9215016
0.34211248,0.58869565,0.6335479,0.09669255,0.53120136,0.10235414,0.70240355,0.8494325
0.5685843,0.821234,0.61639196,0.08496675,0.49597028,0.037520677,0.72127634,0.8772381
0.6605899,0.58784705,0.5850761,-0.057224773,0.40799493,0.0013691038,0.7872431,0.77493227
0.53561246,0.5541855,0.82534635,-0.08332121,0.6054063,0.11895442,0.7978899,0.67290777
0.40578932,0.6868044,0.6597098,0.015243873,0.38842362,0.11660394,0.6409862,0.9472889
0.4054026,0.76428264,0.647233,-0.11521898,0.41874227,-0.10925546,0.92762315,0.68033564
0.41166264,0.5450874,0.6307972,0.10596925,0.4468992,0.004681647,0.79952705,0.7927687
0.46914694,0.7754258,0.65691596,0.14923516,0.56423616,0.0599588,0.8549336,0.69926757
0.5492345,0.7333603,0.6839153,-0.115448,0.6045271,0.017942488,0.9087926,0.8657462
0.42175537,0.6865227,0.7206725,-0.1119858,0.3836387,0.080305085,0.8615085,0.94857025
0.5065837,0.8067444,0.79323775,-0.13783169,0.57572293,-0.085237764,0.6518606,0.81973296
0.48434573,0.67249966,0.83493686,0.046349525,0.48419598,0.09551175,0.7447475,0.8935848
0.5374775,0.7678931,0.5718668,-0.016036779,0.3977763,-0.06605353,0.7084324,0.74701035
0.35727707,0.55854166,0.67512095,-0.06620325,0.39938247,-0.14417925,0.727965,0.6711727
0.49069002,0.805102,0.7309475,0.1471124,0.52097464,-0.13382491,0.6414624,0.81418145
0.57397616,0.65859973,0.6498548,0.0077338815,0.5977925,-0.037375726,0.7303598,0.78044295
0.5743905,0.6604862,0.75865585,0.041366816,0.6434561,0.008635625,0.87826407,0.8071332
0.5805371,0.7546429,0.60535157,-0.12958425,0.3902874,0.14619175,0.6785792,0.9505905
0.33573312,0.6709557,0.74742395,0.07194479,0.33387458,-0.088448346,0.6650481,0.7169354
0.39149076,0.73285836,0.8038324,-0.12650914,0.4631551,0.14123747,0.78627205,0.7551465
0.6157876,0.77434385,0.6140382,0.036453307,0.5667155,-0.11061382,0.735723,0.7420028
0.6044626,0.8435566,0.7362114,-0.08864086,0.5075951,-0.11928823,0.6766363,0.77007735
0.46122488,0.6331194,0.59634,-0.12362822,0.36390084,-0.121478006,0.67386144,0.6811976
0.51523626,0.64235944,0.658383,-0.017785832,0.41597557,-0.14904937,0.68335557,0.7150569
0.40182126,0.6278526,0.63384646,-0.010763183,0.43036753,0.060907498,0.8186784,0.8997085
0.5975551,0.58883977,0.7803694,-0.062865205,0.53204894,0.14073333,0.77621543,0.9603257
0.599664,0.6009501,0.8272468,-0.11153584,0.6197313,-0.023780167,0.95917225,0.87779486
0.6077496,0.5864421,0.69858146,-0.11216049,0.34759063,0.09922515,0.9569996,0.8667453
0.39768088,0.8175849,0.60945004,-0.06019947,0.34362382,-0.09395954,0.6721674,0.784315
0.6338097,0.7616753,0.77828985,-0.13903236,0.4024597,-0.13640544,0.7656759,0.73248863
0.46147725,0.6863026,0.8090465,0.04872954,0.5336021,-0.096246034,0.854004,0.96275455
0.5067899,0.7517437,0.6256845,-0.119124345,0.48605114,0.019927278,0.8426329,0.7556622
0.39235502,0.58944046,0.59548527,0.100658774,0.3894071,0.06043221,0.77553046,0.6762216
0.5742312,0.81562203,0.6667731,-0.10862743,0.5828177,0.05933696,0.6206875,0.875038
0.4057415,0.62675947,0.61453253,0.13299376,0.3937105,0.10032967,0.6967178,0.8063492
0.4389596,0.7415828,0.8212739,0.14051613,0.43042368,0.031616524,0.87439847,0.82575274
0.52494854,0.66115236,0.6050219,-0.08455278,0.51914823,0.016161203,0.7077349,0.9415268
0.36326852,0.75661016,0.80508345,0.09953053,0.42215508,0.04737188,0.71433616,0.8176849
0.40765175,0.8351474,0.66202474,0.13321817,0.64076376,-0.03608787,0.74139094,0.9293134
0.39511135,0.7810135,0.75539136,0.106754065,0.43729126,0.12449458,0.6969719,0.868893
0.52077127,0.82627904,0.7694615,0.09306897,0.4629744,0.096273676,0.790763,0.89434373
0.45799655,0.638006,0.8082051,-0.033446364,0.60417944,0.022613406,0.9246837,0.67848086
0.4205375,0.7080406,0.7693058,-0.1434741,0.5963105,-0.13326775,0.6381736,0.8476099
0.60843396,0.59209156,0.8114282,0.14048687,0.35627413,0.06931572,0.6996824,0.8949176
0.56499374,0.6590684,0.65383035,0.042192325,0.46269634,-0.0032569766,0.7518652,0.73205066
0.40239745,0.685082,0.595885,0.12873605,0.5401523,0.123541325,0.66706944,0.8696688
0.67205167,0.5911945,0.5776022,0.06859739,0.4577993,0.07009566,0.7828633,0.6955092
0.4481893,0.62878954,0.8007728,-0.094273984,0.377451,-0.0966184,0.7237446,0.81585157
0.5556799,0.57758754,0.73540276,-0.03201297,0.48500788,0.13727957,0.76182,0.70508176
0.5564728,0.5985348,0.7650673,0.07723786,0.5180591,-0.0938386,0.79068595,0.91577494
0.55389374,0.71979886,0.73348284,-0.05438193,0.53011405,0.021054417,0.75488704,0.90845144
0.48263568,0.74202055,0.6961955,0.065267235,0.38791466,-0.013813987,0.83536196,0.6724713
0.5680391,0.7071149,0.5508789,-0.14543891,0.39754048,0.10808167,0.6138441,0.86734146
0.535679,0.77283764,0.82601184,-0.090915695,0.44214252,-0.042808287,0.64490193,0.7389586
0.3810162,0.62981546,0.54523087,0.022994325,0.4398867,0.01811403,0.77756846,0.9500777
0.4641968,0.52312666,0.7793343,-0.003701374,0.5995089,0.061363235,0.84000784,0.7350825
0.4813835,0.7042128,0.82394993,-0.10760531,0.44590536,0.11381471,0.9291961,0.9491464
0.61579823,0.5386041,0.7170695,-0.12794173,0.38111463,-0.11224741,0.7426697,0.82684386
0.37929717,0.57709605,0.5476376,-0.048620455,0.555822,0.120065,0.90364724,0.917539
0.58696103,0.5237568,0.82975847,-0.0037488043,0.52694696,0.13127574,0.71945137,0.68903846
0.36707538,0.8432239,0.5664748,0.0993792,0.38071793,-0.12315063,0.8132069,0.8550253
0.4160398,0.5862877,0.6215925,-0.028356314,0.59114933,-0.06714766,0.76590896,0.8291253
0.60405946,0.652996,0.67334396,-0.08148469,0.5014254,-0.047777854,0.74683356,0.8873676
0.36382693,0.7431371,0.85662615,0.0387578,0.36426413,-0.07097204,0.7078898,0.7458837
0.4424632,0.7315916,0.6335883,0.03682345,0.58348405,0.14416546,0.6412927,0.7788531
0.5784137,0.6063433,0.787549,-0.07337645,0.45672405,-0.027673982,0.8529323,0.77828056
0.5523223,0.7656087,0.8005955,-0.02827476,0.39057776,0.05164075,0.62948465,0.910781
0.4887966,0.751231,0.6576078,0.11963734,0.62611955,-0.11435652,0.9172013,0.93092906
0.43555653,0.6829642,0.61750114,0.08818698,0.6533185,0.046901032,0.9389471,0.7718531
0.520218,0.8361212,0.7290717,0.09773733,0.569683,-0.052301913,0.7147057,0.85103583
0.49830338,0.63347745,0.73371655,-0.07679962,0.55274105,-0.0023637563,0.9449502,0.7277671
0.40230852,0.7477587,0.65875506,-0.1335062,0.46203655,-0.01893033,0.7837466,0.7200493
0.4447369,0.7312139,0.75009274,0.046935678,0.5391973,-0.08137196,0.7225053,0.8576088
0.46221668,0.710844,0.8351805,-0.11081113,0.37317723,-0.040153258,0.9085956,0.85318583
0.38813198,0.71880746,0.85010767,0.062485054,0.61130923,-0.086746186,0.7295245,0.7602813
0.46546835,0.8342467,0.7875643,0.04131341,0.5601056,0.08816366,0.86053485,0.7495981
0.4635117,0.65853745,0.7149347,0.1391483,0.62896943,0.104853004,0.86313653,0.84301054
0.6824899,0.875369,0.7543129,0.13324171,0.45626777,-0.06966221,0.95294523,0.86506844
0.5934833,0.8757733,0.64532834,0.07876967,0.5961262,0.011599928,0.8476543,0.8748026
0.5634915,0.63635755,0.7317002,0.10168722,0.458841,0.067726284,0.7673087,0.67973757
0.53228045,0.7298626,0.6271478,0.021583274,0.6171919,-0.13560393,0.69034016,0.7524682
0.42742103,0.65332377,0.7303383,-0.04334212,0.4588405,0.09512888,0.9184656,0.70734394
0.40962723,0.74006253,0.6643125,-0.110142365,0.4617095,-0.057627082,0.71596044,0.8948604
0.49726427,0.65564305,0.59093505,-0.08782726,0.450658,-0.12724999,0.7640465,0.91265285
0.48974717,0.56932586,0.7729848,0.086910814,0.39564458,0.10089266,0.86522436,0.64507276
0.51739913,0.8380314,0.59439814,0.05203727,0.5634569,-0.044572882,0.8085962,0.8012874
0.54442203,0.8557485,0.736793,-0.12094029,0.50245017,0.011526406,0.66925186,0.7459955
0.5135762,0.7259582,0.7370113,-0.08972689,0.5686722,0.11552012,0.79725546,0.65696603
0.42828238,0.612318,0.5144981,-0.04244934,0.3368108,0.011771396,0.656426,0.9542583
0.44330087,0.77953273,0.82169825,-0.10326886,0.54791725,0.14981008,0.7573259,0.737223
