A,B,C,D,E,F,G,H,I,J,K,L,M,N
1.2507266,-0.4579069,0.0316073,-0.104700714,-0.059430063,-0.32858333,-0.122936696,-0.112819776,0.9002455,0.14489368,-0.9057218,0.81187123,-0.2731203,-1.0530124
0.89591795,0.8357049,0.115079015,0.1076543,-0.6801281,-0.000116854906,-0.13201044,0.12553081,-0.12179907,0.06147012,0.67168,1.7788488,-0.100363925,0.082873136
-1.2472248,-0.024788424,0.0003863126,0.024627343,0.22432342,0.62481564,-0.01805085,0.09879476,-0.35681653,0.07205419,-0.03496985,-0.056838635,0.8129723,-0.35128215
0.55354166,0.3778581,0.077518836,-0.12899357,-0.8158623,-0.048847094,-0.06952075,0.07095516,0.94272447,-0.10782851,0.6348844,0.36579433,0.9794333,-0.57511765
-0.17549217,-0.5968694,0.13820806,-0.049383275,0.92006654,-0.22737084,-0.021207616,-0.11517753,-0.41003925,0.0371408,-0.2880992,-0.4323892,0.9968412,-1.0495532
1.5156286,0.6258492,0.14919066,-0.07109605,0.9914082,1.0761584,-0.04258556,-0.030615918,-0.27164692,-0.1252652,-0.7700381,-0.25081348,0.5081898,0.5236579
-0.080549866,-0.7011616,0.0667202,-0.046546094,0.5967272,-0.6669389,-0.09037131,-0.004804313,0.31582424,-0.007544011,0.99446064,-0.8808956,1.1241469,-0.73331654
-0.23809819,-1.020293,0.12559685,0.044684947,-0.34355876,0.5781202,0.12961859,-0.065130204,-0.39969707,0.094151616,-0.2409299,0.16452071,0.78356737,0.9325868
-1.615603,-0.12714577,-0.14917986,-0.047486298,0.8323645,-0.7845148,0.064269885,0.08536282,-0.13923766,-0.03247433,-0.49932754,-1.5310508,-1.1085508,-0.37385204
-0.6105958,-0.6083777,0.011787474,-0.14634275,-0.25076753,0.78554213,-0.110080615,-0.0063761324,-0.8432093,-0.08475223,0.9641267,1.1573364,0.45942244,-0.12728664
-0.0022280216,0.887323,0.06186776,-0.055690706,0.5697035,0.49833918,0.040649056,-0.06844093,0.69898444,0.0018061996,-0.7394693,-0.7120493,-0.31260267,-0.82360464
-1.298451,-0.08931929,-0.067850165,-0.08310533,0.51035583,0.16040748,0.038892552,-0.05524528,0.6441336,-0.018050179,-0.92602706,-0.32059145,1.1914818,1.3144574
-0.2482115,0.0551529,-0.07995707,0.058044985,-0.19559976,-0.04654479,0.120336056,-0.14766102,0.6070509,-0.12624723,-0.66943544,0.08737422,0.43063796,0.8220223
-0.342611,-0.66282976,-0.11639561,0.04070258,0.45614862,-0.65267247,0.049577102,0.047817975,-0.8264798,0.09621593,0.62306494,-0.20419255,0.9592837,0.50791806
-0.64332324,0.88151765,-0.124246955,0.0053097606,-2.1307395,1.372226,0.05521646,-0.11493382,0.45469815,-0.094789505,0.06723435,0.38044637,-0.9627306,0.3597412
-1.6541263,-0.48839155,0.13215318,0.07149094,-0.97807884,-0.16920123,0.11982581,0.12953368,0.038111072,0.047146678,-0.64029527,1.3602911,1.2962843,1.1412508
-0.29727718,0.40493417,-0.11371585,0.09044169,1.2457612,0.031831145,-0.010553762,0.081155404,0.70910764,0.11455572,-0.7913608,0.873837,0.06634359,-0.56644505
-1.1072248,-0.2895264,0.06437281,-0.044065796,0.08652921,0.35864693,0.12108216,0.091517165,0.003137365,0.025712833,-0.52696055,1.0149163,1.3225658,-0.3679283
-0.4553857,-0.76792455,0.13422182,-0.052798517,0.71042234,0.7151564,0.022150189,0.003375277,0.46644443,0.094173506,0.5447303,-0.6911527,0.41083646,-0.011531353
0.52478683,-0.3596697,0.10121164,0.13253301,-1.0645273,-0.48413062,-0.13272713,0.013744354,0.40569225,-0.0521506,0.035913754,0.4491822,-0.09985409,0.30156144
-0.07759628,-0.12783086,-0.13976559,-0.014201313,1.0126723,-0.5035062,-0.097120844,0.0954583,0.3425207,-0.113135815,0.47305906,-1.052892,-0.7716539,0.41176915
-0.91228795,-0.84415066,0.109092414,0.08536123,-1.4597343,0.896939,-0.07936728,-0.034577735,0.4732567,0.110649705,-0.90776145,1.0037473,0.71379894,0.54356706
1.690536,-0.4482447,-0.102233455,0.10942939,-0.9374184,-0.3516336,0.051731035,0.10031435,0.73093903,0.0066052377,-0.74960095,-0.042408064,-0.17704004,0.24661139
0.02575238,0.409847,0.015042335,-0.019695207,0.34815177,0.63697827,0.029429898,-0.08511785,-0.60824925,0.002247125,0.63709027,0.5834755,0.30921942,0.8925384
-1.8536749,-0.13565087,-0.052361265,-0.11150231,0.52201664,0.12437154,-0.12568642,-0.023765683,0.8147286,-0.069648385,0.94943714,0.40910298,-0.58667314,1.1443002
-0.5693981,-0.043218054,0.09697501,-0.03102132,0.30942166,0.52901274,-0.09073046,0.025792062,0.21013506,0.0039452314,0.66501355,0.15570877,0.13904898,-0.20194474
0.3703609,-0.07884219,-0.13157107,0.038602978,0.1777938,0.3526464,-0.085392974,0.11489192,0.9114749,0.13156682,0.8067213,-0.38391307,-0.23130009,-0.2840014
-0.55329525,-0.2497174,0.0066729635,-0.008316651,-0.087242305,-0.17514682,-0.08377172,-0.0983172,-0.16851899,-0.07242429,0.115262054,-0.83610773,-0.42373672,-0.32961667
1.5219294,0.61734617,0.094032854,-0.07858871,0.32965297,-0.14349979,0.07217963,-0.13360016,0.16867784,0.06955817,0.51607955,0.074897096,0.61459947,0.78674805
-1.8339982,0.8789048,-0.10219672,-0.009921953,-0.9506283,0.32477003,0.14778516,0.10034099,0.37965488,0.02237232,0.18046409,-1.114357,0.30982333,-0.57306814
-1.7668855,0.8902538,0.022407949,-0.113438904,0.54949576,-0.64651084,-0.0982634,0.014280334,-0.22118844,-0.089320496,0.19901448,-0.25351077,-0.14477824,0.2706114
0.33737072,0.0665504,-0.14146931,0.10957909,0.93560237,1.3180071,-0.119309545,0.031028941,-0.42480922,0.0059014857,-0.4054861,-0.76561475,-0.59265745,0.015991837
1.2275317,0.5771014,0.013610482,-0.111066185,-1.0333207,0.6051235,0.09204143,-0.0038162172,-0.2623633,0.0008433759,0.5058923,0.7615794,-0.814424,0.6593158
-0.9203545,-0.5012705,-0.018229201,-0.016424507,-1.4574292,0.17528652,0.14970288,-0.0805977,0.571518,0.04970509,0.43336132,-0.564953,0.4063252,-0.0058472604
-1.0851887,0.5324825,0.13457215,-0.03034623,-1.220414,0.60856545,0.12974241,-0.091725335,0.051302157,0.021211281,0.19730252,0.97890484,0.3048026,-0.06485842
0.10692963,0.7696471,-0.06259543,-0.041334614,-0.18416192,0.73047096,-0.03372082,-0.12046002,-0.53836554,-0.050280295,-0.60861725,-0.7658652,-0.030124918,-1.4186367
1.3156351,-0.36322606,0.13214672,0.031590417,-0.6888384,-0.6125949,0.0008266866,-0.064314134,0.06413716,0.08735217,-0.3265446,-0.40484768,-0.50002015,-0.92773813
1.6611401,0.122120604,-0.016046673,0.100729495,1.0393769,0.20673496,-0.07937324,-0.09100136,0.4375409,0.06980431,-0.66013104,-1.2583876,-0.21450602,-1.1113213
0.3785836,0.38073212,0.06791435,0.13624936,1.2389014,0.14526846,0.04796721,0.025278196,0.5294973,0.103322834,0.089757636,0.7483053,-0.14266649,-0.22379503
0.6167678,-0.20889789,0.0008354783,-0.075599425,1.2903599,0.34549695,0.034205765,-0.106037825,-0.9525255,-0.08920629,-0.8102833,0.10747141,-0.072341755,0.33150414
-0.50567114,0.5506087,-0.1364924,-0.056090534,0.25293282,-0.093407065,-0.07286757,0.04088156,1.004226,0.03943242,-0.8835622,0.62043697,-0.5029037,-0.8087301
-0.7086767,-0.48928735,0.019310981,-0.123902485,0.39720523,-1.1587301,-0.06707143,0.06157887,0.55834186,0.094345674,-0.123082206,-0.72568977,-0.8433268,0.7748245
0.1451368,-0.8054089,-0.0076650977,0.048901185,2.9080753,-0.3426399,0.09155516,-0.14175054,-0.14476098,-0.13613221,0.9021906,0.489042,-0.40018424,-0.047633424
0.7789895,-0.20930694,-0.07842654,-0.069143794,0.6387805,-0.15597358,0.109912485,-0.069788545,0.5908575,-0.115838856,-0.4973715,0.32379723,0.58777726,0.551486
-1.6005089,0.35935783,-0.042199247,-0.04248918,1.0971802,0.13461666,0.1303545,0.13587242,-0.5431533,0.08169995,0.52666837,0.33181173,0.41477168,-0.5459707
0.7852891,-0.54569066,0.039724007,-0.0480418,0.09429079,-0.6761031,-0.06900205,0.14446935,0.68483067,-0.028668024,0.82037044,-0.6439686,-0.6823994,0.06350036
1.0641593,-0.2474348,0.085637,0.10775122,1.5906041,-0.8484214,0.029922828,0.046479106,-0.7884004,0.07637215,-0.19821441,0.73578733,0.3755254,-0.48151058
0.24001482,-0.84599155,-0.05510824,0.081707165,0.9603741,-0.35755074,0.0129329115,0.009594068,0.85273147,-0.14792126,-0.9768483,0.6158323,-0.561493,0.29881173
-0.6334152,-0.22092825,0.07550265,0.09100726,0.7623127,-1.3058515,-0.06921759,-0.0057371706,-0.025389541,0.059588805,-0.5437366,-0.66253567,0.6728654,0.4745232
0.43535382,0.25372848,0.048131257,-0.0022070706,0.8854195,-0.5040484,0.13229048,-0.088717125,0.26558062,0.023946345,0.66966826,1.0619955,-0.24168701,1.1456934
-0.732486,-0.026386753,0.02816026,-0.08085847,-0.4721272,-0.90439785,-0.058164544,0.03293939,0.8765009,-0.06481351,-0.9164905,-0.8352573,-0.22195762,-0.61131614
0.45388937,0.47917116,-0.108501494,-0.058462754,1.465977,0.035371497,0.057366356,0.12029871,0.96063924,-0.122996815,-0.18005572,-0.37205714,0.38803157,-0.92718333
-0.043600827,-0.56430906,0.12977633,-0.0043586195,0.32334095,1.2986407,0.00533247,0.08220519,-0.4009516,0.12378684,0.98896927,0.019214049,0.47263423,-0.111013204
-2.310823,0.20594823,-0.10284984,0.09994945,1.2487822,0.6065809,0.06263888,-0.1186529,-0.7356186,-0.0652191,0.4157337,0.07285778,0.26251644,0.714796
1.6445208,0.30284438,0.032861367,-0.13688545,-0.118501805,0.40039435,0.14920089,0.121798486,-0.62282336,-0.038147077,0.45355222,-0.8405986,0.22412872,0.398905
0.46513945,-0.8079164,-0.14959979,-0.012068272,-0.49854812,0.91644,-0.08197335,-0.12003562,-0.47632536,0.04433517,0.4469659,-0.79745734,0.18176419,-0.3846943
0.6881533,-0.5077573,-0.054510914,0.10422987,0.18555027,-0.062105402,0.11476609,0.009637371,0.03660786,-0.091559306,-0.013489857,0.18191227,-0.20638335,1.1469121
1.2678357,-0.23391858,0.059051484,-0.14477102,0.22145101,1.2074327,0.021244377,0.044823006,-0.7963753,0.13621381,-0.9936642,0.61730736,1.0199437,0.048618317
0.35924482,-0.38831946,0.100833565,0.09859519,0.63626486,-0.102062464,-0.0062690973,-0.13985078,-1.0575861,-0.07930538,0.5359036,-0.3108823,0.10111144,0.14868061
0.27619302,0.7113494,-0.043510705,0.031462863,1.0637698,0.1867993,0.004609585,0.14177105,0.92831117,0.13538492,-1.0130203,-0.6137873,-0.40922838,0.24934237
0.7298969,-0.19610825,-0.0780206,-0.08383933,0.7576611,-0.7592704,0.016851172,0.08800368,0.16140142,-0.1287966,-0.3636353,-0.25185627,0.7527031,-0.029898971
0.7461445,0.5671197,-0.09270405,-0.07000142,-0.93366134,-0.039326586,0.13484734,-0.07887596,-0.46115726,-0.036440067,-0.9677212,-0.4926247,-0.83863497,0.4222913
2.1812959,0.18999203,-0.113922864,0.051982105,0.20458399,-0.19261429,-0.14383827,-0.105302274,0.9020986,0.0937053,-0.67977256,-0.30231142,0.42847452,1.2573404
-0.79897004,0.12622662,-0.11288982,-0.14349544,0.35315475,0.9133694,0.07102436,-0.028569065,0.8177363,-0.13207868,0.8097281,0.7519084,-0.20342115,0.45938993
-1.5499444,-0.6631701,-0.032737613,0.027174622,0.8265569,0.06601085,0.078329995,0.08338849,0.07008067,0.040283844,0.6972624,-0.18656644,0.5676474,0.66944426
0.4135238,-0.44271687,0.010597125,0.061456025,-0.9956913,-0.4030437,-0.13496594,0.12595478,-0.16135824,-0.04365682,-0.55378836,-0.5383577,0.39704537,0.8868873
-0.17013498,-0.27194446,0.009234861,-0.106390685,-1.4056456,-0.867086,0.08210553,0.069222555,1.0010284,-0.09962347,-0.76076734,-0.7070054,-0.29379362,-0.8110394
1.3695604,0.11355404,0.0048336983,-0.056288145,-0.24853526,0.86544514,0.05087088,0.05652234,0.59321433,-0.10640853,-0.0041815564,-1.3340478,1.199517,-0.4431412
0.76479304,-0.12706822,-0.1336165,-0.014572591,-2.3418858,0.22805884,-0.14276433,-0.015557513,-0.55197966,-0.065967664,-0.91155064,0.10263918,0.11183649,-0.047128662
1.1453899,-0.21495697,0.012772068,0.04287778,1.072413,0.21638918,-0.010975495,-0.022141248,-0.1468057,0.02714333,-0.6827469,0.53895706,0.57300895,-0.80300534
1.4332557,0.42175645,-0.01827754,0.084187165,1.1753869,0.22435282,-0.033922702,0.090064004,0.23989223,-0.03987837,0.4157694,0.09873775,-0.57428837,0.016641289
-0.28454703,-0.8448174,0.13793844,0.08365254,0.48522413,-1.2592651,0.04527332,0.001835227,-0.81893486,0.11861712,0.6348868,0.0013473406,1.0889293,-0.7287327
0.6167398,0.78599346,0.06104991,0.14462313,0.38416326,-0.029895335,-0.14191735,-0.119931586,-0.79914486,-0.1325961,-0.35109863,-1.6120021,0.22297058,0.27662233
-0.31027377,-0.15566286,0.14256057,-0.011849448,0.80536276,-0.49460232,-0.03878542,-0.11183285,-0.77895653,-0.11722298,-0.42655072,-0.16246836,0.3465988,0.2959093
1.5266821,0.42161813,-0.00077803433,0.10220623,0.30552053,-1.0987654,-0.12969382,-0.065729804,0.70391744,0.05018796,-1.1313782,-0.23504573,-0.5539482,0.16442569
-0.7872157,-0.5957266,0.011070639,0.0713218,1.4281334,0.55485725,-0.08684575,0.007651791,0.4631727,0.1071296,0.81595534,-0.16991118,0.16517818,-0.12891862
-0.15680292,-1.0073467,-0.029371299,-0.11139023,-0.7625082,-0.27393216,0.04452741,-0.049572498,0.4973191,-0.03133645,-0.08253714,-0.33144283,1.4195508,0.5006506
0.9591021,-0.3930129,0.057285786,0.14465815,0.8715844,0.41376564,0.10912955,0.04966125,0.4419632,0.11201167,0.97102284,-1.0440053,-0.35776874,0.82994753
-1.7472255,0.16480301,0.0057269037,-0.062018216,-1.5073233,0.31223917,0.14553949,-0.070666164,-0.86421627,0.030222386,-0.5292261,-0.75324667,0.09751942,0.5672164
0.5108595,0.9396689,0.086631194,-0.022758111,0.24824284,0.5398547,0.06202358,0.12702844,-0.6138237,-0.08508895,-0.9499186,0.8391503,1.3852689,0.5944461
-1.4454024,-0.31455368,0.12776142,0.011670351,-0.8817446,-1.2091634,-0.038727187,0.14681578,0.38729757,-0.11789869,0.72944283,-0.52530175,-0.30100572,1.1785061
0.8989639,-0.7345369,0.038545907,-0.019704834,-1.9208207,0.2439003,-0.024025276,-0.06985858,-0.92398226,-0.10607274,0.51799726,0.003973305,1.5400679,0.79090095
-1.4972467,0.13355067,-0.058007903,-0.03975202,-0.20591849,-0.033810735,-0.0017927885,-0.02943442,-0.2252271,0.08806324,0.37039587,-1.1434772,0.2348697,0.3453605
1.3354523,0.879218,0.11449358,0.030433804,-0.11821431,-0.119952366,-0.0549004,0.03682366,0.897922,-0.018877923,0.9085896,0.55948234,0.47144294,-0.21274891
-1.3419887,0.3194198,-0.021851271,0.060422376,1.3826586,0.88231975,0.13469881,0.013604417,-0.35442358,0.07872154,-0.8581878,0.23282565,-0.8001245,-0.21093865
0.17886813,-0.3725379,0.026323766,0.063911766,-0.3205709,0.45266527,0.10002226,0.13729379,-0.2349141,-0.009101465,0.273678,0.90095484,0.27964437,0.2040239
-0.5018953,1.0426463,0.0996995,-0.13744342,-1.5201918,-0.26418787,-0.13322029,-0.08290583,-0.8148229,0.020422593,-0.2021131,-1.134893,-0.16084577,-0.4097253
-0.4313137,-0.0947361,-0.010766536,-0.011127159,-1.3540235,1.0453414,-0.064719774,0.029246822,-0.6778841,0.036917835,0.0714989,-0.90349257,-0.49997556,0.21912467
1.0223006,-0.73216724,0.018269867,0.07328229,-1.6079451,-0.5402776,0.1143167,0.13889149,0.25757715,0.10282448,-0.5802168,-0.5931338,0.8886283,0.023410633
0.7989212,0.8694141,-0.10675037,-0.08712489,-2.0014362,0.41307843,-0.11522399,-0.03958878,0.0844754,-0.013691664,1.0716798,0.73600334,0.60579675,-0.6221683
2.125713,-0.49388045,-0.14190213,-0.10341655,0.6812585,0.27481192,0.041815564,-0.089158975,-0.87949765,-0.06307987,-0.6087545,-0.6306256,0.634059,-0.49458492
1.417349,-0.80458707,-0.08206171,-0.12170769,0.6738222,-0.9102504,-0.12499413,0.08804503,0.10902109,-0.12473553,-0.80192983,0.10836629,1.514316,-0.6974983
-0.12802479,0.32255793,-0.07710799,-0.03665963,-1.6085677,0.28720587,-0.053152822,-0.09558226,-0.75009215,0.088132784,0.053782135,-0.47269094,-0.8781687,0.38943726
0.7292372,0.51935047,0.122798145,-0.12460587,-0.99806976,0.4501403,0.078669265,-0.11570491,-0.65868986,-0.14855188,0.42348987,-0.6357945,-1.0618476,0.24039222
0.39982504,0.43222058,-0.06548531,0.06440374,-0.39760858,0.40454254,0.10682005,0.017341658,0.69394606,0.014275968,0.16226594,0.20072545,0.26676533,-0.8029103
-0.7419965,-0.14363107,-0.025807753,-0.021687597,-0.43769458,0.9758612,0.10981214,0.06256814,0.86205643,-0.0032292008,-0.39130628,-0.058573842,-0.60107505,-0.25640044
0.33711442,-0.0009150952,-0.1400044,-0.14616956,-2.2625756,0.19947143,0.04155068,0.050077602,0.6486584,0.08206086,0.60401,-0.66688913,-0.86175835,-0.16808379
-1.2529707,-0.987998,-0.019228324,-0.03613615,-0.10700099,-0.32791606,-0.09942504,-0.020397484,-0.62193626,-0.009766459,-0.09815276,0.047122553,0.15197834,-0.22923928
0.095995784,-0.2746503,-0.10550727,0.056145504,-0.24253622,-1.323146,0.10110414,0.013570085,0.90242743,0.14747244,-0.29732406,1.0508099,0.8985108,-0.01573947
0.12212567,0.32588693,-0.042199016,-0.022856623,2.9665267,-0.4195185,-0.05608798,-0.06180931,-0.2698474,0.035054475,-0.22002855,0.97151625,0.69581974,-0.31369442
1.8647012,-1.0442111,0.083975926,0.02045247,-0.6617262,0.19982669,-0.045450173,0.07024826,-0.33718827,0.021166623,-0.6878145,-0.7081748,0.37373573,-0.3814404
-0.32886577,0.027453255,-0.020060003,-0.106930755,-1.244273,-0.22041196,-0.11211668,-0.10946801,0.035755828,-0.0600115,0.82698274,0.7681298,-0.14922532,-0.5949309
-0.50825447,-0.264308,0.013109922,-0.13045664,0.18494442,-0.549416,0.04575585,0.037903994,-0.6096637,-0.14383209,-0.041260663,-0.041494936,-0.6854796,-0.46559358
-0.03553492,0.2480774,0.122085154,0.14514226,-0.04513201,-1.047588,0.10812068,-0.075238414,0.1987351,0.10194865,0.43205374,-1.09528,1.0862879,-0.09185134
-0.2650661,-0.1165321,-0.046530657,-0.067208275,0.9295131,0.50580007,0.026004985,0.101751685,-0.19064187,-0.015025303,1.0904585,-0.20182009,0.59094244,-0.3973572
-1.699082,0.11106595,0.0985689,0.13714907,1.6588602,-0.8452894,0.085001886,-0.052480318,-0.79145133,0.0077060014,-0.90002704,-0.6704501,0.53416,-0.86844337
0.579769,-0.013732456,0.0077988654,0.07923654,-0.7248311,-0.24942625,-0.1276858,0.050413787,-0.54079854,0.08769585,-0.7862493,-0.06503388,0.9311072,-0.111506976
1.3648974,-0.42201716,-0.09451236,0.049547806,-0.22154638,-0.7379773,-0.11398448,0.012754068,-0.23431338,-0.052307867,0.2748311,-0.21382609,-1.9273198,0.88870347
-0.96235126,0.817328,0.12533444,-0.12910774,-0.51066524,0.98947227,0.016958192,-0.04114934,0.12855852,0.016150683,0.40690106,0.16812362,1.1795393,0.7787961
0.35433885,-0.35474953,0.08995785,-0.109452724,1.0966055,-0.39518994,0.06431213,0.033673406,0.7771397,-0.09520152,-0.7484504,-1.3957423,-0.22953542,-1.2561327
-0.6311304,-0.9481469,0.06213516,-0.13950568,-0.9131664,-0.9100432,0.06329396,-0.09478178,-0.22328308,0.07256341,-0.48262972,0.016517907,0.47472012,0.040517375
0.44894007,0.21716131,-0.036639623,-0.07852643,-1.1101408,0.81930304,-0.0719587,-0.068598874,-0.3588305,0.09910843,0.80333126,-0.8060462,0.26547033,-1.4853841
-0.1350388,-0.24901702,0.12228623,0.012404472,-0.42404005,0.58573496,0.012639314,0.041192457,0.66053545,-0.11468422,0.85160375,-0.7501602,1.1707987,-0.62092423
-0.69861877,0.96380794,0.08545415,0.11774263,0.7874386,-0.9229863,0.13856679,0.033326074,0.15207037,-0.14377798,-0.40841615,0.9505577,-0.3078022,-0.29596233
1.0560489,0.794259,-0.1292356,-0.11284408,-0.1860612,0.49889818,0.11011639,-0.03846824,0.9268256,-0.0046561956,-0.5515702,0.17302263,0.766713,0.22361507
0.6224766,-1.0649645,0.1479721,-0.020364612,0.2759537,-0.078403056,0.039241493,-0.09044702,-0.19611284,-0.036689512,0.74755096,0.5634744,-0.59794915,0.42470637
-0.6278944,0.02804815,0.0339548,-0.13623613,0.761659,0.48112088,-0.02189283,0.0590086,0.3586671,0.12284112,-0.57543397,-0.84787965,0.7924678,0.1603939
1.7729616,-0.68184596,-0.11246203,-0.024841204,1.405651,-0.56913936,-0.026901916,0.099810496,-0.14638627,-0.049577132,-0.32188213,-0.43261397,0.37291855,-0.5751057
0.858498,-0.90859824,0.09332377,-0.121117175,1.0981433,0.23445341,0.12730792,-0.055970944,-0.5598849,0.06470758,0.4638675,0.008863479,-0.39905787,-0.32404873
-0.19841921,-0.7524518,-0.0779711,0.015242606,1.2810959,-0.69771624,0.028339237,0.061033547,0.22444575,-0.047510937,0.833445,0.9472203,-0.8033852,-0.15094809
0.7512231,0.29279917,-0.032543994,-0.038742937,-1.5646982,1.0802801,-0.10209822,-0.03834983,-0.69495034,0.06403743,0.7194748,-0.1853466,0.6093971,0.7980276
