A,B,C,D,E,F,G,H,I,J,K,L,M
0.03783588,0.058177546,0.06863125,0.12836304,-0.13638924,0.83669883,0.01641646,0.3476029,0.6950413,-0.0533387,0.55955994,0.5053755,-0.12712193
-0.07083126,0.06055154,-0.0019004941,0.071951464,0.013579339,0.6080868,0.09194127,0.4407454,0.49131554,-0.075260855,0.36463732,0.5086825,-0.053533725
0.06811081,-0.122731075,-0.12176096,0.0544641,-0.13227794,0.6823359,0.09572016,0.3990171,0.6154407,0.004856527,0.43038914,0.52773994,0.1380094
-0.05397048,0.0052376986,-0.09818901,-0.04980024,-0.064481616,0.8258214,0.07102749,0.58750236,0.6166266,0.12947828,0.5736362,0.4376657,0.092150375
-0.114277326,0.096587434,0.043161824,0.07774566,-0.09878578,0.80228376,0.12837896,0.65960985,0.6943389,0.03280711,0.42281222,0.6145685,0.026760682
0.1498664,0.12364125,0.01367186,0.08098863,0.14543453,0.6684957,0.14265206,0.6442534,0.53894687,0.12134075,0.626698,0.6027716,0.08981565
-0.020403177,-0.03201081,-0.09112176,0.08479451,0.054520607,0.8711581,0.1368339,0.40022197,0.772645,0.023987547,0.55944866,0.65662944,0.14708212
-0.099510714,0.0629594,-0.044624142,0.03755541,-0.091640174,0.8087891,-0.06291664,0.40873548,0.68662035,0.018202543,0.6465393,0.6345288,0.14940646
0.08836733,0.10781479,0.08711742,-0.020380437,0.13949731,0.89879924,0.14097446,0.45080563,0.6362715,-0.030748956,0.5999477,0.423217,0.07778567
0.13260832,0.044653192,0.08710821,0.059188977,0.08570477,0.8008341,0.024839789,0.6328749,0.594837,-0.0028358847,0.44731838,0.67304504,-0.11232144
0.1490443,-0.14343387,-0.1423803,0.07978961,-0.1053078,0.76708853,0.09115988,0.6484804,0.5362362,0.0709309,0.64948225,0.41956764,-0.058163494
0.107378304,0.12811807,0.02145937,0.10268402,0.060805693,0.83943385,0.0369737,0.48817068,0.80472016,-0.03445158,0.58100086,0.5750791,-0.09636196
-0.14750198,-0.027595572,-0.028076276,-0.01823029,0.024496824,0.9270408,-0.0656448,0.44887727,0.48425126,-0.14357029,0.45481542,0.58884704,0.13695523
0.12072632,0.11306575,-0.021699637,-0.006971061,0.05077015,0.7488672,0.023945883,0.3397449,0.5919931,-0.1206442,0.5725447,0.60457826,0.08057542
0.022506312,-0.07308893,-0.1404957,-0.015418783,0.1271387,0.69175655,-0.11684057,0.40713415,0.63754654,0.107269675,0.58358175,0.4131893,0.09136227
0.13977349,-0.07590503,-0.018146068,-0.07207581,0.026605725,0.9152488,-0.14224537,0.5951788,0.5377786,0.13542524,0.4835006,0.4596274,0.09799531
-0.10918717,-0.032428555,-0.08306206,0.0075330883,0.013877094,0.6787491,-0.07972931,0.5509906,0.77820694,-0.030951887,0.4645561,0.5434016,0.015022531
-0.07487252,0.04738705,-0.06398011,0.033207253,0.003038928,0.63229203,0.080575004,0.46746895,0.6623255,0.082307786,0.45541015,0.47055963,0.12422687
0.006385714,0.11165333,-0.07240316,0.04028313,-0.046871208,0.71703017,-0.06582275,0.4811606,0.68219817,-0.138698,0.36727795,0.49668422,-0.024654433
0.13296506,-0.009874493,-0.050000973,-0.11503275,-0.035371117,0.85874426,0.12498039,0.5048811,0.6235712,-0.10443312,0.4342597,0.568171,0.005780235
-0.10464802,-0.052229963,-0.106395006,0.121421635,-0.05300106,0.85927355,0.048110962,0.3991955,0.6879189,0.08054443,0.5137073,0.46050665,0.100238174
-0.03367185,0.03404036,0.038781926,0.12971586,-0.042656817,0.80319524,-0.1365985,0.4251511,0.529934,-0.11470617,0.51711214,0.54819834,-0.088567585
-0.124825165,0.03918256,0.077565104,0.08439238,0.06814115,0.8430324,-0.059067845,0.40123406,0.7485835,-0.11107048,0.57263327,0.5016934,0.012796998
0.012907386,-0.0024181008,0.019506276,0.12238404,-0.05787599,0.8997839,0.035315737,0.54320246,0.52810025,-0.108738564,0.3842089,0.4985811,0.13528731
-0.10428639,-0.13250104,-0.013753504,-0.05292301,0.0873657,0.83121765,0.07829331,0.56594115,0.7282212,0.054256573,0.39908668,0.37376976,0.09575142
0.05151482,-0.1365579,0.06482002,-0.07581529,-0.036471948,0.6145197,0.024204358,0.4638422,0.6665534,0.049748406,0.39371905,0.560045,0.1480718
0.0938312,0.014971077,0.05893843,0.034654647,-0.10876764,0.8207856,-0.08483219,0.5635546,0.49558127,0.0065681636,0.6185816,0.4062984,0.10364005
-0.055010498,0.09548037,-0.11857812,0.1075668,0.010052532,0.63922614,0.037054345,0.4202375,0.6439552,0.12972894,0.39510235,0.5413176,-0.04468804
-0.14555112,0.14557448,0.10041666,0.0639711,0.004441038,0.78322303,-0.12510617,0.55002487,0.49551332,-0.12655555,0.639987,0.43589,-0.13297302
0.022710279,-0.04992743,0.10996762,0.073934436,-0.07215044,0.84846926,0.09305279,0.47105828,0.6363709,0.11255604,0.52493036,0.58523226,0.05042769
0.022661954,0.10811922,0.033606842,0.13570493,0.035685778,0.8846117,-0.09026156,0.65194505,0.5047003,0.14436957,0.3569576,0.60891044,-0.011086538
0.015559614,0.025952443,0.052962437,0.10176465,0.07277644,0.6495709,0.030013844,0.5611818,0.5869565,-0.009525478,0.46470153,0.42208353,0.096002206
-0.11032826,-0.1407757,-0.038731582,0.03706561,0.0884839,0.772721,0.04202263,0.37433422,0.6896553,0.028380066,0.4648776,0.5307876,0.05946575
0.12644836,-0.10124503,-0.09052722,-0.045621604,0.09253834,0.90778065,0.101278216,0.36043406,0.5773318,0.13062668,0.3624322,0.4654886,-0.14823557
-0.14077051,0.031317502,0.088475436,-0.072047174,-0.12095775,0.80389374,0.11767998,0.4276663,0.585981,-0.015261069,0.40019268,0.45851523,-0.11573058
0.13604367,-0.03880801,-0.08351087,0.0028622895,0.097136885,0.6129068,0.010168761,0.4049296,0.50618136,-0.07258945,0.50740963,0.6908701,0.14393288
-0.043094017,0.04794234,-0.08230557,-0.09157695,0.10552949,0.6117904,0.11408082,0.40387753,0.61429894,0.070622355,0.59483397,0.43975517,-0.07003397
0.045503393,-0.08380521,-0.047274433,-0.057264432,0.010823935,0.85749686,-0.041805662,0.5592115,0.65689534,0.13634875,0.44857723,0.49099052,-0.11800054
-0.057894915,0.03404066,0.1089541,-0.11646545,0.10306382,0.7889423,-0.094974324,0.5806819,0.546265,0.06660783,0.3870823,0.52600616,-0.03652917
-0.1034012,0.12508288,0.024751186,-0.035942964,0.1224632,0.7020347,-0.05343976,0.4294691,0.6678598,-0.07489756,0.4926344,0.6006789,-0.0855801
-0.12781131,-0.1049497,-0.13765314,0.059974387,0.11303508,0.6057321,0.013143599,0.44380492,0.7235148,-0.07627071,0.65832174,0.52867436,0.13556841
-0.07232838,0.040711805,-0.060116373,-0.05320421,0.06473428,0.90435064,0.14956099,0.6187875,0.6939444,0.019453362,0.41632736,0.49450892,0.07820381
-0.11157763,-0.095861256,-0.08253041,-0.085104614,-0.085413285,0.73243153,-0.015815526,0.39320648,0.60830235,0.09831303,0.6290338,0.50401735,-0.0040203035
-0.0998172,-0.05608549,0.03838344,-0.08774604,0.094522014,0.78466254,0.14017823,0.42158198,0.48194116,-0.10142781,0.5471416,0.6725148,0.08890365
-0.031006984,-0.119707726,-0.016100556,0.00822176,-0.11500944,0.7931316,-0.025351793,0.60053563,0.58708715,0.039484844,0.5543201,0.63312453,-0.030048557
-0.11233632,0.14574721,0.0020542443,0.118503064,0.07763906,0.6329449,-0.14370224,0.48252743,0.5285718,0.049027607,0.59228957,0.36318433,0.12278405
-0.01649575,0.07275005,-0.023845538,-0.0024561584,0.010179356,0.74394006,0.093024805,0.63797367,0.60346437,-0.083193526,0.66058356,0.54196143,0.030471787
-0.121453114,0.0034735352,-0.03708764,-0.029931895,-0.08685769,0.8410269,-0.026293196,0.62510407,0.76732785,-0.024268076,0.64237654,0.5263806,0.108338326
0.027751654,0.08859886,0.13004047,0.04222019,0.13651893,0.7031443,-0.042232864,0.6196906,0.72225237,0.14976695,0.4642695,0.6728289,-0.117669426
-0.06541145,0.13138086,0.13880932,0.0005994886,-0.037509263,0.688674,-0.08557773,0.41773114,0.5532019,0.016244814,0.4089601,0.36120033,0.07841362
0.0033498108,-0.08856678,-0.094464116,-0.08803743,-0.086112894,0.81812274,0.11924636,0.5943997,0.51871616,0.029414102,0.57618773,0.619941,0.09451394
0.14066988,0.09932989,0.14407936,0.09729116,0.03570819,0.570138,0.14999291,0.5223062,0.5084537,-0.016200304,0.5704813,0.56175715,-0.090332046
-0.012741685,0.13779557,-0.12355337,0.015275702,-0.124099344,0.67229915,0.11537996,0.39177513,0.61716056,-0.033428244,0.47205132,0.4927272,0.09662479
-0.049100235,0.12883323,-0.010207579,-0.094386816,0.0626301,0.9040841,-0.064653434,0.5339718,0.47945946,-0.08684092,0.37596872,0.6525296,-0.05414819
-0.14753686,-0.032541476,-0.12083881,0.028352663,0.00898087,0.8507941,0.010008872,0.6201105,0.76113695,-0.12883748,0.69003445,0.39467514,0.14633936
-0.007699102,-0.04036875,-0.12997851,0.057383806,-0.13490477,0.65800345,0.13946086,0.33604056,0.5766119,0.05268544,0.614208,0.48121506,-0.02693247
-0.120250985,-0.016912416,0.07029064,-0.12650268,0.13461357,0.8376298,-0.048518263,0.4550988,0.5148224,-0.10003932,0.5874288,0.46281093,-0.03345845
-0.09646517,-0.08221996,0.018478364,-0.12876895,0.11136085,0.61262107,0.093982115,0.51450855,0.68763787,-0.008373976,0.41124472,0.4402281,0.019373804
0.081775054,-0.018441617,0.13668764,0.015269741,0.030223504,0.86285037,-0.06733214,0.49229366,0.7499822,-0.007358253,0.5276037,0.5180118,0.050659165
0.023387909,-0.06465583,-0.05998805,-0.13251202,0.08287971,0.7433074,-0.14224127,0.62771505,0.6529502,-0.035177015,0.44023806,0.4120281,-0.019363701
0.004096687,0.12008342,-0.06419773,-0.009718537,-0.06893465,0.66859496,0.11797926,0.6065955,0.7192457,-0.047639035,0.4020488,0.44753587,0.0825692
-0.04989186,-0.0042568594,0.06025189,-0.123961695,0.036974534,0.82614374,-0.12663288,0.4838858,0.67558825,-0.10363613,0.40815127,0.6217157,-0.061812013
-0.08589059,0.102645785,0.021840602,0.12219074,-0.06822893,0.59872854,0.016732052,0.4202155,0.56638336,-0.09859123,0.54629886,0.43563822,0.08846475
-0.06083399,-0.085616134,-0.08444608,0.12539384,0.06869723,0.7104472,0.111112654,0.59793353,0.71258163,0.08872542,0.6242624,0.4825606,0.09368731
0.013815224,0.062548146,-0.077343896,0.05682069,-0.015093237,0.82979774,0.041062653,0.604797,0.78760564,0.006461501,0.49008778,0.61003643,-0.03560003
-0.02881889,-0.14513437,0.14731044,0.13429776,0.0474851,0.7638702,-0.016686633,0.42933676,0.71453536,0.049715564,0.5108153,0.4894176,0.028026924
-0.010688975,-0.07709536,-0.047261328,-0.0050565153,0.07131933,0.90031886,0.14176896,0.635638,0.6114923,-0.09775461,0.3976488,0.6506814,0.055705056
0.020805731,-0.057862848,0.044096917,-0.101938605,0.034007385,0.6169944,0.016182467,0.47360167,0.5182561,0.025712743,0.58652407,0.45803422,-0.10028791
0.13155255,0.09139399,0.05563803,0.011399925,0.12196821,0.80789554,0.12307453,0.3613575,0.61518776,0.07412112,0.4628182,0.544563,0.12752917
-0.07145019,0.05394654,-0.14301579,-0.14327087,-0.050743103,0.8577821,-0.10158326,0.54510796,0.62153804,-0.10144803,0.44956952,0.3988135,0.015992373
0.13569534,-0.09187838,-0.014377952,-0.091688424,0.13498071,0.7821313,-0.048984542,0.5983213,0.75550234,0.1495328,0.6337795,0.34897858,0.039338604
0.128645,0.009597942,0.1098789,0.0681635,0.11998317,0.76260257,-0.087252975,0.60098934,0.6155621,0.023355454,0.69381166,0.63953817,-0.036936574
-0.11789772,-0.042676933,-0.077050656,-0.066024385,0.11138898,0.88649523,0.024447352,0.50981957,0.49850625,-0.05856289,0.3756689,0.35840845,0.0043794066
-0.13030015,0.06753291,-0.05073996,0.059105605,0.095301345,0.76884985,0.14872763,0.59867465,0.5611059,-0.009261668,0.46115878,0.6386675,0.12295273
-0.10881916,0.04803495,-0.017423287,0.063980386,-0.0068069696,0.8184738,0.09882367,0.56761265,0.7254417,-0.010738835,0.42714423,0.4134302,-0.14118361
0.09688291,0.04340768,-0.062372215,-0.04274179,0.0690016,0.80740666,0.073983386,0.48083055,0.65890086,-0.10778513,0.42530856,0.50943804,-0.098641455
-0.032714173,0.092636675,-0.021671072,-0.10479811,-0.019456118,0.7144231,0.026698604,0.4840719,0.65659004,-0.10922794,0.6350742,0.49455175,0.11508423
0.080719605,0.003279522,0.05501336,-0.109765515,0.11162701,0.6821034,-0.12020166,0.39695412,0.7012532,0.02489537,0.44726533,0.5284964,-0.0655158
-0.071718,-0.07727595,-0.14797126,-0.14936584,-0.08503821,0.9169314,-0.084525384,0.40133506,0.67693454,-0.023240179,0.652102,0.30767393,0.08929713
-0.0026512593,0.061880082,-0.08160344,-0.078632124,0.12554443,0.835609,-0.036783352,0.4250552,0.73980844,-0.026702948,0.4639358,0.5144025,-0.14496657
0.10604748,-0.1415981,-0.10774883,0.1247035,-0.0602957,0.7130448,0.10672498,0.43098912,0.59350955,-0.071070835,0.5420784,0.6226584,-0.10136627
0.029144362,0.03973286,-0.037593685,0.06482123,-0.12811878,0.74454606,-0.046142958,0.45029235,0.6076021,0.14405578,0.5726891,0.5340357,-0.0594033
-0.1431733,-0.06485984,-0.13107613,-0.033393577,0.104066044,0.8459667,0.03867151,0.46473718,0.62507045,0.023040801,0.4462521,0.40945822,-0.06470424
-0.11898561,-0.07012761,-0.12601446,0.026046187,0.077499345,0.619556,-0.021485388,0.62644374,0.47295645,-0.1458797,0.424948,0.615731,-0.01745437
0.12699762,0.10657528,0.09337185,-0.02284722,-0.06875389,0.66772664,0.107032806,0.5454544,0.5030951,0.06780273,0.4027361,0.35307333,-0.070643574
-0.04848384,-0.08412933,-0.032161318,-0.052774392,-0.14166172,0.58817387,0.07747647,0.5237716,0.51227427,-0.13818288,0.45807824,0.4190855,-0.005779773
-0.0726525,-0.0062956065,0.06254202,0.09740968,0.08662011,0.82493335,0.071092635,0.6057937,0.5353643,0.09619893,0.31769615,0.51408136,0.06594972
0.04038468,0.04157628,0.038801357,0.033677563,0.041058958,0.8125297,0.06516869,0.66183484,0.7038597,-0.13272516,0.44127554,0.55823034,0.1376859
-0.098263085,-0.042743795,0.11976433,0.10929635,0.0021639466,0.6318387,0.09563638,0.35734302,0.5728499,0.0958779,0.5708654,0.36883342,-0.095222175
-0.11389835,-0.054332547,-0.046795607,0.106159896,-0.039873846,0.86364686,-0.07270743,0.49252868,0.6248263,0.07001585,0.44408113,0.45726642,0.1082817
0.007865295,-0.026211515,0.04011576,0.022463411,-0.10140809,0.7710192,0.0070406497,0.5817503,0.60760343,0.082123145,0.37050408,0.61147034,0.006703317
-0.04889842,0.011977032,-0.13472903,-0.07818405,-0.054117307,0.77528197,0.079521686,0.58849245,0.5797058,-0.11438884,0.47081068,0.45557058,-0.038539484
-0.123676196,-0.094130844,0.10503322,-0.016768262,-0.07818366,0.61744016,-0.02488704,0.50565195,0.64885765,0.040196672,0.4389434,0.65459454,-0.12769718
0.14304963,-0.06421895,-0.053949438,-0.07945394,-0.11568886,0.87195647,0.0074260235,0.5546983,0.7344081,0.06410551,0.5402357,0.6040725,-0.13681787
0.11796069,0.09091343,-0.13451442,-0.10946788,0.12461826,0.80779314,-0.12828822,0.63787866,0.51720995,-0.090756014,0.6256467,0.3675596,0.13481554
-0.037810706,-0.10125613,-0.1003585,0.06599806,0.103902906,0.711576,-0.1033745,0.39380544,0.7663237,0.026777282,0.6032418,0.48958948,0.121711046
-0.09983265,0.033350706,-0.12225474,-0.0025125295,0.13181251,0.88950944,-0.028598018,0.49119192,0.47502136,-0.11892765,0.61880004,0.5808196,-0.06410054
0.12697384,0.030394733,0.109292716,0.14076406,-0.12859532,0.7283044,0.042449504,0.43099707,0.62475455,-0.0026541948,0.4425502,0.48356262,-0.0991092
-0.024958298,0.0569333,-0.07945426,0.10446715,-0.12601975,0.77810407,0.09008311,0.4578651,0.569196,-0.12224338,0.32753748,0.67811775,-0.013024479
-0.03529519,0.02989918,0.11584094,-0.009881437,0.019241393,0.7395228,-0.012098283,0.3341226,0.65845644,-0.00884822,0.47383922,0.5179574,-0.025860429
-0.020985007,-0.10624479,-0.03225641,-0.13936336,0.13417262,0.742656,-0.060887508,0.348634,0.6578692,0.013765618,0.5200944,0.51098275,-0.033542886
-0.001001507,-0.14170101,-0.14013393,0.14148238,-0.0769762,0.8839469,-0.04656767,0.42659205,0.70594084,0.034136027,0.4699842,0.37808764,-0.009344831
-0.015790716,-0.14074305,-0.11647713,-0.053313754,-0.13871488,0.62704146,-0.043725014,0.6401346,0.74538046,0.10724485,0.5879129,0.48885426,-0.06564807
-0.09206092,-0.0322391,0.05023399,-0.119518146,-0.1405476,0.8285559,-0.04833763,0.38821226,0.5736456,-0.045717575,0.4332791,0.46724504,-0.0063950866
-0.11116263,-0.05976093,0.0774294,0.028779104,-0.058630496,0.79756147,0.047772378,0.5869729,0.4849669,0.050707027,0.40801713,0.6227181,0.107034564
0.13303337,0.112366945,-0.02844347,0.071875826,0.08593097,0.8113112,0.12379345,0.65713286,0.728252,0.051483586,0.42600587,0.53196955,0.06098491
-0.054754525,-0.11856446,-0.038521707,0.03348136,0.10265541,0.8644798,-0.035811014,0.46112302,0.5233829,0.13288757,0.6183382,0.44358474,-0.08775799
0.0023768842,-0.13211954,-0.078899294,0.055915296,-0.071840286,0.7564719,-0.043746345,0.59685874,0.69373834,-0.1479103,0.4144677,0.6568594,-0.025132678
-0.13823885,0.03960058,0.13962263,-0.04530301,0.04770851,0.743486,0.14481947,0.38016176,0.6977396,-0.122138344,0.6541695,0.35570797,0.06801151
-0.0070283413,-0.10863195,0.11416224,-0.06175874,-0.06877719,0.7645179,0.14440858,0.3384937,0.47265255,-0.1417169,0.4264549,0.6551468,-0.1122418
0.07718192,-0.07990705,-0.10630216,0.09809935,-0.0008147955,0.86434007,-0.0070994645,0.32319415,0.5588967,-0.100969166,0.48964918,0.67548263,-0.019647807
-0.049031354,-0.08119326,-0.053252883,0.036329016,0.03139603,0.76783586,-0.019292593,0.3906286,0.6107918,0.045106426,0.63805795,0.63158834,0.11989206
0.13523015,0.0041391253,0.03484182,-0.11971812,-0.03478208,0.6784865,0.124937,0.5696651,0.64828396,-0.10356854,0.52531093,0.5967004,-0.014446899
-0.07512682,0.029997483,0.10731441,0.043923274,-0.034063034,0.71470684,-0.10272975,0.49983823,0.6760827,-0.116631106,0.5940653,0.39271975,-0.14597633
-0.0624863,-0.09137537,0.043642372,-0.0945245,-0.11216301,0.72291833,0.106407344,0.6084997,0.62754196,-0.05990705,0.60705066,0.36244553,-0.06670472
0.016278505,0.0863498,-0.049133904,-0.1289091,0.0932748,0.73831934,-0.11892465,0.6165799,0.5972709,0.09959361,0.3883248,0.60600543,-0.145434
0.06813528,-0.055358432,-0.09488465,0.020156547,0.14202479,0.78579557,0.12925065,0.526253,0.7823047,-0.049867474,0.44468436,0.5487572,-0.11696637
0.1402319,0.14680803,-0.10035096,-0.13137919,0.13418922,0.89321053,-0.10283969,0.42999128,0.6399024,0.056495562,0.6729394,0.44837183,-0.010751262
