A,B,C,D,E,F,G,H,I,J,K,L
-0.11646159,-0.1134658,-0.530428,-0.6288514,0.06936816,0.04256241,-0.09047889,-0.41079757,-0.502403,-0.5353637,-0.18107882,-0.47574005
0.0076413453,0.065103725,-0.11984341,-0.9201231,-0.06334164,-0.0019218922,0.008120954,-0.6780616,-0.26914978,-0.29669163,-0.0064120516,-0.40096626
-0.032917574,-0.03944178,-0.58879745,-0.5187617,0.09875454,-0.06723553,0.032278925,-0.5465205,-0.5440567,-0.72358865,0.091976926,-0.32924134
0.14595154,-0.047662944,-0.123889774,-1.0095574,0.0940505,-0.04667248,0.03352633,-0.6823015,-0.5985347,-0.5985567,-0.00956605,-0.39199612
-0.08181962,0.0700219,-0.46883738,-0.7022043,0.088398576,0.007321164,-0.044436283,-0.658591,-0.6751138,-0.46636435,0.039293047,-0.443299
0.14190114,-0.123633176,-0.0638225,-0.8253037,-0.03948655,-0.0740765,-0.060619056,-0.9531269,-0.5475244,-0.60541475,-0.04141376,-0.52240825
0.020299375,-0.12691596,-0.3947895,-0.67671883,0.09195594,0.14169791,-0.0049234927,-0.6934184,-0.7149553,-0.62678003,-0.22137415,-0.70244956
-0.14691707,-0.118419945,-0.11857409,-0.81035864,-0.040351108,0.00044623017,0.016115487,-0.64344096,-0.71711236,-0.69066375,-0.03401093,-0.38417006
-0.06572013,0.1316812,-0.29819024,-0.5589222,-0.15965047,-0.000839591,-0.13682893,-0.75084877,-0.6369969,-0.7006681,-0.20984223,-0.64057106
0.069803655,-0.098153025,-0.154816,-0.7749523,0.07646766,-0.05269427,-0.12227254,-0.7486277,-0.5215595,-0.71595,0.25691396,-0.6456571
0.07035114,0.05383843,-0.2704405,-0.51669973,0.09235436,0.0012143254,-0.052782156,-0.41539228,-0.86597574,-0.587813,0.025705092,-0.68705046
-0.014980793,-0.09093355,-0.2621855,-0.56476676,0.08289202,-0.14560218,0.04095623,-0.7569489,-0.37456423,-0.30322286,0.009575602,-0.47672808
0.14925799,0.14576137,-0.24818078,-0.46931148,0.020207498,-0.020321593,-0.11161264,-0.5049532,-0.50068855,-0.6266241,-0.03634061,-0.78272015
-0.07353287,-0.10153853,-0.2682057,-0.6081408,0.22978385,0.13366768,0.14506659,-0.7164644,-0.41734433,-0.60076123,0.10329376,-0.49229056
-0.025117762,-0.114917725,-0.29313362,-0.60004604,-0.1751455,0.020758659,-0.040877454,-0.30229095,-0.7046768,-0.58663404,-0.18438908,-0.530707
-0.11666499,0.03828907,-0.20089626,-0.92133224,0.08210659,0.06847747,0.11945686,-0.75920606,0.0018830001,-0.34857798,-0.071094304,-0.50354606
0.008195251,0.05774857,-0.38642296,-0.41939533,-0.10679505,0.13750431,0.038891926,-0.53244925,-0.87197953,-0.76596457,-0.05936402,-0.67673916
0.047271147,-0.09424877,-0.25683102,-0.88302875,0.0969984,-0.14582585,0.063424855,-0.7920173,-0.49465105,-0.56465095,0.09892728,-0.07596537
-0.0416217,-0.046900533,-0.25953966,-0.53664446,0.18057223,0.09255262,-0.07434848,-0.3962125,-0.58552426,-0.6003646,-0.19239694,-0.5973122
0.09333424,-0.023907423,-0.21912888,-0.8829974,0.105801284,0.09634341,0.14154497,-0.69723344,-0.35186267,-0.25897405,-0.074400365,-0.4216215
0.07910609,-0.09824476,-0.13896903,-0.62256104,0.20123559,-0.012020588,-0.08859493,-0.56252074,-0.5024146,-0.50723696,-0.076236814,-0.4658361
-0.026374094,-0.10845271,-0.10543798,-0.6053352,0.05635391,0.008690879,0.055612832,-0.68502426,-0.31564963,-0.5849688,0.04848826,-0.2415867
-0.10008672,-0.13067377,-0.17234194,-0.600044,0.007266443,0.012979373,-0.069337785,-0.70205224,-0.42236945,-0.5522896,-0.051379927,-0.36535418
-0.05711639,0.09799218,-0.07412737,-0.7256755,-0.20597154,0.1130088,-0.12897633,-0.5486107,-0.65056956,-0.4923043,0.01180537,-0.20462859
-0.034633793,0.08299631,-0.16707486,-0.58972293,0.0008531511,-0.08510283,-0.03646726,-0.6395341,-0.6139326,-0.54374725,-0.030486263,-0.2827491
-0.0012108088,0.030068532,-0.013126269,-0.5045679,-0.0006871782,0.04055819,-0.14962675,-0.4296482,-0.61402184,-0.5491005,0.01723425,-0.70637757
-0.031859443,0.048169658,-0.023880258,-0.42457402,-0.14153269,-0.043755285,-0.05042485,-0.37581354,-0.45126724,-0.4445737,0.14075042,-0.66970414
-0.0698068,0.027675554,0.0070659006,-0.36619538,0.06659044,0.016845703,0.024940401,-0.4224993,-0.37403136,-0.4574722,0.009108547,-0.69042355
-0.009760991,-0.007131532,0.12522489,-0.4351723,-0.00459376,-0.12930882,0.049335048,-0.38745564,-0.4654302,-0.48546112,0.106341526,-0.46074665
-0.05406668,0.12935367,-0.0043331287,-0.17212495,0.055383783,-0.11923927,0.0034753978,-0.43175805,-0.42283076,-0.45003605,0.01406418,-0.48630625
0.11372653,-0.0487146,0.16463841,-0.5108887,0.05196574,-0.116997406,-0.006558746,-0.28673804,-0.4414254,-0.45778155,0.10624461,-0.37238598
0.12378207,-0.027828656,0.03791035,-0.09011249,0.049624003,0.11526796,0.08664179,-0.08720327,-0.28595352,-0.35017666,-0.16126065,-0.32937786
-0.09265447,0.1469928,0.15832517,-0.43897414,0.153408,0.05006808,0.11943439,-0.52456975,-0.15705675,-0.2365185,-0.06157452,-0.3983227
0.09793654,-0.019441515,0.05962498,-0.075348884,-0.17072403,-0.0500205,0.10593465,-0.24849114,-0.46239722,-0.6069029,0.062783845,-0.20387672
-0.020226792,0.0330887,0.24051893,-0.54834276,0.22101332,0.13431919,0.030341774,-0.22116198,-0.2446532,-0.33400822,-0.00839662,-0.124427944
-0.02483952,-0.12471409,-0.058403715,-0.10652898,-0.027670456,-0.030144952,0.121809065,-0.018287979,-0.37240028,-0.10421631,0.021660168,-0.3910066
-0.05769019,-0.14909214,0.29423034,-0.05074872,-0.11817175,-0.05144182,-0.10162468,-0.50473046,0.33954066,0.017120127,-0.022681564,-0.29884195
-0.078839265,0.0974112,-0.09284313,0.23850241,-0.14164469,-0.013985693,-0.03507117,-0.3685137,-0.4135083,-0.40325612,-0.2793157,-0.40124956
0.12117532,-0.020314038,0.1649436,-0.6719365,0.026177965,0.10248178,0.09314227,-0.3299503,-0.57222545,-0.2850558,0.01999697,0.35560858
0.09440273,-0.06937203,-0.14434978,0.031096324,0.2620768,0.14885044,-0.039562672,0.33235356,-0.46325794,-0.29846382,-0.15757632,-0.30380517
0.054426372,-0.1211137,0.13114622,-0.5859738,0.14643887,-0.05001487,-0.12859526,-0.48802653,0.41262972,0.40967435,-0.11274178,-0.4047623
0.09590109,0.0989947,-0.0349741,0.28964978,0.0048602745,-0.108171724,-0.08422473,-0.095843405,-0.27821544,-0.5730068,-0.19596833,-0.4411841
-0.04130041,0.049763516,0.043969378,-0.649155,0.13876195,0.13627273,-0.07133709,-0.49121597,0.12280275,0.052459635,0.1533539,0.27711865
-0.07726887,-0.0417405,0.040038083,0.3685841,0.0111440085,-0.090982035,-0.042733006,0.4509321,-0.33418924,-0.5073849,0.073858,-0.29389745
-0.11544545,0.082349315,0.13284151,-0.25300583,-0.05669114,0.046175852,-0.023709714,-0.42978352,0.57806104,0.5231565,0.0011040792,0.25168616
-0.04221245,-0.06953089,-0.048651397,0.47683865,-0.16887581,-0.13733473,-0.048629344,0.4530072,-0.315823,-0.5151777,0.013237245,-0.39300442
-0.07602062,0.04139377,0.15588918,-0.60019374,-0.1649743,-0.060021207,0.106292576,-0.19338971,0.2760062,0.36466634,0.05092813,0.45289254
0.12614876,0.09088591,-0.004378166,0.45256987,-0.19171499,-0.02079326,-0.13938479,0.48830053,-0.48120236,-0.13922027,-0.015798092,-0.34051198
0.021876544,0.08841814,0.055601105,-0.27783093,0.19614275,-0.0026797652,-0.018044293,-0.62857014,0.4613773,0.33955702,0.22040953,0.3600853
-0.06816232,0.080964774,0.058140308,0.4111067,-0.105437696,-0.1293411,0.11114076,0.44268137,-0.7684635,-0.44768983,0.068204574,-0.33603212
0.10338169,-0.09706028,0.18747534,-0.3213809,0.05164916,-0.11625552,0.019351766,-0.09298417,0.4931453,0.4140156,0.21320921,0.41271812
-0.1069264,-0.04828155,0.0068524927,0.55450654,0.08341845,0.11135736,-0.09089379,0.3093799,-0.04894848,-0.15508296,0.041687705,-0.5361041
-0.11140363,-0.05405467,0.3234263,-0.010929488,-0.004735023,0.006107658,0.1483551,-0.26834092,0.21357162,0.22686547,-0.08148152,0.53001094
0.12320602,-0.12499949,-0.074474156,0.40586329,-0.028985173,-0.023746908,0.1433846,0.35625988,-0.038001195,-0.34763077,-0.19719633,0.08745368
-0.020827115,0.115385115,0.35189974,-0.43032944,0.20814314,0.13761905,0.08137302,0.08104643,0.37290853,0.36809856,-0.06866509,0.33085984
-0.06176371,0.10022566,-0.21772513,0.6507187,0.016877457,-0.13363132,0.038282648,0.14626898,0.052470665,0.029677011,0.08964584,-0.057960726
0.12557772,-0.09098947,0.30789882,-0.025649764,-0.052395508,-0.07156786,-0.03967987,-0.22442795,0.3889372,0.012185305,0.07375645,0.4949343
-0.015876696,-0.12921035,-0.2787055,0.33591026,0.06240146,-0.104652524,-0.06929129,0.62070286,-0.11435129,-0.34161612,-0.05064316,0.1419034
-0.033289343,0.023369908,0.38255453,-0.47290036,-0.08742943,-0.068683475,0.121367335,-0.13007936,0.39699548,0.5361949,-0.17891136,0.31763557
-0.046369337,0.11381248,-0.20670335,0.7591604,0.061668675,0.106631726,0.04677327,0.18180053,-0.042981833,-0.04244049,0.09545956,-0.0074516237
0.118756235,-0.1334145,0.44142753,-0.29630226,-0.116792634,0.123511106,0.024622515,-0.41563958,-0.005207099,0.22128831,0.2470414,0.33034313
-0.05702679,-0.11558756,-0.18204819,0.74121284,-0.01867085,-0.041851245,-0.03329301,0.64245194,-0.48425704,-0.37347272,-0.20505036,-0.013856214
0.044601396,-0.080089815,0.3430797,-0.5970669,-0.0832707,0.13588366,-0.12779596,-0.29781237,0.53315556,0.6604648,-0.2634978,0.05725835
0.08351095,0.07167475,-0.32552654,0.60129553,-0.039456833,0.13326287,0.14867783,0.5392822,-0.18400759,-0.3707162,-0.19910337,-0.57093906
0.035744205,-0.14907652,0.44245344,-0.69740653,0.16128504,-0.012842357,-0.14734435,-0.6457187,0.44860896,0.35786092,0.08469228,0.4436065
-0.12915412,-0.042130657,-0.27364784,0.59862375,-0.07895109,-0.025202751,0.03175357,0.5338548,-0.702492,-0.5673526,-0.07033083,-0.07108632
-0.06896786,-0.14215603,0.3007732,-0.76327133,-0.16346826,0.049162567,-0.051682018,-0.81694925,0.6544832,0.6340061,-0.021251239,0.3074124
-0.080755144,0.096060365,-0.23687732,0.64289206,-0.13960065,0.11108571,-0.061816268,0.5943656,-0.8514251,-0.6913832,-0.14842778,-0.582291
0.14500093,0.045954645,0.36214215,-0.91150624,-0.1524189,0.08698787,-0.1476302,-0.64938533,0.4758577,0.59081364,0.13863385,0.44581884
0.04783626,-0.09641099,-0.36103868,0.8549716,0.2621113,0.018574536,0.07548398,0.70702946,-0.7857536,-0.6457449,-0.06133234,-0.61985457
-0.05486811,0.09684688,0.3375947,-0.8959626,0.05527314,-0.11406121,0.030042648,-0.86130685,0.44006205,0.66749924,-0.13223094,0.35065502
-0.14253044,-0.12036659,-0.3703392,0.6099373,-0.031870607,-0.061103374,0.074862614,0.7763218,-0.66595924,-0.64272535,-0.042832285,-0.7761045
0.047975287,0.1056605,0.38166267,-0.66740465,0.0043496042,-0.021533772,-0.0418204,-0.5396013,0.5859566,0.74155766,-0.08151656,0.51520765
-0.047571644,-0.103574954,-0.42759007,0.82417303,0.17200279,-0.12392761,0.08488323,0.53448737,-0.54908645,-0.3716244,0.20077367,-0.45792338
0.050803274,-0.036934376,0.37221092,-0.6609877,-0.029571444,-0.028125733,-0.12072709,-0.54309845,0.47469273,0.53237283,-0.010503665,0.49268726
0.14177155,0.019236088,-0.42195836,0.6349094,0.1157876,0.11770794,-0.13044544,0.60448223,-0.2072846,-0.54731154,0.069437444,-0.40432465
-0.14154999,-0.09841041,0.36659274,-0.80625474,0.00037749112,-0.08979316,0.112237245,-0.7552382,0.6092312,0.40403816,0.15678881,0.4186202
-0.0065758526,0.13126457,-0.4859657,0.7669816,-0.12168148,0.07480106,-0.122149006,0.6352619,-0.43648556,-0.79435074,-0.23148298,-0.069845065
0.0041533858,-0.017688304,0.24668276,-1.0268582,-0.093633056,-0.058424436,-0.039889865,-0.78370565,0.57964575,0.54168904,0.026853018,0.4480667
0.08325708,0.079451606,-0.3502458,0.5589452,0.08040934,0.11554858,0.10863477,0.6693996,-0.7045143,-0.65999323,-0.162943,-0.44571418
-0.053273052,-0.14830488,0.14476462,-0.80316186,0.14286935,0.13917181,0.13291058,-0.7096135,0.5445598,0.69319105,0.10851991,0.4316004
-0.035089873,-0.12210212,-0.2617116,0.8051546,-0.07193421,-0.08040612,-0.12028982,0.5074788,-0.42603216,-0.6032709,-0.017339155,-0.669555
0.08310746,0.14983168,0.25484335,-0.62258404,0.047608364,-0.085104525,0.13546541,-0.87630683,0.6463316,0.35438478,-0.100149706,0.47009623
-0.053588912,-0.04028319,-0.18764548,0.59113467,0.14957768,0.04536286,-0.1480568,0.6706328,-0.69296426,-0.7854087,0.18207622,-0.4171969
0.11726582,-0.146763,0.30971146,-0.6218644,0.075779855,-0.12811616,0.11441952,-0.48630804,0.7159477,0.69134265,0.025493007,0.46151334
-0.038953952,-0.009604394,-0.25526232,0.909374,0.19852397,0.046260595,0.14857832,0.402608,-0.46276194,-0.4717183,-0.27760088,-0.508323
-0.08947641,0.026929572,0.21966699,-0.76340115,-0.107377805,0.003963113,-0.04397936,-0.7242059,0.55145305,0.28591555,0.09010945,0.7554728
0.08084588,0.13148215,-0.27516985,0.57270426,-0.07875605,0.080087915,0.1359114,0.591979,-0.5888304,-0.7081965,0.027331268,-0.5219277
-0.14366123,-0.1405625,0.124215454,-0.8879987,0.15109247,-0.10897784,-0.10166189,-0.6379418,0.38736996,0.40858692,0.13562186,0.35565025
0.06856573,0.09048678,-0.15730187,0.65544593,-0.15977179,-0.060674578,-0.14738859,0.5734598,-0.62903,-0.46778077,-0.011760488,-0.6300873
0.13984269,0.034783095,0.15915325,-0.50073224,0.14228055,-0.123453274,0.12183741,-0.93436086,0.6325299,0.6459485,0.0017338619,0.39452386
0.056440115,-0.036657624,-0.23835233,0.7381142,0.04790497,-0.003050387,0.13722324,0.6783328,-0.9116851,-0.6355709,0.029926006,-0.61868715
0.04161559,0.14646608,0.06537773,-0.6019727,-0.02298661,0.108347386,-0.011007637,-0.5316684,0.5984163,0.67849976,-0.12786251,0.6671596
-0.07645841,0.073902056,-0.12844795,0.68142104,0.1393004,0.1301519,0.06498684,0.7383058,-0.5809333,-0.59476984,0.18858868,-0.6952719
0.031223744,0.09461787,0.16030343,-0.3455228,0.054819502,-0.098417155,-0.034314238,-0.35411513,0.64975816,0.65110457,0.1151743,0.5768023
0.03260921,-0.09120908,-0.06929116,0.71542215,0.11963973,0.056258008,-0.14121732,0.7569717,-0.23793924,-0.23456767,-0.0015464798,-0.4532619
-0.019930944,-0.036583863,0.30567813,-0.30572215,0.12829132,-0.052147508,-0.13358605,-0.28268698,0.7241323,0.72476804,-0.0715106,0.5089216
0.026088119,0.062979296,-0.14018098,0.73158896,-0.06819192,-0.13642411,-0.110021695,0.5377603,-0.19308943,-0.25249934,0.102054164,-0.1810138
-0.004786387,-0.0063188225,0.19859996,-0.41226375,-0.10331485,-0.08916789,0.12697181,-0.42593727,0.51237583,0.6221303,0.02142556,0.5815188
0.036000714,0.052230358,-0.03333983,0.7159991,-0.11183099,-0.057626814,-0.1128193,0.53084326,-0.5888975,-0.26360202,0.04197068,-0.33601856
-0.13907543,0.099133804,0.342339,-0.396267,-0.07824515,0.13624096,0.029655129,-0.49869078,0.3543974,0.40313005,0.022016153,0.42036086
0.13110262,0.13244635,-0.15301651,0.5503726,-0.072300434,-0.112088874,0.028305069,0.713653,-0.65318257,-0.5149725,0.2414656,-0.39613077
-0.095917694,-0.027723923,0.29967207,-0.49637923,0.09707103,0.1400606,-0.090193614,-0.32201773,0.44594902,0.73722744,0.11559002,0.38707364
0.033273578,-0.049676888,-0.2548449,0.7473006,-0.0050632134,0.0065670013,-0.041706383,0.60982007,-0.3710024,-0.1937882,-0.15068346,-0.45254892
0.102386475,0.08358635,0.41829342,-0.48113924,0.002152294,-0.1325942,0.10777369,-0.3757717,0.51151466,0.59896976,-0.15247743,0.3605243
-0.026442736,-0.018162847,-0.109053016,0.8453559,0.18095106,0.09785342,-0.10687523,0.72236264,-0.48433197,-0.35322663,0.07786453,-0.41390204
0.11543095,0.13258052,0.5459999,-0.35352296,0.06387348,-0.105733365,-0.12075885,-0.31442153,0.670677,0.6419052,0.056482613,0.59196603
0.11235109,0.009883851,-0.0077045485,0.8865694,0.04697364,0.083568975,-0.022325382,0.6411381,-0.05549185,-0.2502564,0.12907252,-0.45861784
0.07981798,0.06971347,0.47588226,-0.062353283,-0.01421541,0.08082068,-0.076927654,-0.31466275,0.49424955,0.6699515,-0.13753402,0.60127306
-0.07260189,0.07866679,0.06465622,0.70621467,0.089677304,-0.13671236,0.107014865,0.71618617,-0.17957062,-0.35838765,0.009972617,0.006257601
-0.11570911,0.06706233,0.5494983,-0.20423669,0.024080992,-0.13702172,-0.029125981,0.08492504,0.6060943,0.5224894,0.18088906,0.507115
0.10659209,-0.10246323,-0.058953136,0.76164806,-0.21817869,-0.014358208,-0.08374767,0.6889327,0.21124782,0.039098144,0.04465019,-0.23086958
-0.046736352,-0.13407932,0.64249915,-0.09655217,0.012842767,0.013504684,-0.085515834,-0.01049459,0.71887624,0.6181753,-0.15518677,0.6391797
-0.06636629,0.12449601,-0.030749384,0.75894135,-0.11468984,0.09702523,-0.047456168,0.51773155,-0.32112375,-0.12590563,-0.12784784,0.32754248
-0.04510746,0.10765904,0.44539988,-0.1595861,0.020284384,-0.119868554,-0.13831916,-0.26067632,0.34652683,0.52674055,0.15756524,0.5667578
-0.1191393,-0.10354726,0.062500075,0.8785335,-0.16476016,0.08669008,-0.061876096,0.6421352,-0.27063715,-0.3279603,0.13698351,-0.27480617
-0.11185767,-0.011565849,0.39887482,-0.21711989,-0.1399751,0.10680559,0.07140283,-0.098414876,0.64905286,0.5693841,-0.10011843,0.35663489
-0.025883816,-0.045721494,0.024698459,0.79335386,-0.07325664,-0.0045575798,-0.00866738,0.6873594,-0.2007627,-0.08546522,-0.0030682888,-0.20683695
-0.037333027,0.060654923,0.34916446,0.073014505,0.02458917,-0.0938954,-0.05344125,-0.11807223,0.38233635,0.68610185,-0.0047541447,0.51134884
-0.10508767,-0.14561577,0.16944064,0.76870143,-0.14583674,-0.010128662,0.12162045,0.50393003,-0.091909096,-0.15935735,0.16595063,-0.29002607
-0.0038356483,-0.039002717,0.4204892,0.22982056,-0.1507526,-0.11144355,-0.06122704,0.2633949,0.3717587,0.5462303,-0.03584081,0.4105727
0.096772596,0.025370985,0.15178514,0.648814,-0.116855316,-0.1163152,-0.031358063,0.6780039,0.077250294,0.23811653,-0.1644581,-0.18916114
-0.06627962,-0.081730686,0.3327722,0.35504788,0.12029212,0.030175447,-0.016389698,0.1444139,0.34592575,0.5337249,0.07124446,0.37304074
-0.10532443,0.0984502,0.07557909,0.70393467,-0.12141621,-0.03103105,0.02170229,0.5044496,-0.10187272,0.17125456,-0.08420577,0.0045779496
0.0009467453,-0.08568355,0.3878671,0.10472454,-0.124010876,-0.08213845,0.14951521,0.1627368,0.4834434,0.5791383,0.19349936,0.30791682
-0.0023891479,-0.061184585,0.17574862,0.9947017,-0.06626775,-0.06988249,0.024197921,0.5552409,-0.018480666,0.15301393,-0.19349128,-0.049034826
-0.100339994,0.047113493,0.48034984,0.26720285,-0.093650766,0.050348327,0.03074193,0.049647525,0.2621498,0.36243242,0.056618873,0.4334296
-0.014242947,-0.09924671,0.23655055,0.61691046,-0.11192973,-0.034302615,-0.085079245,0.64363474,-0.041118056,0.06775855,-0.021827165,0.08714003
0.13425213,0.10522601,0.46701252,0.3601138,0.113472916,0.046761274,0.0074462593,0.22387409,0.39116278,0.5368322,0.029938154,0.23858045
-0.14153032,-0.06835658,0.27966636,0.7678348,0.15332139,-0.015132368,0.107120514,0.60004747,0.20446049,0.19018856,-0.021495514,-0.12102864
-0.020074204,0.05641496,0.56065995,0.29007858,-0.016396716,-0.06579323,0.12268278,0.33797985,0.7413329,0.59942544,-0.012174182,0.30898413
-0.07059483,-0.024703264,0.12483713,0.8975555,-0.072676584,0.072763845,0.0889395,0.5596814,0.46099198,0.29657173,-0.07528311,0.24078631
0.06988394,0.06560378,0.6155871,0.2690001,-0.085090764,-0.0089264065,0.102095366,0.46453914,0.5178409,0.38293424,-0.13675049,0.54353964
-0.10185376,0.07725011,0.15060434,0.74063,0.17235899,0.02387625,-0.11141662,0.82912517,0.3449057,0.41692662,0.058284,0.2907783
0.14882755,-0.14418441,0.6933602,0.6803433,-0.2247254,-0.008321375,0.038384438,0.2953493,0.5484917,0.80583036,0.22222227,0.52019775
-0.07529072,0.12245935,0.2850456,1.011536,0.07639917,0.07019392,0.113936216,0.8154458,0.40806425,0.2019104,-0.058978304,0.2603241
0.045039266,0.11208767,0.4627722,0.4580416,0.040288366,-0.018433541,-0.07068576,0.41222575,0.40983832,0.7761469,0.1720885,0.5980236
0.13964903,0.13833037,0.2341558,0.8158914,0.08682768,0.1142295,0.11417952,0.74469024,0.5000309,0.36064953,-0.037308052,0.5296317
