A,B,C,D,E,F,G,H,I,J,K
0.5023872,0.7131084,0.55605364,0.037463874,-0.13128379,0.033487752,0.47423118,0.7470617,0.36531055,-0.024120182,-0.074884206
0.61091864,0.76029575,0.41798022,-0.11458804,-0.063179635,-0.0076898187,0.45323184,0.6958241,0.61387086,-0.08900684,0.06939687
0.3981213,0.72974503,0.5269233,0.04417339,0.03725089,0.14319777,0.3693111,0.6619687,0.61357677,-0.08000091,0.08999656
0.45784602,0.54919916,0.44393095,-0.030229874,-0.07246137,-0.01591283,0.6205544,0.575753,0.42010152,0.09803054,0.037892148
0.47158146,0.68947756,0.5564435,0.14023352,0.115226656,0.11358464,0.60869634,0.5165831,0.40326637,-0.101554535,0.051743433
0.6142644,0.77129054,0.65973973,-0.1480506,0.10817805,-0.108583674,0.5406294,0.7938089,0.53778064,-0.08716956,0.000669986
0.5718493,0.61107856,0.6346139,-0.036970764,-0.03810332,-0.04640501,0.5774817,0.5891543,0.61417687,-0.025474802,-0.12687454
0.39459306,0.5740343,0.6296096,-0.004534349,-0.13011712,-0.06563148,0.53114915,0.731012,0.40637505,0.04845187,0.0181925
0.5826261,0.6243282,0.4971627,0.04690799,-0.14073718,0.0702443,0.5827968,0.64318216,0.6584352,0.0077367723,0.09587173
0.58075655,0.55326355,0.5870931,-0.09241994,-0.02005817,-0.11302441,0.63694394,0.7793416,0.6358888,-0.08783983,0.032756463
0.48191446,0.61430967,0.4601665,-0.04580582,0.06826611,-0.05892247,0.56986225,0.78164375,0.41340607,-0.025589868,0.12686592
0.42413148,0.76307446,0.6337957,-0.13345076,0.017735198,0.015481234,0.46407154,0.65880185,0.62263584,0.10073748,-0.12254817
0.38777304,0.57428205,0.6260815,-0.009394497,-0.14179009,-0.123086974,0.33919373,0.63748515,0.58943295,-0.1440281,-0.00898391
0.3323477,0.45785648,0.40086538,0.1123026,0.032099783,0.14407703,0.5648401,0.5827254,0.51348543,0.021384984,0.09161626
0.39721835,0.71035993,0.5328792,0.02976659,0.018344283,-0.08270381,0.60442036,0.7506903,0.3686853,-0.0036576092,0.11604738
0.48302767,0.5400579,0.51540065,0.14261448,0.1026513,-0.12937908,0.53873193,0.7499358,0.38153595,-0.02175863,-0.018385634
0.63240564,0.6766017,0.4583728,-0.0045421124,-0.14131972,0.14708915,0.49437547,0.5037514,0.49976432,0.107136756,-0.06632837
0.36007243,0.66593444,0.35972875,-0.062142402,0.08327025,-0.0014745295,0.5965803,0.6307868,0.41916,0.08037858,0.14764848
0.42471474,0.5378798,0.40624577,-0.10319866,0.14646667,0.070481986,0.50677216,0.708589,0.6527741,0.07773924,0.022613168
0.5269903,0.60156727,0.6720494,0.13277131,-0.03408537,0.014155969,0.4224312,0.75249124,0.46468192,0.04435341,0.0052622557
0.47469708,0.66242486,0.6344725,-0.036424845,-0.11171612,-0.14400208,0.4142587,0.57259053,0.49241316,-0.1243875,-0.00039595366
0.5954727,0.5332464,0.37121296,-0.12358223,-0.095789395,0.010980859,0.596608,0.6175729,0.57385105,-0.080227196,-0.14311242
0.4862905,0.73479724,0.46371102,-0.07143717,0.038744792,-0.08364462,0.3415995,0.7555309,0.42279738,-0.06601255,0.052538216
0.54824084,0.59326583,0.45796058,0.052711755,-0.058054537,-0.13839057,0.38406625,0.82182705,0.38672933,-0.0472494,-0.07940036
0.55739754,0.6113649,0.49425536,-0.080578566,0.060314536,-0.06277056,0.35217756,0.6494659,0.4232028,-0.12633306,0.12360793
0.48040384,0.52412826,0.37152484,-0.047213137,-0.0757777,0.14644647,0.44019097,0.607614,0.57500625,0.11595109,-0.020781204
0.5500884,0.75312877,0.5579929,0.14637524,0.14589125,-0.008234382,0.50308114,0.6665031,0.6513669,0.02334994,0.14030921
0.5760988,0.6791326,0.5836525,0.09203608,-0.12669903,0.10624689,0.63138956,0.76904005,0.6062037,-0.09946182,-0.11462185
0.5053623,0.55346763,0.46469966,0.09815174,-0.08457565,-0.11988424,0.5639186,0.5595468,0.47894338,0.0337874,-0.04748179
0.61494714,0.5132092,0.572827,-0.11526885,0.056863368,0.13391843,0.4150103,0.55778277,0.56316984,-0.03129296,-0.0737897
0.5135889,0.604903,0.61688066,0.05302438,0.03510745,-0.02477935,0.45942423,0.50272304,0.40498534,-0.08541879,-0.061490685
0.39922178,0.6021489,0.63268685,0.033840418,-0.010580778,0.023660138,0.49911037,0.5207671,0.49907175,0.099005654,-0.041701518
0.41130528,0.5260459,0.47767356,-0.12652776,0.019356966,0.06659593,0.6388329,0.54950047,0.565629,-0.13999534,0.06332147
0.38228926,0.48030883,0.64013565,-0.104943216,0.08367224,0.042144448,0.6626736,0.71859276,0.46405074,-0.13167423,0.051388234
0.5898268,0.7789408,0.658636,0.07192333,-0.08325037,-0.035311945,0.5256879,0.6070615,0.5665965,-0.096980095,0.001770854
0.5017468,0.7018117,0.5770775,-0.056322098,-0.14159137,-0.11168336,0.52368695,0.730027,0.34645426,0.033763215,-0.12622613
0.47053593,0.63382757,0.4764833,0.07038246,-0.097406924,0.01603809,0.5550163,0.7913636,0.5022938,0.067773625,-0.1061893
0.3434682,0.6578052,0.5187566,-0.0327928,0.005496949,-0.007867932,0.4842571,0.7670586,0.48520133,0.04903741,0.11597562
0.49038172,0.627383,0.36182457,0.13040322,-0.061676934,-0.11935221,0.46653566,0.67335916,0.64906734,-0.13516665,-0.09432328
0.506988,0.65064734,0.45555046,0.108358115,0.087504044,-0.043775477,0.5073197,0.6031053,0.52654344,0.08567406,-0.057155125
0.5580217,0.77092445,0.5433609,-0.009513721,-0.14080416,-0.13776915,0.47089246,0.6980745,0.54035634,-0.052118883,-0.060889423
0.5460064,0.5490478,0.4472343,0.0493308,-0.07907696,-0.12469612,0.3925224,0.5374992,0.47904313,-0.09059499,-0.08563716
0.50373435,0.63818634,0.46829668,-0.087897174,0.092776254,0.035140947,0.45603484,0.726505,0.3548625,-0.036565624,0.04954137
0.42176828,0.47085804,0.58268386,-0.11821684,-0.11813937,-0.046287954,0.5513076,0.7412853,0.4106812,-0.046243876,-0.101237
0.52759635,0.52028596,0.433226,-0.018208608,0.046471283,-0.009783551,0.6014966,0.5886949,0.3528868,-0.08153841,-0.06345013
0.47834754,0.5116371,0.56394064,0.081075,0.13179022,-0.07639393,0.39665878,0.5541325,0.430341,0.050896093,-0.03933531
0.6635183,0.74432987,0.39978674,-0.08208829,-0.09268226,0.13724375,0.390788,0.67190945,0.5699119,-0.1131727,0.13449553
0.40228838,0.49382037,0.5784017,-0.11657503,-0.1137722,-0.018585533,0.54914,0.76445526,0.36876854,-0.082877524,-0.048991837
0.42239916,0.7002087,0.5991862,0.048517764,-0.11806588,0.13311592,0.48507726,0.6782545,0.50667816,-0.13790333,-0.09811306
0.41495398,0.5859803,0.5036231,0.061477587,0.09265025,-0.0008531213,0.41627443,0.59842944,0.3479858,-0.097774714,0.12852886
0.39612535,0.71739936,0.51862746,0.08020279,-0.12415267,-0.11482777,0.67453396,0.76622355,0.45591295,-0.004548833,-0.009131312
0.3474192,0.68688405,0.42050296,-0.04177335,-0.11914922,0.028055996,0.6429641,0.7652867,0.40721455,0.08626844,-0.058654405
0.33959925,0.802152,0.6014348,-0.14396575,-0.01840502,0.10196552,0.5150898,0.69238317,0.37957376,-0.06618208,0.020964488
0.39404577,0.6635833,0.5162078,0.13510385,-0.13216472,-0.11795102,0.630695,0.72946745,0.5857407,-0.12075479,-0.08613387
0.6123601,0.61677366,0.38076112,0.08572109,-0.1394698,0.041444257,0.35645545,0.6755593,0.5393844,0.06093411,0.09627472
0.48127165,0.5507559,0.40738502,0.14716336,-0.10479833,-0.14195614,0.49571696,0.63867474,0.53771096,-0.059954956,0.11608809
0.35366035,0.65114206,0.6125608,0.090534374,0.1306085,-0.14927302,0.5971281,0.5104779,0.60985523,-0.10857307,0.04098609
0.39766216,0.644425,0.55333906,-0.13803984,0.14427719,-0.09856714,0.40599203,0.57522124,0.55632454,0.046082392,0.011772245
0.66464686,0.76060903,0.45115703,-0.14989787,-0.048256002,-0.08762996,0.5985377,0.58392763,0.4247118,0.0743162,-0.10615742
0.38915306,0.52652377,0.62299705,-0.09216291,0.13752428,-0.071496785,0.34191495,0.7050577,0.5897186,-0.06760517,-0.10219304
0.6048976,0.71274424,0.54216796,0.096845224,-0.06055829,0.05737692,0.45503598,0.66822153,0.5669468,0.12498453,-0.109218895
0.45114115,0.700159,0.49821764,0.060193777,0.043227747,-0.10698651,0.56512564,0.8168653,0.38835287,0.12625784,-0.029799007
0.49645922,0.80416244,0.43386394,-0.06751535,-0.10165724,-0.029115453,0.5421494,0.7066266,0.45699656,0.023798615,-0.029974476
0.5312578,0.60025156,0.34724706,0.14737427,0.07992013,-0.050984144,0.6229297,0.60946596,0.36483634,-0.0188265,-0.011760324
0.47958642,0.73499024,0.45500445,-0.054517277,0.08437586,0.101338655,0.63234305,0.7943666,0.56180656,0.018140107,0.026898175
0.41023594,0.5554114,0.6476837,-0.14573485,0.03354235,0.022412032,0.53751284,0.7970041,0.49933636,-0.14568907,0.05532047
0.51239467,0.6125363,0.61136854,0.0061740726,-0.11411333,-0.13650855,0.45604232,0.5486732,0.4773501,-0.011383891,0.02096273
0.4978212,0.7531982,0.6103351,-0.0034873486,-0.11738455,-0.13245998,0.46609202,0.57012266,0.47181526,-0.09601477,0.036475986
0.5272332,0.5160715,0.49275696,-0.14132674,0.07691784,-0.04804582,0.4352073,0.56745714,0.54542935,0.13130781,0.10555166
0.5096894,0.6985366,0.44416124,-0.10506889,-0.083341084,0.0013401508,0.44973245,0.4980641,0.553265,0.07149722,0.06563111
0.58163285,0.48400325,0.41601294,-0.038993277,-0.014947206,0.1407187,0.6252148,0.61014485,0.59656113,-0.061036587,0.007971257
0.55187696,0.5097386,0.6339466,0.085718855,-0.061518416,0.14855987,0.516201,0.73103076,0.42087787,-0.1318565,-0.044724084
0.49463576,0.6950849,0.58913666,0.0922852,0.05397035,-0.020292759,0.5377637,0.5514413,0.4594821,0.06453772,0.10834795
0.6504835,0.7242292,0.41225705,-0.13154568,0.02733773,0.12971896,0.5828004,0.7242171,0.5894845,-0.11382493,0.14628977
0.38089103,0.70197326,0.36090052,-0.07144073,-0.04654547,0.045867845,0.47675532,0.5258038,0.43092918,-0.11558457,-0.0107551515
0.604559,0.5360483,0.5967053,0.014053807,-0.009138748,0.0653725,0.52628225,0.584493,0.42128175,0.07367022,-0.14649826
0.5889431,0.7949449,0.38381487,-0.06275581,0.087679684,-0.14733973,0.53316903,0.49942738,0.38841677,-0.010038331,0.12676209
0.6240178,0.4804582,0.47592717,-0.019060835,-0.1458704,-0.123661734,0.6025866,0.731909,0.5772432,0.0011170655,0.0036471188
0.49477375,0.6211757,0.5223994,-0.07464516,-0.11852773,0.03324376,0.5521406,0.7240485,0.3515187,-0.10738188,-0.09367274
0.33332124,0.51507026,0.40572318,0.14020365,0.036138907,0.051444024,0.4693782,0.59627783,0.60975236,0.14024511,0.09393452
0.36815315,0.64275825,0.63244057,0.0072781444,0.11068264,-0.14741465,0.5800161,0.4892451,0.6824672,-0.097154066,0.1382215
0.38585985,0.5715116,0.5977911,0.014612302,0.12870967,0.020249337,0.61204004,0.62824464,0.5891822,0.046769455,-0.026843868
0.45288494,0.55394006,0.5761202,0.11376074,-0.008764118,-0.09337197,0.63686645,0.72229314,0.5690676,0.011285052,0.09989655
0.3935308,0.52638763,0.41109192,0.07071178,0.11429384,0.13005972,0.44271162,0.6188215,0.5885128,-0.09221031,-0.10233106
0.61697936,0.46997702,0.398637,0.102677494,0.020617396,0.020684108,0.44162235,0.6789821,0.33698827,0.09633459,0.122939676
0.47882482,0.5767687,0.35905254,0.09178266,-0.060447484,0.050658703,0.55650115,0.5277153,0.5470498,0.056666598,0.13474733
0.41055155,0.5070368,0.43177915,-0.14142537,0.016431987,0.07366237,0.5331741,0.60064334,0.53334963,-0.0805001,0.0562941
0.3552796,0.690812,0.62291276,0.09662382,-0.14496917,0.029116273,0.60245234,0.49799192,0.4864258,0.11696747,-0.07590543
0.45958745,0.6318718,0.57638,-0.10117395,-0.014035732,0.090178356,0.56687343,0.5197505,0.39366233,0.07065074,-0.0041576326
0.5686113,0.769479,0.53746384,-0.0817253,-0.06972033,0.012057677,0.5880438,0.5137219,0.4856377,0.018681929,0.11470285
0.6265129,0.71908164,0.58157676,-0.020151868,0.018527389,-0.051809266,0.49063855,0.7949602,0.4462099,0.01286906,-0.0399163
0.6364902,0.65639704,0.5301512,0.14063635,-0.06438756,0.0835972,0.39710426,0.807698,0.57577163,-0.09920168,-0.14088795
0.4728592,0.59618425,0.47966307,-0.01616022,0.045571357,-0.14918347,0.59172857,0.52687883,0.5171904,-0.14103347,-0.13832155
0.6516894,0.70730174,0.5711513,0.14381891,0.1130864,-0.13815679,0.57895815,0.61923105,0.37661934,-0.09875812,0.008437499
0.45999134,0.64836043,0.4947824,0.098467305,0.06761859,-0.06428538,0.6198752,0.7379741,0.5992113,0.12106925,0.13016748
0.53643024,0.5501425,0.57362086,-0.12882675,0.033003658,-0.009986401,0.4027976,0.61931205,0.406385,0.14543903,0.005794555
0.38837707,0.60385865,0.39196068,0.05644451,-0.057444282,-0.088590235,0.3922772,0.5760207,0.56153697,-0.13112622,0.14777043
0.4372638,0.42590252,0.38873026,-0.108100146,0.10177994,-0.09871189,0.4163207,0.72293675,0.48821804,-0.09201604,0.015463099
0.64339375,0.5650742,0.51877713,-0.053348154,-0.1138342,0.057461157,0.5215404,0.5030122,0.35286945,0.031177625,0.11032328
0.3692714,0.60171723,0.46735975,-0.031893164,0.06802644,0.03313139,0.6736959,0.5981921,0.36965635,-0.09211394,0.0110658705
0.49806362,0.5628173,0.6013308,-0.09065935,0.115953475,0.07166962,0.55881447,0.7264652,0.5504269,-0.13940643,-0.0031187087
0.61461556,0.4947621,0.49368572,0.01611334,-0.024390519,-0.049399726,0.50462216,0.75299764,0.35322595,-0.14827715,0.022282213
0.38835025,0.67776924,0.36494237,-0.06679246,0.12359604,-0.03467399,0.5863502,0.6138683,0.4955943,0.104388535,0.016314283
0.6396699,0.7956537,0.5545315,-0.0072012097,0.108632386,0.13183033,0.4390383,0.6129602,0.6003628,-0.007855922,0.120550096
0.5644551,0.53311324,0.57856494,-0.06656513,-0.1215042,-0.13248904,0.58860195,0.7146774,0.5339051,-0.009349555,-0.027208082
0.59449166,0.70127344,0.6090319,-0.13248724,-0.057191223,-0.13356037,0.51192623,0.7495496,0.5279832,0.030655265,0.010894254
0.5928906,0.6765628,0.500613,0.07340641,0.09960005,-0.10178047,0.4339682,0.5492215,0.5174855,-0.09990691,0.14165813
0.6065163,0.5413151,0.64987254,-0.0041604936,-0.065047115,0.094886765,0.41963923,0.76903796,0.5701151,0.01944621,0.016119108
0.5348228,0.53944916,0.58001655,-0.05678788,0.05634907,-0.08724683,0.40316266,0.5622256,0.5618282,0.0714874,-0.119870394
0.50715166,0.6189263,0.52910733,0.08710368,-0.0033057183,-0.03757237,0.33092058,0.7816502,0.65355194,0.13996446,-0.04561034
0.50941175,0.47231987,0.6410037,0.115665376,-0.10640518,-0.057563305,0.3418423,0.7396542,0.50661385,0.06063102,-0.07241666
0.41994566,0.5620717,0.40782928,-0.11669254,0.0518274,-0.019157514,0.47090617,0.72022104,0.5561777,-0.119383164,-0.10955977
0.37043542,0.51485527,0.5445162,-0.003406778,-0.006759852,-0.06683164,0.44139645,0.7026993,0.51352155,-0.004275635,0.106894344
0.5467529,0.49944565,0.6030498,-0.035635278,0.104418755,-0.085862845,0.598646,0.7071456,0.38252875,0.13014981,-0.011967495
0.66524065,0.52845347,0.670764,-0.12714176,0.08803493,0.060137227,0.45058933,0.489085,0.40276778,-0.13447067,0.12150282
0.5202786,0.5717004,0.53260124,0.0264031,-0.04305754,0.0365458,0.39501548,0.65005845,0.504491,-0.07372472,0.109056056
0.54933727,0.50819683,0.41289932,-0.07548597,-0.034530222,0.14841196,0.66065645,0.5971811,0.3856135,0.045097873,0.13721287
0.64130676,0.7015386,0.55408406,-0.03314393,-0.12761597,-0.025712155,0.5232283,0.74201643,0.37073028,-0.08848187,0.09699744
0.5331988,0.6181805,0.4610979,-0.010777846,0.046949074,-0.008383691,0.6067457,0.7368241,0.55674195,0.10716668,0.022449628
0.44659072,0.72142416,0.5887976,-0.12282719,-0.051061302,-0.0044963956,0.5690957,0.6126216,0.3827927,0.09279217,-0.1483405
0.6231935,0.7091836,0.438087,-0.04519204,0.06867693,0.14023358,0.49841207,0.6621581,0.60734624,0.034309044,0.06701219
0.39056265,0.6794839,0.6486734,-0.008852124,0.04133512,0.0017719567,0.42690015,0.65804327,0.43326753,-0.09520365,0.06567174
0.62949073,0.5029601,0.56820107,-0.12518798,0.03851071,0.081060514,0.61083144,0.68368864,0.47633564,-0.12384625,-0.058679193
0.4141482,0.53917694,0.510365,-0.051436096,-0.129649,0.13318598,0.5191905,0.63577634,0.5305482,0.038510367,-0.0316272
0.50210625,0.5035871,0.54192156,-0.02641055,-0.07486677,0.11967507,0.6350115,0.7515565,0.45822847,0.13117898,-0.048782766
0.3800577,0.76144385,0.36804587,0.13778338,0.09303185,-0.11847155,0.4526467,0.6708875,0.53446245,0.026954934,0.10161701
0.41075823,0.6426948,0.6199309,-0.14609249,-0.05139889,-0.030515067,0.37924153,0.6412032,0.60127187,0.09219371,-0.121850796
0.58477557,0.5212385,0.5194185,0.009103522,-0.04012587,0.13823128,0.507752,0.71408623,0.5909357,0.022876918,-0.025182724
0.57854897,0.6346973,0.3558964,0.10128212,-0.046818174,0.022171497,0.4079399,0.6618948,0.42727375,0.08006866,0.14400306
0.39168778,0.5103204,0.3748871,-0.12032712,-0.09308444,-0.050792813,0.43949294,0.52763414,0.65709984,0.02431488,-0.11713828
0.34570992,0.6656129,0.4443975,0.10018572,-0.02813562,0.039814457,0.5990501,0.6194219,0.5336847,-0.08108917,-0.11920775
0.5660906,0.5092168,0.5817853,0.119635105,0.024267182,-0.022659093,0.45178735,0.6235765,0.4051447,0.06912108,-0.046487384
0.49703637,0.5840968,0.47852856,0.05669287,0.07337506,-0.032178447,0.3500314,0.6581447,0.61247885,-0.009358466,-0.022579536
0.4903057,0.51452297,0.51880646,0.09987944,-0.100343466,-0.112703584,0.3934906,0.57041025,0.60052377,0.060231015,-0.14705102
0.53195286,0.69183314,0.47667092,-0.037756793,-0.10717426,-0.06846312,0.53058493,0.51469547,0.61407703,-0.14154181,-0.11082774
0.4694973,0.68956167,0.4609307,-0.03873466,-0.048094817,0.12095031,0.4316139,0.68165827,0.6144844,0.03969294,0.02526848
0.44700292,0.63425493,0.43988398,0.14612827,-0.09309791,-0.10146293,0.42859337,0.6353229,0.52326405,0.11249071,-0.031062163
0.5295783,0.5800352,0.47808295,-0.043348543,0.09968747,0.091891035,0.40025467,0.64096904,0.57674015,-0.03624603,0.022188663
0.48125923,0.45614457,0.56037724,-0.07205135,-0.08298937,-0.11761451,0.52697015,0.6442432,0.61131537,-0.068637766,-0.09066121
0.6120087,0.4990465,0.4657956,-0.051649943,0.12203953,0.028056324,0.53126097,0.5624561,0.36870188,0.114571095,-0.0012334734
0.64742285,0.7735306,0.6396458,0.090156555,-0.045611523,-0.12038772,0.5641479,0.59086716,0.66709614,0.14409363,-0.023977786
0.44377777,0.7289063,0.52087533,0.03568995,0.08856851,0.011615217,0.5308135,0.82770985,0.43568748,0.07556774,0.016167894
0.65982556,0.7343384,0.39170355,-0.0017848313,-0.14064403,0.029399246,0.35559538,0.6285687,0.42686784,-0.12058242,-0.10558355
0.46456027,0.43245047,0.33090788,-0.073480316,-0.07729885,0.019460738,0.47919834,0.71208394,0.5941603,0.07301912,0.08531122
0.48022464,0.5927461,0.5547788,0.02028647,-0.020778164,0.076242596,0.4992355,0.71751714,0.56929946,-0.113038525,0.038818374
0.4672959,0.6672753,0.6191031,-0.08359389,-0.0043748915,-0.123796895,0.6237191,0.59235847,0.5655049,-0.113033675,0.030073404
0.48634207,0.52889806,0.49221146,0.044906884,0.027028322,-0.0789558,0.53600705,0.5446297,0.46178666,-0.08945091,-0.026389487
0.41498208,0.56556106,0.59508896,-0.1397354,0.06509994,0.13988295,0.63466114,0.6157981,0.42988765,-0.07566823,0.038795367
0.5679002,0.7803619,0.3927688,-0.13385884,0.01827699,-0.070352614,0.43408078,0.72729063,0.5499043,-0.10612945,0.093534544
0.4960156,0.48318827,0.5029042,-0.009780124,0.04598184,-0.061869055,0.37399447,0.813527,0.3960242,-0.09059398,-0.072099514
0.46294013,0.6091491,0.5119634,-0.11065337,0.016288579,-0.14061347,0.4512148,0.68123364,0.58053374,-0.02774243,0.10969216
0.6064942,0.73770344,0.5715822,0.040894836,0.12867442,0.022398219,0.42790034,0.63341093,0.5939094,-0.061342552,0.12717924
0.6216332,0.47655755,0.5207881,0.13011065,0.030609518,0.121531695,0.44950897,0.5898195,0.38119972,0.04313968,0.1396704
0.49304765,0.61431396,0.43352547,0.081410006,-0.06068416,-0.13492037,0.5830541,0.48156258,0.55917877,-0.11023976,-0.0017213821
0.53463715,0.70888627,0.585343,0.09954359,0.01568669,-0.09184617,0.39448568,0.5332138,0.34922022,-0.045979984,-0.021827087
0.549744,0.6948667,0.48002654,0.051074952,0.060966313,0.08199541,0.62634754,0.55222267,0.5044977,0.008285597,0.121943265
0.47161058,0.57118565,0.39571652,0.04547754,-0.092282474,0.14469555,0.5360561,0.65636533,0.5402443,-0.0010337085,-0.017471716
0.5967908,0.5800539,0.43608496,0.0022673905,-0.14876379,0.11474946,0.54945177,0.735462,0.4170586,0.025382817,0.0450895
0.31847703,0.57374376,0.51416373,-0.053657882,-0.06576394,0.11672643,0.5182516,0.5186468,0.4751273,0.109312624,-0.0070562363
0.4475361,0.52541935,0.5742334,0.051115185,0.082295,-0.01121296,0.49475265,0.66688395,0.39124343,-0.14799446,0.098404944
0.5011849,0.6785494,0.46194363,0.019234315,-0.055444837,0.03957577,0.60108393,0.6866986,0.43122953,-0.013595507,-0.110447064
0.5687209,0.6818059,0.36136442,-0.012667522,0.14867318,0.070943505,0.6138073,0.75765145,0.51392937,0.05442728,0.060405716
0.6494523,0.59084296,0.42773157,-0.022348046,0.009581834,-0.012552366,0.6371852,0.53040016,0.64949,-0.053287357,-0.0051114857
