A,B,C,D,E,F,G,H,I
0.52716666,0.61007994,-0.07629869,0.4848345,-0.06010332,-0.06636808,0.60536116,-0.07069913,0.68808115
0.517728,0.46832857,-0.058811903,0.71464986,-0.03438569,-0.050949834,0.44197387,-0.13509013,0.5424622
0.4555861,0.6128207,-0.051781997,0.5169148,-0.09423652,-0.11930452,0.55137146,0.093886256,0.54003984
0.6619288,0.39277005,0.07255347,0.57317466,0.02412264,-0.027428254,0.5849818,0.0764474,0.7147728
0.45630604,0.5967469,0.07307319,0.58476627,0.1029211,-0.08126443,0.56997037,0.049848393,0.54163873
0.37705716,0.6148453,-0.13321462,0.68035156,-0.018354535,-0.09236267,0.46771216,-0.057644643,0.6827821
0.6528177,0.49502212,0.13359404,0.5198464,-0.07664459,0.051981732,0.4392404,0.0764474,0.5353235
0.46023902,0.46975014,0.027691662,0.7653397,0.123455375,-0.014469877,0.52720845,-0.017825603,0.616548
0.67939067,0.581047,-0.07727203,0.56852275,0.14754272,0.14058292,0.43740347,0.028093934,0.6815559
0.52345645,0.49496832,0.12081602,0.62060684,0.052574337,-0.04001207,0.62622416,0.036017433,0.6052472
0.513766,0.5025418,0.09812854,0.57386035,0.0030733794,0.021581322,0.5876765,-0.12602855,0.68123096
0.3842535,0.49309418,0.08616243,0.56962675,0.108364314,-0.0769963,0.5754556,0.03455372,0.59407336
0.3825771,0.4519087,-0.032298446,0.61836714,0.08606343,-0.038471177,0.6409963,0.058096036,0.63692135
0.39159152,0.39460927,0.008027494,0.5058062,-0.13377744,0.067926556,0.55385125,0.015166073,0.49600846
0.38835585,0.37263843,0.023309737,0.7571717,-0.053665243,-0.096802846,0.396842,0.036105543,0.74262613
0.4627086,0.628628,-0.07631443,0.64527845,0.055429116,0.013156146,0.4011752,-0.029080622,0.70925325
0.657956,0.5758888,-0.051666588,0.66054577,0.059726447,0.0017222315,0.6230713,0.095696166,0.7474076
0.61150515,0.5769356,0.1108982,0.5801498,0.1449041,-0.028503947,0.5874367,0.05292122,0.5298529
0.66145706,0.4721744,-0.0030727985,0.584629,0.1029211,-0.14645065,0.4223218,-0.081807055,0.47901228
0.51845443,0.46208435,-0.081496455,0.74110353,0.13661674,0.14405671,0.56178844,-0.13340536,0.4609177
0.60555816,0.41183564,-0.072195,0.77950376,0.14779997,0.125305,0.45132923,-0.059387505,0.54600763
0.58419746,0.56898904,0.13722855,0.55914164,0.052574337,-0.1214291,0.37472883,0.09155901,0.7501685
0.49409798,0.59133834,0.11673331,0.7845192,-0.118042365,0.0913468,0.6315767,-0.049114965,0.5439905
0.5641235,0.4724258,0.028606772,0.64405185,0.030927062,0.14058292,0.4641125,-0.062262386,0.58108085
0.6600685,0.4891796,0.04457195,0.7313911,0.0843451,-0.040781684,0.5053021,-0.07939246,0.7168628
0.4400244,0.48415297,-0.063438416,0.5998403,-0.091078654,-0.0832111,0.4157814,0.08302814,0.75781834
0.44169632,0.5537819,0.10229024,0.5632053,-0.03287568,0.078547314,0.42069414,0.07869017,0.7065731
0.52966356,0.5424998,0.07523325,0.60331815,0.058655992,-0.044444077,0.5886314,0.10843763,0.7157153
0.4367364,0.55213577,0.015670717,0.65259117,0.10709286,0.10806531,0.65260017,0.022784218,0.5230437
0.45128897,0.36168116,-0.08466432,0.64238787,0.03432791,-0.091606244,0.5802392,0.034330055,0.47598493
0.52939576,0.40685493,-0.068025544,0.6948714,-0.08769712,0.14366674,0.34432545,-0.019358546,0.45976076
0.51410085,0.59433264,0.12501314,0.47140124,0.14814228,0.08337818,0.38875806,-0.010143608,0.678312
0.5356217,0.50348806,0.11082211,0.8051572,0.031008646,0.10075709,0.58779466,-0.09750651,0.5400871
0.39283684,0.6144181,-0.100167476,0.60372627,0.12713724,-0.09944956,0.5918047,0.006789714,0.540518
0.39016244,0.4716055,-0.102316305,0.7472924,0.092993185,-0.11074555,0.51992416,0.120418906,0.7008985
0.6028361,0.45221925,0.07521154,0.5648102,0.040466577,0.05451174,0.3947657,0.13057113,0.6252277
0.40279895,0.3894175,-0.07357575,0.6162981,0.048795745,0.048868567,0.51035,-0.0046328753,0.6548615
0.44224435,0.545978,-0.030990265,0.56091017,0.10715568,-0.114886634,0.54018176,0.09891245,0.7527841
0.6316936,0.49241877,-0.10740803,0.7987188,0.10142571,-0.09171006,0.6420412,-0.05805815,0.6980798
0.40664577,0.63938224,0.11000386,0.80807483,-0.12823695,0.036547184,0.38128108,0.07475187,0.5716536
0.43741965,0.5857554,-0.09697981,0.54248655,0.07109517,-0.057798803,0.41272753,0.09262371,0.55351937
0.6388982,0.5221791,0.10396534,0.7714912,0.14637056,-0.07777029,0.42576832,0.019067794,0.7314664
0.6584675,0.46013278,-0.06286059,0.6386108,-0.033049665,0.11366105,0.3788863,-0.13340536,0.6508876
0.46952116,0.5496457,0.13842571,0.786892,0.037524,-0.07989898,0.42219535,0.1304794,0.7030902
0.6618849,0.4019428,-0.10548402,0.5828316,0.00014178455,-0.1214291,0.58066034,-0.075022995,0.720351
0.45708746,0.4605926,-0.05026038,0.7851246,-0.09199756,0.08612749,0.40490818,0.014012411,0.7865411
0.42632663,0.47143018,0.0089529455,0.7959765,-0.10118185,0.08609466,0.6110852,0.04972616,0.509645
0.5173872,0.4316437,-0.006915927,0.82794935,0.035536468,0.113732755,0.48121014,-0.09922016,0.71348596
0.46418712,0.38360235,0.013715312,0.68274575,-0.05411364,0.03877957,0.58558995,-0.14913812,0.58310944
0.42689902,0.4011234,0.068696335,0.5269735,0.14560035,-0.0642029,0.62545455,0.034077525,0.7403063
0.6289946,0.5859567,0.09994358,0.71156424,-0.026540712,-0.119229384,0.5887902,0.13075662,0.66620535
0.40825337,0.6030885,0.0010026246,0.59024674,0.1259875,-0.006873369,0.5745293,-0.0925547,0.47631222
0.54179,0.564675,0.023894355,0.61247295,0.09014423,0.08667655,0.40425843,0.06867941,0.47809285
0.45673272,0.58893883,-0.005124718,0.5904539,-0.1395455,0.113732755,0.6296021,-0.065488994,0.48571286
0.5829029,0.43963787,-0.05804231,0.7234679,0.14830521,-0.13590035,0.5412297,0.04098907,0.71596915
0.6384033,0.5040686,-0.026820391,0.5399573,-0.05411364,0.084639505,0.64156455,0.07475187,0.50477815
0.4694577,0.4967512,-0.14542687,0.72130615,0.040055662,0.09603247,0.5327064,0.06860356,0.67898405
0.44281495,0.61624587,0.09706637,0.62212354,-0.07171031,-0.027428254,0.52024275,0.019705623,0.6631441
0.6204943,0.5626189,-0.14716716,0.72601616,0.13960934,0.014568328,0.6671487,-0.01225096,0.69791913
0.44183502,0.37773037,-0.0075977147,0.67038053,0.13590693,0.08747882,0.5808908,-0.0742961,0.6589934
0.5039378,0.3935327,0.11672944,0.8202411,0.13002333,-0.07939176,0.42573136,0.14916846,0.6472234
0.39068773,0.49472207,0.018716604,0.7420842,-0.14410217,-0.11576604,0.39534745,0.13608536,0.45699072
0.5065419,0.59323907,0.10936546,0.54425013,0.040466577,0.062130943,0.61805904,-0.054759175,0.7682378
0.44830084,0.5607903,-0.005124718,0.65496606,-0.09920463,-0.07252234,0.43097973,0.031735063,0.6914001
0.6639384,0.46066108,0.02943942,0.600068,-0.109710574,-0.022515297,0.4869831,-0.10801861,0.7472813
0.47324264,0.60724056,0.02138336,0.67307174,0.13787484,-0.09882447,0.62400115,-0.11538845,0.6355321
0.40208697,0.43420008,-0.041805536,0.7556723,-0.08261435,-0.0057168603,0.5510523,0.06468627,0.46439296
0.34455916,0.3934868,-0.0525605,0.5739258,-0.013476431,0.03877957,0.38821313,0.120418906,0.7445502
0.5038254,0.44964302,-0.10740803,0.72902733,-0.0375944,-0.054773644,0.53958595,0.007980302,0.47578567
0.51125073,0.38264954,0.070645064,0.6959933,-0.08916284,-0.09457489,0.5306699,0.1213257,0.5292841
0.47498894,0.42379236,0.0017554313,0.5581521,-0.02875144,-0.13615303,0.4095277,-0.10647762,0.62256587
0.35200927,0.36264133,0.1385001,0.6817784,0.12838975,0.14552307,0.4981824,-0.05518406,0.6672041
0.6372546,0.36423868,0.014438689,0.6306411,-0.072101556,-0.04836227,0.45172358,-0.08816412,0.58435977
0.36676648,0.51019126,-0.12234734,0.7024129,-0.14612691,0.061712712,0.5195849,-0.013713673,0.4427367
0.47669017,0.45598537,0.08277021,0.60984075,-0.09793495,-0.04185435,0.59836435,0.013017416,0.6726808
0.4679095,0.5455285,0.08879857,0.53145736,-0.012476757,0.10020968,0.60257953,-0.07356179,0.6327305
0.5441327,0.48514855,-0.0047440827,0.58859026,-0.13751078,-0.06162399,0.48155263,-0.036631413,0.73295283
0.5089284,0.5702487,-0.0543155,0.6223381,-0.072524734,0.0017222315,0.41050398,-0.10934262,0.7534101
0.6710945,0.44262427,0.079747096,0.5952957,0.0839881,0.012619361,0.51223105,0.019705623,0.47659674
0.5910603,0.6346313,0.09865387,0.6242155,-0.11491254,0.019048527,0.5303735,-0.12330219,0.6435729
0.63876605,0.58960825,0.07523325,0.6526114,0.021816477,0.098361224,0.48363864,0.07040405,0.6980806
0.5971552,0.39714533,0.11672944,0.52307886,0.14046678,0.11491439,0.5147417,0.050840303,0.5754903
0.38167453,0.41767654,0.1159164,0.5794017,-0.10381487,-0.08243691,0.566938,0.012506694,0.49109748
0.3267484,0.44295317,-0.018772513,0.6033439,-0.009811848,0.0075433254,0.42665637,0.054207668,0.6376197
0.40925705,0.53704995,-0.00043852627,0.7787366,-0.03829585,0.042696834,0.4974588,-0.0335868,0.5035578
0.39802,0.6556305,0.06267318,0.7182059,0.021504581,-0.017085508,0.40695542,0.12146467,0.69000196
0.65508354,0.48672545,-0.0892214,0.79507035,-0.013449997,0.13467035,0.59345293,-0.11810808,0.6911644
0.5004088,0.4096829,-0.06743625,0.791523,-0.11388682,0.09393649,0.4535335,-0.14083105,0.7122325
0.53414536,0.5098983,0.14458469,0.6581003,0.14278191,0.054378584,0.65776014,0.100002766,0.4789513
0.6703193,0.36993814,-0.10323115,0.78853345,-0.047803745,-0.1296969,0.5954151,0.13404682,0.52428967
0.52143717,0.41288963,-0.03802555,0.73932964,0.14513788,-0.04512506,0.45901978,0.10775784,0.72123367
0.5874295,0.49915922,0.03433457,0.7882134,0.034518123,0.13751554,0.52963054,0.017252877,0.4748718
0.32659513,0.38938022,0.11672449,0.6187468,0.0018321872,0.0017984062,0.396846,0.100002766,0.5847238
0.47619173,0.40109646,-0.00885497,0.6196512,-0.100512266,-0.09171006,0.44483522,-0.085552834,0.6384846
0.65376675,0.6142559,-0.14962895,0.69966596,-0.10269354,-0.11272531,0.65267193,-0.13176341,0.73767614
0.6603118,0.46837798,-0.12021291,0.6847012,0.10522905,-0.11828254,0.61496985,-0.05025167,0.72000384
0.6686361,0.5421927,-0.09962283,0.6912577,-0.013476431,0.1253517,0.3592802,0.0008493662,0.7292996
0.5050659,0.6204591,0.06384237,0.7181296,0.0044774264,0.122201025,0.387468,0.04118082,0.54286534
0.5573752,0.51071244,-0.051430896,0.63452125,-0.016033009,-0.14929627,0.6574033,-0.097282425,0.54616
0.47923818,0.5367204,-0.10067421,0.6835922,-0.04987528,0.060605407,0.40507066,0.016218677,0.63639855
0.52664864,0.5216932,0.077114135,0.8127439,-0.060086742,-0.13929161,0.5614295,0.020595774,0.7185451
0.33131784,0.36280274,0.018628806,0.6958925,-0.0029341432,0.10708493,0.5657047,0.14924866,0.5390227
0.3879504,0.5976499,0.1482153,0.6880267,-0.10381487,0.12951633,0.647269,0.12350455,0.44644278
0.4102583,0.5933474,0.02138336,0.6969004,-0.14158276,0.12382027,0.63943654,-0.13810736,0.673645
0.41643775,0.5040515,0.102157444,0.65964574,-0.099597774,-0.13109472,0.5189719,0.10884902,0.5747864
0.5015091,0.43708864,-0.00096681714,0.6121689,0.07629891,-0.04714857,0.5065456,-0.006360337,0.5920538
0.5794734,0.5804401,-0.14376453,0.7813249,-0.03603863,0.048868567,0.5457476,-0.06334343,0.6754514
0.56334496,0.46928057,0.0089529455,0.50598264,-0.14509869,-0.035046495,0.4551319,0.018254906,0.4712894
0.63494587,0.53621286,0.1420382,0.7227802,-0.018102065,0.067926556,0.6533551,-0.1458551,0.76984084
0.36422232,0.60602707,-0.06494406,0.5946411,0.021521568,-0.13165525,0.48181334,0.05962783,0.5296014
0.6007886,0.44407704,-0.121254146,0.6197077,0.048869833,0.07928035,0.410569,0.06468241,0.7479818
0.63398397,0.41053092,-0.06374483,0.8108388,-0.030868493,0.040333733,0.5330527,-0.12999362,0.7384746
0.5362275,0.38756993,-0.09632157,0.6049461,-0.026840724,-0.04001257,0.5549505,0.04098907,0.5864077
0.5441712,0.36954662,0.11053458,0.70377177,-0.12280237,-0.059026822,0.41036877,0.07035226,0.6511839
0.4106177,0.47032598,0.068098515,0.7367224,0.107216865,0.019048527,0.59028566,0.007466644,0.637398
0.3818784,0.4681794,-0.049441412,0.64537114,-0.0029341432,-0.13349475,0.5843756,-0.0742961,0.6781621
0.5732302,0.4399359,-0.035544224,0.7456708,-0.047803745,-0.05324711,0.4442096,0.11473617,0.57166106
0.4303139,0.4881181,-0.009711936,0.71269375,-0.1448263,-0.1268731,0.3386816,0.074833736,0.64087677
0.6553955,0.45832708,0.015222356,0.7817469,-0.11062947,-0.09786995,0.46672344,-0.109219484,0.7521558
0.567114,0.366689,0.018031985,0.73324686,0.017254546,-0.056370527,0.43412828,-0.123139545,0.51661456
0.43511876,0.5428503,-0.102051765,0.6798262,-0.121577516,-0.10926011,0.6230304,0.025116563,0.55154496
0.32904205,0.38101795,-0.0602218,0.72885036,0.13106859,0.14170104,0.4082393,-0.14337309,0.6554882
0.4974592,0.41402116,-0.036622755,0.74288046,0.044207275,-0.13929161,0.6592873,-0.040092997,0.5834657
