A,B,C,D,E,F
0.0025486588,-0.07875078,0.008558588,-0.0024809707,0.0037364704,-0.03214624
0.0060249735,-0.036464155,0.0016922806,-0.011109606,-0.000512298,-0.091824815
0.0026098904,-0.079357356,0.0067749415,-0.009391774,0.008357689,-0.028553143
0.0007882805,-0.046525646,0.0025592658,-0.005971833,-0.0009767277,-0.08624067
0.010554993,-0.09268284,0.0066095716,-0.00416045,-0.008115609,-0.020581294
0.0070947,-0.014451861,0.0003860112,0.004058622,-0.0073401495,-0.08312982
-0.012265371,-0.09352807,-0.009162028,-0.011064844,0.004074331,-0.029348323
-0.0074197846,-0.020085039,-0.005568303,-0.00313053,0.007123793,-0.08689351
0.003649142,-0.0864222,-0.01502103,0.0025641415,-0.0026026967,-0.032362234
0.0009916457,-0.037476193,0.00066830683,0.002097589,-0.006096578,-0.091806896
-0.0029068354,-0.08997491,-0.005200376,0.0016261714,-0.0062315115,-0.035536196
-0.0061871773,-0.046536654,-0.0091286665,-0.004721385,-0.0059024044,-0.101783164
-0.0022083367,-0.09686859,-0.002906521,-0.014736803,0.00043420907,-0.032072227
0.00014916761,-0.04825792,-0.0026361127,-0.0005357018,-0.003345168,-0.10502817
0.012574312,-0.10405894,-0.0040811524,0.0016920096,0.004533712,-0.037573483
0.0011819955,-0.03405103,0.00034872233,0.0005391416,-0.0065076137,-0.10749339
0.0037232107,-0.11000495,0.0024593254,0.00094358984,-0.002267379,-0.048072252
-0.007312262,-0.05671839,-0.0048011644,4.101789e-05,0.001651317,-0.095597334
-0.001597052,-0.10330883,0.0010414161,0.004280691,0.002515581,-0.05989018
-0.002792796,-0.051334847,4.8449845e-05,-0.009722322,0.0063845515,-0.09787577
0.010491347,-0.0883129,0.0036842893,0.0044989283,0.0031019296,-0.058526702
0.015581476,-0.06980315,0.004331806,0.0013263191,-0.00069429434,-0.09867353
-0.0021780152,-0.1122658,0.0015254822,-0.0028439334,-0.0016747556,-0.05254533
-0.0032959357,-0.053895023,-0.0058970414,0.0022009697,-0.003345168,-0.09289444
-0.00042184466,-0.09391925,-0.0046551414,-0.003192302,-0.0016796128,-0.05536279
-0.009527591,-0.055621184,-0.0006095988,0.0034280245,0.011533854,-0.09685403
0.0010672356,-0.09004292,-0.00067070324,0.003661193,0.0026561257,-0.0516695
0.018300414,-0.06019008,0.019846376,0.0077560223,0.004141933,-0.104523234
-0.004159298,-0.099937044,0.013604143,0.013890533,-0.0047641476,-0.054047406
0.00023869798,-0.054051317,-0.0015738211,-0.00021078705,0.0028950784,-0.11327292
-0.011883846,-0.10736687,0.00012971507,0.007892059,-0.0004858654,-0.04808316
-0.0025560074,-0.047954213,0.011199776,-0.01146163,-0.0014528187,-0.10231142
-0.002049639,-0.11100156,-0.0059386943,-0.0002020514,0.008243871,-0.05468917
-0.0035291717,-0.0389348,-0.006391339,0.0003995393,0.0077138254,-0.09695295
0.0031747767,-0.11247526,0.009791175,0.0038949328,0.0029070796,-0.058121745
0.011926879,-0.05695733,0.010578703,0.0002478749,0.0019789708,-0.09740824
0.0066084373,-0.107115924,0.005198091,-0.000102896534,-0.00015780107,-0.059829913
-0.004364144,-0.050641835,0.0045207534,0.004590564,0.004877282,-0.09818254
-0.0006605414,-0.10238379,-0.0046720873,1.8842315e-05,-0.003829458,-0.05588705
0.008848079,-0.0667921,0.0033215927,-0.008691268,-0.0047261715,-0.09501271
-0.0038870594,-0.108401634,-0.010516685,0.0051460103,0.0031019296,-0.05819913
-0.012133803,-0.046739955,-0.0018893701,0.0056865243,-0.004748008,-0.09624969
0.007303428,-0.097287394,0.0045071375,0.00426578,-0.0022710057,-0.06409256
0.0012491853,-0.06766486,-0.011350523,0.0033084566,-0.0053294036,-0.09533252
-0.0030064792,-0.10013467,-0.0034189196,-0.003627325,-0.006096578,-0.075381346
-0.011972204,-0.056899875,-0.0072555114,-0.010183618,-0.00019197498,-0.08545153
-0.0027727268,-0.102621384,-0.0029379355,0.007263289,-0.0030875208,-0.0751342
-0.0013132289,-0.067904234,0.0011799397,0.00076846336,-0.0069553554,-0.084026866
-0.009305782,-0.08054578,-0.0054043755,-0.004099518,0.00242786,-0.0761243
-0.00257623,-0.07237961,-0.00046291063,-0.0094963,-0.0010168063,-0.078615434
-0.0028797255,-0.08773058,-0.0006581147,-0.0042985613,0.004482025,-0.0618081
0.007357111,-0.073880926,-0.0019802218,-0.008549464,0.0022852889,-0.08347441
-0.00495114,-0.071570665,0.008171101,0.009299574,0.00035909493,-0.06913355
0.0013050204,-0.057769448,0.0032794843,0.00579937,0.004992049,-0.09501166
0.0124961175,-0.088447705,-0.0044607613,-0.010632391,-0.0059983633,-0.07103272
-0.001327253,-0.061844826,0.006078968,-0.009370298,0.0056824367,-0.09499079
0.0008665151,-0.07611115,-0.009353526,0.010797839,-0.000282744,-0.07729945
0.009825273,-0.05573702,0.0076280776,-0.002403303,-0.0008205469,-0.087395474
0.0011512468,-0.104909435,-0.004421959,0.011927394,-0.0063626026,-0.065708175
-0.0034273653,-0.08721524,0.010002281,-0.001755409,-0.0035681396,-0.08999647
-0.0036137453,-0.06849374,-0.0054695243,-0.010130593,-0.0024307407,-0.0639652
0.0006269214,-0.0645774,-0.008130299,0.0015072059,-0.0035863488,-0.09806442
0.0024680593,-0.099520326,-0.006518945,-0.009885593,0.0031019296,-0.06520848
-0.0061621154,-0.05667565,-0.009599648,-0.0051037613,-0.008733672,-0.09548766
0.0019413154,-0.11721911,-0.007059829,-0.0004389998,0.007728192,-0.058851957
-0.0050851633,-0.05204829,-0.005963316,0.008570516,0.0034022608,-0.09579261
0.0015210891,-0.093039446,0.0003210227,-0.0049455212,0.00033199147,-0.060403153
-0.0068743215,-0.06045202,0.0008462104,0.00831609,-0.0040308097,-0.10405089
-0.003961518,-0.10104419,0.0035343324,-0.0031568534,0.0081099095,-0.050941043
-0.00029935455,-0.074051395,-0.000848013,-0.0020785583,-0.005663168,-0.111626804
0.015407162,-0.10565826,0.009491464,0.0009559153,0.00066921633,-0.058003146
-0.0023727291,-0.052881517,-0.0016029854,-0.0031572646,-0.00050764525,-0.11142627
-0.0038151683,-0.09583052,0.004084029,0.0008588482,0.002768819,-0.06934569
-0.00069936225,-0.06008129,-0.003745546,0.0037775463,0.0023763988,-0.10468143
-0.0001378688,-0.13058312,0.009374965,0.0056169573,-0.0053854743,-0.069372706
0.0004171948,-0.06540905,0.0052766614,-0.0060072085,0.0013165292,-0.101337716
-0.01194122,-0.100395426,-0.01278272,0.007904302,0.0075947875,-0.063516304
-0.0035931678,-0.05803805,-0.0006406135,0.0016746065,0.004380794,-0.1047343
0.006230476,-0.099064425,0.009052528,-0.011239333,0.002515581,-0.07486901
0.0035085657,-0.06014122,0.006214557,-0.0020169946,-0.00559012,-0.10526358
-0.001893092,-0.11892043,0.004660485,0.0057956693,0.0049106497,-0.0666118
0.002292132,-0.082154565,0.0006022388,-0.0030602762,-0.0017054274,-0.09348779
0.004334983,-0.09875795,0.008197996,-0.008889863,0.00031479867,-0.058987763
-0.0011503648,-0.07045026,-0.004127877,-0.010849614,-0.0069746864,-0.093194686
0.0038150228,-0.10478741,0.002987237,-0.0020664572,-0.0016572368,-0.072208434
-0.0022996613,-0.072471514,-0.0038865074,-0.001585478,-0.00049614336,-0.10010924
0.0018785275,-0.0860067,0.0048731817,0.007485657,-0.0011690839,-0.072224565
0.007253139,-0.06551372,-0.0016233044,0.00035671622,-0.0021495125,-0.09332288
-0.006055269,-0.097258896,0.00026815757,-0.0072592157,-0.00017747661,-0.07966065
0.00043833558,-0.06828839,-0.0020634998,0.003356451,0.0009233638,-0.089666165
-0.0012587328,-0.10288878,0.0039468487,0.004889124,-0.00041705865,-0.07314262
0.004483889,-0.071477644,0.011851121,0.00072505453,-0.004414931,-0.095593244
-0.0014860263,-0.080524534,0.002040361,-0.0021835417,0.0032783963,-0.07088063
-0.0019199781,-0.07443535,-0.0070172567,-0.002309892,-0.0025951313,-0.105034284
-0.0012475189,-0.108391196,0.0014708885,-0.012140908,-0.003274999,-0.06369807
-0.002412341,-0.07602891,-0.0044713165,0.0107351905,-0.00646208,-0.09684754
-0.004461159,-0.0861354,-0.006598318,-0.004187373,-0.0021036793,-0.07359639
-0.0031532173,-0.07066088,-0.006814923,-0.015279826,0.0056082085,-0.090399384
-0.0019685882,-0.09770581,-0.00075933896,0.0054236925,-0.0069057154,-0.07496096
0.009175459,-0.09295776,0.008546259,-0.0152370045,-0.002486379,-0.09821288
-0.010209115,-0.073177174,-0.00038073584,-0.006332551,-0.0004974362,-0.07780696
0.001099102,-0.07581569,-0.0031252326,0.0007388828,-0.0014289443,-0.09497741
0.0044431933,-0.105894685,-0.0011130342,0.0012748423,0.003124395,-0.06460976
0.0027911633,-0.08295636,0.0004752092,0.009318562,-0.0041319896,-0.09185306
0.007038543,-0.07791987,0.0058296844,0.013335129,0.0028950784,-0.06734235
-0.0004046834,-0.059849963,-0.008424539,-0.008389455,-4.7590933e-05,-0.09923441
0.001733996,-0.09914137,0.0026516456,0.0055088764,0.0022852889,-0.065929525
-0.009666496,-0.08116723,0.0013180557,0.0035050288,-0.005886776,-0.10193362
-0.0040452653,-0.097825155,0.0043864977,0.003334964,0.0093362415,-0.069309816
-0.0011164541,-0.07544948,-0.0069245007,0.0025824904,-0.00504314,-0.09999688
0.013057139,-0.11022064,0.0066368897,-0.0067031304,-0.0031417354,-0.068398245
-0.007062896,-0.06501808,-0.011656215,-0.0026911749,0.0060093594,-0.09005343
0.005145048,-0.08237536,-0.0013959301,0.0064099724,0.00055477215,-0.06608552
0.013220476,-0.07536182,0.007445828,-0.011402318,-0.0025596695,-0.09215857
0.0044742627,-0.10544722,0.013060358,-0.0025497146,-0.0041319896,-0.05901465
-0.005818193,-0.07623323,-0.00443544,0.0028527647,0.0041368697,-0.085558675
3.995048e-05,-0.080827594,0.0022031716,-0.01148831,0.0067628953,-0.061917208
0.0074932333,-0.056763332,-0.0013938188,-0.0018961299,0.007172724,-0.08797893
0.0059662345,-0.09638719,0.004274724,0.0059777577,0.0059793433,-0.06823366
0.00639287,-0.06520615,0.000702485,-0.00013766074,0.0006107089,-0.07102969
0.009911968,-0.07889083,-0.0014482746,-0.007319753,-0.0005022798,-0.058414668
0.0095708715,-0.05807422,-0.004134283,-0.0031040418,-0.008473675,-0.07354029
-0.002579526,-0.08375716,0.002486629,0.0063844887,0.003517344,-0.07149684
-0.013659391,-0.063670486,-0.01019493,0.0048521985,0.0025988456,-0.07176581
-0.0023836764,-0.066349134,0.0063513443,0.007430857,-1.6521022e-05,-0.077616245
0.0008924552,-0.06996249,-0.002949826,-0.0105873495,0.009323742,-0.076142564
0.0033208583,-0.07870039,-0.00048388803,-0.011192454,-4.6738e-05,-0.07960114
0.010868473,-0.09179799,0.011353624,-0.00020293402,-0.002086742,-0.07075206
-0.0026203734,-0.08425445,0.0026214728,-0.012453653,0.004174459,-0.08645438
0.0011649709,-0.08912331,0.004494584,-0.0031686286,-0.004246067,-0.07103273
0.00371633,-0.073373474,0.010480991,0.004891419,-0.0029777177,-0.08875255
-0.015639197,-0.08417867,-0.0022618687,0.0070703123,0.00015781842,-0.073269255
-0.00028409902,-0.08232872,-0.005608367,0.003792817,-4.7590933e-05,-0.081562616
0.0079339165,-0.10148288,-0.006800607,-0.0033900929,-0.0026285627,-0.072376594
-0.003914468,-0.06851086,0.0062095746,-0.00859648,0.009323742,-0.09048937
-0.00360002,-0.09103213,-0.00014065462,0.00023442355,-0.00056297466,-0.06841616
0.008418259,-0.06727038,0.011689782,0.007937468,-0.010920224,-0.09821431
-0.0069274823,-0.08558445,0.006004214,0.001363755,-0.0014224134,-0.08095946
-0.015184991,-0.073818356,-0.0033467575,0.0044980156,-0.001619648,-0.08665969
-0.007822163,-0.100298956,-0.005951486,-0.008239423,-0.00040899124,-0.084392354
-0.0042592343,-0.0797772,-0.0003183568,-0.0032189207,0.00015289876,-0.09174999
0.008258694,-0.079184406,-0.004934212,-0.0016561976,-0.00046453805,-0.08834736
-0.0059324857,-0.08045815,0.0083323475,0.0049527544,-0.0055959253,-0.08617967
-0.005438679,-0.089475155,0.0072311834,0.004973296,0.006533771,-0.08451797
-0.0021379534,-0.084107965,0.00059636496,-0.019946204,0.0073944167,-0.077307016
0.004229975,-0.08307358,0.0014155391,0.00048549793,-0.0011690839,-0.086890474
0.0070683253,-0.08641558,0.012430444,-0.009516288,-4.7590933e-05,-0.06689711
0.0031243523,-0.075029835,-0.0060068085,-0.008233352,0.004696871,-0.088936985
0.00422916,-0.06713068,0.0036848567,-0.0005779576,0.0030026855,-0.06322079
0.008786212,-0.07323008,0.006826277,-0.011289203,-0.0037090245,-0.085366905
0.00145007,-0.0908353,0.0058306684,0.013640586,-0.0032343732,-0.057858095
-0.0058778943,-0.053462937,0.004425268,0.005920937,0.0047639925,-0.0909125
-0.0114443675,-0.07817766,-0.0013929929,-0.0050070253,-0.0013416852,-0.07024257
0.007570105,-0.05975139,0.0027741934,-0.007958443,0.0017583015,-0.09160261
0.0014190204,-0.09905032,-0.006790423,-0.004297828,0.0042213933,-0.07722384
0.010246014,-0.06957678,-0.0002666423,-0.007290127,-0.001101172,-0.09529149
0.003526403,-0.08731448,0.000238318,0.003817361,0.0009591141,-0.08737766
-0.008070666,-0.06302165,-0.0037098792,-0.0016732702,0.008940324,-0.10684611
-0.005237339,-0.092157036,0.002109623,-0.0009511015,-0.010435071,-0.089481995
0.009931926,-0.088234395,0.005646714,-0.008468614,-0.0022212828,-0.09771537
-0.008133498,-0.10618623,-0.007221778,0.0013497379,-0.0050038104,-0.08912791
-0.008404022,-0.08554862,-0.008320397,0.005807637,0.0015048289,-0.105167314
0.0019018506,-0.099321716,-0.0036933804,-0.0020853158,-0.006858478,-0.074530795
-0.0023389624,-0.097265445,0.00053246133,0.004277144,0.00044412113,-0.11047446
-0.004557827,-0.10927231,-0.0055724685,-0.0031119063,0.0025988456,-0.06699502
-0.00012992759,-0.07167631,-0.0029488318,-0.009131396,-0.010289846,-0.114330694
0.0011615632,-0.11286578,0.005624015,-0.0077436194,-0.002013382,-0.05744241
-0.009890113,-0.058463536,-0.0066771572,-0.015065089,-0.0039381282,-0.11467578
-0.0033757396,-0.10519305,-0.0013063436,-0.022518931,-0.005241331,-0.060503002
-0.0027882117,-0.063773856,0.0041569513,-0.007314683,-0.01016223,-0.117418595
-0.0110260565,-0.11179708,0.0010808585,0.004340316,-0.007868683,-0.06017045
-0.020195894,-0.050255693,-0.00941875,-0.011586347,0.0031657212,-0.11384807
-0.008783605,-0.11629619,-0.006039827,0.016377723,0.007123793,-0.057123784
0.0063135694,-0.052171312,0.00597742,0.00040241028,-0.0025951313,-0.11067251
0.0116649885,-0.12751311,0.008792854,0.004575806,-0.011818171,-0.05944517
0.0009021738,-0.06991552,-0.012718778,0.013877258,-0.007847729,-0.10763912
-0.022002805,-0.11849193,-0.007829957,0.0010084009,0.0049918327,-0.059939794
-0.0026463731,-0.061338723,-0.0013657189,-0.017011676,0.00030562695,-0.11816852
0.007801681,-0.09585268,0.007824883,-0.0043282816,0.0029232737,-0.05666154
-0.001111541,-0.05765981,0.0013291957,-0.008124617,-0.01459815,-0.11865422
0.0038648199,-0.11980622,0.0026801708,-0.011825989,-0.0015739189,-0.054027382
-0.011286935,-0.058289297,-0.02077922,0.0038599502,-0.0023983887,-0.1110641
-0.011255412,-0.11403227,-0.001993433,0.0051262537,0.00090319366,-0.057068296
-0.0050684554,-0.057726245,0.0036366638,-0.008364649,-0.0017863492,-0.11307875
0.006738057,-0.11129703,0.0030712122,-0.007927882,0.0041640876,-0.05500237
-0.0115596205,-0.05869612,-0.0011246896,-0.00280082,0.0036349746,-0.11688735
0.0037055337,-0.12076296,0.0032228136,0.003423945,-0.004619118,-0.043854035
0.00063046766,-0.05037012,0.014543831,-0.0076879696,-0.0026495296,-0.11538238
-0.009115651,-0.11461658,-0.00564202,-0.0072075767,-0.0021036793,-0.042762406
-0.0019365007,-0.038941555,-0.0031855025,-0.008771115,0.0068386206,-0.12284979
-0.0047631143,-0.11238448,-0.0013976968,3.7524558e-05,-0.0009659955,-0.04552229
0.010137079,-0.044701558,0.0052964073,-0.0152370045,-0.008741653,-0.12626177
-0.00084700214,-0.12049973,0.002659379,-0.0032037403,-0.00578467,-0.042734273
-0.0114361765,-0.043983735,-0.017491622,-0.010852621,-0.0017336261,-0.11837047
-0.008593595,-0.13438176,-0.00313148,0.008137537,-0.005056517,-0.04063866
0.0071304054,-0.025668286,-0.0033935178,-0.0043039764,-0.0029297718,-0.115758106
-0.009775691,-0.118604586,-0.009024404,0.0049043284,-0.00017735755,-0.03801149
-0.003546179,-0.03787849,-0.0018247344,-0.007425934,0.0009926839,-0.10604669
-0.0066906405,-0.121581405,0.0027126318,-0.0029409458,-0.0020067948,-0.040352657
-0.0006423532,-0.044003524,-0.0010412119,0.0033302198,0.0017226976,-0.11496595
-0.00027441676,-0.09425999,0.0013675938,-0.019892933,-9.978714e-06,-0.034896392
0.005367184,-0.021443307,-0.005591434,0.0033258258,-0.0024932493,-0.117304385
0.0049506393,-0.11269487,-0.0016497164,0.0050306846,-0.0064461296,-0.038320627
0.0011753128,-0.03370668,-0.0015549276,-0.0086026145,-0.0062774965,-0.12831813
-0.0036924225,-0.11656704,-0.001963138,0.008353123,0.0022852889,-0.045247156
-0.010351885,-0.043463644,-0.009749044,-0.010501705,0.0018541958,-0.1270529
0.0025383942,-0.12766173,0.0013431176,-0.011516956,0.0020878296,-0.05318327
0.0054175435,-0.037765168,-0.0046782317,-0.02205921,0.0058502653,-0.1272028
0.0053601707,-0.13305935,0.008175338,-0.02207497,0.0026729149,-0.055675596
0.009833357,-0.03555418,0.007287609,0.0018161372,0.00085358735,-0.12973475
0.010655132,-0.1300501,0.005497042,-0.004412361,-0.007906684,-0.05214131
