A,B,C,D,E,F,G,H
0.051081195,0.14426342,-0.10682716,0.5496461,2.4857416,-0.13880338,-1.552289,0.18821949
-0.028552562,0.08888532,0.16731597,0.5616512,2.8469915,-0.07231025,-1.2816414,0.22942448
0.12967375,0.36582452,-0.020017639,0.55940354,2.4956987,-0.025339082,-1.0623429,0.18127036
-0.09464565,0.19241662,0.11120151,0.5546166,2.4754088,-0.11452588,-0.9690312,0.08891125
-0.033725254,0.058909725,0.060725868,0.6437279,4.0327024,-0.11491033,-0.6156223,0.11610469
-0.09462344,0.27299276,0.011259377,0.4913914,2.369243,-0.13162142,-2.1928215,-0.062524214
0.08794226,-0.12704556,-0.005873777,0.32203025,2.5458019,0.0746056,1.2574651,-0.048889324
-0.039257243,-0.06958352,0.09199389,0.3238343,4.6931286,0.096045226,-6.133897,0.22545473
0.030181289,0.46904838,-0.0772467,0.34503576,3.5005286,0.0018590689,0.9130686,0.027063727
0.08584651,0.23868522,-0.18057579,0.55953646,3.2275,0.12518871,-4.9079857,0.17704128
0.099007115,0.1893055,-0.054615118,0.5798251,2.5164652,0.14156267,1.9388292,-0.066274345
-0.12835887,-0.04416528,-0.050571427,0.72115076,2.5058987,-0.13360544,-6.757335,0.24631485
0.13739544,0.47012365,-0.022011608,0.95775086,2.4400313,-0.056512214,1.4433694,0.06941881
0.10432607,0.043336,-0.06216042,0.76371646,4.601838,0.088675514,-6.8499184,0.01620987
0.09860279,-0.107880384,0.09210661,0.867759,3.2914903,-0.024781018,3.669744,-0.23530518
0.11270991,-0.15310761,0.12503578,0.6843724,2.4274054,-0.07244924,-8.029432,-0.12841505
-0.12100552,-0.1985753,0.14289708,0.5829307,2.2681808,-0.015526056,2.202352,-0.080820724
-0.025728248,0.072579786,0.156055,0.6074098,4.302293,0.009706736,-6.7676244,-0.06319748
-0.030339561,-0.21837564,0.17508726,0.6611904,3.6970546,-0.028551973,0.74800295,-0.095245585
-0.1275053,-0.123505935,0.09199389,0.5452437,2.3789916,0.019342273,-3.4490948,0.2788585
0.1432198,0.43157107,0.05648233,0.5752219,4.647444,0.015218064,-0.9626474,0.09835304
-0.058729313,0.029489696,-0.0064177066,0.5522219,1.9744902,0.012161851,-0.034535527,-0.12362449
-0.11971785,-0.048934355,0.1925068,0.72622895,2.8117795,0.025711909,0.18406606,-0.19248965
-0.032226153,-0.18067732,-0.24552375,0.7145314,2.318531,0.088475704,-2.9843993,0.08684607
-0.030215621,-0.03047875,-0.058499306,0.6947879,3.9943643,0.035256892,-0.13012397,-0.10850729
-0.0799591,-0.1691386,-0.15632474,0.60369635,2.6347568,0.0448229,-2.5629466,0.03177026
-0.017157495,0.15846899,-0.25315207,0.42499122,3.70711,-0.07347029,-1.6152346,0.13826072
-0.039257243,0.1989966,0.036746323,0.41920125,2.5009162,-0.09391563,-0.015333295,0.11067654
-0.052638136,0.16189553,0.0879474,0.4000276,3.1570873,-0.07360749,-0.6474588,0.010601938
-0.09063041,0.12948196,-0.061178494,0.22867295,2.6382692,-0.0949312,-1.9828974,-0.21600543
0.11413416,-0.29024675,-0.1274644,0.050965913,3.3638806,0.052322477,-0.5781043,0.18098657
0.0007712543,0.021010362,0.060649157,0.117690206,2.2302544,0.113952965,-2.4796875,-0.0068835914
-0.0061552823,0.06115388,-0.12903233,0.33386886,2.4110103,-0.066182725,-0.7175369,0.026725084
0.113586634,0.14193988,-0.042188525,0.28296238,3.541137,0.06918794,-1.5799096,-0.047278367
0.03253123,-0.11616808,-0.050571427,0.14160086,3.9282088,0.03339696,-0.38554704,0.16253896
-0.045395352,0.13654321,-0.06275468,0.20244257,2.9165344,0.08716017,-2.2697382,0.04449413
-0.023056239,0.24420086,0.122257635,0.20395166,3.9998703,0.0978906,0.2091499,-0.08310279
-0.033127196,-0.026170753,0.21631284,0.15198651,3.9579685,-0.053173505,-3.0406349,0.20449778
0.042192146,0.090837024,-0.052395195,0.2827356,3.343724,0.020275652,-1.1803138,0.18826687
0.085773274,0.28417656,0.033848517,0.20848173,3.5941927,0.065358296,-1.8040026,0.18098657
0.11270991,0.0646798,-0.22911885,0.2865448,4.0851994,0.03242159,-0.5103035,0.0035222473
0.033286124,-0.022407833,0.042538933,0.14931777,4.8968487,-0.011693999,0.120482266,0.043234453
-0.029364847,-0.047880027,0.018812008,0.32317823,2.3844807,0.14280269,-2.3263865,-0.004585743
0.0542036,-0.030750962,0.008566886,0.4878966,2.3934934,-0.07167764,-0.665107,0.0027792975
-0.06853479,0.07758118,-0.02536285,0.3339949,2.5299592,0.010841295,1.0701568,-0.22786613
0.13233647,-0.21831504,-0.013222815,0.27862585,4.6787,-0.13727695,-5.389905,0.06887425
0.10432607,0.20198192,0.0952654,0.13276011,2.5005572,-0.09909822,0.68567914,-0.080972224
0.06437853,-0.13219085,-0.09840238,0.26102626,4.441568,-0.07546458,-7.136323,0.026535481
0.0028873384,0.07903794,0.08097706,0.22421795,3.91497,-0.1282491,1.080342,0.22545473
-0.069331706,0.2667955,-0.030646136,0.22857356,3.5088198,0.013848692,-5.3049273,-0.024176426
0.079886526,-0.053798154,-0.075560674,0.29992682,2.3557413,-0.117372975,0.52114046,0.1395901
0.14209548,0.2028074,0.007446602,0.48933804,2.4252036,-0.0917421,-4.93902,-0.034988508
-0.04816781,0.09010161,-0.017206535,0.42299673,2.0864902,-0.11605744,0.47687608,-0.026990995
-0.148624,0.04535348,-0.09620766,0.33053884,1.9847035,0.058051642,-4.6645684,-0.050358556
-0.046014547,0.009580731,0.16080241,0.2652166,3.0646853,0.13041678,0.36126143,-0.19801413
-0.057079643,-0.14983901,-0.23571686,0.23061207,3.286377,0.13804269,-1.9887671,-0.06319748
0.022297919,-0.10505066,0.037109554,0.010913342,4.7493334,-0.124033146,-1.0502143,-0.07640343
0.027354866,-0.08525632,0.10445692,0.000941637,3.3523846,-0.06505337,-1.0401862,-0.17692062
-0.029239617,0.0025448054,0.16327257,0.0031944467,2.925342,-0.118908145,0.84642243,0.23834866
-0.025888667,0.24877463,0.09789035,-0.03811047,2.4475331,-0.11605744,-6.2623057,-0.05850008
0.03944938,-0.18384814,0.11360486,0.085763626,2.2858548,-0.05546453,1.6013796,-0.15958719
-0.13629328,-0.18119588,-0.1412274,0.1861615,3.1333318,-0.008797616,-6.5890865,-0.14996226
0.05034323,-0.16514596,0.051442295,0.22533655,4.4072094,0.09386693,1.6890547,0.16229132
0.14137149,0.25326476,-0.060456302,0.13449953,3.3150928,0.12831342,-6.1656585,0.070982955
-0.07809311,0.069809094,0.22690433,0.044407383,2.5141478,0.12981117,1.2485621,-0.10284897
-0.076200254,-0.13027115,-0.041645646,-0.049903795,3.84194,-0.14920884,-6.4928765,0.02208241
0.13979596,0.24613914,-0.16706145,0.025416717,3.316574,0.10133451,2.7141585,-0.09520383
-0.029377572,-0.05612056,-0.1023217,0.034730703,2.6750693,-0.0752414,-7.136677,0.19691241
-0.069331706,0.22632766,0.08489575,0.108679,2.3623378,0.0229498,1.2124298,-0.055096023
-0.03702355,-0.037231546,-0.055743314,0.06300163,3.2403083,0.0857002,-8.59431,-0.27358544
-0.044880137,-0.29648727,0.1261544,-0.027245887,2.3930779,0.10032135,2.2555163,-0.015400037
0.03067474,0.00398653,-0.22082263,-0.05830236,3.5306158,-0.013567388,-5.6423054,-0.050231077
-0.05282475,-0.12499976,-0.14164591,0.068612605,4.5497293,-0.06466112,1.2839361,-0.04869391
0.113586634,-0.08782502,0.04858014,0.02062108,3.5347753,-0.010545805,-6.417593,0.031869993
-0.08740559,0.11257251,0.051992074,-0.00010675192,4.3666215,0.12039229,-0.50477076,0.092694454
0.03267546,0.09971895,0.19855544,0.043471955,4.924054,-0.09059107,-1.1856459,-0.042272493
0.040833324,-0.038776577,-0.23542704,0.23678029,4.757179,-0.025339082,-0.0582906,0.18098657
-0.06443877,0.32384598,-0.0033240912,0.05440709,4.0474653,-0.008797616,-2.073801,0.1731208
-0.014170542,0.18489294,-0.17823836,0.14089845,2.6260436,0.03339696,0.30769455,-0.15958719
0.0028239489,-0.39338005,0.0611438,-0.004567772,4.534789,0.108371645,-1.4648412,0.11760886
0.12421402,0.27931494,0.1555273,-0.016828813,2.6808233,0.14391825,-1.3764391,0.09275693
-0.059346594,0.039663177,-0.041645646,0.1698137,3.5298576,-0.12648451,-1.5842106,-0.042272493
-0.09745574,0.107753456,-0.16671842,0.15554918,4.372503,-0.09070307,-1.7831881,0.059939936
0.08220814,0.05330492,-0.1025776,0.3371623,2.3510365,0.07770358,-0.7260589,-0.008573055
-0.07208555,0.08155869,-0.060456302,0.3165054,3.8072097,0.1469123,-0.95323026,-0.26218212
0.0831251,-0.07537077,-0.23664261,0.3502419,2.6191127,0.11931038,-0.32547954,-0.1046444
0.027354866,0.025785856,-0.097618155,0.35526282,2.4537647,-0.09501435,-0.2882402,-0.23678519
0.11229244,-0.28035665,0.033848517,0.38996723,3.9308338,0.011007711,-1.0731996,-0.038690172
-0.082153775,-0.07729214,-0.050571427,0.20178899,3.6396868,0.0031401813,-0.31345218,-0.1869385
-0.10728177,-0.2246188,0.195643,0.2225296,4.7220798,-0.13003008,-2.2250185,0.12763861
0.04394594,0.118624166,-0.050571427,0.19206804,4.6467605,-0.092161775,0.7598918,0.03994915
-0.07337467,0.001323848,0.03131157,0.24658561,2.5584862,0.021104634,-2.3868225,-0.16983014
-0.0702043,0.039148517,-0.02287969,0.15206903,2.5667768,-0.057069205,-0.54716265,0.13926294
-0.030674957,0.23247662,-0.0985073,0.21333468,2.5037167,0.011888728,0.33048904,-0.0049273074
-0.050442748,0.13485858,0.019126028,0.36178544,2.5185986,0.11045125,-5.0054517,0.014222741
-0.12284232,0.13612527,-0.098378435,0.34005567,2.326271,0.072515234,1.2244817,0.0020296276
-0.006889105,0.08202545,0.16322455,0.43175742,3.3941314,-0.015772805,-4.976714,-0.2525708
-0.14977829,-0.39722493,0.19799684,0.38884738,3.845015,0.010863483,0.5424718,-0.04186718
-0.14252773,-0.03438757,0.18647507,0.35963,3.9639428,-0.104601905,-4.6669416,0.10889325
-0.08676648,0.12566899,-0.005763173,0.31799203,3.317606,0.1175279,-0.14544696,0.10393408
0.11575851,0.07782948,-0.08350241,0.4281508,2.376895,-0.04828211,0.5914291,0.17908354
-0.002737984,0.26623106,-0.11353123,0.3759675,1.8963673,0.0052994336,-5.6249504,0.21726581
0.09113018,0.36496177,0.03778719,0.43758053,3.145153,0.02785133,1.295104,0.1731208
0.07565275,0.19744173,0.01624988,0.3967693,4.521865,-0.061355054,-6.133593,-0.09520383
0.075155675,-0.04226271,-0.030646136,0.49796802,3.540999,0.030335398,0.96860456,0.006999828
0.042192146,0.23125553,-0.011781819,0.33977908,3.3746362,-0.07231025,-3.5186102,-0.26082593
0.044099808,-0.26913232,0.026999868,0.46001852,3.3877394,-0.09501435,-0.42957637,0.09482753
-0.09725462,0.061054856,-0.19166216,0.46690935,2.5050402,-0.12684944,-1.7603595,0.17333609
-0.00942798,0.17866603,-0.07412191,0.50418526,2.6026676,-0.08294524,-1.0028968,0.047902696
0.09918581,0.06936012,0.08392707,0.4472776,2.448339,-0.051412903,0.6072336,-0.1990709
-0.06832048,-0.1955439,-0.053744316,0.32270813,3.955673,0.038771868,-3.7013652,-0.12841505
0.14513665,-0.12616765,0.06649332,0.28637373,3.292053,0.048513845,-1.7488369,-0.21106428
0.06588209,-0.060950868,0.14338651,0.15977484,3.631997,-0.057069205,-0.38621035,-0.11602637
0.101484776,-0.17442147,0.016664408,0.15192938,2.5321364,0.14631164,-1.7169471,0.122511595
0.048013568,0.22872913,-0.17715779,0.12479922,3.7029805,0.020204693,-1.9468615,0.14821053
-0.06357378,0.16304763,-0.110773735,0.00029279292,2.5608587,-0.13156396,0.28239882,0.17427
-0.023865163,0.34472018,-0.09187684,-0.025928963,3.3823776,0.07012127,-4.9679756,-0.012231648
-0.05476805,-0.24288699,-0.053968437,-0.05642117,3.5759127,0.040889904,-0.28368568,-0.044584356
0.048488855,0.062207576,0.20969205,0.048894197,2.490988,-0.06843247,0.8593508,-0.095807046
0.008236423,-0.04930967,0.14381643,0.20768194,4.73645,-0.13196097,-4.5445776,-0.13794293
0.14047664,-0.2462275,-0.10181473,0.36950636,2.5998516,0.04866168,0.7390376,-0.05700904
0.079886526,0.057569675,-0.16706145,0.47114164,2.4430015,-0.009079531,-6.071479,0.05431606
-0.07510806,0.056246813,0.20673619,0.38211006,2.184038,0.044334874,0.19497406,0.06256707
-0.1331528,0.0045171753,-0.014147044,0.39462385,2.4868877,-0.12733813,-2.4656186,0.015060409
-0.044845216,0.15104821,0.17212217,0.36574218,3.091662,-0.044222064,-0.14991128,-0.02830533
0.1346604,-0.09205104,0.0611438,0.27032477,2.4396336,-0.12912641,-0.7478628,0.005475126
-0.14059746,-0.0056899674,-0.23331316,0.10891395,3.6025562,0.0045126523,-1.9283322,-0.02533231
0.12683451,0.103628546,-0.23181191,0.31520897,2.568281,-0.058938004,-1.7231771,-0.056968518
-0.04904087,0.13387676,0.12509717,0.2949664,2.1461024,-0.022254467,-2.247826,-0.000936836
-0.12403478,0.037739694,0.019545794,0.4733099,2.9696088,0.11931038,0.72912884,-0.02533231
-0.13123491,0.03989496,-0.041047134,0.6658861,2.5380917,-0.09611677,-3.7846673,-0.16631553
-0.043101937,0.051851347,-0.016375378,0.60783553,2.8457532,-0.12712026,0.44367746,0.15245989
-0.03088587,-0.021787416,-0.14809965,0.7277658,3.4849567,0.03684169,-4.6775627,-0.18902333
0.14106071,-0.23450162,0.13963751,0.64705247,4.9143467,-0.11533669,1.381071,-0.022439599
0.09161012,-0.023126058,-0.1839813,0.68329597,4.6608725,-0.030506626,-6.4398584,-0.01882805
0.1306853,-0.11060885,0.25045758,0.75356483,3.2134857,-0.07232362,1.4247265,0.09835304
0.099007115,0.31593364,-0.13115355,0.923939,2.4243715,0.023614317,-4.014284,0.024934463
0.09045158,0.09687719,-0.10086282,0.67365,3.637802,-0.044222064,0.82910883,0.05705113
-0.09364124,0.16484284,-0.10530126,0.6638437,2.4420166,-0.041055165,-4.5150046,-0.11602637
0.13739544,-0.13024163,-0.23320352,0.59857064,2.1964083,0.102235556,-0.4338225,0.10705452
0.1432198,0.12279136,0.030336022,0.44984365,3.1053128,0.13385805,-1.6015904,-0.07546589
0.043402895,-0.011193469,0.14289708,0.44382593,4.491724,0.011172831,-0.59448266,-0.05125524
-0.12787104,-0.0955347,0.019555032,0.41448596,2.5155773,0.024724811,-1.9148386,-0.12233788
0.038002074,-0.026090145,-0.06527771,0.39613003,2.8140223,0.007553711,-1.6453888,0.11610469
-0.06661506,0.06131141,0.22309388,0.3542646,2.5304246,-3.7908554e-05,-0.79898316,-0.0057783127
0.14820471,0.0770648,-0.089563966,0.3806237,2.816879,-0.11876692,-0.87979573,0.23390493
0.08367206,0.31749952,0.17353173,0.3236585,4.024221,0.087200716,-1.8976302,-0.095807046
-0.14147985,-0.13706148,0.010266066,0.52857554,4.778232,-0.05512031,-2.6553,-0.014498174
-0.04719671,0.18667096,0.18330556,0.60199994,2.507039,-0.06101209,0.38505816,-0.057422966
-0.045395352,0.003801833,-0.026761606,0.46911043,2.8301008,0.07970382,-4.86661,0.10705452
-0.089504644,0.12279136,-0.032056317,0.62064123,2.6980221,-0.14605726,0.92134625,-0.19907553
0.07533507,-0.1888617,-0.047239028,0.6623026,3.796153,-0.061479025,-4.465448,-0.007407382
-0.05330401,0.060935445,0.10143626,0.5516298,2.2755227,-0.04952681,0.29959598,0.11067654
-0.09210312,-0.06539999,-0.0013226864,0.6648693,4.599334,0.045975134,-5.814021,-0.053368025
-0.059716992,-0.15598243,0.19836232,0.7200237,2.4464908,0.06770763,0.0102984905,-0.12702887
-0.08686034,-0.1937612,-0.04579398,0.7439488,3.322361,-0.024945974,-1.3300742,-0.09156792
0.02915293,0.056545526,-0.0567322,0.8722415,3.4030144,0.09514278,0.67766714,-0.0002277568
0.0831251,-0.057343617,-0.06760772,0.9994877,2.4828203,0.09165795,-5.9563255,0.022728384
-0.018741742,-0.028913714,-0.123793416,0.74242723,3.115744,0.14678293,1.602715,-0.26082593
0.13215458,-0.010271087,0.09789035,0.7239607,4.8819504,-0.08393988,-6.241859,0.16443364
-0.13418478,0.27532423,0.22690433,0.64705247,3.3787022,-0.081499174,1.5963295,0.07408483
0.072709516,0.18534157,0.046643093,0.8019899,2.2793028,0.10993394,-7.097722,0.070982955
0.1169633,0.0016680956,-0.042188525,0.8439679,3.0973616,0.045720026,1.9863324,0.014615282
-0.031802416,0.06692949,-0.23181191,0.80324787,3.8040986,0.056753844,-7.025307,-0.014912233
0.13930136,0.09652533,0.1911211,0.8585192,3.7657256,-0.05396276,1.9697945,-0.16752681
0.10584676,0.038644068,0.19836232,0.73063666,2.4361823,-0.08524037,-6.2003217,-0.13743821
0.053310677,-0.20414062,0.15498666,0.8007218,4.2189555,0.109446704,1.3237875,0.24631485
0.032999024,0.16060582,-0.046345368,0.82573956,4.199213,-0.0030982792,-6.7192163,-0.24130344
0.106042236,-0.3023747,0.24158111,0.9361744,2.5007198,0.037694916,2.1287947,0.06256707
-0.08025896,0.13617882,-0.02333209,0.96241647,2.5011613,0.06186762,-6.2944336,-0.13994592
-0.05746898,-0.30563256,0.09125005,0.73053956,3.7219238,0.07052338,0.37363103,-0.018750273
0.08211151,0.13407306,0.24282007,0.7477083,2.2243545,0.0004975796,-3.592337,0.02718538
0.10432607,-0.0027793571,-0.08740971,0.8007218,3.5366597,-0.1451253,0.16830793,-0.010115057
0.12090096,-0.13643885,0.046249017,0.7962287,2.4372065,0.019302547,-3.6130226,0.076979406
-0.06855398,0.1691616,0.14302853,0.8260428,4.1584625,0.09386693,0.22108032,-0.07334049
-0.07610829,-0.16143888,-0.025517292,0.69022626,4.7390785,-0.028654985,-2.3764555,-0.07678642
0.021054298,-0.18606988,0.027030066,0.7514816,2.429758,0.020204693,-0.25389957,-0.23215525
-0.03225562,-0.039395764,0.016008787,0.9387541,2.6343606,-0.0059323907,-0.79375595,-0.17308721
-0.10024978,-0.22504258,-0.1958608,0.9515779,2.349089,0.006939649,-0.2031107,-0.012564793
-0.06357378,0.0031926483,-0.17923576,0.91452765,2.1858234,-0.04828211,-2.1006126,-0.10651442
-0.12548906,-0.043255612,0.11372286,0.7895825,2.2431655,-0.0904115,-0.76753914,0.019102573
-0.03423588,0.0013345843,-0.1643114,0.7825024,3.661408,-0.052208252,-1.4710538,0.18261987
0.08584651,0.22018416,-0.079395056,0.7277083,3.2069921,-0.00051504374,-0.8167114,-0.061868444
0.13513815,-0.044430804,0.15008633,0.73684764,2.6477294,0.114198506,-1.5623273,-0.09885763
-0.065772146,-0.11134975,-0.13135138,0.69009984,4.10176,-0.062742844,-0.9058731,0.026535481
0.085096315,0.038690276,-0.19263518,0.68310016,2.1519012,-0.051412903,-2.3159363,0.1874801
-0.08636862,-0.032610938,0.14185883,0.5740812,2.196414,0.1102857,-1.4622468,0.14928666
-0.13221404,-0.020925134,-0.059917737,0.49128968,4.486253,0.116178274,-1.6775575,0.058250114
-0.0023917407,0.044202108,0.036631174,0.4110632,3.659073,0.011888728,-1.1335266,-0.23234056
0.05366975,-0.116100706,-0.13427651,0.45001408,3.9122949,-0.09983161,0.6480449,-0.061626382
-0.02292502,-0.04429382,-0.1993333,0.38320604,3.907792,-0.099718064,-4.3573,-0.21465719
0.09807591,-0.12559247,-0.17353834,0.26695603,3.3379238,-0.084817976,0.3020144,-0.0078773275
0.10229832,-0.056767955,0.061845228,0.17048925,4.1947064,0.054366827,-2.3308465,-0.015650839
-0.14045343,-0.11924768,0.22499041,0.311715,2.9094877,0.082373545,-0.9211631,0.1191504
-0.016882166,0.2756879,-0.23628062,0.3212372,2.0714705,-0.08212198,-1.1721525,0.070982955
0.056879,0.19373229,0.10414371,0.37244627,1.738203,0.11893192,-2.183721,-0.12841505
0.09539999,-0.0806306,-0.022242635,0.48438308,1.685746,-0.019591153,-0.49203795,-0.24156415
-0.023700625,-0.2411972,0.0014912263,0.3841926,1.6192107,-0.09406136,-0.26582515,-0.14961284
-0.018741742,-0.29421568,0.039301604,0.5393714,3.6122394,0.11911479,-1.9412494,0.10889325
-0.04838442,0.3508454,-0.053993016,0.667273,3.053738,0.11931038,-0.68780226,-0.18790027
-0.07411564,-0.3022009,0.058609404,0.529142,2.291612,0.1354715,-1.7587059,0.043921344
