A,B,C,D,E,F,G,H,I
1.0763478,-0.03648568,0.06844121,0.063555464,-0.1744087,0.05897005,0.022753447,1.1260958,0.8779228
0.98048955,-0.016779095,-0.10402177,-0.048511095,-0.4224529,-0.12753169,0.0643577,0.95230925,0.8790803
1.02497,-0.09174033,0.1476771,-0.032963775,-0.36858454,0.06527898,-0.009918004,0.9999665,1.0894734
1.070399,-0.078832954,0.012124538,0.08842553,-0.3648647,-0.14530365,0.13343564,1.0718118,1.021712
1.065353,-0.00054192543,-0.09901019,-0.10999924,-0.38407597,-0.115877375,0.05089876,1.0258067,1.0243937
0.8492769,0.082301766,-0.05520811,0.07091649,-0.33815572,0.10240722,-0.113530084,0.85843515,0.84947014
0.9686604,0.104551226,-0.12220152,-0.12855074,-0.46500957,-0.114388995,0.038285956,0.8771706,0.9968265
0.91117966,0.1295143,0.03709355,0.088044986,-0.28332797,0.021987587,-0.029517852,0.9255179,0.9344089
0.8724028,-0.13827515,-0.045902632,-0.070892595,-0.4773555,-0.031027906,-0.021040931,1.0403938,0.922531
0.9257174,-0.030778704,-0.070431665,0.06724803,-0.36709002,0.1320104,0.077958226,1.0121632,1.0172656
0.9791869,0.1468736,0.051877007,0.0029928088,-0.35110286,-0.004550338,-0.06002319,1.0376838,1.0923207
0.99916816,0.0793114,-0.017202258,-0.085539475,-0.55005884,-0.11367422,-0.03503505,1.0662673,1.0099627
1.037165,0.014254078,0.07539141,0.010160312,-0.7600666,0.103404194,0.0926823,1.0248914,0.89340943
1.0921065,0.05358447,-0.118529215,-0.067838915,-0.32952422,0.004696548,-0.0053473264,1.0706956,1.0166038
1.0420418,-0.100160345,-0.08406467,0.021538258,-0.31796297,-0.0030636042,-0.013511702,0.9066404,0.9203675
1.117531,1.0296702e-05,0.039193973,-0.040713824,-0.28879657,-0.056236215,0.0033936203,0.9909978,0.8807501
1.0066367,-0.12768213,0.103179336,-0.1035562,-0.43962383,-0.11888541,-0.14303815,1.0909704,1.0557587
0.87659883,-0.097631335,-0.061564714,0.08462769,-0.281192,-0.12044578,0.1414926,1.0492667,1.0448166
0.9408905,0.1033569,-0.06923039,0.0029928088,-0.27521712,0.14193821,0.012252048,0.9121935,0.89340943
1.0727729,0.06535043,0.09498422,0.13411343,-0.4573833,-0.10740878,0.12998214,0.96080476,1.1232495
0.93661934,-0.09572851,0.070166156,0.10771766,-0.36262253,0.12570208,0.059532613,1.0383639,0.97568095
0.85431004,-0.13227268,0.0010386257,0.089791685,-0.46164265,-0.011863172,-0.062836364,0.8913839,0.94290376
1.0442258,-0.009079486,0.07546762,-0.13049267,-0.27693197,0.11350095,0.0555723,1.0590115,1.0574576
1.101974,0.067137375,-0.07429909,0.13312638,-0.16742736,0.07127763,0.07845995,0.9480084,0.8497072
1.1023415,-0.0842337,-0.039268613,-0.11361777,-0.3790243,0.03307867,-0.04929868,1.116436,0.90499127
0.9054784,-0.11224591,-0.08186356,-0.048038296,-0.46775416,-0.060313195,-0.021040931,0.93599474,1.0123063
1.0362678,-0.021296829,-0.011753693,0.00079292053,-0.37440184,-0.053097583,0.043514565,0.84921026,0.8642484
1.1228893,-0.10143192,0.07169241,0.10779771,-0.46128452,-0.068925105,0.025820881,0.9295457,1.0422949
0.92339444,0.03575781,0.112041175,0.017480046,-0.45355892,0.011760652,-0.042533003,1.0062789,0.84585434
1.0722522,-0.088047266,-0.13436773,-0.14013483,-0.2748206,0.103404194,-0.1288335,1.1097553,0.9930123
0.9146648,0.041052178,0.14442214,0.06479855,-0.19704214,0.052340016,-0.015393972,0.9992644,0.8778991
1.0180277,0.009007305,-0.118529215,0.08597447,-0.2417557,-0.056153156,-0.03973446,0.93910986,0.867436
0.9956416,-0.010762185,-0.02465345,0.112296075,-0.48704135,0.06927489,-0.039988555,0.9571312,1.0404576
1.1312947,-0.084694885,-0.015352488,0.1431981,-0.276627,0.13476226,-0.011800736,0.8566854,0.9502081
1.0137998,-0.105876416,-0.04470983,-0.12706909,-0.36446416,-0.02493918,-0.033341542,1.0565515,1.0317991
0.90394497,0.0608778,0.08163057,0.014316142,-0.3969871,-0.060096703,-0.14954415,1.0442704,0.93629616
1.1438375,0.13368174,0.14316308,0.06977968,-0.364442,-0.11400765,-0.019725695,1.08855,1.0921022
1.1208487,-0.021766916,-0.06317173,0.01137276,-0.5663143,0.11921668,-0.11095731,0.85869753,1.1216037
1.1245778,0.09019785,-0.033346117,0.07669599,-0.46494555,0.012648389,0.051583856,1.0687289,1.003978
1.0905528,0.1358912,0.06464,0.04709588,-0.49871704,-0.1357691,0.11713588,0.8588535,1.0320035
0.91882,-0.025801547,-0.013605043,-0.08952075,-0.5014721,-0.06691364,0.046900943,0.9824652,0.9529172
1.1112771,-0.091738865,-0.126703,0.058415756,-0.19150493,-0.051491477,0.03489414,0.97838557,1.0638633
1.1211517,-0.09076592,-0.1075201,0.1431981,-0.63931,-0.12188675,-0.01508002,1.1077564,0.9578573
1.0959829,-0.115286194,0.054068923,-0.015738815,-0.29362658,0.122668326,0.110186964,1.0395225,0.8577472
1.1374208,-0.10200307,-0.1402574,-0.11154934,-0.42259344,-0.028866097,-0.053657167,0.95230925,1.0746213
0.9986505,0.14057827,-0.08036551,0.036150828,-0.556154,-0.0063672364,0.13717455,0.8594307,1.0894734
0.9041647,0.12856245,-0.060997225,0.008222967,-0.1666114,-0.12544455,-0.08575532,0.9848151,1.0472808
1.0237299,0.13346645,0.084271684,-0.08174776,-0.3317064,0.1469247,-0.09207477,1.0098302,0.8948223
1.1206838,-0.068982415,-0.14339472,-0.11823173,-0.09317312,-0.08659035,-0.070537776,1.0090115,0.8954671
1.0477655,-0.03134235,0.0947807,-0.08052464,-0.38325667,0.12693903,-0.0122388005,1.0116217,0.9698306
1.0172737,-0.045613557,-0.10073376,0.035007536,-0.51359403,0.077296495,0.101898104,0.84747565,1.047248
1.1098151,-0.0038660169,-0.124934405,-0.01129967,-0.63688827,0.13586456,-0.13771391,0.861297,0.907202
1.0099912,0.017719388,0.028052256,-0.100158766,-0.32642445,0.020645335,-0.109521106,0.9151207,1.0986555
1.0047749,0.14566538,0.12999704,-0.002563715,-0.47495654,0.12334522,0.0039078295,1.0833462,1.024971
0.98997915,0.045878887,0.1417206,-0.10603034,-0.2820431,-0.062518686,-0.015393972,1.142316,1.0467412
0.86434436,-0.11452952,-0.03237813,-0.045715123,-0.34073216,-0.08062706,0.046447456,0.9587977,0.95253843
1.0473346,0.08627772,0.0022338629,-0.08049476,-0.2973298,-0.06873842,0.13185054,0.97670704,0.9125479
1.043908,-0.08622482,0.12316406,-0.048511095,-0.21085596,0.114673406,-0.068381384,0.86165106,0.91955024
0.8785405,0.112403005,-0.12468094,0.1171304,-0.3926843,-0.101928934,0.022753447,1.1143024,0.94212776
0.8492769,-0.025555767,0.1102604,-0.1281216,-0.6742153,-0.040096074,-0.13562307,0.8531609,1.0640732
1.1065578,-0.075933464,0.112265885,0.14263651,-0.30787095,-0.08718603,-0.07995701,0.9379278,0.9746475
0.8863232,-0.114682466,-0.12220152,-0.009834141,-0.4709058,-0.011025295,-0.0090275705,1.0258558,1.0946627
0.87249064,0.078044236,-0.033766046,0.11864388,-0.5541934,-0.051606007,-0.053313054,1.084472,1.0540769
1.0674651,0.079479024,-0.10592586,0.06774756,-0.33585787,-0.11453131,-0.107373744,1.142158,1.0783587
1.0565432,-0.048898228,0.009296536,-0.06480205,-0.5778153,-0.020967185,-0.10529521,1.0333824,0.92624736
0.9587055,0.073511675,-0.064728945,0.10441169,-0.25185156,-0.1317855,-0.13742296,0.94299537,1.0028222
0.9551991,0.086788684,-0.13376328,-0.003126353,-0.089139044,0.07132189,0.1062302,0.93172574,0.9784697
0.8809167,0.008427769,0.031648695,-0.0038648248,-0.28394032,0.009670943,-0.033879183,1.1334076,1.112488
0.8946689,-0.0011487305,0.05920905,0.07804726,-0.53879225,0.016000211,-0.10566874,1.0162162,0.98261213
1.0013303,0.08653124,-0.13179784,-0.1216077,-0.52961075,-0.14464068,0.10866043,1.0475394,1.0874566
0.8987353,-0.022940665,0.14065886,0.1286538,-0.45669892,-0.13227321,-0.07869625,0.9962132,1.0170364
0.85553306,0.14346418,0.045474052,-0.07394298,-0.5824227,-0.111375555,0.038905054,1.0197425,0.9733006
1.0233686,0.024063006,0.020718396,-0.053699665,-0.38539773,-0.06805943,-0.14061517,1.1374264,1.0560492
1.1037973,0.11847302,0.08227895,-0.01775536,-0.19955912,0.06665547,0.1414926,1.1245234,0.923661
1.1078646,-0.042391174,0.09960614,0.1171304,-0.15123528,0.031937495,-0.013511702,1.0344456,0.9734976
1.1246674,0.12561086,-0.06818417,0.0052298456,-0.44885248,-0.12402584,0.079394996,0.94299537,0.8658729
0.9170465,0.06516974,0.0051240623,0.07614905,-0.45731342,-0.042030595,0.13717455,1.0807536,1.0270517
0.8989926,0.12976858,0.049323604,-0.13479188,-0.31849045,0.020765007,0.08923723,1.0105658,0.9695285
0.9063458,0.03742373,-0.13230209,0.13725245,-0.2055144,0.0055829287,0.09104885,1.1239746,0.85988855
0.8530926,-0.14934236,0.10315734,0.11207569,-0.38016438,-0.032416575,0.080342084,0.9380004,0.8790803
1.0526109,0.026073724,-0.07023227,-0.07320702,-0.43762222,0.009624824,0.0770874,1.0268089,1.1305629
0.89589024,0.033351213,0.12302965,0.14591584,-0.4346147,0.14072987,0.10954705,1.0619179,0.9733006
1.055548,0.10063586,0.07390371,-0.13981187,-0.3796484,0.097678885,0.107785374,1.0694546,0.9667344
1.1395769,-0.06830417,0.008853361,0.09234069,-0.45633247,-0.13428,0.03386344,0.8531609,0.93629616
0.89172876,-0.1446025,-0.016175434,-0.077076584,-0.27949956,-0.04023523,0.10291159,0.8916374,1.1231616
0.87717927,-0.079110116,0.12521061,-0.040713824,-0.545318,-0.11636162,0.09506722,0.93041617,1.1180459
0.8951895,0.01944846,-0.12501325,0.08485639,-0.47243643,0.07250589,0.011427224,1.1035265,0.88511395
1.1308862,0.04357691,-0.020374522,-0.016415894,-0.61543804,-0.07568985,-0.110591635,1.1077564,1.0775347
0.8928399,0.019880608,-0.04948073,0.09241927,-0.54043853,-0.040278606,-0.0033130795,1.0484385,1.0632395
0.9272457,-0.12768213,-0.11634596,-0.11543162,-0.26623708,-0.07354548,-0.10529521,1.0894954,1.0086343
0.87094593,0.14266774,0.053928837,-0.14017612,-0.41962877,-0.015252799,0.037446946,0.86906457,0.9101834
0.879084,0.023318708,0.112041175,-0.067838915,-0.43210408,-0.010317206,0.09080538,0.9005873,0.98957
1.1240569,0.1260534,-0.030454092,0.00079292053,-0.49620327,0.1290878,0.07351376,1.0123276,0.8679519
1.0417802,-0.12378556,-0.11952453,0.09519732,-0.2591295,0.09835641,0.07128015,1.1204363,0.95253843
1.0592701,-0.091738865,0.14131102,0.13934919,-0.20017502,0.06380543,-0.0047089607,0.8852612,1.106838
0.96641606,-0.089753315,0.10481894,0.09388895,-0.42557377,0.010648832,0.0922727,0.99217653,0.8543628
0.97321486,0.018127099,0.056994006,-0.11999526,-0.44139963,-0.14961067,0.060844272,0.91063917,0.8619906
0.8466364,0.045878887,-0.029621065,-0.13881838,-0.32976922,-0.0015467405,-0.009918004,1.0841962,1.046448
0.9782319,-0.011740223,-0.10100886,0.08443673,-0.27899182,-0.090425715,-0.063833445,1.1427312,0.83613783
1.0267651,-0.009768799,-0.09065688,0.14285555,-0.6615845,-0.0578098,-0.10035449,1.031306,1.0837163
0.88940865,-0.121735945,0.020775259,-0.14305672,-0.63504696,0.13336444,0.10026997,0.9380004,0.98957
0.9564373,-0.08833536,-0.1373139,-0.04021529,-0.7605964,0.104216635,-0.1077411,1.0160588,1.1346276
1.128145,-0.122982614,0.13418755,-0.04287558,-0.4174891,0.122094095,-0.05169788,0.9884428,0.9074994
1.1183522,0.008327305,-0.1304945,-0.028817616,-0.27577424,0.06689598,0.06139466,0.982444,1.0715299
0.8986421,-0.10936114,-0.09158823,0.071731076,-0.4569281,0.086196914,0.11808413,0.8959865,1.1364188
1.0585097,-0.13848147,-0.017202258,0.06724803,-0.633407,-0.0048647523,-0.040385753,1.0041676,1.0877889
0.9026039,-0.13785468,0.114432484,0.14590499,-0.32867002,-0.008546352,-0.04067447,1.0225652,0.9592676
1.0215639,-0.11369623,0.11128098,-0.06480205,-0.5111007,0.003286481,0.073162794,0.85232085,1.1079171
1.0725534,-0.039174773,0.017000213,-0.036721036,-0.46156135,-0.041632406,-0.013511702,0.8799012,0.91314995
0.93559223,0.04608211,-0.08433309,0.023991391,-0.44173136,0.1434794,-0.03196898,1.1280822,1.0913552
0.9896281,-0.096372545,-0.016952798,-0.06858076,-0.43944052,-0.12673594,-0.0017817765,1.0450104,0.9467981
1.1091951,0.021116972,-0.08341518,0.08842553,-0.38011086,0.0757135,0.0033936203,1.045858,0.96739304
0.93102956,0.1258165,0.0988729,-0.06583423,-0.43183875,0.11405605,-0.09330415,0.9005873,1.1208303
1.1207986,0.14347616,0.04284109,0.08842553,-0.43572867,0.103404194,0.10550943,0.90337443,1.1215329
1.0379705,0.047095373,-0.12573487,0.04778962,-0.215691,-0.020725682,0.032044336,1.0163957,1.0087339
0.8733991,0.106559366,0.08699916,-0.13516979,-0.475179,-0.06057641,-0.004726261,1.1329466,1.0392028
0.8615843,-0.08079774,0.14227822,0.024005204,-0.34886554,0.030412244,-0.07802355,0.87382925,1.1305629
0.8979377,-0.13195547,0.10345185,0.100173086,-0.22553308,-0.012635022,0.10032526,0.91853863,1.0438057
1.001441,0.03138104,0.13787013,-0.044352636,-0.5804714,-0.090856254,-0.10035449,0.914161,0.87824196
0.90394497,-0.14583965,0.10096282,-0.035135776,-0.29099545,-0.03581316,0.14188409,0.8686222,1.0217665
0.91233313,-0.104615025,-0.061564714,-0.14305672,-0.35125044,0.055225134,-0.04476101,1.1480601,0.81845385
1.0099459,0.05339524,0.09059174,0.058626026,-0.23934731,0.10008386,-0.14000465,0.9183899,0.8624592
1.0426899,-0.12378556,-0.046167485,0.13485229,-0.3706395,0.06262572,-0.006636381,1.0789163,0.8440411
1.0613768,0.13032755,0.09661423,-0.10960989,-0.5552369,0.08890307,-0.09734924,1.0405627,0.859813
0.99140215,-0.094381504,-0.14555338,0.008584887,-0.37250334,-0.07645412,-0.07999499,0.88737404,0.9419666
1.0641878,0.0042200983,0.003602013,0.02182649,-0.2898852,0.07875724,0.06319544,1.1395072,0.93798083
1.0575672,0.11928013,0.09678422,-0.11199206,-0.34736037,-0.14961067,-0.050550096,1.001843,1.0510973
0.9904209,0.09825991,-0.11990936,-0.06356689,-0.33863974,-0.012417883,-0.118191585,0.9960802,1.0433159
1.1151106,-0.0842337,0.08699916,0.045974,-0.37890518,-0.01817578,0.08923723,0.9855761,1.0205103
0.8561972,0.11624193,0.07206234,0.11637384,-0.30474713,0.026160046,0.09237836,0.9587977,0.96514744
0.92347085,-0.08183379,-0.006627947,0.053299174,-0.59385896,-0.109280884,0.05936326,1.1260958,1.1064572
0.98759055,-0.006789118,-0.015499309,-0.09605953,-0.5130492,0.042815253,0.045176774,1.1315616,1.0090508
0.9028293,-0.10200307,0.0012740194,0.087628394,-0.38237852,-0.03581316,0.077958226,0.91063917,0.95507175
0.96317554,-0.14763947,0.08505112,-0.12855074,-0.38793987,-0.10954523,-0.13442789,0.84747565,0.90250134
0.9522971,0.033351213,0.12504637,0.09403925,-0.45534217,-0.12861162,-0.05086287,1.0079203,0.86776286
0.9911784,-0.11475025,-0.093012616,-0.11174208,-0.599869,-0.05004882,-0.084399536,1.0192716,0.9593683
0.9806384,-0.06670669,0.049748704,-0.02573812,-0.3844253,0.11350095,-0.011180848,1.0599148,1.0675769
0.8791658,-0.13056795,-0.138628,0.05248545,-0.4571084,-0.10116079,0.036143094,0.9218523,0.8780231
1.1308862,-0.07437129,-0.14061962,0.119491786,-0.3426784,0.1288274,-0.09135631,0.91392803,1.0076926
1.1096396,0.12967041,-0.14098516,-0.032963775,-0.3506116,0.11405605,0.12301701,1.1035386,1.0312415
0.90375495,-0.09886138,0.123019606,0.0993844,-0.21937117,0.0034240335,0.042718157,0.9772504,1.1083959
1.0267651,0.036214083,0.08548953,-0.086827025,-0.6233487,-0.12159701,0.091425255,1.0124326,0.9698306
1.125578,0.10589531,-0.06317173,-0.07366827,-0.6049539,-0.098629534,0.12209755,1.1260958,0.96628094
0.9896281,-0.034079216,0.03709355,0.11401287,-0.28174058,-0.13497712,0.0911299,0.84921026,1.1151968
0.8899064,0.13112399,-0.0969957,0.13411343,-0.46379736,0.09593868,0.002753839,1.0624143,1.1145715
0.9158691,-0.10817909,0.12316406,0.040182993,-0.21008849,0.13083085,0.02854149,1.1325781,1.04491
1.1165619,0.1422657,0.10561159,0.11259994,-0.5061469,0.055769935,0.0911299,0.9630855,1.011015
1.1068758,-0.07437129,-0.12384033,0.07091649,-0.1901868,-0.12842861,-0.011800736,0.91227627,1.1019078
1.0012219,0.029759765,-0.026791409,-0.04062038,-0.4515221,0.088295355,0.07392846,1.1138203,0.99228233
1.0041839,0.01017721,-0.107033305,-0.015767992,-0.59994733,0.023601294,0.11205259,1.082738,1.0574374
1.1353626,-0.100160345,-0.12014443,0.053299174,-0.44859177,0.114509255,0.12108746,1.0046514,0.85580933
0.8949391,-0.091738865,0.11019763,-0.042558953,-0.45328993,0.027958214,0.0671282,0.9122319,0.9134345
0.92818236,-0.09174033,0.04963523,0.08476058,-0.28005794,-0.06057641,-0.14880331,0.9571607,1.0711453
1.0237674,-0.082792304,0.012054592,0.014316142,-0.5069343,-0.13986048,0.02854149,1.0957304,0.9042991
0.9683802,-0.13429683,0.08116639,0.0896173,-0.29681268,-0.12375731,0.10945308,1.1080915,0.9039154
0.9839046,-0.12768213,0.07180512,-0.013568878,-0.37110674,-0.0070102513,0.057550386,0.8771706,0.9167849
1.050501,-0.10817909,-0.053806365,-0.121575475,-0.41467392,0.04865256,0.011111647,1.1387856,1.0986555
0.92818236,0.078645736,-0.084251605,0.08547075,-0.39412826,-0.070521265,-0.0545782,1.0779165,0.97247374
0.9431318,0.06324667,0.13664442,0.11402446,-0.50281477,0.086196914,-0.050580025,0.86167175,1.1346276
0.9424237,0.086501315,-0.119097576,-0.13748148,-0.4097897,0.12373342,-0.09670453,0.97335875,1.0243937
0.99318254,0.14057827,0.1128062,0.1431981,-0.47492543,0.11146188,0.012125358,0.9622643,0.9042991
1.118354,-0.003491804,-0.0056058764,-0.124118224,-0.48754045,0.004191935,-0.14061517,1.142463,1.0847498
0.88480926,-0.13785468,0.13664442,0.12914813,-0.60619867,0.0704947,-0.053537287,1.0484596,1.0937991
1.1366663,0.086364314,0.114432484,0.0891809,-0.6201156,-0.056153156,0.12108746,1.1058781,1.1275802
1.0547397,-0.035664283,-0.1327731,0.0993844,-0.3504329,-0.048510395,-0.027376167,1.117646,0.9119462
0.9791386,-0.05090379,-0.0013880432,-0.0048025995,-0.4074672,-0.045836985,0.05018966,1.1366128,1.1314261
0.99588704,0.012393564,-0.09200388,0.022181258,-0.48987228,-0.0028305054,-0.03503505,0.8694606,0.9498108
1.1438375,-0.045674607,-0.08964497,-0.106098734,-0.42819047,-0.058786802,0.09635629,1.0801315,0.89479357
1.0066633,-0.01739575,0.1074982,0.07514304,-0.3458713,0.038097754,-0.14880331,0.9339096,1.0275534
1.1308844,0.004211247,-0.046170026,-0.1400842,-0.5353495,-0.13159648,-0.041559704,1.0374566,0.96628094
1.1015515,0.07930826,-0.017202258,-0.101748064,-0.59186095,0.0338881,-0.109537885,0.9741547,1.0686134
0.89917564,-0.01689282,-0.08406467,-0.0048025995,-0.13091233,-0.12275708,-0.13890345,1.0894954,0.9758306
1.1354586,-0.08843668,0.041232884,-0.11676951,-0.5144073,-0.004550338,-0.07914657,0.96094626,0.9803297
1.140249,-0.11410998,0.04717739,0.097778276,-0.6304199,-0.011366487,-0.12702265,0.91049415,1.0349414
1.0920678,-0.13848147,-0.057337083,0.13828698,-0.2860171,0.13928068,-0.036693,1.0163237,0.87824196
0.85431004,0.1154744,-0.022944704,0.13636354,-0.32397413,-0.13936204,0.0032605082,0.9772504,1.1228256
0.97235453,-0.07727426,0.14227822,0.08884178,-0.4729152,-0.0612716,0.05613932,0.8521637,1.0969572
0.91074526,-0.12824771,-0.058268383,0.091327384,-0.55245924,-0.023574352,-0.14559647,1.022264,1.0698969
1.0233686,0.14347616,-0.0430101,-0.027959958,-0.54540086,0.040820435,0.08169755,1.0139645,1.0270517
1.1366663,0.01518999,-0.0947301,-0.107887946,-0.27826926,-0.0558042,0.067196235,1.0308139,0.86573106
0.950237,0.07068744,-0.013734192,0.031091645,-0.22727495,-0.10061344,0.077958226,0.94054055,0.9756743
0.8989926,-0.08638013,0.036227673,0.06740005,-0.50970113,0.13782838,0.14609402,1.0765221,0.9108928
1.1236246,0.0739858,0.04043533,0.036310866,-0.23337367,-0.1092683,0.06448363,0.9636645,1.0990021
0.99140215,0.14057827,0.1102604,-0.091165915,-0.2573034,-0.04260362,-0.06653717,0.88946986,0.8566596
0.97947776,0.06315759,0.042205006,0.08547075,-0.5540873,-0.04129322,-0.08227603,0.9884428,0.86673427
0.96498775,0.033351213,-0.09065688,-0.1112857,-0.36451,0.05194348,-0.07680032,0.9577786,0.92624736
0.9380708,0.019880608,-0.081488535,0.13399854,-0.18169078,-0.111375555,-0.10580514,1.004648,0.96617234
0.9904209,0.07650019,-0.11028092,-0.037317738,-0.41976854,-0.015252799,-0.13841522,0.9279837,0.9942565
1.0012219,0.14520797,0.086066544,-0.032963775,-0.09152576,0.012648389,-0.042088352,1.1204363,1.0205103
1.0316578,0.0094551295,0.07217698,0.016495317,-0.3534721,0.11178875,0.0922727,1.0491467,1.0883806
1.1069943,0.03335829,-0.007641703,0.045974,-0.44838342,-0.09694199,0.08813909,0.9904665,1.0467412
0.93773013,0.09578526,-0.03656856,0.034725115,-0.42746165,-0.0014072806,-0.004726261,1.0096407,0.9822689
1.1381521,-0.08298297,-0.1458928,0.02451773,-0.22922674,0.10462549,0.09351182,0.90942526,1.0163913
1.0798563,-0.07004739,-0.0015335679,-0.028817616,-0.29245362,-0.0030636042,-0.06881806,1.1245234,0.94240564
0.890038,0.04831049,-0.12120184,-0.10999924,-0.6453768,0.118175715,0.035132706,1.1171223,1.0176812
1.0279377,-0.06570956,-0.046170026,0.11234221,-0.3187763,0.11710909,-0.110803634,0.92444825,1.0657197
1.1320348,0.075711235,-0.10100886,-0.03723804,-0.1486772,-0.048510395,0.0032605082,1.1232916,1.0906199
0.8593277,-0.024873212,0.07546762,-0.0911189,-0.43781927,-0.018759489,-0.10396763,0.97773063,0.8690695
0.8492932,0.14761728,-0.008088037,0.03950599,-0.40209857,0.07645576,-0.14601816,0.9772504,1.0472479
0.8899064,0.14452156,0.047845244,0.034456134,-0.6494019,0.07127763,0.036463544,0.95828265,0.88495046
0.9909343,0.07432155,0.018511519,0.03782569,-0.55245924,-0.11918532,-0.08017203,1.0054382,1.0512064
0.94231236,0.11371654,0.026223883,-0.0888644,-0.43533435,0.016364872,0.14145389,1.0312223,0.8624592
0.9273255,-0.005390987,-0.13455082,-0.13422345,-0.5695398,0.09481059,0.040171087,0.88623124,0.84098446
0.9388944,0.09525667,-0.015850484,0.10735288,-0.31394625,0.06050858,-0.028491966,1.0650438,1.016174
0.8733991,0.02133122,0.09695275,-0.0033699423,-0.4939811,-0.06045358,-0.08744327,0.9877819,1.0924401
1.0180277,0.014822483,0.023985311,0.054245412,-0.39346495,-0.09684583,0.036958143,0.9744913,0.9193443
0.965897,-0.11330476,-0.064728945,0.044565707,-0.4644505,0.005717948,-0.08225618,0.8568328,0.9384682
1.0645629,-0.026107661,0.085031316,-0.04021529,-0.29678744,0.13171819,0.11205259,0.85986185,0.9180054
1.0390286,0.12270814,0.10345185,0.11884269,-0.19262251,0.05467701,-0.021392584,1.0879961,0.9246499
1.0417802,0.029705718,-0.00031781197,0.1458782,-0.5069648,-0.0070102513,0.040171087,0.941754,1.0934478
1.0293169,-0.027352832,-0.14410862,-0.02453731,-0.6395933,-0.11132904,0.12843537,0.9986775,1.0431697
1.0212691,0.13346645,-0.08256945,0.059330538,-0.3398665,0.1182065,0.07128015,0.8568328,0.9738882
1.0472016,0.08923492,0.007002145,-0.060868055,-0.48629662,-0.023574352,0.12598065,1.1082883,0.92893475
1.114522,-0.035664283,0.09022294,-0.13161963,-0.49887192,-0.032706894,0.035145625,1.0619141,0.8440411
1.1419141,0.1468736,0.1311521,-0.04413253,-0.43054312,0.12176651,-0.044923514,0.9520316,0.9188087
0.9801756,0.025244847,-0.061489165,0.004065424,-0.27908647,-0.1079945,-0.065707386,0.993474,1.0265989
1.0355595,-0.067904934,-0.0429397,-0.056284674,-0.41382626,0.09929785,-0.09330415,1.0744915,1.0721226
1.030799,0.049565807,0.042213246,0.14080179,-0.33557054,-0.002254054,-0.04536356,0.8916374,0.91262436
