A,B,C,D,E,F,G,H
0.68432,-0.0034534633,0.5206158,0.014200658,0.7214112,0.013751924,0.7618226,0.7291401
0.77078617,0.08146101,0.5969279,-0.0029856712,0.8123466,0.029836416,0.615856,0.6794442
0.5809202,0.088450015,0.62907696,-0.08808373,0.74600786,0.06624903,0.6132526,0.54305255
0.8120129,0.095104784,0.5042884,-0.06987715,0.5728446,0.045692578,0.7450553,0.5164757
0.7327908,-0.14410579,0.7370375,0.107801646,0.5816029,-0.022140846,0.55368507,0.6911109
0.78703904,0.097057685,0.6848501,-0.02717498,0.65549386,0.0027092248,0.6791488,0.63032365
0.52125466,0.058678016,0.7448832,-0.036597118,0.74060094,-0.12976608,0.50992656,0.56414294
0.62363803,-0.013044298,0.6694304,-0.09989877,0.58798134,-0.13439213,0.72606415,0.62756366
0.63774633,0.110090196,0.77009946,-0.07613032,0.5981213,-0.08069124,0.5923306,0.5442004
0.5466796,0.14427063,0.7295175,0.115190566,0.6258709,-0.0738852,0.7466261,0.7831235
0.6498588,-0.06878927,0.6919436,-0.13803372,0.7179384,-0.14241077,0.69892544,0.58238524
0.71511865,-0.13077956,0.5439069,0.13906512,0.59201205,-0.076317504,0.764024,0.6233312
0.75735587,-0.07715526,0.6102158,-0.11378169,0.6658766,-0.11088422,0.6429989,0.8055748
0.55682135,-0.09600009,0.7326599,0.05165264,0.6506201,0.029836416,0.59927154,0.80557984
0.8054195,-0.011196241,0.57507586,-0.0035591424,0.7539977,-0.06387758,0.52848166,0.59094137
0.79492486,0.058214366,0.731338,0.10235199,0.58542407,0.017953992,0.633991,0.623352
0.75253606,-0.08710231,0.738547,0.042103156,0.78191113,0.10676631,0.6957642,0.5681816
0.7724377,0.14257726,0.6578404,0.09808262,0.7890291,0.018555135,0.5308353,0.5435989
0.6161958,-0.06305283,0.7695434,-0.077526465,0.75991696,-0.11712229,0.64457697,0.64986825
0.5920372,0.13659823,0.75639755,0.114827275,0.55658114,0.011868566,0.7249657,0.6594449
0.49373347,-0.12143684,0.62930185,0.10450253,0.5379807,0.09041312,0.61218727,0.77998483
0.5471934,-0.0966087,0.76333755,0.115972996,0.54013234,-0.11014928,0.68870556,0.7291401
0.5466796,0.07373802,0.72687715,-0.03237144,0.5146018,-0.09408662,0.5599479,0.6515347
0.7688881,-0.051719017,0.7032077,0.1375682,0.52752525,0.092814684,0.5676385,0.6802874
0.5143204,-0.0582287,0.64895093,-0.08278859,0.58757246,-0.06492598,0.60574615,0.77183026
0.59980726,-0.059459053,0.7966807,0.13213557,0.61340547,0.07136358,0.5982202,0.56414294
0.7000419,0.033960223,0.56754464,0.024486855,0.6226205,0.10920668,0.7947469,0.55899215
0.6784622,-0.09037882,0.74977523,-0.051887177,0.5422834,0.09891245,0.64329344,0.540013
0.7593018,-0.034968354,0.6465777,0.012837961,0.49157792,-0.10146989,0.57351846,0.693952
0.7326734,-0.13625202,0.5352116,0.09704049,0.77720606,0.03164962,0.5686022,0.6130611
0.751309,0.002245918,0.61885196,0.03902328,0.58891815,0.064352974,0.5333858,0.74748963
0.54821813,0.13646641,0.73045385,0.0772212,0.48312783,-0.082559936,0.57433695,0.75397587
0.5435487,-0.094172984,0.6249628,-0.05859685,0.6603141,-0.061002757,0.59103876,0.5520841
0.6292716,-0.00054366887,0.49748367,-0.019966453,0.79079986,-0.08782898,0.7454596,0.53093064
0.65649605,-0.052714027,0.609113,0.10060009,0.7140219,-0.05136341,0.7901665,0.757506
0.62733966,-0.05566653,0.510836,-0.09690085,0.6249843,-0.0897656,0.83221877,0.739654
0.58721626,0.1487732,0.7734537,0.00924173,0.54903454,0.13154924,0.71140975,0.6338313
0.6735792,0.02038695,0.6421389,-0.14792374,0.6465204,-0.05254501,0.7637114,0.54571974
0.723318,0.0519173,0.7405287,-0.06811899,0.7299713,-0.14356384,0.7518929,0.71297014
0.715803,-0.01614894,0.5917811,0.033058062,0.66405904,-0.11649537,0.58459115,0.6233312
0.6807997,-0.0011684448,0.5332817,-0.11993831,0.5379807,0.12903214,0.6562752,0.7314826
0.6703874,0.088644415,0.5978532,0.032710582,0.7539977,0.087657556,0.5515254,0.7826771
0.69833386,-0.07313746,0.6786873,-0.032618456,0.7071225,0.039379105,0.6175047,0.7028444
0.5737188,-0.015073404,0.7266539,0.11373317,0.62486535,-0.103479445,0.7227494,0.66228926
0.6836505,-0.0077249105,0.59330237,-0.14324453,0.76297855,0.089111075,0.6295957,0.55666226
0.6172675,-0.07121587,0.71113765,0.06924927,0.70399445,0.084948435,0.7216429,0.63898355
0.6150931,-0.021903932,0.5986441,0.10439527,0.5035088,-0.11254135,0.6391032,0.58470964
0.653623,-0.10545926,0.7850114,0.06980741,0.52752525,0.07543811,0.62987113,0.703077
0.6425369,-0.010643512,0.6980363,0.020461038,0.54691947,-0.03564629,0.5973313,0.6594449
0.7535306,0.10626683,0.808438,0.020461038,0.64593947,0.0031098127,0.75603527,0.6410665
0.5955278,-0.020259783,0.76885545,-0.01364027,0.61036503,0.0047719926,0.5695407,0.58651876
0.55958265,-0.0063130553,0.54939985,0.07251601,0.5857645,-0.081800476,0.7536058,0.7448721
0.5474012,-0.11320315,0.70052075,0.0709254,0.6329867,-0.12460782,0.5925941,0.5204942
0.73271596,-0.0761607,0.8029659,-0.13803372,0.6462072,0.016156211,0.6755841,0.5992687
0.60855895,0.1124005,0.73045385,-0.030265115,0.66383445,-0.00841552,0.53816676,0.6543368
0.7040509,-0.010173261,0.6687776,0.12316394,0.73568547,0.09428766,0.5053571,0.7062083
0.5373443,0.042741552,0.6172973,0.093128905,0.6074148,0.07982169,0.74941313,0.7419171
0.51588506,0.004109204,0.680109,0.021110043,0.7893413,-0.044917293,0.6605992,0.5805554
0.6947992,0.011918247,0.69132924,-0.09503339,0.737363,-0.14383523,0.6122962,0.7831235
0.5935172,0.13939309,0.7921946,-0.015639633,0.6016213,-0.033555113,0.47449154,0.5486118
0.56380093,-0.036683448,0.6975412,-0.088109195,0.5705368,-0.13299103,0.7562181,0.5559964
0.7717359,0.039575234,0.49483773,-0.11670601,0.60736257,-0.057037607,0.6150472,0.5406269
0.8102864,0.11552042,0.72148484,0.035723597,0.7539977,-0.027716786,0.5905591,0.8004073
0.7356466,-0.038728043,0.66611993,0.07665485,0.5993407,0.007130012,0.7629551,0.5863598
0.7586877,0.06250121,0.61188054,-0.14792374,0.5210035,0.061892584,0.8115702,0.5164757
0.5927101,-0.024044782,0.7340297,-0.08931159,0.5266123,-0.14320643,0.6034878,0.6092316
0.7288996,-0.0979065,0.64160264,-0.091613844,0.78191113,0.04619579,0.729791,0.6257577
0.49794003,-0.021903932,0.7603015,-0.058402978,0.5657347,-0.12119122,0.50188726,0.7729454
0.6823632,-0.065012045,0.5641956,0.07418451,0.65644276,0.12352806,0.53098154,0.73348355
0.58099866,0.08878948,0.7198961,-0.14792374,0.52643794,-0.14241077,0.6428409,0.7357681
0.61275816,0.053404197,0.6555555,0.13906512,0.73152375,0.09428766,0.74063027,0.5885619
0.55263025,0.11380416,0.755597,-0.09233013,0.49392998,0.13329273,0.706767,0.5557325
0.5602078,0.033996448,0.5439069,-0.14340112,0.80404633,-0.0038414448,0.77620834,0.8058187
0.66046923,-0.084531665,0.77736247,0.05549273,0.73051804,-0.1046104,0.5175404,0.73553646
0.7235373,0.01948291,0.52515996,0.06740998,0.65883386,0.07249795,0.4942971,0.75616765
0.6082493,0.011403397,0.73848915,0.13936129,0.7358417,-0.14562185,0.76190186,0.7063701
0.6055383,-0.013165966,0.51963294,0.07495473,0.5713402,0.09432192,0.72370076,0.7928836
0.5979141,-0.032602876,0.77009946,-0.0035234392,0.6933522,-0.08875626,0.67673624,0.7660342
0.675089,-0.008658156,0.7469275,0.12600616,0.5065511,-0.073393255,0.7526102,0.7830161
0.60585546,-0.106094085,0.72353065,0.10207471,0.6154182,-0.046801902,0.6442742,0.71823734
0.6568092,0.07492617,0.57277256,0.13597456,0.5304169,-0.122724675,0.7715523,0.51206374
0.51692176,0.01964724,0.70644605,0.002556786,0.65553594,0.070597485,0.59989,0.53696394
0.633529,0.0057502836,0.6638452,-0.030895561,0.82097036,-0.033310734,0.7330452,0.6806847
0.6745483,-0.05089701,0.69399977,-0.06508461,0.5347969,0.035210237,0.7868079,0.5352539
0.77847177,0.027574971,0.6100142,0.0772212,0.63689,0.104941994,0.5967938,0.57152855
0.8002014,-0.13671403,0.6607339,0.084793255,0.77702284,-0.12958881,0.75800884,0.6304723
0.6862648,0.058678016,0.4880726,0.024932683,0.5252459,-0.13935992,0.7163269,0.7242002
0.71728295,0.10742068,0.6397334,0.0993547,0.65273714,0.05560103,0.6500925,0.6683716
0.49768174,-0.09372964,0.78894776,-0.08345801,0.6186528,0.1217899,0.80201745,0.65001667
0.562266,0.1012077,0.6308346,0.14218318,0.6885612,0.08218616,0.6942893,0.6260284
0.7237936,-0.08573236,0.6693294,-0.050607435,0.6003106,-0.08404341,0.6685733,0.5022207
0.7658635,-0.07751921,0.7559323,-0.020210102,0.72198176,-0.079574525,0.54180557,0.61744356
0.72484666,0.08959186,0.5295567,0.11930573,0.7753142,0.04018192,0.57165974,0.6916864
0.7803458,-0.04704602,0.6185035,0.14012903,0.600762,0.007486701,0.77827567,0.54161555
0.7034677,-0.1145125,0.4834355,0.12897733,0.7511554,0.10753241,0.8369067,0.5435989
0.6507158,-0.09053931,0.81664723,-0.040785566,0.72773975,0.08402294,0.65674263,0.67689
0.81069535,0.01843524,0.5641956,-0.11712499,0.5204984,0.034643248,0.773977,0.6916981
0.7027677,0.020533308,0.5156828,-0.08174295,0.6845819,0.03139268,0.639043,0.7478321
0.7148946,-0.06115846,0.59570205,0.054048136,0.6192528,-0.05369486,0.55828303,0.5390023
0.70598835,0.029318884,0.8103219,-0.09315616,0.6022666,-0.08404341,0.7568814,0.70929515
0.65365356,0.1420972,0.8321295,0.030277012,0.6474491,-0.0014954059,0.7744137,0.7409278
0.78905404,0.042741552,0.56593186,-0.043312185,0.612461,-0.14686556,0.8005867,0.5322609
0.8236192,-0.08029479,0.65528387,-0.00245893,0.7358409,-0.13816541,0.6926092,0.57802147
0.650411,-0.13952185,0.73516583,0.11074054,0.6878822,-0.058850244,0.7851158,0.64792264
0.75979483,0.045493662,0.7099061,0.074009106,0.6265507,-0.14320643,0.5687271,0.8278392
0.76055855,0.13942283,0.56179494,-0.021808416,0.698947,0.016076729,0.7803278,0.7082551
0.524982,0.09628728,0.48838368,-0.048511684,0.49457818,0.05173491,0.53403825,0.5421245
0.5746415,-0.032027952,0.64924514,-0.037738718,0.68821543,0.110635936,0.7352797,0.67797744
0.66712797,0.025093406,0.7736517,-0.07521039,0.6175239,-0.01354301,0.6234306,0.6210176
0.60722876,-0.036224395,0.64895093,0.07885264,0.63689,0.020507932,0.64726806,0.67475665
0.7658635,-0.07448246,0.73208153,0.018601209,0.6352372,0.05024694,0.63395613,0.63898355
0.67158246,0.12931105,0.5206158,0.12669495,0.7432059,-0.076629624,0.5832071,0.7729454
0.53062546,0.027949214,0.49475402,0.08002369,0.6754413,-0.14149453,0.7642365,0.60947555
0.64147866,0.029584616,0.5630549,-0.13310233,0.56091213,-0.14265269,0.8338839,0.62769234
0.51655114,0.11505094,0.7321023,0.073613405,0.6265507,-0.10325225,0.55699235,0.50838566
0.5229893,0.0038050115,0.7573135,0.12448156,0.55053633,-0.0932318,0.65558696,0.5390023
0.6868446,0.032079384,0.78494287,0.03086291,0.6093824,-0.02337727,0.7626588,0.6633952
0.51132476,-0.08432275,0.77009946,-0.08237944,0.7375963,-0.14681561,0.8085269,0.739654
0.72015995,0.059410825,0.54982126,-0.051886477,0.58299935,0.12097636,0.8015837,0.51045424
0.64713514,-0.1296094,0.7857645,0.11207846,0.61055964,0.10984251,0.6516745,0.7728231
0.5899639,0.10238519,0.756275,-0.11919744,0.5204984,0.11318675,0.5815123,0.6562629
0.6624305,0.13174334,0.57403386,-0.03568168,0.5409415,0.09614849,0.54992574,0.5857246
0.7171036,0.0726984,0.6693294,0.119686276,0.75357854,-0.13911885,0.5726942,0.79821676
0.61638117,-0.14446339,0.55795664,-0.08278859,0.7071225,-0.025820397,0.68931174,0.5099133
0.5356134,0.13859895,0.52526003,0.08865674,0.7681595,-0.082240395,0.7296282,0.620617
0.7348603,-0.057132162,0.6491134,-0.040754057,0.6886841,-0.06789424,0.82396686,0.7439335
0.7091574,0.032977685,0.537578,0.10148591,0.56059074,-0.031463973,0.82465804,0.75124
0.62437814,-0.033816434,0.6971782,-0.10500987,0.7753142,0.07923028,0.6039074,0.5874523
0.5339664,-0.09897037,0.71692455,-0.05354079,0.78771985,0.12172374,0.5138259,0.7933247
0.6703874,0.012831613,0.72687715,0.07251601,0.63594174,-0.02045326,0.54610354,0.7822086
0.66119605,-0.114714935,0.7956544,0.026705131,0.63495404,0.05560103,0.6351725,0.5658542
0.7356466,0.05175975,0.6242222,-0.08559097,0.5661106,-0.077071026,0.7413378,0.6630505
0.6432103,0.039575234,0.63487244,-0.10365864,0.77951247,-0.079657406,0.64055246,0.67182964
0.79551744,-0.14410579,0.7401731,0.016783714,0.64191294,0.13768664,0.77063906,0.6420264
0.4973832,-0.002554953,0.5156828,0.11229479,0.523854,0.13768664,0.58290005,0.65986896
0.7021676,0.06923793,0.74662554,0.073613405,0.5210035,-0.057583295,0.7766505,0.5857246
0.49406517,-0.06350858,0.6564983,-0.066045895,0.53381896,-0.052983858,0.68590885,0.7167829
0.54254377,-0.113881946,0.8029659,0.06420936,0.48801237,0.026652515,0.76709354,0.58538294
0.68328625,-0.124115855,0.52526003,0.07495473,0.6219305,-0.047394656,0.58024657,0.57836825
0.74685735,0.01692906,0.6190023,0.09363432,0.59308356,0.104941994,0.73525864,0.64162344
0.7327908,0.13359281,0.6977755,0.06175958,0.555976,-0.03742504,0.8180809,0.5194962
0.5945093,0.0807284,0.80930805,0.11342251,0.800189,-0.036353342,0.82548624,0.76327133
0.49460185,0.10600349,0.78151035,-0.063764304,0.80080473,-0.12808466,0.6740646,0.5689995
0.7148946,0.13961396,0.7763956,0.056224346,0.64117676,0.085265785,0.59004176,0.56810606
0.5515324,-0.03245037,0.6960356,-0.0767456,0.5661106,-0.12808466,0.6335164,0.72746676
0.50997746,-0.06537164,0.6961944,0.0621931,0.5662687,-0.047394656,0.7567715,0.5857246
0.76659036,-0.010040775,0.59374064,0.13213557,0.8155108,-0.022224173,0.5906233,0.7186431
0.7521418,0.08126807,0.5280667,0.118065685,0.752271,0.04026477,0.64745194,0.58118105
0.80136347,0.020414203,0.6744219,0.008100629,0.68512046,0.05668007,0.77761996,0.5327968
0.699575,-0.05285856,0.6174364,-0.12643448,0.51791877,-0.1310814,0.68947786,0.64349675
0.53103423,0.04408352,0.69173324,-0.06206394,0.6422054,-0.07986669,0.6460695,0.60928166
0.66207665,0.061514646,0.81582654,0.03423661,0.8251698,0.017015457,0.6119696,0.7314826
0.5465201,0.14438263,0.58496183,-0.023744076,0.7140219,-0.14614879,0.58885753,0.5219009
0.66046923,-0.02999218,0.7193241,-0.00245893,0.63045377,0.04353164,0.62173563,0.6922248
0.7578512,0.09753457,0.62014693,0.03606099,0.5682495,0.0067583323,0.73933727,0.6393012
0.68683606,0.10203636,0.62907696,0.041879833,0.7815319,-0.14681561,0.63445485,0.6673977
0.5193442,0.10342917,0.62402785,0.025645316,0.7894323,-0.06492598,0.77304643,0.5257518
0.79207325,0.12931105,0.82641697,-0.120928004,0.65490496,0.06825665,0.638722,0.5386157
0.79081833,-0.11914087,0.70026124,-0.08731622,0.7948327,0.13582727,0.6880343,0.6853476
0.6212972,0.059087723,0.7612478,0.118065685,0.6646148,0.05723007,0.75977755,0.5973238
0.51572156,0.093387276,0.5339063,-0.1355919,0.56564754,0.029667765,0.7308964,0.6670754
0.50767946,0.033996448,0.55525136,-0.110226095,0.7064625,-0.081884034,0.5574867,0.6318416
0.64147866,0.0726984,0.7565552,-0.13543008,0.80436146,0.020653382,0.5760565,0.5711455
0.57949936,0.009471744,0.60348815,0.08697277,0.7213695,0.10696399,0.50722116,0.55889416
0.5746415,-0.068506144,0.6786873,0.047841147,0.50547427,-0.08271448,0.65614307,0.5628928
0.53707236,0.1184932,0.6593312,0.013035864,0.70210266,0.046140984,0.6794152,0.6092316
0.66684735,0.008409321,0.6771459,0.08697277,0.7686416,-0.016145557,0.61169094,0.7165006
0.5809202,-0.05285856,0.7640369,-0.07521039,0.7813169,-0.08250443,0.7774258,0.7171907
0.6197953,-0.10465222,0.80500245,-0.0039280355,0.6352372,0.029945508,0.78077763,0.6021923
0.5746415,-0.03166019,0.7899978,0.030045314,0.67103696,-0.033894077,0.82803047,0.7370806
0.5596248,0.11081609,0.6514773,-0.12021837,0.66463995,0.0075009763,0.8204066,0.5384238
0.6082493,0.12100744,0.808438,0.0098609775,0.70543754,-0.04356786,0.7447622,0.5373291
0.6499178,0.088450015,0.76847035,0.008100629,0.6249843,0.084948435,0.57529163,0.5366286
0.70819175,0.032607332,0.6606417,-0.005427912,0.6259413,0.085265785,0.5356109,0.57388616
0.65836066,-0.06928164,0.6110284,-0.026294842,0.6422308,-0.08315785,0.5184559,0.7291401
0.7918371,0.010886848,0.52218676,-0.071840145,0.57691616,-0.14375634,0.71115637,0.77174526
0.5309597,-0.09865911,0.52526003,-0.10448599,0.67617244,0.08282338,0.518037,0.68829167
0.55553925,-0.011196241,0.51394427,0.009493381,0.6933522,0.10309914,0.5722027,0.5917804
0.63457143,0.019681603,0.69553,-0.09503339,0.58757246,0.13582727,0.513688,0.6902165
0.6673732,-0.14128087,0.5280455,0.043961838,0.52189034,0.014502719,0.5578392,0.7581629
0.69232756,-0.04666341,0.6126356,-0.090157524,0.75991696,0.06868109,0.5011681,0.6560475
0.5534493,0.12804604,0.5285668,0.030143706,0.5675043,-0.081971675,0.51584154,0.69349504
0.5283998,-0.038765237,0.7725759,-0.04017123,0.6864775,0.14026874,0.7583714,0.784456
0.6479142,0.13891166,0.52541125,-0.08278859,0.6274754,-0.14968358,0.5348377,0.6806689
0.5816842,0.014768943,0.52635205,0.008687764,0.7179384,0.021548256,0.47710925,0.8278392
0.5320475,-0.0691323,0.7613585,-0.06723336,0.53810287,-0.12783435,0.5921613,0.681614
0.6161958,-0.1166946,0.70046556,0.13805503,0.55261487,0.0038278848,0.744763,0.59773356
0.76943916,0.032079384,0.8142225,0.10653421,0.7444644,-0.05065929,0.8333268,0.5544321
0.66592264,0.04300593,0.81664723,-0.13094383,0.49876624,0.0308875,0.71469057,0.7922418
0.73613095,-0.021064997,0.739672,-0.07068059,0.6133047,-0.14968358,0.64031,0.74818236
0.7986866,-0.012770534,0.6771459,0.1304287,0.51029587,-0.13845785,0.67513186,0.5539152
0.48303643,-0.104298115,0.6650821,0.11040044,0.5590818,-0.09838089,0.8141387,0.5207595
0.50561166,-0.058261693,0.8350688,-0.04874967,0.612461,-0.073798746,0.8054373,0.6130611
0.5405711,0.04896365,0.61294687,0.026705131,0.5923201,-0.079574525,0.5509263,0.66138345
0.5994128,0.13891268,0.7884308,-0.027397424,0.59949714,-0.024453625,0.6875734,0.81858164
0.7547045,-0.13761215,0.7450749,-0.03852453,0.58542407,0.040398777,0.6713686,0.58077204
0.76402915,-0.024323776,0.57657766,0.045389593,0.6697204,0.052024916,0.7741412,0.7528579
0.7189252,0.09348272,0.54982126,-0.051887177,0.5609733,0.015862137,0.5889,0.57013696
0.6197953,0.004109204,0.6206686,-0.038230993,0.74185824,0.010920137,0.7534662,0.63009465
0.76378536,-0.018064171,0.5581304,-0.066690125,0.63495404,0.1150589,0.65296286,0.7186431
0.6247446,-0.06696874,0.74512213,-0.08247265,0.72001517,-0.10963945,0.68900317,0.53913
0.6799943,0.07521458,0.7809926,-0.06608772,0.7367392,0.027814,0.7529913,0.5642853
0.66119605,0.14148217,0.61058974,-0.066045895,0.78485274,-0.018115401,0.7840844,0.7074772
0.8120129,0.0090236515,0.64917225,0.09446554,0.5423193,-0.054746747,0.6433495,0.7157063
0.75032437,-0.057411492,0.76218724,-0.03364277,0.6453214,0.032419145,0.6817651,0.52048695
0.5507543,-0.13952185,0.7030768,-0.089995556,0.6783981,-0.044102453,0.5264242,0.71802753
0.5193442,0.12897563,0.6923275,-0.07738146,0.70497566,-0.018044576,0.53737855,0.6355165
0.58172375,-0.02490744,0.79288906,0.032419473,0.77464473,0.11011109,0.6502801,0.5164757
0.7356466,0.10342917,0.7500413,0.08276945,0.7893413,0.02365996,0.7428017,0.6287549
0.6527612,0.048024327,0.70291734,-0.07427731,0.5480473,0.09309174,0.6308404,0.6553655
0.78505015,0.09505747,0.51133263,-0.07235123,0.49157792,-0.13911885,0.7411905,0.74748963
0.5710286,-0.047962867,0.61788994,-0.017527819,0.61280864,-0.073798746,0.7210757,0.6528561
0.48500594,0.10086709,0.6606417,-0.057599097,0.64788735,-0.031247042,0.56285864,0.70463556
0.7535019,0.11559087,0.69040394,-0.13444361,0.68704426,0.13604271,0.47509474,0.5863598
0.7208128,0.111498624,0.6992455,-0.1390381,0.7107917,-0.021846786,0.4334483,0.78272456
0.7015148,-0.09674607,0.56231743,-0.0005327612,0.8212406,-0.14006934,0.54637825,0.67689
0.6700318,-0.057411492,0.51898414,0.06740998,0.6766295,0.12192696,0.68066233,0.82007873
0.69758314,-0.10685007,0.7450749,0.052040234,0.7793268,-0.030192629,0.7629143,0.6360888
0.59554166,0.06811279,0.5316285,-0.09315616,0.66405904,0.0024963915,0.5618383,0.7409278
0.5665122,-0.039896592,0.61687934,0.08559011,0.6896509,-0.017604858,0.49642372,0.71802753
0.6836505,0.025093406,0.70965445,0.09130038,0.72001517,0.09639518,0.6533596,0.7863692
0.6328375,0.032864094,0.56231743,-0.07478074,0.6802402,-0.12696123,0.6140098,0.7083708
0.7613541,-0.1127355,0.73848915,-0.026489966,0.5987806,-0.13064824,0.6312127,0.5073605
0.61819315,0.077290416,0.7716418,-0.03237144,0.55123043,0.023672178,0.77779603,0.6777202
0.7386689,-0.0039422363,0.71926457,0.12541145,0.53797996,0.112797946,0.7851584,0.7966386
0.5648602,0.14438263,0.77009946,-0.017527819,0.554546,-0.081971675,0.6591918,0.5561719
0.48012298,-0.014818817,0.6888795,0.07565974,0.55303246,0.10984251,0.78056854,0.5726882
0.8026613,-0.14082828,0.7080699,-0.06508461,0.5913905,-0.08939018,0.79886603,0.6088714
0.73183006,0.08275838,0.80654943,-0.13980392,0.6356944,0.1166434,0.76404023,0.7312934
0.6586113,-0.09033775,0.6744219,0.03001426,0.56614643,0.10223648,0.7880284,0.672355
0.66250986,0.057360113,0.5976319,0.13906512,0.7299713,-0.044335626,0.6300597,0.58378744
0.54686,0.0009712875,0.74328494,0.1314683,0.74060094,-0.092541024,0.7345286,0.709887
0.7466802,-0.0664135,0.6190023,0.063489676,0.6561912,-0.05809243,0.6036246,0.709887
0.71609604,0.032977685,0.6046376,-0.13732854,0.63451314,0.08016087,0.7497121,0.7722459
0.60519093,0.051255316,0.6113763,0.14753795,0.6867647,-0.031560265,0.7854544,0.65790564
0.70916194,-0.03166019,0.49502397,-0.14739767,0.67894125,0.019689098,0.595193,0.55612576
0.5545725,-0.03162258,0.52526003,0.09722473,0.670088,-0.0014954059,0.6534719,0.59358585
0.5786115,0.08774747,0.69173324,0.03662935,0.5509301,0.080000594,0.61453825,0.6240225
0.5041817,0.12804604,0.58398765,0.11207846,0.54152805,-0.103964984,0.5520472,0.5228448
0.7965711,-0.022252291,0.53438604,-0.03237144,0.6077606,0.07301243,0.71118796,0.60911024
0.8025628,0.10518202,0.71101934,-0.11165738,0.5979902,-0.0031727254,0.7846802,0.5180942
0.83806807,0.14226958,0.5526121,0.08044182,0.8129082,0.104941994,0.60626316,0.7480113
0.6728108,0.13891268,0.53315663,0.14889336,0.60472316,0.06635143,0.77809745,0.6594449
0.5844251,-0.024528518,0.7398148,-0.13310233,0.60008824,-0.1255759,0.73487073,0.6269652
0.5899639,-0.038091928,0.72522414,0.08390467,0.75845456,0.09150554,0.56928253,0.5286806
0.51692176,0.0744047,0.7465037,0.04134415,0.73816055,-0.08628284,0.64595056,0.58743596
0.73499274,0.12763017,0.49502397,0.083732024,0.6003106,-0.13976413,0.79727757,0.5973124
0.74685735,-0.02999218,0.5092834,0.03487329,0.5220606,-0.06720161,0.79254884,0.63898355
0.7190448,0.04208131,0.6185035,-0.051845223,0.49924213,-0.1426239,0.6174551,0.5486118
0.6755382,-0.046269894,0.6088649,0.11491546,0.7499747,0.09614849,0.6390251,0.76721835
0.76402915,-0.05089701,0.7685021,-0.14933622,0.8226867,-0.10842988,0.6570495,0.52048695
0.73499274,0.019984782,0.569095,0.0032628775,0.68310946,-0.11233744,0.4759783,0.6130611
0.62144715,0.0519173,0.64740807,0.1285848,0.7637752,-0.10177197,0.73990196,0.7850121
0.7300394,-0.053029507,0.70444405,0.14895454,0.71438956,-0.10177197,0.6752823,0.5494092
0.6927789,-0.015073404,0.78170747,-0.058402978,0.5884362,0.026315227,0.6500066,0.5090473
0.59563,0.14815667,0.59374064,-0.041461036,0.74600786,-0.051091954,0.58603275,0.5761794
0.8026613,-0.03217469,0.61294687,-0.029690713,0.79885626,-0.033555113,0.5644058,0.6806555
0.5770712,0.011063635,0.56702864,-0.063764304,0.6016213,0.115860164,0.73794246,0.6817454
0.61712086,-0.106094085,0.58344287,-0.033828095,0.55800766,0.003845498,0.781309,0.63606423
0.7562598,0.0021163374,0.60068464,-0.024827302,0.6454293,-0.05832108,0.5284654,0.6269652
0.64586246,-0.051924758,0.7500413,0.13675061,0.5706191,-0.12696123,0.6619307,0.7944658
