A,B,C,D,E,F,G,H,I,J
0.31758022,0.5256845,0.6808302,0.58671093,0.6853581,0.5481917,0.7590083,0.2957947,0.35545218,0.4747807
0.44628742,0.4831442,0.40843073,0.71403915,0.59839964,0.36125278,0.59112704,0.53943074,0.38462293,0.424903
0.4690286,0.57063496,0.34235945,0.44032568,0.65619683,0.70278317,0.54715,0.5860355,0.6177732,0.50501776
0.7108902,0.39452314,0.282378,0.5205159,0.5137126,0.25830188,0.24996677,0.61589795,0.3042992,0.3151157
0.5013092,0.3638246,0.35284638,0.55394596,0.6234206,0.5746959,0.61513656,0.406319,0.5215682,0.6258936
0.47527227,0.6128713,0.26406685,0.6447224,0.3313688,0.7443172,0.24802662,0.49062264,0.8183686,0.54873097
0.5781595,0.5138075,0.8642043,0.7606238,0.6478711,0.37312725,0.5442282,0.6310464,0.7351388,0.60795003
0.4328641,0.9313788,0.42135724,0.45922405,0.6638021,0.5225719,0.28235638,0.6839243,0.20388864,0.48904416
0.4242591,0.53286606,0.49367127,0.40135133,0.48136264,0.50543225,0.5442955,0.43085298,0.55983853,0.4083061
0.7264076,0.36844623,0.070295095,0.29777712,0.62886184,0.49296063,0.39330873,0.34445456,0.32975748,0.47830406
0.44833615,0.2497515,0.42044634,0.29955816,0.55835384,0.32603204,0.38836363,0.65178514,0.66090125,0.6611025
0.49736673,0.5357424,0.67627484,0.64134514,0.5163004,0.6300849,0.3905853,0.45451722,0.33227345,0.7381796
0.8998608,0.6956943,0.42867824,0.37777162,0.54466224,0.7258432,0.40768057,0.51138407,0.41484037,0.35682955
0.606197,0.39656135,0.6870271,0.3852776,0.6054086,0.65308875,0.45333457,0.6215676,0.76908416,0.6068958
0.5740713,0.7011416,0.38466817,0.5290226,0.658928,0.5585995,0.4446237,0.74313974,0.34478483,0.121674664
0.4605471,0.48876995,0.5475329,0.7765949,0.57780373,0.49362865,0.51336145,0.74128735,0.52006406,0.516277
0.5993022,0.48526883,0.7144137,0.38908985,0.6513465,0.8030783,0.60139537,0.44928896,0.39445856,0.91790146
0.81585217,0.31175077,0.42973903,0.6084074,0.7824451,0.43029332,0.41357425,0.31747466,0.53947985,0.2992964
0.5322055,0.46603873,0.37788197,0.47124684,0.6968982,0.50408304,0.31709802,0.5279756,0.5844544,0.3931464
0.6786846,0.5322606,0.79882526,0.44239748,0.6250536,0.24277486,0.5267021,0.84982365,0.3489499,0.55738205
0.58182883,0.96004176,0.41520584,0.56363124,0.38752118,0.3631336,0.76612884,0.73764807,0.12680744,0.10258476
0.35644698,0.5358124,0.60690236,0.6945548,0.23977278,0.49267173,0.69663036,0.37407303,0.52677524,0.38344306
0.5344843,0.85661864,0.62440455,0.71992016,0.6924338,0.28526756,0.4862035,0.56244916,0.41976088,0.4277214
0.3913097,0.37916806,0.44854757,0.20927878,0.6661937,0.6053041,0.48709455,0.8462397,0.16021246,0.81784725
0.8270765,0.24078701,0.7958735,0.52958167,0.52896804,0.49592182,0.83644754,0.4737072,0.47982964,0.45743755
0.4382668,0.6954526,0.74977297,0.51127607,0.53057253,0.21020886,0.65215474,0.32374904,0.58868486,0.25491324
0.5033243,0.37772545,0.6201011,0.5725354,0.18983002,0.31593806,0.36333168,0.671726,0.34255195,0.59544015
0.41234076,0.69274914,0.34679666,0.43340746,0.5534893,0.41127437,0.3498931,0.5801945,0.68609315,0.5196053
0.49212906,0.36268115,0.25472143,0.48213673,0.3329757,0.533395,0.45479077,0.67260337,0.505715,0.37256464
0.30832303,0.24755038,0.23004802,0.49375305,0.36644426,0.3043856,0.60878295,0.43394864,0.31219378,0.6617187
0.6506109,0.38973233,0.5283802,0.41736513,0.709146,0.30739096,0.22195199,0.7716671,0.49314168,0.321396
0.24110518,0.5374889,0.8071965,0.39088553,0.47538692,0.6967628,0.45157412,0.43193698,0.10205189,0.5940877
0.5198441,0.4724254,0.301171,0.42824334,0.55400616,0.43855175,0.38936546,0.44201213,0.47755614,0.4628195
0.50709456,0.46280178,0.571695,0.30551824,0.7214458,0.7608003,0.37886706,0.0,0.64837414,0.6207673
0.30005896,0.41977018,0.59111995,0.55294174,0.6134847,0.6567473,0.67720246,0.6810003,0.63413674,0.37219125
0.40635824,0.5496108,0.63994753,0.56335074,0.73576367,0.4118722,0.456203,0.6972406,0.4984977,0.4184655
0.5755529,0.73397464,0.4192202,0.26389563,0.6961576,0.76404595,0.45471606,0.462194,0.5578996,0.5226689
0.86956555,0.5069036,0.34374756,0.43786502,0.3349807,0.63522476,0.7933689,0.6263097,0.5501896,0.9299998
0.7232263,0.50743777,0.59486985,0.44128656,0.6028311,0.46549758,0.4780077,0.6267722,0.45310593,0.3894691
0.44471025,0.6486297,0.3416028,0.669207,0.34343162,0.6973476,0.15110739,0.62634456,0.56141686,0.34417245
0.5951796,0.6142655,0.5635422,0.59897375,0.77498627,0.4456225,0.4018584,0.470481,0.64734524,0.4079641
0.5524343,0.36745578,0.5265304,0.46775842,0.5574301,0.6212646,0.47390443,0.46435148,0.46243128,0.4740579
0.7597238,0.6655464,0.3515395,0.5580513,0.46465826,0.46979874,0.49614796,0.53070784,0.7311399,0.5789308
0.3822264,0.7621813,0.6731095,0.23528308,0.47829288,0.69198066,0.4975843,0.33969843,0.36280957,0.4282151
0.54357153,0.8467828,0.3258999,0.5386824,0.9239138,0.27212635,0.16409218,0.90553236,0.57307607,0.31309235
0.18361783,0.5443008,0.17519599,0.55220646,0.40120772,0.6311251,0.45071357,0.44813022,0.43642652,0.64327836
0.6768822,0.31259888,0.4262277,0.72957236,0.6052002,0.40367153,0.83935845,0.2081826,0.49954656,0.14102277
0.26536286,0.40349224,0.015526118,0.3412246,0.62791586,0.49676773,0.5369267,0.34609103,0.7217814,0.70546037
0.5972821,0.1935859,0.77973044,0.5665346,0.41262746,0.521276,0.27547434,0.50288546,0.4146948,0.43498996
0.52966386,0.6687821,0.4328719,0.31142846,0.41606632,0.6695588,0.5432381,0.54051673,0.6072091,0.7289727
0.8368316,0.41985738,0.4441153,0.78315926,0.5993177,0.38511035,0.5735774,0.8157694,0.3807342,0.78552467
0.31505644,0.64567477,0.17457683,0.4162602,0.6352765,0.5605449,0.39690703,0.51662904,0.38968268,0.31658208
0.59049124,0.31419688,0.2588154,0.61060596,0.42345333,0.7059501,0.512117,0.7054504,0.72677743,0.1502806
0.3928263,0.42474097,0.45793244,0.30561596,0.7259885,0.53912586,0.48527834,0.38531107,0.42661622,0.47922853
0.7458959,0.45973784,0.48384297,0.63554513,0.6198927,0.4452489,0.31135902,0.593525,0.4055227,0.54491186
0.68706405,0.33952007,0.6711831,0.07811945,0.78489953,0.03069673,0.6828221,0.4993611,0.7130288,0.43841854
0.26329428,0.5921816,0.73665774,0.90214634,0.44036952,0.5058879,0.82378197,0.53632635,0.4981639,0.50975907
0.7192753,0.43495893,0.18190399,0.5205981,0.27916318,0.17778458,0.5087064,0.5155164,0.3736941,0.36736837
0.33107078,0.43798196,0.4393902,0.34817833,0.62695193,0.5877635,0.501995,0.25043875,0.4978701,0.57573646
0.54592085,0.42276546,0.66515255,0.54641455,0.4369691,0.35256654,0.5010215,0.51794785,0.1968868,0.59007996
0.4816867,0.41790703,0.4623184,0.69223744,0.709682,0.22147077,0.6891258,0.59688973,0.5611946,0.40144283
0.7689419,0.69435644,0.39600343,0.5853753,0.22414048,0.30525202,0.39221576,0.41977566,0.43735087,0.52413756
0.43114355,0.27507788,0.5596758,0.42910433,0.3882726,0.48826173,0.54326206,0.83497226,0.73337257,0.5068049
0.5209194,0.58544004,0.30049044,0.47392705,0.44828862,0.6787575,0.32416394,0.26393375,0.38679063,0.4272663
0.5454546,0.48922297,0.43980798,0.27194926,0.39472106,0.39934978,0.55654997,0.19736612,0.8014589,0.9138951
0.73473793,0.43814477,0.68066,0.4324768,0.7845658,0.29980034,0.19438297,0.52386856,0.69007134,0.38304916
0.25039175,0.37282693,0.25561166,0.39634806,0.3442649,0.68755263,0.78811973,0.59496075,0.46317744,0.32434684
0.5369751,0.4449139,0.38962927,0.5164252,0.56234807,0.6476629,0.42301205,0.53844225,0.70401967,0.4860569
0.8263425,0.2788575,0.8280946,0.49813983,0.6665325,0.31839213,0.56613934,0.23954834,0.5073181,0.56770545
0.6969737,0.7354229,0.587665,0.36986622,0.50052506,0.9048336,0.645724,0.48921177,0.3753234,0.30879703
0.57508665,0.50871974,0.43248826,0.5213742,0.32204276,0.5539905,0.7844121,0.6964746,0.45208773,0.43184865
0.6951473,0.43189204,0.7082427,0.35681942,0.67995954,0.41328564,0.4084511,0.32632822,0.360514,0.575445
0.34560302,0.5670564,0.40287024,0.32224172,0.60105956,0.9161864,0.5392192,0.42087,0.64435005,0.36994907
0.5614675,0.43554968,0.4245882,0.70890224,0.41106266,0.6958158,0.87603366,0.65845126,0.5218968,0.6175615
0.50362766,0.61882526,0.5046126,0.43055427,0.74938893,0.6050264,0.3862668,0.499378,0.8193018,0.43591124
0.56377244,0.42887717,0.45213506,0.45585525,0.6179222,0.94128275,0.16498366,0.4316269,0.06688595,0.5735546
0.5057576,0.3331473,0.1508133,0.3248797,0.47361872,0.3441805,0.6069011,0.63727087,0.31092757,0.48452535
0.08987265,0.34466016,0.5111303,0.41081658,0.65948343,0.3863628,0.41344255,0.5350486,0.4545594,0.3741866
0.59027606,0.47918954,0.4071502,0.73710555,0.57447684,0.35888258,0.58751804,0.5957482,0.3942679,0.47848773
0.56944436,0.55993474,0.35216236,0.34575388,0.37866688,0.77385986,0.54104483,0.47452033,0.22240783,0.7230911
0.75883996,0.55587184,0.3565204,0.35418153,0.3955131,0.94972277,0.5699733,0.5685911,0.93265855,0.330118
0.60262233,0.6829931,0.6267267,0.60248256,0.37342504,0.67034584,0.08002487,0.52202386,0.22903572,0.67774105
0.6015764,0.4860209,0.34785107,0.5384501,0.56672734,0.13430928,0.23558405,0.6836937,0.2961613,0.54476225
0.235914,0.39933145,0.4733985,0.5573457,0.52875084,0.5275224,0.3162282,0.39026654,0.42374736,0.31462327
0.6969606,0.41443378,0.12657453,0.40519553,0.48714292,0.54596674,0.45549503,0.3990098,0.3316797,0.49218255
0.547492,0.5118718,0.66532457,0.4266213,0.5501543,0.38546875,0.3732892,0.021556681,0.5586529,0.5504874
0.3096859,0.5950768,0.49357736,0.42732707,0.7047794,0.5135132,0.7448196,0.17356981,0.278711,0.30263442
0.39190403,0.5434408,0.29153335,0.32235548,0.47512907,0.11310498,0.22692414,0.5558646,0.20491856,0.6122545
0.47450742,0.21963306,0.13313147,0.37219113,0.72693574,0.5102096,0.4381385,0.30751374,0.36472946,0.31802198
0.596568,0.38693467,0.5208171,0.4011298,0.47881663,0.3499398,0.36369967,0.06768058,0.40397987,0.55982816
0.82279235,0.40971553,0.6392584,0.24132839,0.45593926,0.55008435,0.6151438,0.20731223,0.67543864,0.42883942
0.51838064,0.38853046,0.64010966,0.5168188,0.33625898,0.35047224,0.37390083,0.307918,0.3359096,0.21428344
0.3809349,0.80072594,0.64672333,0.3992287,0.6650128,0.57856613,0.44275185,0.6582273,0.32654193,0.3922079
0.39298913,0.6690437,0.26057902,0.52993906,0.25955775,0.38702518,0.4622486,0.23367336,0.3638409,0.45950058
0.31366017,0.152666,0.20407553,0.55387264,0.62507296,0.5751059,0.44151953,0.2908195,0.64755815,0.6108987
0.5525755,0.5703429,0.65679663,0.5834705,0.55671626,0.8816626,0.32665375,0.5694334,0.31774592,0.3462126
0.8351865,0.57642883,0.44304568,0.19516046,0.5550549,0.17641446,0.54315317,0.4538762,0.39114216,0.6499024
0.40944332,0.44391567,0.6072353,0.64934725,0.6982823,0.5943305,0.5281795,0.4789005,0.7068,0.7810764
0.7748255,0.5674598,0.69030815,0.6223723,0.083098345,0.65509045,0.2132932,0.4870362,0.52016175,0.27712741
0.6873344,0.38654786,0.587654,0.55401725,0.14733325,0.5561563,0.35358852,0.41713855,0.5555107,0.5780824
0.68734246,0.52234864,0.4876814,0.46701115,0.62876683,0.9291059,0.30156666,0.6175331,0.44358593,0.24543355
0.51951903,0.4143613,0.6791129,0.54801345,0.6222839,0.54299694,0.0821036,0.6678282,0.243657,0.47692457
0.421957,0.32700485,0.36399946,0.5158223,0.6812784,0.4098829,0.6534072,0.78129506,0.481431,0.5150986
0.35000077,0.658857,0.6618686,0.72368014,0.4035599,0.42893678,0.46764427,0.37155116,0.6035206,0.6507121
0.42919922,0.4575128,0.49402207,0.48244452,0.58894914,0.6372293,0.5188642,0.4922396,0.29407108,0.52793914
0.524925,0.41181844,0.5626096,0.39494646,0.41543174,0.74020153,0.3025505,0.46279487,0.4386782,0.21873955
0.55745757,0.60514134,0.18865207,0.4884565,0.6893409,0.5871622,0.6564515,0.49957126,0.29369494,0.4870873
0.31425506,0.43867242,0.6948039,0.4782781,0.46296343,0.41220838,0.32007056,0.45999333,0.21635509,0.30171305
0.25834706,0.6242987,0.38220423,0.55725724,0.69292283,0.57884127,0.643338,0.7673339,0.45735812,0.580786
0.5075593,0.647626,0.6524998,0.29650342,0.2937326,0.674303,0.45174125,0.24551326,0.46646848,0.28119385
0.28820026,0.79403317,0.5262249,0.39826873,0.6072501,0.46302813,0.5418401,0.36724597,0.6688306,0.36311302
0.41903546,0.5701966,0.46494734,0.5574726,0.81071603,0.46242905,0.25162342,0.39728236,0.34454057,0.39558914
0.6437574,0.5835861,0.355814,0.3394011,0.7630591,0.53671294,0.66241235,0.43409368,0.6065805,0.4142717
0.32821456,0.3167464,0.13740766,0.429956,0.34851038,0.38525516,0.8471686,0.23967563,0.3721746,0.4126188
0.46741676,0.45533073,0.43670806,0.67823625,0.56855434,0.55685174,0.6276353,0.5478218,0.5835254,0.32008561
0.54397005,0.45772955,0.4285479,0.2640707,0.51746327,0.79383445,0.5775532,0.4734876,0.4447651,0.40910944
0.8447576,0.54461265,0.42086104,0.59009755,0.3695241,0.68099487,0.3799058,0.42479873,0.83474594,0.5368889
0.44952002,0.5508292,0.6879438,0.53850996,0.72019845,0.45199025,0.43437782,0.26914182,0.614092,0.27374503
0.27633825,0.5694793,0.17021881,1.0,0.53279847,0.36139923,0.7871707,0.755946,0.19444144,0.24668443
0.7856921,0.55050695,0.29740787,0.3934575,0.76615006,0.5369065,0.8803039,0.4159222,0.5232163,0.50887316
0.5353389,0.22089374,0.6333929,0.66884345,0.38305745,0.2972134,0.2701597,0.18822737,0.57925516,0.31539547
0.5658192,0.6576921,0.7177836,0.35449266,0.73655474,0.49503574,0.6230089,0.5531341,0.57498825,0.3236792
0.4447383,0.5045769,0.7137842,0.27476162,0.38142177,0.44754788,0.35424024,0.55124867,0.8271411,0.5608763
0.42459133,0.51707566,0.37218025,0.34393907,0.41641825,0.6149785,0.71006715,0.5833597,0.37127098,0.28762913
0.46324244,0.5489362,0.55255705,0.5146536,0.7489348,0.4781019,0.5877689,0.56322074,0.2097407,0.49966258
0.39277434,0.45423737,0.50117004,0.5386266,0.42991376,0.62271637,0.62299585,0.21230602,0.36432117,0.64670086
0.48004907,0.4510608,0.49455553,0.41875026,0.3769007,0.2381455,0.6389558,0.30698812,0.28376186,0.39123082
0.42005828,0.37928206,0.27763954,0.25981966,0.58953077,0.45432037,0.29301274,0.26020214,0.47281563,0.5438514
0.4501147,0.5233542,0.5797205,0.43830106,0.50671124,0.2642491,0.34387118,0.33420557,0.53532857,0.5028739
0.47513202,0.6574122,0.5736638,0.40700567,0.46656603,0.61661357,0.66028535,0.6796304,0.4368533,0.58685714
0.4962119,0.67930996,0.6062694,0.22630161,0.2976073,0.3790946,0.4834397,0.6782783,0.30240646,0.4556306
0.36288851,0.8425713,0.43298784,0.46622682,0.6098755,0.7002302,0.45382786,0.58694285,0.43454143,0.6727292
0.5300131,0.64196336,0.5662478,0.5441812,0.41581178,0.45085502,0.2105287,0.6576018,0.6761194,0.5424264
0.6308903,0.6727227,0.62069285,0.5694513,0.7909675,0.66934526,0.21908607,0.5733047,0.61516124,0.42673448
0.50488913,0.6709458,0.5091233,0.6097183,0.51662666,0.59471214,0.45648828,0.7014167,0.5390923,0.33457816
0.58519286,0.262901,0.5717191,0.500704,0.31000826,0.66676503,0.63070285,0.8215997,0.6204091,0.3228771
0.48319864,0.49748746,0.35502106,0.30435073,0.5157706,0.46156356,0.41572562,0.6748848,0.36565056,0.28372023
0.41331372,0.48592195,0.703983,0.31906018,0.41732097,0.84201825,0.32692337,0.7486581,0.3469094,0.38114768
0.5247285,0.4189637,0.0643801,0.35799274,0.71061355,0.83399594,0.42523104,0.3709764,0.1601821,0.58644867
0.60636467,0.2597588,0.23052037,0.29116094,0.4891545,0.524013,0.26731965,0.33792126,0.4845257,0.48889658
0.6211546,0.35373196,0.8025983,0.42621863,0.37524897,0.3902457,0.37491873,0.5948324,0.36351934,0.47120643
0.47801772,0.5842561,0.49246418,0.35197774,0.20417437,0.33375448,0.54257673,0.50210965,0.33583993,0.26668036
0.4682317,0.5750546,0.34785753,0.5273951,0.5408099,0.42384914,0.37426177,0.33053762,0.3614856,0.44490388
0.3839258,0.4421838,0.661157,0.5484496,0.3967176,0.21398555,0.28642985,0.47966757,0.5918602,0.5102273
0.4197254,0.6286214,0.47636372,0.16825606,0.40260682,0.6130086,0.4944389,0.087808825,0.42587885,0.5492447
0.71010756,0.52306765,0.3174009,0.35134092,0.24656749,0.28128055,0.43953747,0.87350625,0.5931314,0.5201237
0.47225747,0.5469681,0.3214981,0.21489814,0.5277581,0.21239746,0.4854687,0.4829618,0.49368262,0.34846294
0.42184278,0.54450184,0.38487843,0.724633,0.5399059,0.3586453,0.084268615,0.6747911,0.47926828,0.5124626
0.55406255,0.19144799,0.5399857,0.34407008,0.55333716,0.26029292,0.40145227,0.42122847,0.4454992,0.451178
0.28614345,0.43017173,0.5067753,0.20524667,0.45075116,0.39132336,0.37060928,0.13805233,0.6145458,0.29939613
0.36359382,0.62034714,0.38377056,0.477589,0.31167012,0.54062915,0.42773783,0.48052427,0.37412444,0.36872038
0.34946707,0.30231887,0.4693439,0.49071366,0.31811497,0.5240059,0.7086513,0.4140875,0.5155542,0.503859
0.71691453,0.5700265,0.30120215,0.46062002,0.6115682,0.34587118,0.33919612,0.38688636,0.36484098,0.3793152
0.5325038,0.4088821,0.33528224,0.41399357,0.29602054,0.17710002,0.37294018,0.13781253,0.6957662,0.5888868
0.6657341,0.40742716,0.47003457,0.5925306,0.53475076,0.81682074,0.34476307,0.5109818,0.70808125,0.3629543
0.3191255,0.32981998,0.4937808,0.5412537,0.25903454,0.7708388,0.0035977734,0.8186165,0.4876207,0.39034966
0.6803852,0.43342504,0.4216091,0.6170546,0.5180097,0.8174398,0.7311297,0.6687273,0.50967824,0.45909578
0.6003681,0.5580382,0.3077556,0.12797299,0.53825444,0.68710756,0.148558,0.47399986,0.7547982,0.2175102
0.7782545,0.47570843,0.24741167,0.68044925,0.9327017,0.6587282,0.6871738,0.71139854,0.4959738,0.6885208
0.719642,0.37740818,0.5222771,0.48841193,0.53307074,0.5088726,0.5292934,0.8393734,0.3602369,0.5957903
0.6586748,0.7061528,0.5711579,0.5577733,0.505922,0.68993807,0.78706133,0.6345978,0.53614694,0.42840302
0.5620806,0.55243844,0.571645,0.66628504,0.5103645,0.3930758,0.54005575,0.21946397,0.29194528,0.64663213
0.68250006,0.739841,0.8100077,0.47597507,0.5882059,0.75150925,0.510671,0.49874216,0.53923726,0.798867
0.47647953,0.61841214,0.41039068,0.4926116,0.5141083,0.79852414,0.34045857,0.49627542,0.29051998,0.36405355
0.59533143,0.4279963,0.46386924,0.74352443,0.56131124,0.69714504,0.14583173,0.6280029,0.5030051,0.34633446
0.47517908,0.45343876,0.23233493,0.84448606,0.49710056,0.47024423,0.7103532,0.5509806,0.7543851,0.45658374
0.516606,0.417086,0.19584128,0.35885495,0.24211715,0.72906435,0.5005567,0.48348522,0.5694072,0.18839335
0.42815945,0.0,0.34989432,0.4983609,0.48407826,0.52485096,0.7900301,0.3772319,0.4145707,0.70209
0.634029,0.70495194,0.65061677,0.32047898,0.4522947,0.4519511,0.31991896,0.47904298,0.526214,0.42390898
0.77507454,0.61139554,0.47467467,0.35663846,0.19675532,0.42662165,0.3563005,0.3545346,0.49218172,0.61930037
0.45644054,0.37985942,0.49013516,0.5886906,0.64110094,0.425141,0.9707553,0.67966235,0.25396344,0.71688944
0.6317043,0.57656264,0.73130375,0.72850674,0.37748042,0.3924387,0.4731886,0.7847951,0.42612872,0.46107167
0.34895593,0.47252703,0.41752818,0.41880882,0.47744885,0.27744845,0.3880388,0.39807206,0.81029946,0.36882704
0.3026568,0.58516675,0.43990213,0.6186892,0.67500687,0.645881,0.41356885,0.33965883,0.8253281,0.6662017
0.573048,0.37806913,0.7570404,0.38939396,0.5405547,0.68418837,0.4192056,0.627201,0.62439674,0.3196168
0.64441144,0.85450196,0.3366456,0.3592024,0.7990957,0.3308695,0.6371103,0.5843965,0.5791818,0.55883884
0.49054435,0.5377824,0.4652204,0.53974503,0.33728153,0.5507322,0.7798122,0.64408976,0.42358342,0.12276192
0.4161124,0.6616006,0.7309624,0.50160986,0.39029032,0.42857772,0.42992687,0.67103,0.35347325,0.47729567
0.68304425,0.69304335,0.48986703,0.4929873,0.6622919,0.41120207,0.8839793,0.19254418,0.33433747,0.42637333
0.40727025,0.47408074,0.40643716,0.43999994,0.5751668,0.7156296,0.43182716,0.75571567,0.6315296,0.65836525
0.62752545,0.5565072,0.47131002,0.6786996,0.60117036,0.31965187,0.5274393,0.75947684,0.525776,0.4658704
0.37113556,0.5303624,0.38694456,0.25316232,0.6643889,0.2880238,0.4364121,0.48595822,0.2742132,0.5878166
0.33384734,0.44758424,0.12460107,0.54011726,0.3504058,0.42644203,0.48168355,0.37197995,0.14353609,0.502738
0.51782125,0.25286084,0.33485803,0.48412377,0.31672108,0.6535925,0.65161145,0.10440129,0.45434076,0.5221488
0.48970836,0.48252594,0.62960637,0.24371454,0.42873234,0.4700569,0.13838735,0.31431317,0.47945368,0.30893523
0.45591554,0.61156315,0.59158504,0.5786807,0.38739094,0.8151606,0.644078,0.6108561,0.8116668,0.7238617
0.6892084,0.6198734,0.44261846,0.6819113,0.39325023,0.4555406,0.64455926,0.4787022,0.5845122,0.5115633
0.59978676,0.48561412,0.25888845,0.30900723,0.6643916,0.5117421,0.44804755,0.4413952,0.71785253,0.76447004
0.5896498,0.8029598,0.52986777,0.7470003,0.5426208,0.43291545,0.61041063,0.6966844,0.41369978,0.34079263
0.48314375,0.471516,0.46550295,0.6294644,0.57822734,0.52914584,0.39191222,0.4784078,0.45872656,0.5592407
0.700912,0.52190727,0.6594798,0.4645271,0.4364433,0.70494246,0.6760767,0.5937704,0.3299601,0.2513846
0.43655553,0.6052868,0.6041317,0.44273016,0.28518543,0.4886104,0.5413982,0.76335514,0.43126908,0.6855556
0.51842415,0.8079866,0.5831397,0.40730295,0.7050118,0.53158617,0.5809953,0.4891757,0.6222256,0.46588212
0.53606343,0.6816875,0.45945996,0.5912753,0.46600065,0.56751955,0.43715525,0.2837446,0.5096268,0.4788268
0.49375683,0.7698677,0.3319754,0.5713364,0.5709277,0.6609463,0.68402463,0.6281432,0.17547156,0.621773
0.5573974,0.16156974,0.52104056,0.6627896,0.49800584,0.66209036,0.50333005,0.7679753,0.5647978,0.58895046
0.6300077,0.5654039,0.4137222,0.2153057,0.35325763,0.38000408,0.5108716,0.5639128,0.27565795,0.4217743
0.4229966,0.26428163,0.5685708,0.41413632,0.39231014,1.0,0.5292123,0.7901364,0.3468358,0.42770264
