A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y
1.6748835,1.0520033,0.3451546,-0.07272425,0.8560739,1.4352795,-1.7809469,-0.51424706,-0.9731546,0.14874,-0.81997377,0.74407595,0.57279694,0.41269937,0.05286503,0.4295852,0.6957487,0.44514447,0.8430064,0.23447627,-0.00043988228,-0.16249585,1.0164647,-1.244089,-0.7677276
-2.1818337,-0.9609008,0.73781997,0.6472359,0.59612364,0.57513595,1.7344211,-0.5039307,0.49597937,-0.20862602,-0.7047861,0.72174233,1.5806409,-0.24629101,2.2754717,-0.6260575,-1.8337554,-0.051753826,1.4516208,-0.49095482,-0.09530531,1.0790117,0.19829562,0.20983985,1.2507949
0.94658685,-0.66251314,0.78076226,-0.51587903,-0.10346259,0.67576,0.24715912,-0.055230618,-0.11134124,0.12510423,1.8839598,0.3347932,0.62216055,0.7471765,-0.40848854,0.20616734,1.1773801,0.15814385,0.20848772,-0.055545613,-1.0803907,-0.30419353,-2.577386,1.5548671,1.7058569
-0.6454003,0.55007756,0.21264756,1.7007883,-0.6923992,-1.0501571,-1.3378981,0.8825997,1.9778585,-0.14454937,-0.01521641,-0.17000774,0.0018930305,1.0273445,-0.658568,-0.45735896,-0.68154705,-0.58156824,-0.8948274,-0.5651859,-0.5321208,-0.10933014,-0.64441967,-1.2806623,-1.4933965
-0.9538393,-0.8802328,-0.06970467,-2.1124141,-0.032738708,0.963718,-1.8337729,0.016386338,-1.1609504,-0.04526708,-1.2686741,-2.967504,-0.38921818,-2.377741,-1.3421965,1.5327215,-1.4148073,0.57636744,-0.13459983,-0.1691995,-1.797002,0.05987233,0.75854594,-0.26980117,1.665186
-0.90374774,0.61401224,-0.25510597,0.54859847,0.3444385,-3.8649042,0.7789209,2.4196038,-0.90318793,0.49452358,-2.164039,-2.4989686,1.1144807,1.9262527,-0.04306232,0.40845263,-1.8027759,-0.99388885,-1.7176628,0.39541999,-1.1494359,1.6870766,-1.2100439,-2.2660246,-1.6136708
-0.6401637,-1.7389238,0.109051585,0.21796328,-1.2966329,-3.7374916,0.26673758,-0.8760506,-3.456563,0.87075156,0.14983535,-2.0940766,-0.07802227,-2.2947774,-1.2976587,-0.26844484,-0.21959755,-0.7841399,-0.5436632,-1.1512091,-1.5963562,-0.956108,-0.74424833,-0.8262763,-2.5127907
-3.417716,-2.177589,-0.85805583,-2.9202352,-0.77781546,0.6401063,0.28997475,0.2930188,-1.8130174,-3.257556,-2.6217785,0.2855357,0.041633517,-2.8238842,-0.3719066,-1.0915511,-0.033033468,-0.18563646,-0.48901185,0.00085123,-0.73356813,-4.7418523,-1.0471939,0.5776508,-1.6445334
-0.12020531,-0.7647057,-1.3350463,-0.57872164,0.21245496,2.171,2.2280612,0.38820988,-0.7589928,0.14179315,1.8657722,1.6065592,1.1898872,-0.16869625,0.7782283,-0.22118676,3.3282704,-0.4497952,0.32443407,0.63724416,0.07396561,-0.46421996,1.710654,-0.24816418,2.7128468
-1.8417755,-0.8602008,0.05196601,-3.5485556,-0.51809263,-0.26545286,-0.12365043,-0.13437621,-4.282246,0.31489122,-0.54348344,0.66454124,-0.10892275,0.056557417,1.7681084,-1.7801538,-0.2223633,0.8397452,0.3574914,0.52037317,-1.4584122,-0.7467481,0.5100902,-1.7568848,-0.75858504
-3.0335288,-2.527614,-1.2690579,-0.4742425,-0.18753308,-1.9324656,-1.281873,-2.110611,1.3525183,0.36235267,-1.1820412,-0.4911342,-0.2916396,-0.8842322,-1.3659996,-1.6497474,0.09169084,-1.2008481,1.0616368,0.7382202,-4.1602216,0.5181092,-0.5189645,-0.23473018,0.9975488
1.1143159,-1.8232139,-0.14887658,-1.7342556,0.0013234671,-1.1255352,0.15919931,-1.102987,-0.33384597,-0.52288747,-2.6282263,-2.0995758,-0.6407824,-1.1568722,-0.9939064,0.14619684,-1.1523434,-1.5880682,-0.42748696,0.16503738,1.7293477,-0.96614313,-0.942066,-0.19497597,0.99423754
-0.9802637,-0.595506,-0.02581671,0.8920177,-0.83784115,-0.37912506,-0.023931265,-0.29528183,0.36587834,0.3729976,0.074637055,-2.4907024,-0.4906109,-1.2719128,-1.8434469,-2.4909494,0.43404317,-1.1630262,0.33138788,0.92915994,-2.1955466,-1.1878835,-1.3413684,0.6378222,0.49107108
-2.3791368,0.10075194,-1.4082165,0.13028693,-0.6980631,0.5808439,1.3421298,-1.283234,1.2220441,-0.49961343,-0.6774156,0.8808458,0.87721956,1.5253577,0.6935825,-0.81675404,-0.7290435,-0.5732317,0.14273143,0.064312644,1.3771257,0.39501914,0.8419092,-1.4373543,-2.2436976
-0.68438387,0.032411695,1.1290374,-3.029385,-0.28264725,-0.021947414,-1.5285935,1.4024059,-5.10531,0.2644295,-0.7069129,1.0728223,2.181355,1.867706,1.9233608,0.9966748,-1.4678774,-0.18022335,-0.10310393,-4.135877,0.8510671,0.51774514,0.9595154,-0.3997512,-2.116695
0.53793347,-0.8416003,0.2016642,0.79383284,0.52551425,-1.8913666,0.6139419,-1.4979594,-1.3277451,-1.5721108,-0.4489031,-0.33811718,-0.915538,-3.586247,-1.7345104,-0.1517638,3.5457485,0.232045,-0.26350343,-0.18340318,0.87113345,-4.2060165,0.4595621,-0.30728817,2.6447763
-4.602676,-0.32248783,0.36036488,1.1402014,-0.123109,0.6170676,-0.01118654,-0.17884606,-1.6308146,1.3506075,-1.5340841,1.7864527,0.035766542,-0.4874558,-0.96226287,-0.29530492,-1.0984613,-0.44860786,1.1401438,2.115974,-1.8879074,-1.647488,-1.5015619,-1.1238494,-0.0029907227
-5.1151686,-1.4193215,1.2831376,-0.068796985,-0.044626705,-1.0014826,1.1993897,0.75629044,1.53023,-0.08471382,-2.4375186,0.9484929,-0.95385575,-0.26229995,0.3821935,0.08179951,-0.08761698,-0.5965501,-0.55260634,0.2881259,-0.15212871,1.2770332,1.0126559,-0.4414922,-0.037359983
1.5354562,-0.09538555,-1.9782705,2.770322,0.095080666,1.3874447,3.615802,1.3498588,1.5505276,0.21342212,-0.7402224,0.33567005,1.4252894,1.5793557,-1.0559412,-0.36165503,1.2804939,1.079731,0.87373877,-1.0261904,2.8866963,0.32299396,0.7185,1.7483435,2.2082016
1.2063208,0.32017356,-0.7141096,-3.5159073,0.31385747,0.82971704,-0.8456793,1.5135386,-4.5990086,0.34113896,0.55954087,-0.60074735,2.3032765,1.8873729,-0.6693914,-0.20399883,0.22099853,0.45306718,-0.47905016,0.87287426,-2.2406278,0.4529412,-0.38147354,-1.2330413,0.048818827
-6.6984663,0.17784181,-0.09129111,-1.62261,-0.10884616,-2.359814,-2.6517467,-1.4314346,-2.5380294,0.34113896,-5.443151,-2.5130427,-1.4242244,-0.71138847,-0.18241063,0.38549018,-0.52744097,-0.38354707,-1.5762278,0.50412464,-1.1033111,0.3653234,-0.9041821,0.5950401,-1.3787317
0.67591995,-2.8085847,0.69879955,1.2859585,0.31224817,4.617957,1.7026079,0.44412738,1.6289636,-1.4755161,-0.042138636,-1.0080124,2.122483,0.61204994,-0.028502062,-0.2754901,1.5209409,-0.1612872,1.2669998,0.19845563,1.0323755,3.309383,-0.44196963,-0.5607014,-0.28323346
0.7786673,-0.3422026,-0.4555277,-0.045433655,0.77193546,1.5991234,0.8443791,-1.3295422,1.1510278,1.0668045,2.975532,-0.6407977,-2.1594396,-1.0690595,-0.27196985,0.7363999,-0.9746234,0.15839286,0.22143844,0.3966513,1.3906147,0.99354506,-0.10433151,0.7470143,0.17449218
1.4123623,0.11488961,-0.27145192,0.6758747,0.34473863,-0.38477167,-1.2817323,0.44293392,-0.9820403,0.21874408,-0.56678325,-0.034832448,-1.0396152,1.8094901,-0.58446693,0.06303814,-0.7191735,-0.61238945,-0.33454698,-0.7582762,1.386516,-0.23531473,1.0408171,-1.4053924,-1.1795969
-0.014943242,-0.42188603,-0.003741078,-0.2173771,0.45720428,0.62360215,-0.6614737,-0.7009578,-1.9943281,1.5692598,1.3927554,-0.22795063,-0.34923533,-1.038396,-0.5061802,0.16409051,-3.719378,0.26260778,0.13056017,0.47481203,-0.413776,-1.2853231,0.40858147,-1.0411046,1.0297871
-1.4291818,1.7449945,0.067436196,0.06706166,0.8367627,0.10113277,-2.4011602,-0.79475427,2.2409458,0.12511194,-0.104905546,-1.2194203,0.25282526,1.2446339,-1.4088284,-0.7706426,-0.86024976,-0.7494349,0.04417201,0.040060557,-0.16017954,0.9584274,0.5686326,-1.5443321,-0.98521566
1.9524742,0.89327365,-1.1213335,0.509222,0.1586097,1.1160764,1.1893182,-0.38047147,-0.16134733,-0.05616303,-3.9138963,-0.118444264,-0.5964448,1.2022362,-0.5530838,1.8568054,-2.2394824,0.5613748,-0.11817287,-0.18183996,0.20262446,0.7321064,0.26850945,-0.1535922,0.39373899
-0.7943785,-0.86861354,0.8549279,-0.1777435,-0.25848317,0.5757241,-1.5731432,-1.5788139,-1.5362742,-0.043783788,0.64420795,-0.26141766,0.4335301,1.9435954,-1.1242892,0.82928795,0.3954987,-0.6919782,0.5768509,0.10245461,0.25887844,0.11004682,-2.2982829,-0.14243425,3.234468
-1.4419265,-0.7232166,0.65523916,1.0621551,0.3291188,-0.24186465,1.9270788,-1.0310926,0.7118213,-1.6464909,0.74152935,1.7361164,0.17783494,-0.6168175,1.2699584,-0.26067692,-1.5157213,-0.25245836,-1.2965739,-1.4599168,1.3048749,0.21994829,-0.045661967,0.64970917,0.46850514
1.6501272,0.81592256,-0.4827523,1.9462771,-0.5098567,0.7329806,2.3605924,-0.95907986,0.5974908,0.3081031,0.37375486,1.165025,0.88110834,0.37879503,-0.071073145,0.27684742,0.97456384,1.1007701,1.1183367,-0.111149944,2.0374317,-2.1570039,0.55648804,1.6669568,1.2856007
1.7400826,-0.62757146,0.3327128,-2.2271872,0.83958423,1.4489706,-4.0735483,0.768172,-0.051953554,0.28736392,0.18506104,0.36767942,0.57632,-0.061955452,1.3318386,0.45066804,-1.15466,0.72358096,-0.38369778,1.9737825,1.1712086,1.2169862,0.21544927,0.1475761,1.4628805
-0.57850903,-0.79149705,0.5712762,0.89191306,0.44267926,1.0426071,1.5288248,-0.6864618,-0.344263,-0.59741753,1.8568616,0.15815812,-0.8103585,-0.53874606,1.3381666,1.1226399,0.36584896,-0.09777403,0.14694782,-1.6077206,-0.8563083,0.7845011,1.5471859,1.8175359,-0.9778079
-0.9075299,-0.8374681,0.24135742,-0.8864425,-0.015412891,0.2915253,0.3805047,0.2731104,1.0782143,0.8485899,0.14764035,-0.27426678,-1.5067554,0.20095468,0.3317247,-0.7308978,2.3867579,-1.3607826,-1.1113368,0.48113415,1.7048806,1.9943273,-0.20048192,-0.5383539,-0.7910707
0.6829303,-0.8283038,-0.17804566,-0.7013892,0.27704254,-0.74415416,0.66214955,-0.50153685,-0.11045301,-0.29372168,0.064471096,0.04975477,-0.5129293,0.4155287,-0.74443734,1.0025972,1.3571852,0.5245875,0.67355007,-0.41755182,-0.7384186,1.5836694,-1.0549189,0.38025665,-1.5519326
1.3932939,-2.6381328,0.7781333,0.6129602,-0.1112116,3.7538767,-1.5767412,-2.0715554,-0.77831864,-0.16023293,0.02881962,0.5586568,-0.33139277,-0.6227064,-0.6332598,0.3954026,0.77673024,1.3990599,0.022957942,1.0203308,-1.2597523,-0.8600619,0.6798331,-0.011177756,-1.3583323
-1.1111878,-2.6619296,-3.7955015,-1.6406748,-0.33008614,-4.192561,-0.3418852,-1.7609757,0.20733885,0.81155217,-4.7916894,-0.6372653,-0.8677747,1.4814072,-0.101448774,-3.3574052,-1.1833743,-2.1658027,-0.7028145,0.15988974,-0.4970715,1.7431489,-1.5672332,-0.6432882,-0.3239814
0.7669451,-0.14992717,0.41752946,-0.51758444,0.50130486,0.14557531,-0.075761944,-1.6501597,-2.791178,0.48841032,-1.0929413,0.37076873,-0.10109866,-0.999301,-0.605861,0.08889064,0.25634223,0.21436425,-0.26335984,0.65885276,0.2591283,-0.7303796,-3.2974322,-0.41970208,0.7992749
0.055360317,-0.31878752,0.11959227,0.6444243,0.21128875,-0.09029497,-0.25922906,-0.36810672,0.045850992,-0.123018175,-0.06789531,0.71961296,-0.6843079,-0.54594785,0.19399533,0.52310055,-0.47218904,0.8472936,0.48487896,-0.2864803,1.3929033,-3.1015022,-0.16725336,1.4854691,-0.052742794
-0.06515461,1.3114976,-2.6230016,1.4073579,1.3029597,0.62177074,0.19950077,0.29379135,-0.30890548,0.08696808,-0.56678325,-0.22795063,0.15372424,0.80372936,-1.0889692,1.506659,2.3629858,0.25853622,-0.16567726,1.2671304,-0.5678099,-1.6801684,0.54062855,-0.8129637,0.33204257
-3.749084,1.2476939,0.51327705,-0.39963767,-0.092012286,-1.1497467,-1.0063982,-0.3212791,-3.6115894,1.1340253,-1.750336,0.38865638,-2.0039496,1.900732,-0.9465566,-0.30818537,-2.2194145,-0.6588149,0.4734715,1.5108811,0.72370553,1.1492624,-0.35594112,-0.7600918,0.5385542
-3.8105311,-0.44195297,-0.0027732514,1.8088897,-0.8128947,0.04949391,3.2015305,-0.74602425,2.6987712,0.77765036,2.5142722,1.691962,0.18495035,0.17106247,-1.1114107,-0.21884528,0.34580922,-0.335276,0.07515719,-0.73224264,-0.16472852,1.499103,-0.024689198,0.41592503,1.0602324
1.0274376,-1.9067818,1.9923573,-0.28685117,0.15489796,1.1799452,1.0086471,0.809998,3.791041,3.854167,0.064211085,0.054276146,1.2996633,-0.9056232,-1.7272663,-0.94304895,-1.1600673,-0.2394826,0.258538,0.075156346,-0.1571663,-0.33716124,-0.44806796,1.1295235,-1.0035427
3.0260034,-7.451975,0.44433606,0.5386344,-0.11667992,0.42467132,2.6041915,-2.8561308,1.0809202,0.36235267,0.4257936,-0.4824433,0.73960996,-3.3360884,-0.5693364,0.5491274,0.38099134,1.425591,0.41573468,0.10157113,-0.28343043,0.76109385,1.2010555,1.2017927,0.63433766
-1.0904396,-0.55942416,0.8816697,-0.7785922,0.62403953,-0.5754491,-2.0417488,0.43421936,0.55499554,1.030557,-0.563938,-0.95941955,2.4458025,-0.3270312,0.7533537,-0.11387101,2.0054646,-0.8883267,0.37193286,-0.5321321,-1.483158,-0.81600595,-1.4311843,0.5230388,-2.043683
0.12260398,-1.2404497,-0.57542515,-0.2126267,1.1228969,-1.3588288,2.111326,-2.925602,-0.1500795,0.80755293,1.0222498,-0.12555811,0.1858963,-0.843857,0.5542034,-0.04504922,1.9901239,-1.1879172,-1.4774194,1.3313717,-0.6598916,-2.36894,-0.11884944,-0.22623289,-2.1734884
0.14324358,-1.0310304,-1.4644889,-1.2755523,-0.5521981,-1.1997201,0.669938,-0.32703602,-0.49770245,1.4310633,2.313267,-1.1977243,-0.66133344,-1.6809958,-1.2128398,0.49310187,0.2569095,-0.5780702,-0.09123227,-1.9968255,-1.1279956,-1.2155031,0.29323816,0.60770583,0.10428965
-0.99894893,-1.432312,-0.1545408,-0.9126911,0.82591844,0.08384703,-0.15597832,0.46644944,-0.31696773,0.81913453,-0.026499316,0.14822188,-1.0642807,0.42891973,0.8182446,1.1521446,-1.4972961,0.45343202,0.55596536,-0.34495652,-0.13707642,-2.6976733,0.7171123,0.24661171,-1.5458121
-0.22160205,-0.89120156,0.9748491,1.2692019,-0.96649903,-1.1154563,0.63323855,-3.3281634,-0.5129472,0.16478327,-1.0677347,-0.4031711,-1.892015,-1.0286182,-0.48943058,-0.7120125,1.3674307,0.5162321,0.20669757,-2.2388945,2.1557093,-0.96168435,0.6854039,-1.44893,0.039152335
-2.4749548,1.0594172,0.015885912,1.0855043,0.13972102,0.96411526,1.6855139,-1.0992929,-1.6465733,0.39622808,0.22477998,0.6933111,0.6233972,-0.8589428,-1.829527,-1.1127585,-3.6559005,0.06744142,0.5013853,-0.5301082,-0.3385005,-1.8507011,-0.97401935,0.34165183,-0.61760724
-3.3788207,0.761257,0.40079242,-0.6917901,-0.79035175,0.5451602,0.313726,1.0241057,2.8152604,0.08239726,-1.972883,-0.034538537,-0.14445603,0.25182575,-0.15091954,-1.4498326,0.7617831,-0.5007133,-0.23679745,-0.34762147,-0.28646106,0.71106875,0.24987447,0.8201146,-0.2612066
3.6059957,0.0038785562,1.355423,1.0876611,0.4303144,-1.6667519,2.0191088,-0.060218014,2.1171103,0.12510423,-1.1025836,0.6165552,-0.48252022,-0.42631364,-0.8553804,-0.34583688,-0.111787036,-1.5649064,-1.2965739,0.91105694,-1.3286337,0.5458616,0.19540164,0.6169276,1.2951641
0.32374942,-0.29109117,0.9748491,-0.24194384,0.4831327,-0.69446903,-2.4725282,-3.4415076,-2.0994554,-0.15758194,1.0726306,-0.53549194,0.6044409,0.43331552,2.0713325,-1.606204,-2.2840915,1.2205105,0.047443796,-0.27645102,-0.13865384,0.061545372,1.8543409,-1.0060573,2.6505
-0.57601595,1.5490812,-0.010411827,0.867854,0.26604965,-0.38729724,1.710665,0.47618923,0.75038254,-1.0874553,-0.8507931,-0.8052987,-1.1112407,0.33154172,0.6230755,-0.73195744,0.8232108,-0.273136,-1.3917426,0.97405046,2.1362767,-2.1009622,-0.68162954,-0.953038,0.6861209
-0.18923938,0.18687466,0.20855236,0.33748984,-0.4631168,0.51991606,0.037878312,-1.531491,0.38431603,-0.32450143,-1.1665176,-0.8325613,-1.7431036,0.82548034,-0.54199916,1.0039605,1.6214273,0.74786574,0.3230765,-0.28098473,0.45729098,0.87844324,-0.5751241,-2.5712523,-1.9405475
1.4632485,-0.6381781,-0.69354177,0.6095326,-0.03465464,2.3630915,1.119746,-0.47673976,0.64694524,-0.85052377,-1.5049336,0.00980705,-0.37608162,2.6000614,-1.4808742,2.3214457,-1.930009,0.019730002,-0.7877397,0.33993244,1.8647909,1.2082213,2.035912,0.9642549,-0.06165099
-0.1639219,1.2592793,-0.5725727,-0.87213355,0.21240817,2.3057158,-1.1768645,-1.5421202,-1.3256136,0.16175099,-2.3496695,-0.18451163,0.99960077,1.9596751,0.51430184,-1.2848842,-1.2294629,0.20356509,0.29725832,0.24191986,0.5901784,1.658572,-0.3071522,0.7933408,0.40976775
-1.0566542,-0.61484027,0.8669812,-1.85761,0.38708976,-0.46328345,-0.7226024,2.3309464,-4.1020412,-0.23976965,-0.2679782,-0.5856725,0.2774921,0.62866235,-0.21623546,-0.2102468,0.90730727,-0.66059417,0.69209784,-0.59304583,0.10678113,2.3093727,0.19442149,1.5350631,1.2055264
-2.445117,-1.3424219,0.6795023,1.6928972,0.8684966,1.1427654,1.2522986,-1.0897188,1.7881472,0.6836502,0.52985173,-0.13763016,-0.55306983,-0.26529455,1.0807056,0.79663974,-1.3429921,-0.6296308,-0.97695225,-0.39431188,0.18486758,0.12812673,0.4142903,0.5865033,3.345957
1.6191695,-0.7814325,0.062459685,0.69878036,-0.7200357,-0.9136993,0.566993,-1.0894908,1.1196374,0.78057116,1.2420745,0.005087137,0.5481926,-0.5946173,-0.45594308,-0.013027996,0.7698545,-0.42882478,-2.7472515,-0.6406482,0.7913992,2.8135927,0.18967295,1.4162551,1.3139434
1.6337745,-0.413216,0.67714226,0.68765503,-0.68526596,-2.4220724,-0.56740224,-0.99358726,-2.3419147,0.7375603,0.6722118,-0.78127253,0.14486197,-1.1689613,1.0138582,0.0825876,0.32764968,0.010037124,0.25897136,-0.4522632,-1.4321413,-2.101767,0.5543557,1.6217778,-1.0506365
-4.910199,0.35362726,0.8894867,-0.7202753,-0.4799517,-0.28635123,-0.9025568,2.568154,-2.789845,0.29392797,-1.0816699,-0.56502664,0.09855583,-2.4536548,-0.7810961,0.48361892,2.4725888,-0.40887028,-0.11865326,-0.27665493,3.2248979,-3.361682,0.24436197,0.011153281,0.23759753
2.3043175,-0.23745376,1.1043266,2.2389464,-0.2571032,3.030557,4.2565846,0.30037105,2.0703542,0.062891796,3.4680343,2.1927094,0.48048988,0.1803715,-0.56440836,2.807341,-1.1527817,1.6455057,-0.33631238,-1.0226699,5.183476,-1.0299783,0.87223446,-4.1507688,-0.71822995
-0.9112928,-0.1303934,3.8215623,1.2363218,-0.13259332,0.2951908,0.95938194,1.5088756,0.23836696,0.100083426,-0.43141907,0.11593788,-0.4230718,0.3770416,-0.5436187,-0.8845988,-2.6259546,-0.54915756,0.93846846,0.64449024,-2.7412078,1.7092639,-0.40595257,0.09377766,-0.24136187
-5.156144,-0.18607327,0.24596356,1.2449685,0.861024,-4.823133,2.2806067,-0.68323725,2.774014,3.854167,-3.2145107,-2.5551283,-0.47676116,0.19113524,0.6158991,-2.112025,0.65841633,-4.0056143,1.0470166,0.043140378,-3.1733913,1.2349927,0.31453335,-1.0224935,0.89927363
-0.13540187,0.24713606,-0.28173122,0.85447985,-3.2484596,-4.383282,1.2976532,0.8953446,0.54530346,0.77765036,-0.23284423,-1.5171399,1.0277343,-2.100047,0.7135806,-0.410889,-1.5502628,-0.7422919,-0.77261585,-0.18638887,-0.18958217,0.09796254,0.4296255,0.89221334,-0.2014448
-1.0603139,0.51711774,0.67714226,-3.9289956,0.4217659,1.844633,0.38498133,2.102406,-0.5196683,1.8777149,0.6619348,0.15673392,-0.28516668,-1.3959033,0.41809225,-0.68082,0.7121308,1.5952952,0.67074496,-0.061296724,0.90857583,-3.5837812,1.3203475,-0.35153404,-3.3555577
0.34848154,-1.0817482,-0.13155821,1.2463281,-0.39605156,0.77609134,-0.057897687,-0.7099017,0.4616923,-0.56134784,-0.43398198,0.14357474,-2.4719348,-0.28011775,1.9163986,0.5809337,1.604136,0.5063935,-0.23197664,0.027276302,-1.289164,0.955886,-0.27476072,-2.2983422,1.1080672
-4.044588,0.20155847,-0.08501786,-0.18596292,-0.5521981,-0.901624,0.20686729,-1.0970044,0.2660547,0.29995373,-0.18037435,0.935719,0.83412445,2.5894098,-2.005225,2.7008364,-1.0381029,-0.9162315,0.052368112,-1.4835202,0.027347289,0.35164523,-1.2396779,0.3167581,-0.9797582
0.25044733,-3.0479202,0.80208105,-0.34956735,0.04616297,0.07165367,0.13752341,1.2331212,1.8234538,-1.0219032,1.4646041,1.1141219,-0.27815956,-1.3112588,0.3745782,-0.21457152,-0.09964508,1.558745,0.22078753,-1.1213993,-2.969836,0.16753739,-1.073588,0.18466572,1.7362868
2.04853,2.0046382,-0.1623512,0.116641834,-0.56437045,2.9610586,-0.17776318,-1.1956686,0.7034681,0.08987099,-1.7766162,-0.14420867,1.2008619,0.6432775,-0.2283718,-1.7337658,3.4461474,-0.8516978,0.29729995,-1.4964701,-2.4143522,-0.7959211,-1.8210726,0.81402206,0.26136684
-0.7153982,1.7275896,0.93038815,-1.8164724,0.8367627,0.6580651,-3.6560116,0.50264966,-0.3937611,0.46417737,0.2485612,-0.6300192,-0.53687507,0.8866086,0.105051756,-0.18371408,1.9403071,-0.70473516,0.5768509,0.6218613,0.7157515,2.347578,1.1437318,-0.18050516,0.64903414
0.8174132,-0.98629314,0.050120816,1.4709886,0.23087642,0.47358096,-0.002120614,1.4057024,0.98049104,-0.19757642,0.45629427,0.05516862,0.05084145,0.39252418,-0.77853733,-0.6330409,-1.0823164,-0.23879644,-0.13459983,0.40054965,-0.90134436,3.1324744,-0.7106482,-0.42071968,-1.8440628
-3.773173,0.09844071,-0.27696383,-0.050602913,0.29090488,0.23157251,-0.53362334,0.3935777,0.119160876,0.05855394,0.18751365,0.008953765,-0.46785003,1.0681581,-0.7965473,-0.8863953,1.490892,-1.5364873,0.47572386,0.2610697,-1.6816189,-0.73615724,-1.2950711,0.43925676,-0.044745106
-1.186769,-0.9549668,-1.7491459,-0.42491788,-0.065032564,-0.95410573,2.1380746,-1.5540289,0.85285276,0.07801245,-1.5161719,-2.7441103,-1.7500036,0.3283288,-0.052498758,-0.087516546,-1.2444015,-1.8307283,0.3685397,-0.12808982,-1.5249767,0.22862709,-1.8149257,-0.85987103,-0.6771233
0.72502697,-0.43857077,0.09219428,0.32532698,0.119910546,-0.9964626,1.201468,-3.0022469,-1.7580003,0.49452358,-0.15371281,-0.8507123,-0.070896596,-2.0926785,-0.6896523,-0.56689954,3.2985973,-0.5916475,-0.29304817,0.75575423,-0.78141737,0.09403938,-1.070715,1.2851502,-0.39622557
-0.44721437,-0.6824211,-0.048430897,0.7548076,0.14985846,0.17808892,-1.0390528,0.8374281,-0.80919284,-0.7335516,-2.025486,-1.0800323,-1.1494118,-0.6223172,0.24222207,0.5614213,1.6279931,-0.31045544,0.73602515,0.14365941,-0.007113885,-0.9883076,-1.246298,0.5610715,-1.1075754
