A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y
0.7379268,-1.3558537,0.042011365,-0.14159217,-0.6578012,0.8005961,-0.48918545,-0.56093323,-0.16341475,-0.6613059,0.71544147,-0.0072392896,0.3647626,1.3776432,-0.030268356,-0.6306074,-0.1456467,-0.33241445,0.5735163,-0.34750497,0.050734855,0.29456273,0.28190154,0.31819335,1.0715488
-0.17759344,0.00012879074,0.7397153,-0.36536205,-0.6824267,-0.683825,-2.6586294,1.2390693,0.0135006495,-0.7903726,0.2209995,1.1195061,-0.29149646,0.35050905,0.10526791,-0.14932483,-0.6147895,-1.2614055,1.4379301,-0.25322002,0.52791655,0.4349255,1.4861941,0.49552947,1.7836597
-0.24096127,0.28856993,-0.9012387,0.13264334,-0.44877642,-0.27851504,-1.1504886,-0.4203477,-0.6026907,0.37942168,1.168615,0.62024367,0.09275065,-0.8130028,0.65427727,-1.2116951,0.6914599,-0.7339337,-0.8593682,-0.09525925,-0.89867455,0.13372146,0.7033413,0.38040197,-0.99862045
-0.14495185,0.13222358,0.46688324,0.1714453,0.35540456,0.5192619,-0.9180815,-0.169523,-0.9606215,0.13755101,-0.08817053,0.7435205,-0.77063406,-0.1518966,0.38541448,-0.41660172,-0.19940874,1.1133934,-0.053115964,0.582202,-0.36099324,-2.088717,-0.24229872,0.4890414,0.79074574
-1.0908982,-0.5918945,-0.25689882,-0.35112292,-0.026209548,-0.5459902,-1.2938517,-0.12886828,-0.010247111,0.07773223,-0.13433662,0.2293292,-0.38254404,-0.64384854,-0.13295282,0.9340836,-0.641216,1.4253709,0.521147,1.0520065,0.3149508,-0.33976716,0.87366474,-1.8757986,-0.5249716
1.0285141,-0.30500305,0.75707936,0.2693859,0.18744335,0.4108945,0.16858962,0.06063263,-0.4850709,1.2364234,-1.4304676,-0.04344996,1.044281,-1.162288,-0.47569445,0.17918944,1.0730772,0.073489934,0.78071296,-0.025818814,0.69642955,-0.45889488,0.5980844,-0.70949465,-0.11899376
0.4141942,0.09833887,-0.059600204,-0.7193191,-0.049533844,0.23690489,-0.33374953,0.7003161,0.15394251,-0.37247095,0.4560644,-0.5389831,0.14304988,0.82295585,1.1354431,-0.3658328,0.6289977,1.0927963,0.43090004,-1.6310817,-0.04188209,-0.38254696,0.70820117,-0.63948834,0.42123568
1.3463129,0.37510026,-0.1051842,-0.00084635615,-0.35479927,0.49751738,0.42974088,-0.4572966,-0.16344297,0.28320324,-0.22877243,0.9009249,-0.19473527,0.0092739165,0.22322479,-2.1085694,1.3635889,-0.5017777,0.46543318,1.1722107,1.6360427,0.008517958,1.3789667,-0.08996111,0.9991669
0.37699834,0.27519304,0.82983834,-0.60522187,-0.97246194,1.62289,0.34241587,0.695182,0.011037026,0.055337593,0.45023972,-0.3210842,-0.5623765,-0.2601549,0.8207563,0.45238966,-0.005918488,1.4240754,1.2293642,-0.59210855,-1.4654373,-1.8387067,-1.2796379,-0.4940795,0.12794274
0.15604202,0.8574739,0.26388493,-0.8427686,-0.2798677,-0.67830074,0.06628298,-0.115594946,0.21898156,-0.95220184,-1.4958405,-0.16958061,0.51670635,0.45566267,-0.60008615,-0.027896151,-0.78096735,-0.99605954,-0.25507537,0.47361296,0.004416121,-0.3241651,2.37024,-1.6122948,-1.2538627
0.37363487,0.35557047,0.83142364,1.2245694,-0.136296,1.9020779,0.54757535,1.6543028,-0.16424313,0.8722166,-4.508725,0.07856816,0.082216434,0.59620243,0.003211081,0.1713198,0.1940441,0.9161411,-1.1654353,0.41530502,0.4013,-0.8482213,-0.24174279,-0.46566793,1.0167763
0.5856351,0.44877654,0.12250641,0.47826788,0.36039937,1.1552689,-0.49539644,0.64351463,-0.057018667,0.0007609576,0.8576678,-0.12924302,-0.11304802,-0.3521911,0.33783832,0.40566695,1.3689842,-0.651769,0.80929375,-0.25619864,0.9503,0.73638904,-1.2188385,0.61167175,0.8193468
0.99085194,-0.3947875,0.16667002,0.16145623,1.0894642,1.3799347,-0.37287134,0.6656703,0.02286221,0.20389986,1.3053758,0.009959221,-0.11710651,0.38888073,0.73495823,-1.2150904,-0.89561343,0.1847442,-0.20114999,0.18111509,0.6497871,0.25884992,-0.16573144,0.12360482,-0.44819173
-0.8632197,-0.6980977,0.16426624,-0.17576577,-0.85741925,0.054913193,-0.744304,-1.7575159,-0.1848683,0.26628077,-0.8511436,0.1042663,0.21627769,1.8843514,0.119057655,0.81361055,-1.3742967,1.4889307,1.2253737,0.41325435,-0.087348625,0.4207026,0.928779,1.7751981,-0.050894976
-0.034591556,-0.6084002,-0.9436523,0.97848576,0.568797,-0.23164181,-0.084420316,0.08931202,0.15771222,0.22075644,-1.3369472,-0.33906156,0.6562101,-0.56077296,-1.021205,-0.08274776,1.0156529,0.29835495,-0.4028659,1.6400921,0.07440247,0.74825895,-0.51365614,-0.279503,0.25574434
-1.3139179,-0.7269717,-0.80342853,-0.16633968,0.4241172,-0.58056676,-0.07510413,0.087625116,-0.44487616,-0.82248014,-0.19892421,0.49332047,-0.55786693,-0.04339964,-0.7627449,1.1149359,1.0939192,-0.3559207,-0.5041204,0.277656,0.08959897,-0.6312358,1.0891483,-0.49697536,0.1388002
-0.04173717,0.023686972,-0.37779602,-0.5455786,0.59173816,-1.2843047,0.6036236,-0.08406277,0.23824652,0.36275288,0.9542408,0.07888178,0.58649224,0.09183739,-0.4435647,0.08584741,0.018701643,0.81153274,0.31432742,0.08383982,0.23448643,-1.0056617,0.59771615,1.6619905,1.2024221
0.73948014,-1.0091325,1.2166687,-0.052872997,-1.200219,0.4324619,-0.2534457,-0.23956276,0.3466822,0.634972,-0.69134396,-0.45635748,0.6983153,-0.2984032,-0.41195077,0.70733976,0.24014549,-0.067003876,0.15491277,0.52615905,0.43559146,-1.6606545,0.27870718,0.41303134,-0.2006079
0.29783046,-1.1699371,-0.75589997,-0.1696542,0.3722058,-1.3146129,0.122134656,-0.059523195,0.14618115,0.6872806,-0.12678546,-0.22293332,-0.028620422,0.6181174,0.020074785,0.5966254,0.4755186,0.082834736,-0.17357726,0.1905476,-0.15518281,-0.20999001,0.19588888,-0.25982088,-1.6391964
-0.49289286,-0.91768426,-0.6265626,-0.7402143,-1.0676379,-1.7932479,-0.462771,1.277199,-0.73832786,-0.51431805,-0.7526943,0.7715477,0.47720358,0.9821375,0.07778341,0.7277546,-0.062913716,0.03395635,-0.84802455,-0.24068049,-0.8666688,0.9357923,-0.13771546,-0.5620722,1.531018
0.53141606,0.81020284,-0.2629006,0.26781356,-0.2622587,1.2934442,0.24236521,-0.24432558,-0.31691474,0.6545643,-0.13426188,-0.701949,-0.024286613,-0.17913193,0.13495944,-1.2542151,0.12170842,-0.14741758,0.76242894,-0.77749634,0.055474766,1.0791074,1.3638115,-0.26337528,0.47170824
0.53408664,0.2610886,0.29483816,0.313805,-0.14320517,0.9003538,-0.34208357,-0.9636504,0.18433222,-0.842435,-0.45220336,-0.6373994,0.32415903,-0.502009,-0.03935716,-0.6378134,0.31105,-0.06892213,0.03437224,0.49871314,0.13162832,-0.052275404,0.1385971,0.3378302,1.9487926
0.3228413,-0.08445013,0.24783933,-0.02291404,0.24953975,0.42695558,0.46758175,0.02104187,0.25391772,0.49427822,-0.040215194,-0.4110068,-0.9563391,-0.05810722,1.2965343,-0.25702143,-0.3331331,1.112495,0.8491902,1.0485449,0.5190278,-0.4927554,0.68412554,0.21535486,-0.9925069
-0.90898114,-0.39200526,1.1796595,0.30012846,-0.07331137,-1.4783392,0.77616286,0.711528,0.9524589,-0.44438237,0.36373115,-0.09181784,-0.37273008,-1.3639004,0.19738276,1.2899482,-0.9621896,-1.0328202,-0.20117918,-0.4696254,0.5987921,-0.5102112,1.929492,0.4682114,-0.2280133
-1.7311145,-0.14926124,-0.17033115,0.053705323,0.21321815,1.0693725,0.0029228479,-0.62846637,-0.2364361,1.0328225,0.68965155,-1.4262278,1.2262666,-0.05402019,0.020798098,-0.026313365,-1.2047094,-1.6013818,0.13195814,1.3876953,-0.61327684,0.8580636,0.8932291,-1.5043523,0.6122983
-0.51361763,-1.6896992,-0.77227616,0.46112993,0.30971137,0.40009078,0.29906026,1.3173354,0.81113595,0.88428986,0.853025,-0.50001705,0.9753387,-0.46541384,0.014729589,-0.24046385,0.026656665,-0.29190803,1.6521442,-0.27146628,-0.91330546,-0.007790618,0.8674794,-0.01667507,-0.05231534
-0.75949264,1.1756939,-0.13017067,0.09913921,-1.0767941,0.95006126,-0.34972128,1.5407621,0.027564883,-0.3220635,0.6321336,-0.7732818,0.09659944,0.008690447,0.32178175,-0.8299039,0.9991746,-0.337919,-0.6158189,-1.2462871,-0.94372284,-0.2643247,-0.12817544,0.16768044,0.23163182
0.4802665,-0.19578718,0.7994345,0.624776,-0.9752044,0.20926596,0.6826683,-0.23111081,0.56439245,-0.8728639,1.9004213,1.0774832,-0.5698503,-0.6266392,0.01533813,-0.31536222,0.79038334,-0.36110094,1.4514403,-0.3047407,-1.4499875,-0.71019155,-0.6033616,-0.98409593,0.55415905
0.5367217,-0.41609532,-0.48083964,-0.2540708,0.019818958,0.38461626,0.2433901,0.1733923,-0.4653011,-0.039830796,0.5815625,0.4814231,-0.2863059,-0.9029028,-0.3882846,-0.39884153,-0.61171865,-1.4588516,0.51857257,-0.28209406,-0.8525599,1.0874671,-0.51723456,-0.057751507,-0.2166192
0.010632545,0.39363647,-0.028241768,-0.7122759,-2.0110364,0.93934906,-0.011189774,1.4932268,-0.8431754,1.0784755,0.85453767,-0.67007947,0.7079667,0.4346339,-0.86413527,-1.2161818,0.98978615,-0.21059501,1.6618438,-0.92594033,-0.11406925,0.13640995,0.34150493,1.0156713,0.1267374
-0.14271726,0.37298876,-0.5635048,0.033256877,0.751514,-0.32693145,0.09167563,0.66279835,0.99477315,1.193124,0.5457919,0.27010593,0.96655846,0.1167772,-0.20673501,0.30682316,-0.027864665,-1.9360172,0.21117522,0.102640815,0.035707064,0.096607134,-1.5235627,-0.65069973,-1.1092778
-0.13662477,0.9009204,0.50574785,0.040882178,-1.473702,0.4908331,0.40167046,0.1491448,0.22812885,-0.7637457,0.14033806,-0.20015374,0.2922631,-0.95875907,0.6522818,0.22986934,2.0512536,0.09472746,0.41493744,0.32236674,1.2583046,-1.3804989,-0.40417957,0.7184128,1.0926555
0.61569476,0.27349448,0.1871773,-0.11829815,0.65351164,-1.0368998,-0.30306488,-0.18662119,0.17804776,-0.33412927,0.37378883,0.23137109,0.20599921,0.21667567,-0.0016518235,-1.2793974,0.5114815,1.1804874,0.31989354,-0.28202438,1.5442705,0.23384261,-0.42540336,0.6361186,-0.7784285
0.24850422,0.54563886,1.2204932,-0.2913447,0.49162284,1.1827644,-0.73361,0.33752176,0.73311853,0.3145563,0.4524802,0.26844263,-0.80934966,0.024595164,0.07157779,-0.8402877,-0.9439825,-0.4177379,-0.1885228,0.412744,-0.18961021,0.20741983,-0.06015248,-1.514107,0.19585127
-0.25311226,-0.053587124,0.09452981,0.12524128,1.1466302,0.26673582,-0.35256582,-1.5688605,0.68315685,0.9173397,0.8280675,-0.46554565,0.07521097,0.56089914,-0.17964263,-0.15899399,0.6220381,0.9275167,0.32761818,-0.23890057,-0.27856934,0.08463159,0.5057903,-0.79175705,1.7288339
-0.01719702,-0.7087361,0.5628856,-0.30126998,0.252428,1.6161141,0.45249698,0.16999033,0.55965495,0.22172916,-0.5637902,1.3931235,-0.59055454,0.9539182,0.47376567,1.3783929,-0.31572095,-2.6151738,0.613251,0.707474,0.52330196,-0.62153834,1.7860581,-0.98012674,-0.7897302
-0.8746985,-0.2582936,0.5503378,0.19026828,0.688603,-0.22307777,0.30034605,0.26629704,-0.17609175,-0.93617636,-0.18052825,-0.8983636,0.048059955,-1.4637558,0.63580656,-1.0863891,0.26441866,-1.3556261,0.26535702,-0.7910337,-0.58837557,-0.2668119,0.7924578,0.24151695,-1.0172122
0.26824835,0.08551182,-0.39425683,-0.04274164,-1.364286,1.1699296,0.36662638,-0.024377272,-0.8155044,0.03366255,0.47944796,0.106725305,0.78105164,-3.6326993,-0.37470675,2.078223,0.40776247,-0.7879585,1.0219337,-1.0260314,-2.5451987,-0.57048965,-0.19565642,-0.39921528,0.37987268
0.017424557,0.47172144,-0.19392884,-0.33877245,0.35916388,-0.9319974,1.0095387,-0.4342721,-0.22695981,0.51000226,0.074212775,-0.5317523,0.18102765,1.6472985,-0.07075034,0.35244635,-0.7352947,-0.30921364,1.9996799,0.27480462,0.56681126,0.32991713,0.4291664,0.0052792877,0.27448794
0.21771106,1.0442706,-0.47546804,0.1187518,0.87476194,0.9936981,-0.8670491,-0.11925238,-0.36777535,-0.6708397,0.98672795,-0.3817261,-0.16921295,0.12246188,0.61719847,0.46372238,1.2586042,-0.3484806,0.7080536,-0.21070841,1.9582759,-0.2596627,0.16404116,-0.15436175,0.2832471
1.2671735,-0.4328245,0.7851769,-0.7099413,1.2757554,0.9736401,-0.4409676,0.66384685,0.6715492,0.109993316,0.8936283,0.6017775,-0.22868133,-0.78195477,0.32225102,-0.030513141,1.4446546,0.34804022,-0.79757136,-0.84482497,1.702014,-1.7836251,0.27733275,0.20942762,-0.47137725
0.04603021,-0.5078957,0.5341495,0.04123247,0.30254596,-0.36214042,0.24637552,-0.10481045,0.3445781,0.050701603,0.16431311,0.10543102,0.4132415,0.06951952,-0.79403615,0.82245004,1.642166,-1.1946365,0.31123355,-0.14476696,-0.41845885,0.21812224,0.06107816,0.28306833,-0.09373191
-0.5130545,0.14930004,0.08625357,-0.32357946,0.7097385,0.7160074,0.7023874,0.8803664,0.33297133,-0.082696944,0.4776733,0.48394543,0.9182867,-0.17301089,-0.32475188,1.4650515,-1.7108033,0.628638,-0.24466266,0.35351688,0.50295365,0.032806005,0.8584903,-0.06374283,-0.4560439
0.69164073,-0.37631202,0.4614281,0.8744828,-0.27526242,1.0307199,-0.9169397,0.4418608,-0.17190047,0.39927274,-1.6145723,-0.4263981,-0.15456109,0.24575832,0.862179,-0.16425717,0.91747224,1.1148554,0.37397772,-0.3221113,0.96728736,0.15076137,0.6043175,0.43982372,1.1408328
1.4188418,0.73133314,0.6332269,-0.001202479,0.34675652,0.4228364,-0.25404727,-1.5064671,-0.24204984,-0.31262413,0.4204833,-0.12731689,0.47965655,0.09559397,0.719433,-1.6688774,-0.1692542,-0.8304109,-0.5220523,0.41357535,1.5907899,0.12824222,0.27063558,1.8195189,1.238261
0.41917518,0.20832133,0.23922326,0.28190616,0.42800307,0.50039136,0.09384702,-1.0076412,0.24450324,0.20573387,0.02111487,0.6639187,-1.0594313,-0.13737884,0.019797295,-0.741468,0.13242917,-0.3461186,1.2220954,0.53562987,1.6648383,1.6118218,0.3921114,-0.030741107,1.9610431
-0.3223974,0.630404,-0.39601883,0.07536673,-0.18828559,0.9579031,0.38103458,-1.8243159,0.27808088,-0.07454406,0.0047338307,-0.03672877,-0.45088884,-0.41979623,-1.0105865,0.46066242,0.24746878,0.57546127,-0.59653324,-0.22882253,-0.05463183,0.21076289,0.0752307,0.38706803,-0.32557017
0.36306807,0.28870103,0.34548151,0.90037614,-0.0035072528,1.1643746,1.2194444,-0.2993184,-1.1973189,-0.35728103,-0.16398518,-0.29414135,0.5546882,-0.7341403,0.52640456,0.2863819,0.53674185,1.1795704,-1.103884,-1.1833286,-0.15714431,1.0334005,-0.71236527,0.07175102,0.23171581
0.79247093,0.053449508,-0.0088015795,0.43659872,-0.4248073,-0.999299,-0.0052065104,0.4975176,-0.21569522,-0.69148177,0.78776073,-0.42896742,-0.845616,0.9352785,-1.3952925,-0.21890435,0.5449817,-1.2473013,-1.3225384,-0.36298627,-0.93113637,-1.4103496,-0.23131292,-0.6501249,-2.561335
-0.7190778,-0.38580012,0.016845077,0.056113154,-0.22551894,0.99030226,0.2430514,0.40559262,0.2200827,-0.1010774,0.37161824,0.710636,0.7365896,0.12969396,0.18811148,1.3894469,0.7633392,-0.85043466,0.18159485,0.315867,-1.5100856,1.0161556,-2.1940763,-0.35912517,-0.24282965
-0.4330981,-0.034063257,0.08344236,-0.81933886,-0.046602484,0.6511854,1.2790985,1.5865556,0.22109294,0.18792367,0.79615307,0.23602995,-0.69659615,-1.121685,0.0043611825,1.4516187,-0.9305037,-1.2774034,0.16284083,-0.88972116,-0.27113163,-0.46263856,1.0609946,-0.94087195,0.5994204
0.7232975,-0.036512434,-0.6633198,0.1956605,-1.5229354,0.05543083,0.32524016,0.7821686,0.56311053,0.05494199,-0.02954974,0.98145545,0.123218946,0.9570762,-0.350055,1.326265,0.60505456,-0.0583547,1.3907311,0.8122056,-1.3592309,0.23065677,-0.008540787,0.94042623,1.3680829
0.4694041,-0.28469473,0.21071318,-0.44719923,0.1927588,-1.5731375,-0.8032895,1.0129393,-0.76997316,-0.93377316,1.3676842,0.81578845,0.5331491,0.8180723,-0.26196533,-0.79030466,-0.1336328,0.10677217,1.1631404,2.5151098,-0.3980934,0.40420341,0.40737167,-1.5109841,0.31835514
0.4004537,-0.048509773,-0.51205057,-0.22754481,0.6898973,0.103487,-0.8040666,0.9046224,-0.06791812,-0.3411713,0.3718085,-0.5048157,0.7250489,0.08638732,-0.070928395,0.66742,0.059115782,-1.8502624,1.2450151,-0.31648356,0.07166792,-2.0872638,0.40784085,1.1334502,0.9752021
1.0695647,0.557648,0.394931,0.04095369,-0.7706312,0.8916341,-0.60917306,-2.280179,0.1227662,-0.309962,-1.0322092,0.27746394,0.7688721,0.16506182,-0.048568673,0.3872231,0.11252387,-0.939039,-0.51939034,0.9390024,-0.8317194,0.40732038,-0.721741,-0.4283979,0.1789399
0.083900765,-0.80187726,0.12031646,-0.28352368,-0.6538872,-0.43943563,0.40368834,0.93594,0.06855257,-0.34557223,0.7034415,-0.25599012,0.18979487,-1.2579371,-0.20283693,-0.1183459,-0.40652177,-1.0968952,-0.1509797,0.13400614,-6.7537556,-0.46715182,-0.2917772,0.8035726,-0.5098798
-1.2514547,1.0070823,-0.56176126,-0.19585304,-0.40387666,0.07010211,-0.7141945,-1.0640997,-1.7450095,0.35640424,0.16409594,0.01208517,-0.19741826,0.46051633,0.49842897,-0.23825963,-0.77752006,0.17623524,0.67925334,0.063097134,-2.304576,1.0431334,-0.16984443,0.48916674,0.908476
-0.29933676,-0.69194835,-0.65423834,-0.05159238,0.35848892,0.6875112,-0.5413327,-0.40773112,0.15820564,0.33857283,-0.3171828,-0.23503458,0.29360825,-0.29920188,-0.29730636,0.42301458,-0.0016218498,1.4016753,0.4809494,-0.2862506,0.3485995,1.4097388,0.11526556,1.3363118,-1.6853544
-0.728234,-0.6404383,0.46701944,0.26454294,-0.8924895,-1.5512341,0.43067023,-0.78459895,-0.37299678,-1.1108055,0.9771027,-0.01739791,-0.48980194,-0.34767002,0.48716158,0.8707496,1.1873151,-0.20650743,-1.7268324,-0.10196337,-0.11796433,0.87939996,-0.47235996,-0.52713,0.50621146
0.2977843,0.525723,-1.643571,-0.09482366,-0.8121493,-0.06973505,0.25227225,0.92688906,-0.17087848,-0.4167571,0.6451344,0.66093266,-0.5379068,-0.9145684,-0.5000812,0.062404446,0.37669092,0.5487658,-0.76569784,0.0503742,-0.6227443,0.8584516,0.5253959,-1.0443664,-0.03781406
-0.9796568,0.70516205,0.92218757,-0.033334382,-0.40671986,0.39293358,-0.10769519,0.19429491,1.3679304,-0.23734547,-0.85942286,0.3700441,-1.1118922,-0.3913455,0.49412993,-0.8834393,0.018272862,1.5547886,1.4577942,-0.03975667,2.3103373,-0.95925546,0.1417566,0.22805649,-0.09632591
0.2083815,0.077787295,0.48926666,-0.5188684,-0.33855537,0.8929192,0.9802387,0.5825649,0.6641221,0.49027273,1.1775553,0.11495842,0.89728963,0.009334441,-0.62715137,-1.3937505,0.022233013,0.20858309,-0.86435014,-0.25347924,-0.15707251,-0.6019641,0.9133157,-0.84793127,0.7975451
-1.1229697,-0.41451854,-0.18353331,-0.3845217,0.2622249,-0.20623884,0.33378246,1.3014802,-0.366174,-0.50589955,1.1791596,-0.5903648,1.0202062,-0.80490506,0.40180805,0.32906044,-1.5789573,-0.44882816,1.0899009,0.4823169,1.1268692,0.68767667,0.8859172,1.4335355,0.95423347
0.89739513,1.2306045,-0.8092741,0.71978724,0.79148835,0.86985445,-0.53562146,0.24651833,-0.27366918,0.13553306,-0.09711015,-0.82045615,0.29654664,-0.25858578,0.36496994,-0.40796617,0.23600446,0.013141945,0.8515431,0.6084664,-0.9967532,0.34558433,-0.37192556,0.42544097,0.25379404
0.17363507,0.26485667,0.4885783,0.043046232,1.5690953,-1.5501943,1.0663372,-0.5128367,-0.32270977,0.12915012,-0.78512955,-0.03378421,0.07570225,-1.3399591,0.06978801,-0.07230264,-0.8814576,-0.34795195,0.5187679,-0.48693168,0.44921944,-0.8117144,0.03703016,-0.26800644,-2.0063088
-0.8868585,0.0788511,-0.5223341,0.012682579,-0.3622224,0.83604085,-0.14494202,-1.1247666,0.56367874,-0.7843785,0.2146432,0.7565886,-1.6670775,-0.62728494,0.5623914,-0.20415871,-0.019314688,-0.44513068,0.59330636,-0.03046436,-1.4476739,-0.15331824,-0.311383,-1.0935111,0.6935682
0.72200036,0.41310334,0.7756964,-0.32611248,-0.0097588,0.45474717,-0.42947155,0.22128017,0.32022902,-0.03224504,1.4044011,-0.45390996,0.20841005,-0.058865592,-0.50552434,-0.2684831,0.6256084,-0.089847654,0.73707896,-0.6901309,-0.590636,-0.41132742,-0.64162076,-0.03354438,0.019321218
0.9526999,0.6657993,0.8743451,0.13109198,1.6875308,0.8982149,-0.2576022,0.36381954,-0.5217881,-0.446486,1.0230193,0.2718996,-0.7056326,0.13848531,-0.7784976,-0.23038545,-0.26259798,-0.5899941,0.08419722,0.35861978,-0.18430896,0.13165754,-0.09894484,-0.16631648,0.25015065
-1.0992367,-0.8360265,0.3339684,0.18400161,0.54177076,0.3533622,0.86903673,-0.33289212,0.3329447,-0.3478991,-1.0196092,0.26032886,-0.038884033,-0.1903939,-0.92679554,-0.66130465,0.7412274,0.14308533,1.6025164,-0.3141243,-0.026663557,0.60356027,-1.2127385,-0.3662745,-0.9867917
0.20686817,0.75249267,0.42967176,-0.007861622,0.23785725,-0.70480436,0.2890211,-0.07744369,-0.14401937,0.12652914,-1.206089,0.24347413,-0.4592455,0.37254536,0.26153326,1.2924914,-0.42767435,-0.38135248,-0.38884154,0.1107514,0.24685153,0.2917342,-0.2939259,0.9555239,0.17608514
0.54232514,-0.34778148,0.8304074,0.24707091,2.0247207,-0.26813954,0.4335777,0.80723816,0.1979508,1.2968297,1.9451641,0.017843157,0.33697042,-0.6244219,0.45444566,-0.027041331,-0.8484068,2.6143632,-2.076017,0.68196046,0.38815054,1.4184442,-1.0185015,0.28320533,-2.274508
0.62194407,-1.1754476,-1.510356,0.02732249,0.20681596,-0.34404996,-0.6068074,-0.6544484,0.33289218,-0.14414518,1.2901845,0.7403466,0.35874456,-0.03562874,-0.90730107,0.9111772,-0.94230115,-0.86561,-0.62246114,-0.75093794,0.91128266,0.28937867,0.9930581,1.387276,0.72307205
-0.59073526,-0.020110548,-0.6217097,0.4608971,0.9203858,-0.5281671,-0.64330506,0.14571777,-0.031725034,-1.057473,0.37585938,-0.5264917,0.91264635,-0.9231342,-0.30257422,1.134493,-1.0368055,0.71633935,0.71885574,0.3053977,-0.18200266,-0.8776202,0.6765064,0.35262433,-1.969154
