A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y
0.94407684,-0.06518741,1.487501,0.23778254,1.2736535,-1.5680153,-0.75057274,-0.6491114,-0.32614,0.90444124,-0.14294371,-0.6513641,0.98531616,0.1258302,-0.23322518,-0.82168806,-1.1553888,0.35064748,-4.0946445,-1.086709,-0.008788481,-0.08831373,0.78642267,-1.149446,0.47897738
0.44820338,0.49114907,-0.08531076,-0.23735863,-0.044424057,0.7489186,1.0456772,-0.9065994,0.421584,-0.956625,-0.0943379,-0.69910395,0.38089392,-0.51219594,0.16018791,1.3038942,0.014338963,-0.66730285,0.23397651,3.893345,-1.0016409,-0.5441768,1.3513621,-0.10605481,0.2850431
-3.7201543,0.22550553,3.2471771,-0.26764706,-0.1987936,-0.09197507,0.038193375,-0.043119825,-0.08055763,0.57873833,-0.8069618,-1.307871,0.46855545,-0.19813168,0.66414547,-1.9961436,0.035329673,0.31196025,-1.8359745,0.2089974,0.3933658,0.10095976,-0.8105379,-3.8999615,0.623369
1.6329719,0.9108509,-0.08291575,2.5147614,0.44662023,-0.42044637,-2.657559,-0.77894807,-0.91884303,0.32773247,0.61246914,-0.20393428,0.5733753,0.78946996,0.3996793,1.1862493,0.2585219,-0.8083058,0.8724608,1.2369046,-0.38522696,-1.0850735,-1.3995124,1.9876297,0.39322618
-1.2086035,0.3928999,0.22780693,-0.36281574,-1.0459929,1.7140737,0.43800122,-0.61032915,-0.09122881,0.6148308,-0.32815465,-0.5607747,-0.89569926,2.151936,1.2056174,0.3172812,0.86314243,-0.10730919,0.059885338,-0.6455007,-1.3609762,-0.4194345,1.551204,-0.7271798,0.06799916
0.65771186,-0.20108381,-0.8919393,-1.3118802,0.35917297,0.29867125,0.17241377,0.46922475,0.28596294,0.59354866,-1.376257,2.584477,0.9082865,-0.29229504,-0.058319196,0.2997768,-0.4359382,-0.102210104,0.35399097,0.524922,-0.26575992,-0.7423772,-0.37262774,-0.6219852,-0.09660622
1.0478641,-1.542316,0.91134727,-0.12633555,0.3223395,-0.5804883,0.08811031,-0.24125475,-0.41401967,0.9468106,-1.8226806,0.7909624,-0.6214559,0.5654186,-0.35524637,0.25642228,-0.49871182,-0.3156463,-0.44618255,-0.07141272,-0.90014225,0.12866168,0.057311207,0.2889312,0.076125145
-1.0741719,0.5493542,-0.34824926,-0.1830363,0.11808439,-0.9542457,0.06773597,-0.60454357,0.6015116,0.10235067,0.758378,0.2846405,0.028722167,0.67044556,-0.04570535,0.36365235,-0.855003,0.2938833,1.481783,0.79305035,-0.07802283,0.025094949,-0.6954164,1.7219483,-0.7843119
0.14923638,-0.5721073,0.068162024,-0.3211335,-0.1564819,-0.40894216,1.2764345,-0.24409172,0.048561387,-0.07682592,0.39853972,2.2090652,0.5006446,-0.19752899,0.9989117,0.09745961,-2.1975622,0.008514481,-0.0993583,1.9748402,0.66096526,0.5368367,0.73772466,0.010126293,0.10413924
0.37974733,0.14050516,1.2599767,0.60945654,-0.8034009,0.659489,0.9389229,-2.0144544,0.28161803,-0.7748774,0.6410823,-0.04229659,0.68476725,-0.4775443,-0.041345283,0.19552392,0.05849974,0.47149634,0.1708731,0.07410553,-1.8150648,-1.2156886,-0.30900547,-0.376785,1.4671293
0.7968002,0.48770517,0.4338167,1.8815057,0.58574307,0.94148916,-0.7046769,-0.50382286,-0.15226018,0.53234065,-0.9605478,-0.055877894,0.31087103,0.16125464,0.12320325,-0.75806963,0.5972871,1.2423841,-0.30131087,0.022541821,-1.6976,-0.74706125,0.102801934,1.5035603,-0.5461722
-0.17198664,0.5858114,-0.1551184,-0.9567199,0.53844434,1.4839846,0.12916762,0.46330872,-0.302671,-0.8718517,-0.80187,0.805932,1.1457571,-1.3059663,-0.33137646,0.80112237,0.020675153,1.3698776,1.698025,3.2271492,1.2857203,-0.6812977,-0.15029106,1.1470624,0.6544535
-0.43763697,0.45419076,2.446601,-0.95124865,0.49442887,-0.94363594,0.6718869,0.29719475,0.47767895,0.0133411735,-0.07877712,0.515067,-0.43144333,-0.12914062,0.3469813,0.23825899,0.3413289,0.24165222,0.17883697,1.0673554,-1.2499434,-2.946601,-0.9588854,-0.3733477,-0.35434806
-0.22989309,0.39256054,1.207513,0.1181965,0.11989328,-0.11577569,-0.11860436,-1.602047,0.17225878,-0.81838083,-1.8186653,-0.19929285,-0.41465545,-0.23809892,1.035844,0.9438891,0.6721732,-1.0327247,0.3346837,1.2409034,0.09029025,0.052907545,0.7955386,-3.699581,-0.4186883
0.78203726,0.32934895,0.9330302,1.8071468,0.37012255,0.9114549,0.74312294,-0.13963993,-0.53799576,0.23437822,0.3769779,0.94683254,2.1575065,-0.5876734,2.0988448,0.025103709,0.26434487,-0.96178627,-0.1782211,1.1334062,-0.05260188,0.28927493,-1.5774684,0.0770618,1.0414551
0.03996308,-0.33097133,1.3432324,1.3899114,0.41596773,1.0029187,-0.33413437,-0.89952385,0.18910094,0.22618021,0.32765132,0.074894175,0.62315106,0.48144156,-0.24137002,-1.5168462,-0.77290416,-0.9991668,1.0009958,0.9821058,-0.2559609,0.36442006,1.9828634,-0.32364628,0.9342713
0.966028,1.3355651,0.64050347,0.61574805,-0.7335154,-1.4355311,-0.62168133,0.25793695,0.7919279,-0.19773772,0.45478892,-0.32539663,0.12963709,0.23114574,0.12500782,0.495493,-0.2165916,0.8303053,0.25140008,0.783399,-0.42118162,0.26616228,1.3299279,-0.78175795,-0.3952898
-1.3803633,-0.40987954,0.5797051,-1.1324272,0.2570509,0.50946295,0.48243555,0.66808724,0.25869513,0.22589055,0.3455879,0.48027727,0.8734252,0.2207432,-0.09900458,-1.3739488,-0.092238404,0.13460049,0.7340295,-0.79657245,-0.59180427,0.16547637,1.5283985,-0.25505292,-0.5821581
0.7120508,0.5791968,-0.54793304,0.65473294,-0.41249314,0.3293244,0.3939734,1.012611,-0.067859836,-0.20433609,0.58164006,0.47622335,2.1504037,1.512598,0.3260942,-0.52465016,-1.2261015,-0.6367213,-0.24068362,0.39784387,-0.35366705,0.37670225,1.2864783,0.87515545,0.5087934
-0.41523355,0.7736022,1.032914,-0.0029579941,0.32612836,0.17501967,0.56839395,-0.7334746,-0.7091461,0.4041736,0.7953216,0.18617336,0.707693,-1.1014241,0.20917578,0.8589478,0.051784463,0.10790531,-0.60058534,1.8692164,-1.7838926,-3.7574391,0.5590291,-1.3878028,1.1432629
0.5820545,-0.11152783,1.9734737,0.169469,-0.3694926,1.676525,0.76117444,1.231454,0.4224339,0.7495067,-1.2404413,0.05838283,-0.10741687,1.3990369,0.2697518,-0.17238504,-0.12023729,-1.1401569,0.45776185,1.4510419,-1.363763,-0.11198848,-0.96862096,0.76834255,-0.4677531
-0.40762144,-1.3728027,2.042659,0.34224832,0.54303974,1.130208,0.2877283,0.7560026,0.054255128,-0.692002,-5.1133595,-0.010020539,0.019581623,0.41673928,0.82283896,-0.7927494,-0.72151935,-0.14536738,-0.9331819,1.3624549,1.0008307,-0.19893621,-0.18165001,0.48042285,-0.24956773
-0.03818301,0.44656026,0.62002414,1.5464172,0.6195415,0.7693261,-0.16816501,0.75501,0.38445133,0.23615634,0.5969343,0.7990239,0.68228936,0.7693268,0.69904125,0.18962137,0.65042454,-1.7743894,0.8466659,0.42164677,-0.9276994,0.90273917,-0.8289209,-0.8831221,1.4721829
-0.7868082,0.47789368,1.5109066,1.0737641,0.38765645,0.3724087,-0.20612788,0.36933148,0.700955,-0.78508544,1.0270778,0.24478965,0.9754119,-0.4763839,-0.4799776,-0.30028203,-0.015687644,0.30609438,0.51434267,0.7479515,0.03401722,0.17368253,-0.9679307,0.122146934,0.2085157
-0.99085224,-0.67588794,0.2264446,0.45747605,0.5711076,-1.5641805,0.40458423,-1.8969519,0.008443724,-0.47757208,-0.23659304,-0.36658216,-0.45129222,0.7162131,0.9791303,0.24871647,-0.65521044,0.09879473,1.1671758,0.41803753,-0.35108846,-0.13304183,-0.42635065,-1.2867476,-0.19773799
-1.5761778,0.053774416,0.6824604,0.043543696,0.6342154,-1.184256,0.72291416,0.15491991,0.4433951,-0.70033145,-0.5606851,0.9343989,0.13016272,0.032626797,0.6559305,1.3779445,0.6101076,0.46342084,0.6363333,-0.917168,0.14000191,-0.122534685,-1.122766,0.025763959,1.7119093
0.16792104,1.5523766,-0.65850604,1.7277484,0.55170196,-0.4335998,-0.04428783,1.2203174,0.08397419,-0.36928853,-0.051864266,0.7893277,0.3628737,0.20580468,-0.2051749,-0.54981256,-0.078719795,0.6021453,0.7232356,0.41340113,-0.7233226,0.042491656,0.7905984,0.07442653,1.0070857
-2.1062686,1.1669893,-0.45554823,0.34926894,-0.49231943,0.9599688,0.5154282,0.7476402,-0.2629285,-0.28792256,-0.095589265,-0.39044008,-0.37575513,0.59138656,-0.8857711,-0.07628627,-1.2562988,0.5479662,0.742278,0.7771099,-0.6347098,1.0295677,2.7410164,-0.54550576,0.59121805
1.6904924,-0.66774195,1.3878181,0.45851827,0.14287934,1.1424549,0.89769185,-1.1085787,0.5046352,0.84833455,-0.23208097,0.010092676,0.50357556,0.14679964,-0.30798858,-2.1677809,0.6264648,-0.41968656,1.5058005,-0.5615603,-0.99306244,1.7737547,0.051650837,-0.3468182,0.6587542
-0.10325998,1.5271028,-0.3839418,0.60800624,-0.43699276,0.22534403,-0.01235738,0.5610175,-0.05369298,0.45791748,0.28170928,0.11932934,0.058470935,-0.415456,0.17511928,0.7395262,0.8853212,1.6125269,-0.96956426,0.31614608,1.7527462,-0.2247906,2.357023,-0.08090773,0.009760146
0.16867934,0.3214693,-1.6198155,0.8718732,0.3461277,-0.9768394,1.90046,0.3103979,0.98225915,0.2782939,-1.0137402,0.64899486,1.1192334,-1.5655146,-0.19476345,0.36752257,0.043631032,0.32062444,0.35415408,0.9293582,-0.109603636,1.0542765,-2.2494357,-0.32378757,0.17423959
1.853543,2.2080483,0.7274935,0.44141686,0.5368041,-1.6369779,-0.10832747,0.22474581,0.46474528,0.8637221,-0.5396779,0.83247733,0.7858263,-0.4440649,0.5451621,0.7965619,0.4609819,-1.0622952,-1.1351155,-1.1883394,0.02502969,-0.19683117,-0.19518884,-1.0347853,-0.3918857
0.20375873,-1.5930066,-0.845824,1.4548312,0.067215286,0.19498473,0.45000893,0.29360074,0.16121277,-2.9638104,2.7619812,0.6867838,1.3888161,0.21253318,-0.07011439,0.98745936,0.08926066,-0.039785385,-0.058718607,0.572619,2.2276812,-0.23241839,1.3514261,0.07551241,-0.28101853
-0.23868135,0.7961233,0.6833917,0.057568192,0.012678325,-0.8847672,1.601313,-0.4674313,-0.1284536,0.9780477,0.42634988,1.195926,-2.4339983,-0.4160256,0.784832,1.260142,-1.6216946,1.011321,1.350527,-0.5219818,-0.7839937,1.2982817,0.6736308,-2.1868217,-1.4346663
1.0045611,-0.13980705,-0.41300866,0.41406283,0.06995461,0.5141868,1.6741607,0.284706,0.08072604,-0.81912965,1.6261808,0.027829811,-0.45097366,-0.463497,0.37033296,-0.3621741,-1.9169189,0.47593322,-0.47345775,0.2602169,0.12994194,1.1369826,0.76915807,-0.40237856,-0.13932012
0.24307595,0.5737395,0.8915398,-0.5027064,-0.09459751,-1.7281427,1.0577867,0.6279571,-0.030126115,0.9119221,-0.38988426,-0.54873127,0.59312093,0.6972115,0.24500416,-1.4242783,-0.6446667,0.09185374,0.8362961,-0.31604683,0.3511214,1.0654931,1.0588857,-1.6586351,-0.013294406
0.56467676,-0.5987993,-0.03350009,1.5113579,0.11853341,0.43552542,-0.03622088,0.3572732,0.455766,1.018285,-0.7171005,-0.5338805,0.7157249,0.008128807,2.0665,1.4773204,1.3625668,-2.1526184,1.2991749,-0.012319945,-0.28791878,-0.2137481,1.4334387,1.4484925,-0.5477208
-0.24269861,-0.050019562,0.34221274,1.0677025,0.33462757,0.58111393,-0.9192042,0.424349,0.8545214,0.5143995,0.6196754,0.53377604,0.052390963,-0.34301084,-0.027596919,3.5446813,0.41536558,-1.6754879,0.8513244,0.14342204,-6.71063,0.9575718,-0.11871731,0.20706421,-0.57720846
-0.89941704,0.9789646,-0.79914486,1.6324656,0.47765285,-0.2576725,-0.9715796,0.5319865,-0.07727136,-0.01884307,-0.0957658,-0.45440146,0.5504849,0.1813606,0.041172136,0.46546993,-0.14151546,-0.5499139,0.20052388,-1.0829666,0.40318868,2.6760602,1.5600612,-0.6777563,-0.5247351
-0.31700802,1.3064693,-0.8936453,-0.50277466,-0.51431406,-1.5198699,0.31315953,0.84259963,0.53925335,-0.47059438,4.0108457,-0.67225635,0.8195571,0.022701696,-0.35634908,0.31553698,-0.26358348,-0.25782958,-0.20564498,-0.14648162,1.4483829,0.62989515,0.07641839,-5.4585547,0.52669823
0.05643965,-0.46216053,-1.2781075,1.1079615,-0.4115555,-1.4029787,-0.50232965,0.6211974,-0.21543762,0.19745451,0.03301525,-0.14202979,0.67435694,0.25108483,1.2130969,-0.21819219,0.7861496,-1.7314268,0.93985873,-0.14948998,0.47439164,-1.1121913,-0.16257474,-0.3645973,1.5458436
0.15676464,-0.33900315,0.5027382,2.2444165,-0.19455418,0.40283114,-0.10190958,-0.3150136,-1.1195859,-0.83386403,0.63079125,0.032595135,-0.38769722,1.0919173,-0.52106726,-0.48749056,0.42824244,0.5079472,-0.1869654,0.610284,1.7262822,0.3265195,0.67842084,0.4416052,0.06619229
-0.26058188,0.043157116,1.0682006,-0.72871214,-0.21288717,-0.097377986,0.27728742,0.1725267,-0.8460519,0.20793241,-2.5337377,-0.5197108,-0.31043535,1.7769932,0.19966087,1.4383651,1.5789207,-0.4196394,-0.3797623,-0.0065581426,2.6271825,0.45548007,0.35358253,-0.2650994,0.051249605
0.6722877,0.22091343,-0.19728607,1.0866156,0.3297199,0.9835044,-0.3106729,0.2234529,-0.42637616,0.47479868,-1.0782675,-0.22704378,0.9338949,0.4620793,-0.16339298,0.38368517,-1.3206762,-0.36828908,-2.1599061,1.1779716,-0.17591158,0.0023915526,-0.4960905,-0.2547713,0.47257835
-0.39967656,-0.19784346,0.54163426,1.1403537,-0.056296602,-0.21232775,0.7179835,-0.98881125,0.42539546,-0.29585096,0.3585075,0.55144286,0.6268322,0.9295789,-0.35606438,-1.165046,1.206084,-0.99663186,-0.096354425,0.24109209,-0.36889493,-0.11210534,-0.73302686,0.3465096,0.63042796
0.039460376,0.3790874,0.2525429,0.038910612,0.4759031,0.8016986,-1.7795134,2.1811905,0.8970459,0.42760503,1.3507985,0.24429111,-0.46617073,-0.9464954,0.050313793,-0.19610779,-0.83545107,0.60832775,0.62253195,-1.0622667,-0.055708934,-0.51786035,0.018219775,-1.42736,1.5132909
-0.89853287,0.55087996,-0.5497149,0.42336702,0.0076390225,0.7086109,0.054130234,0.41445935,0.4293606,0.28405172,-0.7130431,-0.054262273,-0.950446,2.2841065,-0.32230157,2.8577628,1.0319428,0.14835468,1.2289952,1.2091588,1.4335629,1.0189073,0.06478064,-1.5548317,0.42621183
0.28005788,0.9732388,2.38487,0.32459414,-0.16730547,-0.43653893,0.6119829,1.014317,0.45964107,0.63870203,-0.19416055,-0.04212915,1.3003356,0.3524882,0.2579912,0.76046115,-0.85381866,-0.33984157,-0.32553288,1.5201213,-2.2569087,2.4334154,2.2624538,1.6132071,0.04647922
0.59262526,0.9966066,0.40087155,1.297468,0.15701905,-0.70514977,-0.29443604,1.0632674,-0.41949636,-0.03659591,0.6237925,0.33912674,-0.115296245,-1.2281941,-0.070323706,-0.16450974,0.5724843,1.4282185,-0.41454422,0.58856845,0.7476334,-0.16618401,-0.6564935,-2.8026986,-1.2427875
-0.14968392,-0.7288435,0.96282697,-0.19247214,-0.25428373,-1.3004594,0.2588759,-0.54783267,0.5270726,-0.7734142,0.1975,-0.70611644,-0.023120888,1.5605766,-0.17420226,-0.07654676,0.98949283,-0.30348396,-0.0073756278,0.94724786,-0.34791142,-0.73884237,-0.9866363,0.39639044,1.681943
0.51555777,0.5957551,-0.13352275,0.7888439,0.00657133,0.15013696,-0.9142499,-0.8285637,0.38511762,0.45667133,0.4076033,-1.1303241,-0.09124905,0.38276547,0.4163468,0.16979639,0.013671905,0.2573128,0.72481245,-1.0114831,-0.4482986,-0.7487342,-0.23766911,-1.1774638,1.9993839
0.5687331,-0.06342006,-0.5550465,1.8031332,0.58835596,1.668765,0.98296666,0.6233593,-0.100227594,-1.150857,-0.7557901,0.29106453,0.3545063,1.5700562,0.71757036,-0.3779356,-0.86080116,1.3541732,-0.59743756,-0.7172684,-0.2901986,1.3207818,-0.37777707,1.579958,0.06944651
0.43030086,-0.40279353,-0.8574581,0.7199314,0.47417945,-0.6503856,0.41418496,1.4283413,0.1700434,0.14724588,-0.4446513,0.7712637,0.10818616,-0.8966,-0.1673438,1.6560283,1.3216233,-0.21213825,0.82125884,1.9132444,-0.1386646,-0.7555104,-1.0101496,0.011514127,1.0017717
0.12376399,0.775553,1.7958947,-0.8413602,0.49954033,-1.8861088,-2.0585892,-0.10569738,-0.2129193,0.44818142,1.0689898,0.43142977,0.054540202,0.9708778,-0.11525816,1.7819605,0.34700087,-2.0399673,0.108433366,-0.98880607,1.113995,-0.10314135,-0.78064793,0.15733886,-1.4343336
-0.8987814,0.07877365,-0.17284685,-1.0750593,-0.6859177,0.17179021,-0.42898095,0.39673036,-0.3227277,-0.20790088,0.041130066,0.45583606,0.6692602,-1.0446532,0.4073336,0.07996626,0.79307914,-1.2275395,-1.063526,1.1112034,1.7619255,3.457638,-0.030798249,0.9289797,1.6420457
0.9558375,0.84419584,0.049084127,0.23616171,0.07638881,-0.18235815,1.0006692,1.6016637,0.75889355,-0.05640743,0.83323574,-1.0336324,0.19392866,0.94864297,-0.7973548,0.4461843,0.0425103,0.7426165,0.09113771,-0.18819445,1.6099709,0.03916527,1.017665,-0.8888714,-0.04642813
0.22345994,-0.28113222,0.60264313,-0.19706473,-0.49049208,-2.7096412,0.21458776,0.25414583,0.18011086,-0.27898088,0.69059205,0.2829994,0.6929625,-0.4218458,0.11967142,-1.4246545,1.1798702,0.0014805049,0.51786965,1.6969889,0.5145008,-0.96106166,1.6556121,-1.3668759,-1.2988168
-1.1845641,-0.5942034,2.2404757,0.12871033,0.39028656,-1.5716912,0.26035303,-1.0088168,0.38192135,0.2711203,-0.90149814,0.3086638,-1.1826975,0.16208225,0.22679532,-1.0219386,-0.5585371,-0.13778332,-1.1208262,-1.1609644,0.5548582,0.1984046,-0.6388153,0.63628364,-0.56016445
0.086549275,-0.5217239,-2.098789,-0.70439625,0.05687502,1.4516997,-0.63995874,-0.6149261,0.37283292,0.60274494,0.045088023,-0.53606635,-1.6099867,0.33059534,0.015792906,-0.105690256,-0.122406416,0.46386722,0.4579749,0.9979428,0.7735522,1.3041345,-0.64454496,3.0295236,2.1266892
-0.88156724,-1.1250999,1.1899436,0.9365429,0.3781566,-0.030652761,0.98239875,-0.27773178,-2.933099,0.82764333,0.4528828,0.056064576,-0.8933066,-0.9453652,-0.49391037,1.1622074,0.32943615,-0.07209087,0.61173666,-0.28513324,-0.517221,0.55541176,0.46764523,0.96702206,0.2862731
0.33260676,0.3396728,-0.6321805,-0.46748668,-0.9398292,-0.966075,-0.23079598,-0.5095561,0.7319088,0.8401461,-0.53504276,0.37781072,0.7149466,-0.5629344,1.1385574,-0.05434934,1.2298818,-0.025573522,0.2001431,-0.135469,0.117449254,0.08585801,0.091326445,4.5627794,-0.28268805
-0.0009010434,-0.7104595,-1.1535615,-1.871506,0.005750004,0.23211789,-1.4756688,-0.28325826,0.17359889,0.22424689,0.7038456,0.07659442,-0.18156338,0.9511779,-0.1764042,2.0771391,0.1550296,1.0353258,0.39421567,-0.60197794,0.6979618,-1.7831571,-0.0627975,-4.632668,0.443198
0.08371624,0.5962947,0.073660195,0.45913476,-0.04998605,-1.2064441,0.050710812,-1.6060865,0.31304502,-0.2126027,-0.28169724,0.19133195,-0.90172327,0.008635629,-0.64881384,1.057142,0.94797397,1.4883128,0.9183663,0.5643516,0.45934373,0.49809068,0.81218594,-0.30221775,0.7990738
-0.81774056,-0.96331745,-0.3702783,1.0027429,0.05397288,1.896812,-0.4088636,0.07787204,-0.07900549,0.2506124,-0.5948841,0.6153919,0.45312744,0.27754775,0.8722111,0.012189493,0.18195625,-1.6406599,0.39533234,1.0361465,1.8766463,0.07182655,-0.20945951,0.016660847,1.5284958
0.6430815,-1.0982955,0.36113575,1.0165489,-0.9400504,0.3572641,-0.6340105,1.2145835,-0.33759454,-0.18106064,0.23592761,0.08169816,0.04392472,0.48184305,-0.32027733,-0.25295427,0.4969638,0.5084548,0.33113405,0.6868815,-1.5452665,0.35815722,1.3232722,-0.052262068,-0.5451852
-0.029587805,-0.53294814,0.6292724,-0.4811285,0.06744346,0.9708287,0.59855133,0.105321564,-0.92690295,0.20365424,0.7497949,0.7753237,1.3102033,-0.4914572,0.07887365,0.70412016,-0.7070998,0.5377867,-1.946325,-0.0122112185,-1.1958202,3.1675198,-1.4569504,0.44142318,0.72074324
0.20849593,-0.24998865,-0.8806972,0.9462141,0.144602,-0.4152309,0.007502228,1.5113987,0.4538958,0.036186904,0.22123808,0.9629765,0.3552947,-0.93277335,0.39852822,0.036998883,0.031374484,0.080930166,-0.5032566,-0.105156146,1.8594558,-2.9495416,-0.30461922,-0.038685888,-0.4608773
1.2434999,-0.34967268,-0.23434655,1.1777822,0.41440794,-2.3815596,-0.6664015,-1.1276191,-0.06614511,-0.55319333,0.2831235,0.21345231,-0.30271363,0.48958108,0.18661028,-0.9678036,0.05147654,-1.7943966,0.72195417,0.83468544,0.2576487,-0.3294676,0.16852525,0.26657045,0.11936712
-0.056988537,-0.36212465,1.8714045,0.65397936,0.6363734,1.2810574,-3.1958096,-0.3093703,0.73841035,0.053380817,0.40414166,0.15381253,-0.69971144,2.1953464,1.6742092,-0.7207332,-0.2150347,-0.049409486,-0.8804676,1.9791316,0.44817823,2.4885857,-0.06823099,-0.06364867,-0.436178
-1.1121641,0.70145196,2.1836367,-0.045048863,0.23006421,0.5610011,0.29463458,0.4063769,-0.26355392,-2.145256,1.2177396,0.7004457,0.10325974,-0.61083066,0.55273366,0.16737626,-0.57831484,0.13544223,0.30962765,0.9090174,1.9364576,1.900861,-0.43358117,-2.1582074,-0.16062012
-1.0617657,0.87583023,0.5082979,1.1590086,0.6647632,-1.7149906,-0.03345418,1.1060045,0.76875794,-1.1350904,0.2617815,0.382272,0.5334827,-0.5207942,0.050345376,-0.895045,-1.0661658,-1.7948729,-0.03205387,0.96718097,0.2091107,0.76703066,-0.5248808,-1.2659799,0.17629471
-0.25991008,0.86301804,0.9419467,0.8556982,0.53454006,0.5150782,0.44058293,0.7242519,0.6323446,0.4670939,0.54545474,0.8217686,-0.4379274,0.1718551,0.5828531,2.7183497,-0.20808381,0.390342,0.31106746,-0.5566697,-0.71071875,-0.76448953,1.4398608,0.07253355,0.49091703
-0.11999324,0.75935096,-1.132066,0.8501818,-0.46071315,-0.87249583,0.71858305,0.19695282,0.59478724,-0.42817467,-0.33215892,0.50183785,-1.5547494,-0.62116724,0.4007036,0.6054426,0.37273127,-0.27039015,-0.4396335,0.27593184,-0.36473733,-2.180169,0.2749766,1.3898768,0.4004638
0.6918841,-0.022829987,0.2162596,0.20261592,1.1450095,-0.01158309,-0.7047687,0.5444367,0.25187907,0.09624066,-0.4518238,0.3283895,0.05664164,-0.84339184,-0.044579938,-0.26225546,0.18315989,-1.2874956,-0.49211586,-0.16587658,0.7149481,-0.28683406,0.36898988,-0.7931833,0.141438
-0.64272714,-0.119158,-1.2433681,0.66604733,-0.10248956,0.6841156,-1.0068616,-0.42547178,0.038523532,0.7993794,0.3947888,0.5042126,0.61276346,-0.06101378,-0.17756823,-1.1674343,-0.05266794,-0.13512406,-0.922512,0.7736963,-0.6636095,-0.9969857,-1.4278107,1.3667302,-0.35090727
