A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y
-0.87399906,0.3600201,0.28507847,-0.9816151,-0.06749877,0.08699924,0.7728751,-0.49307644,-2.6059837,1.2918711,0.81162554,-0.3535295,-0.39897156,1.5818353,1.0286839,0.41568914,-0.0896184,-1.0203454,0.6253887,2.0762212,1.9236107,0.4997069,1.06735,-1.41087,0.27287206
1.7314321,1.0157732,0.90116,0.50505555,-0.58771837,1.2466317,2.0753696,-0.29510665,0.11557432,1.2805209,0.9170958,0.52581793,0.19725789,-0.6025136,0.6851255,-0.7567324,0.2849152,-0.41397288,-0.315346,0.28440142,0.6304309,0.2658273,-3.408347,-0.060742356,-0.4812221
-1.4312034,-0.24358714,-0.20820981,-0.49856967,0.46940598,-2.9422846,0.29788554,0.64191616,0.75757873,0.53976244,-1.2749434,0.01718688,0.9632617,0.6848201,-0.1809255,1.7990009,0.21032356,0.30345887,-1.3392682,-0.8670297,-0.014915973,-1.6194091,-3.0868003,0.23588459,-1.0550959
-0.8521053,1.5004923,-0.059316278,-0.87019026,-1.2213578,-2.3535745,0.047939852,0.17758688,0.9426719,-0.8801181,-0.004474763,0.4643836,-0.41785237,0.6191329,-1.209101,-0.03503126,-1.2745745,-0.64565885,-0.79394436,0.8596975,-0.186512,2.593526,-1.8480381,0.8697599,-0.7879087
0.68008363,-0.54333544,-0.936728,-0.3645609,-0.33664408,-1.029385,1.117137,-0.038059577,-1.7130876,0.36032417,1.1440408,1.4952866,0.28714353,0.049227834,-1.6986903,2.124369,-1.1007607,0.16585124,-1.1859258,0.36933094,-2.2100737,0.48561764,0.39184168,-3.8770852,-1.6579106
-0.04863494,0.24149969,0.2589504,-1.9291849,0.8927373,0.39187866,0.28704745,-1.3373003,-0.55311304,1.429517,0.9990628,-0.5693017,0.7574612,-1.7919296,-0.37768662,-0.32196972,-1.1326865,2.0195727,-0.81978416,-3.574687,0.78485274,1.6187648,-1.3947644,0.214296,0.237696
1.0777338,-1.8239667,-2.341292,-1.548162,1.0847385,-2.4633129,-0.050121427,-3.3241937,-1.9105722,-1.3505725,0.55544674,1.244174,0.5563228,-0.72066367,0.001594305,0.31849974,0.5231162,-0.004680097,0.21626967,1.7681347,-1.9515259,-0.0028960295,0.022909999,0.05135885,2.4339468
-0.7365371,-1.502614,0.779782,-1.0499865,-3.6398292,0.73437667,-0.8825555,-0.4341169,2.253394,2.0002067,1.1469543,-0.6482768,-0.20156533,-4.333868,-1.1340694,4.174599,0.16414781,4.4123483,0.9785348,-1.2003248,0.62192595,-0.35146582,-0.62927806,0.12009938,0.46144786
-0.021669447,-1.3116074,-0.7349959,0.31799182,1.1942282,1.5406878,-1.9788184,2.2739606,-0.34196395,-0.62070966,0.764095,1.7530385,1.9855908,1.2930437,-0.3029821,0.045408595,-0.9230606,-1.0700102,0.016362846,1.4106674,-0.79190993,1.9043639,2.6091251,2.1877398,0.6247292
-1.0054868,0.8648095,-0.6928929,0.7089148,1.8290824,6.617957,0.4482655,0.23175754,0.053747833,0.15669948,-0.64121187,-0.27581772,-0.250992,1.5247363,2.6075878,-0.4294421,0.23569125,0.3215512,-0.15450977,1.1712508,1.5764717,0.9403582,0.40035692,-0.22652644,0.076126695
0.32803515,1.0889577,-0.39128032,-1.5300773,-0.76839405,-0.2664678,0.787922,-0.17051545,-0.03209883,0.8672941,-1.111415,0.31066906,-0.8121427,-0.27277964,2.2864594,0.5085205,-0.4622483,-3.340387,-0.33482063,-2.115632,2.7326899,2.7939095,0.7512782,-0.3058375,-0.5210278
7.6648836,0.04171195,0.42462015,-0.22030109,-0.6457776,-2.100632,7.8552155,-1.0930519,-2.4107854,-1.808223,8.814592,6.9315968,-0.6154759,0.8332479,-0.8112048,2.2091126,8.227947,0.5888756,-0.8765067,-0.9432057,1.5225096,-1.0985779,1.169176,0.4189047,8.615266
0.69788814,1.4573976,-0.027680457,0.74656177,-1.8548857,2.3475533,0.742183,0.097004995,4.415552,-0.5869323,0.40794784,-2.0324523,-0.09452467,-0.0310134,0.7319456,0.5732254,-0.9998536,3.5315132,-0.16975746,-3.37541,-0.8005744,-1.0642886,0.6165304,0.4226997,0.57166564
0.5768727,-1.7675488,-0.5370161,0.16185568,-0.2719444,-0.48378792,0.55293965,1.0364773,-0.84677976,-1.7485816,-0.391918,1.1942135,-0.4027907,1.6642255,0.6286246,3.7898939,-0.68704075,-2.5521464,-0.033327192,-0.38033473,0.6734901,2.1805403,0.96002316,0.5362848,-0.78427553
1.9656837,1.2558765,-0.66518885,0.62353003,-0.04581389,0.12975359,1.7127643,0.33595508,-0.89991766,-1.309296,3.0340552,3.294434,-0.69543827,1.018524,-0.5625924,-5.6260543,-0.9214937,0.7208029,0.13995656,-0.17867595,1.289719,-0.3113433,-1.8150854,-1.8174083,-0.3296532
-0.81916183,1.2950068,0.33386797,0.32352743,-1.0424274,0.5533481,-0.2623066,-0.16148537,-0.24370922,-0.5607756,0.5448243,0.94599855,-0.45666903,-0.1461997,-1.0163107,0.41632164,-0.88252723,1.1031113,1.0788052,-1.0776213,0.93601006,1.4561938,-0.76042664,0.39977163,1.8967013
0.66986245,-1.1788365,-1.1077642,0.47572082,0.73501676,-0.13717556,-1.1148304,-1.0507094,0.5444995,-3.7585957,0.56667393,2.033572,0.71587354,-1.1190784,0.4632173,-0.05834669,-0.7225764,0.01625675,0.27196854,0.094355226,-0.885098,0.31993687,-0.42716914,-0.36662072,1.8386621
-0.95140123,1.717967,-1.4747429,0.4560095,-0.43656301,-0.9643229,-0.24266402,0.14254977,-0.14471477,0.3280118,-1.7420884,-1.7542028,-0.48380187,-1.0235497,-1.0418565,-1.1318309,-1.4855735,-0.015855491,-0.93251944,-0.19079286,-1.1523912,0.6699729,-2.5220203,1.2631394,-0.28254455
0.22670206,-0.8859403,0.55225146,-0.2959976,-0.31522462,-0.95477235,-0.11274971,-0.25327018,0.48408884,-0.8178156,-0.28692853,0.10125493,-0.39049816,0.26984495,-0.95586467,0.3055441,-1.0488307,-3.4036312,-0.7707491,-1.9050657,-2.2073627,-0.06549659,0.46519786,-0.013989888,0.32559213
3.2659526,-0.93747425,1.3937646,-0.45222503,-0.10400249,2.4558837,4.56457,-1.9884909,-0.3925038,-0.6176522,5.753626,4.1757245,-1.6076039,0.22987023,-1.7781227,-0.19285975,-1.098318,-0.059991956,-0.4923207,-0.9883415,-0.56519437,0.04869765,1.6473403,0.24795349,0.38946712
-0.25739124,-0.2271296,-2.0662925,-0.7490101,-0.17089143,1.3926756,-0.24731539,-0.15544514,-0.6857186,-0.06142211,-0.4519872,-1.3238862,-0.062485278,1.5258684,1.324889,0.88035303,0.23335883,1.2428846,-2.4528298,3.8120267,0.77109104,-0.907558,1.128747,0.095332265,0.17776844
-0.33058807,-1.0988324,0.39306295,-2.1310954,0.92586684,-1.2336763,-0.5701369,0.47741395,1.3688325,2.5314822,0.13261029,-0.6595507,-0.3140405,-0.4744416,0.6643687,1.5770715,-1.879809,-0.4505279,0.17400841,0.15939271,-0.3588926,-1.0292004,-0.100090005,-1.1069312,-0.22943658
-0.27554834,-0.8864428,1.0232626,-0.33751035,-0.04821852,-0.77621967,0.018053941,0.0028270707,-0.52200305,-0.7460206,0.4541477,0.87201744,0.857301,-0.52697885,-2.2594218,0.8707149,0.8295669,1.1949295,0.60548997,-3.8314486,1.3635316,0.26235065,-0.457304,0.5192699,-0.08934271
0.20352289,1.5707873,-0.1319176,-0.02122286,-0.4593395,0.21511438,-0.008453667,0.21562669,-0.13446479,-2.2612572,-0.011494391,0.32585466,0.31344324,-0.05534321,0.24079493,0.40478516,-0.475342,-0.42702562,-0.90052927,-0.5741479,1.5275168,1.1972175,0.8421371,-0.5693199,1.0185845
-0.23411761,1.1238668,-0.19775993,-0.63409543,-2.0044758,-1.202559,1.0829101,0.23233086,0.046340346,-0.7438808,0.7864663,-0.59235454,0.15039861,1.2173699,0.8524945,0.965315,0.57423204,0.16842708,1.202369,0.31997785,0.20429173,2.2930274,0.261705,1.129023,0.39071175
0.27238142,-1.2971504,-0.47509858,0.2116397,0.73393804,-0.48851356,0.38237214,-0.817546,-1.1580116,-1.9340584,0.7417921,1.1268284,-0.061061673,0.00952372,1.0066468,-2.1674645,-0.18076617,-2.3382785,-1.2479329,-0.47193736,-0.33669344,2.1918006,-4.5788565,0.30845442,0.41355905
1.9168534,2.0481067,-1.3566484,0.4382373,-0.37767154,-1.4321194,1.1737602,-0.2215025,0.15687981,-1.0665162,1.6001307,1.4058051,0.8217252,0.33319104,0.67025405,-1.4592996,0.03252001,-1.3009545,-0.9210089,0.7784418,0.5495331,3.7928503,-2.6459742,0.12630549,-0.5964052
5.581856,-0.13821772,-0.36933237,-1.2571332,1.2089231,1.2589235,0.4352113,-0.17407452,-0.42829287,1.2060473,2.447539,-0.47819102,-1.2893205,0.6837862,-1.2731136,3.3259797,1.5130007,-0.94956464,-1.847727,-2.4434843,1.0988321,-0.20637074,0.35382387,-0.8299457,0.92273325
-0.62523323,0.020668834,0.28710228,-1.6223459,-0.24304137,2.3029823,0.65580046,-0.72709084,0.60296965,-2.0522509,-0.2806064,0.7761901,0.32410887,-0.34907347,3.3244536,0.07891171,0.65871507,0.48776293,0.2233606,-0.82269496,0.4193176,0.019965172,-1.2712053,-0.31737506,0.77338374
-1.2768073,0.7859085,-0.066902146,0.15588509,0.0077397823,0.8670886,-0.81520545,-0.9577156,-0.46258757,-0.27078718,-0.40610674,0.71483976,-0.24345246,-0.66689396,0.20051864,1.6039385,-0.88390994,-2.853955,-0.06601176,-2.5302362,0.6232984,0.716759,-1.4428029,-0.38817033,-0.17366464
4.091337,0.024484694,0.91486424,0.04737404,-0.56096345,1.7696044,1.9334173,-11.082794,-0.66685027,-1.1855779,1.9705374,3.0081375,-11.823338,-1.1229951,1.0302868,1.2268484,0.3813951,0.07398775,0.69020844,-0.084177345,0.28713733,-1.6064482,-5.494587,-17.896925,-0.070456564
0.09569597,-0.032684073,-2.2533278,0.43862867,-2.5026352,-1.9167035,0.12564096,0.07785198,-0.55172336,1.0471199,-0.31666136,-0.52558583,0.66189724,-7.0770373,3.8741982,-0.04423237,-1.0674698,-0.6190262,1.3446957,0.005937934,-0.13458726,0.27889743,1.679697,-0.017986506,-0.446318
0.27406964,0.29879332,-0.9213604,-1.2303588,0.7947486,3.5193233,0.25676724,0.45422125,0.5027677,0.09982845,-0.25815347,-0.25993672,-0.7816701,-2.7459717,-1.9506998,0.0024951622,0.5422458,1.2754291,-0.024207536,0.53026783,1.1757346,-0.06332958,-0.22401023,-0.5492718,-0.88502866
-0.53647256,-0.31492704,0.70739454,0.60551685,-0.8264908,1.3960797,-0.4014108,-0.9492645,-0.081632614,0.5305672,0.6100135,-0.28673333,-1.4633994,-0.9012295,0.573215,2.173797,-0.50190026,-2.2855139,-0.10633683,-3.4646244,1.6303508,-1.1336236,0.07664066,0.2750484,-1.1327424
-0.36109164,-0.45331788,-0.58718944,-1.2054375,0.2738318,-0.2578047,1.6848084,-0.7365017,0.9083352,-1.1972616,2.2984908,1.1223727,-0.30356333,-0.71436995,2.273027,3.1175644,-0.08115712,-1.8162104,0.2673884,-1.290192,-1.2426528,-0.3048944,-0.8777679,-0.79132885,0.058086365
-1.9771926,-0.09538183,0.06585169,1.2188444,0.48807546,0.4114763,-0.7863879,-0.5593096,-0.48772976,-1.6269804,-0.90922594,-0.94608706,-0.24570855,-0.13953412,-1.261424,0.557783,0.13171287,-0.6527964,1.3812244,1.4105351,0.77914715,-0.99228257,1.1155307,0.7060102,0.7447178
-0.68362653,-0.6802608,0.5578586,1.7429113,-0.9967773,0.08577888,0.7584134,0.92889196,0.116809614,0.88274837,0.86379623,0.37483722,0.6969101,-0.42502317,0.6344855,1.4260893,0.26156098,-1.3293703,0.7915266,-0.25452763,0.3690464,-0.360816,2.1867929,1.952928,-0.75627977
-1.4892055,0.9871335,1.7456123,0.77538955,-0.58573806,-2.0040717,0.48771763,0.1812592,-0.26461974,0.27657306,0.20833284,-0.22165976,1.5344497,0.40033323,0.06174475,1.4202185,-1.1157553,-0.60554427,-0.1561827,1.7419766,-0.2675925,1.3431787,-3.1466641,-0.64739656,-1.043841
-0.71935886,1.6621604,0.5043651,0.022004455,-0.16901062,-1.7504873,0.5097259,0.3225671,0.035825342,1.4640481,0.60142803,0.5775966,-0.09877269,-3.4282796,-1.2855515,-0.31513456,-0.82634693,-0.77360237,-0.26220667,0.77849174,0.5554165,1.1505198,-6.1324058,-0.37583318,-0.6361959
0.30863008,0.29201645,0.27571583,0.08566356,-0.2893327,-6.1934767,0.4199211,-0.26933035,-3.343258,0.2280963,0.5405553,0.6188574,0.19821054,0.12409899,-1.0005707,1.0523777,0.5426607,-0.47805023,-0.7529923,-0.16129798,0.7137413,-0.6675909,-19.434952,0.9088947,0.7027155
-0.16042477,-0.51832366,-0.08082746,0.17771947,0.79641587,-4.6532097,-0.28235894,0.4953918,0.90858126,-0.32513195,0.21980928,-0.4981897,0.26527637,-0.52534217,-5.8609004,-10.708636,-0.120375484,-1.7570591,-0.29753637,-3.2202482,0.45210475,-0.53180426,5.5325537,-0.4840127,1.3160503
-0.15534703,-0.54209065,-0.24108309,0.44242686,-0.082243785,2.776111,0.926875,0.08862436,-0.106451005,-4.0490627,0.024938524,-0.5619684,-0.31626788,-1.1295269,-2.764799,-7.5212193,0.816959,2.5237942,-0.62487024,0.9590171,-3.2214231,3.9090648,4.2956758,-1.2574989,0.7675276
3.067773,-1.047304,0.22751379,-2.4779677,0.6628962,-0.4058524,0.919369,1.8878274,-0.43310466,-0.25048602,1.3338382,-0.09572556,0.6431977,0.90430397,1.499933,2.566602,0.73086673,1.0931596,-0.16072127,-3.6224217,3.2300355,-0.32702124,-0.2543934,-1.3961124,-0.073433995
0.98332655,1.6305376,0.8988247,-1.071569,-0.386519,0.95786357,0.6609844,0.31078604,0.3729418,-1.4118676,0.9634703,0.342938,0.8325912,-0.77902114,3.147425,-1.4073043,-0.8704714,4.125613,1.1240156,-1.7392012,-0.35002843,0.32236114,0.09684129,-0.68610454,1.692885
1.5854226,-0.03475678,-0.42647114,0.3994993,-0.056192875,-3.2618153,0.46909603,0.7759503,-1.2522514,-2.999614,0.56945777,0.5598724,2.1299572,-0.48128375,-0.009824276,0.25106132,0.6155195,1.2818816,2.0318046,-0.91447735,4.3072834,-0.08668327,0.2037535,1.6751226,0.6633848
0.22075541,-0.92150265,2.2930179,0.8622465,-0.6840335,0.7310069,2.552534,1.2647097,-1.0745285,0.1183317,3.6094975,2.6882238,-0.582198,0.3886341,-1.5007277,-3.0073872,-0.36608317,3.3485122,-0.36929852,-1.0994532,0.8504311,-0.75441235,-0.4115445,0.19307977,-0.7355881
1.490695,1.6062993,1.9349997,-0.9355862,1.3086374,-0.60965174,0.6413975,0.38491642,-0.89741737,0.51592773,1.3839282,0.0408898,0.9265181,-1.1872575,4.3182807,-0.070742145,-0.74871117,0.6162303,1.0862805,1.8879242,0.30260265,0.16795528,0.8673499,-0.15860629,-0.66655195
-0.41994137,-0.87906814,0.4074397,0.6715275,0.3858553,-0.50605,-0.8430299,0.34657434,-1.2768207,3.1592398,0.32754028,-0.56355095,0.5473143,-0.40246016,0.6814123,-0.084619716,1.2822747,1.2426784,0.92534673,-2.9668207,2.1676211,0.776814,0.28215528,-0.16894287,0.08971715
-0.5631479,-0.38610178,-0.31520298,0.7277098,-0.8607001,0.19262826,0.58728135,-0.153641,0.45451805,-2.4085405,1.8861392,0.64307857,0.4905859,0.042674355,-0.032597974,-0.90098006,-0.21890341,-1.3826288,-0.07522586,1.3796378,-0.52612096,0.0091110915,0.42751148,1.8451984,-1.278635
-0.13557094,-0.49624485,-0.7321013,0.48289862,-0.024879038,0.29767805,-0.26363152,0.7971987,0.13531823,1.5083919,0.3917647,0.0014233142,-0.70259356,1.5747225,1.3880347,0.7647012,-4.226146,-2.1944928,0.6139188,1.5755703,-0.43964562,-0.78666866,1.7898685,0.5300027,0.09964369
-0.018596333,0.75017,0.28236064,-0.05914247,0.74024355,2.6508346,-0.0057660043,-0.4765023,-3.1886497,0.6238421,1.0904963,0.9364822,-0.8609922,-0.20411399,-0.42877945,0.19270003,-1.024822,1.3132683,1.2478825,-2.0670476,0.6823893,-0.008604944,1.8342133,-1.5208075,-1.3385564
0.79417366,-0.6144779,-1.1978812,-1.1039813,-0.37361944,0.8189032,0.66564363,-1.1949464,-1.5044602,-1.2558941,0.16690618,-0.23098361,-1.8690276,-2.0573905,1.0259597,1.7517934,-0.15320453,-2.6439779,-0.5179555,-3.9870965,0.54260933,-4.9324465,-0.86756545,-1.348997,0.8450331
-12.124886,-0.06420142,-2.2372975,-0.6214517,-3.7295718,-0.17044187,-7.221983,2.0185392,-0.34782815,-10.480509,-3.2527723,-2.399963,-0.94289255,-0.98700255,0.5921221,-5.143625,-15.749724,-2.103522,-6.602731,0.94756114,-1.8555843,1.1865652,-0.8227507,0.30455574,-18.433048
2.9792037,-4.1165833,-1.3261758,-2.7045228,1.5070122,-5.3697314,0.5276378,-1.1762017,-9.159343,-0.88240135,1.4953758,-0.09599584,0.27380162,0.4551646,-1.4033493,-0.9524612,1.0699414,-2.9798622,-0.5373447,-4.9005885,1.4056878,1.4999363,0.3343651,-0.4227187,-1.9054933
5.6616216,-0.77923965,-0.770275,-0.7868887,0.6801438,0.55893517,5.686692,-11.397056,-0.2629711,-4.247656,8.370398,6.376009,-11.19483,0.4261574,-1.982538,-2.6987903,-0.36833724,-0.112994194,1.3680704,-1.2464868,-5.525454,-1.7017003,0.5672741,-17.010035,-1.5175043
0.021486476,-5.6250086,-6.946849,2.4590576,-1.6187558,-1.5017892,-4.7149544,0.5029425,-0.4633801,1.1646758,-9.443752,-9.571204,-0.8704299,-6.940238,2.6122255,-3.5858326,-1.242177,-2.1243944,3.9945445,-0.2138512,0.13383473,0.14994982,-0.5566459,-0.13836783,-0.6849108
2.8586228,0.18405423,0.28017646,1.3533444,-0.31220925,0.38129976,0.7146534,0.25574192,0.47033003,0.19222987,1.1725284,0.22318792,-0.2539224,4.3619514,-1.4030067,0.47145575,2.805983,-1.6486981,1.1004648,-4.976061,-0.1809282,-0.70724446,-0.9294164,-0.7754028,0.9547041
-0.49351412,0.5206889,-0.7651527,1.5561745,-1.3102534,6.0311537,0.41411754,0.23418598,3.154345,-2.9004102,0.9588256,-0.89700913,0.23768051,-0.66656274,1.3855121,-1.86515,-1.9376824,0.58618426,-0.19479695,0.50505376,-1.5936127,-0.006562829,0.3235297,-0.9502406,-4.105339
-0.56095004,-1.5064119,0.46251518,0.82026184,0.4514829,-0.123725116,0.55041,-0.25107092,0.44239268,1.0805495,0.123200245,0.19677609,0.6061895,-0.66098124,1.3767858,2.0637324,-0.67952955,-2.937314,-0.41219825,0.793522,1.5409914,-2.4912183,0.7327374,0.6121298,0.46144786
-3.454481,1.1140046,-0.16957483,0.77412474,-1.1403384,0.7239419,-0.7959722,-11.264027,0.19170296,-0.7964713,0.93775964,-0.11304158,-12.178933,0.4274015,0.5693189,-3.8267007,-4.6777325,-2.7129102,-2.0928755,1.1652176,-2.304843,-0.05958824,-1.0765718,-16.032843,-3.9632463
-0.89420205,-7.806444,-4.2269187,-1.0808966,-1.2122157,-5.830513,0.63445926,-0.5663168,-10.44134,0.97129655,-0.28858206,0.75334704,-0.9863509,-7.0102324,-3.0171313,0.8187436,-0.80016476,-3.9132936,3.6851091,-4.365816,1.3596544,-1.2101545,0.55256057,-0.6625795,-1.1101427
3.8084862,1.5329005,-0.5470572,1.7298541,0.42194152,0.13938826,4.472792,-1.1007463,0.421241,-10.613783,5.0415573,4.2721176,0.3255152,1.2448428,-5.394183,-9.7629795,-0.66952306,-2.9353664,-0.6456119,-7.1454916,-0.0130470395,-0.20041592,0.7961568,2.1112366,-0.22371262
1.5299361,2.367392,1.4449925,-0.2721727,-0.018767178,0.8508947,4.0198784,-11.612233,-0.7903917,-2.9169908,4.5303383,3.787763,-11.801566,2.156175,1.5712614,0.51028967,0.51723766,1.3848275,0.17747113,0.61649156,-3.4207351,9.818315,-3.0192394,-16.485712,0.11447126
1.6796694,-4.40626,-3.4901803,-0.924616,-0.060328536,-1.1708468,0.1491766,0.8631581,0.36925137,0.060266852,3.2332504,-0.67198104,0.061230972,-6.1299615,0.11452347,2.3780274,-3.7536716,-1.1665194,6.9681516,2.5587716,1.5461372,-0.26096523,-0.42286575,0.8604958,-6.0506554
-0.31839484,0.36273986,-0.10314751,-0.60521466,0.6930558,-0.2972989,0.5605372,-0.34317538,-1.4934001,2.146673,1.2738993,-0.07309276,0.5859757,-0.29493552,0.20090461,0.14262229,0.6722071,0.8216511,0.09500718,-1.9940782,-2.6087623,0.5867971,1.4679058,0.8335792,0.5224616
-0.025629088,-1.9044385,-0.019869149,-0.46085134,0.5174784,-0.52246463,-0.14119288,-0.22219025,0.39829144,-2.1356084,0.8080515,1.0044879,0.32606184,0.34525725,0.7033043,-0.06145098,0.21241868,-0.3174123,-0.30695847,0.47150877,-1.5571569,0.04917765,0.3549837,0.23701784,0.7625574
-0.22750632,0.14648785,-0.66613567,-2.3461533,-1.798594,2.0910974,0.64409983,-0.28998896,0.20851001,0.5443315,0.0016844273,0.058917314,0.45219347,-1.4784949,-0.47944066,0.38736108,0.21103288,1.5078719,-0.68507385,0.8772187,1.3435342,1.151407,-0.14727816,-0.42720038,-0.27248412
1.4579189,-0.44319618,-1.3802264,-1.3392699,-1.3458068,0.5093878,-0.12675118,-0.23454896,-2.0942845,-0.7628673,0.2333482,0.1504877,0.4791412,-1.2585479,0.663039,1.7824409,0.8278735,-1.7839144,0.9296807,-0.3302837,0.8435298,-1.2685835,-0.2940541,-0.58351123,1.4714657
-1.4775264,0.19819355,-0.7393768,0.8964218,-1.0633978,1.444129,1.0903386,-0.24806151,-0.41323215,-2.1202548,0.1777297,0.4103102,-0.8743597,-1.3856889,-2.8641179,-0.8256589,0.55193967,-0.5076636,-0.12702368,-0.48653567,-0.34131396,0.3528271,0.29065275,-2.9967465,-4.1944995
-0.21179178,1.3021616,0.86544675,1.2532126,-0.68312466,0.3377547,-0.393633,-0.25527906,0.38921502,0.7270921,-3.0393634,-0.1385732,-0.8928573,0.8884661,0.7762562,-0.326455,-1.3283875,-0.96265507,-1.2706006,0.39096928,1.0868037,4.0888805,-2.0389223,-0.6210361,0.18839544
4.433786,0.07870239,0.34247738,-0.40979058,1.6759713,-1.7098734,0.95879114,0.11238091,0.3179429,-0.8980335,2.636279,1.2645863,-1.0089426,-0.8600142,0.29934937,4.8260603,2.3201525,1.4715741,-0.5832416,-4.869541,2.2527275,0.16365853,-1.0805583,0.07492082,3.0221543
0.56323934,0.32027403,-0.41527843,-0.80066663,-0.2727188,6.2371483,0.3204193,-0.12681517,-0.074992955,-2.1756077,1.6930926,0.5627781,-0.5272381,0.115706235,-0.4067067,-0.36754197,-0.21834889,3.811194,-0.21805671,-1.2237835,2.9416268,0.3724903,1.3469102,1.880323,0.8249528
2.2657678,-0.9599931,-0.21567713,-0.46753818,-0.90577227,0.6387991,1.53441,0.46619612,0.36650068,-1.3477386,1.3661723,1.6434635,0.7074337,0.6039743,0.90219325,2.4497313,-0.120331675,-2.2579908,-0.72262824,-0.8602973,-0.8526395,-1.197834,1.0178095,0.7850931,-0.9148278
1.4176005,1.0132089,-0.31025034,0.2347382,-1.0274847,-0.69886744,-0.26447836,0.70429724,2.3004327,-1.3639141,0.9303562,-0.6212214,0.17189515,1.5168983,0.6135937,-1.0367887,1.7884107,1.9692726,-0.76256835,1.6204374,2.098503,-1.2739059,-1.7247852,-0.89680207,2.2616847
1.1022133,-1.5033318,0.47226465,-1.4947121,-0.28313398,-0.26306248,0.36820802,-0.311666,-1.7059965,0.61045665,0.72823113,1.2370559,-0.0055436045,-1.2318094,-1.5823342,0.37389085,-0.44935644,1.3354505,0.9477724,-2.0507,0.62597924,0.36277208,-0.40328157,-0.36476403,0.93115836
-2.5135727,-0.7762457,-0.07937798,1.3205025,0.3479848,-1.1540356,0.39900953,1.3287702,-1.4390597,0.20164704,-0.85865694,-0.495612,1.338304,-0.2469056,-0.42089158,-0.83433044,-0.22693354,2.0233974,-0.6023073,0.5623872,0.66789675,-3.0619981,1.5205426,0.8757679,1.5320649
