A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y
1.1518393,-0.03332448,0.19235653,0.5226256,0.9774145,-1.661222,0.88722026,-1.2227046,0.35617468,0.32520688,-0.103669,1.5626253,0.07233402,1.106044,0.13512713,0.51951516,0.104834266,0.7106361,-0.74025863,0.8988175,-0.64848185,0.6171112,-1.0634584,0.946947,-0.25476453
0.2315836,-1.2280704,-0.60149,1.1104939,-0.79039407,-2.2558856,-2.5190413,-0.12779526,1.2817113,-0.9204714,-1.1850377,-2.4177735,1.1573603,-0.397964,1.6194782,-0.7704997,0.7539789,-0.5548946,1.5655485,0.6201252,-2.7928052,-1.106446,0.23943976,-0.31207496,-0.99700403
-2.0634706,-2.2056174,-1.5930574,0.07363255,-0.5019232,-1.5603104,-0.28920278,-0.19198495,-0.6392547,-1.2379609,-2.5160198,-0.51339614,-1.4545348,-0.65004665,-0.658354,-0.92406684,-0.7893041,0.50307846,-1.2809056,-0.89230967,-2.3260427,1.1732826,-2.5174623,2.3860888,1.4941561
-0.37306428,0.5962104,-1.5418488,-0.8137194,-0.52415425,-0.0010614023,-0.77701426,-0.545933,-0.24015054,0.4372966,-0.9340006,-2.2700303,-0.84762526,-0.6770462,-0.70478314,0.109413445,0.6059567,0.78738964,-0.64780545,-0.2880212,0.41082343,-0.18445373,-1.203196,-0.79075646,-1.8924012
-0.22201651,-1.1803814,-0.16120523,-0.7613461,-0.49874783,2.4741464,0.7683568,-0.49696815,-1.4631519,0.70481133,-1.7775369,-0.032247365,-0.3640882,-0.7105228,0.8576976,-0.14086759,-0.6268661,-1.8628939,0.65588933,1.0702052,0.16475122,0.4224408,0.17606087,0.18370494,-0.2872337
0.9788001,-0.99592817,-0.2382929,0.8661,-0.50207984,1.247134,0.39340788,-0.39845735,-3.3314707,-1.1778362,-0.09968012,1.1185238,-1.2910967,0.48666555,1.6866155,-0.3616277,-0.6465834,-0.9672845,0.6536385,-0.22439516,-0.42620474,-1.0155857,1.3669616,0.56187797,-0.6494386
-1.1510553,-0.49475121,-0.64469004,1.6497073,-0.025629282,1.9706113,1.9396524,-0.09695807,1.5369309,-0.042776123,0.06195614,0.06019509,-0.24904151,-0.097195774,1.1594703,-1.0231295,-0.33870068,0.9949176,3.5150394,1.9701113,-0.40441257,-0.28380126,-0.4069614,-0.026571095,0.96060526
-0.2361598,-0.11391946,1.023124,-0.2600977,-0.119657576,-0.67396665,1.2655232,-0.94482654,-0.5905402,-0.64206684,-0.90175503,0.9913058,0.5052272,-0.06629217,-0.91675985,0.7312911,0.7075827,-0.976658,0.09783733,1.691886,-1.0806363,0.67439353,1.480145,0.08862889,-1.1745028
-1.6433004,0.9706063,-0.43860543,0.2287054,-0.089214206,-2.1211565,0.8083768,-1.4645469,0.38944364,-1.7978425,2.571467,-0.5539526,0.43187237,0.29064474,2.539119,-0.6077618,-0.047664274,0.584049,0.92189324,2.142591,0.76987594,-1.5769699,1.1279252,0.52309024,-0.10078144
-0.71919787,0.0628292,0.5617287,-1.9817771,0.21443143,0.25387847,1.9768697,0.39887944,0.15068148,-0.08453888,1.2311856,1.5812917,-0.0027419329,-0.19100481,0.39744473,-0.45279783,1.8911271,-0.14735222,0.7997272,-0.33372927,-0.9938213,0.0025393814,2.4725912,-0.49518967,1.3526716
0.4014657,-0.5304014,0.6845748,0.00808683,-0.44579756,-3.717292,0.9239116,-0.48482347,-1.0764538,-0.12783353,0.6307591,0.8064078,-0.4548389,-0.20747909,-1.6075253,-0.2633156,0.94849104,-0.3195665,1.3415817,-0.07286006,0.115377516,0.17285818,-2.0360873,0.15875232,-0.11654277
0.92502975,0.39789557,0.17482254,0.32970667,-0.10221173,0.79510623,0.5553197,0.9051604,0.7721973,0.5781502,0.66901326,1.1396812,-0.5107056,0.8597847,-1.5023189,1.012603,0.4710682,-0.89798045,0.2181586,-1.0487667,-0.1315214,1.5732586,-1.4073131,-0.7410429,-1.0612966
0.8730928,1.2733731,-0.1136689,1.6594903,0.49753332,1.6768533,1.9774785,-0.45773715,2.9662986,0.6817076,-0.31362027,0.8315593,1.0567361,-0.4051608,-1.7638857,1.1891272,0.04214257,0.3305025,0.27929854,0.20520204,0.012168322,-0.51613986,0.7127513,0.93880045,0.9650363
-0.12571979,0.3312188,0.8292657,0.12339339,-0.5428957,0.018222798,0.38610107,-0.23839192,0.45563325,0.37786892,2.1196787,-0.5506075,1.792415,-0.56476593,1.6912801,-0.19732293,-0.8149329,-0.104044676,0.91979134,4.169919,2.3369768,0.6154743,3.2276807,1.740547,0.72688025
0.65548295,0.8768587,0.47811806,-0.7875875,0.28615665,-0.8334935,0.49057806,1.4374729,-1.639715,-0.9394849,0.07580738,1.8005741,0.17783597,-0.13328533,2.1520298,-0.1761398,-0.83210313,-0.51284444,0.17948401,-1.0930896,0.31103176,-0.26056483,2.9074829,-0.25102603,0.35472232
-0.7211766,0.3904243,0.1991587,-0.005913645,0.12889439,-0.28529438,1.0920851,-0.011392653,-0.19688654,-1.1478193,-0.6542009,0.7955829,-0.3423046,1.0004764,-2.2773438,0.96485054,-1.1197001,1.6835171,0.40647262,-0.71688664,-0.9266939,3.0985117,-0.32368112,0.14429647,-0.41547984
-0.1952587,-0.7900005,-0.38886115,0.9431282,0.61666477,-1.7521353,-0.2380395,0.07598832,1.020521,-0.46176136,2.516769,-0.26821765,-1.0766095,-0.088351846,-1.7461417,-0.3938684,-0.36060148,0.37753588,-0.6173766,1.2631952,0.8101263,-4.8304133,-2.0991473,-0.48311144,0.61126184
-2.0307357,0.18251544,-0.8627907,0.4644481,-0.4531676,-0.898421,0.30139133,0.37826803,1.353777,0.4619292,-1.6081805,1.4978157,1.2723727,-0.85003966,0.08693385,-0.18957894,-0.40411618,-1.4067612,-0.77157843,-0.91386,1.1634943,0.18229355,-0.23970264,0.34713876,1.3382537
0.54288864,0.8710924,0.014431,-1.3468904,2.2869053,1.9140552,0.3680365,0.42226154,1.6938932,0.46756747,1.9160631,0.11600539,0.075897515,1.1547236,-0.4796055,-0.88319135,0.352574,0.46544337,-1.5291255,0.77550507,0.8978936,-0.008901298,-2.1778605,0.21979335,-0.031907916
-0.2902763,0.49789166,0.45892227,0.07678157,1.2937331,0.27497023,-1.6635796,-0.53527856,-0.19955769,-0.32313257,-2.5373917,-2.982145,0.34175542,0.66416585,0.9737012,-0.6910561,-0.63884515,-0.24997501,0.21414983,-0.26963508,-0.2546444,-1.168253,0.70417637,-1.0728419,-0.7018925
1.2025682,0.258557,0.36645576,0.31122744,1.1031591,3.2868578,-0.56166923,-0.018442348,0.59601957,0.7710329,-3.6228452,-0.8476963,-0.54952335,-0.25583276,-0.2667428,0.7519878,-0.4817543,0.21713749,-0.49307013,-2.2819772,-0.35366017,-2.4826508,-0.8017546,-1.8196546,0.3175671
-1.2195731,-0.9433349,-0.90162027,1.5650117,-0.004894525,-0.74073017,2.1358986,-0.8246169,0.022899037,-0.8417316,-0.47073865,0.6953877,0.1389214,-0.99412966,-1.2494476,-0.42692876,0.4828568,-0.20318994,-1.3927501,1.7699757,-1.8921418,0.5486402,1.2819827,-1.2555909,-1.6511463
-2.2363722,0.3741988,-0.8691716,-0.9811748,-0.91531944,-0.26034212,-2.7909942,-1.290032,2.021317,-0.87345743,-1.2603192,-2.1405234,1.0679457,-0.5566671,-1.3508499,-1.4449815,-0.41209668,-0.47454643,3.7741864,3.3533058,1.550266,3.5606506,0.5426465,-0.9934019,0.83746195
-0.98632824,1.3422644,-0.6609197,0.3062101,0.99305344,0.15679312,1.3863481,-0.22493413,0.20481294,1.3116567,-0.30754015,1.7638882,-0.4821525,-0.5034738,-0.0590113,0.72024316,-0.3111993,-0.032175034,-0.19218314,-3.1962352,-1.5873542,0.52065605,-0.22874272,0.6159014,0.46688837
-1.1800277,0.602569,0.8598175,-2.200595,-0.53763956,-2.53351,-3.2014298,0.3774466,0.42978573,-0.4523199,-0.96266776,-1.9512439,-0.8135443,0.7246519,-1.2042371,1.3420948,-0.36352178,-0.29783735,1.1382828,0.7677371,-0.34169102,-4.055301,0.47615647,-0.4360036,-1.9955482
0.48893666,0.6004445,-0.46553534,-1.2443852,1.0717798,-0.5256752,2.0228894,-0.6157269,-2.0366282,0.3354395,-0.93083036,0.9946146,0.9384087,-0.2380525,1.299006,-0.5090042,-0.87018675,0.40166625,-1.9642674,0.8099694,-0.23634633,1.8417858,-0.6950418,0.2087788,-0.40507105
0.39112335,-0.07410961,-0.97767,1.6443862,-0.44812968,2.7145295,-2.0423374,0.40927088,-0.5961899,0.083762474,-0.49214476,-2.0417757,-0.6236993,0.044673063,1.0961486,0.33034047,-0.2188387,-0.73780316,1.7249401,0.59015524,-0.104262106,-1.2083782,0.6385412,0.35771304,-0.24438924
-1.7029247,-0.42945683,-0.92989016,0.87052697,-0.09613252,-0.31939846,1.1616669,1.1488072,-0.36996433,-0.035357744,0.3333814,0.8886763,0.9588183,1.0339606,-0.29963565,-1.2127389,0.74310553,0.6271924,-1.0660957,-0.68043524,0.20802246,-2.0561085,-0.75928354,1.6511258,-0.6538705
-0.6763952,-0.60375035,0.48045018,-0.92347527,0.60056347,0.22758178,0.83010244,-0.036080733,0.1608198,0.16940653,-0.2518935,0.0947147,0.71958804,0.98577315,2.02651,0.7322543,-1.4001992,0.9438216,-0.60181797,-0.9303701,-0.33085814,0.87686163,1.9599031,-0.65514874,0.6782729
1.1201508,-0.45988277,1.1601222,-0.3492136,0.4969192,-0.07182932,-0.82240117,0.29354963,-0.23966515,0.14027292,0.5664704,0.027195007,0.34182364,-0.2810581,-2.802515,1.4972861,1.1288238,0.6109171,1.0642817,2.061101,-0.74174035,-0.2640555,1.5485246,-1.4486806,-0.7005855
-1.6422884,0.0842313,-1.2231936,-0.07943368,0.33218163,0.2582631,0.576583,-1.5432763,0.4559443,1.0110452,-0.44168958,0.8620217,-1.0924366,0.86774683,0.19391768,0.08132893,-1.396538,-0.22053564,0.9805244,3.2300196,-0.047368646,-0.29906023,1.2158967,1.4468586,-0.03992395
-1.557442,-0.21088684,0.1534431,-1.8268207,0.40199482,-0.26717347,1.7592909,-0.36779004,0.52891004,0.01770188,0.6070681,0.875366,-0.19959064,0.81029963,2.2172217,-3.8689885,-0.15797248,0.9139336,0.28534544,0.8838521,0.0484432,0.26410672,1.9193196,-0.76643306,-0.18122607
0.53141624,0.63925934,0.31310967,-2.5438638,-0.040501714,1.0670426,0.19609505,0.642804,0.29759133,-0.5672364,-2.9583976,0.2679074,0.16996893,0.23197211,-3.2021537,0.9169784,1.1514482,-0.6229921,1.1311388,-2.2442386,-1.2760739,1.7694907,-0.7151792,-0.16288109,0.9437494
0.8163206,-0.296095,-0.35491812,0.96178067,2.0205574,1.256698,0.9058871,1.0542485,-0.48571488,0.4893908,-0.32807434,0.087668866,0.35650653,0.53833216,-0.8897321,-0.64780605,-3.5966911,0.712078,0.27668953,4.4947815,1.1273656,-0.4116225,-1.3140819,-0.4472907,-1.3101946
2.797676,0.13661739,-1.0513098,0.4616718,-0.4508591,-0.8123187,0.5757586,1.123698,2.295509,1.3583163,-3.384786,0.86722964,0.4074146,-0.20645651,1.4858457,1.6960658,-1.0720234,-1.2732124,0.63276,-0.81834143,0.96444684,-0.26831257,3.082525,0.25563428,0.13401356
0.14528796,-0.27929515,0.24549554,2.589148,-0.8871534,-0.5856477,-1.401696,1.2506561,0.6264069,-0.2722769,-0.100894466,1.2963734,0.05283636,0.28999707,-2.2947745,-0.5658517,0.83185256,1.2573738,-0.4478393,1.6702356,-0.51673573,-1.9981097,-0.3586117,-0.17812826,1.2512957
0.97060126,0.20892286,-0.9092211,1.7920046,-0.35200208,-0.0034688115,-1.2593954,-0.6161951,2.0366378,-0.15168582,-1.2256014,-0.63410634,-0.18727428,-0.21544467,0.8190974,-1.3832192,-2.1951096,-0.47786456,-2.4498568,-0.41621187,-1.0271611,-0.21266572,-1.012285,0.29152936,-0.65945315
1.0525444,-0.40886766,-0.67132765,0.80716765,0.34090692,-0.36937484,-2.5346317,-1.032152,0.4889078,-0.29409176,-2.3285313,-2.5522203,-0.20244291,-0.7384186,-0.93049514,-0.29597428,-3.801576,0.0035369098,-0.5605941,-0.84729004,-0.41809553,-0.9799433,0.051408887,0.551185,-1.3597345
-1.311515,-0.5579674,-0.34178343,0.20352256,-0.12646975,-0.68032604,0.5490614,-0.2858398,-0.58140767,0.21240672,-0.43387544,-1.5109946,1.744713,0.27376226,0.84992623,0.33676946,1.29133,-0.010604354,-0.6606559,-0.28766748,1.3692797,-1.4234685,1.2552197,1.944191,2.0073078
0.8662668,0.47619528,-0.76274997,-0.40888208,0.17560107,1.8694837,0.17913428,-0.20519227,-0.91635346,-0.49344933,-0.2548414,0.77818877,0.6822199,0.8379638,0.9694593,1.1637554,0.19166175,1.5742714,1.067922,0.7898542,-0.6110897,0.30865112,-0.92956215,-0.19229484,1.5448513
1.1043402,-0.2442274,-0.3065116,0.82590324,0.40774253,-1.531841,-0.5052344,-1.6951892,0.53379536,1.1431466,-0.061077118,0.32998845,-1.4174691,-1.268884,0.82189447,-0.6123689,-0.30594483,0.07138908,-1.1651893,-0.46524262,-0.34201592,-1.2846434,1.6876254,-0.08365076,0.9568819
-0.39128888,-0.53590745,-0.34901798,1.892953,0.00543198,0.25025925,0.6850575,0.6451597,0.8375504,-0.77365917,0.46261847,-0.07668772,-0.51829135,0.34757024,0.2926821,0.040183768,-0.6237956,-1.1191163,0.6930565,-1.3053861,0.1885073,-0.052821144,0.035653953,0.1855875,-0.27867723
0.19053131,0.5048647,1.7012439,-0.6042079,0.9299156,0.8915429,1.4301105,0.77281713,0.7854923,0.5564204,0.9724949,0.8528774,1.5206374,1.1289523,-0.44740015,1.1984665,1.0668098,0.72856116,-0.93709797,-0.33666942,0.980586,0.789617,1.5591612,0.23729126,0.18896687
1.1425831,-1.3942323,0.9785471,-0.12658252,-0.30329087,1.5247813,0.39760503,-0.015358895,1.7311584,0.5218582,-0.08326282,-0.48685786,-0.26675916,1.1421971,1.2921227,-0.7535212,-1.0261922,1.1807275,1.4511704,1.9809663,-1.3403403,1.9349172,0.8140706,-1.1377788,0.2959687
-0.5972135,2.9681234,-0.38217866,0.80382574,-0.6500368,0.8886006,0.91572493,-1.0840092,-1.3363354,0.13052738,-2.3872902,1.4052104,0.9749942,-0.05599466,-1.0278023,-2.4689682,-1.2786955,0.10013066,0.9285261,1.187182,-1.1220762,-1.2323155,0.67880946,-0.0037021488,0.29930633
-1.4939373,3.0167189,0.045821868,-1.4307929,0.40336293,-1.1399851,2.9708257,-0.56989,0.57862675,0.026091129,-2.5620043,0.53159344,0.23628834,0.000933975,-0.43344498,1.2172025,0.7274885,-0.06962329,-1.1187148,-2.8079004,1.2204895,-0.72298,-1.3885653,-2.02795,-0.4609843
0.62621176,-0.073764324,0.16116698,-1.3912684,-0.6850503,-0.45820525,-0.66826606,0.28854972,-1.9617283,-0.29494998,0.08227682,-0.04456538,-1.282811,0.3025273,-2.9076633,0.6559959,-1.8372109,-0.4161269,-1.6671462,-0.0044368505,-1.7293922,1.3718308,-0.44042885,-1.9590763,0.55042297
0.92986023,0.395803,-0.4805255,0.26875886,0.6504491,-0.47710896,-0.011652231,-0.8237461,0.4380906,0.30583915,-0.0024288031,-3.1078906,-1.2181826,-0.096516505,-2.1030245,0.23029885,-0.7079729,1.6586823,-1.0486491,1.9060984,-1.635912,-2.0508242,0.6961634,0.20590901,-0.49244
-1.3218492,-0.46957514,-1.6930892,-0.26177025,-0.11276867,0.355422,-2.9492333,1.0630441,-0.85100955,-0.5071861,-2.3964918,-0.14839426,-0.3080739,-1.0822532,0.6432429,0.35792616,-2.1838202,1.6468039,2.0861738,1.5975883,-1.1834462,-0.16568513,4.2307396,-0.91257477,-0.5926211
-0.4199671,-0.5676273,-1.1720874,-1.5071219,-0.45712835,-0.7941538,1.6575067,-0.7201084,1.3220559,-1.9080541,-0.29718214,0.6542372,0.15601544,1.5499363,0.6913302,-0.7834836,1.6340716,-0.2975648,-0.45176244,-2.0206869,-1.3893691,-0.2699566,0.65087444,-0.18734479,0.47248796
0.61067176,-1.1321888,-0.81655437,-0.93329173,0.26406884,-0.32668188,0.18152273,-1.1886059,-2.0576892,0.3433076,0.35315183,-0.50783134,-2.4587345,0.13160996,-1.6194725,0.5169665,1.1502129,-0.95657676,2.0047479,-0.43251693,0.42002857,-0.97712016,-0.27669987,0.30686063,-2.5341365
0.17755339,0.7234016,0.01112996,-0.25156164,-0.18872991,-1.640726,2.1394105,-0.18868673,-0.8718798,1.5550897,-0.6967717,1.9981618,-0.39089745,0.6586485,-1.7551819,0.27364385,1.1333479,-1.4850488,1.2974422,1.2202715,1.4528244,-0.45421097,-1.8910915,-0.24128771,-0.73637885
-1.3334945,1.2740939,0.8428967,0.11970841,-0.30190814,1.44117,1.8944223,0.5390822,-0.55685675,0.28246272,0.75493926,-0.38200587,-0.63273555,0.47218227,0.20396864,-0.82968384,-0.0674811,-0.615244,2.9658124,0.28831935,0.84800524,4.0336843,-0.8485724,-1.1699929,-0.19122054
2.1508806,-0.06590779,-0.7138827,-0.06197852,0.5569342,-1.1021748,1.2206268,1.809073,-1.6114572,0.047587097,1.2417638,0.79612654,-0.9100552,0.7236421,-4.2717805,-0.38086358,-1.3545113,-0.25808483,1.315523,-1.1994103,-0.9324724,-1.038441,0.12848917,0.60929203,1.4645975
-0.84671336,-0.7492632,-1.0142415,1.9684174,-0.47502095,-3.0274422,0.272137,0.36642775,-0.09307456,-0.33290043,-0.6861676,0.06838474,-1.7959709,0.016779035,-0.80246055,-0.32575986,-2.63701,2.0852027,-0.13933647,-1.9388254,-1.0572016,-0.9601326,-1.8045386,1.8579392,-1.0927534
-0.28293443,-0.9881085,-0.3433998,-0.24419156,-0.39815855,0.94572484,0.40775302,-0.24020587,0.3099248,-0.4269432,-1.9757881,1.5185198,0.39821285,-0.42459813,-0.16664392,-0.34059665,-0.2162814,0.31685114,1.0208892,0.70186675,-0.06566951,-0.71146005,-0.055218935,-1.3673215,1.6955702
-0.22946578,0.22103636,-0.6358654,0.4553032,-0.38640022,1.1282343,0.2708645,-0.1378888,0.8927955,0.07691151,0.15126756,0.5348555,0.017017722,0.39556512,-0.44471583,0.84501207,0.26405472,0.30036733,1.9225411,-0.29701936,0.3259416,-2.0980387,2.1229136,-0.31114304,-0.701043
0.6500751,-0.058613617,-0.082874656,-0.028982475,-0.09830087,-0.043702096,2.5925279,-0.1548908,0.4219712,0.7067636,1.6850349,0.042552352,0.8073729,-0.068915635,-0.78619194,0.12768316,-0.35295403,1.9967372,0.7729506,0.2051428,-0.8797047,1.9275541,-2.3019075,-0.10877614,-0.5776043
-1.5947827,1.3268732,0.091746435,0.5357028,-0.9995136,-0.21912003,-0.006165862,-0.44905448,-0.41748694,-0.100365385,-0.6411125,1.816745,-0.8149023,-0.47029117,0.6175462,0.3850803,0.9664643,0.41915682,3.495679,1.2998732,-0.44844678,0.1697222,0.6455423,-0.81642985,-0.6191796
0.12144822,0.70439,0.8032099,-2.020482,0.36214316,0.29995507,0.75149965,0.38039875,1.0561792,-0.9987631,1.1077359,3.462013,0.09764579,0.71791637,-0.104854345,-0.52861243,-0.34483832,-0.10350914,-0.6025684,0.68927944,0.43609983,-0.17298679,-1.1197342,1.6630903,1.0451913
0.9250847,-0.81388223,0.013158321,-0.099716544,0.6465993,1.2197568,-1.1928947,-0.51982796,0.43636003,0.5451973,1.7267461,-0.29208627,0.65179235,-0.48805344,1.8935933,1.9177444,1.1817524,-0.4151947,0.16635415,-0.9556515,0.5099857,-0.6827927,0.94446206,0.27845597,-0.43575543
0.80245984,0.2521562,-0.008111201,-0.92939943,0.26926595,-1.614142,-0.35054308,0.21703821,1.0081298,-0.5836694,2.726241,-0.08907536,-0.45254642,0.31344324,-0.9150867,1.3214068,0.17272806,-0.27684146,-0.17463574,0.30294552,0.4387955,-3.6722841,-1.1163054,-0.44227225,-0.14174846
0.5170175,-0.44851848,-0.62495375,1.5860639,-0.348022,0.30463707,2.2648358,0.72731525,1.5775654,0.057020143,-0.8499583,1.5777888,-0.6230695,0.7501553,-0.033533156,0.6221143,0.4259124,-0.62448967,0.38605553,-1.2533484,2.4699845,1.9766057,-0.047147334,0.21752772,-1.7747984
-0.3865904,-1.2016683,0.6674681,1.2606423,-0.14798397,0.18279885,0.94528955,0.616516,0.67429006,0.16865161,0.40191722,0.7007543,1.7367735,0.4867477,1.8787086,0.45974386,0.31709522,1.0295967,1.7439187,2.1509702,-1.4025218,3.1845677,0.9770105,0.99093944,-0.2559283
-0.62472624,-1.3945525,0.14480305,0.76666665,-0.061913416,2.3030446,2.1230602,-0.9456307,0.064299405,-0.1013359,-1.0806483,1.2433527,0.14276439,-0.94768393,-0.22781038,-0.60177016,0.7566193,-0.26351377,1.1548175,2.2107384,-0.10250211,-2.5563796,1.6776718,-1.1831228,0.31221518
0.07912326,-0.5294118,0.069635615,1.2206228,0.0036390722,-0.8168289,0.7220541,-1.2460229,0.83884555,0.19213629,0.000518322,3.180183,1.373033,-0.17204355,2.3020492,1.4895592,-0.48946768,1.7516223,4.053296,2.2510977,1.8709456,3.0585523,0.7362611,0.44773707,-0.5560787
0.91214466,-1.1595896,0.08366603,0.1563224,-0.24693102,1.6991394,-0.5500235,-0.03067565,1.7847661,-0.20324937,1.9778949,0.91449434,1.2078532,0.451791,0.909415,0.4860473,-0.17764002,-0.72869515,-0.71767926,0.16972989,0.22018325,-1.0240383,0.8566436,0.9717823,1.345409
-1.2445114,-0.21629542,-0.82649815,1.2703496,-0.61548597,1.5429069,-0.27293196,1.7827648,1.1935388,1.0139854,0.87466943,-1.226697,-0.82333905,-0.0029096156,1.236801,-0.4731946,-1.0899167,1.207309,0.6403579,-0.36571234,-1.07402,0.23926249,0.39701658,-1.3244655,1.1967114
-1.7302063,-0.45484725,-0.5226459,-0.5815568,-1.2780478,-0.4874161,0.80554974,-0.62026095,-1.0102113,-0.40778053,-0.25741625,0.5033487,0.78419447,0.27419975,-0.6989984,0.053925037,-1.5164036,0.068705976,0.5518575,1.6223559,-1.1731294,-0.27665254,-1.3806651,1.3110034,1.6525877
-2.1444972,-1.0996011,-1.2666996,-0.9231443,0.78687847,-2.5931678,1.2038107,-0.13449672,0.47352472,1.1183493,0.7850495,1.2161874,-0.34428275,-1.3974555,1.1953821,-0.98461676,0.9705287,-1.2668915,1.7015773,1.1774104,-0.70529795,-0.62030184,1.6159501,0.7990037,-1.3357178
0.085204184,-1.1233807,-0.23277506,-1.1905458,0.1551649,-0.7146833,1.871904,-1.0416074,-0.3815383,-1.5828949,-0.90948063,-0.23127902,-0.26579168,-0.20032512,-1.1328654,-0.29302615,0.76157,0.84702873,2.066945,-2.0654235,-2.635953,0.17670691,-0.29831648,0.15039194,-0.074404806
0.601739,0.5116549,-1.5199401,-0.16933699,-0.07557613,-0.6532101,0.083848536,0.802068,-1.5951077,0.7076892,-1.2407714,-0.8865195,-1.4217057,0.8503938,0.3916939,1.9347899,-1.4201143,0.43607536,2.1751835,1.402063,-2.304056,-0.9465739,-3.0422962,2.382888,-0.27948374
-0.7678477,-0.007929206,-1.3752973,0.9435793,-1.1079822,-0.011312552,-0.56407183,-1.0027694,1.2395029,-0.20571005,1.9804823,1.16442,-1.7496915,-1.2867771,2.4579568,2.265038,-0.639555,-1.4700907,0.009847701,5.7724514,-2.1019166,-0.50490344,0.6320445,0.52688515,0.74307513
