A,B,C,D
0.009335861,0.9082933,0.8664693,-0.13503954
0.13898155,1.195181,1.069124,0.07388082
0.045370176,0.8181113,0.9775726,-0.05963447
-0.030057244,1.1351777,1.0873513,-0.0028142482
-0.09444359,1.1074095,1.0527136,-0.14639093
0.045315534,1.069868,0.94310445,0.106042415
-0.05493588,1.0241797,1.0127212,0.02027385
0.06658387,0.80005676,0.7931094,0.14469329
-0.10254952,0.9675874,0.929885,0.023997307
0.06755121,0.7223988,0.87023807,-0.043492198
0.10601631,0.9473921,1.0348251,-0.03447079
-0.06798195,0.8219629,0.9930414,-0.020998895
0.023272485,1.1378669,1.0246627,0.10111931
0.05583805,0.96394813,0.9362984,0.115193635
0.019832358,1.1317109,0.9961644,-0.009147197
0.12660271,0.9977088,0.857597,0.13000926
-0.10842763,0.92931867,0.93304026,-0.1271818
-0.10735866,0.77179587,0.870102,0.06351982
-0.08269265,0.8560397,1.0379343,0.085726425
0.06912312,0.8665221,0.91840607,-0.023312673
-0.020923704,1.1277101,1.079961,0.06102866
0.06261529,1.0535998,0.916716,-0.0075713694
0.10398173,1.0362506,1.029973,0.054345936
0.016939193,0.84913254,0.93652457,0.0656708
-0.11775081,1.0578964,0.9946591,-0.089956984
-0.051327936,1.051199,0.99516857,0.03812532
-0.06433282,0.9495959,0.8656234,0.1000855
-0.14652671,0.91426396,1.1408539,0.12140602
-0.033583544,0.9962106,0.91114604,-0.106481805
-0.118699074,1.1880641,1.2518601,-0.066852
0.09908976,0.96600527,0.92146367,-0.14959142
0.12573662,1.2507646,1.3987538,0.09160711
0.07715814,0.96095335,0.8316813,0.13904062
-0.14717214,1.458351,1.2717385,0.10285351
-0.091952175,0.89757,0.9241349,0.058541894
-0.048849933,1.3180497,1.3386269,-0.01890558
0.09517869,1.0704615,0.8891373,-0.06395519
0.057878464,1.2901944,1.2766678,-0.1475048
0.08169621,0.87726325,0.85126114,-0.006914139
-0.035229318,1.2686697,1.2153909,-0.03986179
0.008239225,0.7448656,0.9484447,-0.019709572
-0.123831674,1.09965,1.2384734,0.10832539
-0.14429261,0.8907628,0.9550632,0.09857562
0.048262373,1.2097758,1.1658632,0.019370943
-0.03971549,0.9500635,0.85531473,-0.13682368
-0.12686639,1.2942021,1.2508588,0.036570236
-0.09389274,0.75054574,0.8716474,0.12326288
-0.09766118,1.2035989,1.1465296,-0.14772354
0.14268118,0.93620336,1.0051544,-0.03174139
-0.07385969,1.1838975,1.0777781,0.12985554
-0.12974375,1.12153,1.0159245,0.07577285
-0.14764626,1.149468,1.1340181,0.07118361
0.121261775,0.9608682,1.004379,-0.005257964
-0.0028539747,1.1111827,1.2648495,0.03319089
0.13032675,0.939531,1.065235,-0.13011041
0.045053586,1.4040517,1.1661066,-0.047497183
-0.12648131,0.97880524,1.0459981,-0.06637441
-0.14678934,1.0733306,1.1418016,-0.1161308
0.12679088,1.1363866,0.92152405,0.10537276
0.09665801,1.0690696,1.2665944,-0.08855569
0.07727148,1.0433018,0.7859341,0.058092862
0.008786082,1.199971,1.3085818,-0.078370646
-0.1486052,0.8576888,0.7647195,0.13061038
0.0991441,1.3541751,1.4211131,-0.0305752
0.1295391,0.8378911,0.70172346,0.014305666
-0.14377138,1.4094687,1.3237804,0.026855871
0.0725666,0.59647894,0.60534686,-0.049772628
-0.06438534,1.1792688,1.4524597,0.051103935
-0.08702418,0.51671606,0.6496207,0.01609832
0.11353797,1.5066442,1.5348763,-0.1329375
0.01786384,0.782844,0.58849144,0.1325014
-0.14758484,1.4174101,1.4329915,0.114246756
-0.024561524,0.6355041,0.7374766,0.04964374
-0.054788858,1.4967155,1.4286852,-0.11334272
-0.009459168,0.8803326,0.8112607,0.08777544
0.004037693,1.5331181,1.3690472,0.114586204
0.107076645,0.76312387,0.93949205,-0.099723995
-0.06840522,1.4064208,1.3711358,-0.08915665
0.09864181,0.86265206,0.9527117,0.026185408
-0.059007972,1.3684549,1.4632587,-0.1047032
-0.11594713,1.1022316,1.0173033,-0.038754955
-0.05703938,1.4402459,1.4544374,0.009167254
0.019146219,1.0069547,1.0365641,-0.10809034
-0.13568275,1.4368502,1.319564,-0.11412029
-0.01556316,1.0846782,0.92330265,-0.036446914
0.13717341,1.3529618,1.4104993,0.07640439
-0.054786697,0.9113883,0.77722216,-0.14198557
0.1034928,1.4845523,1.3918833,0.10226327
-0.14369066,0.72991604,0.66742116,-0.0655474
0.08458395,1.4201075,1.3557168,0.046249658
0.09461807,0.77231276,0.54275,-0.08574749
-0.081704505,1.3990599,1.3456405,0.0035289824
-0.045460977,0.46978933,0.5031302,0.1082519
-0.14288986,1.2683758,1.2230828,0.032575145
0.11564919,0.3715474,0.58367467,0.005987823
-0.12501426,1.0884069,1.1422522,0.07206896
-0.11011727,0.7028663,0.63370234,0.067178145
0.11888656,1.1264561,1.1165828,0.12703365
0.07704832,0.5700996,0.75261176,-0.08136081
0.007845387,0.99629706,1.1107975,0.05124028
-0.02555956,0.61703736,0.89543355,-0.03863912
0.118243605,1.0407791,0.9770962,-0.017655566
0.1148012,0.9341363,0.95627564,0.089120865
0.046579957,1.0818051,1.0519181,0.100752205
-0.14805439,0.92274165,0.9106904,-0.0761104
-0.07095069,1.1829935,1.1225674,-0.11172418
-0.001599282,0.77252185,0.98195976,-0.06791407
-0.14164293,1.0731832,1.2624565,0.12193072
-0.07513806,1.067485,1.0116518,-0.04343199
-0.00020986795,1.2164643,1.3078196,0.09964207
-0.10222605,1.0796105,1.0827936,0.14147893
0.030697405,1.2201766,1.3510613,0.05059786
-0.028165773,1.0999525,1.0087528,0.11554688
-0.04628613,1.3289105,1.3784139,-0.06624379
-0.06954144,1.026637,1.0123831,-0.021223173
-0.13835806,1.2563487,1.2514838,0.057744205
-0.10531761,0.88694406,1.0423926,0.03874798
0.059872225,1.306727,1.1912762,-0.029107623
-0.101046845,1.0494006,0.97976,-0.014659151
0.050519362,1.2880834,1.0441304,-0.12414812
0.023713335,1.0147986,0.85757065,-0.14100479
0.13278133,0.8978806,0.97569263,-0.06930032
-0.015856922,0.9863483,0.8189013,0.12433383
-0.05184052,0.9074413,0.91534096,-0.0026126355
0.009832382,0.67167765,0.706815,-0.084839635
-0.06359643,0.94040084,1.0143849,0.08187793
0.082760364,0.6709673,0.6950877,0.00632225
0.109267235,1.141927,0.90078455,-0.08730161
-0.09606479,0.75596666,0.7492876,-0.06441593
-0.11197351,0.9817397,0.93795866,-0.09103283
-0.14571404,0.7909932,0.8953943,-0.13867822
0.11933127,0.95966727,0.7922362,-0.044636555
0.071295306,0.82229483,0.9318553,0.013098508
-0.021608397,0.8259936,0.6741397,-0.04925818
-0.09888828,0.9786166,0.99552715,-0.03269066
-0.12795486,0.7092899,0.7778952,-0.09532799
-0.016174242,1.0791259,0.9836362,0.13773564
-0.084202714,0.8423847,0.6552754,-0.14084743
-0.050378628,0.8428514,0.8490029,-0.066108495
-0.090047106,0.6947919,0.6114068,0.123470336
0.026875556,0.84238446,0.99541676,0.065707654
0.061498106,0.73602366,0.56181973,-0.0902639
-0.07615305,1.0499394,1.0053754,0.1398373
-0.067447476,0.49918565,0.64871144,0.13825276
0.07350056,1.0179758,0.92017525,0.12842536
-0.011008114,0.55291325,0.7792016,0.07452409
0.1372425,1.0232723,0.92994213,0.056635275
0.14302856,0.7015482,0.7444813,0.13525137
-0.0076631904,0.99739474,0.98979306,-0.023601934
-0.13836665,0.7661051,0.8183368,0.04431036
-0.13168205,1.1188842,0.9277462,-0.10358876
0.101054996,0.67818034,0.9439686,0.14253476
-0.0518893,0.90310097,1.0197777,-0.13811667
0.072243884,1.0362834,0.80242497,0.043188557
-0.10572423,1.1029782,1.0158204,0.016907245
0.03977689,0.8816571,0.8549794,0.06737602
-0.10293788,0.88430226,0.87402284,-0.057573117
0.0020612478,0.7113582,0.92845947,0.12993315
0.08042413,0.84545183,0.8272099,-0.011848271
0.004466623,0.8306393,0.89412004,-0.060481347
0.0017683655,0.74182343,0.81821334,-0.10889279
0.08573286,0.78723484,0.79025984,-0.011680499
-0.018699378,0.8000213,0.93068135,-0.0035474747
0.03161557,0.8047637,0.8508419,-0.12293786
-0.04115755,0.85217065,0.9373853,0.054243833
0.028325543,0.76390004,0.8380919,-0.04354588
0.04793188,1.0186749,1.0858226,0.12623903
-0.10041036,0.98657453,0.83116615,-0.058688916
0.05491437,1.153958,0.9476819,-0.0088967085
0.12544888,0.8285507,0.76792324,-0.13625307
-0.14148363,0.9489876,0.87425834,0.13296935
-0.058379248,0.62224495,0.7933,0.13819024
0.090116724,0.8300454,0.79053444,0.08268304
-0.0984153,0.91348076,0.7466527,-0.105096444
0.13606197,0.7529302,0.707639,0.12485832
-0.10583621,0.8399854,0.65170354,0.086326465
-0.09267345,0.74249816,0.83527625,-0.022424132
0.044562414,0.7886471,0.62340754,-0.12443001
-0.038226686,0.734216,0.9150063,0.118836135
-0.0626927,0.67247313,0.54976416,0.13880059
-0.019933254,1.0382197,1.0489256,-0.044991627
-0.13640289,0.53513014,0.60018027,-0.13351351
-0.009305939,1.1953312,1.0272988,0.02035527
0.1383754,0.5298187,0.5455817,0.04069972
-0.048106387,1.1679051,0.9428219,0.010672763
-0.05500052,0.5576942,0.5336243,0.076885626
-0.046630524,0.8667269,0.88013697,-0.09776352
0.017950788,0.38573617,0.584807,-0.06872141
0.11505702,0.73407125,0.8615279,-0.008937687
-0.07306778,0.56411314,0.59959495,0.0777394
-0.102094665,0.74113816,0.9388716,-0.13533233
-0.06321688,0.48126918,0.47619176,0.087167054
-0.10205822,0.94875693,0.92822814,0.04698521
-0.09823446,0.4562381,0.49747318,0.018835545
0.11549187,0.8017968,0.8175663,-0.07123833
-0.0083826035,0.53292704,0.53407615,0.025035977
-0.12101784,0.72808,0.9086612,0.123390585
-0.013070688,0.42721778,0.44629225,-0.0748854
-0.060066074,0.964378,1.0018784,0.019719034
-0.038263768,0.5765182,0.48051065,-0.14088084
-0.13090765,0.9922334,1.084937,0.0055770427
0.08676329,0.56847936,0.44395876,-0.11456312
0.11762962,1.0295725,1.1672238,-0.13073461
0.032674134,0.36545366,0.48030823,0.021202073
0.14354977,1.2180419,1.0695658,0.09385091
0.111375004,0.5648944,0.5096353,0.0926525
-0.052329384,1.0435607,0.99460614,-0.103672355
-0.11474349,0.5875324,0.37105486,0.08937095
0.035844564,0.9824073,0.96911144,0.12336621
-0.103768304,0.253097,0.38923544,0.05930306
-0.061057396,0.8510524,0.8253286,0.039296508
0.028334394,0.5202939,0.24906294,-0.017783761
-0.008161068,0.8440951,0.7238684,0.07922627
-0.013257697,0.23104773,0.3230387,-0.06581911
-0.09590786,0.8098454,0.8369554,-0.06940091
-0.11685285,0.19043472,0.20166503,0.1239042
0.01237984,0.7051916,0.8201219,-0.09130433
-0.06526623,0.14636129,0.21377634,0.03149584
-0.07649991,0.7055746,0.7446195,0.009350434
0.06214045,0.11598848,0.32054335,0.13834149
-0.021061406,0.63626945,0.6648718,0.06869173
-0.07290747,0.39163697,0.46133137,0.14239243
0.14162138,0.6779046,0.529647,0.14239794
-0.0937514,0.33235073,0.45098072,-0.001402244
0.0006111115,0.41503346,0.3987649,0.033841252
0.05605115,0.5187777,0.30634755,-0.113238186
0.02022469,0.25005805,0.53028786,0.14485753
0.13742593,0.26221338,0.16879918,-0.12010772
0.046847895,0.49727422,0.5270884,0.14581484
0.012200102,0.0717864,0.072644666,-0.12642887
0.12837061,0.39097816,0.5307903,-0.10292359
0.024459511,0.012029782,0.056260362,0.05091992
0.136125,0.5588729,0.5179885,-0.02154991
0.0573283,0.09588106,-0.052473307,0.050473362
0.00942941,0.5278521,0.508977,-0.11727454
-0.052371293,-0.1597952,0.07840952,-0.12651044
-0.0721699,0.6381862,0.63560545,-0.09782501
0.10648942,0.05092641,-0.0644864,-0.11789053
-0.07356747,0.6510527,0.6254501,-0.004276037
0.015265495,0.068057224,-0.10576735,-0.0062746108
-0.12130824,0.6066153,0.6367963,0.0031868964
0.072594166,0.02519577,-0.085754745,0.014805436
0.1466929,0.5246474,0.73689365,-0.11633873
-0.055783205,-0.23564228,-0.18740949,0.05649078
0.049462438,0.64275175,0.82919365,0.06934813
-0.12800525,-0.0978307,-0.20037629,-0.118426345
0.13674879,0.80976593,0.7835808,0.115020454
-0.13712038,-0.05230017,-0.08708374,-0.046073325
-0.060607716,0.78943306,0.65057516,0.025757551
0.12145558,-0.03900723,-0.23400079,0.07942325
0.0076013654,0.72678554,0.6349592,0.046725973
-0.06784221,-0.09681766,-0.14134468,-0.13677628
-0.055178516,0.7558557,0.6958162,0.10876307
-0.037153266,-0.15025271,-0.1964976,-0.0922827
-0.03877382,0.7853522,0.8293164,-0.08859667
0.062855154,-0.20717014,-0.08466028,-0.119741954
0.09707162,0.7692985,0.71550673,-0.049981266
-0.11610344,-0.068260595,-0.051393434,-0.13943298
0.03518355,0.7369169,0.58593935,-0.024453074
-0.09939321,0.053442523,-0.104820915,0.041458085
-0.10583856,0.56580055,0.6202144,-0.01947248
-0.11955513,0.038727634,0.01609417,0.072258145
0.061207294,0.73194015,0.4732716,0.0965319
-0.09010719,0.086319365,-0.12474174,-0.1096726
-0.032844655,0.54696697,0.50990474,0.05672139
0.0026663542,-0.09246821,-0.18477863,0.12709612
-0.026117727,0.5618013,0.5402044,0.03456974
-0.115604,-0.31123304,-0.14929411,-0.10564102
0.042419106,0.42685783,0.5646186,-0.11858967
-0.08168162,-0.29185775,-0.19239253,0.07064076
0.08978294,0.5089237,0.55378145,-0.075145826
-0.05971518,-0.20393722,-0.121910855,0.013011143
-0.10674609,0.5760742,0.5374789,0.010924041
0.03006044,-0.26258487,-0.036460817,-0.14130712
-0.14784834,0.475174,0.50199914,0.027539834
0.14207041,-0.08082123,0.031153515,0.034474596
0.075231895,0.41229302,0.5331949,-0.09411752
0.0052199364,-0.07527052,0.15341108,0.069093764
-0.032543138,0.39715979,0.51758873,-0.08746695
0.08702968,0.13563849,0.13957362,-0.12321974
-0.016897753,0.39821622,0.3940015,-0.14132746
0.07242286,0.025741845,0.19096713,-0.10022251
-0.11172442,0.45395234,0.32505038,0.12960872
-0.026649587,0.2954188,0.26296982,0.020886332
0.129776,0.39122754,0.19951609,0.014908224
0.049360782,0.17240393,0.32671008,0.0072840154
0.11149377,0.33441722,0.078584,0.040452987
0.013092414,0.4500824,0.4553832,-0.10313266
-0.06415749,0.08853027,0.012366608,0.10078716
0.028120816,0.3852988,0.49089026,-0.11878111
0.10049012,0.025233075,0.10912335,-0.02546332
-0.048113555,0.41376045,0.53259194,-0.06160813
-0.12533027,0.12510052,0.23399574,0.11888626
-0.10630598,0.64786035,0.5887448,0.10233319
-0.14598379,0.19056332,0.34450927,-0.062312156
-0.06923361,0.64436585,0.50648177,0.12052029
-0.14827114,0.29572058,0.3582024,0.037562728
0.042445853,0.60759497,0.44288433,0.023911506
-0.02941949,0.35571355,0.35533333,0.100854844
0.03740385,0.5065425,0.59284234,-0.0012756735
-0.022619635,0.24081482,0.35176593,0.13155761
-0.10019629,0.6096357,0.70505846,-0.14459258
-0.10129367,0.44314265,0.3414291,-0.008396268
0.060890526,0.6920804,0.574399,-0.14071873
-0.0820749,0.21018296,0.38975906,0.11774427
0.025232807,0.581604,0.6524554,-0.12590161
0.098342925,0.27033997,0.36691502,0.043200806
-0.072369345,0.73372585,0.61744165,-0.06967312
0.07883401,0.2227389,0.36790058,-0.1436681
0.08152489,0.7465457,0.73146045,-0.05365359
0.13139567,0.29522207,0.270881,0.13495332
0.052798346,0.8082517,0.87657523,0.03538139
0.056258157,0.2414872,0.16534984,0.12227264
0.13251549,0.84195054,0.7325643,0.00014781952
0.03339556,0.14863342,0.14611338,-0.079197824
0.10047385,0.65821636,0.74515176,0.13510701
-0.01581186,0.12452598,0.20148212,0.081177756
-0.09296121,0.77297884,0.8388804,0.008564189
0.061903387,0.17627929,0.18835562,0.046105966
-0.04108776,0.93487453,0.9078143,-0.050775953
-0.05349487,0.20073394,0.19751589,-0.04125338
0.028255358,0.94149065,0.97835493,0.114498794
0.034316003,0.20084095,0.1505875,0.06564632
-0.111340776,0.87964034,1.1050826,0.0087457895
0.101097584,0.15567687,0.16206452,-0.073806114
-0.041448787,1.1703577,1.0309829,0.08196764
-0.031006895,0.1312843,0.22163779,0.012351856
-0.12278599,1.1613004,1.1548862,0.011103347
-0.13350056,0.1820433,0.23460501,-0.12948373
0.06268452,1.2911886,1.2986426,0.023306161
-0.0619215,0.32789576,0.36239675,-0.0023905039
0.098471925,1.1660887,1.2502774,0.07688229
-0.012752444,0.39251822,0.5097434,0.13329977
0.13129148,1.2480239,1.3424048,-0.13466914
0.05018866,0.5989748,0.4404224,0.123042315
0.114700526,1.3491676,1.1989003,0.075986594
-0.14792553,0.5032733,0.57944417,0.14380011
-0.0568093,1.3295305,1.2508081,-0.08603618
0.09304954,0.50462735,0.5104496,0.14195192
-0.09452006,1.1872685,1.3811054,-0.10859835
0.059374243,0.55802166,0.49894613,0.017223686
0.078976765,1.4422659,1.4806006,-0.06253576
-0.006146252,0.58523214,0.60845697,-0.033255763
-0.08039441,1.5245105,1.345469,0.083795846
0.08971605,0.5795461,0.48466474,-0.040030025
-0.011906922,1.4025548,1.4563235,0.089177474
0.07984303,0.5036479,0.5442226,0.024064511
0.002637297,1.4248832,1.5534389,0.112158
-0.09535825,0.67948484,0.5662316,0.108279556
-0.10294756,1.5253799,1.5151159,-0.13828
-0.031294264,0.5203487,0.63885164,0.025292039
0.0103856325,1.5519956,1.5638541,0.064211115
0.024340078,0.68766,0.78169227,-0.035039753
-0.079841584,1.5659567,1.4380169,0.06241195
-0.057704672,0.78098774,0.71946466,-0.0877178
0.09673454,1.3171139,1.5842724,-0.09892656
-0.0406126,0.69441634,0.77068895,-0.067631155
-0.062291056,1.4409565,1.54533,-0.06440823
0.07810415,0.8992938,0.70693135,0.12442911
-0.00827679,1.4842634,1.5512812,-0.080501445
-0.090405665,0.71506417,0.6112214,-0.08890949
0.024897516,1.4229794,1.4234155,-0.04790213
-0.013894647,0.5205868,0.5376309,0.12369427
0.10711789,1.3576685,1.5695387,0.021293253
-0.09585209,0.5628245,0.648592,-0.11201823
-0.099074975,1.6739678,1.5593735,0.02184026
-0.10332526,0.72563404,0.7024542,-0.08407222
0.14210597,1.4176666,1.7059453,0.1223568
-0.13904507,0.76420385,0.73606575,0.03711444
0.08885281,1.5636685,1.7417684,-0.069083534
0.01815866,0.7113048,0.7444993,-0.018823296
-0.12578528,1.7816072,1.6322598,-0.13728282
0.124744356,0.71858037,0.6542212,-0.05036459
