A,B,C,D,E,F,G,H,I,J,K
0.42385834,-0.06529581,1.1047364,1.0366086,0.0648543,-0.03784234,0.07503782,0.11010048,1.0105315,0.8944126,0.21747355
0.38444483,-0.10876374,0.936571,0.9578053,0.32773593,-0.017178774,-0.07257271,-0.09860661,0.96866256,0.98187494,0.20723227
0.41129065,-0.14216991,0.82822585,0.876845,0.19104953,-0.021817833,-0.114094734,0.10496929,0.7928349,0.97816116,0.04121518
0.29121858,0.12752312,0.90183544,0.81361,0.48595428,0.002032563,-0.06941337,-0.034006387,0.8444558,0.7926988,0.28409904
0.36640894,0.058343336,0.97586024,0.958078,0.3876208,-0.06402975,-0.013222575,-0.0141905695,0.7676748,1.0306664,0.023982853
0.14897329,0.02103351,1.09249,1.0401809,0.33400387,0.0591114,-0.03822291,-0.061084382,0.8981553,0.8560797,0.14965127
0.14146712,-0.12295662,0.9216135,0.9905557,0.26098412,-0.112924635,0.0076625645,-0.015482411,0.79082876,0.8211543,0.2015509
0.59674835,-0.055304915,1.0448139,0.918313,0.25263864,0.13555366,0.031664655,-0.10972074,0.9837615,0.9116194,0.2545702
0.36366752,-0.1215378,1.1513658,1.0040139,0.24881771,0.033941776,-0.12191002,-0.051789932,0.9169584,1.0454386,0.3750493
0.17633933,-0.01751034,1.1907282,1.1277413,0.44263774,0.07274054,-0.075725734,0.117127776,0.8888714,0.9812683,0.22291502
0.37022236,0.13526979,0.9957428,1.1163107,0.08992963,0.042846307,0.08518855,0.14553034,0.83402157,0.85118175,0.25393754
0.3047036,-0.13860019,0.9475015,1.1068445,0.32788622,0.030576527,-0.09633444,0.14438671,0.92288065,0.90695304,0.079790056
0.26587492,-0.002832204,1.1049592,0.82555366,0.26250327,-0.118097916,-0.14719358,0.11122051,0.9515224,1.0425195,0.23562427
0.22002646,-0.13722242,1.0645941,1.1925393,0.16268227,0.1344485,0.085780546,0.13619095,0.95238435,0.85410947,0.31659925
0.17686191,0.14212069,0.9041529,1.1462363,0.43445832,-0.05328235,0.0935242,-0.10409859,1.1028327,1.0275055,0.25540468
0.32013357,0.07468572,0.84889627,1.0123482,0.3579105,0.08289516,-0.08185854,-0.05644899,0.91505456,1.0296717,0.22495092
0.46997893,0.046945617,0.9224403,1.0360358,0.3602631,0.049919397,0.0789891,-0.08436302,0.7653864,1.0477424,0.24886072
0.24160331,-0.11351141,0.8877089,1.0994987,0.10726388,0.025713444,0.03024371,0.044929475,0.82116294,1.0007044,0.094019234
0.20896746,0.011420995,0.93187183,1.0767088,0.26052725,-0.01560837,0.07520835,-0.0411892,1.0301394,0.76035345,0.20670034
0.0033843815,-0.046451196,0.8679301,0.9713232,0.19645502,0.08478156,-0.10745658,0.10353407,1.1711171,1.095476,0.20072567
0.23899691,-0.13369396,0.9260025,0.8788559,0.20763794,0.032425135,0.1273298,0.0895917,1.070238,1.0911088,0.20171472
0.44061175,0.14232484,0.83209264,1.0185385,0.28002626,0.13991135,0.038501576,0.12451145,1.008153,1.1764518,0.114195734
0.6423882,-0.053393126,1.0248649,0.8530855,0.43010193,-0.028576575,-0.07680994,0.09576695,1.231862,0.9499208,0.42050093
0.35564846,0.046640888,1.0118461,1.0090615,0.15424252,0.03316088,-0.02120553,0.1457032,1.1257218,1.1754913,0.27577168
0.30980146,-0.13100775,0.8624568,0.9007506,0.28196228,0.055826932,0.03954655,0.08714001,1.1451752,1.1614462,0.23027211
0.30051392,-0.06893138,0.8677552,0.79208237,0.50525284,-0.084609196,-0.021848053,-0.08459083,1.1086992,1.1143268,0.23685285
0.3138973,-0.12104059,0.79326814,0.9571196,0.32791764,-0.12871605,-0.027125396,0.04946439,1.0088477,1.117288,0.15137772
0.42336607,-0.11086607,0.88600516,0.95194596,0.21325615,-0.06375622,0.08489618,0.1293855,0.9047861,0.88562125,0.2641164
0.49026024,-0.106406294,0.8112402,1.0015233,0.4535746,0.010487005,0.030779183,-0.10885367,1.0180974,0.8018477,0.2947244
0.45074487,0.087949276,1.0434285,1.0224688,0.44008547,0.08272095,-0.11902121,-0.14942889,0.93131894,1.0393697,0.2369093
0.33319044,-0.082415186,1.0497468,0.9775198,0.17821595,-0.10157226,-0.07433662,-0.14157888,0.79332393,1.0639304,0.1467056
0.5162139,0.019365922,1.0906363,1.1574767,0.2530566,-0.06893875,-0.080495656,0.041149095,0.83355796,0.88190264,0.2590713
0.20025583,0.017435685,1.0353885,1.0968409,0.2337395,0.0055577755,0.14781514,0.14964896,0.87074286,0.84474313,0.15732658
0.21801499,-0.115233496,0.97679025,1.146025,0.2620957,-0.004484564,0.0753645,0.021559179,1.0528265,0.9648758,0.04279753
0.37901357,0.049383357,1.0399748,0.86425346,0.45005724,0.12565655,-0.13768037,-0.10635787,1.1011353,0.8919851,0.018707104
0.46509558,-0.14247072,1.1144607,0.9367279,0.13903426,0.07088064,-0.04075118,0.14274234,1.050135,0.94394845,0.33208945
0.27026856,0.08657837,1.0096858,1.0198717,0.48248506,-0.07354544,-0.11326973,-0.037663884,0.95788044,1.0512273,0.27570546
0.17128879,0.1283679,0.94301206,0.89765656,0.2363989,-0.051475078,0.13263837,-0.14895754,0.9474753,1.0463874,0.30547532
0.33993316,0.071521506,1.0605768,0.86213297,0.49863303,-0.024127021,-0.075916335,0.081540406,0.86555046,1.0179906,0.10944158
0.09434582,-0.052375212,0.99316186,1.1616412,0.29775688,-0.12515481,-0.08239049,0.03999555,0.8664705,0.95117986,0.18164848
0.563141,0.08254641,1.1396856,0.940982,0.27536,0.090624616,-0.010472789,-0.10117985,0.950553,1.0361958,0.32580706
0.3698631,0.13221034,1.1893141,0.98932266,0.312589,-0.08950627,-0.09343681,0.1327872,1.021218,0.8831009,0.30190134
0.13166523,-0.018122464,1.2226826,1.0887249,0.38688397,0.13700858,-0.033264294,-0.019038737,1.0978843,1.1130853,0.3645382
0.4811512,-0.1107728,0.9620974,1.2212794,0.21779576,0.1278592,-0.13102603,-0.012989104,0.94668174,1.0580987,0.40240312
0.21068898,-0.14176448,1.0796145,0.90969926,0.3186591,-0.067135036,-0.044536635,-0.0923728,0.9642272,0.9379986,0.37644944
0.4476878,-0.075059086,0.9931572,0.9192377,0.29794127,0.123913944,0.1400027,-0.09949748,1.0434947,1.0962117,0.31106722
0.090412796,0.055807844,0.8656501,0.991389,0.17766501,-0.08079186,0.07999344,-0.108561054,1.0808882,1.1079541,0.30206937
0.10751974,0.09373227,1.0502024,0.9072623,0.37484196,-0.12780482,-0.090389505,-0.07299997,1.1426203,0.9413672,0.19869983
0.29296678,-0.044432722,1.1292614,0.94960356,0.4274011,0.025654912,0.0969881,-0.024008378,1.0245688,1.0507715,0.26095724
0.22357138,0.089763775,1.0169231,1.142144,0.18760929,0.053720504,0.10712421,-0.02496688,1.1380904,1.0860636,0.27695283
0.46073294,-0.1456737,1.0546538,0.896526,0.42453653,-0.06914612,-0.07434102,-0.015940562,1.2255216,1.1327232,0.1800855
0.52288675,0.0054932833,0.8882754,1.1735886,0.23536637,-0.01714909,-0.05246099,-0.05253391,1.1499501,1.141833,0.2614922
0.008556806,-0.044326812,0.8792031,1.0848553,0.09964595,0.007283911,-0.1178972,-0.05965691,0.9247145,0.9824966,0.025961012
0.2983179,-0.07057819,0.93427444,0.9305941,0.07277873,0.10212278,0.021769866,0.047424316,0.747695,0.8118145,0.036320187
0.2049031,0.08775647,0.84857965,0.9856303,0.30456156,0.011157453,-0.13627048,0.0072668493,1.0104876,0.9120815,0.25169152
0.3825987,-0.0577897,0.777273,0.8508637,0.16573656,-0.016759321,-0.04547453,0.013128877,0.98362315,1.0331222,-0.004603237
0.28819233,-0.03737431,0.7362206,0.74496925,0.34963948,-0.019352049,-0.09770775,-0.048196934,0.9541042,1.0781391,0.095574416
0.2148145,-0.06585943,0.7550251,0.9564227,0.07881598,-0.0148952305,0.09582719,-0.09661534,0.79112357,0.9929801,0.07724557
0.42619342,0.123818904,0.8469974,1.0152686,0.35665143,0.04898417,0.027732775,0.14865687,0.87646145,0.81891006,0.2319572
0.38473928,0.0967,0.807987,1.0521612,0.38847238,0.04958041,-0.0872916,0.085652426,1.086252,0.95567644,0.32064134
0.47958994,0.05869116,1.0402371,1.0081162,0.34819275,-0.0654566,0.12581548,-0.060566217,0.9682955,0.94702905,0.2850724
0.063768715,0.059795618,1.0366509,1.0219078,0.21123222,0.08950877,0.09601608,0.14623421,1.165534,1.1013081,0.20747373
0.5333867,-0.11741151,1.0623692,1.0614462,0.20883414,-0.090801165,0.11472815,-0.05779685,1.2773275,1.0185931,0.3356908
0.4805166,0.0134186745,0.9582891,1.1433692,0.20121303,-0.11682466,-0.06972882,0.11452508,1.1189958,1.1475854,0.43158096
0.3301261,0.12211442,0.8829571,1.1142597,0.17715813,0.13725838,0.10329619,0.034597546,1.1143006,0.91700715,0.3669961
0.5036136,-0.13409601,0.82065266,1.0176477,0.3520308,-0.014125392,0.115828514,0.055686757,1.0836487,1.1695344,0.22298953
0.48858082,-0.0035371035,0.7967013,0.86341554,0.42437047,-0.10650343,-0.12807241,0.0032458305,1.1195409,0.9619936,0.17865087
0.27488506,0.11516425,0.8545534,0.91099846,0.17561412,0.05718963,-0.040185735,0.14745587,1.0668429,1.0914518,0.4653552
0.3116579,-0.0102338195,0.9273754,0.9043128,0.4827786,-0.14917153,-0.079062656,0.014300674,0.9693567,1.1070517,0.2626133
0.3906967,0.08380231,0.82221305,0.87729913,0.15525362,0.12900084,-0.0731127,0.14599356,1.0510634,0.9127118,0.5054604
0.6023501,-0.06387629,1.0474226,0.8847174,0.35825503,-0.12116893,-0.07698194,0.101902485,1.0293124,0.87871546,0.28354296
0.51101184,0.09323323,0.8963682,1.0564508,0.23783381,0.13207641,-0.0101502985,-0.10545193,1.0672373,1.0823084,0.3922772
0.39934495,0.07719131,1.0556239,0.9316,0.24649614,0.09221253,0.028454065,-0.014206484,1.084507,1.1180747,0.5015635
0.3904085,0.0044688135,0.93809444,0.899773,0.2506772,0.053632617,0.05064489,0.063430145,0.91515565,1.0340779,0.18780628
0.17001867,0.025420979,1.0324597,0.95195174,-0.0363411,-0.07220126,0.12034339,-0.050722092,0.95792705,1.0956306,0.29551798
0.18054233,-0.108065814,0.930938,1.1587772,0.06309148,0.017050445,-0.007988051,0.05049728,0.88594085,0.90280163,0.22434014
0.25695896,0.10945213,1.003614,0.840442,0.18226041,0.13868874,0.11649379,-0.024515748,1.0137169,0.9745686,0.22660457
0.56491905,0.05790861,1.0671473,0.8642648,0.44109032,0.006717205,-0.0051903725,-0.09575458,1.1068349,1.1059366,0.44943112
0.18072334,0.112226784,0.95388174,1.0839754,0.30175072,0.09517805,0.029757395,-0.13626148,1.0737056,1.1757259,0.025713667
0.4176135,0.10387823,0.9150742,0.935108,0.29928115,0.12301764,0.06798245,0.024749905,0.9604509,1.1194931,0.38756645
0.46649778,-0.0052760243,0.9404085,1.0614643,0.2395108,-0.104737565,0.064134315,0.09563677,0.9180356,1.0263464,0.30721655
0.22761273,-0.049773715,1.0608885,1.0654366,-0.019738019,0.04353082,0.04113625,0.039642602,1.0845585,1.0790309,0.23708715
0.15538636,0.075957015,1.1257433,0.99221194,0.35620892,-0.0015258938,-0.07600167,0.029516384,1.2084901,1.0305446,0.22547205
0.27323335,-0.052120723,1.1346577,1.0007213,0.28935093,-0.09862183,-0.0049288124,-0.11152603,1.0535514,0.97979957,0.10018417
0.5262115,0.13677832,1.0596551,0.98105085,0.33432567,-0.042172574,-0.10100882,-0.0035621673,1.1171805,1.0153112,0.30742604
0.18594125,-0.03454619,1.050427,0.99735,0.37905777,0.0767667,0.13018593,0.13965863,1.1379317,0.92299706,0.31018776
0.28862792,-0.0577546,1.1647327,1.0137992,0.26654017,0.025072023,0.14775181,0.063724175,1.1626664,0.98765504,0.38808247
0.1973154,0.13356137,1.2095522,1.1291933,0.2413481,0.114953935,0.09501743,-0.05816689,1.0360761,0.95671564,0.120837815
0.4845759,-0.048450045,1.0517539,1.2225071,0.3123619,-0.08243067,-0.117817685,-0.12950289,1.1005596,0.886268,0.41409025
0.23056212,-0.13320982,1.1378841,1.0216707,0.22952166,0.015908718,-0.0811362,0.035561472,0.99860847,0.9731971,0.18405846
0.27675188,0.11826727,1.0961295,1.0147097,0.26722753,0.12587255,-0.074271284,-0.06758621,1.0920987,1.1269624,0.11233996
0.37205762,-0.08872097,0.9086465,0.92710614,0.29104167,0.057752162,-0.08726061,0.063062236,1.0241003,1.1384778,0.31126842
0.05504836,-0.12347707,1.0889779,0.84307325,0.29684347,-0.0016449094,0.07936941,-0.07770301,0.99408734,0.9418364,0.17488539
0.41564626,0.036362544,1.0361866,0.92379105,0.3980077,0.07146932,-0.0016059428,0.11054388,0.96307456,0.89432454,-0.045471318
0.43590063,-0.10677072,1.0096259,1.1128014,0.27087355,0.049825236,0.11517137,0.1340923,1.1776929,1.0406072,0.19813457
0.22879393,0.04536207,1.1306459,0.91610026,0.37693816,-0.13945094,0.06230189,0.017875478,1.2906499,1.0595564,0.22748917
0.3591261,0.005089909,1.0263546,1.1504402,0.23526768,0.11955035,-0.109977365,0.056040347,1.0354837,1.0612043,0.36757344
0.4248522,-0.0552112,0.9801818,1.1372463,0.19598272,-0.115451396,0.027210727,-0.049012385,0.99158716,1.0383928,0.43215996
0.5095843,0.14799607,0.95095897,0.88511527,0.27266148,-0.05801093,-0.14853331,0.1282044,0.9529191,1.0610574,0.4428457
0.28072384,0.062464237,0.8548338,1.0961785,0.27008742,-0.08493939,0.07596086,0.02799207,0.99068964,1.1212182,0.17910872
0.16058172,0.12782618,1.021963,0.91192997,0.3596865,-0.08343578,0.07989961,0.08144219,1.050756,0.94562906,0.2963572
0.085013255,0.032569155,1.0584517,0.9395571,0.2530946,0.1399118,0.10450351,-0.12100561,1.1544794,0.9118108,0.326132
0.50702924,0.08979772,1.0517106,1.1755792,0.15147579,0.12238127,0.051263317,0.12795416,1.1966377,1.1692481,0.2733637
0.5865027,-0.014627054,1.0061381,0.9714843,0.16510846,0.12206924,0.10211679,-0.10324824,1.2501442,1.0937412,0.2412945
0.19544995,0.07397765,0.989666,0.86892045,0.26238185,-0.10375577,-0.120817915,0.017340869,1.2176955,1.2052916,0.29885098
0.3167923,-0.055557832,0.92817676,1.0785607,0.15044922,0.018820181,0.14704826,0.061047435,0.99998087,1.1355413,0.27012548
0.27664405,-0.091872476,0.97234577,0.9667197,0.2630008,0.14262828,-0.051379792,-0.1467287,1.1814927,0.9664098,0.16244645
0.30773363,-0.10753816,0.85699123,1.124031,0.4217932,-0.09088319,-0.10509923,0.09004764,0.87567806,1.2098193,0.49204415
0.46494606,0.05834788,1.0091461,1.0142827,0.44042856,-0.029662445,-0.053992905,-0.14165187,0.9254929,0.9372755,0.3377009
0.070017025,-0.105430685,1.0882914,1.0852216,0.15751724,0.09291831,0.014174938,-0.056994103,0.8631897,0.95630205,0.053163126
0.22775565,-0.06498451,1.1335081,0.9329267,0.22525842,0.00434041,-0.030970037,0.025590688,0.7637203,0.8707752,0.3231836
0.33982092,-0.09458426,1.2083426,1.0810109,0.27725732,-0.13439173,0.14855006,-0.09033775,0.778439,0.919023,0.18324429
0.5719127,0.054140106,1.1478664,0.9974583,0.3974288,0.09513824,-0.031701334,-0.12504534,0.78374577,0.7723649,0.4495375
0.30468684,0.02786836,1.0293466,1.0339901,0.09380202,-0.14891464,0.08529483,0.14437771,0.77825916,0.86062676,0.26073688
0.2179762,-0.08087776,1.031151,1.1463785,0.28919363,0.13535258,0.013920993,0.0039417893,1.016728,0.8814567,0.29680762
0.1044129,0.016049698,0.9221826,0.94554985,0.15896696,0.06447582,0.03467007,-0.069129094,0.9621393,0.9912022,0.22219515
0.27111274,-0.0822629,0.8290604,0.9227869,0.04113397,0.10448861,0.12517062,0.0864007,1.0484701,1.012219,0.20931593
0.2491426,-0.1197392,0.7801266,0.8171687,0.2817384,-0.04603313,0.12847504,0.0717819,1.0650207,1.0409411,0.3611666
0.4721722,0.11252707,0.7866417,1.0124214,0.36960855,-0.03250905,-0.036711752,0.055105865,1.2545811,1.1015096,0.1009717
0.3426521,0.0291709,1.0160688,1.0172737,0.34903142,-0.13583505,-0.030814186,0.015723884,0.9794905,1.2458967,0.27922377
0.32862392,-0.12103165,1.1145787,1.0693343,0.31231612,0.06595302,0.034493953,0.06687084,1.051373,0.93536854,0.32910994
0.2606578,-0.055409685,1.1058521,1.0943234,0.31471467,-0.048139125,0.086505845,-0.13847457,0.93012345,1.1465619,0.3295817
0.37376553,0.1057533,0.91918784,1.1664537,0.20046276,0.054626763,-0.07000357,-0.11874585,0.9770363,1.0808674,0.21789862
0.36154965,-0.008052632,1.0302533,0.85847104,0.36944693,-0.018514276,-0.074388064,0.100415885,0.95295715,1.1116425,0.13953371
0.30077216,-0.114306405,0.9131855,1.0579444,-0.03147786,0.07829277,-0.111653194,-0.11260012,0.87801677,0.9499499,0.18059559
0.23473065,0.101252705,1.0583111,1.0622592,0.33729735,-0.12337606,-0.0091692805,0.032897264,0.89727694,0.9388463,0.2874408
0.13241194,-0.018886223,0.9534723,0.98407495,0.22285953,-0.10001314,0.12280807,-0.048487566,1.0039828,0.8122424,0.3119496
0.4604391,0.12958324,1.1031393,1.0966811,0.18792553,-0.1484673,0.14204597,-0.007498145,1.1495795,1.0479519,0.4276729
0.045278355,0.00865227,1.0674086,1.18718,0.23151834,0.002096355,0.069562614,-0.08033627,1.0172609,1.1297816,0.25665534
0.054765224,0.1378924,1.1435732,1.023469,0.032762714,0.017608777,0.027996033,-0.025206797,0.93013436,0.91967213,0.008093078
0.48474276,-0.102980465,0.9630988,1.1899714,0.2878183,-0.124369904,0.08281611,0.058987826,1.0970118,0.85170877,0.029099233
0.33642542,-0.026707672,1.0880294,0.9822942,0.22640449,-0.034669124,0.019074589,-0.075716436,0.9745046,1.0433087,0.3485361
0.2711354,-0.10862448,0.9275718,0.92021847,0.15214677,-0.014610007,0.07983069,-0.10477045,0.946579,0.92531425,0.052796945
0.21204484,0.13382697,0.91142744,1.0184915,0.26957065,-0.003128767,-0.10767402,-0.079901256,0.978855,1.0653303,0.23744541
0.30501658,-0.018435284,0.840269,1.0181264,0.2576186,0.120406955,0.06209363,-0.01642342,0.759315,1.0287055,-0.0040145144
0.4583041,0.11143467,0.8464551,0.9274055,0.22760594,-0.10803437,0.008994088,-0.021646708,1.008836,0.75923765,0.36335984
