A,B,C,D,E,F,G,H,I,J,K
0.19376442,0.060186774,-0.104362294,0.05911179,0.6960088,0.9625292,0.31767178,-0.13991599,0.6950669,0.011038706,0.6755077
-0.00033988804,-0.110427976,-0.12207265,-0.06055688,0.75271255,1.0937061,0.23531526,0.009040222,0.7651379,0.10222199,0.68870056
-0.077288054,0.03586036,0.11884761,-0.090248846,0.664855,0.94843787,0.05781386,0.023126826,0.7278657,-0.05274482,0.60230803
0.24042583,-0.047789365,0.055872783,-0.107464924,0.7992285,0.83086884,-0.29615223,0.08756748,0.7785429,0.08380037,0.67008364
0.004613027,0.2293294,0.0051456243,0.10314223,0.88726294,1.004537,0.20015404,0.03369747,0.64314413,-0.12504615,0.8048773
-0.10938151,0.2167953,0.0070119053,-0.076813765,0.5552087,1.1997783,-0.03926459,0.13959649,0.5447959,-0.0048810467,0.82895356
-0.07830138,0.19671324,0.1289779,0.1083433,0.7011429,1.1428146,0.36498764,0.036873043,0.7111479,0.4585625,0.81300366
-0.0036105514,-0.025907025,0.069398865,-0.07119963,0.9074633,0.900214,0.49495715,0.06774457,0.97256505,0.13048932,0.41052887
-0.040680364,0.26722866,0.061598808,-0.0832866,0.7635387,0.68091667,0.30272585,-0.084955394,0.87719893,0.12794057,0.62871104
0.08792553,-0.09325285,0.124679625,0.12841815,0.742337,0.93551713,0.0856324,0.05389613,0.6135097,0.124556825,0.73750335
0.041784696,0.25072145,0.013856009,0.06405787,0.53119236,1.0866456,0.23532519,0.0509229,0.502987,-0.2859549,0.796461
0.13668093,0.21834753,-0.0150437355,-0.12069689,0.6463438,1.1797699,-0.43645722,-0.085057765,0.6659802,0.22398604,0.44784123
-0.15489367,0.070042185,-0.045735866,-0.092455745,0.71127325,1.0199082,0.33375114,0.10362905,0.7183114,0.4201686,0.5048368
0.009974219,0.22838065,-0.099179044,0.029277027,0.98982626,0.80816436,0.6033987,-0.015076369,0.8722192,0.09692051,0.65876275
-0.080394536,0.06142517,-0.1339403,0.065573975,0.9045241,1.076065,0.024537817,0.0648724,0.8719121,0.19641683,0.7267317
-0.16874783,-0.07260317,-0.018984586,-0.073354006,0.7951854,1.1639612,0.42889968,0.05218996,0.56751317,0.12172478,0.7527987
0.12452735,0.045159534,0.06764117,-0.029879093,0.9494616,0.8999945,0.23013823,0.12391305,0.8562603,-0.028598886,0.88105375
0.15060346,0.0178748,-0.13239464,-0.09016737,0.9537498,0.80706424,-0.05180482,0.031943828,0.9027863,-0.12748551,0.51901716
-0.009187594,0.15928593,-0.08398295,0.029322058,0.7780317,1.0327325,-0.1739327,-0.10749675,0.72927856,-0.05863015,0.7084656
0.009363025,-0.2838596,-0.09197386,0.14572743,0.8276944,1.0302649,-0.009179361,-0.12786394,0.7548424,-0.0639394,0.5619068
-0.21366636,-0.27096057,0.12862355,-0.14348868,0.78382236,0.7371546,0.20857503,-0.041862346,0.68721396,-0.34912577,0.46607926
0.06476563,-0.03907013,0.07400693,-0.0070904344,0.8834957,0.7704317,-0.5073993,-0.12868923,0.90159535,-0.14133617,0.576165
0.072030894,0.07038076,0.1091055,0.1278348,0.6321425,0.8449968,-0.34133327,0.026679784,0.6246538,-0.14272316,0.42901108
0.25341284,0.11826422,0.071655914,-0.1272371,0.77406526,0.8938751,-0.061213985,0.10668048,0.56504416,0.16564909,0.8781488
0.1788247,0.3407948,0.08457978,-0.09347686,0.6690428,1.013134,0.37065566,0.013511971,0.84165734,0.32357693,0.62091064
0.10590407,0.21728754,0.061326295,0.13097847,0.7961346,0.9378707,0.5166013,-0.0926376,0.8587155,0.15398043,0.57818615
0.2095691,-0.09106363,-0.06695068,-0.14847095,0.9317292,0.9562536,0.467236,0.058514968,0.7990066,0.17547125,0.5462945
0.065255925,0.09634875,0.090788364,-0.02211228,0.6980109,0.9246375,0.32359788,-0.04022851,0.79222584,0.04091377,0.72204316
-0.032476135,-0.14627814,0.047458187,0.13931456,0.90372825,1.0922635,0.072759196,0.08218117,0.7026364,-0.15855381,0.68747234
0.07375787,0.023690775,-0.14849427,-0.11583261,0.68626714,0.96272904,-0.0021025836,0.08530381,0.8200203,-0.27041966,0.6598708
-0.20313674,0.21361797,-0.09472677,-0.1001232,0.8390522,1.0620528,-0.5433015,0.026052684,0.7412906,0.2140822,0.78103507
-0.105946265,-0.19290374,0.0629576,0.09017061,0.8293651,1.1173277,0.17761144,-0.12641731,0.8164985,-0.0012055412,0.6117802
0.111033246,-0.3213439,0.117590725,-0.0011059046,0.8845305,0.8282465,0.13469234,-0.016300917,0.881908,-0.15896448,0.68229556
-0.016741544,-0.045226216,-0.0031726658,-0.080866694,0.8599715,0.93984747,-0.45715135,0.10772997,0.7745042,-0.23654974,0.68669707
-0.011787135,0.20807014,0.019581214,-0.055072136,0.8083755,1.1100562,-0.37848845,0.027653381,0.6283395,-0.0011328906,0.79831797
0.15816765,-0.020452032,0.11554527,-0.039456226,0.6410041,0.93226546,-0.13782826,-0.049309395,0.6761756,0.16424768,0.75578237
-0.011915237,-0.020447465,-0.1257885,-0.13249357,0.87674445,0.9747249,0.49197558,-0.12026951,0.9052931,-0.1824171,0.66205275
-0.039221823,0.10858495,-0.12584803,0.14200085,0.61427695,1.0729536,-0.093441725,-0.005113557,0.7815009,-0.19384995,0.5313126
-0.19565734,-0.24972749,0.013281077,0.053024113,0.69051,0.92013186,-0.11328618,-0.07122621,0.91566527,-0.09247364,0.6044749
0.08143505,-0.18439536,-0.124898925,0.04826823,0.80249286,0.7954534,-0.04331298,0.002307266,0.8734077,0.029214837,0.7605577
-0.032011352,-0.12448685,0.14375088,0.081278875,0.8199997,0.81928885,-0.30435106,0.109193176,0.6478865,-0.059303313,0.6119068
0.21405596,0.07506754,0.01152578,-0.044785224,0.69661343,0.980505,-0.36414093,-0.03367442,0.77418756,-0.19274032,0.8268732
-0.0463251,0.17052762,-0.12689078,0.011865228,0.7799703,1.0685484,-0.31595698,-0.08319807,0.61417246,0.18490385,0.56974274
-0.2635163,-0.14635289,0.0048861653,0.012244388,0.64243954,1.0859225,0.19478115,0.006919399,0.7727578,0.10827269,0.66517776
0.1378682,0.0019112527,-0.011679605,0.09147467,0.89573437,0.761451,0.21232921,-0.0458958,0.89444363,-0.21255672,0.42051816
-0.047781594,-0.17504309,0.007174462,-0.13226406,0.8474908,0.88923204,-0.36923665,0.09597042,0.8583859,-0.12489737,0.5147749
-0.10471594,0.22030915,0.041649655,0.073971346,0.6850074,1.03842,-0.1761508,-0.12397566,0.76913416,0.051241055,0.63263
-0.017033622,-0.12868142,-0.09315681,0.050125033,0.78477645,1.0149714,-0.16470568,-0.0758174,0.590364,0.10089269,0.5793126
-0.14876416,-0.1550149,0.112470895,0.056475744,0.8419318,0.9765928,0.18363802,0.08878076,0.85835075,0.085930966,0.5851679
0.111029856,0.008433735,0.12490967,-0.024439916,0.75517005,0.6738101,-0.032145616,-0.14500476,0.7249228,-0.24059208,0.47476113
0.044976123,0.09594031,0.101306915,0.01910545,0.7424763,0.89791113,-0.40049013,-0.124041334,0.63207525,0.19298112,0.54396003
0.05599478,0.11718647,0.083611295,-0.11938604,0.69046485,0.9140351,0.14340155,-0.09429755,0.5954338,0.18356556,0.49547675
-0.05457177,-0.013745923,-0.12347153,-0.12337377,0.6866925,1.0375347,0.40575376,0.016287535,0.7755927,0.06413215,0.41170505
-0.11670377,-0.008847073,-0.055477023,-0.07261432,0.6535354,0.8779865,0.12652338,0.04154013,0.68329895,-0.20978127,0.6644835
-0.029816102,-0.21644843,0.01776141,-0.029867545,0.91758823,0.8547369,-0.35123897,-0.12709983,0.91585207,0.0054931343,0.6320638
-0.03030209,-0.3144748,0.03970854,-0.10571729,0.7776291,0.7266282,0.008628098,-0.021907374,0.5750861,-0.19245052,0.61065507
0.09181005,-0.054665796,-0.03402456,-0.07468731,0.7516607,0.9804108,-0.40089685,-0.1003795,0.56146455,-0.45750642,0.75434375
-0.0067519844,-0.1981448,-0.024320811,-0.014916301,0.705851,0.7614628,-0.5170702,0.13434881,0.5784248,-0.19639224,0.41571963
-0.16749327,0.014098391,0.04261367,0.10884443,0.8352879,0.67012215,-0.30228448,0.063180506,0.87074476,-0.11896697,0.7560997
0.17663723,0.08960944,-0.117591105,0.02174139,0.62007546,0.93072015,-0.26800168,0.093422756,0.5394761,-0.073013216,0.4236236
-0.09924196,0.2485416,0.028952062,0.14202416,0.57447314,1.0022559,-0.20236549,-0.07699861,0.4662772,0.26649106,0.79070765
0.16603117,-0.27885103,0.05900097,0.023086518,0.84805954,1.0201211,0.38899887,0.118281335,0.71182376,0.24143091,0.32272643
0.07373564,0.06602633,-0.00057817996,0.1318427,0.8104923,0.4281661,0.57310057,0.051445633,0.89729565,-0.06288025,0.50143564
0.016099542,0.11795331,0.0051380694,-0.09919723,0.9114821,0.8759142,-0.18950653,0.105856895,0.9097552,-0.02252251,0.6108655
-0.07329481,0.11028516,-0.02029708,0.04190053,0.49863535,0.9903185,-0.030991789,0.12573454,0.28388548,0.14436385,0.7087164
0.050615773,0.15408184,-0.1141271,-0.017286181,0.683755,0.9749959,0.20785049,0.12398702,0.8476771,0.10395831,0.65599155
-0.021748945,0.03320975,0.059132442,-0.03242948,0.8301956,0.8765853,0.11390406,0.08109458,0.6782467,0.32593337,0.38092804
0.009908445,-0.11722314,0.11575514,0.079243645,0.8263265,0.9188545,0.29866672,0.09545271,0.73055506,0.09381206,0.60275745
-0.034454115,0.059695303,0.11944771,0.06941679,0.81247306,0.8333428,0.14427578,-0.0814402,0.83202946,-0.27193236,0.7589127
0.19921482,-0.11259709,0.09184259,0.03573987,0.71448576,1.1021521,-0.26208687,0.023480251,0.8521085,-0.0074098706,0.45889354
0.237308,0.22958833,-0.037548922,-0.07534295,0.5896062,0.7914389,0.09420763,-0.13841024,0.64588934,-0.016340062,0.7219025
-0.060024936,-0.011557773,0.06124966,0.14893454,0.96836466,1.083538,-0.0569354,0.113393456,0.9804913,0.243995,0.5632186
0.18435407,0.12063568,-0.0169518,0.13126397,0.52965975,0.81255734,0.44346026,0.093108475,0.6397583,-0.19031896,0.5313783
-0.027567372,0.16276316,0.14538789,0.10052422,0.84874636,1.1134236,-0.062267944,-0.016667679,0.79564697,0.27362716,0.8220109
0.20015188,-0.14813864,-0.11156966,0.005832806,0.77663964,1.0282097,0.3299028,-0.082939506,0.6229983,0.22608304,0.51324826
-0.14064358,0.027710177,-0.012229651,-0.036861226,0.7091547,0.8864186,0.2582585,-0.114626996,0.77041286,-0.15342048,0.54285216
0.059245855,-0.118829265,0.047415435,0.0039107352,0.9145638,0.87179434,-0.23027281,-0.021448344,0.7967092,0.15116125,0.42890486
0.14507687,-0.04177724,0.10552043,-0.10802284,0.58137256,0.6998617,0.22548252,-0.015863359,0.5895773,-0.16772118,0.6154942
0.16965139,0.0017868839,0.026131764,0.040749982,0.64047253,0.8323395,-0.42816532,0.11493474,0.5980721,-0.11262161,0.6980207
0.1139458,0.12300862,-0.024189442,-0.051868558,0.7014506,0.9674028,-0.094485804,0.11440602,0.61268896,-0.12458297,0.73548776
-0.11259333,0.095583566,0.14498118,-0.13489032,0.580297,0.90813994,-0.081767075,0.117076576,0.6419448,0.20904544,0.4822188
0.1357138,0.11284391,0.055166915,-0.14966324,0.6261455,0.80628765,0.22730803,0.08880581,0.7940167,0.01711344,0.6706178
0.1862396,0.11891711,-0.10496827,-0.0031391531,0.71977746,0.8007858,0.013388813,-0.009670585,0.838699,0.03795813,0.6968882
0.04030259,-0.026793614,0.04241866,-0.12265542,0.7904408,1.0415467,0.21249303,-0.021240085,0.64505935,-0.05158079,0.63433796
-0.008660868,-0.21226734,0.094123185,-0.099308096,0.60800207,0.9967654,-0.06829016,-0.09158769,0.61414474,0.012024129,0.5685638
0.23956153,-0.015867185,-0.13494305,-0.14524028,0.9063783,0.7148708,-0.0650507,0.13668004,0.68612653,-0.19295532,0.3937204
-0.06948978,0.3278268,0.12693232,-0.048715673,0.7136134,0.6968355,-0.5035027,-0.12608442,0.6447408,-0.2066806,0.56383324
0.19271351,-0.122211605,0.09988162,-0.09402904,0.5625342,1.1994569,-0.3412187,-0.0095650405,0.5811448,0.19991776,0.49926114
0.22062561,0.07163314,0.020752862,-0.13179228,0.700604,0.8906994,0.57383096,-0.13013707,0.53110045,-0.05208227,0.6446577
-0.07506779,0.11832297,-0.09661761,0.07964061,0.86270714,0.89350563,-0.28381717,0.09362586,0.7965425,-0.13342895,0.44326818
-0.0043811277,0.08342583,-0.08611679,-0.13607451,0.74869126,1.0425708,-0.044949647,0.123378605,0.77994275,0.0973059,0.53875303
-0.121175796,0.08785104,0.11556035,0.05921048,0.86490595,0.90027213,0.2612983,0.07965456,0.7356947,0.23069952,0.64591867
0.071457446,-0.024896502,0.11777583,0.041776612,0.7783017,0.9354949,0.17319582,0.08281267,0.8188081,0.0707897,0.82125205
0.17301646,0.30954817,-0.014729887,-0.12824844,0.7319248,1.1002904,0.3049119,-0.13748741,0.73764646,0.0821092,0.7397793
0.076013155,0.012093533,0.05406615,-0.010530144,0.8669213,1.1831652,0.10614371,-0.14509577,0.63360447,0.28152433,0.68512744
0.110998064,-0.052729577,-0.012104243,0.07277916,0.83287996,0.9105935,0.59488016,-0.11479086,0.74401325,-0.065957315,0.6700501
-0.14293274,0.0039586127,0.0007186234,-0.11009442,0.9435116,0.7963815,0.056608833,-0.013865307,0.9312487,-0.13458261,0.59258354
-0.09404649,-0.07302563,-0.124823004,0.00027267635,0.64815205,1.0216411,-0.23142025,-0.01643987,0.84625775,0.18132332,0.704917
-0.10433267,0.061092228,-0.033017777,0.1133506,0.5481392,0.9468952,0.12287115,0.0027121902,0.6848174,-0.17172164,0.7362826
0.06556879,-0.034314707,-0.026038758,0.082153425,0.8530728,0.9089546,-0.13949373,0.113459915,0.8220497,0.012542352,0.73108184
0.04397658,0.12407882,-0.14384344,0.039279804,0.8848314,0.87961155,0.21956612,-0.13981172,0.8797146,0.21476874,0.55249846
-0.09612471,-0.17762162,0.00010365248,0.030185208,0.73498785,0.9384397,0.25779682,0.058622688,0.6721401,0.24536361,0.69132674
0.087667584,-0.19683501,-0.08099672,-0.016334489,0.73724306,0.9702988,0.28581524,0.067053124,0.5783339,0.0105086565,0.64600843
0.022657216,-0.01930552,-0.10513811,-0.07976137,0.76214147,0.78246486,-0.074697316,0.116166234,0.85411763,-0.047442093,0.6448998
-0.17934355,-0.027227778,-0.13237165,0.06819175,0.6763085,0.77999717,-0.26548487,-0.11535146,0.75023335,0.069714986,0.51646227
-0.14839767,-0.22965626,-0.068357386,0.0062669516,0.58113766,1.01383,-0.004154928,-0.11561823,0.6776141,-0.15502319,0.5137721
-0.059118487,-0.2541073,-0.10448527,0.11147809,0.6792848,0.5691103,-0.17942935,-0.13564402,0.71690947,-0.17358264,0.7135618
-0.06904517,-0.29564667,-0.02067788,-0.024471372,0.7154244,0.74379826,-0.23932362,0.005882174,0.77803355,-0.27063036,0.6303113
-0.12916294,-0.011883572,-0.019785076,-0.07881834,0.521611,0.7755871,-0.57580304,-0.14867204,0.570356,-0.068846256,0.55053353
0.075844154,-0.10320443,0.07652937,0.115686,0.56871766,0.8315738,-0.44383374,0.08333896,0.77396655,-0.08146498,0.56563795
0.01679527,-0.047334515,0.0051668882,-0.06611962,0.67805475,0.68417954,-0.14771326,0.057332903,0.51891893,-0.060288414,0.59238493
0.11823438,0.09290646,-0.035541862,0.104061216,0.7479022,0.99706626,-0.18951316,0.011332899,0.5517323,0.078685835,0.6386275
0.10385575,-0.044621117,0.020872682,-0.048479803,0.60490465,0.8834751,0.12789288,-0.039140604,0.69097865,0.11918478,0.5148587
0.04478953,-0.149811,0.018487155,0.14583626,0.848858,0.8892189,0.30887365,0.07968737,0.81818026,-0.023480728,0.37382454
0.13086201,0.11863635,-0.11143079,-0.06218949,0.8090998,0.9080971,0.016136773,0.07298507,0.5819664,-0.17402744,0.573041
0.02615507,0.049119726,-0.079488285,-0.010202572,0.7638793,0.88631094,-0.2808551,0.09777583,0.79186803,0.31717563,0.8055093
-0.06492464,0.1276078,-0.0068183243,-0.0033213794,0.817785,1.0403197,0.2760084,0.114344925,0.86698914,-0.051711284,0.69444585
-0.1263701,0.14570858,-0.11287929,-0.123899445,0.6735617,0.93734574,0.12612236,-0.124625914,0.6227617,0.19455242,0.660604
-0.108634174,-0.1234203,-0.036874883,0.09086473,0.708874,1.012964,0.41380587,-0.13377547,0.8189038,0.261149,0.5302795
-0.0071067773,-0.16430795,-0.10161844,0.027887642,0.67211616,0.59427834,0.50924766,-0.0012686551,0.62436366,-0.3196202,0.50270164
-0.21991535,-0.037143786,-0.02704677,0.032379568,0.9411577,0.6928004,-0.43121138,0.080533415,0.6700855,-0.20584106,0.565199
0.053066455,0.109567486,0.14609754,-0.0742087,0.6300708,0.9942999,-0.33266342,0.12834764,0.47798026,-0.07604265,0.61720115
0.20022714,0.07261879,-0.1055462,0.025813326,0.67676353,0.84545094,-0.058442563,0.14810312,0.48915312,0.2659498,0.60836995
-0.09700401,0.27282435,-0.12552497,0.12784684,0.6572525,1.0172691,0.34908405,0.10352847,0.8427433,-0.13485785,0.6762612
-0.21458295,-0.10938756,-0.07764194,-0.13257027,0.5987455,1.1600322,0.027425397,-0.0016849041,0.6102874,0.17034397,0.38858837
-0.015590802,-0.13792396,-0.11172029,-0.027602471,0.75216794,0.6776224,0.27331945,0.016202748,0.83618605,0.12362716,0.58796513
-0.1978426,0.009629633,-0.03479331,-0.11183299,0.8483916,0.8116894,0.13664593,0.09279601,0.7893912,-0.36185485,0.5612798
0.033405304,-0.159114,0.01855585,0.13845679,0.49647617,1.0746368,-0.44117284,0.027660713,0.53174174,-0.12503116,0.7513986
0.098574564,0.012310291,-0.10739683,-0.1378819,0.5858723,1.0123367,-0.09078124,0.10082424,0.6622752,-0.16038382,0.63242066
-0.24315777,0.015873156,0.082662255,0.12589711,0.87311155,0.8898141,-0.43709615,0.110562146,0.7953687,0.059579,0.69968486
0.21566191,0.0023370206,-0.12275915,0.053079844,0.8707946,0.95416296,0.117056996,-0.0026082397,0.72902787,-0.12350015,0.6835991
-0.13764599,-0.018307947,-0.054467566,-0.13638481,0.8686237,0.9086529,-0.17188779,0.12622833,0.81362915,0.16138795,0.7217473
0.07538307,-0.09913908,0.043619245,-0.027885072,0.8046154,1.0382497,0.10978018,0.12942544,0.80356896,0.047993597,0.6658666
-0.028346684,0.041864708,0.07698859,-0.101812586,0.6474589,1.0137177,0.16149108,-0.12575023,0.80855244,-0.09466803,0.85473007
-0.068607725,-0.0075859576,0.030739307,-0.03986898,0.7919632,0.92653364,-0.30564862,0.072920814,0.69098836,-0.077109404,0.68802905
0.17653643,0.26218057,-0.07548026,-0.13690555,0.6603936,1.0732018,-0.038634464,-0.07101737,0.87579215,-0.14737082,0.64694214
0.038656242,0.09681843,-0.09031083,0.12562886,0.75831705,1.0258163,-0.0884746,0.059734747,0.6447323,0.15722497,0.5800032
-0.0020634234,0.09159583,0.12561348,0.016355008,0.9200252,1.0404072,0.27165657,-0.124661714,0.7204872,-0.11536132,0.77689373
0.2705861,-0.09372336,0.13412002,-0.08182851,0.8158747,0.8500881,0.067277946,-0.030421741,0.81183857,0.3341402,0.5574668
0.14323996,0.24402371,-0.019229949,-0.069972165,0.8088356,0.7638887,0.44416583,-0.06687107,0.9176319,-0.22265905,0.48011783
-0.13270864,0.11517269,0.08966343,0.11545867,0.65822834,1.2003158,-0.18855378,0.06510784,0.79287446,0.14162645,0.5657217
0.02468022,0.057567474,-0.016023442,0.07420832,0.63813627,1.1069927,0.4778989,-0.12021309,0.79902077,0.11284156,0.74810207
0.10913287,0.10467232,-0.058521837,0.11608857,0.9302239,1.1212893,0.28972036,0.06547862,0.9057748,0.2988052,0.7384714
-0.19119707,0.10590939,-0.10557854,0.060915917,0.7942247,0.9967756,0.27597678,-0.041194923,0.9447286,0.28884625,0.8303566
-0.115650006,-0.11154285,0.115939856,0.0019201785,0.847713,0.9755947,0.3541543,0.1063965,0.9644073,0.09280419,0.8351325
0.22883353,0.06562179,0.02124159,0.08490592,0.8913737,0.9193536,0.18026383,0.12085977,0.6459576,-0.050809305,0.8708926
0.0348304,0.089925304,0.082115695,-0.014018118,0.7070268,1.1372682,-0.07395379,-0.13041925,0.9157293,0.1412262,0.9246516
0.2253482,-0.16827822,0.016897753,0.100224435,0.650924,1.1954406,0.2405193,-0.021329314,0.6732246,0.2853007,0.53092873
0.03630595,0.12647928,0.115379155,-0.024171203,0.70493007,0.89777523,0.38884526,-0.02508597,0.7716062,-0.25144172,0.7438533
0.19900289,0.113067746,-0.0991295,-0.04258883,0.96982574,1.0309801,-0.25744066,-0.14903688,0.8515823,0.3212195,0.67255664
-0.16907513,-0.058220293,0.0016386509,0.14403978,0.86564815,1.0652882,0.41688812,-0.125985,0.75675446,-0.0029383898,0.54226327
-0.12021018,-0.30944103,0.10499492,0.1290277,0.80536914,1.0254829,0.002089247,0.086484164,0.86724484,-0.14017415,0.55822617
0.18679167,0.11397472,-0.07264926,0.09447229,0.8750623,0.71350235,-0.23575518,-0.019789055,0.776945,-0.25648916,0.83929646
-0.0989701,-0.0011062026,-0.11222333,0.083574906,0.93719095,0.97081596,-0.5550524,0.12397054,0.6878251,0.21324766,0.5758114
-0.12871811,0.015493974,-0.046072647,-0.099340215,0.6868373,0.898027,0.16659448,0.040464148,0.74398905,0.12819567,0.8204621
-0.042177692,0.045499824,-0.042157553,-0.051560394,0.7255931,1.0422274,0.15454961,-0.0072036386,0.7855741,0.060748182,0.73792756
-0.18846594,-0.19557384,-0.063682586,0.07425295,0.7860774,1.0946043,0.0773994,-0.037975542,0.8558477,-0.111108035,0.54255027
-0.08019318,-0.13150865,-0.09597152,-0.036774106,0.6901851,0.9440148,-0.06309865,0.092272386,0.77235186,-0.24366814,0.5618705
-0.040626265,0.067628406,-0.1483559,0.058705166,0.97987366,0.73181736,-0.45502436,0.051772714,0.8338635,-0.17030448,0.6739191
-0.042120427,-0.0032511689,-0.02042912,0.002900809,0.68210393,1.0820391,-0.42112154,0.042370483,0.69010574,0.10546254,0.77623016
-0.0056449827,-0.11000251,-0.08577905,0.117504984,0.7112704,1.0510116,0.052972257,0.12377828,0.6019723,0.12609096,0.57064503
-0.21900731,0.17867754,0.008667126,-0.13976672,0.71883327,0.8295222,0.14432938,0.09295827,0.83499444,0.02474098,0.6824439
0.048571177,0.12738527,-0.11209338,-0.11129328,0.7012426,0.94049853,-0.008575007,0.03421095,0.6896706,0.3460428,0.59026474
-0.19640672,0.05202631,-0.08761313,0.07424466,0.74776405,0.99737656,0.46334362,0.040028274,0.8159828,-0.010627666,0.64982706
-0.049575336,-0.0096392855,0.1461676,0.0891601,0.6537949,0.8706164,0.25123808,-0.06770123,0.672855,-0.15473326,0.6191417
0.10168141,-0.106715634,-0.12813686,0.060582697,0.89799196,0.9820786,-0.15546912,-0.04459709,0.756767,0.00813897,0.51337075
-0.2552693,0.2042262,0.1485604,-0.042335667,0.76342136,0.77602816,0.017756278,-0.06854112,0.80639434,-0.10460688,0.5164423
0.22407794,-0.088919446,0.0060412884,0.09295836,0.6927925,1.0062413,-0.096396804,0.06374626,0.7095666,0.19360796,0.6075997
-0.07654436,0.33610314,0.11025345,0.110313475,0.664343,0.6889656,0.2795333,-0.099558026,0.5854856,-0.022135064,0.79239935
0.17374262,-0.22348678,0.13872057,0.064876914,0.9262523,0.9706791,-0.04674556,-0.09185978,0.7130659,0.4229617,0.53296506
0.025148004,0.14888833,-0.1409031,-0.10055159,0.7446045,0.73764336,0.63896817,-0.13402465,0.6441321,-0.10512169,0.50209475
