A,B,C
1.123467,0.08646096,0.84807825
0.24020562,-0.014922798,-0.53382283
-0.8617109,0.06972399,-0.24396974
-0.15328878,-0.031084642,1.3062714
0.6194599,-0.1047205,-2.2656002
0.30518073,-0.022248715,-1.6428653
-0.37718087,0.12340969,-1.7236574
-0.9381958,-0.072246484,0.9984659
0.8693583,-0.07773033,-2.7550795
0.72474205,0.1379627,-0.27805126
-0.6958956,-0.06888641,0.57854974
0.85157096,-0.0015918016,0.29011673
-0.24829158,0.123782694,-1.5051203
0.068681985,0.019337386,0.6515595
0.32387426,0.12095752,0.06696785
-0.993474,0.058139876,0.8439807
-0.19696614,0.07903896,-0.4202463
0.22065416,-0.13197964,-0.7031871
0.02045162,0.00011968613,1.2895762
-0.97587705,0.12725908,0.4693408
0.8353705,-0.0042721927,-0.9556633
0.46428993,0.0045003146,-1.0801429
0.12189959,-0.024207994,-1.8363706
-0.8729761,-0.08692813,-3.1642463
0.08767598,0.10010907,2.4850154
-0.38975343,0.14516938,-1.2361218
-0.009411849,-0.07865505,1.2865031
-0.69251394,-0.028059356,-1.2151339
0.5364844,0.13618106,2.404581
0.39574918,0.027430221,0.56472766
0.8270571,0.06050141,-0.43456587
0.564905,-0.052385405,0.123054154
-0.89802444,0.058901668,0.24309231
0.20009746,-0.050388016,-1.4922591
0.7811507,-0.08692274,2.2935166
-0.80728245,-0.09562352,1.2279402
0.7630162,-0.10896365,-0.77480924
-0.03968828,-0.004547,-0.54852456
0.022559345,0.08584419,-0.84531504
-0.55691606,0.080845505,0.10192309
-0.36000967,0.10919297,-0.005199358
0.82659715,-0.060252696,-0.24703705
0.44638798,0.13883576,1.8349192
0.14480802,0.011388093,-2.4168513
-0.56445205,0.0013709068,0.20748745
0.8404228,-0.04846596,-0.9832984
0.88753843,0.1491169,-1.1848408
0.9464369,-0.13402644,-1.1626003
-0.21560407,-0.045964785,0.8225376
-0.080100596,-0.121445745,-0.28377768
0.99144214,0.024486944,-0.18318743
0.8372967,0.074051246,2.2003767
0.067465164,0.041790575,2.3963523
0.19641851,-0.09716798,1.1040604
-0.6282396,-0.11930021,1.698283
-0.79646456,0.10630837,4.353089
-0.8906528,-0.11663772,1.6451923
0.23514241,0.028993279,-1.5079727
0.5237198,0.09656604,2.6593258
-0.23397334,0.018786103,-2.0710711
0.49754608,-0.09279442,-3.0772972
-0.9132031,0.10377926,-4.294614
-0.43677515,0.00796932,-1.3454875
0.3093984,-0.056994498,-2.4486506
0.5593202,-0.014007136,2.270777
0.27222064,-0.14510249,0.33675367
-0.32964653,-0.03977564,0.9304508
-0.9134568,0.038129106,0.13245368
0.76762515,0.028976694,1.388679
0.41598797,-0.13090137,1.8446656
-0.53921443,-0.14430772,0.62382185
-0.37197995,0.08183622,-0.023579925
-0.93141425,-0.08903032,1.3084823
-0.6169069,-0.06843494,-0.6466115
0.97552085,-0.12832314,0.3775916
0.21306399,0.116940975,0.60737276
0.3745392,0.09041196,0.9789122
0.87234974,-0.08679411,1.9466361
-0.5959018,0.025835901,-0.0922444
-0.57315934,-0.11523375,0.8970755
-0.53007483,0.09293367,-0.17745182
0.53480065,-0.06459407,-1.1037421
-0.2616471,0.13246816,-2.5977006
-1.005996,-0.08690084,3.389418
-0.8412647,-0.12546551,-4.3731937
0.14918578,0.03682135,-4.9443574
-0.8217122,-0.028700799,4.407611
-0.13230832,0.12890062,5.0811663
0.12167165,0.07099214,4.195929
-0.932265,-0.13005084,5.48159
0.1393116,-0.022015855,6.394094
0.84996384,-0.086515635,4.110756
0.7110388,-0.13313311,-1.5829369
0.61254025,-0.08406809,1.3409303
0.14152408,-0.027589723,-1.0143251
-0.21730128,0.052737057,0.09825507
0.3673538,0.008770496,-0.101330385
0.02071932,-0.13350192,-0.31912225
0.57147384,-0.088617384,-0.9129666
-0.93971914,-0.07416272,-1.455276
-0.20326978,0.0048910975,2.2528472
0.5502146,0.07025546,-3.3097124
0.77656454,0.053599223,2.225583
0.49087477,0.014452904,0.70287585
-0.4219735,0.12537453,1.6914641
-0.578901,-0.07006821,0.76480764
0.8859476,0.03923388,1.5338997
0.13799712,0.03611207,-1.1927404
-0.76669365,0.031121567,-1.4257864
-0.7978662,0.07597838,-2.0914683
0.65286463,0.10830334,-2.8110552
0.50097096,-0.07300615,-1.1842682
0.727644,0.085684106,-0.8124356
-0.4368505,-0.13657717,-1.7121782
-0.40567964,0.09168404,-1.4648798
0.7903646,0.11940065,3.6203954
-0.3764342,-0.1436499,3.0205376
0.8914325,0.108667284,2.3811686
0.25267988,0.09190081,2.9633653
0.57245886,0.1230782,-2.920609
0.12130217,-0.110692374,-2.0865467
0.9444511,0.07526006,3.2106152
-0.08471812,0.097130254,-1.9175457
-0.93427515,-0.012325749,-2.757289
0.6516919,0.025839418,0.049607754
-0.20141156,-0.028083824,-1.2250574
-0.11116695,0.107993305,-1.4826092
-0.46018952,0.049759865,0.9946461
-0.09012842,-0.06931469,1.2868882
0.67717326,0.079244524,-0.39924687
-0.6048189,-0.06362667,-0.90230733
-0.7134788,-0.039830446,-1.6774132
-1.0314704,0.02551432,2.6231012
0.8514892,0.078837916,0.914354
-0.94095063,0.0004055202,-0.1684144
-0.3402532,0.13623494,0.09319982
-0.34382975,-0.052010827,-0.88301253
-1.1182184,-0.0033062845,-1.0228506
-0.41821164,-0.033418395,-2.2483234
-0.16365455,-0.13171801,-1.5143057
1.0777056,0.089171275,-0.18455273
-0.5527255,-0.10774606,-0.9395206
0.767144,0.029348478,1.8125803
-0.30499876,-0.015496209,-0.42806926
-0.28159198,0.033732727,-1.3495771
0.75743175,0.09297162,-0.5804814
-1.0270472,-0.045851164,-0.09763995
0.00199987,-0.046830423,-1.944082
-0.19480704,-0.018904448,1.2645005
-0.08573846,-0.060119413,-0.5975092
0.85207415,-0.13215423,1.3467395
-0.23574606,-0.027026974,1.7086376
0.1933569,-0.09321716,-0.50166094
0.82107234,0.074116275,0.46579334
-0.72212255,0.06782958,1.091815
1.0339298,-0.042028874,0.2502889
0.6664579,-0.0020586848,-0.16625288
0.68648756,-0.011603147,1.4326818
0.3803958,0.015984893,1.3714058
0.36701033,-0.069125965,-0.31930724
0.573699,-0.044884786,0.10521111
0.1335346,0.06077297,1.0763398
-0.019515492,0.10577041,0.07196975
0.39897582,-0.13012037,-0.6808803
0.073088,-0.11217358,-0.4108771
-0.18206105,0.020695537,0.45584658
0.5400714,-0.032660082,-1.021608
0.76170003,-0.031401716,-0.19998409
0.96657366,-0.030361392,0.47116923
0.970296,-0.095959894,-1.7169273
0.7649867,-0.1449403,0.085849375
0.9478366,-0.14672875,-1.0974854
0.8371203,-0.019418195,-0.69052863
-0.17541155,0.113904566,0.3923117
-0.90357625,0.05460161,-1.4854815
-0.31475368,-0.13411182,0.42498696
0.8752052,0.060278133,-0.85312617
0.061401673,-0.14901794,-2.7686448
-0.37168825,-0.011578098,-5.306173
0.021906562,0.09134665,6.8174853
-0.76052314,0.067957416,0.73062193
-0.15722144,-0.033383653,0.7733065
-0.14549205,0.042757094,-0.02473256
0.90087056,-0.12598193,-0.72362477
0.98958075,0.056479856,-1.3834184
-0.000452172,0.000102072954,-1.2818943
0.17746605,0.09423536,0.3568199
-0.5495928,-0.14963533,-0.45880875
-0.14220184,-0.130546,0.3435518
-0.00066775084,-0.042964198,-1.007621
0.5346416,-0.08897884,-1.1719667
-0.71233153,0.1416415,-0.80534196
-0.23820925,0.020478308,-1.5631565
-0.89809155,-0.00836876,0.30549717
-0.02615701,-0.011178464,2.0217123
-0.045400873,0.075176045,3.1768055
0.19498889,-0.14377528,1.8190337
0.54068214,-0.061388724,0.6359713
-0.77269924,0.0109065175,0.026728421
0.08928494,-0.14668724,0.53438014
0.13479626,0.11356765,-0.3629824
0.4588502,-0.13399306,-1.2057679
0.9091061,0.06315248,1.5035063
-0.27983716,0.14637256,0.14058739
0.4319911,0.1300781,0.62354946
-0.76498914,-0.021880627,-1.1865836
0.15108615,0.017896041,2.810334
-0.8619063,-0.121485725,-3.0797436
-0.64267796,0.09255485,-3.8257318
-1.0526152,0.11204991,3.961716
0.6169424,-0.07606313,5.5598726
-0.87559724,0.09454024,3.852895
-0.4665483,-0.120955616,1.4924307
0.39737988,-0.1370168,-0.35497007
-0.8679638,0.07643068,-0.21570015
0.7153307,-0.05553013,0.9628464
-0.5136733,-0.09306876,-0.6179812
0.5523875,0.095972314,1.2518995
0.9944165,0.09607454,-0.91433525
0.010523297,-0.017097726,-0.2682515
-0.75105006,-0.080132514,-0.550519
0.36194205,0.13632149,-1.3519685
0.9815277,-0.030147009,0.9829752
-0.87633175,0.068744496,-0.2901246
0.17761117,-0.0021143705,-1.1024946
-0.06858688,0.14742213,0.5562527
0.3413194,0.06946565,0.11773128
0.4375683,-0.07459456,0.61804307
-0.44050205,0.0068582594,0.38783216
0.84208107,-0.036309622,1.4940604
0.69198495,0.09111345,3.1987317
-0.67502177,0.06268112,-1.7377661
0.074348494,-0.079961985,0.91151696
-0.01702319,0.13909253,-0.2814761
0.3882547,-0.06916334,-0.73965544
0.06775805,0.0059514493,1.3854289
0.80292696,0.074735776,-1.1752757
0.1694514,-0.05638864,-1.7257769
0.8312713,0.013566241,1.4186954
-0.72871375,0.14224759,-1.0416691
0.19983108,0.030021906,1.1372426
0.07393839,-0.0659816,-0.41053396
0.03214199,-0.13711452,-0.8917323
0.45838934,-0.008935839,0.29016268
-0.5306012,-0.030259095,0.69157445
-0.7016757,-0.026186675,-0.8113087
-0.5604903,-0.12270863,-0.51699424
-0.4848777,-0.0013205707,-2.134008
0.057054147,-0.07471583,1.9439815
-0.22669926,-0.0037502497,1.4946733
-0.32795125,-0.13430567,-0.2549371
-0.17520985,-0.09140928,-0.4864993
-0.3705712,-0.08173124,0.98201305
0.883837,-0.09062289,1.4552987
-0.53462565,0.11294815,1.6691488
-0.4633509,-0.07582246,1.4034622
-1.0103353,-0.099212006,-0.6052981
0.5401489,-0.008475721,1.2555528
-0.6853523,-0.025265194,-0.9303
-0.65790105,-0.11557891,1.4532691
0.72222424,0.07336375,0.72472453
-0.9659269,0.05821444,0.89306045
-0.102335766,-0.039289765,0.001678884
0.9401765,0.1471886,-1.339049
0.043976307,0.10799876,0.5233052
-0.7809067,-0.027253442,-0.28566992
0.07276231,-0.020397782,1.6780479
0.8991357,0.09155941,-0.80696887
-0.007445827,-0.11957423,-1.7439792
0.3077492,0.08803582,-0.49038178
0.2146142,-0.10371071,-1.1056035
-0.3605518,-0.035910808,-0.70199025
0.2902126,-0.11315312,-0.5236867
-0.020143092,0.041849688,-2.0151749
1.0186112,0.1103124,-1.9577595
-0.32837394,0.051289186,0.18852267
-0.22723009,0.029520303,-0.5582971
-0.8190652,0.13157779,0.4435708
-0.14999743,0.10802218,-0.24593398
0.8777865,-0.08840354,-0.80032986
0.4843819,0.075966224,1.519424
-0.42831704,-0.12383747,-0.71220773
0.054728642,0.076070204,1.5182728
0.33822066,-0.08367571,2.6050498
-0.45846772,0.060328797,-3.469361
-0.5974621,0.09205347,-0.34022775
0.9503678,-0.053278618,0.21064013
-0.6420268,-0.06194011,-0.55516225
-0.37927464,-0.13856514,0.73762196
0.07557842,0.098218724,-0.23193347
-0.45359087,0.1423929,-0.40123233
-0.008548297,0.069578886,0.29493394
-0.8250732,0.09748013,-0.24435942
0.44872117,0.01761067,1.5414257
0.014826044,0.09170292,-0.34503093
0.7321552,-0.014065802,0.13287398
-0.53353333,0.13632545,0.08693585
-0.83605474,0.14654231,0.96973926
-0.5683605,0.090100124,3.0041926
0.014209256,-0.14928833,-1.9868712
-0.21675682,0.0057427287,1.5594872
-1.13593,0.14052632,-2.2851946
0.74740106,0.05078058,-2.1309845
0.9529569,-0.0035320818,2.9803603
0.8047092,0.022943586,-0.008796617
-0.8907124,-0.06492514,1.8024621
0.2214967,0.074788705,-0.99202585
-0.28806132,0.12172502,-0.7821751
-0.797718,0.015363678,0.990474
0.37223586,0.064277306,0.9221394
0.08846419,-0.008988529,1.2468204
-0.5534218,-0.012332335,-0.33780873
-0.1209104,0.029411837,1.4913704
-0.89868176,0.0907761,0.543664
-1.0816083,-0.1443339,0.11967526
0.34447753,0.030775562,1.5388961
0.4038241,-0.0784429,-0.21772206
-0.8824913,0.048955396,-0.31318206
0.04461029,-0.020927057,1.2485038
-0.6070941,-0.064761564,0.44395792
0.43087226,-0.06367034,0.8983624
0.6343609,0.036024377,0.66780484
0.20563892,-0.1463647,-1.506515
0.3378232,-0.0924997,1.0318602
-0.15533158,-0.02507753,-0.7300693
0.39813378,0.14334294,0.9360665
-0.7504109,0.04615076,2.9995842
0.45642173,-0.09347515,-3.511457
-0.18150245,-0.023631454,-2.678948
0.35089213,-0.016242325,1.6283283
0.4686539,0.14947262,0.21507534
-1.0285563,-0.11726706,-0.8552587
-0.19729194,0.0092154145,1.765672
0.31804895,-0.13528539,-2.7075882
0.45732358,-0.054338805,-2.33751
-0.93770164,-0.050224416,0.3040657
0.7916504,-0.11635418,-0.65041035
0.5185972,-0.10444385,0.6544059
-0.4664026,0.103314936,-0.15724593
0.18940139,-0.09313088,-0.7772918
-0.41068196,0.12236911,0.7001265
0.52535594,0.010777354,-1.0760416
-0.20674014,0.056959167,-1.4783205
-0.47652727,0.10460767,-1.0326757
0.8029654,-0.14749181,-1.2676882
-0.17914388,0.13008806,1.5317912
0.05977057,0.08529757,1.0130177
-0.1518147,0.11526641,1.490538
0.12147024,0.03054607,0.089958414
-0.97125185,-0.09020291,-0.93200696
0.7263491,0.14866713,2.1758964
-0.10294902,0.14168063,-1.2071967
-0.86780643,-0.013763756,0.5492306
0.5157269,-0.030878253,0.5774044
-0.71039474,0.0589035,0.16319507
-1.0147938,-0.10451421,0.28715062
0.6581296,0.10948798,0.4875944
0.03545568,0.06633183,1.0928665
1.0850073,-0.11659998,-0.7104377
0.47855598,-0.00978303,-0.18916479
-0.6783179,0.14471406,0.6393975
0.38048238,-0.11854182,-1.2894664
-0.21234319,-0.020489737,-0.28396466
-0.41544795,0.059261084,-1.2412796
0.44523606,-0.07840001,0.42266655
-0.41520604,-0.004966125,1.6702902
-0.5984442,-0.09965335,1.3417344
-0.758574,-0.09184098,-0.16333248
-0.3635082,-0.09839192,-1.9036632
0.0147718415,-0.0777396,0.04186532
-0.5672853,0.08865112,-1.2393374
0.84227276,-0.015740752,-0.78269327
-0.23217495,-0.13549331,-0.6657479
0.15388376,0.009431079,-0.73336846
-0.52157307,-0.09485109,1.8586106
1.0895685,-0.06846988,-2.467682
0.219445,0.12629253,2.3464255
0.35658947,-0.07394969,0.4807201
0.014186628,0.026508361,0.9302008
0.6107644,-0.06093534,0.75507873
-0.78046966,0.06831184,-0.6152132
-0.92399716,0.07153621,1.8493179
0.4685342,-0.03265468,-0.062373653
-0.4959977,0.07566388,1.1288831
0.08377115,0.088798255,0.80203027
-0.2311564,-0.004312128,-0.24781463
0.3265877,0.048402533,0.308307
-0.31922662,0.13281596,-1.3664042
0.6279754,0.053629175,0.7757142
0.38638347,-0.13733964,0.5278709
0.37117982,0.13707682,0.20091112
-0.5030576,0.023328424,-0.35330808
-0.6236711,0.14404252,0.012844153
0.11050848,0.11841634,0.5172032
0.18525681,0.04374188,0.8582096
0.6983323,0.010525003,0.4741153
0.011818796,-0.06994327,-1.7144524
0.75117403,0.014453083,-0.29099792
-0.29096365,0.06413068,-0.9879707
-0.08267097,0.1428147,1.5287135
-0.6289537,-0.14156532,-2.607194
-0.5145523,0.030043602,2.4999747
-1.0357777,-0.08484312,1.3971931
0.7413979,0.020223156,2.049529
0.15054035,-0.08732724,-3.582705
0.51006377,0.012738824,-2.624381
-0.07968216,-0.102430746,-3.3294644
-0.8421934,0.03702733,-3.7486477
-0.19738626,0.06690277,0.018273473
0.22553223,0.0048402995,-0.17943124
-0.56635475,0.115848124,0.2500818
-1.0186557,0.0812514,-0.17971912
0.7275317,0.018539146,-2.4610622
0.15493037,-0.022669584,-0.50144994
-0.52331185,0.072782785,-0.3100804
-0.08963518,-0.021705627,0.22601932
0.087597355,0.064385,-1.3288085
0.4023291,-0.06791554,-0.63466686
-0.07755718,0.11655146,0.77691996
-0.07824206,-0.054645434,1.1732332
0.20052892,0.08684929,-0.17490958
-0.31505978,0.120446205,0.9789736
0.39731425,0.058682173,0.74512154
0.1372876,-0.023482293,-1.0286245
0.1970246,-0.082568556,-1.1790074
0.3132605,0.020605087,0.19577032
-0.66197455,0.14117944,-0.21363273
0.9444426,0.057089403,0.038398534
0.27973285,0.11799368,1.5732113
-0.28149548,0.004500821,2.488836
0.3913194,0.09761566,2.833118
0.5037674,0.083863705,-2.5469768
-0.5374546,0.056813553,-2.2228649
-0.8268376,-0.020777628,-1.7421652
0.50943244,0.06500536,-3.0890255
-0.14792946,-0.08620901,1.799996
-0.19090907,-0.14808805,1.8433976
-0.38530362,0.02689533,-2.6949608
1.0002397,0.13383752,-2.669633
-0.8188602,0.055511802,-2.8817577
