A,B,C,D,E,F,G,H,I,J,K,L,M,N
0.7452338,-0.021474455,-0.0037696639,-0.0008827666,0.0022749377,-0.12182343,-1.1173142,-0.0025424282,-1.2386596,0.06695038,0.12919763,0.06858912,0.0047426964,1.2017771
1.3265282,0.6137969,-0.003924127,-0.0003108786,0.0018010901,0.7859721,1.1773642,-0.0016648113,-0.68362755,1.0554624,-0.22280839,-1.2426741,-0.006357845,-1.1438009
-1.5489998,-1.2198113,0.006878677,-0.004781632,-0.0019307298,-0.9626442,-0.36745366,0.00166771,-0.74722534,-0.8021901,-0.078208745,1.1652455,-0.0023727012,-0.24976894
0.40791678,0.1438446,0.0023478863,0.00056576537,0.009368481,-0.010876145,-1.5896634,0.0004511324,-2.6173544,-0.9741581,-0.6720705,-0.97832984,0.00942645,0.92886233
-0.9230773,0.05869196,-0.0026454583,0.0006861072,0.007749222,0.16197456,0.51351494,-0.014109905,-1.369287,0.14549059,-0.98725235,0.962437,-0.0043987236,-2.1971765
-1.1615045,0.46817303,-0.0012532108,-0.0026465075,-0.003032388,0.22933231,0.77028364,-0.012524392,0.0901589,1.4358386,-0.5456492,-1.3765639,0.0014435842,0.19676495
1.6359594,-1.2658852,-0.003065658,0.0022736627,-0.0017692032,0.61897844,-0.21468467,-0.0048058243,1.2856691,-1.0371699,0.3847999,1.9875175,0.0018659867,0.34460583
1.3491311,0.85413426,-0.0001745962,0.0016744738,0.0038703717,-0.14313658,1.2386974,-9.299372e-05,0.64387,0.43091065,-0.60870254,0.16989844,0.00023447466,-0.26767832
0.74953175,0.34889343,0.0007876961,-0.007869497,0.005494781,0.21952069,-1.4322996,-0.00047122376,1.0279257,-1.257508,-0.49395868,-0.68564194,-2.4708686e-06,-1.921748
-2.3514094,-1.0877855,-0.0013715518,-0.0053577153,0.0050552264,0.3132106,-1.8842671,0.0041886372,-0.06732871,-0.25307873,0.3107606,-0.1268882,0.007512485,-1.4251924
-4.298958,0.47473723,-0.011066196,0.005323454,-0.0004327707,0.0639368,0.37964913,-0.005195395,-2.9494555,1.0665371,0.25193337,1.9579899,0.005340112,0.86719775
-1.3121221,0.5426941,-0.0049516154,5.528228e-05,-0.0038556543,-0.42533672,0.66100883,-0.0012688292,0.9045973,1.8384678,-0.17447501,-0.25254476,-0.00039965194,-0.23984937
-3.756694,0.27890956,0.0010759468,-0.0017999939,0.00082149176,0.7171997,-1.3037958,0.004298065,-1.5119104,-0.35077545,0.56795186,3.4070628,-0.00270046,-0.6842825
2.840498,-0.12784691,-0.0044011725,0.0022720306,-0.005980992,-0.39149946,0.5070138,-0.001216588,1.0491847,4.015618,0.19418818,0.671009,-0.014596358,1.6172215
0.14748123,1.6104183,0.008057885,0.0027544152,0.014076672,0.5296349,0.8157137,-0.003880382,-3.3142188,-1.8038577,-0.90141207,-2.1731303,-0.0033042373,1.1313237
-2.358229,0.83081645,-0.0049768565,-0.004195,0.00047469034,-0.70422775,-3.2455907,0.0019019552,0.40487334,0.7784898,-0.8964223,0.57653224,-0.00559058,1.1937487
-1.3024188,-0.35150978,-0.0046600667,0.0060849763,0.004167476,-0.8422844,0.23015182,-0.002066025,-0.9507724,-0.24111292,-0.3846734,0.70629036,0.010551719,-0.75823635
5.523447,-0.3069817,0.004860961,-0.0063354513,0.0004709828,0.37500218,0.6467939,-0.00010254329,-0.7890284,0.9141224,-0.22320472,0.20375556,-0.0057684076,-0.84767437
-1.2722468,-1.8502808,-0.010855479,-0.0006022402,-0.00040666858,-0.6378887,0.722444,0.0057044425,0.35974035,3.3378203,0.8120758,0.44367477,0.0040171985,-0.22300248
-4.6806674,-0.41237152,0.0013178951,-0.00567758,-0.0011385169,0.94876075,-0.90609396,-0.004397638,0.07509328,1.04525,-0.4764318,1.2862564,0.00097525096,-1.4653472
0.21773824,0.2217515,0.0015601513,-0.005176694,-0.001968204,0.93498194,-0.2513645,1.26182695e-05,-2.8204067,0.18429628,0.44379285,-0.39396957,0.003995743,-0.47452837
5.8223,1.5874368,-0.0035377662,0.0029435295,-0.0026127624,-0.28473565,-1.1926506,0.0035088777,1.0949732,0.10105996,0.10213976,0.17904621,0.0025301233,-0.69262666
1.4282036,-0.7234029,-0.0022288784,0.0077525107,-0.0085766725,-0.50542635,0.3687803,0.0067400998,1.3842177,0.48352465,0.818352,0.5649467,-0.0019549206,0.28498483
9.213432,0.19262373,0.009059359,0.0046009454,-0.006292766,0.18216342,-1.5741898,-0.0034221103,2.9437027,-0.25922397,-0.9499583,0.41648424,-0.0037641008,-1.6794505
0.42303568,0.1911666,-0.0005569101,-0.0013131171,0.012746117,-0.564338,0.26125446,0.0047406843,9.750843,4.9378185,0.55385435,-0.75912255,-0.0011745718,1.0908241
-15.505862,0.6826205,-0.002783094,-0.0028020057,-0.0034873935,0.28532675,-6.6019535,0.00017346299,0.27013555,-0.21805045,0.35769686,-0.28133643,-0.0069410917,-1.0029457
-0.96034664,-1.1735328,0.00087594416,-0.0063319784,0.0027820768,0.15557611,0.04991151,-0.012906386,-11.809957,14.661864,-0.6788635,-6.7155414,-0.0030051898,1.1618543
24.123884,-0.9701227,-0.0017236216,-0.0057184324,0.008246702,0.5802361,6.5661407,-0.0017393306,-1.8587162,1.0692343,-0.082704954,-0.061167765,-0.002801539,0.63505316
1.7029338,-1.17507,0.001668952,-5.4060452e-05,0.0058181845,0.03216015,-1.5933887,0.0068982528,26.92037,-19.436405,-0.2187014,-11.105457,0.0029028123,0.120646685
-39.767475,2.001484,0.0015732335,-0.00041819582,-0.0044773514,0.13942756,-13.517955,0.002589591,0.8387847,1.1142259,-0.83556306,-1.9782773,-0.0021108727,1.4492247
2.649894,-0.5705154,-0.006142594,0.003433145,0.0018051561,-0.27480957,0.91313535,0.0036382144,4.501199,-11.513685,-0.14945178,13.074006,-0.0033279508,-0.9709479
-64.95872,0.15857673,0.0065561035,0.0028152226,0.0011858767,0.2691524,-0.7208153,0.004417349,0.1712046,0.044005074,-0.84829086,-0.68998367,0.0032014388,0.3908468
0.4924798,0.14848909,-0.0036946577,-0.0006501897,-0.0021994004,0.91567326,0.7103302,0.0101806605,-59.78331,63.575466,0.72891194,-1.5098919,0.0076817404,-0.23547252
70.92549,1.1345639,0.0027770454,-0.0010680936,0.0009861245,-0.58405715,4.747933,0.0005052868,-0.36499193,0.065954655,-0.53602266,0.31765744,0.010763071,0.3884652
-1.9460516,-1.9343348,-0.0012799983,-0.0016738453,-0.008274236,0.8230037,-0.18731782,-0.013748935,45.48311,56.5378,0.037241362,44.190098,0.0046608057,2.1543689
-37.278217,0.737978,0.0033623753,0.0020055184,0.00039586087,0.46320015,35.791794,-0.011189165,1.3710997,1.1127641,0.013135754,0.71342975,0.0129782325,-1.2155508
0.8572256,1.4958892,0.0042191516,0.001044514,0.0026801124,0.29443228,-0.49869773,0.00038374774,-10.652565,-36.78896,0.6650769,-5.8356447,0.008094185,-0.10139399
-12.748593,0.44362175,-0.0012765384,0.005222068,-0.003729974,0.363504,-4.3203077,-0.0043213316,-0.5100725,-1.3182876,-0.63041776,0.81113803,0.0050879377,-1.1240175
1.7395118,-0.2306156,0.00015842842,0.005766326,0.0021265412,-0.6623326,-0.28288114,0.0040577427,3.4355128,11.843054,-0.17709973,6.6654167,-0.002609699,-0.7477867
1.435447,1.0725334,0.0012951941,0.0003724641,-0.0048679225,0.5068127,2.4347014,-0.0028611957,-2.7361276,1.6706436,-0.120848246,0.39063475,-0.0008525984,-0.5988541
-1.0469373,-0.19493066,-0.004981761,0.0039166515,-0.00073345046,0.47458392,3.2324739,0.0037593236,-1.6918634,-0.6754885,0.7478774,1.5015291,-0.00014671432,-0.34387544
1.2136849,1.4613777,0.001959383,-0.0025694128,-0.0018290458,-0.076349184,0.047272857,-0.0035125946,0.59864235,-0.386968,-0.016702946,-1.1225946,-0.004282882,0.06404209
-0.5411683,-0.5041321,0.0058427365,0.00333283,-0.002838346,-0.4645107,0.31893834,-0.0059701186,-0.39782014,-0.38245094,0.95815736,0.9658567,0.005563012,1.5379136
-0.37034383,-0.73849756,-0.004011587,-0.0029072359,0.009789223,-0.01596466,0.28609887,0.008325514,1.2005217,-0.62776804,0.33070323,0.39004934,0.0049450323,-0.22734946
2.3450959,-1.6143849,0.0014913663,-0.0011502032,0.008155025,0.47020844,0.26500285,-0.0068893633,-0.7233804,-0.5503167,-0.08730431,1.0106535,-0.0013600716,1.2270285
1.3332243,0.27845028,0.0008761647,0.0075048846,0.0058225603,0.74780446,0.8436713,0.003139832,-1.005201,-1.7514977,-0.3092708,0.15254956,-0.008541828,-0.98405176
-2.2377813,-0.65358675,-0.002762306,0.00032782397,-0.0008717342,-0.25198227,-0.95387375,-0.0002167772,1.1748288,-1.8989238,0.39137617,-0.64095414,0.0030525425,-1.8966789
-0.58536446,-0.7765958,0.0055084196,0.006158414,-0.0028510334,0.6569412,-0.13296123,-0.0050814277,-0.93511796,0.24563551,-0.11431985,1.1916587,0.0054068253,-0.90895003
-3.376397,0.5508691,0.002680435,0.008221234,0.003161864,-0.38847592,0.40137798,0.0025982894,1.2903811,-0.35928702,-0.10783759,1.4368112,0.00093607075,0.87548363
-3.1593623,-0.7056309,-0.011048105,-0.0012751505,0.0011499323,0.11447627,-0.30599242,-0.0064548124,-0.9695915,-1.0575315,-0.33702812,0.8938062,0.004493707,0.47856236
-3.110487,-1.2543241,0.0010563628,-0.008381466,-0.002635821,0.99042517,-0.52365404,0.0061689755,-0.13168938,0.63492566,-0.010958595,-0.504657,-0.002098058,-0.9020611
0.8086055,-0.890472,-0.0062991874,-0.0019945814,0.0031775546,0.12960288,0.91984487,-0.0034049286,0.72447586,-1.1179397,0.95064574,-1.1065073,-0.000262662,-0.84609234
1.5017912,-1.0726417,0.00065030303,-0.0012091602,0.0017553185,0.9732543,0.29334536,-0.0018302535,0.98770076,1.124234,-0.27939624,-0.8733152,0.008553313,-0.17654382
-0.57577616,-0.55233294,-0.0051537137,0.0054190625,0.0051277843,0.36103302,-1.1184591,-0.0026659663,2.3523786,-0.086632416,0.9767166,0.36459896,0.0027676898,0.98541826
-1.5207568,0.7844074,-0.0018134165,-0.0032657778,-0.0028607063,0.029842045,0.49359486,-0.0004897333,1.5379668,-0.028528742,-0.027194174,0.43596002,0.0018070297,0.25755778
1.3313631,0.8498602,-0.004180181,-0.001250553,0.0007856536,-0.2085047,-0.33862975,-0.0014657227,-0.4710129,0.6119264,0.41049454,1.2208123,0.012946893,0.8532812
-0.5698482,-0.316752,-0.0017717257,0.0041521466,0.0038494193,0.80597645,0.027656488,-0.0005802134,-1.363906,0.16374613,0.8260349,-0.13065244,0.0065341657,0.8756345
-2.4574833,0.018632792,-0.0017239441,0.0019165288,-8.150593e-05,-0.32744467,0.77449405,-0.0060440795,-0.61573553,0.17337985,-0.6534222,0.9301015,-0.0012804999,-0.78980726
1.6751828,1.049312,-0.0026035674,-0.00087401574,0.005001982,0.067799926,1.2661936,-0.0031240277,2.612621,0.1519697,0.35508695,-1.2450316,-0.0022190935,0.4638029
-1.965039,-0.06439376,0.0008489993,-0.00015684389,0.0067423778,-0.040063266,1.6627083,0.000600818,-3.2024734,-2.0083816,0.8008573,0.40317413,0.002439971,0.28908047
1.3933918,1.2177712,-0.0074904114,0.0027486973,0.002920763,-0.52851903,1.1029636,0.0030929532,-0.26465148,0.6627818,0.05511267,2.5932763,0.0036502604,-0.9465708
-3.616441,-0.047961272,0.0037009125,0.005838241,-0.004437412,0.33331132,0.5551242,0.005661897,0.10879486,-0.66912043,-0.87361944,2.371022,-0.008821926,-0.9149149
0.52080977,0.81690246,-0.0024398053,0.0011115029,0.011116061,0.23284583,-0.35976255,-0.002164171,3.6145713,-2.3890338,-0.19166394,0.31827587,0.0020597223,-0.24636668
6.1512184,-0.63437045,0.0010967706,0.0012070683,0.0030571204,-0.9875747,-1.3803973,0.0031499001,-0.28490034,0.5115158,0.32628512,0.17461738,-0.0040536295,1.3854522
1.4513988,1.255381,-0.0072715697,0.0004138002,0.0014549021,0.5744965,-0.17478622,-0.0020787043,-8.208231,5.8727703,-0.97299606,0.9730004,-0.004077449,1.1613296
-4.0660276,1.8708029,-0.0024782899,0.00014400933,0.0094648,0.49897656,7.3914876,0.0037641583,-2.0088136,-0.002678338,-0.2401246,-0.90272325,-0.0019213936,-0.64582646
0.6389695,-0.80282795,0.011837373,-0.00029490938,-0.0030578151,0.87089676,1.5136901,-0.0055247885,1.9846243,-3.661139,4.9642986e-05,6.283687,0.006963728,1.2828641
-2.2758448,1.5281206,-0.0062143267,-0.0023244582,0.006126591,0.41913748,1.2591176,0.0074413544,1.2569188,0.8756325,-0.954434,1.6759748,-0.0036463581,2.028387
2.160231,0.78450114,0.000627341,-0.004044985,-0.008852128,-0.12372914,-0.29362944,-0.004339341,-1.7316606,-0.12395789,-0.5183155,0.6396517,0.0019680911,1.893704
-4.5676,-0.87187356,-0.00566046,0.0012460455,-0.0061843055,0.8070436,0.8872186,0.0008135585,0.23588201,1.5018458,-0.8424537,-0.18230827,-0.0051832735,-0.5677841
2.2916222,-1.2953888,-0.007565916,0.00144792,-0.0072768074,0.11583898,0.8679981,-0.0064122956,4.002073,2.1582072,0.49883658,0.91555506,0.00055354246,-0.73617357
0.875548,-0.7374641,0.0045784614,-0.0023950266,0.0011699605,0.57970077,-0.6512297,-0.0010254224,-3.0739472,-1.7180027,0.7370157,-0.096769,-0.0014897898,-1.1963836
1.8478061,1.0469521,-0.0022114248,-0.0015944968,0.009736325,-0.14792497,1.3138977,-0.0027878734,-2.4276862,-0.728804,-0.83266175,2.7418973,0.006370055,0.07374611
-4.2471595,0.17413326,-0.007674675,-0.0034848952,0.00064834714,-0.5445162,1.2343067,-0.005721402,-2.1617808,0.26771343,-0.6581233,-1.4629009,-0.008362164,0.926021
-2.6347983,1.3341569,0.0043587866,-0.005277905,0.006675039,-0.8686676,0.9851994,-0.0017062614,-1.0625942,0.5762746,-0.49743763,-1.208852,0.0063812425,-1.0785156
-4.298475,-0.9786517,0.002558027,0.0016338811,0.0006078693,-0.9615373,0.5413547,0.0046516093,-2.4117255,0.7777594,-0.9697147,0.9847519,-0.004830537,-1.6929891
0.5128263,-0.59278303,-0.005404468,0.00842071,-0.0022307322,-0.12151949,-3.227346,0.008829425,2.9214633,-2.4591472,-0.55675113,-0.26929155,0.00045323832,0.045384232
0.11207806,0.091850504,-0.0016241804,-0.0021288572,0.005584598,0.510452,1.3237319,0.002513789,-1.4279604,-0.7489165,-0.92672205,0.12574795,0.0045925695,-0.22567421
-0.3851307,-1.1107398,-0.0018186704,-0.0014406375,0.0061710724,-0.55254084,-1.9650999,-0.00467581,-1.2001526,0.41459346,-0.91985375,0.9091647,-0.00074122666,-0.89603615
-0.18814689,1.3226442,0.0027429897,-0.005530281,-0.009379423,0.17758329,-1.0381057,-0.00080693315,0.2840993,0.020816756,-0.53834206,2.1469562,0.00039581172,1.1249118
1.2152454,0.5476745,-0.0036844783,0.010185579,-0.005496184,-0.23037776,0.77669543,-0.00045345406,0.35749263,0.557896,0.2236876,0.14406615,0.0010732278,0.4254132
1.4677238,-0.26475903,-0.0029288523,-0.010450564,0.006517132,-0.58763844,0.10696893,0.0045975666,0.59375757,1.0321043,-0.8936686,0.2806538,0.0035666453,-1.1286653
1.0146784,-0.8253115,-0.0038281295,0.0012481316,-0.0027015822,-0.023451513,-0.81041086,-0.0052352133,1.7851424,0.65549296,-0.47088635,-0.74305767,-0.0010764521,-1.4975237
-0.84352404,-1.1051097,-0.005065208,-0.0018501141,0.001950025,0.62386113,0.47855282,0.004028269,-2.405538,0.63755554,-0.5051856,0.5708653,0.0031373426,-0.12454617
1.8069835,-0.2793843,0.0015188266,-0.0049151247,-0.005176644,-0.9743606,0.5299173,-0.010106468,-0.9414021,1.6874164,0.20208801,0.6893314,-1.7629378e-05,-0.29015794
0.5794984,0.28244308,-0.011862863,0.0010308498,-0.0035702155,0.42116308,0.7004735,-0.0048181894,-0.79166967,-0.05896147,-0.8589427,-3.2022471,-0.008049285,1.65842
1.8322653,0.28445894,0.009301365,-0.003352409,-0.0019712122,0.81712306,0.30494598,0.0009543966,1.380981,0.04900858,-0.8742287,0.17252517,0.0019828093,1.1348432
0.9193539,0.24921137,0.0010296928,0.012993738,-0.0069274134,0.50554323,1.9824584,-0.0114542,-0.3482499,0.90595365,0.8626349,-0.73505336,-0.0091212895,0.75405204
1.7225808,0.8901604,-0.0056351554,-0.0039274273,0.0014842547,-0.58842283,0.49290088,0.0043587065,0.7815279,0.36395195,-0.73043257,0.0076924153,-0.007237205,0.058862027
0.44537935,0.86051697,0.0010872588,-0.0011294186,-0.005177222,-0.051772326,-0.7826571,-0.006528439,-0.72353476,2.1045773,-0.1520498,-0.41155353,0.0008598627,0.62133044
2.0857067,-0.3935012,0.000445792,-0.009250985,0.000708425,0.009753079,0.27123025,0.002943083,0.056822732,0.19903629,0.69658136,1.3474084,-0.001088497,1.1190338
0.6951009,-0.21746664,-0.00163751,0.004157894,-0.0047751325,-0.895163,-0.54335237,0.006376088,1.186122,0.66298735,-0.7120566,0.6724671,-0.0058764657,-0.20450401
6.2854986,0.8982461,0.004577248,0.001582088,-0.009174092,0.0665593,-1.6948625,0.009195552,-1.7100258,-0.5150518,-0.045514476,0.26466274,-0.0017304686,-1.3485893
-0.82533413,-0.76258767,-0.0010507591,0.0011066216,0.012035489,-0.7923075,-0.17998756,-0.0042099077,-1.9661027,0.8600929,0.03371363,-1.4766089,0.0004287508,1.315247
-2.3579836,0.87654835,0.0013657002,-0.004577362,0.0034507646,-0.9705845,0.97087204,0.000782976,1.2280481,1.0263855,-0.18871818,1.7651953,-0.0032069003,-0.8444784
3.3364265,0.01810846,0.008006727,-0.008280319,-0.009114638,-0.23396268,-1.1874299,-0.010529383,-3.2858708,0.006083874,-0.5028557,0.8918844,0.005182864,0.15070847
1.8758479,-0.7683277,-0.009209184,0.00100318,-0.0017206825,-0.52641135,-1.7953987,-0.002505737,-2.854541,-0.70590043,-0.6053946,0.07154821,0.006066693,-1.0870864
-4.1160026,0.27652034,0.002053698,-0.0015941487,-0.010090426,0.61725885,2.5121303,-0.0006899028,-1.3209236,2.2904227,-0.80761766,0.7712467,0.010811845,-0.3002632
-0.010757927,-0.33372897,0.006640552,0.003757407,0.0016528997,-0.15599112,-1.4323802,-0.0036948181,2.3836129,-1.332969,-0.4879677,1.3908882,-0.0028690435,-0.45872217
-3.9089978,1.0352881,-0.004080241,-0.005848677,-0.008282312,-0.4792358,0.06573051,0.0036382852,-0.5006839,-0.84657484,0.94863725,-1.483772,-0.0016720907,-0.9131347
3.8960245,0.7214157,-0.0024000988,-0.0035517365,-0.004102599,-0.040749963,-0.0039777304,-0.00036533992,1.3422688,2.5262694,0.33000925,-1.9214445,-0.0053386507,-0.90823674
-0.39181045,-0.8969387,-0.0023588294,0.005512194,-0.0022932566,-0.7408248,-0.141382,0.0013664728,4.6080627,2.1887708,-0.14191276,-0.66987145,-0.003073637,-1.3138473
-6.2130957,-1.1983294,-0.0028801751,0.010425156,0.0041510845,-0.5138353,1.3449503,0.002589092,-0.5893307,-1.0240967,-0.23502174,0.55244976,-0.0020929186,0.8297471
0.16001096,0.67299724,0.003994788,0.007710843,0.0061540995,-0.32771188,1.0974813,0.0046623773,-4.8035064,-5.0644436,-0.6042036,-2.6457636,-0.0030133973,-0.6888951
1.8876504,1.2860779,-0.0012465959,0.009977126,5.3943873e-05,0.58583385,0.6037207,-0.0013059537,0.13261466,0.13530704,0.6865899,-0.03598631,0.0022995204,1.066733
1.5969769,-0.957079,-0.011732634,0.00042674044,-0.0056176893,0.6914818,-0.8177015,-0.007265586,-0.62539124,0.10750798,0.7656928,-0.7561834,-0.0016266232,1.3447748
-2.1666696,0.56701654,-0.0036291261,0.0038154994,0.005920272,0.7958368,-0.552258,-0.0046884944,-2.204291,1.627493,0.8684453,-0.14407384,-0.00084565976,0.61224556
-2.6515055,-0.7138968,0.008269897,0.0016832476,-0.0049376613,-0.8036754,-1.4310436,0.0023201758,-0.14483383,-2.499081,-0.02442484,-0.5355118,0.008337761,-0.09586872
3.771813,0.6602005,0.007671374,0.002618307,0.006719368,-0.31394657,0.45712745,0.011199544,2.0118704,1.1475798,0.73415285,1.8635553,-8.892083e-05,-0.55795836
3.2066026,1.0846255,0.0024287037,0.00406215,0.00038653857,0.67947805,-1.1411316,-0.008052911,1.8713195,-2.956745,0.9639351,-0.51900107,-0.0076356153,0.03306718
-2.1820505,0.7318422,0.0014585187,0.0010388477,0.0030566722,0.5724154,0.83269745,-0.0030273192,-2.9022715,-0.18440536,0.06002248,-0.4364935,-0.00032059863,0.20495915
-4.2805247,-1.1269734,0.0019859795,0.0006996846,-0.0050913654,0.2963923,2.652256,-0.001278806,3.2175717,1.1174967,-0.3968288,-0.11819797,0.011929128,0.9702041
-0.35374275,0.25131613,0.001574991,0.0046494785,-0.009811623,-0.02349979,-2.971302,0.00046744972,-2.7237775,0.832388,0.47359073,1.9679564,-0.0073857936,0.06844038
3.4351912,1.241413,0.0032335047,0.0022025858,-0.008172533,-0.11445402,-2.6729827,-0.0044629187,-0.42116886,-0.02855888,-0.10861137,-3.1122031,-0.0094522,-0.35404038
2.327581,0.4016889,0.0005073003,-0.0034758567,-0.0025833312,-0.9310822,-0.35341048,1.1799031e-05,4.0502687,-1.2050451,0.6115073,0.1695653,-0.004431917,-0.591388
5.154199,1.0230751,-0.0054881275,0.0066829883,0.009965132,-0.28988588,2.5335543,0.0070711,2.1214836,-0.154762,-0.107596256,-0.30117154,-0.00082837156,-0.26942194
-3.6111774,-1.7533346,0.006114585,0.0011648654,0.006387239,-0.65100807,-1.2029463,0.0004889783,3.9045806,4.0538898,-0.5057646,-2.5875268,0.008397777,-1.5402055
1.8733526,-1.0116028,0.0037417063,-0.0048610647,-0.0051712794,-0.70993817,0.4695258,-0.0007074675,-4.0276475,0.280533,-0.5483699,-0.43159285,-0.0034142968,-0.13635571
5.893902,-1.1628587,0.008335255,0.00970858,0.0018642462,0.6291792,1.7021698,0.0039507775,-0.04561732,-1.8313608,-0.00295182,-0.6768345,0.004594319,-0.19058673
0.10351736,2.2407765,0.00304921,0.0006036915,0.003912077,0.13351299,-0.60291356,0.0070882714,6.6544952,5.605816,-0.8712566,0.76977736,0.008721492,1.8748528
-10.085957,0.39628255,0.0013286559,0.0009690514,-0.0055554095,-0.5031647,-2.278324,-0.007054323,-1.461068,0.7742398,0.3445674,-0.3706285,-0.0031605363,1.0777668
-1.7122996,-0.84473044,-0.0009666346,-0.0005735881,0.0025796627,0.65918505,-0.6986235,-0.00420769,-2.598049,-0.7061184,-0.7001216,3.8351467,-0.003961891,0.268704
5.9961095,1.5050534,0.003956015,0.00054097956,-0.0021964216,-0.22624774,-2.7186606,-0.0024464077,-1.5906733,-0.5785225,-0.977018,-0.8878501,-0.003880168,1.8029941
-6.2325215,1.2886968,-0.0031853034,-0.007725533,-0.004478803,-0.5567632,-0.9911136,-0.0034188475,-4.523901,-1.9751995,-0.9563103,-2.6167285,0.0015443772,-0.1683082
-3.525699,0.15845485,-0.0009632476,0.005250712,-0.001840333,-0.2426527,-3.263431,0.0044092718,7.160121,5.5767074,-0.81279546,-0.31001973,-0.0010607844,-0.7802172
7.695698,0.10792723,-0.0015470728,-0.005948915,-0.0020346374,0.7894574,-4.8504033,-0.0015102939,3.38695,2.305933,-0.8065043,-0.55454373,0.0050900714,1.6759748
0.604067,-0.6322005,-0.0016415893,-0.00045010576,0.00074045855,-0.96889853,-1.4015198,-0.0032186524,2.9273438,2.5958583,0.540008,0.08909502,-0.00095648237,1.3726472
12.405901,1.8695064,-0.010213041,0.0024118037,0.0071259364,-0.22414123,-3.0349317,0.0004387098,-0.0069440803,1.3314013,0.8243867,0.45639467,-0.0016400272,-1.7098114
-0.33001095,0.48806357,-0.002549605,0.0020936572,-0.0025208278,-0.1717098,0.8715724,0.0012599443,9.504978,-0.87426996,0.5414489,0.32958797,-0.005113991,1.2157211
