A,B,C,D,E,F,G,H,I,J,K
0.61396396,0.733728,0.13132855,0.58364224,0.14429158,0.9557856,0.8005415,0.6227431,0.1395514,0.10269955,0.8736404
0.570503,0.71334,-0.038865976,0.79733044,0.09756772,0.6825164,0.59910214,0.73167694,0.10191274,0.084996626,0.8226614
0.5665997,0.6203049,0.013323367,0.8059702,0.12539554,0.8806144,0.7846303,0.6293039,0.0005851388,0.08070651,0.7056396
0.65130234,0.7569453,0.069321305,0.73290116,-0.09018047,0.8040644,0.61685383,0.6425586,0.08623718,-0.087112285,0.7619017
0.66105056,0.54159987,-0.06528808,0.58431375,0.06776942,0.64300144,0.62569994,0.61285096,0.07465853,-0.1436934,0.84990805
0.8252495,0.5114509,0.06012167,0.7176749,0.06457022,0.8266845,0.5076225,0.78611577,-0.05693844,0.06657927,0.6715055
0.7555066,0.6425637,0.073950335,0.684103,-0.11375584,0.6504804,0.58828133,0.54246014,0.11495051,0.12830678,0.70866805
0.57803035,0.7375884,-0.007820979,0.77027214,-0.021817103,0.9186166,0.7596414,0.62389755,0.103687584,-0.087260775,0.8336705
0.7332925,0.59990203,0.07144217,0.73277456,0.09833707,0.9736305,0.54287076,0.54697305,-0.0050453544,0.1255613,0.6401014
0.55835545,0.8195687,0.1127505,0.6668486,-0.12489158,0.6319253,0.62466764,0.7889455,-0.10844375,0.0337286,0.63281536
0.61905634,0.75021803,-0.06633851,0.7765002,-0.116340905,0.93558615,0.65440917,0.5677283,0.091817245,0.06694789,0.9246601
0.71959394,0.7318174,0.024855033,0.78296214,-0.021238431,0.754606,0.57828337,0.6155679,0.09104861,0.07430667,0.8023162
0.5550623,0.5794537,-0.00048798323,0.62746143,-0.14654355,0.82512826,0.59841436,0.6423704,-0.04786969,-0.08272575,0.77825963
0.75045174,0.61533266,0.102006406,0.7165036,0.076565504,0.7209423,0.6116984,0.505193,-0.13324665,0.08598156,0.66432256
0.5819439,0.6936176,-0.06698011,0.54741585,0.13384306,0.8740356,0.7237421,0.58632946,0.07242447,0.12963772,0.6667324
0.7511854,0.7437787,0.029001623,0.5827199,0.10736221,0.6939616,0.6730377,0.6859458,-0.035503328,-0.097813964,0.8191171
0.75992316,0.688336,0.052239835,0.75999206,-0.023512319,0.9012588,0.7006253,0.57192886,0.11464435,-0.073375046,0.7363603
0.5446701,0.7280487,-0.07677537,0.64450514,-0.011494532,0.8579049,0.8002129,0.710368,0.0152410865,-0.039020136,0.7297546
0.5518003,0.5505656,-0.1104339,0.553765,-0.016354695,0.9550575,0.73149115,0.61908656,-0.012478918,-0.085235566,0.64766264
0.69360846,0.78957534,0.08445661,0.64961976,-0.1355759,0.8720113,0.65466255,0.61424786,0.01374498,-0.12196856,0.7940192
0.80051327,0.5624396,-0.13746,0.8418834,-0.11358078,0.7606197,0.48874313,0.60811263,0.09805383,-0.14345151,0.8064536
0.56732166,0.56303304,0.032448635,0.6523921,0.012686908,0.7613758,0.6585494,0.60707974,-0.09826132,0.03276266,0.92827225
0.76726437,0.65495265,0.10640076,0.7116244,0.14276138,0.89400625,0.62045604,0.59976345,-0.04647419,-0.09443268,0.6174081
0.7613784,0.5870042,0.09544419,0.7337749,0.08979426,0.62274456,0.50020427,0.5919659,0.045222446,-0.09605044,0.9260216
0.8508848,0.53067887,0.00017280877,0.6743479,-0.14570257,0.8391874,0.7446008,0.5436704,-0.032434367,-0.108128846,0.84946233
0.8449799,0.47767133,-0.036117733,0.66806275,-0.0030128509,0.72337943,0.59174365,0.52446616,-0.06490529,0.061352804,0.6587128
0.70204306,0.6287217,-0.08547038,0.72530174,-0.05641485,0.71806175,0.6633446,0.6240038,-0.13731505,0.011436194,0.94481313
0.78816736,0.6281971,0.023685694,0.59801304,0.0092636645,0.94222844,0.6065393,0.6912638,0.13057116,0.011154041,0.81168073
0.64209473,0.5869973,0.08798207,0.8662547,0.0060854554,0.67573386,0.6204683,0.61988163,-0.06634974,0.10250726,0.8165369
0.81906015,0.58884805,0.08105667,0.63023776,0.10976446,0.76637787,0.5828239,0.49776533,0.059074327,-0.13660139,0.70084196
0.55786514,0.50986266,-0.07683057,0.5731912,0.08545856,0.8842005,0.6132796,0.58874995,0.055182293,0.009767279,0.74956214
0.6518662,0.70186174,0.1092836,0.59889954,0.003351584,0.9653436,0.8076022,0.6560877,-0.14238434,-0.113038145,0.6995943
0.75155145,0.6024588,-0.08078705,0.710583,-0.03943053,0.8277377,0.6141809,0.6583843,0.08094171,-0.10437691,0.7660391
0.5942267,0.63388693,-0.10587616,0.7732245,0.016695708,0.891911,0.66671205,0.7555845,0.09034167,0.03481032,0.86332804
0.64208513,0.74758214,-0.12059949,0.81637406,-0.0012878329,0.8632419,0.6381739,0.72522855,0.004100576,-0.10560476,0.7277342
0.8197575,0.64108807,0.037700847,0.84342766,0.114727974,0.7374328,0.58266836,0.6701436,-0.029604703,0.06312415,0.73005116
0.63619834,0.53917384,-0.035432927,0.63123053,0.003189087,0.94489276,0.71399987,0.6413057,-0.05536353,0.053950027,0.72838855
0.5723481,0.76566446,0.047141775,0.61661,0.057357788,0.7487694,0.8289293,0.794726,-0.05543048,-0.12530482,0.6780929
0.75289965,0.52155113,-0.073491566,0.8045447,0.11397824,0.8122963,0.6550642,0.70668775,-0.021835983,0.050471485,0.77249634
0.74938107,0.76495576,0.02225405,0.54810345,0.02681458,0.8454579,0.57503605,0.56416976,-0.035748355,0.0445839,0.75054663
0.7976876,0.5762558,-0.025858998,0.5720699,0.07204096,0.70612216,0.8247808,0.59866637,-0.056517363,0.093070015,0.78387964
0.7165884,0.49689,0.01772751,0.5869294,0.10514942,0.9500388,0.68814987,0.7879963,0.14124084,-0.03387662,0.8048667
0.66199917,0.5662602,-0.0753567,0.8690232,-0.086176515,0.960027,0.6212438,0.8017547,0.07256305,-0.13300288,0.9497127
0.7848179,0.80310935,0.04219903,0.60603344,0.1287423,0.9276459,0.5594355,0.6609935,-0.13185373,-0.06214439,0.8851044
0.59077674,0.7625104,-0.006127715,0.7006415,-0.09273119,0.888406,0.61775804,0.64132226,0.00087198615,-0.038377456,0.82438844
0.7061452,0.63836354,0.12501147,0.6696714,0.08346945,0.8240012,0.7949779,0.49620283,-0.13314208,0.14416921,0.84145343
0.66304684,0.5211501,-0.031354293,0.6481075,0.04795684,0.75761014,0.5843358,0.81234795,0.0810435,0.03354226,0.69656473
0.6321353,0.705511,-0.14676529,0.6876575,0.032040253,0.9255799,0.52825546,0.61523813,0.087661386,-0.124350235,0.7171799
0.73414004,0.76202583,-0.029027902,0.84070694,0.071061656,0.7329152,0.6634693,0.55791926,0.006435752,-0.0347666,0.71090245
0.5498384,0.71531934,-0.09729322,0.67174095,-0.11629638,0.84079707,0.58039516,0.63538855,-0.12995487,-0.12846847,0.8143378
0.58162516,0.51291776,0.14699203,0.63120157,0.1095424,0.96727335,0.8231033,0.5298685,-0.058296777,0.055373535,0.80739474
0.6353125,0.5329617,-0.07475054,0.7825455,0.023071215,0.6952144,0.5929507,0.54203975,0.07395598,-0.031744502,0.69546294
0.57555825,0.83880234,0.108300775,0.73089546,-0.14290467,0.7490537,0.49982178,0.5314375,0.013257533,0.040061638,0.82044595
0.76487976,0.68264437,-0.1143611,0.6314452,0.12019244,0.7781212,0.5899265,0.75314534,-0.14633581,0.14280757,0.6595841
0.6663473,0.48203683,0.034395397,0.82804644,-0.016736344,0.8512634,0.6641772,0.6365712,0.07876396,0.112075746,0.7771916
0.62326795,0.523929,0.10177821,0.67617434,-0.1449446,0.81871796,0.62529,0.7142835,-0.10385387,0.092948824,0.85798365
0.5742659,0.557084,0.031434387,0.73794866,0.007393971,0.92845154,0.7185357,0.5825744,0.065290704,-0.1254664,0.85976917
0.7049267,0.54796785,0.1089544,0.5671071,0.09669173,0.8727778,0.6463287,0.53346694,0.019527718,0.05542846,0.7867671
0.7863503,0.5925468,-0.03875179,0.602587,-0.033126928,0.6982295,0.5967199,0.6959164,-0.0050502717,0.10307881,0.80886745
0.8185298,0.55185354,-0.14552598,0.6074325,-0.087758705,0.96369386,0.7353286,0.6056064,0.10864407,0.0053993613,0.8870583
0.60392267,0.77847743,-0.0049594194,0.6283473,0.01950413,0.7011528,0.64007056,0.6824738,0.102317095,0.12176034,0.71973
0.68661815,0.7473742,0.11666173,0.64370316,0.016197145,0.69683594,0.70477146,0.65597206,-0.040504433,-0.07812456,0.7966698
0.65578955,0.54784244,0.06535579,0.5394699,0.046096683,0.7277499,0.5868524,0.5138264,-0.058695085,-0.118477434,0.9012401
0.7158868,0.80445707,-0.08773544,0.6788088,0.101438165,0.77988684,0.53580433,0.55009866,0.035767183,-0.11662569,0.84858006
0.66884315,0.6892267,0.08529961,0.82550496,0.119784445,0.84928596,0.7965131,0.5466328,-0.029003337,0.11100027,0.7086729
0.74870694,0.57585174,-0.0663146,0.5591974,0.08352961,0.9065126,0.67811215,0.83248377,0.12392458,-0.036356717,0.70076555
0.60362095,0.8285011,0.11216298,0.7907722,0.09255785,0.8764869,0.6740279,0.64907634,-0.12574041,0.12704673,0.8968996
0.65976286,0.7536235,0.120382935,0.80046946,-0.016410634,0.9518557,0.56110007,0.66580254,0.049484313,0.04960443,0.8638666
0.7005404,0.55051696,-0.035849422,0.6351976,-0.059944727,0.8083446,0.5849539,0.5867383,0.13547522,0.0008058846,0.7028731
0.7275116,0.7784825,-0.14591914,0.66568744,0.14320081,0.73894715,0.6553272,0.62243056,0.03938432,-0.13459837,0.8586269
0.82195175,0.5508085,0.056667224,0.61951065,0.10721573,0.79630035,0.7950003,0.7150112,-0.0038177967,-0.116720796,0.7235589
0.6963028,0.7734694,0.093600646,0.55425227,-0.04388421,0.7499233,0.6524449,0.7810706,-0.09061872,-0.071319245,0.95484376
0.666345,0.59723324,-0.11463383,0.58060163,0.013463825,0.9955385,0.7632279,0.5764912,-0.07422906,-0.010010034,0.9046496
0.6586069,0.8009261,-0.13831079,0.66876256,0.11392793,0.8360977,0.5199357,0.72355884,0.073184475,-0.08006244,0.79576194
0.71973556,0.73787093,-0.12458365,0.6450985,-0.14486778,0.66194105,0.58364844,0.6585965,0.09190294,0.1455333,0.83075863
0.70692366,0.4920801,0.028676286,0.5682051,0.06582655,0.69472855,0.7692596,0.7529174,-0.12568524,0.031736672,0.8883358
0.6205665,0.69913435,0.0736313,0.6322911,-0.045328155,0.69438004,0.6138815,0.69894165,0.0278036,0.03841643,0.77904683
0.75563884,0.72576714,-0.035340734,0.6753502,0.026838645,0.8426689,0.69823664,0.7071623,-0.0824115,-0.011375308,0.64466393
0.66477203,0.5537278,-0.04478971,0.6624499,0.041456595,0.84373295,0.70585823,0.6233744,-0.034410045,-0.12268496,0.7847055
0.78932023,0.7074589,-0.054137133,0.7315066,0.09752308,0.7523633,0.73670995,0.6095625,0.13424546,0.03912376,0.707244
0.64646924,0.73694515,0.009475142,0.77109957,-0.060248375,0.7266238,0.6931582,0.7218461,0.12760499,-0.10727611,0.7464947
0.60667753,0.6314009,0.14859724,0.6776221,0.014384747,0.8098379,0.61258316,0.5668071,-0.12747705,-0.13230233,0.9067792
0.6643702,0.54317164,-0.0717058,0.76198375,-0.033234127,0.8043657,0.74091244,0.6734758,0.08155735,-0.115700506,0.6990235
0.73789084,0.5043003,0.036547765,0.54978,0.064268604,0.7419139,0.61015165,0.54379565,0.14270142,0.1415475,0.8829124
0.7441342,0.7550897,0.0068122596,0.6571047,-0.10272722,0.81645334,0.56956327,0.6063268,0.039366588,-0.1366339,0.87076396
0.5575261,0.56130224,-0.07432171,0.8182948,-0.14504881,0.8066347,0.74455,0.6622785,-0.08496348,-0.032086067,0.70853394
0.65987957,0.7412827,0.12521663,0.6497422,-0.017452747,0.9278592,0.79930615,0.53321165,0.048098013,0.14156541,0.8424519
0.7279228,0.5940186,0.14096689,0.68713504,-0.067540474,0.7823432,0.74854803,0.7690692,0.021847054,0.10863218,0.74774647
0.66912115,0.70757395,-0.06757776,0.77010536,-0.0031457096,0.8339199,0.5106324,0.5599476,-0.11927743,-0.06299077,0.7106029
0.69502187,0.73197216,0.07715371,0.84235024,-0.12867,0.7983876,0.52917904,0.5513116,-0.14851826,0.053124964,0.8747724
0.65214527,0.7049697,-0.034093075,0.7769326,-0.03390298,0.93813944,0.63451475,0.6843065,-0.068814576,0.0010753572,0.90422964
0.6510252,0.68160725,-0.1310449,0.6275563,-0.060783416,0.725172,0.7205117,0.60089266,-0.039470047,-0.011596441,0.92775923
0.71491814,0.7315978,-0.080499694,0.63515216,-0.090251565,0.832111,0.7907512,0.53687096,0.112033576,-0.05111722,0.88293034
0.6639826,0.6776745,0.008975908,0.79868245,-0.020165652,0.7191932,0.6306273,0.59646946,-0.08873783,-0.08353581,0.72058856
0.59772056,0.5399895,0.10257849,0.6352433,0.13789153,0.9413016,0.7656584,0.624003,0.038311526,0.08283199,0.79579014
0.58066964,0.55957484,-0.06946233,0.81163347,0.061920628,0.73743343,0.74977523,0.71459067,-0.07256572,-0.07547538,0.769508
0.7900723,0.64079714,0.030415505,0.57305115,0.06749137,0.67091674,0.58819944,0.6206973,-0.09632614,-0.14236721,0.80161285
0.58332396,0.67540586,-0.0040260255,0.7086588,0.06617519,0.8903208,0.70243603,0.83333635,-0.026748955,-0.11784466,0.66522014
0.7509473,0.7350452,0.0351097,0.68578863,0.029460073,0.6816406,0.591433,0.7880518,-0.11265072,0.024031356,0.7895241
0.6759251,0.5809541,-0.03146682,0.69169176,-0.016397,0.7629771,0.6989316,0.56464005,0.027187482,0.039677083,0.73667234
0.8255986,0.58029044,0.097502396,0.82544696,-0.07609259,0.8110384,0.80395925,0.560279,0.1268059,0.14345774,0.70706236
0.579257,0.6690992,-0.075216405,0.560869,0.076993585,0.86858827,0.631117,0.513386,0.014522836,0.05788,0.7990443
0.6975927,0.6451582,-0.057534188,0.6617369,-0.14822592,0.98442715,0.8353338,0.6145658,0.04689017,-0.00078210235,0.88005936
0.8438269,0.54843533,-0.028712459,0.66232145,-0.06699306,0.71410435,0.7397361,0.59980106,0.117884606,-0.14376834,0.7997393
0.62227637,0.81969106,-0.13671021,0.557852,-0.031606846,0.86731756,0.63286257,0.7301896,-0.112659365,-0.12339253,0.7674245
0.74025,0.5785307,-0.094749324,0.76327795,-0.06284159,0.7171832,0.71457565,0.50516295,0.10938829,-0.06547217,0.7960119
0.7750884,0.5863801,-0.006823063,0.527292,-0.060573168,0.87587893,0.7252494,0.61214507,0.14244434,-0.073009215,0.90887153
0.7977558,0.6764001,0.13797325,0.7906698,0.0649133,0.7402116,0.6880919,0.6374295,0.10111758,0.020241901,0.83021945
0.6735133,0.5438371,-0.09606584,0.6661881,-0.07142973,0.9504827,0.54744995,0.7525681,0.112497956,-0.03548813,0.8485587
0.5853833,0.53760386,-0.07566279,0.85610795,-0.015201405,0.94312537,0.58438176,0.58862215,-0.009334013,0.09355,0.79155153
0.5577138,0.6506531,-0.08065501,0.71982664,-0.005751103,0.7559348,0.7218034,0.70743334,-0.030122802,0.12798414,0.62795585
0.66231537,0.747783,-0.07919122,0.66916716,-0.0066538155,0.7934572,0.69420236,0.57513446,0.061441913,0.13915014,0.6722735
0.5212111,0.64721435,-0.13074023,0.67727894,0.10177249,0.71206355,0.71460736,0.7195449,0.07772899,0.053770527,0.6923019
0.76977754,0.58002937,-0.03160622,0.7853224,-0.054956123,0.84089184,0.5426632,0.63165694,0.016650781,-0.08879773,0.6622122
0.6234025,0.72688913,-0.031689636,0.7556789,-0.08445295,0.75118417,0.5903559,0.6220528,-0.039514534,-0.090274416,0.7112901
0.64245284,0.6301632,-0.089421205,0.81140137,0.11759263,0.7830889,0.5902535,0.6296761,0.08114278,-0.14975038,0.67361075
0.66829866,0.7885649,-0.10333897,0.6166455,-0.058812745,0.64508504,0.7455008,0.75810397,-0.04274404,0.104185045,0.662687
0.72476643,0.7359226,0.13044637,0.7402606,0.040397733,0.8769789,0.72062635,0.5721565,-0.12797666,-0.078297436,0.7287917
0.77696586,0.6343345,0.067494094,0.7662953,0.112017125,0.93428946,0.7816045,0.64031476,0.015826166,0.09090625,0.81321853
0.6373895,0.7037671,0.11560732,0.86100084,-0.14807752,0.8377199,0.58889896,0.846315,0.0066403598,-0.123857,0.6555755
0.7095988,0.6627756,-0.03233137,0.7537787,0.124649525,0.9154693,0.652148,0.61420864,0.06706096,-0.019908324,0.80813617
0.70676464,0.6383985,-0.13908912,0.56932616,0.0021705031,0.7836471,0.73665607,0.7822553,-0.10688019,-0.13543853,0.826512
0.73899764,0.782436,-0.085783035,0.73714554,0.08653407,0.7555773,0.78996825,0.64513487,-0.073235914,0.123580754,0.9407504
0.63246787,0.72152686,-0.09190783,0.69884324,0.06239739,0.75950646,0.5648564,0.6887431,-0.04345338,-0.12061224,0.8211459
0.6707087,0.7350787,0.14548591,0.8001776,-0.0615329,0.885687,0.8215531,0.7516172,-0.024529144,0.10619217,0.9138794
0.83553183,0.7673381,-0.012427747,0.80810106,0.037292957,0.76053214,0.63346493,0.62846977,0.09820445,0.06932296,0.9409044
0.71140015,0.7970131,-0.090661615,0.65332985,0.036061496,0.7133865,0.583833,0.7421183,-0.041292377,0.11324912,0.69514126
0.5453978,0.7549076,-0.05450458,0.58990264,0.03560546,0.78829926,0.56988835,0.56059366,0.13663971,0.13949975,0.91714036
0.8320602,0.5861511,0.11711025,0.82390267,0.07603639,0.7827436,0.75197977,0.70783937,-0.04498943,-0.1281104,0.78699195
0.6049041,0.75360084,0.1493448,0.8303131,-0.13298202,0.71117973,0.73504555,0.62226564,0.008985579,-0.08921076,0.71405524
0.6490252,0.746422,0.09853299,0.5353581,-0.14383283,0.6834638,0.7992136,0.6182434,0.06197481,0.04869631,0.875064
0.74933916,0.7538239,0.013580084,0.6256659,-0.12965079,0.69681185,0.59023666,0.68621314,0.008824885,-0.07884724,0.6818386
0.5713932,0.5429795,0.042223677,0.57394004,-0.04908537,0.90265125,0.5703393,0.67615104,0.032831043,0.10594112,0.7275822
0.8091011,0.78759104,-0.13342966,0.6612769,0.10333711,0.9595839,0.5762023,0.51238954,0.06724273,0.10368618,0.7431828
0.5754377,0.624395,0.057021618,0.7019224,-0.03424307,0.7305278,0.7433009,0.5355718,-0.11560257,-0.023324296,0.85274816
0.8188706,0.53329355,-0.06625926,0.7671892,0.025329292,0.7964813,0.56053174,0.6936117,-0.14816348,-0.056677222,0.8091184
0.6979045,0.80496156,0.031214923,0.74818957,-0.14151359,0.79945123,0.5535296,0.62856525,-0.10530871,-0.02828803,0.901842
0.640371,0.5139362,0.04007122,0.7274638,-0.093576536,0.7158842,0.6320866,0.64153796,0.052724585,0.10749829,0.84674954
0.8054524,0.71649235,-0.018060848,0.68474436,-0.011941835,0.78121513,0.69037807,0.5890697,0.12285054,-0.009515241,0.894338
0.7838646,0.661085,0.1120511,0.7652479,0.03381963,0.9323642,0.72733223,0.6335831,0.014228597,-0.096894145,0.87816894
0.80378413,0.7076336,0.041701913,0.6627057,0.13881665,0.77885157,0.71808815,0.5452981,0.11412281,0.04520729,0.9457201
0.85241723,0.5256801,0.06874849,0.8325134,0.02413924,0.82177037,0.71961385,0.8434718,-0.08455668,-0.103844225,0.689032
0.8066493,0.57473934,-0.12151178,0.6952416,-0.09930341,0.7609669,0.71047014,0.78501606,0.1262556,-0.06079202,0.7313057
0.7928927,0.68240154,-0.09318,0.8308816,0.089965016,0.7885665,0.78768957,0.70521104,0.11147395,-0.13227376,0.76156646
0.650151,0.62982637,-0.05758202,0.69495046,-0.033328466,0.77310675,0.564071,0.80507004,-0.10782842,-0.035878085,0.72192913
0.7054933,0.5837463,-0.055993475,0.5840142,0.030361816,0.8414861,0.5932587,0.62469727,-0.13709359,0.02273199,0.7492782
0.8105505,0.675401,-0.03980159,0.7345587,0.068430305,0.6907916,0.70353097,0.68833286,-0.01256761,0.03511004,0.8718556
0.7741538,0.52621967,0.02465704,0.5183143,-0.0013649762,0.9765589,0.53245527,0.6468098,0.09733687,0.04625775,0.7434442
0.6572467,0.7661226,0.010236993,0.80688953,-0.029243104,0.71544325,0.794175,0.62369704,0.117459744,-0.021256775,0.9193593
0.64149165,0.5735631,-0.088555746,0.55433816,-0.037006654,0.6976167,0.59900796,0.6360643,-0.04304161,0.06114985,0.847302
0.7837881,0.7121243,-0.093909636,0.7584424,-0.13176332,0.7531509,0.5467052,0.6821656,-0.02792117,0.07507393,0.7515316
0.7966787,0.7183185,-0.0060468763,0.6684915,-0.119139045,0.91486627,0.7228569,0.54075867,-0.04014405,0.052017912,0.82577264
0.7299912,0.73032856,0.041192427,0.7175046,0.022450417,0.7546251,0.68076426,0.58237076,0.03741558,0.13467449,0.8804
0.79466915,0.5338453,0.10551089,0.783982,0.081472605,0.96976876,0.83826584,0.5884603,0.14019573,-0.12908976,0.82642376
0.6297585,0.61896867,0.019485265,0.76719415,-0.14110233,0.7248672,0.74067974,0.7151733,-0.06139811,-0.12837325,0.73749125
0.79332393,0.730198,0.050185964,0.77685773,0.12444872,0.68506944,0.64140534,0.72440624,-0.14582494,-0.06814955,0.9220142
0.7811276,0.7813973,0.07443179,0.598458,-0.0672921,0.70620483,0.7556133,0.8426283,-0.14215873,0.053920984,0.6936942
0.7123214,0.7953083,-0.051472954,0.56886595,0.03495434,0.9172704,0.7364646,0.67385817,-0.010556787,0.13651058,0.7520199
0.6611423,0.6872872,0.08196099,0.76047724,-0.13490374,0.71718335,0.81317496,0.6449561,-0.009603396,0.13149926,0.8799468
0.8046522,0.65861404,-0.08294195,0.6254313,-0.06855126,0.7404051,0.56726587,0.5763118,0.046218082,0.036274806,0.66809046
0.75954866,0.7029387,-0.119807936,0.7248415,-0.06471741,0.9024706,0.7317565,0.57675904,0.05030729,0.13257498,0.7946474
0.8069506,0.6990468,-0.08939926,0.56711966,-0.14408226,0.9175205,0.7245173,0.6795924,0.0069425106,-0.12590359,0.6946386
0.647137,0.7276317,-0.09976554,0.7741687,-0.11791411,0.7126455,0.7424702,0.7769506,-0.12007295,-0.020627737,0.7612426
0.57746226,0.5414129,-0.097162545,0.7852349,-0.11991903,0.91087943,0.5799802,0.51974297,0.1266425,0.0005925,0.8046973
0.54962564,0.70416325,-0.024855062,0.68019277,-0.14090931,0.76098853,0.70282215,0.60166156,0.090630755,-0.005135864,0.85318375
0.7227526,0.7509914,-0.09706548,0.5345439,0.014382288,0.69690573,0.76994944,0.6118516,-0.14014126,-0.13484854,0.7271843
0.64766335,0.70984226,0.0891467,0.55247587,-0.018335164,0.64884603,0.6757344,0.5617297,-0.13840362,0.14693692,0.86092925
0.7499688,0.549304,-0.12143235,0.7910856,-0.082830176,0.8507064,0.707791,0.48765284,0.023422837,0.072467834,0.9023251
0.76446646,0.5305636,-0.067267425,0.83788717,-0.093357526,0.7440622,0.51421136,0.504203,0.053836733,0.13378593,0.7763109
0.7258301,0.53565276,0.03950189,0.79703975,-0.09644659,0.6957308,0.6865562,0.67001307,0.08148861,0.09387675,0.8746075
0.5772296,0.54591024,0.098917246,0.55973244,0.04514222,0.86013913,0.6215613,0.67722595,0.084154844,-0.11162688,0.7267552
0.74983734,0.72578174,-0.075858936,0.73013973,-0.06791865,0.7401265,0.78472376,0.75668204,-0.10687432,-0.061977178,0.80421174
0.5967438,0.7784828,0.11640993,0.5888866,0.13032147,0.7505151,0.57364726,0.70724636,-0.13890319,-0.0344347,0.71299845
0.5706236,0.6929068,0.06871249,0.7833764,-0.047114596,0.7156931,0.8194202,0.7444743,0.02140817,-0.06659055,0.6603528
0.7360096,0.49552423,0.09439486,0.6521636,0.09498592,0.72527647,0.7248685,0.6841672,0.11189535,-0.08117339,0.92420554
0.852938,0.62619746,-0.13259374,0.6507609,0.074883744,0.75270194,0.49692297,0.8113893,0.09987812,-0.06344941,0.68189555
0.5532342,0.7181227,-0.094827265,0.8111315,0.13577625,0.8374742,0.628901,0.5651342,0.07187274,0.13699174,0.70105433
0.7668003,0.7253109,0.07428263,0.7757955,0.12411037,0.70569307,0.59984815,0.74727297,0.14307287,0.060602695,0.7823702
0.8226084,0.7838495,-0.13046443,0.66925824,-0.0004196018,0.85959065,0.7101974,0.63804954,-0.07803154,0.08456813,0.9197867
0.7052458,0.69671375,-0.04505741,0.7627062,-0.13371772,0.804148,0.80239046,0.7343737,0.13930178,-0.026760474,0.8764446
0.85097015,0.70765567,-0.044986658,0.7700366,0.11756328,0.9390212,0.67499185,0.68714976,0.023449495,0.07137123,0.92234814
0.71744835,0.65511465,-0.091449045,0.7727533,0.016925275,0.83644426,0.5956931,0.5986515,-0.023591354,0.13429317,0.8359023
0.79873055,0.62619483,0.034862846,0.82468456,-0.095201224,0.89683914,0.8220272,0.74259436,0.08531858,0.0744389,0.6797883
0.78075486,0.5998462,-0.014525756,0.8148947,-0.085949495,0.877059,0.7814876,0.80332375,0.02414909,0.043878525,0.81402695
0.777498,0.646721,-0.016992629,0.6186309,0.05746822,0.7505621,0.7465927,0.5720043,-0.021262676,-0.11458989,0.76810527
0.7984605,0.5366824,-0.09554585,0.75387466,-0.090675116,0.69486845,0.82333934,0.5678424,-0.04415285,-0.10315588,0.6683252
