A,B,C,D,E,F,G,H,I,J,K,L,M
0.036869586,-0.14005205,-0.061166383,0.008632436,-0.020559428,0.1887837,0.13717791,0.12773308,-0.40008938,0.06944816,0.3177094,0.03724608,0.06097856
0.08501351,-0.08798307,-0.048447795,-0.0010803342,-0.113235,0.050744727,-0.13965192,-0.019540012,-0.33057627,-0.12122342,-0.0011105761,-0.06162093,-0.01840669
-0.022335902,0.02565746,-0.13014887,0.021422803,-0.07799828,-0.13783143,-0.08458665,-0.14647083,-0.38790172,-0.009871453,-0.07472797,0.049537584,0.018277407
0.08541237,0.028827682,0.066017225,-0.14255045,-0.020995101,0.09091568,0.031784788,-0.08757486,-0.25375828,0.0505099,0.07782659,0.004278958,0.10791576
-0.0031050146,-0.14715326,0.020854197,0.021932274,-0.031692937,-0.12976839,-0.096719265,-0.05962465,-0.48552582,-0.028564878,-0.06829332,-0.022460446,0.016989812
-0.011619076,0.07063383,0.0761216,0.14619419,-0.22371134,-0.09727954,0.0037002563,0.030723512,-0.52565366,-0.16491984,-0.0046771,-0.058164634,-0.03744632
-0.041867442,0.01805155,0.050166477,0.13268772,0.10334947,0.17357959,0.015985608,-0.006545484,-0.49897945,0.045093924,-0.035278156,-0.09365341,0.1171169
-0.07944861,-0.08057015,0.11046143,0.048253804,-0.057374347,0.16536906,0.096169725,0.14319372,-0.3390426,0.032801274,-0.077444024,0.0062411726,0.042180747
-0.12198253,0.07692431,-0.05404981,-0.086113416,-0.02594018,0.17701863,-0.05037518,-0.012025505,-0.32054543,0.010578439,0.014126264,0.07658772,0.020718336
0.04266487,0.11610928,-0.05128836,-0.08725001,0.14584562,-0.07050359,-0.107622474,-0.0034274906,-0.26767936,0.20138514,-0.05219486,0.0022877604,-0.058653384
0.049266145,-0.037644662,0.025779523,-0.12885186,0.0021729767,-0.08398835,0.09874812,0.09023805,-0.35587826,0.045033388,0.21491723,0.07082321,-0.10119757
-0.09159015,-0.12843597,-0.03532005,-0.08039974,-0.036738824,-0.10806556,-0.1402315,0.12701142,-0.5663133,0.011965353,0.06537038,0.06881231,-0.14852908
-0.09120121,0.13318253,-0.26377416,-0.035739504,-0.24544215,-0.23772663,0.12994301,-0.009990141,-0.6011458,-0.21825066,-0.046510935,0.13172168,-0.019061312
0.014461324,0.046588987,0.10759152,-0.14665982,0.2645408,-0.19046481,0.12706241,0.0007638335,-0.55407953,0.11124128,-0.22458033,0.11145511,0.024356961
-0.054323368,0.06454553,-0.05579023,0.050681725,0.13253695,-0.22408849,0.12666994,0.0625996,-0.5625117,0.156541,0.16298883,0.06036687,-0.03195267
-0.012423828,0.07634987,-0.07649775,0.011974156,0.02375868,0.10829675,-0.06679811,0.1374008,-0.56621754,-0.065547585,0.049659178,0.13263255,0.058187127
-0.041217327,0.055362552,0.054933175,-0.03634309,0.034207627,0.09014143,0.12461516,0.06616475,-0.3807194,0.058366694,-0.18560141,0.006692916,0.09286098
0.1161302,-0.0067911893,-0.008260347,0.12506947,0.07613545,0.0055542663,-0.05233383,0.14768848,-0.45239055,-0.06468437,0.16554727,-0.065710515,-0.057621777
-0.03369602,0.065533236,0.010723107,0.10597086,-0.11628971,0.19571836,0.04832542,-0.13793562,-0.41957986,0.11503977,-0.15870032,-0.042140096,0.004688427
0.07351413,-0.020141512,0.03803974,-0.083412625,-0.029093668,0.24014202,-0.059373505,-0.08801021,-0.30733255,0.19212872,0.03361018,0.012731835,-0.1258375
0.10255921,0.12636074,-0.24048315,-0.12070458,-0.15217297,-0.251789,-0.063430026,-0.1380789,-0.37591353,0.101317696,0.1645087,0.12253103,-0.094236
-0.13586493,0.010014594,-0.068602964,0.12582788,-0.009108916,-0.31352654,-0.08654561,0.038201615,-0.5920594,0.092433594,0.02417723,-0.11663289,-0.028975368
0.06665163,-0.06419572,-0.08585822,0.07456134,0.11042194,-0.036921337,0.14031467,-0.030805781,-0.32226372,0.039360743,0.22310486,-0.05424931,-0.14866099
0.06505552,0.14381668,-0.28769594,0.0043234825,-0.0071814433,-0.14536947,0.002680257,-0.13297717,-0.2297229,-0.12714678,0.0026927404,0.14824608,-0.0776739
0.115448,0.058727458,-0.097015604,0.03464055,0.28453198,-0.1434131,0.08608882,0.08770691,-0.37201822,0.16289566,-0.08248636,-0.047482647,-0.12676437
0.12903377,-0.024338126,-0.22006729,0.10566306,0.16454864,0.023896098,-0.074169375,-0.029362679,-0.32696614,-0.07044791,0.12520254,0.11325827,0.03597614
-0.030757211,0.040185496,0.14579676,-0.12761016,-0.12819412,0.14498556,-0.048117004,-0.062811136,-0.20515925,-0.023904677,0.022852562,-0.11392933,-0.06978479
-0.06084545,-0.052984126,-0.09348723,-0.052047357,0.051116396,-0.16751818,0.036881387,-0.030684829,-0.380126,0.14919789,-0.14590949,0.11483386,0.12782654
-0.13086127,-0.04521673,0.23666161,-0.05339186,0.038702115,0.027942233,0.015823007,0.004641533,-0.34153396,0.08859412,0.21140732,0.09719975,-0.08064654
-0.0017876923,-0.06403048,-0.12398893,-0.14937356,-0.11440019,-0.22434714,-0.017609611,-0.10853514,-0.452039,-0.066725664,0.071271546,-0.0163787,0.027647465
0.1384764,0.06398754,0.09091025,0.11624524,-0.072315656,-0.18589303,0.0373808,-0.06181387,-0.6931794,-0.20647901,-0.14747608,0.11260593,0.11342794
0.09100844,0.09779681,0.19251369,-0.066331655,0.20217916,0.31104636,-0.09527119,0.09575699,-0.54391634,0.12395731,-0.15662667,-0.079321705,-0.13790862
-0.08710408,-0.034907773,-0.10009967,0.12904298,0.17198324,-0.28932154,-0.10136032,0.07430023,-0.53028387,0.1407162,0.11422264,-0.07925624,0.10348362
-0.012535363,-0.066233635,0.10964943,0.041291863,-0.07413922,0.18066925,-0.061953306,-0.01683265,-0.31042212,0.026258107,0.17405702,-0.10148512,0.13189495
0.13277125,-0.05394437,0.19840784,-0.104044735,-0.01571913,0.3025312,0.0076319575,-0.14413428,-0.29526052,-0.13824849,-0.08665261,-0.061412007,-0.0068726093
0.045637473,0.12556109,-0.030692464,-0.081984386,0.042895183,0.02480504,-0.038786568,-0.032261595,-0.5025371,-0.06678778,-0.2700073,-0.08469964,0.0059320033
-0.099837065,0.104203284,-0.11398174,-0.11288001,0.16342685,-0.19723016,0.025033116,-0.054759927,-0.5921215,0.1225308,0.021805353,-0.0055962503,0.07367769
0.00801155,0.13742182,0.18266612,0.070596546,0.24192297,-0.057504106,0.07267876,-0.018975288,-0.71290064,-0.009509981,0.04829348,0.069869235,0.090994015
-0.053127967,-0.051197432,0.10829084,0.1266213,0.06668347,0.30907542,-0.08726732,-0.05582779,-0.7367799,0.115778446,0.030260215,-0.023258626,0.11354336
-0.070331655,-0.12814136,0.056335755,-0.12218215,-0.07380395,0.13512567,0.021800652,-0.031879626,-0.61930627,-0.18047754,0.07690694,-0.13910918,-0.07527375
-0.031731002,0.020196155,-0.17077482,-0.06672995,-0.005300343,-0.30930585,-0.018231332,-0.0053672194,-0.68868035,-0.16861662,-0.3081466,0.082007065,0.11219165
0.08178587,-0.02034828,0.1598419,0.108590156,-0.035717294,0.08502337,-0.067411214,0.012124911,-0.56931126,0.039665654,-0.18337667,0.13966101,-0.008400142
-0.012869209,-0.037624203,0.05139234,0.06972186,-0.13573807,0.2154683,-0.058842823,-0.13806269,-0.35160542,-0.12857956,-0.10938956,-0.115449026,-0.07403553
0.03807138,0.03260483,-0.12129598,0.018512249,-0.07250963,-0.034042776,-0.06307932,-0.1376625,-0.1980695,-0.043732625,-0.07725552,0.14258125,0.08484067
0.01696223,0.021974921,0.011827506,0.0995823,0.12766665,0.06837466,0.068336055,-0.043313153,-0.2588682,0.14475279,-0.00951523,-0.049023308,-0.033052526
0.0058324635,-0.091977656,-0.081676066,0.08226018,0.050499238,-0.07155784,-0.07480544,0.14319548,-0.28166464,-0.12696107,0.1548782,0.14465368,0.010172442
-0.07852035,-0.13426092,-0.0979276,-0.012367204,0.022946857,0.12813303,-0.12499522,-0.083765656,-0.2923574,-0.17194615,-0.1346214,-0.10093135,-0.07090003
-0.13604194,-0.023746654,-0.19091332,0.046281233,-0.012940809,-0.23270124,-0.08074969,-0.08985114,-0.3112427,-0.2351899,-0.26736382,0.04662651,-0.054581217
-0.12680683,0.07371099,0.07115583,0.14975703,-0.020601232,0.12652215,-0.12298296,0.07933949,-0.1969243,0.011167239,-0.16031702,0.1176787,0.022926152
0.02358155,-0.0749512,0.018462379,0.020163953,0.11337522,0.10567367,0.010460004,0.026004985,-0.06968927,0.051769063,0.106188685,0.12750348,0.032873407
-0.06737023,-0.10415231,0.116879806,0.025157034,-0.12745282,0.10618908,0.06947224,-0.02868031,-0.17427121,-0.07916838,0.073773675,-0.038945213,0.059894368
0.00037920475,-1.977384e-05,0.09731819,-0.053686902,-0.23083416,0.17835091,0.082730606,-0.0959801,-0.016761363,-0.24584709,-0.2117472,-0.1455849,-0.016960204
-0.037293278,-0.14758039,-0.013473531,0.12182468,-0.07798897,-0.08315979,0.117712796,-0.13493252,-0.07999436,0.04925382,-0.28562388,0.030559957,0.061628416
0.055546194,0.09011026,0.17868522,0.06367366,-0.22788098,0.06390099,0.1153909,-0.006827414,-0.09927116,-0.16239662,0.029759448,-0.03921073,0.018354729
-0.08097807,-0.087993324,-0.09890025,-0.060367137,0.20680892,-0.06512386,0.08827554,-0.05893559,-0.015188269,0.011993848,-0.24915364,0.012361661,0.008108944
-0.052872814,-0.070640594,-0.12103601,-0.064878136,-0.16637272,-0.05722271,-0.05161109,0.012617141,-0.05382756,-0.21479747,-0.11238465,0.096204445,-0.0646767
-0.09669788,0.14431071,-0.2124601,-0.0027694404,-0.0567035,-0.2031144,0.036121845,-0.12968338,0.024715498,-0.12636468,-0.16467239,0.09783089,-0.11128979
-0.011963174,0.03347361,-0.04859604,-0.03262133,0.015358672,-0.111181654,0.054593742,0.1334332,-0.120002836,0.12149565,-0.11954959,-0.10843542,-0.04444857
0.03718713,-0.118483186,-0.026982963,-0.048967175,0.0019176975,-0.031160265,-0.09568839,-0.09591149,-0.01640749,0.15406659,0.26891607,0.085825294,0.001385361
0.04693982,-0.078917995,0.027719587,-0.11690065,-0.05484461,0.0015109666,0.11819807,-0.042877905,-0.2122662,-0.03158734,0.010491759,-0.010866016,0.05110012
0.036112264,-0.04227408,0.023848671,0.12026209,-0.06980065,-0.14011334,-0.043127686,-0.00014144182,-0.19710147,-0.19432078,-0.13638261,0.108255625,0.11293253
0.031601906,0.13409635,0.09085325,0.081959724,-0.038895763,0.2925973,0.10790035,-0.09932378,0.040403143,-0.07253641,-0.25043854,0.030476168,-0.016272172
0.09335649,-0.13345946,0.012075994,0.11745924,0.23159711,-0.029783197,0.016559243,-0.10713151,0.17014036,0.14125372,-0.21731114,0.019238517,0.0019334257
-0.030573003,0.13714746,-0.044612773,0.08023164,0.0051562637,0.038567893,-0.066935815,0.0079369545,0.16392048,0.015208736,0.10156584,0.10800853,0.008687645
0.11963451,-0.09151458,0.0020023687,0.007868707,0.22174947,0.16039431,-0.051532604,-0.08273479,0.15158749,0.01042141,-0.052462056,-0.04199969,0.06259395
0.11289412,0.05055763,0.11925947,0.027221277,-0.121023595,-0.03946428,0.13797477,0.117690176,0.091753915,-0.18080594,-0.12977593,0.074437454,-0.1259508
0.0038463026,0.017538145,-0.19775884,0.05324319,0.09325041,-0.084750734,-0.03195312,0.13330245,-0.0032196715,-0.010297481,-0.2272963,0.093780264,0.06862548
0.0071176738,0.099011734,0.13932143,0.009830028,0.013771931,0.16813135,-0.028154202,0.11624667,-0.047681004,-0.020133061,0.022452474,-0.053826265,-0.08834346
-0.038430266,-0.012777984,0.02735614,-0.08064262,0.06760245,-0.15978509,-0.028778337,0.110530406,-0.04268702,0.17978862,0.012918865,-0.019456148,0.12447286
-0.09625771,-0.13509178,0.0051610395,0.1398058,-0.1548976,0.04597343,-0.047424175,-0.09273057,-0.11967056,-0.04372965,0.16808988,-0.031166643,0.135973
-0.11960672,0.064468384,0.22293112,0.0862737,-0.26256546,0.14514364,0.120812744,-0.079618625,0.12454419,-0.19044048,-0.13435507,0.052753568,-0.1481401
-0.09392609,-0.07658546,-0.013287634,0.110565424,0.13620186,0.079511404,-0.023395061,0.062080845,0.24830037,0.1751684,-0.30306858,-0.018592194,-0.06987972
-0.014660403,-0.027758129,-0.035479143,0.062081873,-0.08250988,0.114769205,-0.06943685,-0.07069354,0.2197824,-0.07540194,0.14164175,0.07596514,0.121619165
-0.047341548,-0.073406234,0.22213155,-0.075972855,-0.10835713,0.12635921,0.06642316,-0.031656615,0.15322068,0.10185145,-0.1785489,-0.14428706,-0.14726597
-0.015246451,0.12545323,-0.15707873,0.0269652,-0.07747622,-0.25401092,-0.10809796,-0.04843442,0.12084755,0.037543386,-0.026719473,-0.0049827993,-0.05141387
0.022030786,0.035703346,-0.14071855,0.104111224,0.16975935,0.039027855,-0.13181938,0.016738072,0.048207536,-0.015150994,0.04361624,0.13315353,0.079572275
-0.04049138,0.014512256,0.1269112,-0.13040829,0.17084605,0.19985197,-0.10000928,0.12388569,0.10733581,0.099301204,-0.104641944,0.07751264,-0.031672418
-0.067658275,-0.103242695,-0.15891618,0.014498889,0.023687106,-0.1840948,0.10039884,-0.07629136,-0.102988295,-0.11849223,0.10041913,0.010671705,0.04903309
0.13458547,0.12885147,0.09835837,-0.052704357,-0.06353001,0.15568954,-0.1478865,0.11785707,0.06034022,-0.091220096,-0.24032947,-0.03661024,-0.0731118
0.08236086,-0.10912815,-0.1237056,0.046185866,0.09225667,-0.16723906,-0.067951694,0.12039712,0.13401292,0.23403633,-0.21053956,-0.07223996,-0.078569025
0.010092497,-0.090964675,-0.09964247,0.099958345,0.010694936,-0.12688775,0.13977939,0.041445285,0.047402263,-0.12287533,0.16492443,-0.04603023,-0.14548442
-0.09357588,0.021381438,-0.14379066,-0.14457533,-0.025817774,-0.094230995,-0.07583809,0.106277704,0.15237768,-0.049278207,-0.15670127,-0.12556675,-0.10258587
0.14234132,0.1331046,-0.22850122,0.048620194,-0.0038194042,-0.10437229,0.01999721,-0.015471891,-0.030108232,-0.08790936,-0.16544463,0.07635675,0.007705882
-0.08970465,-0.121938504,0.1487099,0.030577108,0.075184666,0.10520627,-0.12836784,-0.14048147,0.024984758,0.17755592,0.051627874,0.12350264,0.055832863
0.0746278,0.09628594,0.039389305,0.023266852,-0.23635325,0.12666628,-0.11591326,0.06857197,0.12480947,-0.061456718,0.22237472,-0.022961587,0.14455917
0.08932462,-0.0596798,0.2634833,0.01113902,-0.018798627,0.12719211,-0.053681538,0.12987813,0.23823997,-0.027133971,-0.10531403,0.1337052,-0.0060132593
0.14006168,0.12586868,-0.027144752,0.03597465,-0.058608957,-0.005892344,0.02394712,0.032055885,0.3309486,0.029671766,0.09629872,0.06951828,0.07366401
0.014164105,-0.06261737,0.12249296,-0.09782882,0.0015062839,0.15278165,-0.12791666,-0.11135931,0.29592448,0.14545578,0.10711964,-0.10290007,0.0052523166
-0.0603415,0.08439195,0.13577662,-0.13589388,-0.21000227,-0.23360527,0.044428438,-0.13754293,0.20202841,-0.18844612,0.051394954,0.014131695,-0.14638726
0.12229535,-0.10100135,-0.13803631,-0.04783432,-0.05156462,-0.31125876,-0.012256786,0.10083771,0.099942274,0.12737004,-0.1596527,-0.12521799,0.08380531
-0.078390226,0.09325272,-0.0065126866,-0.08122289,-0.13319142,0.0020084977,0.13842705,0.03926286,-0.08131948,-0.175082,0.10745807,0.02114679,0.0670284
-0.08554507,-0.13202922,0.20779592,0.031173259,0.028431714,0.0011286288,-0.109059125,-0.084680185,-0.22973585,0.2055555,-0.25156626,-0.045326024,-0.13064566
0.11499137,0.10517782,-0.2629139,-0.04650917,-0.10779327,-0.2051256,-0.041261673,-0.11469151,-0.20113869,-0.24479188,0.3254053,-0.13265122,0.12624747
0.06439301,0.06386922,0.20285511,0.03272429,0.050116166,0.07923784,0.040995225,0.041987523,-0.18625683,0.23775831,-0.177171,-0.08403136,0.032690316
0.104558855,-0.019357488,-0.11112328,0.037044138,0.17428493,-0.019007392,-0.054209128,0.024628997,-0.04969369,0.06594563,0.26120773,0.041330695,0.0417936
0.056389347,0.0045643747,0.15498412,0.06636284,0.01623899,0.05750957,0.0069517493,-0.030628324,0.077049084,-0.07651234,-0.007662706,0.012340233,0.011110574
-0.08624232,-0.05216553,-0.010667761,0.09408851,0.00079798605,0.2065832,0.054065093,0.051005572,0.12942946,0.04859917,-0.1276352,-0.01123336,0.044406608
-0.057179995,-0.06659516,-0.027996588,0.059238896,0.081651926,0.14306155,-0.047410086,-0.12502964,0.2908724,-0.15052548,-0.084098786,0.06511979,-0.015848115
-0.0053780973,0.09368703,-0.043753743,0.12013242,-0.03858596,0.078940555,0.14159966,0.027151898,0.23916668,0.030695349,-0.27222362,-0.071781814,0.09203595
-0.12812121,-0.048434757,0.19832149,0.0010076016,0.13609469,0.25367355,-0.14369601,0.053238913,0.42576957,0.20087263,-0.0690143,0.020700008,-0.10460079
-0.022425696,0.09347795,-0.035827227,-0.0038223267,0.10024099,-0.029787727,0.07438576,-0.03637775,0.28927216,-0.0755633,0.335055,0.11904824,0.010427013
0.04730609,-0.13974254,0.005005424,-0.0818943,0.15193518,0.06486897,0.13132614,0.13634259,0.39557353,0.20395057,0.013153799,0.13890916,0.091440246
0.117916405,-0.068077564,-0.01566632,-0.058771975,-0.12613563,-0.056436565,0.042141363,0.12765157,0.19484589,0.008401409,0.16968453,0.14437315,0.030646741
-0.0059517473,-0.04723467,0.16396597,0.09646091,0.048847377,-0.13213524,-0.11512973,-0.07412646,0.17145036,0.01665093,0.010266608,-0.08503245,0.12370801
-0.03144797,0.05784622,0.14409584,0.10085514,0.028782792,0.1578219,-0.0025527626,-0.12070474,0.3559258,0.038544096,0.085665874,0.07797693,-0.10482545
0.0559479,-0.05912946,-0.0895604,-0.050414212,0.008797616,-0.14926946,0.02980566,-0.08413319,0.5292057,0.06074243,0.16529322,-0.11441952,-0.1024746
0.035354212,-0.0761896,0.022469722,-0.13950123,-0.123012796,-0.2177498,-0.033527218,0.1231603,0.5685452,-0.17623149,-0.012038771,-0.1233359,0.14643207
-0.093908146,-0.108752444,0.28944814,-0.14930934,-0.053317815,0.0012401533,0.03571564,-9.9763274e-05,0.44548282,-0.04837309,-0.058050334,-0.03944593,0.09891091
-0.097378656,-0.021400481,0.020797044,0.06242378,-0.1832702,-0.018663652,-0.007486999,-0.04316581,0.25824666,-0.15281308,-0.0130990185,-0.02168873,0.0882428
-0.011545926,-0.10133059,-0.0062427223,0.09690711,0.06438462,0.04547973,0.09766911,-0.03962689,0.43024954,0.006817246,-0.20944142,-0.13810417,-0.119144246
-0.11377832,-0.022109553,-0.022086985,0.036194384,-0.1687102,0.090139836,-0.042808257,-0.03867136,0.6477635,-0.1415555,-0.10402383,-0.09769924,-0.075040005
0.0028530061,-0.016262934,-0.05790987,0.02907464,0.028925253,0.025209412,0.0009857863,0.010021836,0.6761235,-0.00044158287,-0.10327324,0.11508709,0.034528166
-0.058329947,0.116304874,0.04273639,0.050897464,-0.1622098,0.08060777,0.052701578,0.037067086,0.7268681,-0.13267353,0.05564615,-0.046962336,-0.09177372
-0.099281594,0.11741936,-0.015958749,0.011163056,0.209883,0.0878668,-0.09014118,-0.023999676,0.66823,0.19607174,-0.2169326,-0.028335646,-0.12715614
0.14458278,0.06915061,-0.058541447,0.024229765,0.09151387,-0.014560886,0.029399708,0.029967532,0.68099964,0.04888367,0.20993526,-0.12265279,0.023814648
0.033479184,-0.10232547,-0.121026605,-0.017188549,-0.07787556,0.041137498,0.14370424,-0.14242417,0.53053343,0.18469143,0.060246855,0.053100944,0.13582814
