A,B,C,D,E,F,G,H,I,J,K,L,M
0.037310928,-0.053259425,0.042352304,-0.07636857,0.14687297,0.07499251,0.35738155,-0.033499345,0.8967147,0.71189815,0.27526867,0.07762982,0.3681852
0.067336604,-0.07700338,0.14477289,-0.1461294,-0.14201008,-0.07743459,0.22888908,-0.08488798,0.6674653,0.62239796,0.21751618,0.03249158,0.67351365
-0.0994581,0.13358065,0.051232025,-0.05765906,-0.058656514,0.0058579296,0.28974357,0.096919715,0.8168064,0.91984403,0.25917545,-0.07310647,0.5596396
-0.10415937,-0.07642878,0.024137571,-0.104827166,0.07480042,-0.07544407,0.39010805,-0.10208865,0.8490273,0.6132347,0.24794781,0.023706794,0.34434855
0.02216436,-0.14705077,-0.13936713,0.13932642,0.05336596,-0.012073085,0.34041685,0.082786605,0.8312894,0.620163,0.20421398,-0.025385626,0.6192242
0.055279776,0.035388857,0.04355316,0.1410797,0.07204467,-0.016122565,0.21226934,-0.07322685,0.6633761,0.8974892,0.29864487,0.08162014,0.46097037
-0.14990978,0.126162,-0.016680062,0.08621243,0.13255209,-0.10692866,0.0037461668,-0.05734229,0.6738471,0.6889976,0.26809263,0.054250956,0.49531192
0.0014964193,-0.0974769,0.028197423,-0.07946873,0.018488437,0.07678947,0.21048495,0.14814508,0.79888916,0.59556687,0.26020426,-0.14206377,0.66531515
0.0675939,0.04575962,-0.01718919,0.14386237,0.14735368,-0.10060471,0.2897526,-0.031787917,0.7588612,0.93268776,0.28559572,-0.038974963,0.57502055
0.032416463,-0.03823489,-0.11344114,0.11118555,0.11013794,-0.13056293,-0.11084643,0.040759534,0.9111217,0.7478155,0.3568383,0.10711923,0.48010007
0.08769341,-0.10357158,0.10482073,-0.07727099,0.033236742,-0.044120446,0.33420235,0.13423407,0.9601127,0.5694386,0.2835317,0.12257141,0.6173788
-0.007219553,-0.011320949,-0.11366424,-0.026344694,-0.0356415,-0.10218723,0.14803916,0.026389465,0.99736345,0.8491788,0.41337818,0.12301695,0.6493995
0.017924324,-0.09702629,-0.10417979,-0.02307807,0.035532847,0.14384735,0.2409578,0.13190988,0.72464347,0.72023183,0.15210241,-0.059113152,0.3943552
-0.09145546,-0.05890294,0.14556152,-0.099826425,-0.017559513,-0.058973253,0.03996431,0.101101875,0.9002244,0.5670667,0.27454597,-0.052348085,0.7809204
-0.13970745,-0.13460805,0.021682262,-0.024747223,-0.14777547,0.06914991,0.16097155,0.038209334,0.77114815,1.0212922,0.24091786,-0.13123447,0.4115888
-0.0015659928,-0.08768155,0.017205492,0.1438115,0.10414964,0.060080647,0.2575608,-0.026366584,0.78743535,0.6315632,0.25958267,0.09695174,0.48280647
-0.023467526,0.00914979,-0.11371018,0.043271556,-0.13410187,0.025692463,0.4150108,-0.07474914,1.159684,0.8318162,0.1964073,-0.1018876,0.5798137
0.0018722117,-0.008914918,0.13944295,-0.043237336,-0.08968645,0.1273661,0.1235237,0.038085192,0.7420454,0.80530685,0.23327185,-0.13476926,0.4633187
-0.029658742,0.064776674,0.052874938,-0.086467505,-0.11970619,-0.090412036,0.15017755,-0.0812408,1.0257559,0.53096074,-0.0032170787,-0.14511989,0.36801997
-0.11593502,0.03433177,0.08900355,0.06081359,0.044205904,-0.12168961,0.15845436,-0.022812903,0.7586365,0.58533955,0.14355016,-0.025332749,0.3450572
-0.12830837,-0.12480244,-0.041701518,0.04544708,-0.10112109,0.078671664,0.05894299,0.044716343,0.7027849,0.5492324,0.3201172,-0.07423838,0.12866166
0.07610454,-0.06911801,-0.0048151016,-0.1308003,-0.05806654,0.08948743,0.47608912,0.074638024,0.75408804,0.454372,0.32282105,-0.09741533,0.39630654
-0.024907708,-0.01768212,0.031056032,-0.13567488,0.061702803,0.119906306,0.47202125,0.084019735,0.80039525,0.58578086,0.40219796,0.04710801,0.6046876
-0.015569508,0.017706126,-0.0066296905,-0.1413381,0.13079998,0.14174002,0.29500446,0.056610852,0.6075438,0.91387767,0.23728622,-0.10617699,0.71580136
8.966029e-05,-0.0979323,0.014921844,0.0073492527,0.12517774,0.0898671,0.043786928,0.13404652,0.83543193,0.84754777,0.087344155,-0.05351969,0.5683549
-0.072550915,-0.046022594,0.08827831,0.039621964,0.12129784,0.075927794,0.06862579,0.09999348,0.8897015,0.66189355,0.45043087,0.018747449,0.48396996
-0.012625545,0.020537853,-0.103077784,-0.1106631,0.147143,-0.11180286,-0.08742734,-0.14106245,0.88869125,0.5991834,0.34376732,0.13480693,0.2871557
-0.0043700337,-0.09819628,0.1444174,0.090403765,0.02142255,0.1140185,0.21937072,-0.02356273,0.93175197,0.39441812,0.15294893,0.120860934,0.65139925
-0.114440784,-0.062744886,-0.03667558,0.0069422573,-0.14698818,-0.008996934,0.073904775,0.044569433,0.73599553,0.9361255,0.34627354,0.046774834,0.6246917
0.019439682,-0.032679766,0.031877846,-0.113482,-0.017915994,0.083486855,0.09800011,0.13675377,0.76646644,0.68975586,0.21199095,-0.06708148,0.25154376
-0.13303182,0.08589639,-0.11611487,0.06152375,-0.10302052,0.095657915,0.28659138,-0.04338073,0.99556273,0.6228622,0.21539597,-0.107084155,0.70298827
0.097966865,0.030422151,0.06363733,-0.06664952,0.045121536,-0.054034747,0.09085151,0.0732526,0.8106501,0.77782255,0.3821736,-0.08583838,0.47502568
0.06068808,0.033734143,0.062356263,0.032553375,0.085847914,-0.021721706,0.43028414,0.0654524,0.8041011,0.63087124,0.09318681,0.018051565,0.43391728
-0.08418179,-0.122785226,0.0039305836,0.14439896,0.10958564,-0.08251369,0.24929568,0.0105819255,0.8102233,0.5776545,0.1810664,0.122003615,0.56140417
0.012193754,0.11746606,0.083324954,-0.019295529,0.1461536,-0.012510166,0.24222864,0.09559451,0.8292543,0.7071245,0.38864514,0.09566505,0.43253428
-0.108536325,-0.10417443,-0.022828579,0.07587719,0.1373994,0.055224463,0.22754851,-0.06567916,0.88630676,0.73007417,0.2467101,-0.09646737,0.29231322
-0.014118284,-0.0765944,0.14759499,0.09031361,-0.061941504,0.09640968,0.14560738,0.06788537,0.90626454,0.3955189,0.28589797,0.014957398,0.5392775
0.013245538,-0.08678824,0.14395702,0.020173416,0.13988581,0.0049853474,0.2663198,0.00449872,0.96767676,0.79563385,0.36564267,0.08672553,0.4940303
0.110197306,-0.14123431,-0.13215391,0.124812454,0.03889656,0.018366575,0.0010152385,0.11537799,0.5129547,0.6002775,0.19567788,0.1295282,0.42526776
-0.1483594,0.111510634,0.13224581,0.07266897,0.07888052,0.08502151,0.057764784,-0.08319161,0.97244376,0.569968,0.4958829,-0.14114533,0.48735467
0.114593655,0.03551492,0.010787964,0.13388419,0.002883494,0.010818869,0.33676118,0.12142539,0.76487505,0.7062353,0.36870313,0.0978571,0.44064313
-0.049938463,0.13313076,-0.13597348,0.0686363,0.06409909,-0.13460392,0.46554035,0.056899667,0.825842,0.6741967,0.1216949,0.12760735,0.6172115
0.12147638,0.000112220645,0.078013524,0.09923138,-0.13454428,-0.098753214,0.33478343,-0.07158019,0.82112974,0.7377198,0.42124176,-0.04473807,0.6470274
-0.04509189,0.08459559,0.06664966,-0.11240584,-0.12969008,-0.07725846,0.09543879,0.0055924356,0.6715189,0.9142629,-0.044329237,0.10375428,0.20386654
0.053669885,-0.081321895,0.13891536,0.087531075,0.057083577,-0.026134014,0.22700794,-0.07103673,0.7647194,0.52175844,0.27945185,-0.087692164,0.7333577
-0.10779823,0.09691836,-0.054194443,0.14836606,-0.12810302,0.040847987,0.2839439,-0.07858018,0.9163125,0.80790204,0.29812518,-0.06523118,0.14523926
-0.119118586,0.028701097,0.14228696,-0.13457505,-0.14409627,-0.0620234,0.20770012,-0.009945393,0.73693275,0.37816706,0.17924367,0.088942766,0.4479844
0.061639994,-0.1028251,0.09287386,-0.08773349,0.044690296,0.10245359,0.4499529,-0.06624617,0.92159617,0.5461535,0.10240934,-0.092644505,0.6141987
0.025955006,-0.11777325,0.116699606,0.023114368,-0.10829988,-0.024439245,0.23298821,-0.023276985,0.6409403,0.80876017,0.18042211,-0.01702866,0.49305093
-0.10167521,0.0013837665,-0.055736862,0.104905516,-0.1360309,-0.07830098,0.38264835,0.014418647,0.78553665,0.8146157,0.3811926,0.12900472,0.40031374
0.008604974,-0.032178767,0.1177409,-0.010952383,0.04473202,-0.029592544,0.025053486,0.11509812,0.79773486,0.54971063,-0.11200195,0.084064156,0.37449405
0.07045032,-0.011565119,0.096018344,-0.036799982,0.12002483,-0.13725361,0.30760035,-0.07067973,1.0347557,0.49613404,0.05566217,-0.05496417,0.6717675
0.12616119,0.019478828,-0.13168828,0.14454961,-0.099259436,0.0866669,0.1900667,-0.013358578,0.76518846,0.8399239,0.15247536,-0.076871365,0.42473397
0.021229342,0.024748385,-0.00041545928,0.13657686,0.04893072,-0.05474239,0.26005143,0.06917614,0.83579206,0.7868821,0.0939447,-0.11022641,0.17809586
0.07821679,0.11141631,0.03931901,-0.008828491,0.13376242,0.020755112,0.3964319,0.0063278675,0.9639687,0.3665584,0.1610406,-0.13302991,0.25902283
0.04709834,0.043061167,0.12465632,-0.14833398,-0.025058307,0.13408938,0.0119062215,0.048236206,0.8424798,0.40794268,0.48236746,0.053057402,0.26563045
-0.021547318,0.11694476,0.14312562,0.11890024,-0.06644374,0.10410264,0.39675197,-0.13263129,0.72268033,0.50154006,0.1931813,-0.017141223,0.30142856
0.009247616,-0.12712887,0.052951857,-0.017852932,-0.061991647,-0.104944095,0.16301554,0.07505341,0.6494092,0.58652043,0.49130207,0.03109768,0.60459095
-0.1293534,0.023801118,-0.11150019,0.019735098,0.07403439,-0.12538056,0.18127744,-0.05010549,0.75635314,0.81047696,0.2545397,-0.003577739,0.57266665
0.0111706555,-0.02164203,0.05483465,-0.06418195,0.011289269,-0.12487275,-0.026292846,-0.1024093,0.8564215,0.83068734,0.13903773,-0.09629914,0.6852892
-0.11860868,0.07777999,-0.10159688,-0.07447098,0.08058052,0.0066839457,0.2821776,-0.10859607,0.89560366,0.90104055,0.28658485,0.07422756,0.36688685
-0.08087436,-0.1301836,0.02150938,0.14561376,-0.10331072,0.06595066,0.011872061,-0.020409405,0.783741,0.52572095,0.30677873,-0.09661235,0.4493205
-0.050136052,-0.02587583,-0.1442365,0.023482352,0.026016146,-0.087749794,0.40595108,-0.14476594,1.0174775,0.6626761,0.41415477,0.017831758,0.56317365
-0.056871705,-0.08233187,-0.05442939,0.034279868,-0.028228663,-0.012367636,0.27213123,0.034003437,0.703456,0.7991899,0.15688892,-0.03502933,0.6189737
-0.13665451,-0.06587218,-0.046733364,0.06988971,0.043450356,0.023028016,0.13825056,0.0800733,0.7163773,0.6607627,0.22971478,0.10594994,0.57491845
-0.08886498,0.13212976,-0.0021182299,-0.012186155,-0.04654584,-0.099609554,0.2988053,-0.062373452,0.9765005,0.6379364,0.34117258,0.14922568,0.27766603
-0.03673473,0.060892925,-0.054211095,-0.0743437,0.02091226,-0.041730665,0.31428146,0.0070848763,0.7640592,0.6308687,0.45755607,0.12900525,0.46433038
0.090249285,0.041684225,0.016937315,0.026223794,0.14136317,-0.038567625,0.38790363,0.03774634,0.7135343,0.6170591,0.14616723,0.022519529,0.5312194
0.0016408712,0.0474938,0.091722,-0.14710727,0.028700545,0.0968198,0.122939385,0.04741241,0.8120326,0.6179845,0.208841,-0.052975647,0.8106023
0.100872755,0.008072451,0.12559667,0.13977575,-0.09762435,0.021036714,0.43486497,0.026413694,0.69246465,0.8935057,0.123499796,-0.10067801,0.3886443
-0.14606741,-0.11361086,0.043923005,0.05097638,0.039960623,0.06312586,0.17716804,-0.050140433,0.93301684,0.6190506,0.025044806,0.12639874,0.57585585
-0.017341465,0.04771681,-0.028247885,0.097648844,0.094790235,-0.09284285,0.23552498,0.100316405,0.8403325,0.8052071,0.33200276,0.061200634,0.3980435
-0.024642736,0.08303589,-0.0474511,0.03614427,0.06542593,-0.06335305,0.258016,-0.056274444,0.65383303,0.6436596,0.3273098,-0.1032846,0.11655395
-0.099104695,-0.10279538,-0.100322574,-0.12653661,-0.058045685,-0.118359596,0.22531751,0.1332266,0.94811267,0.25640717,0.26368728,0.015896305,0.59857905
-0.14826684,-0.11767763,-0.07763749,-0.07254687,-0.14486893,0.012819454,0.091381155,0.037081107,0.82253623,0.7746835,0.33154827,-0.010574728,0.5619385
-0.078218795,-0.12627903,0.06124714,-0.03814044,-0.08145524,0.14798123,0.41454107,0.11276689,0.56165683,0.77553093,0.33206865,0.09895587,0.39304668
0.007755935,-0.1396291,-0.12805235,0.029855654,0.024501726,0.1429882,0.25885752,0.02179785,0.91616976,0.57917345,0.47308743,-0.05053255,0.49557966
-0.04134155,0.14161777,-0.06582919,-0.10789798,0.11387274,0.013796955,0.287032,-0.085333265,0.9937949,0.7298487,0.43681943,-0.10946478,0.48019615
0.11977175,-0.12573779,-0.14647646,-0.117473125,0.1280888,0.025311947,0.16596788,0.044507056,0.7423823,0.6679301,0.39702225,0.024997756,0.6923222
-0.07280735,-0.072295785,0.034390062,0.005284786,-0.04105214,0.067653194,0.17118543,-0.08792891,0.7616817,0.79167855,0.44117174,-0.13688688,0.51639605
-0.01574181,-0.14779289,-0.14054874,0.030096382,-0.07872788,0.00845331,0.41326898,-0.033064343,0.9158016,0.6100552,0.22737177,0.07298492,0.7082432
0.113404304,-0.008312911,-0.1359284,-0.14554502,-0.11974217,0.033667073,0.16123363,0.068672165,0.93563175,0.9659214,0.3826191,0.13672036,0.6292224
-0.07229158,-0.061206512,0.11490479,0.08379395,-0.015919387,0.039245695,0.2407642,-0.0724622,0.8914827,0.77679956,0.0068569556,0.06370346,0.615957
0.09510037,-0.034898132,-0.14977007,-0.14136204,0.108246684,0.10630283,0.38494396,-0.07023898,0.86213744,0.6604917,0.3799039,-0.124308735,0.48892516
0.1355241,-0.11065878,-0.12176552,0.046789438,-0.13954651,0.1254406,0.3822848,-0.091688454,1.0308526,0.76592577,0.19538714,-0.031039886,-0.036465846
0.120220274,-0.027897067,0.047823384,-0.06917316,0.098209575,-0.062093087,0.39365116,-0.035358794,0.7601548,0.33390242,0.30683768,-0.12465419,0.630125
-0.016302943,-0.024674729,0.09393628,-0.029433295,-0.111268,0.02826181,0.4065758,0.119276255,0.7616887,0.7949375,0.13965914,0.051529244,0.51066315
-0.015857413,-0.0025149882,-0.07463175,0.12083349,0.14432746,0.12627259,0.22749203,0.03719376,0.4281891,0.8266721,0.137046,0.0651367,0.545757
0.014125854,-0.08453372,-0.006313458,-0.14404356,-0.11436897,-0.13469717,0.039733663,-0.028983347,1.0021644,0.78725773,-0.097729616,0.08125861,0.4221483
-0.08674264,0.08088121,0.053304926,-0.0066598356,0.028591633,-0.021435648,0.25900182,-0.062615156,0.8441598,0.77761316,0.2034131,-0.0325683,0.24461828
0.09937443,-0.040592,0.087403506,-0.124452844,0.048239976,-0.11187403,0.075252816,-0.07907226,0.7725658,0.5594073,0.4210942,0.084312215,0.43590805
0.07305676,0.009288222,0.09047811,0.009052962,0.1210877,0.09058748,0.38261056,-0.11035609,0.8556973,0.609813,0.22303154,-0.08493271,0.45854712
0.14727268,-0.08101507,-0.13712184,-0.0653271,-0.06318863,0.055523127,0.2501144,0.14894274,0.67649275,0.6945777,0.17295606,0.09050539,0.5521171
-0.019129068,0.0058867633,-0.11794771,-0.12451557,-0.100205116,0.05714567,0.40922982,0.13686615,0.9045955,0.6916095,0.4012787,-0.11349684,0.3600529
-0.13410947,-0.038743153,-0.08421761,-0.0022659153,-0.111944735,-0.12643181,0.32998064,-0.031940483,0.81783664,0.63263714,0.22584125,-0.14938478,0.33723342
-0.06558849,-0.058588423,0.12682456,-0.1121511,0.06487231,0.10944295,0.065519385,-0.052763365,0.76371485,0.6737128,0.071447164,0.054381236,0.5740355
0.020919785,-0.05668597,0.057185948,-0.052577272,0.016180709,-0.0466446,0.43397552,0.1451183,0.73402864,0.85487634,0.31293613,0.08695789,0.37818044
-0.11451756,0.081716254,0.03518729,0.06345077,-0.13432832,0.04905705,0.33820018,-0.07691403,0.8351016,0.6666671,0.18616883,0.10165927,0.18327002
0.054117903,-0.0423519,-0.14085983,0.120913506,0.14501938,-0.12927975,0.15665759,0.033410132,0.98155993,0.5065943,0.3679606,-0.12557296,0.53349245
0.07898265,-0.08190236,-0.10574475,-0.033731394,-0.04257696,0.0056696683,0.39858842,0.104322016,0.7613223,0.6168544,0.10356238,-0.1306226,0.52358377
0.059076473,0.077690795,0.05111237,0.1283842,0.014125496,-0.10622775,0.2661724,-0.050700046,0.84645444,0.82780206,0.15333831,0.031462938,0.5491483
-0.08981931,-0.11628999,0.14134023,0.039733633,-0.07182003,-0.058612704,0.39893004,-0.04942126,0.69260585,0.70717394,0.20917016,-0.13482569,0.39778787
-0.085123695,-0.05025065,-0.013328448,0.1118643,0.059148356,0.087899834,0.30160457,-0.14684868,0.7658986,0.667177,0.2999755,-0.05399459,0.45458472
-0.11983061,-0.07888223,-0.08149851,0.09569998,-0.05236607,-0.14103097,0.3453279,-0.008391708,0.9592742,0.71502936,0.26684636,0.09788035,0.3906092
-0.03703226,-0.08875698,0.033991724,-0.11735323,-0.047093138,0.14019433,0.14238858,0.12669405,0.8859838,0.63859487,0.13143075,0.0034915209,0.47881556
-0.03327182,0.118107885,-0.123407386,0.06602812,-0.003339082,0.14933491,0.36435777,-0.1327595,0.72397125,0.75707203,0.3001838,-0.1458703,0.42366862
-0.047980107,0.09902586,0.13256946,-0.06939489,0.1143969,-0.03173107,0.26785046,0.034868896,0.7929672,0.530426,0.40863127,-0.11858168,0.32185212
-0.034145594,-0.05027756,0.062871486,-0.13951956,0.08302532,-0.06031432,0.2877193,0.122400105,0.7602279,0.442437,0.309775,0.07746798,0.55798763
0.035701707,0.10069239,-0.119711444,-0.01446569,-0.082140654,-0.047415107,0.30094683,0.090626284,0.8766631,0.8139879,0.12719905,-0.12473596,0.70954555
0.014211059,-0.1286067,-0.09588054,0.058467314,-0.082415365,-0.13170788,0.14215325,0.12894598,0.52151805,0.69869256,0.2421682,-0.075436614,0.5189188
-0.046121567,-0.08834593,0.07113242,0.0832092,-0.041722767,-0.0397878,0.10901423,-0.07450792,1.0283613,0.71487963,0.32818148,-0.082561165,0.4051142
0.075083226,-0.036702655,0.12528509,0.058751166,0.120017976,0.14734992,0.23364618,-0.03384097,0.94000834,0.5948801,0.4418983,0.12833467,0.47858676
-0.08140567,-0.09461589,0.096744776,-0.036306776,0.0037234426,0.060734153,0.20815547,0.1415081,0.85470736,0.67780805,0.2683825,0.099521205,0.44476694
0.02536206,-0.14396368,-0.056913674,0.0706255,-0.1282728,-0.10280764,0.16135219,-0.1159816,0.7208735,0.55787534,0.1883798,-0.12349968,0.7809892
0.11186612,0.0052402467,0.047980398,-0.0158066,-0.039763644,-0.08580439,0.2161506,0.045883387,0.78069556,0.8522408,0.47269154,0.0840864,0.5168115
-0.0046533346,-0.12050222,0.11879209,-0.04599356,-0.03704322,-0.0708048,0.08336885,0.004678309,0.7046143,0.6634247,0.108041994,0.02481319,0.36966443
0.09147188,0.07824783,-0.08140776,0.06065108,-0.08545933,-0.092400804,0.26198614,-0.08732837,1.0438262,0.5089506,0.3656187,0.14801022,0.6034248
0.10699421,-0.049844027,0.12470621,0.062014073,-0.14463067,0.06682609,0.008050844,-0.11664797,0.92384756,0.9246582,0.41699612,0.032945126,0.36676788
0.11801177,0.08019541,0.035125658,-0.14823243,0.07303326,-0.031669326,0.24211374,0.0691722,0.7362709,0.6277297,0.31276056,0.11984503,0.61214745
-0.11965022,0.099319085,0.015058756,-0.022698134,0.12716383,-0.13143554,0.4335929,-0.11916358,0.9570037,0.83786476,0.267758,0.06501199,0.71007645
-0.051085874,-0.0728724,0.12672886,0.037920162,0.07459371,0.10129282,0.39900795,0.1099129,0.7120709,0.8915052,0.2925041,-0.12960638,0.5810463
-0.021600708,0.04693249,-0.028014205,0.0650965,0.12099615,0.020564288,0.33554417,-0.14364736,0.8667537,0.90651906,0.1665428,0.05759062,0.52205807
-0.13983646,0.08443841,0.018090308,0.09079544,0.05661501,0.048307016,0.08640316,-0.086895436,0.8723749,0.65937185,0.14240965,-0.082233615,0.50935066
-0.1259995,0.086949244,0.14856455,-0.061609842,-0.13676195,0.037793368,0.09807695,-0.090564504,1.0575488,0.783116,0.4332995,0.09398796,0.41503587
-0.077758044,-0.12890458,-0.022814184,-0.0528066,0.019868612,0.052528843,0.3557495,-0.080933,0.9124291,0.53316885,0.37725437,-0.019339144,0.27463403
0.13003775,0.13977727,0.031726316,-0.07054412,-0.13672146,0.14321429,0.47250408,0.12922025,0.87962997,0.51183915,0.3001406,-0.11239071,0.6701577
0.087965816,0.021570668,-0.06331247,0.049922332,0.05706218,-0.13872045,0.17936742,0.11989504,0.68997204,0.77048576,0.37711623,-0.0011188239,0.5022912
-0.037548356,-0.07045997,-0.13487859,0.031071603,0.054215953,0.07127054,0.49138308,-0.048103794,0.83298135,0.814687,0.12554957,0.10315323,0.600723
0.11263949,-0.030899122,-0.0045554936,-0.035728596,-0.031898312,0.04169841,0.37645406,0.07564585,1.0035267,0.79995227,0.32785767,0.09461333,0.6184775
0.056116074,-0.10000989,-0.02352415,0.024931401,-0.1395728,-0.10338518,0.14937142,-0.0268168,0.7830525,0.6450531,0.074929535,0.0890923,0.24232826
0.037418485,0.14301011,0.091914624,-0.10825992,-0.010352001,-0.101546526,0.21680471,-0.019640595,0.8535697,0.6049248,0.19916902,-0.058370054,0.5791428
0.10827455,0.098914474,0.016389668,0.053785577,-0.103831396,-0.001725629,0.15047851,-0.019699633,0.91194344,0.7202411,0.2306232,0.0049028248,0.41696787
0.13710612,0.11442527,0.14189404,-0.028937355,0.016571328,0.007631272,0.26444566,0.12469843,0.8459354,0.5465013,0.28685758,0.066626504,0.43717963
0.008287415,0.009736389,0.10709578,-0.07674165,-0.13937576,-0.006625131,0.3150215,0.11203137,0.81403667,0.58067435,0.3984263,-0.04753209,0.5142888
0.014838815,-0.08028775,-0.08195937,-0.05840423,0.1040476,0.03871292,0.41943914,0.14506927,0.7024023,0.69179773,0.16967118,-0.020957187,0.40290087
-0.016857699,0.06416105,0.13907972,-0.012315869,-0.13482137,-0.010288879,-0.005331792,-0.0803153,0.6794497,0.6558725,0.18803912,0.029642522,0.75966954
-0.03546179,0.12834817,-0.07961156,0.11360076,-0.12874758,0.092424795,0.17359301,0.021241412,0.6847309,0.8664625,0.3321272,-0.09222581,0.46333444
-0.012430191,0.05417095,-0.032974526,-0.09848537,-0.11029787,0.06841196,-0.012531474,-0.032411046,0.73794657,0.62784296,0.44278967,0.078073174,0.32830644
-0.1318706,-0.0036930293,-0.10922706,0.11964229,0.0258452,-0.1235685,0.13709606,0.066023394,0.93283206,0.49538225,0.17291489,-0.011481941,0.545897
0.043512806,0.059189975,-0.06356807,0.1259197,-0.047776543,-0.09489538,0.056379214,-0.019008636,0.7084277,0.8189539,0.08632101,0.02564758,0.57037
-0.038575135,-0.11623963,0.046984807,-0.11432423,-0.1434414,-0.11942479,0.38000995,-0.11984143,0.8221735,0.9012884,0.11921184,0.07714185,0.53702796
