A,B,C,D,E,F,G,H
0.14472565,-0.005942598,-0.122618064,0.17324114,-0.024199128,0.19338594,-0.7166228,-0.07515448
-0.0601985,0.00731799,0.010390401,-0.09645081,0.12336144,-0.122732714,-0.58308774,-0.123363525
0.033234254,0.14075339,-0.11523436,0.041773275,0.062962696,0.1573278,-0.5663905,0.040949285
-0.17495775,0.123229474,0.121573925,0.25000313,-0.01379104,-0.0048618466,-0.65436304,-0.116833776
0.21984164,-0.1206055,-0.010452777,0.18509395,0.03112407,0.09729874,-0.7614449,-0.10924108
0.12877733,0.14945662,0.066949144,-0.05390401,0.041855693,0.0062377006,-0.6701573,0.14336216
0.13431603,-0.14263609,-0.044401057,0.20528409,0.12525928,0.14607258,-0.5842093,0.04020068
-0.14721209,0.014593482,-0.12569168,-0.28853294,-0.13515091,-0.047062792,-0.43995982,0.012173802
-0.09266482,0.13030145,-0.07413451,-0.09144002,-0.048025154,-0.20225784,-0.46473965,-0.07643511
-0.22298282,-0.015308917,-0.14827903,0.26879257,-0.06490801,-0.21429792,-0.4297913,-0.011832371
-0.2727097,-0.1058107,-0.11345798,-0.057114094,-0.01666978,-0.20584725,-0.6910348,0.02904512
-0.16264427,-0.058228202,-0.069791116,-0.021728441,0.11624816,-0.017233461,-1.0743872,-0.08602029
0.011273168,-0.1227189,0.08596024,-0.027408965,-0.1450112,0.0332632,-1.1925594,0.08103415
0.20510596,-0.07449916,0.09965539,-0.060591683,-0.0030162632,-0.036000095,-1.309031,-0.12151888
0.2240139,0.055914715,-0.1154276,-0.162939,-0.13226247,-0.0115264505,-1.2356852,-0.046902984
-0.052073643,-0.09012964,0.14938816,0.04580438,-0.14635286,-0.07123564,-1.143101,0.08699539
0.25788945,-0.0043538213,-0.019144073,-0.039998114,-0.14276311,0.28024724,-1.1170452,-0.057881266
-0.13113345,-0.05336591,-0.010270998,0.13033351,0.023047239,-0.08010405,-0.83187085,0.035247028
-0.048843294,-0.023569897,-0.136923,0.09281639,-0.12616678,-0.1564272,-0.8871342,0.11276615
-0.131157,0.09005557,0.103936136,-0.056336835,-0.09435338,-0.10454507,-0.9044043,0.03532237
0.065257125,0.0670858,0.04458131,0.08324362,0.06815846,0.121518105,-0.9237157,-0.047844835
0.11148997,0.14874682,-0.11413093,0.060421243,-0.12885891,0.00499893,-1.001259,-0.03584563
-0.19006306,0.13142541,-0.030244842,0.19518907,-0.13188282,-0.17675704,-0.9631578,-0.071108796
0.058116943,-0.11158857,0.004608199,0.018973663,-0.035495155,0.022986174,-1.0845785,-0.054542758
0.029139683,0.09916386,0.1430982,-0.013768241,-0.04336576,0.12903695,-0.9752375,0.11810413
0.18442138,-0.08113407,-0.047462083,-0.041033372,0.08373298,0.06809548,-0.98592633,0.006803304
-0.017684378,0.04463473,-0.13680616,-0.1950911,-0.13491651,-0.16598326,-0.81638706,0.13778278
-0.2552239,0.11421442,0.06226918,0.06341243,0.07050757,-0.028474629,-0.9403076,-0.015509695
0.03045693,-0.11530241,-0.0071935803,-0.015069827,0.005481422,-0.077945486,-1.3257456,0.05812873
-0.006072402,0.08127032,-0.0018885732,-0.09049231,-0.12450663,-0.09736822,-1.4061911,0.052119777
-0.06547204,-0.045351543,-0.07638955,0.09739907,-0.048359282,0.06939693,-1.3935436,-0.11620417
-0.12789837,-0.06748379,0.10760704,0.027281858,0.009765297,-0.15875745,-1.3547072,-0.12313257
0.09231424,-0.11981044,0.14164779,-0.064635,-0.10597432,-0.012632981,-1.4064353,-0.021910623
0.27468497,-0.058834024,0.118843675,-0.15354016,0.08745347,0.19113012,-1.4429753,0.116420835
0.021736816,0.110361844,0.000105023384,0.04679417,0.09616597,-0.029944077,-1.0442047,0.068938226
-0.11528769,-0.08217919,-0.13742122,-0.038401753,0.108640015,0.10522029,-1.1280811,-0.040634252
0.006622106,0.040161207,-0.05431196,-0.16843992,0.11715016,0.0058639646,-1.2475231,-0.05237346
0.05716601,-0.09139538,-0.12420304,0.0043656975,-0.11116995,0.07000807,-1.1845459,-0.08997553
-0.13554421,-0.11812549,-0.11614262,-0.20391597,0.023473471,-0.20092572,-1.2495676,-0.06257878
0.015913226,0.019639656,0.13763648,-0.025479324,0.009398654,-0.05359394,-1.2525663,-0.06153179
0.2585758,-0.08456846,-0.1419037,-0.124658525,0.11460966,0.01648356,-1.3574294,0.020671308
-0.0848787,-0.07101889,0.10338852,-0.08826242,0.0072389543,-0.12838458,-1.1071736,0.14693141
0.10111071,0.08902024,0.060922682,-0.124516785,-0.04850226,0.221915,-1.3162546,-0.10881858
0.12657341,-0.034850977,0.031108558,0.02251599,0.054955482,0.14712903,-1.2415652,0.082765386
-0.04046569,-0.044862166,-0.11497222,-0.048348464,-0.04177972,0.087185964,-1.1767727,0.086900696
-0.10764314,0.047668055,-0.002651751,0.09096958,-0.06632699,-0.14014706,-1.1584172,0.06511517
0.08496484,-0.022357494,-0.043903686,0.17965524,-0.102146626,0.1070005,-1.1226143,-0.096520565
0.012518607,0.069783136,0.032467604,0.065883204,-0.0059551,0.10607364,-1.1717098,0.1383799
-0.03603822,-0.12486315,-0.07752723,0.18011607,-0.10863226,0.1413084,-1.2954688,-0.0150500685
-0.06510753,0.0014063418,0.0042529404,-0.14149615,0.1205627,-0.08237342,-1.2011414,-0.03197676
0.067058936,0.0040287524,-0.044347823,0.06633723,0.1344251,-0.056524433,-1.1178617,0.105517775
-0.15049171,0.11016169,0.01767394,0.14111002,-0.030013792,-0.08563017,-1.1792694,0.118519604
0.15830961,0.04064341,-0.025509045,0.23175508,0.0026941597,-0.008791685,-1.3817533,0.05387616
-0.14949778,0.10199779,0.065895334,0.15382601,0.03229557,0.066150516,-1.1296847,-0.102035075
-0.029347286,0.13719499,0.13711876,0.10190219,0.13814244,-0.07376343,-1.4286991,-0.03542774
0.20943049,-0.11825974,0.04378535,0.066859245,-0.026460297,0.16414373,-1.5700059,-0.053694285
-0.09695552,-0.09194386,-0.03766331,-0.15605596,0.09638868,0.058427736,-1.3897882,0.12346879
0.09980634,-0.021186978,-0.09507811,-0.19996643,0.11328545,-0.10632815,-1.6241543,0.088153034
-0.19648999,0.06690928,0.07122889,0.109926194,-0.09390929,-0.0015004426,-1.5401006,0.038970143
0.029979967,-0.05544772,-0.037174076,0.0035162717,0.079447225,0.20367128,-1.8281775,0.098826855
0.04458277,-0.11472878,-0.046574913,-0.09466591,-0.119443566,-0.11071406,-1.895243,-0.14384225
0.04843659,0.016709149,0.045439318,4.3302774e-05,0.07038382,-0.13269888,-1.9996227,-0.03208848
0.0029795542,-0.010560513,0.11554536,0.0051787496,0.14756668,-0.0041058958,-1.8910011,0.013285607
0.12888809,0.14096218,0.031186938,0.05242005,0.03388685,0.010624409,-1.8229802,-0.11506377
0.09003234,0.14976975,-0.04037728,0.18816443,-0.06126754,0.16661063,-1.80003,-0.010479122
-0.14138141,-0.14005055,0.06544821,0.08395782,0.074572995,-0.04050315,-1.6772646,0.026924625
0.002724193,0.026471779,0.13537398,-0.008350775,0.0869741,0.13492511,-1.8662195,-0.005564928
0.2587065,-0.103060395,0.11349666,-0.052350946,-0.033534817,0.16367188,-1.8260754,-0.13694638
0.09866877,-0.09384973,-0.08340427,0.03820479,0.021403134,-0.008802637,-1.4810213,0.1226348
0.030973703,0.018956348,-0.13025591,0.042182818,0.020446643,-0.079099804,-1.4800699,-0.08840166
-0.19691795,-0.1492545,0.118701816,-0.10156793,-0.07954259,-0.16899258,-1.4887459,0.0019073188
0.025796957,0.06258987,-0.07273377,-0.0015255809,0.020312458,-0.029186487,-1.7342324,0.13102779
-0.14446142,-0.10829677,-0.07121594,0.021763444,0.1266818,-0.088273965,-1.7160332,0.12380257
0.04870151,-0.046534523,0.14159846,-0.11480343,-0.088072196,-0.07163395,-1.9131188,0.1333752
0.19489901,-0.08917891,-0.10354458,-0.13878562,0.1000039,0.015200883,-1.8954027,-0.029401802
-0.22864607,-0.14396673,-0.131685,-0.11447588,0.09040797,-0.094149426,-1.733642,-0.12222566
-2.9847026e-05,0.03268972,-0.1206565,-0.16769022,-0.11633293,-0.1612111,-2.0742404,-0.116468534
-0.25110322,0.048788354,-0.00045238435,-0.015748791,-0.095111534,-0.26173073,-2.1827052,0.07342
0.021126196,-0.0683995,-0.027325757,-0.038736284,0.0020475686,0.00020559132,-2.4717462,-0.10842966
-0.069414645,0.055278987,0.13993317,-0.063901134,-0.023388043,0.102174245,-2.4471364,-0.07459987
0.05670084,-0.10355325,0.055374563,0.0047212243,-0.0803595,0.22061327,-2.3895612,0.14290732
0.11842196,0.14257258,0.075732216,-0.17499858,-0.072105005,0.07926069,-2.3811636,-0.067465305
0.08986917,0.07193591,0.09389402,0.034389235,0.13141996,-0.028712198,-2.2865484,-0.1146788
0.11527616,0.002745226,-0.037512057,0.08708164,0.01686433,0.014716029,-2.178213,-0.082610466
-0.13607982,-0.0846193,-0.043676056,0.0951789,0.11587778,0.03227488,-1.9332087,0.024748191
-0.15260407,0.13863122,-0.14168347,-0.19153047,-0.016043931,0.081447415,-1.941725,-0.038892172
-0.23065375,-0.01375407,0.012999326,0.17066595,0.03252034,-0.09304264,-2.1035056,-0.11131581
0.057173967,-0.049587145,-0.12206346,-0.016841412,0.004559949,-0.051768534,-2.384325,0.07467304
-0.24111365,0.08071178,-0.14298308,0.040118396,0.012902707,-0.040642902,-2.1993701,0.008557484
-0.17157686,0.058295205,-0.08463155,0.18598866,0.02110961,-0.20277697,-2.5496836,-0.13347909
-0.13794295,0.1311335,0.14362946,0.1517761,0.0647572,-0.21840803,-2.6270285,-0.04408052
0.056630954,0.018076196,-0.04525838,0.02444525,-0.029222846,0.016881794,-2.9072611,-0.030885011
0.017871447,-0.018025279,0.0027294755,0.14445661,0.14829665,0.060019903,-2.7934308,-0.04570009
-0.10496335,-0.046604417,-0.123945706,-0.043187976,-0.0070154667,-0.058485992,-2.6305754,0.0588385
-0.26210526,-0.054190673,-0.05372449,-0.030607127,-0.013924345,-0.25719547,-2.7124152,0.122811824
-0.016186513,0.10271081,-0.08585544,-0.070537515,-0.06382685,0.06848646,-3.0682805,0.07129647
-0.08998488,-0.09606364,0.08331144,-0.012556717,-0.003331393,-0.04320754,-3.1511042,0.13758162
0.11665934,-0.1217518,0.077255934,-0.07503469,0.055894062,0.21885118,-3.1741786,0.0075739175
0.12090835,0.14473766,0.011602551,-0.16694334,0.084718004,0.052902,-3.1166806,-0.005336523
-0.025500022,-0.05789078,-0.012604743,0.25120804,-0.1359162,0.027840257,-2.928228,-0.015615389
0.08350171,0.020467132,-0.123837486,0.03317801,-0.028039493,-0.062392175,-2.9455774,0.08536981
-0.08938579,0.040183738,0.024447829,-0.018129677,-0.062004074,-0.073317096,-2.8553069,0.11846709
-0.013245523,0.038968623,-0.06329492,0.138837,-0.08689501,-0.015073679,-2.9147236,0.11214247
-0.20682782,0.027569711,-0.1139631,-0.052878797,-0.09082617,-0.06622997,-2.8618848,-0.14750537
-0.023001075,0.03133121,0.035562053,-0.06811445,-0.088371366,-0.23690917,-3.2025433,-0.0042726398
0.047697604,0.065825,0.08299363,0.031168342,0.07774782,0.13838153,-3.3711548,-0.015856832
0.22101173,0.08526918,-0.11408045,0.024427287,0.008558005,0.21711662,-3.2606127,-0.08855154
-0.18308935,0.03318511,-0.098780505,0.21900827,0.076453164,-0.2519833,-3.069308,-0.011274412
-0.09384581,-0.10118761,-0.025021397,0.020502478,-0.053995483,-0.15489393,-3.3479776,-0.13917024
-0.16647863,0.0900165,-0.13759023,-0.24268278,0.095715925,-0.086938374,-3.4040434,-0.09291373
-0.21449813,0.0014714301,-0.018879965,0.1933593,-0.07611165,-0.1270089,-3.6869245,-0.08252573
0.10290815,-0.11844802,-0.12222434,0.02779819,-0.14675903,-0.045601778,-3.9134195,0.046623632
-0.13812992,-0.036781028,0.010667503,-0.26655072,0.03549601,-0.21073368,-3.7643843,-0.12859052
0.083636984,0.0045910776,-0.00426206,-0.15776676,0.010987431,0.10483463,-3.9541695,-0.12767921
0.07985838,-0.04252301,-0.12758365,-0.093713,0.07968651,-0.1188813,-3.9780684,-0.090059
-0.14030412,0.14060211,-0.03771989,-0.03936304,-0.035235323,-0.0088018775,-3.7865126,0.11529091
-0.11107114,-0.04668553,0.024604008,0.13599944,0.011066094,-0.15437989,-3.83421,-0.055759087
0.032655045,0.037583217,0.017474696,-0.11282423,0.028578788,0.092445135,-4.020054,-0.08075309
0.13232617,0.056909055,0.055312604,-0.059319794,0.032845676,0.04989378,-3.8507547,-0.11453761
0.20526114,-0.05280585,0.13517594,0.13636513,0.14816537,0.1438804,-3.8675034,-0.06266087
0.16453212,-0.09183709,-0.13657933,-0.108561754,0.022576481,-0.011643782,-3.8084097,0.048029065
-0.25214258,-0.07347204,0.13545343,0.005621955,-0.02817332,-0.07838875,-3.5694766,-0.11209671
0.020691484,-0.11382668,0.049729005,-0.079508826,-0.07747854,0.065202065,-3.7294605,-0.08220057
0.13953142,-0.134882,0.10642105,-0.25834236,0.099311635,0.118630975,-3.7989569,0.06262687
0.188296,-0.12713622,-0.0024566352,-0.07601394,0.029696137,0.21833503,-3.5351079,-0.06457422
-0.019224793,0.0037539005,-0.14613193,-0.056562737,0.07248314,0.0618719,-3.2459626,-0.101478755
-0.23043348,0.014626354,0.0993859,-0.132954,0.08459222,-0.15552387,-3.3008206,0.14776358
0.15322047,-0.06720779,-0.046649195,-0.08322861,0.06269826,0.19919828,-3.6340652,0.10507718
-0.0042307004,0.12337661,-0.024161085,0.04965215,-0.071258895,-0.19028166,-3.3630855,-0.13613158
-0.11528744,-0.0762269,-0.09705421,0.038233906,0.09317386,0.12163396,-3.4329767,-0.08011771
-0.13425067,0.12067494,-0.015051395,-0.020519875,-0.10038629,-0.018055215,-3.4112637,-0.13041338
0.10397372,-0.14010479,0.0038160533,0.097014636,-0.011579543,-0.1544298,-3.5742946,0.07211484
-0.022181027,-0.021785274,-0.12895305,-0.036475047,0.008649051,-0.08429972,-3.5645092,-0.12313513
-0.004159078,0.04039541,-0.049540065,-0.029818863,-0.02496259,-0.2269403,-3.503042,-0.10611266
-0.036048107,0.13920718,-0.012588829,0.15237126,0.12991351,0.03375671,-3.4074023,-0.06229922
-0.14457496,0.1486887,0.045306996,0.2561683,0.13376814,0.03739135,-3.5513027,0.008826375
0.104985386,-0.02261293,0.109146506,0.05045964,-0.09574823,0.012337528,-3.6975045,0.13368857
0.018516451,-0.13433313,0.084653094,0.11813623,0.056190908,0.11007854,-3.6839736,0.02553974
-0.018343255,0.021795437,0.038287565,0.008836478,-0.042083144,0.06351486,-3.5825977,0.017535418
0.14738329,0.08021179,0.0013130605,-0.039349154,-0.012886584,-0.021884993,-3.5104775,0.10311943
-0.078270674,-0.03740201,0.07075703,0.21776447,0.12149173,0.07892339,-3.3950942,-0.050883368
0.100961834,-0.09755774,0.08535196,-0.058562152,0.14599895,-0.019997194,-3.5233173,0.11679757
-0.0055436343,0.04617794,-0.02915781,-0.12667212,0.07683149,0.21461947,-3.4708114,-0.08149542
-0.00051047653,0.14642924,0.02004227,0.06883168,0.015744478,-0.15992954,-3.5942686,0.056949988
0.16496083,-0.10400717,0.14565977,0.14025396,-0.023832843,0.022582173,-3.7073863,0.106169015
0.16668996,0.0043304116,-0.13674593,-0.09674324,0.037746638,0.06144903,-3.5381496,-0.020826072
-0.22114775,0.07916124,0.035743028,-0.13732867,0.0421187,-0.25945443,-3.5100117,0.003430158
0.046109796,-0.06340342,-0.14298531,0.17795126,-0.038279757,-0.046133444,-3.767567,0.030056268
-0.26563656,-0.05110567,-0.13289832,0.042920567,0.13397607,-0.0659706,-3.8340938,-0.097825855
-0.1251413,-0.059369124,-0.13418645,-0.12796529,0.030545786,-0.05477397,-4.142266,-0.009002745
-0.19169389,-0.002458483,0.14364919,-0.17847767,-0.080957584,-0.041129693,-4.176848,-0.030586839
0.15444937,-0.13475637,-0.12232113,0.101710916,-0.015163049,0.20283519,-4.350158,0.14211592
-0.1905334,0.048451155,0.06145169,-0.028056636,0.039037228,-0.2501245,-4.0670986,-0.06778002
0.096354306,-0.002074629,0.08790079,0.038308084,-0.117566004,0.019203424,-4.23692,-0.06679627
0.0766491,0.09319046,0.0059427917,-0.0041579753,0.010260329,0.15757771,-4.01029,0.014820576
0.07193227,0.13760826,-0.0035504699,0.2379066,0.11955032,0.11676845,-3.9617283,0.0144732
-0.0036416054,-0.044478074,-0.11099808,0.17012641,0.09302141,-0.083327256,-3.828933,-0.061938733
-0.24238999,-0.12195703,0.044619948,-0.10275979,-0.016163334,-0.16022569,-3.832955,0.053499714
0.1837922,-0.024920508,-0.0053227246,-0.21009448,-0.0037126243,0.11978832,-3.964355,0.120194435
-0.10289838,-0.048311844,-0.012814894,0.01851295,0.019061819,-0.14306024,-3.7740426,0.05205299
-0.12184176,-0.03019926,-0.007384151,-0.035944104,0.062044233,0.12989064,-3.8583448,-0.018747225
-0.11554767,-0.06319122,0.10599682,-0.041168705,-0.07047136,-0.06569139,-4.12156,0.10360992
0.17397925,-0.04594385,0.005426541,0.016119838,0.085072204,0.19112356,-4.2754436,-0.07375646
-0.032194234,-0.13241315,0.06301798,-0.122402705,-0.09719321,-0.13391319,-4.2355103,-0.024088621
0.20308621,0.013034806,0.04055944,-0.09407292,-0.09307482,0.114546865,-4.2911,-0.13655198
-0.0029015765,0.048755273,-0.028502673,-0.12665507,-0.09867729,0.09443264,-4.1668777,0.14502063
-0.11168395,-0.086855456,0.020923615,-0.01402954,-0.025310166,-0.105726674,-4.03139,-0.13586971
0.12403768,-0.049606882,-0.04991845,-0.090777755,-0.11574333,-0.04574974,-4.2175336,0.09342688
-0.1069064,-0.042855926,0.03819196,-0.197539,-0.011995748,-0.012369923,-4.124673,0.04018213
0.032803044,0.031993,-0.017202139,0.045007043,-0.025822863,0.12955959,-4.331652,-0.0032474995
-0.06108424,-0.014761731,-0.06117493,0.17830613,-0.0015384406,-0.14189902,-4.319493,-0.063138574
0.07046947,0.05121155,-0.07260837,0.03460017,0.07996212,-0.053860933,-4.4522333,0.12168911
0.010971248,-0.12130175,0.14807957,0.16127674,0.103675306,0.074744,-4.360707,-0.118928045
0.26598245,0.08807807,0.080678165,-0.0059790984,-0.03592415,0.15507042,-4.373461,0.09279081
0.06234704,-0.060463667,0.06392528,0.1448203,-0.07934609,0.111920014,-4.1884174,-0.12076657
0.19556554,-0.05671592,0.1401425,-0.16933048,-0.051182218,0.15424894,-4.265,0.06057197
0.18818891,-0.083941594,0.085558936,-0.025498345,-0.10087904,0.05962038,-4.0815396,0.007018909
0.17468914,-0.021414116,-0.057996124,-0.13071512,-0.09491415,0.058284998,-3.783721,-0.11594155
-0.10200295,0.079797834,0.10098696,-0.00044612586,-0.1307867,-0.065954715,-3.7041585,0.13767245
0.15928407,0.014239103,0.0056611747,0.06176445,0.051048398,0.12173124,-3.902575,0.12469107
0.05825463,-0.12357406,0.10820395,0.11781198,0.03970124,-0.10928288,-3.6253102,-0.091634616
0.03384217,0.12524927,-0.13503312,-0.035905287,0.032722086,0.04035466,-3.691049,-0.094934486
-0.23056304,-0.08184348,0.02652429,0.11469066,-0.02206397,-0.2847712,-3.6605852,-0.0628457
-0.11305219,0.06138195,-0.0718608,0.0057815313,-0.09397982,0.11279987,-3.747411,-0.0738201
0.012888692,-0.00055766106,-0.01685068,-0.058265567,0.0541953,-0.18843019,-3.94981,0.10285497
0.098333806,0.019219726,0.06698853,-0.12852627,-0.117419355,0.010339588,-4.0295444,-0.07493057
0.15740111,0.124438226,0.03737469,-0.1270249,0.05882433,0.20351094,-3.89638,-0.10423791
0.123368904,-0.03580538,-0.047573,0.08263884,0.12601414,0.008390062,-3.760268,0.06011921
0.093326956,-0.021048129,0.13687313,-0.060261406,-0.08013831,-0.14750905,-3.5634575,-0.03142371
0.08764905,-0.07685879,0.1303221,-0.1185016,0.010801345,0.1901158,-3.606635,0.06177768
0.2683961,0.0726648,-0.020775884,-0.06888369,-0.13891324,0.04055415,-3.585068,0.14836344
0.10830495,-0.13262044,-0.12972164,-0.048501194,0.14825493,0.09512168,-3.4543867,-0.14943163
-0.06171453,0.057252243,0.11834681,-0.15092693,0.07371391,-0.09003766,-3.2406292,0.103153765
0.09023214,0.07197122,-0.013375729,0.10196492,-0.047073506,0.19897142,-3.289923,-0.08745291
0.13043997,-0.0079340935,0.0067486316,0.11194727,-0.003798604,0.04214202,-3.1522722,0.04009767
0.13484602,0.13047636,0.09504977,-0.014769286,-0.094955176,0.11496331,-3.14476,0.13400584
0.15917608,-0.00639081,-0.13038576,0.16771647,-0.14541012,0.10784611,-3.1559541,-0.10257335
-0.02651158,0.021788388,0.025985882,0.022958621,0.10947028,-0.045917764,-2.960307,0.098706976
0.13737346,-0.04790286,-0.090351686,0.030219898,0.042667225,0.008493334,-3.0849688,-0.042405456
-0.085002765,-0.1055273,0.14536518,-0.15270317,0.07443653,-0.2112475,-2.8009515,-0.105721295
0.23339206,0.077562645,0.055095986,-0.24337585,0.14648497,0.19303213,-3.0247262,-0.118171856
-0.051498547,0.09654023,0.037631616,0.1905426,0.120517135,-0.024030827,-2.6660805,-0.11425084
0.13416027,0.07630277,0.07020728,0.23076455,0.057270616,0.07114145,-2.6525707,-0.014663026
0.13239087,-0.038739182,0.10737008,0.111915976,-0.01672557,-0.06821139,-2.5686405,-0.013986975
0.14921431,0.00295721,-0.00035578012,-0.14606115,0.10016987,-0.0018406436,-2.4019036,0.10098016
-0.027362071,0.14630094,-0.051512808,0.11139847,-0.052231587,0.10728091,-2.3265016,-0.11071129
-0.16419867,0.08549404,0.02208747,0.08660528,0.11725068,-0.15860622,-2.391845,-0.07347701
-0.04538048,-0.10079639,0.07995826,0.06049691,0.10895035,-0.032723956,-2.497875,0.06234823
-0.018315844,-0.046542764,-0.07351191,-0.13821638,0.10164127,-0.016924277,-2.57659,-0.0018285215
0.045673236,-0.14291137,-0.08870691,-0.022261798,0.029283002,-0.14108746,-2.4583654,-0.017900378
-0.15145105,-0.08674225,-0.056434862,-0.20596415,-0.1194487,-0.17697866,-2.554458,-0.101694345
-0.02686634,0.05581917,0.051238015,0.061674803,-0.07815137,-0.080296226,-2.7154965,-0.1089852
0.058273613,-0.10113971,-0.0063708425,0.05196686,-0.029219918,0.20057072,-2.8201656,0.115448505
-0.08905988,-0.09115581,0.08294299,-0.11245467,0.020100668,-0.11801626,-2.8438036,-0.03248491
0.04105118,-0.052169412,-0.1167271,0.041221306,0.058507264,0.17940463,-2.8457282,-0.14822939
-0.2651089,0.03207147,-0.13683105,-0.061872065,-0.13703105,-0.027014107,-2.920722,0.13468069
-0.016682118,0.036470234,0.0008293241,-0.020267121,0.09873547,-0.23213255,-3.1718268,-0.016436845
-0.050039485,0.03514196,0.09038553,0.0522348,-0.00042268634,-0.050886996,-3.2123601,-0.02106975
0.032949,-0.13266496,0.06384878,0.0011887178,0.05148554,-0.045412242,-3.3627055,-0.0884587
-0.062071368,0.09208171,0.05560583,-0.14128083,-0.13352545,-0.044139035,-3.4090905,-0.03235241
-0.07131277,0.012500703,0.047287896,0.21128829,-0.1188093,0.11348875,-3.569145,-0.0075347573
