A,B,C,D,E,F,G
0.4577443,0.4154564,0.4010362,0.38953847,0.4054205,0.38283965,0.2584322
0.43445757,0.4110231,0.39820382,0.38396892,0.40531537,0.38259342,0.2570246
0.40861994,0.40449175,0.40179363,0.3357829,0.4046315,0.38105324,0.2681323
0.42635837,0.38232887,0.4171961,0.3599874,0.4041713,0.38224357,0.2723601
0.4221586,0.38536856,0.47087926,0.36935413,0.40057862,0.38051808,0.27399707
0.48634106,0.3853585,0.4712153,0.37355012,0.40367675,0.37935176,0.27506682
0.49353477,0.4035656,0.46144477,0.36000943,0.40709,0.3791329,0.27687138
0.47628242,0.39763635,0.452139,0.37279338,0.4080851,0.3806528,0.2788648
0.5187461,0.39477777,0.4524416,0.3700372,0.41015106,0.38126564,0.280108
0.49595574,0.39854378,0.4506705,0.3699562,0.40737015,0.3808228,0.2810534
0.4983708,0.4010811,0.45014668,0.37849596,0.40548983,0.38110808,0.28208455
0.48557138,0.40222076,0.45961612,0.3769822,0.40398672,0.37973523,0.28325823
0.4871029,0.40175357,0.45019943,0.38204277,0.4046242,0.37973475,0.28295568
0.46676287,0.39758477,0.46391356,0.37595174,0.4043698,0.3808377,0.28111592
0.50119233,0.40092653,0.4715434,0.3849855,0.4058133,0.3804847,0.28989232
0.5054478,0.40744096,0.480339,0.3811568,0.40181333,0.3798911,0.2909775
0.5051688,0.40266448,0.47575638,0.38132188,0.4087981,0.38154063,0.29683685
0.53019357,0.4076904,0.49439195,0.3725934,0.40651694,0.3822311,0.29669982
0.53143287,0.40167317,0.48976892,0.37563768,0.40537107,0.38342726,0.29943842
0.5247173,0.40513054,0.47722846,0.38631508,0.40584508,0.3826741,0.29852498
0.5258291,0.40818995,0.4521942,0.38243425,0.40402472,0.3830737,0.3060708
0.4985468,0.41601893,0.44278386,0.381364,0.40384236,0.38172752,0.306722
0.49833524,0.41061214,0.4436528,0.39087096,0.4006175,0.380578,0.30582517
0.47933275,0.42490128,0.42627165,0.39530286,0.39483607,0.38135767,0.29994273
0.45962164,0.42426622,0.42015684,0.40218037,0.39748463,0.38099396,0.3007955
0.44764042,0.42460617,0.37305057,0.40409413,0.39864594,0.3805245,0.3044549
0.40615368,0.42164078,0.3705385,0.40087855,0.40141866,0.3808165,0.30422324
0.4069133,0.41232118,0.38676137,0.38680914,0.39854378,0.37949768,0.30301324
0.4137395,0.43099013,0.39710438,0.38195443,0.3954447,0.37931705,0.30495265
0.4026736,0.4169223,0.3920206,0.4134577,0.39624023,0.37796858,0.30955422
0.41900307,0.42021737,0.39295292,0.3971063,0.39613548,0.38069692,0.3142936
0.421593,0.41561502,0.39203036,0.39880747,0.3979571,0.38025498,0.31605005
0.4342619,0.42558035,0.3864791,0.39548102,0.39602292,0.38036478,0.31590733
0.43242905,0.42033073,0.39104798,0.39355177,0.39520434,0.3791238,0.31795195
0.42087123,0.43065345,0.38958594,0.39076868,0.3956733,0.37910905,0.31970015
0.41708866,0.42304134,0.39218763,0.40167406,0.39589614,0.3789423,0.3212413
0.42675704,0.43833435,0.39390764,0.39686245,0.39418617,0.38001892,0.3222692
0.41690898,0.42879945,0.40939456,0.41796553,0.39458418,0.37970784,0.32785377
0.43517092,0.42703676,0.41090402,0.40722567,0.39406526,0.38005853,0.33045694
0.43660098,0.42725834,0.4209461,0.41100058,0.3962871,0.37871462,0.33798224
0.4653866,0.43135217,0.4208542,0.39736104,0.39616174,0.37809497,0.3424519
0.4471413,0.42219383,0.4343149,0.40658453,0.3964891,0.3783888,0.3468709
0.48684713,0.43149346,0.43863228,0.39413506,0.39310175,0.37786296,0.34324047
0.45149454,0.41943613,0.43521538,0.3973843,0.39618114,0.37969956,0.3512798
0.47108957,0.41194987,0.43153495,0.40780476,0.39493123,0.37816563,0.35388243
0.47885847,0.42046022,0.42473724,0.39485455,0.39170206,0.3786435,0.35136276
0.44883668,0.41261056,0.43284726,0.39867586,0.3911326,0.37760216,0.3534241
0.4364336,0.41445225,0.4137248,0.39908183,0.39586285,0.37928048,0.3545719
0.4413183,0.41701087,0.43431392,0.39652607,0.3946364,0.37981611,0.3583578
0.46449745,0.41366708,0.43066186,0.3986943,0.3992352,0.378864,0.35568827
0.4650213,0.4051361,0.4322372,0.3917878,0.39559954,0.3842359,0.34735033
0.470467,0.40829465,0.43092382,0.3869242,0.39442137,0.3825168,0.34659684
0.4798743,0.42751616,0.45015183,0.38242766,0.39655206,0.3817404,0.3480644
0.49507397,0.4142486,0.44232184,0.39054173,0.39652938,0.38682684,0.34827
0.47172594,0.41283745,0.4464112,0.38002324,0.39662954,0.38302016,0.35244673
0.4694904,0.4230384,0.44320562,0.37748078,0.39949644,0.3810089,0.35377082
0.4727711,0.41658673,0.4417254,0.38429853,0.39557096,0.3815974,0.35128275
0.47800136,0.41685408,0.4507968,0.38949564,0.3957515,0.3809438,0.3592997
0.4868131,0.41357327,0.44535,0.39909205,0.3997534,0.3813848,0.3596561
0.47401488,0.40785825,0.44931984,0.40151325,0.39793345,0.3816718,0.35848773
0.4675883,0.4166428,0.44856632,0.401904,0.39661536,0.38306183,0.362725
0.48302227,0.42170504,0.4012285,0.39112255,0.39468706,0.38074088,0.36487785
0.44109172,0.40202692,0.3984595,0.38974363,0.39938155,0.37974542,0.36789918
0.43273634,0.40899765,0.3907414,0.3819565,0.40087578,0.38124523,0.36942333
0.43305707,0.40809977,0.39042363,0.33466315,0.40053836,0.37898287,0.37147823
0.42413574,0.384652,0.3971902,0.36143592,0.4009384,0.38025603,0.37196985
0.4363181,0.37224331,0.37438864,0.3706564,0.396781,0.3788428,0.36959562
0.41084403,0.3814226,0.37660566,0.3651478,0.39806178,0.38158453,0.36959028
0.4253679,0.39645767,0.3952867,0.35451645,0.39450964,0.38114578,0.36527273
0.42877358,0.3928856,0.4018227,0.36787054,0.39741945,0.38049906,0.3613456
0.4391575,0.38580883,0.39399868,0.36897352,0.39707822,0.3805616,0.36142546
0.42473114,0.3854401,0.40056673,0.36881372,0.39860258,0.3815899,0.3610087
0.4237085,0.39287326,0.36777893,0.3624532,0.39679843,0.38117063,0.361321
0.4078004,0.38300958,0.36894634,0.37710303,0.39369127,0.3806383,0.36125788
0.40482137,0.38823846,0.38404176,0.37075025,0.3927799,0.3829287,0.35868496
0.4115485,0.39940852,0.38994238,0.37758768,0.3950698,0.38193107,0.35673654
0.43359548,0.4022737,0.3742527,0.3993154,0.3952942,0.38128513,0.35879207
0.4155815,0.40955603,0.38575843,0.37011158,0.39815062,0.37974876,0.3630259
0.41884288,0.40417162,0.37660187,0.3848061,0.40406144,0.38484517,0.36353832
0.41376206,0.41146678,0.3798797,0.38157707,0.40348673,0.38124165,0.3630976
0.41640118,0.403732,0.38972038,0.3886781,0.39955267,0.38100585,0.36291525
0.42470393,0.40374735,0.40533915,0.3729272,0.39934736,0.38236618,0.3639666
0.4450394,0.4096854,0.40771198,0.37559587,0.39794415,0.3816167,0.36322305
0.44009575,0.39807066,0.39279068,0.3886025,0.39762706,0.37963173,0.363535
0.4230629,0.40051353,0.4109464,0.38796118,0.4003068,0.37825537,0.3696742
0.44446233,0.45564827,0.4043905,0.37854964,0.39806578,0.3781838,0.37748274
0.4550581,0.4311641,0.40940896,0.3814611,0.39811406,0.37750542,0.37880743
0.46224707,0.41075456,0.4044592,0.39960426,0.3973962,0.37877414,0.3721419
0.44189367,0.4153824,0.40718436,0.37327707,0.40022838,0.3789044,0.3735492
0.42117512,0.40464115,0.42716,0.36984685,0.4106105,0.38053837,0.3717959
0.4680324,0.3971923,0.43891674,0.38403624,0.40543443,0.38168588,0.3791701
0.49339035,0.4070384,0.446527,0.3785504,0.40766072,0.38108236,0.37921315
0.48969096,0.40354082,0.4451992,0.38039964,0.40958112,0.38115296,0.3796281
0.46871397,0.40122855,0.4392459,0.37674883,0.40607488,0.3814679,0.38069925
0.47265694,0.41769576,0.4661141,0.383088,0.41601273,0.38243,0.38468483
0.5100326,0.39499938,0.4625714,0.37523073,0.41390666,0.38253215,0.3905266
0.5092002,0.39192075,0.45784768,0.3544758,0.41307473,0.38288423,0.38900837
0.51405835,0.3913695,0.46609038,0.3683077,0.41481575,0.38218746,0.38609064
0.514925,0.39049217,0.47426823,0.3700886,0.4173035,0.3841527,0.39191645
0.5197281,0.40084502,0.47349864,0.36304733,0.41555327,0.38243058,0.3935182
0.525612,0.39226806,0.47646692,0.38190097,0.41773757,0.3818675,0.3936273
0.55258036,0.41083637,0.4615492,0.3760691,0.41737056,0.38286272,0.39746633
0.5126173,0.4091392,0.45764703,0.38249934,0.4135676,0.3818604,0.40219605
0.5107113,0.40509713,0.45599994,0.38170767,0.41257647,0.38152504,0.4096003
0.489487,0.39844662,0.43134627,0.38111728,0.41052073,0.38240016,0.41622868
0.4714037,0.40369058,0.43006092,0.378449,0.40799293,0.3832879,0.41588214
0.48906595,0.4026818,0.42923605,0.38095304,0.40898016,0.3842046,0.41589263
0.46993202,0.38830742,0.43857455,0.38005176,0.40895075,0.38330945,0.41521108
0.48439303,0.3927974,0.4326047,0.3812496,0.4083187,0.3819397,0.4146805
0.48146734,0.39743352,0.41943014,0.38098133,0.41140652,0.3824321,0.41903055
0.46947497,0.40535197,0.41576687,0.3828718,0.41299984,0.38376412,0.41681695
0.46505094,0.41114146,0.41634223,0.38041687,0.41003716,0.3862702,0.41580546
0.47486275,0.40946862,0.429945,0.38693294,0.4037271,0.385857,0.4153095
0.47093737,0.41500276,0.43094656,0.3831378,0.40283307,0.3839871,0.41532648
0.47798404,0.4130327,0.4464535,0.39163324,0.40452346,0.381999,0.41624707
0.48190725,0.4269619,0.45041275,0.38102528,0.40420312,0.38114178,0.41782644
0.4880197,0.4169293,0.41605514,0.3952613,0.40501267,0.37999663,0.41941
0.43827632,0.4112736,0.39405552,0.3430473,0.40786195,0.38034526,0.42196757
0.4401067,0.39640045,0.3916713,0.36606595,0.40642095,0.37930146,0.42729038
0.43913352,0.39012212,0.39334404,0.37158108,0.40516225,0.3789468,0.42420107
0.43656135,0.3875846,0.4076711,0.37683696,0.40192118,0.37984246,0.4150867
0.44405183,0.3924373,0.4073212,0.3791697,0.40266776,0.38053375,0.4160073
0.4416244,0.3926411,0.42121655,0.38129592,0.40305367,0.38164192,0.41836104
0.46011493,0.39689198,0.4171876,0.37623686,0.399001,0.38162044,0.41799033
0.46873197,0.39630353,0.43194136,0.37962112,0.39784798,0.38019308,0.42729592
0.47800142,0.39562926,0.43978077,0.37634766,0.3986489,0.37936872,0.42787105
0.4742949,0.3967926,0.43324053,0.37289488,0.40180683,0.3784866,0.4206495
0.5135777,0.39507368,0.4329934,0.37103945,0.39906618,0.37905326,0.4223332
0.44274575,0.3890369,0.4861791,0.37173066,0.40067902,0.38072014,0.42584696
0.51689667,0.40535998,0.48066533,0.37688828,0.39962515,0.37917215,0.42423964
0.49725527,0.40057012,0.47790647,0.39047912,0.39583272,0.37856546,0.42755544
0.5109932,0.41867834,0.4712814,0.38076475,0.39913985,0.37921318,0.42212048
0.5076903,0.4066743,0.44643447,0.38116863,0.40352038,0.3784806,0.41957435
0.4980346,0.39411056,0.44677743,0.3787605,0.40248328,0.37753895,0.4268174
0.48096687,0.3941387,0.450461,0.37195957,0.4022372,0.38040933,0.42139077
0.46215436,0.39199772,0.43926677,0.37205067,0.402869,0.38087592,0.4175002
0.47625712,0.3914336,0.45038128,0.3716866,0.40730372,0.38175383,0.41563228
0.49290314,0.39128387,0.46221003,0.36763176,0.41069803,0.38093203,0.41241014
0.472686,0.39747366,0.47061396,0.3791534,0.4105155,0.38057697,0.4111754
0.5163305,0.40178874,0.4606235,0.38606012,0.40882677,0.37807736,0.40835685
0.4927517,0.41501018,0.4615799,0.37949345,0.4115554,0.38019884,0.41178656
0.5172458,0.40170276,0.44248298,0.38960135,0.4090731,0.38091183,0.4133504
0.48677713,0.42331806,0.43736085,0.3885829,0.40466115,0.3795691,0.41184893
0.4919137,0.4177536,0.43038204,0.3812138,0.40361235,0.38183326,0.41738552
0.46904173,0.41782945,0.42828074,0.3839501,0.40258953,0.38236856,0.4228567
0.47119105,0.4085214,0.42933473,0.38442767,0.40314367,0.38035473,0.41990578
0.46007726,0.42808172,0.42493775,0.3820633,0.40696537,0.3817185,0.42027825
0.46374306,0.42357218,0.4248334,0.38645613,0.40510595,0.3835568,0.42220905
0.4528291,0.41454083,0.42020428,0.39593557,0.40376472,0.38393003,0.42279768
0.45698294,0.46897033,0.41779405,0.39488697,0.39989966,0.38248995,0.42241243
0.45254174,0.4207413,0.4235397,0.41295958,0.4015683,0.38323194,0.42577103
0.45094675,0.43183026,0.41658723,0.39671808,0.400457,0.38020763,0.42348105
0.44715923,0.42182353,0.4157882,0.407592,0.39858818,0.3821408,0.42186478
0.44975722,0.42162102,0.41606644,0.41457182,0.39978808,0.38161194,0.42046776
0.45443258,0.42066488,0.41473213,0.40791294,0.3986295,0.381166,0.4229803
0.45792535,0.42053977,0.38178694,0.39584678,0.39877054,0.37974432,0.42255726
0.42343026,0.41996804,0.3887396,0.38649264,0.40168178,0.37871242,0.41999522
0.4241075,0.4110579,0.388076,0.34081075,0.40138987,0.38045323,0.41727495
0.44444066,0.39181203,0.39809418,0.37194717,0.4050866,0.37939072,0.4140672
0.44177777,0.3859948,0.39972353,0.36587614,0.40105483,0.38011,0.4145168
0.45463088,0.39208367,0.39986968,0.3657262,0.40397492,0.38285148,0.41134033
0.43724102,0.39716637,0.40724233,0.3779589,0.40553668,0.383803,0.4129753
0.4265668,0.39743942,0.4067161,0.3870323,0.4058081,0.38260975,0.41745207
0.45047638,0.39982182,0.40233305,0.37930876,0.4071682,0.38122752,0.41799548
0.44640717,0.3847954,0.41423857,0.37710282,0.41074255,0.37992403,0.4157385
0.47779882,0.3942933,0.36271006,0.36751533,0.40662,0.38269645,0.41374728
0.39846656,0.3948086,0.38036597,0.365659,0.40905544,0.3812114,0.4181079
0.42956772,0.40388966,0.3854255,0.3752208,0.4071463,0.37962452,0.42100856
0.42181024,0.40140542,0.39060828,0.3747907,0.4169376,0.3790087,0.42161077
0.44207567,0.396243,0.3863742,0.38514864,0.41605267,0.38053635,0.42328358
0.4362775,0.3948091,0.38375196,0.38374254,0.41783863,0.38000882,0.42518032
0.43712053,0.41192245,0.39923224,0.3830346,0.41889518,0.38061422,0.43056583
0.45569497,0.4114543,0.39472657,0.3814136,0.41854462,0.38263512,0.43178737
0.4423325,0.4089147,0.37773505,0.38763434,0.41577342,0.38259515,0.42934108
0.42428452,0.40582603,0.3753849,0.3788687,0.4152482,0.38315058,0.42984888
0.43205982,0.41042268,0.37975776,0.3786777,0.41633898,0.38117415,0.42868972
0.42542508,0.40940893,0.3806169,0.39317822,0.41649976,0.38393757,0.43409058
0.41117033,0.4136938,0.37635827,0.38305444,0.41391504,0.3830804,0.4316512
0.42809662,0.40972638,0.38349974,0.37333497,0.41667295,0.38254783,0.4281263
0.44479308,0.4051198,0.39898798,0.38063863,0.4038992,0.38339368,0.42819628
0.48181456,0.41111737,0.40481547,0.38452798,0.4014125,0.38210446,0.42966232
0.46331578,0.41938254,0.39274982,0.39399526,0.40176234,0.38123503,0.42922133
0.4384708,0.4063703,0.37858057,0.39970666,0.39982915,0.3808146,0.43067575
0.4171281,0.41194257,0.39030382,0.3889482,0.39918694,0.38627207,0.4343351
0.42908064,0.41146708,0.39237013,0.38168862,0.40006557,0.38399032,0.43951777
0.44128436,0.43050495,0.39083648,0.3922374,0.3993468,0.38447285,0.43945864
0.43835813,0.4220884,0.36852297,0.39693883,0.3977412,0.385709,0.43785957
0.408617,0.42936835,0.3697623,0.39240336,0.39737186,0.38132644,0.43664268
0.41443068,0.42920968,0.38064066,0.39484572,0.392531,0.3836045,0.43954247
0.4139818,0.4286086,0.3797683,0.3951376,0.3921207,0.37961084,0.43507105
0.42880556,0.4194789,0.3829737,0.387677,0.39048365,0.3795,0.4357679
0.4116181,0.41002902,0.36635232,0.3867689,0.39236552,0.3794184,0.43620285
0.4058518,0.42007357,0.38937977,0.37933627,0.39454165,0.37936783,0.43701634
0.43496618,0.39875978,0.37531665,0.37764096,0.39555568,0.38129413,0.44070566
0.41473585,0.39681634,0.3798788,0.36702183,0.39839417,0.3805564,0.44194177
0.41643405,0.39732578,0.3347041,0.36967024,0.39915428,0.38100958,0.4431969
0.40408045,0.39091754,0.33615106,0.3691174,0.39528042,0.38456723,0.44740835
0.4162565,0.402418,0.34528324,0.39274576,0.39595842,0.3837547,0.44385085
0.3961861,0.41392434,0.35898542,0.39000335,0.3942949,0.3864642,0.44712073
0.3892189,0.41497713,0.35447252,0.39839786,0.39341244,0.38504285,0.44912186
0.40320796,0.42170513,0.35370117,0.3878341,0.39726758,0.3830539,0.4515519
0.39334774,0.43829387,0.3258893,0.39712575,0.39951307,0.38177782,0.45407358
0.36626506,0.44036612,0.32322502,0.400115,0.3994728,0.3814798,0.45491582
0.36795887,0.43474534,0.32259154,0.40243965,0.40096527,0.37883708,0.46001947
0.36640754,0.42419946,0.32003114,0.4098052,0.40336937,0.3793113,0.45735234
0.36598173,0.4208238,0.31978074,0.3975012,0.40450445,0.3786623,0.46235117
0.36131334,0.4219129,0.33300194,0.38963956,0.4072476,0.37722197,0.46376944
0.3596838,0.40984514,0.31508482,0.39091632,0.4065619,0.37956095,0.46074036
0.36482522,0.40788138,0.3321443,0.38273415,0.40426716,0.37911406,0.46371955
0.37054685,0.41432577,0.32698524,0.39491314,0.40531695,0.37943134,0.45983124
0.37258205,0.43119192,0.32976648,0.388146,0.40070245,0.37805304,0.46188658
0.37328148,0.42121223,0.34539372,0.3983514,0.4001203,0.3793514,0.46009114
0.38122982,0.4219749,0.35632044,0.39345002,0.3984076,0.37916297,0.46891963
0.39621505,0.4457264,0.36520654,0.39185292,0.3993129,0.37551317,0.46775565
0.40251458,0.42483494,0.3789144,0.40539214,0.40106082,0.37656245,0.46814814
0.41069877,0.41798657,0.38659996,0.40884402,0.399297,0.37752643,0.4675663
0.421281,0.42351815,0.3895902,0.40384763,0.38789722,0.3782067,0.46647546
0.43004522,0.41835386,0.4028928,0.39548242,0.38846982,0.3781566,0.4702385
0.43800434,0.4230293,0.39995143,0.39276057,0.389542,0.37888083,0.46884194
0.43139535,0.4239026,0.4095956,0.38943496,0.38668433,0.38069743,0.4684505
0.40887564,0.41870335,0.406722,0.4013298,0.38578203,0.3787425,0.4680414
0.43166208,0.41546252,0.40516934,0.40759677,0.38923982,0.3788021,0.4729385
0.4429452,0.4239861,0.40283227,0.39564526,0.3920356,0.37725005,0.47464436
0.43932956,0.42310396,0.4022729,0.3885016,0.39425018,0.3795795,0.46823245
0.42904183,0.42841583,0.40297678,0.43759355,0.39733538,0.37965783,0.46707624
0.43551058,0.43601915,0.40342662,0.41096893,0.4008078,0.37995857,0.46777114
0.44246307,0.43193674,0.4151293,0.4114609,0.396854,0.38567984,0.4677443
0.45072797,0.43495896,0.42347085,0.40889302,0.3960258,0.3841839,0.46669543
0.46080884,0.43513024,0.4377003,0.40483165,0.39817122,0.38456902,0.46680194
0.48075882,0.4275647,0.43808234,0.40168923,0.3963601,0.3810605,0.46383762
0.47104433,0.4273271,0.44700927,0.399647,0.40008816,0.37999895,0.46276426
0.4818976,0.41895708,0.45565507,0.4013595,0.40188688,0.38081244,0.4599008
0.5040681,0.41422355,0.45415038,0.39795324,0.406473,0.38077438,0.45701468
0.5003351,0.40279245,0.44859797,0.38411376,0.40623567,0.37976542,0.45761707
0.4765931,0.39873627,0.42394456,0.38047075,0.40214396,0.37915057,0.46073097
0.4734881,0.4024891,0.40006757,0.3788306,0.40139928,0.37837878,0.46278724
0.48233077,0.40674946,0.39406928,0.37929475,0.40025142,0.3798779,0.4677245
0.4364922,0.3913288,0.37957764,0.38713172,0.40311554,0.3802389,0.46846715
0.41893893,0.3961771,0.39670232,0.39154398,0.40447348,0.3814533,0.46499935
0.42044717,0.39076734,0.41098085,0.38023594,0.4013341,0.38119975,0.46514717
0.42442134,0.40995118,0.40563682,0.32676587,0.40375185,0.38040254,0.4665007
0.45507532,0.38356277,0.40867186,0.36010385,0.40212566,0.38185468,0.46946144
0.4541018,0.39310604,0.41760576,0.3597575,0.40308657,0.38139126,0.46518862
0.4702305,0.40094432,0.42625833,0.36409044,0.3991157,0.38060552,0.46329793
0.46367037,0.3964907,0.42228112,0.38128883,0.40150997,0.37998062,0.4636501
0.44284835,0.39263034,0.42136097,0.37944186,0.40386376,0.37952223,0.45972124
0.45362863,0.38756242,0.4204116,0.38292024,0.40497857,0.37819257,0.45967552
0.46691957,0.38876677,0.4294114,0.37460834,0.4052713,0.3787361,0.45963034
0.47056916,0.39303613,0.41775548,0.38380823,0.4041458,0.38056284,0.45812273
0.45731378,0.40100956,0.41895726,0.37716767,0.40722436,0.38206983,0.46311283
0.44858712,0.39908656,0.41639644,0.3770529,0.4071053,0.38174173,0.46325997
0.46126825,0.39299744,0.41664085,0.37432134,0.4049659,0.38181248,0.46221793
0.45570013,0.3933597,0.42792737,0.37443966,0.3986969,0.3819987,0.46343055
0.45821798,0.39499202,0.43026042,0.369161,0.4000767,0.38119632,0.46524417
0.45974198,0.3941947,0.42869806,0.3688027,0.39891827,0.38041577,0.46621317
0.41681466,0.39714915,0.43668336,0.37120342,0.40145358,0.3807524,0.46559817
0.47174042,0.4076265,0.43332297,0.37890342,0.40272468,0.38282326,0.46354863
0.48235106,0.40087417,0.43529359,0.37839615,0.40326753,0.38417968,0.46453685
0.48244563,0.40663528,0.42942706,0.37860444,0.40326855,0.38171393,0.46265355
0.43877268,0.4090131,0.43105254,0.37482843,0.40408024,0.3821907,0.45682082
0.50085,0.38756782,0.44553357,0.39000502,0.40245906,0.38122198,0.45740062
0.4832291,0.40202394,0.45374224,0.37537032,0.39889553,0.38095167,0.45639193
0.46890986,0.4015693,0.46230897,0.38687226,0.39751276,0.3824249,0.45329222
0.5047402,0.4191204,0.46507046,0.39053154,0.397733,0.38162145,0.45054707
0.49214095,0.43009833,0.48790553,0.3968318,0.40291905,0.3801148,0.44911763
0.5098636,0.4202418,0.47166556,0.39570227,0.40670747,0.38219374,0.4531848
0.50777835,0.4199319,0.49751276,0.39528653,0.4104394,0.38081285,0.451488
0.5342479,0.41281542,0.49755827,0.37335515,0.40890095,0.38485843,0.4465838
0.54112995,0.40758243,0.49675956,0.37876529,0.40451634,0.3801105,0.45245174
0.53645504,0.40566707,0.495986,0.38334134,0.40359065,0.3783756,0.45292684
0.54102254,0.401202,0.48291212,0.38470832,0.4054934,0.38010025,0.4501528
0.53427255,0.397823,0.4905602,0.37546697,0.40407512,0.3824108,0.44654214
0.5112833,0.39372095,0.46435165,0.37502897,0.39996874,0.38087723,0.45552418
0.4978361,0.4166665,0.45581353,0.37974638,0.3996967,0.38266733,0.45671624
0.49003613,0.42500004,0.45120552,0.3845166,0.40047467,0.38096043,0.46172228
0.44019443,0.41750914,0.43558702,0.38789436,0.3968105,0.3803874,0.45967266
0.48462224,0.41764355,0.4390292,0.39034688,0.39892495,0.38163775,0.46291733
0.47365904,0.43331596,0.43614972,0.38871458,0.39726567,0.3821636,0.46777606
0.4690521,0.42513844,0.4541994,0.39708817,0.3957228,0.38154125,0.47447282
0.49963257,0.4189763,0.45188314,0.405734,0.39534965,0.38071847,0.47927764
0.5023302,0.4265007,0.44611025,0.38926935,0.39581797,0.3806212,0.4759186
0.48195216,0.42648578,0.44622743,0.3899661,0.3973191,0.3801878,0.4662181
