A,B,C,D,E
1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,2.0,0.0
9.0,3.0,1.0,2.0,3.0
25.0,5.0,8.0,8.0,4.0
33.0,11.0,13.0,3.0,6.0
66.0,19.0,22.0,10.0,15.0
57.0,0.0,12.0,34.0,11.0
113.0,21.0,17.0,45.0,30.0
116.0,21.0,13.0,47.0,35.0
123.0,21.0,10.0,35.0,57.0
102.0,17.0,19.0,24.0,42.0
64.0,0.0,26.0,21.0,17.0
22.0,5.0,2.0,6.0,9.0
3.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0
3.0,2.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0
5.0,1.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
9.0,3.0,3.0,2.0,1.0
28.0,9.0,8.0,6.0,5.0
68.0,19.0,24.0,13.0,12.0
95.0,0.0,32.0,35.0,28.0
100.0,28.0,26.0,28.0,18.0
102.0,28.0,20.0,25.0,29.0
80.0,13.0,10.0,27.0,30.0
51.0,12.0,9.0,8.0,22.0
48.0,13.0,18.0,11.0,6.0
37.0,15.0,13.0,4.0,5.0
9.0,4.0,2.0,3.0,0.0
6.0,2.0,3.0,0.0,1.0
2.0,1.0,1.0,0.0,0.0
3.0,1.0,2.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0
8.0,0.0,1.0,0.0,7.0
26.0,4.0,5.0,2.0,15.0
28.0,0.0,3.0,6.0,19.0
58.0,0.0,11.0,10.0,37.0
40.0,0.0,7.0,16.0,17.0
29.0,4.0,7.0,5.0,13.0
10.0,0.0,4.0,3.0,3.0
17.0,0.0,9.0,4.0,4.0
24.0,6.0,9.0,5.0,4.0
34.0,13.0,9.0,9.0,3.0
26.0,0.0,12.0,10.0,4.0
51.0,8.0,13.0,22.0,8.0
62.0,8.0,7.0,36.0,11.0
38.0,4.0,3.0,27.0,4.0
13.0,0.0,1.0,6.0,6.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,2.0,0.0
2.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
6.0,1.0,1.0,1.0,3.0
15.0,0.0,2.0,1.0,12.0
26.0,2.0,1.0,7.0,16.0
49.0,3.0,8.0,5.0,33.0
61.0,0.0,11.0,12.0,38.0
48.0,0.0,22.0,8.0,18.0
28.0,0.0,15.0,3.0,10.0
29.0,11.0,11.0,3.0,4.0
20.0,0.0,12.0,6.0,2.0
23.0,6.0,6.0,6.0,5.0
26.0,0.0,9.0,11.0,6.0
43.0,11.0,6.0,18.0,8.0
69.0,12.0,14.0,31.0,12.0
63.0,8.0,4.0,40.0,11.0
54.0,4.0,6.0,36.0,8.0
16.0,0.0,2.0,11.0,3.0
6.0,0.0,1.0,4.0,1.0
7.0,3.0,1.0,3.0,0.0
4.0,1.0,1.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,2.0,4.0
11.0,0.0,0.0,2.0,9.0
34.0,3.0,5.0,4.0,22.0
68.0,8.0,5.0,11.0,44.0
58.0,0.0,10.0,14.0,34.0
56.0,0.0,16.0,17.0,23.0
72.0,25.0,20.0,13.0,14.0
48.0,11.0,11.0,12.0,14.0
54.0,9.0,11.0,17.0,17.0
66.0,16.0,15.0,20.0,15.0
83.0,17.0,9.0,21.0,36.0
81.0,7.0,14.0,36.0,24.0
99.0,0.0,23.0,45.0,31.0
85.0,9.0,6.0,47.0,23.0
72.0,4.0,6.0,45.0,17.0
18.0,1.0,1.0,10.0,6.0
2.0,0.0,0.0,1.0,1.0
3.0,0.0,0.0,0.0,3.0
8.0,1.0,1.0,4.0,2.0
3.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
12.0,2.0,3.0,1.0,6.0
26.0,5.0,1.0,4.0,16.0
37.0,2.0,3.0,8.0,24.0
55.0,0.0,8.0,17.0,30.0
73.0,8.0,12.0,21.0,32.0
31.0,0.0,11.0,8.0,12.0
44.0,9.0,8.0,14.0,13.0
43.0,6.0,10.0,11.0,16.0
52.0,17.0,11.0,10.0,14.0
37.0,0.0,12.0,16.0,9.0
62.0,13.0,14.0,22.0,13.0
65.0,0.0,20.0,33.0,12.0
57.0,0.0,8.0,40.0,9.0
39.0,2.0,3.0,26.0,8.0
14.0,2.0,2.0,7.0,3.0
12.0,0.0,1.0,10.0,1.0
9.0,2.0,1.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
4.0,0.0,0.0,1.0,3.0
4.0,0.0,0.0,1.0,3.0
25.0,0.0,4.0,5.0,16.0
58.0,4.0,7.0,11.0,36.0
70.0,11.0,10.0,14.0,35.0
64.0,12.0,8.0,19.0,25.0
41.0,12.0,8.0,10.0,11.0
25.0,0.0,9.0,6.0,10.0
40.0,0.0,8.0,23.0,9.0
40.0,0.0,12.0,15.0,13.0
63.0,0.0,15.0,28.0,20.0
76.0,12.0,12.0,25.0,27.0
90.0,14.0,18.0,33.0,25.0
55.0,0.0,5.0,37.0,13.0
49.0,6.0,5.0,28.0,10.0
19.0,2.0,2.0,13.0,2.0
9.0,2.0,1.0,5.0,1.0
3.0,0.0,0.0,3.0,0.0
8.0,1.0,2.0,3.0,2.0
2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
5.0,0.0,1.0,2.0,2.0
11.0,0.0,2.0,5.0,4.0
52.0,0.0,13.0,32.0,7.0
90.0,25.0,28.0,16.0,21.0
68.0,0.0,18.0,28.0,22.0
122.0,18.0,25.0,51.0,28.0
143.0,17.0,20.0,64.0,42.0
162.0,18.0,19.0,61.0,64.0
134.0,0.0,24.0,52.0,58.0
108.0,0.0,24.0,33.0,51.0
91.0,0.0,27.0,28.0,36.0
30.0,2.0,6.0,10.0,12.0
7.0,5.0,0.0,1.0,1.0
5.0,0.0,0.0,0.0,5.0
2.0,0.0,1.0,1.0,0.0
4.0,0.0,0.0,2.0,2.0
6.0,1.0,1.0,0.0,4.0
7.0,0.0,0.0,6.0,1.0
1.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,0.0,1.0
19.0,4.0,9.0,4.0,2.0
38.0,0.0,19.0,11.0,8.0
74.0,28.0,13.0,17.0,16.0
87.0,22.0,32.0,24.0,9.0
82.0,11.0,19.0,24.0,28.0
114.0,15.0,13.0,47.0,39.0
148.0,24.0,20.0,61.0,43.0
242.0,27.0,31.0,97.0,87.0
215.0,39.0,48.0,47.0,81.0
106.0,26.0,19.0,25.0,36.0
29.0,8.0,3.0,3.0,15.0
12.0,1.0,2.0,5.0,4.0
5.0,0.0,0.0,3.0,2.0
4.0,0.0,1.0,1.0,2.0
4.0,1.0,0.0,2.0,1.0
4.0,0.0,2.0,2.0,0.0
1.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,1.0,0.0,3.0
10.0,0.0,0.0,0.0,10.0
22.0,2.0,4.0,2.0,14.0
52.0,7.0,2.0,6.0,37.0
72.0,5.0,7.0,11.0,49.0
31.0,0.0,7.0,12.0,12.0
28.0,0.0,7.0,4.0,17.0
19.0,0.0,8.0,5.0,6.0
13.0,2.0,6.0,4.0,1.0
14.0,0.0,7.0,5.0,2.0
16.0,0.0,5.0,6.0,5.0
42.0,11.0,14.0,14.0,3.0
62.0,8.0,13.0,31.0,10.0
60.0,4.0,5.0,38.0,13.0
44.0,3.0,1.0,40.0,0.0
8.0,1.0,0.0,6.0,1.0
6.0,1.0,0.0,5.0,0.0
4.0,0.0,0.0,3.0,1.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,5.0
15.0,0.0,2.0,3.0,10.0
27.0,4.0,2.0,1.0,20.0
49.0,6.0,7.0,8.0,28.0
94.0,19.0,15.0,16.0,44.0
48.0,7.0,7.0,11.0,23.0
36.0,8.0,9.0,6.0,13.0
32.0,13.0,9.0,5.0,5.0
26.0,9.0,8.0,4.0,5.0
13.0,0.0,4.0,5.0,4.0
25.0,0.0,8.0,13.0,4.0
31.0,4.0,5.0,16.0,6.0
52.0,9.0,7.0,29.0,7.0
44.0,5.0,3.0,31.0,5.0
46.0,2.0,5.0,32.0,7.0
15.0,2.0,3.0,8.0,2.0
2.0,1.0,1.0,0.0,0.0
3.0,1.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
6.0,0.0,1.0,2.0,3.0
10.0,0.0,0.0,1.0,9.0
35.0,2.0,7.0,3.0,23.0
24.0,0.0,5.0,5.0,14.0
31.0,0.0,5.0,2.0,24.0
43.0,9.0,7.0,13.0,14.0
17.0,5.0,3.0,4.0,5.0
15.0,0.0,4.0,3.0,8.0
28.0,5.0,6.0,10.0,7.0
14.0,0.0,7.0,2.0,5.0
39.0,10.0,15.0,8.0,6.0
45.0,12.0,7.0,19.0,7.0
70.0,11.0,12.0,31.0,16.0
71.0,9.0,5.0,48.0,9.0
46.0,3.0,4.0,33.0,6.0
20.0,3.0,2.0,13.0,2.0
9.0,1.0,1.0,4.0,3.0
2.0,0.0,0.0,2.0,0.0
5.0,1.0,1.0,2.0,1.0
1.0,0.0,1.0,0.0,0.0
2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,2.0
11.0,1.0,3.0,0.0,7.0
34.0,4.0,3.0,7.0,20.0
58.0,5.0,7.0,9.0,37.0
58.0,0.0,7.0,12.0,39.0
71.0,14.0,12.0,17.0,28.0
70.0,14.0,18.0,11.0,27.0
43.0,11.0,11.0,10.0,11.0
41.0,9.0,9.0,10.0,13.0
48.0,6.0,4.0,20.0,18.0
82.0,13.0,16.0,30.0,23.0
95.0,10.0,14.0,45.0,26.0
96.0,20.0,22.0,38.0,16.0
71.0,7.0,2.0,42.0,20.0
62.0,5.0,6.0,38.0,13.0
22.0,4.0,1.0,14.0,3.0
7.0,0.0,1.0,3.0,3.0
5.0,1.0,0.0,3.0,1.0
5.0,2.0,2.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,2.0,2.0
9.0,1.0,1.0,0.0,7.0
17.0,3.0,1.0,3.0,10.0
40.0,6.0,5.0,8.0,21.0
61.0,8.0,5.0,7.0,41.0
46.0,10.0,7.0,12.0,17.0
31.0,5.0,9.0,7.0,10.0
43.0,17.0,13.0,5.0,8.0
23.0,10.0,5.0,3.0,5.0
20.0,6.0,7.0,6.0,1.0
30.0,4.0,8.0,13.0,5.0
47.0,9.0,8.0,18.0,12.0
54.0,12.0,9.0,23.0,10.0
46.0,2.0,4.0,36.0,4.0
39.0,2.0,3.0,25.0,9.0
12.0,2.0,1.0,7.0,2.0
6.0,0.0,1.0,4.0,1.0
6.0,0.0,2.0,4.0,0.0
4.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,2.0,0.0,0.0,2.0
6.0,1.0,2.0,1.0,2.0
33.0,7.0,11.0,9.0,6.0
56.0,21.0,21.0,8.0,6.0
58.0,0.0,21.0,23.0,14.0
103.0,23.0,27.0,33.0,20.0
102.0,25.0,16.0,24.0,37.0
70.0,0.0,26.0,21.0,23.0
75.0,17.0,19.0,22.0,17.0
46.0,15.0,8.0,8.0,15.0
49.0,18.0,15.0,11.0,5.0
10.0,0.0,5.0,1.0,4.0
5.0,0.0,0.0,4.0,1.0
8.0,2.0,3.0,2.0,1.0
3.0,2.0,0.0,0.0,1.0
7.0,1.0,3.0,3.0,0.0
5.0,1.0,1.0,1.0,2.0
3.0,1.0,0.0,0.0,2.0
1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0
4.0,1.0,1.0,2.0,0.0
12.0,3.0,5.0,3.0,1.0
38.0,14.0,11.0,5.0,8.0
27.0,8.0,6.0,10.0,3.0
23.0,0.0,9.0,4.0,10.0
30.0,6.0,16.0,3.0,5.0
22.0,0.0,5.0,12.0,5.0
51.0,0.0,23.0,15.0,13.0
91.0,31.0,26.0,17.0,17.0
71.0,20.0,25.0,12.0,14.0
65.0,26.0,15.0,13.0,11.0
18.0,6.0,6.0,1.0,5.0
5.0,2.0,2.0,0.0,1.0
4.0,0.0,0.0,4.0,0.0
3.0,2.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0
12.0,0.0,2.0,2.0,8.0
14.0,0.0,2.0,5.0,7.0
35.0,8.0,12.0,6.0,9.0
55.0,17.0,14.0,11.0,13.0
104.0,22.0,22.0,28.0,32.0
96.0,13.0,13.0,38.0,32.0
113.0,19.0,20.0,36.0,38.0
131.0,0.0,28.0,55.0,48.0
146.0,29.0,21.0,47.0,49.0
94.0,0.0,18.0,36.0,40.0
98.0,24.0,18.0,25.0,31.0
42.0,6.0,5.0,13.0,18.0
24.0,0.0,1.0,15.0,8.0
8.0,1.0,1.0,2.0,4.0
6.0,1.0,1.0,2.0,2.0
4.0,0.0,1.0,1.0,2.0
2.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,3.0
10.0,1.0,0.0,2.0,7.0
34.0,0.0,5.0,2.0,27.0
56.0,0.0,12.0,12.0,32.0
75.0,11.0,8.0,18.0,38.0
51.0,11.0,8.0,13.0,19.0
54.0,12.0,16.0,10.0,16.0
36.0,14.0,10.0,6.0,6.0
34.0,9.0,7.0,8.0,10.0
17.0,0.0,5.0,6.0,6.0
19.0,5.0,4.0,3.0,7.0
38.0,8.0,8.0,16.0,6.0
46.0,0.0,10.0,26.0,10.0
52.0,7.0,3.0,37.0,5.0
45.0,2.0,2.0,32.0,9.0
12.0,0.0,0.0,9.0,3.0
8.0,1.0,1.0,5.0,1.0
5.0,0.0,1.0,3.0,1.0
4.0,2.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0
7.0,0.0,1.0,2.0,4.0
11.0,0.0,1.0,0.0,10.0
35.0,8.0,5.0,6.0,16.0
52.0,2.0,3.0,6.0,41.0
67.0,0.0,11.0,13.0,43.0
61.0,13.0,8.0,19.0,21.0
29.0,0.0,7.0,11.0,11.0
41.0,7.0,8.0,11.0,15.0
38.0,0.0,11.0,16.0,11.0
39.0,0.0,15.0,17.0,7.0
53.0,5.0,9.0,18.0,21.0
62.0,0.0,23.0,22.0,17.0
87.0,0.0,20.0,44.0,23.0
92.0,13.0,9.0,55.0,15.0
45.0,3.0,3.0,30.0,9.0
35.0,3.0,3.0,25.0,4.0
11.0,0.0,1.0,6.0,4.0
9.0,1.0,2.0,4.0,2.0
3.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
5.0,0.0,0.0,3.0,2.0
8.0,1.0,1.0,1.0,5.0
19.0,2.0,3.0,2.0,12.0
26.0,2.0,0.0,3.0,21.0
33.0,0.0,5.0,5.0,23.0
25.0,1.0,2.0,6.0,16.0
7.0,2.0,2.0,2.0,1.0
13.0,5.0,2.0,4.0,2.0
12.0,4.0,6.0,0.0,2.0
14.0,4.0,4.0,5.0,1.0
13.0,0.0,5.0,5.0,3.0
39.0,10.0,10.0,11.0,8.0
41.0,9.0,18.0,12.0,2.0
38.0,0.0,4.0,29.0,5.0
23.0,3.0,5.0,13.0,2.0
10.0,2.0,0.0,8.0,0.0
4.0,0.0,0.0,4.0,0.0
8.0,0.0,1.0,3.0,4.0
1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,2.0
3.0,0.0,0.0,0.0,3.0
15.0,0.0,2.0,2.0,11.0
37.0,3.0,4.0,6.0,24.0
60.0,12.0,7.0,7.0,34.0
66.0,8.0,11.0,21.0,26.0
30.0,0.0,10.0,9.0,11.0
26.0,0.0,11.0,7.0,8.0
28.0,0.0,6.0,12.0,10.0
35.0,0.0,9.0,17.0,9.0
72.0,11.0,10.0,25.0,26.0
92.0,20.0,18.0,30.0,24.0
109.0,25.0,20.0,38.0,26.0
60.0,8.0,5.0,36.0,11.0
49.0,5.0,3.0,30.0,11.0
14.0,0.0,0.0,8.0,6.0
11.0,1.0,1.0,5.0,4.0
3.0,1.0,1.0,1.0,0.0
4.0,0.0,1.0,2.0,1.0
5.0,2.0,2.0,1.0,0.0
4.0,1.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0
6.0,1.0,1.0,1.0,3.0
9.0,3.0,2.0,3.0,1.0
34.0,0.0,11.0,14.0,9.0
45.0,11.0,10.0,16.0,8.0
65.0,17.0,22.0,13.0,13.0
37.0,0.0,10.0,17.0,10.0
37.0,0.0,8.0,13.0,16.0
37.0,11.0,5.0,6.0,15.0
31.0,10.0,7.0,5.0,9.0
61.0,17.0,21.0,14.0,9.0
36.0,11.0,15.0,3.0,7.0
25.0,5.0,6.0,7.0,7.0
8.0,2.0,2.0,3.0,1.0
5.0,1.0,1.0,2.0,1.0
9.0,2.0,3.0,0.0,4.0
6.0,2.0,1.0,2.0,1.0
3.0,0.0,1.0,1.0,1.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0
1.0,0.0,1.0,0.0,0.0
7.0,2.0,2.0,2.0,1.0
22.0,5.0,6.0,7.0,4.0
31.0,0.0,12.0,16.0,3.0
67.0,0.0,25.0,28.0,14.0
153.0,36.0,43.0,49.0,25.0
131.0,0.0,35.0,44.0,52.0
197.0,28.0,33.0,71.0,65.0
149.0,28.0,17.0,44.0,60.0
155.0,0.0,31.0,66.0,58.0
177.0,31.0,30.0,57.0,59.0
97.0,0.0,24.0,24.0,49.0
47.0,9.0,7.0,6.0,25.0
7.0,2.0,3.0,1.0,1.0
3.0,2.0,1.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0
9.0,3.0,2.0,3.0,1.0
4.0,0.0,1.0,0.0,3.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
6.0,0.0,0.0,2.0,4.0
8.0,0.0,0.0,0.0,8.0
35.0,0.0,3.0,5.0,27.0
74.0,0.0,5.0,15.0,54.0
79.0,12.0,9.0,16.0,42.0
73.0,9.0,10.0,21.0,33.0
65.0,11.0,7.0,16.0,31.0
62.0,8.0,10.0,17.0,27.0
56.0,13.0,9.0,18.0,16.0
74.0,6.0,7.0,26.0,35.0
56.0,0.0,9.0,30.0,17.0
105.0,0.0,25.0,45.0,35.0
152.0,31.0,29.0,60.0,32.0
110.0,11.0,9.0,66.0,24.0
62.0,5.0,5.0,41.0,11.0
22.0,2.0,1.0,12.0,7.0
10.0,0.0,2.0,7.0,1.0
9.0,0.0,2.0,6.0,1.0
3.0,0.0,1.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
6.0,0.0,1.0,2.0,3.0
8.0,0.0,2.0,0.0,6.0
26.0,4.0,2.0,4.0,16.0
54.0,0.0,9.0,6.0,39.0
57.0,0.0,8.0,9.0,40.0
30.0,0.0,7.0,9.0,14.0
32.0,8.0,9.0,2.0,13.0
15.0,0.0,7.0,3.0,5.0
19.0,0.0,10.0,2.0,7.0
22.0,7.0,4.0,5.0,6.0
20.0,6.0,5.0,4.0,5.0
29.0,0.0,9.0,15.0,5.0
62.0,0.0,13.0,39.0,10.0
71.0,9.0,7.0,47.0,8.0
41.0,2.0,2.0,28.0,9.0
18.0,1.0,1.0,11.0,5.0
6.0,2.0,1.0,3.0,0.0
3.0,1.0,0.0,1.0,1.0
4.0,1.0,0.0,3.0,0.0
1.0,0.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
