A,B,C,D,E
8.0,0.0,0.0,5.0,3.0
15.0,5.0,4.0,4.0,2.0
71.0,13.0,20.0,22.0,16.0
168.0,52.0,63.0,35.0,18.0
140.0,21.0,28.0,52.0,39.0
149.0,25.0,26.0,52.0,46.0
178.0,37.0,23.0,57.0,61.0
181.0,34.0,22.0,59.0,66.0
169.0,22.0,21.0,64.0,62.0
225.0,27.0,26.0,78.0,94.0
180.0,24.0,19.0,69.0,68.0
121.0,17.0,16.0,31.0,57.0
38.0,5.0,2.0,9.0,22.0
13.0,1.0,1.0,8.0,3.0
5.0,0.0,0.0,5.0,0.0
5.0,0.0,2.0,0.0,3.0
4.0,2.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
7.0,1.0,0.0,6.0,0.0
12.0,3.0,3.0,4.0,2.0
56.0,14.0,14.0,18.0,10.0
100.0,28.0,30.0,20.0,22.0
142.0,35.0,21.0,49.0,37.0
199.0,21.0,19.0,95.0,64.0
248.0,28.0,29.0,118.0,73.0
293.0,28.0,30.0,123.0,112.0
284.0,38.0,17.0,109.0,120.0
272.0,32.0,21.0,92.0,127.0
244.0,30.0,22.0,79.0,113.0
116.0,11.0,10.0,32.0,63.0
39.0,7.0,2.0,20.0,10.0
11.0,1.0,1.0,4.0,5.0
3.0,0.0,0.0,2.0,1.0
3.0,0.0,0.0,3.0,0.0
1.0,0.0,1.0,0.0,0.0
3.0,1.0,1.0,0.0,1.0
2.0,1.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0
19.0,4.0,4.0,3.0,8.0
28.0,2.0,4.0,4.0,18.0
45.0,10.0,9.0,7.0,19.0
63.0,18.0,16.0,17.0,12.0
108.0,14.0,16.0,44.0,34.0
158.0,20.0,20.0,72.0,46.0
196.0,24.0,29.0,77.0,66.0
219.0,20.0,17.0,94.0,88.0
208.0,29.0,16.0,96.0,67.0
223.0,30.0,17.0,64.0,112.0
180.0,26.0,20.0,58.0,76.0
123.0,17.0,13.0,36.0,57.0
53.0,6.0,4.0,22.0,21.0
14.0,0.0,0.0,6.0,8.0
10.0,4.0,1.0,5.0,0.0
5.0,0.0,1.0,4.0,0.0
9.0,5.0,0.0,2.0,2.0
3.0,2.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,1.0,0.0,3.0
11.0,2.0,1.0,2.0,6.0
23.0,3.0,1.0,0.0,19.0
55.0,2.0,6.0,10.0,37.0
104.0,15.0,11.0,23.0,55.0
138.0,24.0,35.0,31.0,48.0
71.0,13.0,18.0,19.0,21.0
89.0,25.0,14.0,24.0,26.0
115.0,30.0,18.0,29.0,38.0
100.0,12.0,11.0,43.0,34.0
100.0,19.0,12.0,33.0,36.0
118.0,18.0,17.0,41.0,42.0
127.0,15.0,12.0,59.0,41.0
171.0,18.0,22.0,87.0,44.0
139.0,15.0,17.0,61.0,46.0
55.0,2.0,4.0,29.0,20.0
18.0,3.0,0.0,11.0,4.0
6.0,0.0,0.0,4.0,2.0
11.0,1.0,1.0,7.0,2.0
2.0,1.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3.0
7.0,1.0,1.0,2.0,3.0
34.0,2.0,5.0,5.0,22.0
66.0,13.0,10.0,12.0,31.0
96.0,9.0,8.0,21.0,58.0
79.0,13.0,8.0,18.0,40.0
63.0,13.0,15.0,15.0,20.0
60.0,9.0,13.0,19.0,19.0
45.0,9.0,10.0,12.0,14.0
55.0,9.0,8.0,18.0,20.0
47.0,8.0,7.0,17.0,15.0
55.0,12.0,10.0,19.0,14.0
127.0,21.0,29.0,60.0,17.0
143.0,20.0,22.0,62.0,39.0
95.0,9.0,7.0,55.0,24.0
32.0,1.0,2.0,21.0,8.0
20.0,4.0,2.0,10.0,4.0
13.0,1.0,1.0,8.0,3.0
11.0,3.0,2.0,3.0,3.0
2.0,1.0,0.0,1.0,0.0
3.0,2.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,3.0
20.0,5.0,3.0,0.0,12.0
58.0,6.0,10.0,8.0,34.0
81.0,10.0,9.0,15.0,47.0
52.0,7.0,7.0,17.0,21.0
50.0,10.0,13.0,7.0,20.0
44.0,11.0,12.0,8.0,13.0
35.0,11.0,11.0,6.0,7.0
24.0,12.0,4.0,4.0,4.0
19.0,3.0,3.0,6.0,7.0
38.0,10.0,7.0,14.0,7.0
50.0,6.0,9.0,23.0,12.0
84.0,19.0,19.0,37.0,9.0
65.0,8.0,6.0,36.0,15.0
21.0,1.0,1.0,12.0,7.0
8.0,1.0,2.0,5.0,0.0
10.0,2.0,2.0,5.0,1.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
6.0,2.0,2.0,0.0,2.0
17.0,3.0,3.0,1.0,10.0
46.0,7.0,9.0,14.0,16.0
84.0,15.0,8.0,14.0,47.0
58.0,11.0,8.0,15.0,24.0
53.0,8.0,12.0,8.0,25.0
44.0,11.0,14.0,11.0,8.0
47.0,14.0,14.0,11.0,8.0
29.0,6.0,3.0,10.0,10.0
67.0,13.0,14.0,21.0,19.0
69.0,12.0,11.0,27.0,19.0
90.0,14.0,17.0,36.0,23.0
96.0,12.0,18.0,39.0,27.0
76.0,11.0,7.0,43.0,15.0
27.0,1.0,2.0,15.0,9.0
9.0,1.0,0.0,5.0,3.0
11.0,2.0,2.0,5.0,2.0
1.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
11.0,2.0,3.0,5.0,1.0
20.0,4.0,8.0,3.0,5.0
65.0,13.0,28.0,15.0,9.0
123.0,26.0,20.0,40.0,37.0
149.0,36.0,32.0,53.0,28.0
162.0,33.0,24.0,54.0,51.0
181.0,24.0,37.0,71.0,49.0
208.0,27.0,34.0,80.0,67.0
238.0,30.0,32.0,97.0,79.0
228.0,28.0,35.0,78.0,87.0
230.0,33.0,26.0,97.0,74.0
157.0,21.0,16.0,35.0,85.0
50.0,5.0,8.0,10.0,27.0
17.0,4.0,2.0,2.0,9.0
13.0,1.0,2.0,4.0,6.0
3.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0
33.0,5.0,9.0,11.0,8.0
39.0,9.0,9.0,11.0,10.0
111.0,26.0,19.0,38.0,28.0
154.0,31.0,31.0,68.0,24.0
205.0,30.0,36.0,83.0,56.0
222.0,31.0,23.0,84.0,84.0
279.0,28.0,28.0,105.0,118.0
207.0,24.0,17.0,89.0,77.0
248.0,26.0,30.0,100.0,92.0
270.0,39.0,24.0,61.0,146.0
101.0,20.0,17.0,24.0,40.0
34.0,6.0,1.0,6.0,21.0
6.0,0.0,0.0,3.0,3.0
9.0,3.0,4.0,0.0,2.0
1.0,1.0,0.0,0.0,0.0
7.0,3.0,1.0,3.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4.0
4.0,1.0,0.0,1.0,2.0
24.0,3.0,5.0,3.0,13.0
102.0,32.0,29.0,12.0,29.0
80.0,4.0,5.0,20.0,51.0
76.0,9.0,9.0,18.0,40.0
78.0,13.0,11.0,20.0,34.0
53.0,11.0,8.0,18.0,16.0
98.0,24.0,29.0,27.0,18.0
90.0,13.0,14.0,33.0,30.0
173.0,75.0,15.0,40.0,43.0
107.0,25.0,11.0,32.0,39.0
147.0,16.0,22.0,72.0,37.0
157.0,14.0,12.0,75.0,56.0
96.0,9.0,8.0,54.0,25.0
29.0,0.0,1.0,17.0,11.0
13.0,0.0,1.0,9.0,3.0
14.0,0.0,2.0,8.0,4.0
6.0,2.0,0.0,3.0,1.0
5.0,2.0,2.0,0.0,1.0
2.0,1.0,1.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,1.0,7.0
25.0,2.0,2.0,7.0,14.0
67.0,6.0,6.0,13.0,42.0
94.0,18.0,12.0,15.0,49.0
75.0,14.0,10.0,19.0,32.0
61.0,14.0,9.0,13.0,25.0
56.0,16.0,15.0,12.0,13.0
78.0,19.0,23.0,25.0,11.0
88.0,23.0,14.0,23.0,28.0
63.0,6.0,8.0,23.0,26.0
82.0,10.0,11.0,37.0,24.0
131.0,14.0,22.0,60.0,35.0
166.0,19.0,28.0,88.0,31.0
110.0,12.0,18.0,53.0,27.0
41.0,5.0,4.0,25.0,7.0
13.0,0.0,1.0,8.0,4.0
17.0,0.0,1.0,6.0,10.0
12.0,2.0,2.0,4.0,4.0
6.0,3.0,2.0,1.0,0.0
2.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
11.0,1.0,0.0,3.0,7.0
32.0,8.0,5.0,4.0,15.0
69.0,15.0,12.0,10.0,32.0
101.0,14.0,14.0,18.0,55.0
64.0,10.0,7.0,17.0,30.0
40.0,10.0,15.0,9.0,6.0
57.0,18.0,14.0,9.0,16.0
38.0,9.0,8.0,11.0,10.0
35.0,6.0,6.0,11.0,12.0
30.0,4.0,9.0,9.0,8.0
31.0,9.0,6.0,6.0,10.0
54.0,6.0,10.0,29.0,9.0
75.0,7.0,5.0,48.0,15.0
80.0,12.0,6.0,44.0,18.0
23.0,2.0,2.0,12.0,7.0
12.0,2.0,2.0,6.0,2.0
6.0,0.0,2.0,3.0,1.0
5.0,2.0,0.0,2.0,1.0
4.0,0.0,1.0,2.0,1.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5.0,3.0,0.0,0.0,2.0
23.0,6.0,5.0,2.0,10.0
54.0,7.0,12.0,11.0,24.0
85.0,16.0,9.0,20.0,40.0
61.0,5.0,11.0,15.0,30.0
37.0,14.0,6.0,8.0,9.0
32.0,7.0,13.0,3.0,9.0
38.0,15.0,11.0,8.0,4.0
44.0,12.0,11.0,9.0,12.0
29.0,6.0,8.0,5.0,10.0
47.0,14.0,11.0,17.0,5.0
62.0,9.0,10.0,30.0,13.0
115.0,23.0,17.0,48.0,27.0
74.0,10.0,10.0,44.0,10.0
22.0,0.0,0.0,14.0,8.0
12.0,1.0,2.0,8.0,1.0
7.0,1.0,1.0,3.0,2.0
2.0,1.0,0.0,1.0,0.0
3.0,0.0,1.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
8.0,3.0,1.0,1.0,3.0
12.0,0.0,2.0,1.0,9.0
27.0,4.0,2.0,7.0,14.0
69.0,10.0,13.0,18.0,28.0
66.0,15.0,15.0,14.0,22.0
28.0,5.0,8.0,5.0,10.0
26.0,6.0,8.0,4.0,8.0
32.0,12.0,6.0,7.0,7.0
36.0,10.0,10.0,8.0,8.0
20.0,5.0,4.0,8.0,3.0
41.0,10.0,10.0,12.0,9.0
71.0,12.0,19.0,25.0,15.0
88.0,13.0,15.0,42.0,18.0
75.0,16.0,9.0,35.0,15.0
23.0,3.0,3.0,11.0,6.0
11.0,1.0,2.0,5.0,3.0
9.0,2.0,2.0,4.0,1.0
1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
5.0,1.0,1.0,2.0,1.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
8.0,2.0,5.0,0.0,1.0
34.0,5.0,11.0,8.0,10.0
116.0,15.0,15.0,66.0,20.0
121.0,30.0,33.0,34.0,24.0
192.0,29.0,36.0,71.0,56.0
247.0,25.0,27.0,124.0,71.0
226.0,33.0,35.0,96.0,62.0
296.0,28.0,25.0,115.0,128.0
269.0,44.0,22.0,94.0,109.0
266.0,31.0,26.0,101.0,108.0
230.0,17.0,22.0,90.0,101.0
162.0,23.0,16.0,45.0,78.0
78.0,9.0,7.0,17.0,45.0
11.0,4.0,1.0,5.0,1.0
6.0,1.0,0.0,4.0,1.0
3.0,0.0,1.0,1.0,1.0
6.0,1.0,4.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
7.0,3.0,1.0,2.0,1.0
18.0,3.0,4.0,8.0,3.0
61.0,14.0,16.0,17.0,14.0
89.0,15.0,19.0,22.0,33.0
163.0,25.0,30.0,60.0,48.0
255.0,36.0,29.0,114.0,76.0
269.0,15.0,31.0,125.0,98.0
309.0,32.0,29.0,111.0,137.0
264.0,34.0,18.0,109.0,103.0
233.0,32.0,20.0,86.0,95.0
187.0,23.0,26.0,57.0,81.0
133.0,18.0,15.0,31.0,69.0
46.0,10.0,6.0,6.0,24.0
16.0,3.0,1.0,5.0,7.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
9.0,1.0,0.0,2.0,6.0
24.0,2.0,5.0,2.0,15.0
64.0,8.0,7.0,13.0,36.0
85.0,14.0,12.0,10.0,49.0
71.0,4.0,9.0,20.0,38.0
80.0,19.0,20.0,6.0,35.0
55.0,12.0,17.0,15.0,11.0
60.0,19.0,15.0,15.0,11.0
58.0,14.0,11.0,24.0,9.0
84.0,20.0,12.0,27.0,25.0
95.0,8.0,16.0,43.0,28.0
134.0,11.0,20.0,69.0,34.0
101.0,12.0,9.0,56.0,24.0
30.0,3.0,1.0,15.0,11.0
12.0,1.0,3.0,8.0,0.0
8.0,0.0,0.0,5.0,3.0
9.0,4.0,2.0,3.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0
11.0,1.0,1.0,1.0,8.0
30.0,4.0,5.0,1.0,20.0
70.0,10.0,13.0,16.0,31.0
84.0,11.0,6.0,17.0,50.0
74.0,4.0,5.0,30.0,35.0
59.0,10.0,14.0,18.0,17.0
52.0,16.0,7.0,8.0,21.0
67.0,16.0,14.0,18.0,19.0
61.0,19.0,11.0,16.0,15.0
91.0,22.0,13.0,39.0,17.0
94.0,15.0,18.0,30.0,31.0
123.0,18.0,16.0,61.0,28.0
143.0,11.0,18.0,69.0,45.0
130.0,22.0,19.0,63.0,26.0
52.0,7.0,4.0,26.0,15.0
19.0,3.0,4.0,4.0,8.0
14.0,1.0,1.0,7.0,5.0
10.0,4.0,2.0,3.0,1.0
1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
3.0,2.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
12.0,1.0,0.0,3.0,8.0
18.0,1.0,4.0,0.0,13.0
76.0,10.0,11.0,14.0,41.0
91.0,11.0,9.0,14.0,57.0
91.0,13.0,14.0,21.0,43.0
56.0,14.0,12.0,14.0,16.0
45.0,10.0,6.0,14.0,15.0
74.0,12.0,16.0,26.0,20.0
79.0,19.0,14.0,27.0,19.0
83.0,24.0,16.0,23.0,20.0
108.0,13.0,12.0,46.0,37.0
107.0,10.0,13.0,58.0,26.0
164.0,17.0,17.0,83.0,47.0
121.0,12.0,12.0,68.0,29.0
33.0,4.0,1.0,15.0,13.0
17.0,0.0,0.0,10.0,7.0
12.0,1.0,3.0,5.0,3.0
7.0,3.0,2.0,2.0,0.0
1.0,1.0,0.0,0.0,0.0
3.0,0.0,1.0,1.0,1.0
2.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
12.0,1.0,1.0,1.0,9.0
18.0,4.0,5.0,1.0,8.0
72.0,10.0,8.0,10.0,44.0
76.0,6.0,4.0,15.0,51.0
66.0,7.0,4.0,19.0,36.0
58.0,14.0,16.0,12.0,16.0
54.0,19.0,12.0,17.0,6.0
56.0,10.0,14.0,12.0,20.0
70.0,14.0,9.0,26.0,21.0
67.0,11.0,5.0,27.0,24.0
77.0,12.0,11.0,30.0,24.0
95.0,13.0,11.0,42.0,29.0
137.0,11.0,19.0,67.0,40.0
104.0,9.0,10.0,59.0,26.0
39.0,4.0,2.0,23.0,10.0
16.0,1.0,1.0,11.0,3.0
15.0,1.0,2.0,7.0,5.0
10.0,3.0,1.0,5.0,1.0
4.0,0.0,1.0,2.0,1.0
2.0,1.0,1.0,0.0,0.0
4.0,0.0,1.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,0.0,0.0,0.0,2.0
5.0,1.0,0.0,0.0,4.0
20.0,2.0,4.0,3.0,11.0
71.0,7.0,9.0,15.0,40.0
83.0,17.0,11.0,18.0,37.0
91.0,16.0,10.0,20.0,45.0
71.0,14.0,18.0,19.0,20.0
51.0,9.0,9.0,18.0,15.0
68.0,12.0,15.0,18.0,23.0
83.0,14.0,12.0,27.0,30.0
96.0,12.0,9.0,35.0,40.0
130.0,28.0,22.0,48.0,32.0
145.0,16.0,19.0,69.0,41.0
170.0,25.0,22.0,83.0,40.0
101.0,5.0,8.0,47.0,41.0
40.0,4.0,4.0,22.0,10.0
5.0,0.0,0.0,2.0,3.0
8.0,1.0,2.0,4.0,1.0
6.0,3.0,1.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,1.0
2.0,0.0,0.0,2.0,0.0
7.0,1.0,2.0,2.0,2.0
30.0,7.0,6.0,11.0,6.0
101.0,38.0,15.0,35.0,13.0
166.0,23.0,54.0,55.0,34.0
181.0,36.0,34.0,69.0,42.0
317.0,46.0,41.0,146.0,84.0
271.0,36.0,26.0,109.0,100.0
318.0,39.0,30.0,135.0,114.0
359.0,30.0,21.0,168.0,140.0
326.0,35.0,23.0,143.0,125.0
290.0,31.0,17.0,99.0,143.0
216.0,22.0,18.0,67.0,109.0
75.0,7.0,11.0,13.0,44.0
24.0,4.0,2.0,3.0,15.0
10.0,2.0,1.0,3.0,4.0
6.0,1.0,0.0,1.0,4.0
7.0,1.0,1.0,4.0,1.0
3.0,0.0,0.0,1.0,2.0
4.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
,,,,
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
3.0,0.0,0.0,1.0,2.0
7.0,1.0,2.0,0.0,4.0
47.0,3.0,7.0,28.0,9.0
86.0,14.0,15.0,36.0,21.0
138.0,24.0,31.0,48.0,35.0
291.0,36.0,36.0,135.0,84.0
302.0,42.0,36.0,132.0,92.0
304.0,31.0,28.0,146.0,99.0
407.0,26.0,29.0,140.0,212.0
443.0,44.0,37.0,185.0,177.0
399.0,44.0,25.0,140.0,190.0
242.0,21.0,21.0,99.0,101.0
118.0,17.0,13.0,42.0,46.0
58.0,11.0,5.0,10.0,32.0
14.0,4.0,2.0,3.0,5.0
0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
9.0,2.0,0.0,1.0,6.0
24.0,3.0,4.0,1.0,16.0
56.0,6.0,6.0,11.0,33.0
65.0,8.0,3.0,11.0,43.0
64.0,6.0,11.0,13.0,34.0
73.0,13.0,12.0,19.0,29.0
72.0,19.0,20.0,13.0,20.0
66.0,21.0,15.0,17.0,13.0
