A,B,C,D,E
101.0,40.0,17.0,25.0,19.0
140.0,32.0,21.0,59.0,28.0
114.0,31.0,26.0,34.0,23.0
151.0,26.0,22.0,42.0,61.0
163.0,17.0,18.0,57.0,71.0
190.0,26.0,21.0,74.0,69.0
165.0,20.0,22.0,58.0,65.0
148.0,33.0,21.0,38.0,56.0
107.0,15.0,15.0,40.0,37.0
52.0,8.0,10.0,12.0,22.0
37.0,13.0,6.0,4.0,14.0
11.0,3.0,0.0,5.0,3.0
3.0,1.0,2.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,1.0
5.0,0.0,2.0,0.0,3.0
17.0,0.0,4.0,2.0,11.0
72.0,13.0,7.0,9.0,43.0
121.0,16.0,6.0,21.0,78.0
108.0,17.0,12.0,18.0,61.0
82.0,17.0,13.0,16.0,36.0
28.0,5.0,4.0,6.0,13.0
15.0,2.0,1.0,5.0,7.0
22.0,3.0,7.0,7.0,5.0
42.0,9.0,8.0,15.0,10.0
70.0,9.0,7.0,44.0,10.0
121.0,12.0,18.0,67.0,24.0
183.0,17.0,17.0,119.0,30.0
121.0,14.0,12.0,63.0,32.0
57.0,6.0,9.0,27.0,15.0
40.0,10.0,6.0,15.0,9.0
9.0,1.0,1.0,4.0,3.0
4.0,1.0,1.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,3.0,5.0
15.0,2.0,2.0,2.0,9.0
86.0,15.0,10.0,12.0,49.0
126.0,16.0,10.0,16.0,84.0
144.0,17.0,21.0,28.0,78.0
100.0,20.0,16.0,25.0,39.0
76.0,15.0,13.0,22.0,26.0
64.0,14.0,10.0,18.0,22.0
68.0,15.0,17.0,18.0,18.0
75.0,11.0,10.0,23.0,31.0
77.0,12.0,11.0,34.0,20.0
79.0,7.0,13.0,40.0,19.0
129.0,13.0,16.0,77.0,23.0
215.0,26.0,25.0,129.0,35.0
143.0,14.0,14.0,82.0,33.0
59.0,12.0,14.0,24.0,9.0
18.0,3.0,4.0,5.0,6.0
10.0,3.0,1.0,5.0,1.0
4.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
13.0,0.0,1.0,4.0,8.0
65.0,8.0,8.0,5.0,44.0
122.0,14.0,8.0,20.0,80.0
118.0,18.0,3.0,24.0,73.0
97.0,12.0,14.0,29.0,42.0
63.0,16.0,7.0,19.0,21.0
68.0,15.0,18.0,19.0,16.0
70.0,21.0,9.0,19.0,21.0
92.0,15.0,18.0,23.0,36.0
113.0,14.0,20.0,45.0,34.0
172.0,14.0,16.0,98.0,44.0
225.0,21.0,13.0,111.0,80.0
353.0,30.0,37.0,177.0,109.0
337.0,34.0,31.0,153.0,119.0
178.0,23.0,17.0,66.0,72.0
77.0,13.0,8.0,22.0,34.0
29.0,1.0,1.0,14.0,13.0
9.0,0.0,1.0,3.0,5.0
5.0,0.0,0.0,5.0,0.0
3.0,0.0,1.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
4.0,0.0,1.0,0.0,3.0
23.0,1.0,2.0,6.0,14.0
89.0,11.0,5.0,11.0,62.0
137.0,15.0,14.0,27.0,81.0
139.0,23.0,7.0,28.0,81.0
132.0,23.0,23.0,36.0,50.0
108.0,14.0,16.0,39.0,39.0
98.0,16.0,15.0,29.0,38.0
120.0,17.0,20.0,43.0,40.0
147.0,23.0,18.0,50.0,56.0
132.0,20.0,10.0,54.0,48.0
143.0,14.0,14.0,73.0,42.0
126.0,5.0,8.0,70.0,43.0
117.0,6.0,5.0,78.0,28.0
40.0,1.0,6.0,23.0,10.0
51.0,7.0,8.0,36.0,0.0
34.0,10.0,7.0,10.0,7.0
6.0,2.0,1.0,0.0,3.0
2.0,0.0,0.0,2.0,0.0
3.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
8.0,0.0,1.0,2.0,5.0
49.0,9.0,8.0,4.0,28.0
91.0,20.0,8.0,16.0,47.0
110.0,19.0,20.0,22.0,49.0
71.0,20.0,11.0,13.0,27.0
31.0,7.0,9.0,4.0,11.0
28.0,3.0,8.0,10.0,7.0
47.0,14.0,13.0,12.0,8.0
55.0,14.0,15.0,8.0,18.0
52.0,9.0,10.0,22.0,11.0
79.0,14.0,10.0,37.0,18.0
109.0,10.0,11.0,59.0,29.0
161.0,16.0,26.0,75.0,44.0
123.0,16.0,12.0,62.0,33.0
57.0,7.0,7.0,24.0,19.0
36.0,7.0,6.0,16.0,7.0
4.0,1.0,0.0,2.0,1.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0
4.0,0.0,0.0,4.0,0.0
18.0,2.0,3.0,6.0,7.0
68.0,11.0,13.0,22.0,22.0
148.0,31.0,40.0,44.0,33.0
252.0,42.0,53.0,95.0,62.0
231.0,45.0,28.0,55.0,103.0
251.0,38.0,24.0,92.0,97.0
270.0,22.0,24.0,143.0,81.0
302.0,45.0,35.0,139.0,83.0
282.0,25.0,17.0,114.0,126.0
259.0,24.0,18.0,121.0,96.0
217.0,19.0,24.0,83.0,91.0
191.0,20.0,21.0,66.0,84.0
148.0,7.0,12.0,46.0,83.0
73.0,9.0,8.0,20.0,36.0
31.0,6.0,3.0,9.0,13.0
5.0,1.0,2.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0
4.0,1.0,2.0,1.0,0.0
14.0,0.0,2.0,5.0,7.0
60.0,8.0,10.0,25.0,17.0
117.0,13.0,21.0,48.0,35.0
195.0,29.0,38.0,83.0,45.0
247.0,29.0,35.0,112.0,71.0
335.0,30.0,31.0,166.0,108.0
303.0,34.0,18.0,125.0,126.0
320.0,31.0,33.0,138.0,118.0
387.0,24.0,28.0,159.0,176.0
393.0,31.0,23.0,166.0,173.0
315.0,35.0,23.0,95.0,162.0
224.0,21.0,16.0,70.0,117.0
137.0,14.0,22.0,45.0,56.0
69.0,10.0,5.0,27.0,27.0
41.0,8.0,4.0,7.0,22.0
9.0,1.0,3.0,1.0,4.0
4.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,4.0
13.0,0.0,2.0,2.0,9.0
85.0,13.0,9.0,14.0,49.0
130.0,10.0,5.0,23.0,92.0
142.0,18.0,9.0,24.0,91.0
103.0,18.0,11.0,27.0,47.0
80.0,17.0,18.0,20.0,25.0
60.0,11.0,10.0,17.0,22.0
65.0,9.0,9.0,32.0,15.0
96.0,14.0,14.0,35.0,33.0
103.0,14.0,13.0,40.0,36.0
116.0,13.0,15.0,61.0,27.0
190.0,13.0,15.0,101.0,61.0
247.0,15.0,31.0,143.0,58.0
218.0,27.0,23.0,111.0,57.0
99.0,14.0,14.0,39.0,32.0
42.0,9.0,6.0,15.0,12.0
11.0,1.0,1.0,6.0,3.0
2.0,0.0,0.0,1.0,1.0
3.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,6.0
33.0,0.0,2.0,13.0,18.0
96.0,7.0,7.0,13.0,69.0
159.0,17.0,11.0,25.0,106.0
165.0,26.0,12.0,31.0,96.0
114.0,9.0,13.0,29.0,63.0
88.0,5.0,9.0,44.0,30.0
95.0,19.0,9.0,29.0,38.0
92.0,10.0,7.0,44.0,31.0
132.0,17.0,12.0,49.0,54.0
137.0,15.0,16.0,59.0,47.0
142.0,14.0,16.0,75.0,37.0
230.0,22.0,20.0,123.0,65.0
354.0,20.0,25.0,218.0,91.0
271.0,25.0,21.0,140.0,85.0
177.0,18.0,17.0,72.0,70.0
66.0,16.0,10.0,23.0,17.0
19.0,3.0,1.0,6.0,9.0
7.0,0.0,0.0,5.0,2.0
4.0,0.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,2.0,3.0
23.0,0.0,1.0,5.0,17.0
100.0,9.0,11.0,14.0,66.0
170.0,17.0,6.0,36.0,111.0
161.0,17.0,7.0,33.0,104.0
135.0,20.0,19.0,32.0,64.0
81.0,13.0,20.0,24.0,24.0
92.0,15.0,10.0,40.0,27.0
111.0,14.0,15.0,32.0,50.0
118.0,13.0,14.0,53.0,38.0
142.0,26.0,12.0,58.0,46.0
181.0,7.0,17.0,100.0,57.0
238.0,18.0,21.0,120.0,79.0
300.0,20.0,22.0,179.0,79.0
261.0,17.0,20.0,143.0,81.0
146.0,16.0,15.0,60.0,55.0
73.0,15.0,9.0,24.0,25.0
34.0,4.0,4.0,10.0,16.0
7.0,1.0,1.0,4.0,1.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
8.0,1.0,1.0,3.0,3.0
36.0,4.0,3.0,5.0,24.0
100.0,19.0,12.0,17.0,52.0
101.0,17.0,11.0,16.0,57.0
64.0,13.0,11.0,17.0,23.0
52.0,12.0,9.0,10.0,21.0
26.0,5.0,6.0,6.0,9.0
17.0,3.0,6.0,3.0,5.0
23.0,8.0,4.0,8.0,3.0
22.0,0.0,2.0,13.0,7.0
41.0,7.0,7.0,24.0,3.0
80.0,7.0,12.0,39.0,22.0
114.0,13.0,17.0,61.0,23.0
89.0,5.0,8.0,54.0,22.0
50.0,11.0,12.0,18.0,9.0
29.0,7.0,6.0,9.0,7.0
8.0,4.0,0.0,2.0,2.0
2.0,0.0,0.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2.0
16.0,1.0,1.0,4.0,10.0
68.0,11.0,11.0,10.0,36.0
103.0,12.0,9.0,16.0,66.0
123.0,17.0,7.0,29.0,70.0
91.0,17.0,16.0,25.0,33.0
76.0,19.0,13.0,13.0,31.0
62.0,13.0,11.0,22.0,16.0
41.0,5.0,4.0,10.0,22.0
38.0,6.0,9.0,11.0,12.0
35.0,4.0,6.0,18.0,7.0
59.0,12.0,15.0,22.0,10.0
110.0,15.0,12.0,55.0,28.0
131.0,9.0,15.0,74.0,33.0
86.0,11.0,11.0,43.0,21.0
47.0,4.0,12.0,22.0,9.0
19.0,7.0,4.0,3.0,5.0
10.0,0.0,1.0,7.0,2.0
4.0,0.0,0.0,3.0,1.0
5.0,1.0,1.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,2.0,1.0
23.0,1.0,2.0,11.0,9.0
42.0,3.0,8.0,19.0,12.0
106.0,17.0,18.0,37.0,34.0
169.0,30.0,32.0,52.0,55.0
183.0,39.0,24.0,82.0,38.0
237.0,30.0,29.0,108.0,70.0
171.0,24.0,15.0,61.0,71.0
147.0,16.0,19.0,51.0,61.0
189.0,18.0,23.0,86.0,62.0
216.0,26.0,34.0,73.0,83.0
190.0,23.0,17.0,66.0,84.0
142.0,25.0,22.0,42.0,53.0
63.0,10.0,6.0,13.0,34.0
31.0,3.0,2.0,14.0,12.0
11.0,1.0,3.0,5.0,2.0
4.0,1.0,1.0,0.0,2.0
1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,4.0,0.0
4.0,0.0,1.0,2.0,1.0
12.0,2.0,0.0,6.0,4.0
31.0,6.0,14.0,8.0,3.0
90.0,38.0,19.0,21.0,12.0
76.0,10.0,12.0,39.0,15.0
125.0,28.0,28.0,42.0,27.0
125.0,16.0,13.0,58.0,38.0
130.0,29.0,25.0,46.0,30.0
160.0,37.0,22.0,47.0,54.0
155.0,19.0,18.0,57.0,61.0
157.0,13.0,26.0,53.0,65.0
153.0,27.0,18.0,46.0,62.0
106.0,24.0,16.0,26.0,40.0
37.0,4.0,5.0,12.0,16.0
35.0,8.0,9.0,7.0,11.0
10.0,1.0,1.0,1.0,7.0
7.0,3.0,4.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
5.0,1.0,1.0,0.0,3.0
13.0,1.0,3.0,4.0,5.0
67.0,14.0,14.0,9.0,30.0
119.0,11.0,11.0,21.0,76.0
110.0,18.0,9.0,26.0,57.0
89.0,15.0,12.0,29.0,33.0
75.0,8.0,15.0,20.0,32.0
47.0,14.0,9.0,8.0,16.0
55.0,15.0,9.0,12.0,19.0
38.0,9.0,8.0,9.0,12.0
28.0,4.0,7.0,10.0,7.0
34.0,5.0,9.0,15.0,5.0
63.0,3.0,7.0,39.0,14.0
93.0,10.0,9.0,60.0,14.0
74.0,4.0,9.0,48.0,13.0
32.0,4.0,6.0,20.0,2.0
8.0,5.0,1.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4.0
5.0,0.0,0.0,1.0,4.0
19.0,2.0,2.0,1.0,14.0
52.0,5.0,4.0,6.0,37.0
55.0,9.0,5.0,9.0,32.0
46.0,11.0,11.0,12.0,12.0
22.0,7.0,6.0,3.0,6.0
14.0,2.0,5.0,4.0,3.0
39.0,11.0,11.0,8.0,9.0
42.0,11.0,9.0,8.0,14.0
43.0,8.0,11.0,15.0,9.0
57.0,9.0,9.0,28.0,11.0
98.0,14.0,18.0,49.0,17.0
128.0,17.0,15.0,68.0,28.0
114.0,20.0,19.0,50.0,25.0
52.0,12.0,10.0,16.0,14.0
14.0,3.0,4.0,3.0,4.0
6.0,3.0,2.0,1.0,0.0
6.0,0.0,1.0,1.0,4.0
4.0,1.0,1.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,4.0
23.0,1.0,2.0,5.0,15.0
65.0,8.0,2.0,13.0,42.0
134.0,13.0,5.0,21.0,95.0
145.0,17.0,16.0,27.0,85.0
117.0,20.0,17.0,27.0,53.0
77.0,19.0,10.0,26.0,22.0
85.0,15.0,17.0,32.0,21.0
91.0,14.0,16.0,37.0,24.0
99.0,16.0,14.0,35.0,34.0
66.0,10.0,8.0,23.0,25.0
95.0,11.0,10.0,48.0,26.0
172.0,20.0,28.0,88.0,36.0
211.0,19.0,23.0,131.0,38.0
179.0,22.0,19.0,91.0,47.0
99.0,14.0,18.0,39.0,28.0
49.0,9.0,7.0,17.0,16.0
18.0,1.0,0.0,11.0,6.0
7.0,0.0,0.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
7.0,0.0,1.0,2.0,4.0
24.0,2.0,4.0,6.0,12.0
101.0,11.0,10.0,14.0,66.0
145.0,18.0,8.0,20.0,99.0
146.0,20.0,12.0,17.0,97.0
104.0,21.0,14.0,26.0,43.0
91.0,18.0,21.0,31.0,21.0
84.0,20.0,13.0,25.0,26.0
79.0,13.0,12.0,30.0,24.0
103.0,14.0,11.0,35.0,43.0
84.0,11.0,9.0,33.0,31.0
124.0,14.0,11.0,63.0,36.0
203.0,15.0,18.0,108.0,62.0
244.0,15.0,23.0,142.0,64.0
222.0,22.0,26.0,107.0,67.0
132.0,17.0,10.0,68.0,37.0
66.0,7.0,6.0,27.0,26.0
30.0,4.0,3.0,11.0,12.0
2.0,0.0,0.0,2.0,0.0
3.0,0.0,0.0,3.0,0.0
5.0,0.0,0.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
5.0,0.0,1.0,1.0,3.0
21.0,2.0,3.0,6.0,10.0
154.0,19.0,11.0,34.0,90.0
200.0,15.0,14.0,40.0,131.0
197.0,26.0,13.0,56.0,102.0
130.0,21.0,17.0,35.0,57.0
117.0,15.0,18.0,41.0,43.0
106.0,13.0,15.0,48.0,30.0
124.0,21.0,19.0,35.0,49.0
122.0,10.0,15.0,49.0,48.0
152.0,18.0,20.0,66.0,48.0
215.0,17.0,18.0,108.0,72.0
255.0,25.0,25.0,128.0,77.0
309.0,31.0,26.0,162.0,90.0
184.0,20.0,11.0,86.0,67.0
113.0,11.0,5.0,48.0,49.0
64.0,6.0,5.0,24.0,29.0
16.0,1.0,3.0,6.0,6.0
4.0,1.0,0.0,2.0,1.0
5.0,0.0,0.0,5.0,0.0
4.0,0.0,1.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,1.0,3.0
44.0,1.0,7.0,26.0,10.0
103.0,16.0,17.0,45.0,25.0
234.0,26.0,71.0,76.0,61.0
307.0,84.0,32.0,108.0,83.0
342.0,44.0,45.0,157.0,96.0
433.0,38.0,34.0,182.0,179.0
319.0,33.0,18.0,126.0,142.0
393.0,27.0,24.0,175.0,167.0
342.0,21.0,23.0,160.0,138.0
344.0,21.0,23.0,140.0,160.0
248.0,20.0,8.0,87.0,133.0
195.0,16.0,8.0,82.0,89.0
156.0,15.0,15.0,46.0,80.0
116.0,15.0,10.0,24.0,67.0
36.0,2.0,4.0,14.0,16.0
12.0,1.0,0.0,9.0,2.0
8.0,1.0,0.0,3.0,4.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
4.0,0.0,1.0,3.0,0.0
34.0,4.0,7.0,14.0,9.0
94.0,13.0,13.0,47.0,21.0
169.0,15.0,18.0,85.0,51.0
278.0,31.0,40.0,121.0,86.0
381.0,42.0,36.0,174.0,129.0
382.0,44.0,34.0,162.0,142.0
372.0,34.0,26.0,170.0,142.0
422.0,26.0,34.0,173.0,189.0
383.0,35.0,24.0,150.0,174.0
398.0,31.0,30.0,137.0,200.0
322.0,39.0,20.0,127.0,136.0
211.0,21.0,17.0,61.0,112.0
147.0,15.0,13.0,46.0,73.0
81.0,9.0,13.0,24.0,35.0
49.0,13.0,10.0,7.0,19.0
27.0,8.0,4.0,10.0,5.0
11.0,2.0,4.0,0.0,5.0
2.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,6.0
26.0,0.0,3.0,5.0,18.0
116.0,16.0,10.0,17.0,73.0
141.0,19.0,6.0,19.0,97.0
171.0,19.0,9.0,43.0,100.0
107.0,12.0,8.0,39.0,48.0
115.0,13.0,12.0,50.0,40.0
110.0,15.0,12.0,44.0,39.0
92.0,17.0,14.0,23.0,38.0
95.0,15.0,14.0,32.0,34.0
107.0,12.0,14.0,37.0,44.0
146.0,10.0,12.0,78.0,46.0
227.0,12.0,15.0,137.0,63.0
296.0,18.0,25.0,187.0,66.0
254.0,17.0,13.0,142.0,82.0
160.0,17.0,15.0,63.0,65.0
94.0,15.0,18.0,28.0,33.0
20.0,3.0,2.0,4.0,11.0
7.0,2.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
7.0,0.0,1.0,0.0,6.0
23.0,1.0,2.0,8.0,12.0
111.0,11.0,10.0,26.0,64.0
205.0,28.0,16.0,31.0,130.0
190.0,27.0,17.0,35.0,111.0
141.0,18.0,17.0,42.0,64.0
100.0,16.0,10.0,37.0,37.0
84.0,10.0,8.0,36.0,30.0
99.0,15.0,16.0,27.0,41.0
107.0,15.0,13.0,43.0,36.0
103.0,8.0,4.0,43.0,48.0
131.0,11.0,13.0,64.0,43.0
247.0,20.0,25.0,134.0,68.0
300.0,25.0,22.0,175.0,78.0
283.0,22.0,22.0,151.0,88.0
166.0,18.0,15.0,69.0,64.0
60.0,5.0,5.0,20.0,30.0
15.0,2.0,4.0,6.0,3.0
5.0,0.0,0.0,4.0,1.0
2.0,0.0,0.0,2.0,0.0
4.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
8.0,1.0,0.0,3.0,4.0
23.0,1.0,3.0,7.0,12.0
102.0,12.0,8.0,19.0,63.0
130.0,17.0,6.0,26.0,81.0
154.0,15.0,17.0,32.0,90.0
120.0,19.0,16.0,34.0,51.0
85.0,12.0,11.0,30.0,32.0
61.0,13.0,10.0,21.0,17.0
60.0,11.0,14.0,21.0,14.0
86.0,9.0,9.0,31.0,37.0
68.0,9.0,9.0,26.0,24.0
93.0,14.0,11.0,33.0,35.0
157.0,11.0,21.0,92.0,33.0
242.0,23.0,29.0,142.0,48.0
187.0,17.0,17.0,111.0,42.0
102.0,11.0,13.0,43.0,35.0
91.0,14.0,17.0,21.0,39.0
21.0,3.0,2.0,7.0,9.0
8.0,1.0,0.0,3.0,4.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,0.0,1.0
2.0,0.0,0.0,2.0,0.0
1.0,0.0,0.0,0.0,1.0
4.0,0.0,0.0,1.0,3.0
33.0,6.0,6.0,4.0,17.0
97.0,10.0,10.0,18.0,59.0
146.0,20.0,12.0,23.0,91.0
165.0,20.0,14.0,33.0,98.0
104.0,13.0,12.0,41.0,38.0
112.0,12.0,18.0,32.0,50.0
94.0,16.0,13.0,27.0,38.0
104.0,9.0,6.0,54.0,35.0
122.0,14.0,16.0,44.0,48.0
131.0,14.0,16.0,61.0,40.0
128.0,6.0,4.0,74.0,44.0
199.0,20.0,21.0,96.0,62.0
256.0,21.0,22.0,152.0,61.0
266.0,16.0,22.0,151.0,77.0
138.0,8.0,17.0,58.0,55.0
72.0,13.0,5.0,28.0,26.0
27.0,2.0,3.0,11.0,11.0
7.0,1.0,0.0,3.0,3.0
3.0,0.0,0.0,1.0,2.0
1.0,0.0,0.0,0.0,1.0
3.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0
