A,B,C,D,E,F,G,H,I,J,K,L,M
0.04961559,0.33836594,0.21324086,0.097161695,0.92272013,0.14084974,0.449048,0.1222968,0.6446987,0.6246186,0.068167046,-0.17636211,0.05662385
0.0523753,0.3720346,0.21493329,0.10266123,0.976445,0.1256181,0.41782966,0.12815711,0.61414766,0.6626633,0.06840557,-0.18956803,0.057059776
0.11016385,0.39380378,0.21934326,0.10074463,1.0026728,0.122432195,0.4252131,0.13088715,0.5658606,0.62826246,0.068401396,-0.20337519,0.05749853
0.10315027,0.38917926,0.22006047,-0.09668635,1.0382222,0.12992606,0.3172271,0.1345349,0.52171373,0.6039067,0.069052264,-0.21465546,0.057881422
0.09730147,0.4401006,0.22333366,0.10279873,1.0621783,0.13386658,0.31520233,0.13972212,0.5163549,0.4710099,0.06946235,-0.22433242,0.058271717
0.081738636,0.4506818,0.2217006,0.10133072,1.1938671,0.124028735,0.32849917,0.1457485,0.5701512,0.4995894,0.069354184,-0.23122038,0.056120045
0.07940117,0.4326872,0.2283043,0.10874658,1.187649,0.12763594,0.31348,0.1426782,0.6165631,0.5622374,0.0692093,-0.3145778,0.05657842
0.06559552,0.45433164,0.2313792,0.108622365,1.1898979,0.15174244,0.34686595,0.14372545,0.63065284,0.6474043,0.07025042,-0.3203872,0.057097085
0.06600781,0.44083434,0.23532113,0.106705375,1.2534407,0.14971969,0.31293237,0.14632298,0.70319694,0.72345847,0.07092196,-0.32252502,0.057507034
0.06625046,0.4281157,0.24156284,0.107671514,1.3159758,0.15058443,0.30955186,0.15185359,0.6971062,0.7357177,0.07107549,-0.12800029,0.05791594
0.06641348,0.41647786,0.24507277,0.10789409,1.1992664,0.14543499,0.43528596,0.14876014,0.6549154,0.7821311,0.071548514,-0.14219926,0.055778455
0.06662778,0.42489564,0.24239735,0.10789176,1.1543717,0.14757916,0.41914597,0.14935467,0.61412746,0.76179916,0.071859114,-0.16182366,0.05420159
0.06697439,0.40449908,0.24441424,-0.087203726,1.136223,0.14260548,0.39974335,0.14472331,0.62185913,0.76413554,0.07149982,-0.18395902,0.05471462
0.067061394,0.43802455,0.24290213,0.110259406,1.1143708,0.14237195,0.36301774,0.15831691,0.59362787,0.6878977,0.07223216,0.07379973,0.055213347
0.056343686,0.40570548,0.2387675,0.035423495,1.0285429,0.14371684,0.3321967,0.15072595,0.70362234,0.7059266,0.07205615,0.037474465,0.055699334
0.058058996,0.46290457,0.23522994,0.10679875,0.8737756,0.14780933,0.33868426,0.13780417,0.6255468,0.72128904,0.071670875,0.0036580586,0.056177817
0.059583306,0.4532907,0.229983,0.10358841,0.8450592,0.14302893,0.34296304,0.13645431,0.6912552,0.710205,0.07269214,-0.024762435,0.056614954
0.06092069,0.42239764,0.22421426,-0.0981872,0.8056869,0.13864714,0.3267238,0.1240848,0.6328371,0.70312923,0.07324293,-0.04955241,0.057054512
0.062107574,0.44513994,0.21654761,0.10027526,0.7167772,0.12870853,0.3062511,0.12892993,0.5881436,0.7826189,0.07288791,-0.07195666,0.057447236
0.06278275,0.50257254,0.21287757,0.096102685,0.74453473,0.12698275,0.30397192,0.12237865,0.6658048,0.6760281,0.07375426,-0.092383325,0.057868566
0.052400164,0.4792195,0.20629624,0.09641545,0.8103179,0.12784787,0.2716113,0.12155746,0.6768059,0.64993155,0.07406032,-0.10830546,0.058228828
0.04432998,0.49123517,0.2050173,0.09302311,0.96863025,0.13341957,0.281668,0.12588122,0.6674062,0.62940025,0.0746597,-0.12345951,0.058602985
0.10402194,0.502067,0.20510457,0.10115265,0.930146,0.13661586,0.31428006,0.12626591,0.6507375,0.64472,0.0707538,-0.13843206,0.05896711
0.086497016,0.513615,0.2072339,0.09858291,0.93959284,0.13609906,0.35515416,0.1268111,0.6664666,0.62558967,0.0728193,-0.14887415,0.059277203
0.08331516,0.5183384,0.2103968,0.09643355,0.91453254,0.1334038,0.38136187,0.1324831,0.6292712,0.63986516,0.072739035,-0.15880921,0.05961436
0.08055773,0.49237064,0.21228746,0.09773,0.92887825,0.13106239,0.36687875,0.136279,0.64381385,0.58186185,0.07319856,-0.16759963,0.05992598
0.078378096,0.48031163,0.21568516,0.0965234,0.9527842,0.13059454,0.35761905,0.13940151,0.61149246,0.59238034,0.07291467,-0.17190465,0.06022374
0.07666863,0.45607385,0.21832684,0.09532843,0.95153105,0.13084145,0.41723162,0.14147969,0.6294094,0.59066033,0.07260991,-0.17648286,0.060508948
0.07512683,0.44451708,0.21684796,0.09454454,0.9370321,0.1304326,0.3994088,0.14033037,0.59928846,0.802091,0.07122057,-0.17994733,0.060782846
0.07400472,0.3958331,0.21867058,0.09507753,0.9622539,0.13856804,0.38217,0.13600156,0.5877844,0.77363396,0.071607895,-0.18182997,0.061052587
0.07314286,0.4227907,0.21890572,0.09443937,1.0158637,0.11355486,0.37958553,0.1368401,0.56187296,0.78788894,0.07136182,-0.18185288,0.059136868
0.0721894,0.44289652,0.21938546,0.10075046,0.9920978,0.11644121,0.3655871,0.13944845,0.5930824,0.7903885,0.07177531,0.008699626,0.059472714
0.07135021,0.4388957,0.22158119,0.09889947,0.9122663,0.1202862,0.398401,0.14291143,0.49557132,0.71467865,0.0712885,0.18620805,0.05980341
0.070975885,0.42143664,0.22143969,0.0951012,0.8038288,0.11975469,0.3955415,0.14069702,0.5101454,0.65231663,0.07148358,0.15499529,0.060101315
0.069980785,0.42259717,0.21729322,0.09429854,0.6687961,0.1200887,0.4129313,0.1389366,0.5133179,0.5412383,0.072099745,0.12692268,0.060396224
0.06954933,0.41507083,0.21265842,0.091866694,0.56231105,0.11352697,0.5037882,0.13833313,0.54821616,0.5408972,0.07237299,0.1017139,0.060680807
0.05775214,0.4311794,0.20669442,0.08560506,0.5192475,0.10842363,0.47319403,0.12339954,0.5293488,0.47939748,0.07212617,0.07966867,0.06097987
0.05961339,0.3962738,0.19880196,-0.11360558,0.46823165,0.10233236,0.41877478,0.11763736,0.5016622,0.4269637,0.07175488,0.25866523,0.06124498
0.061130486,0.45094055,0.18874982,0.08728212,0.28587517,0.10249484,0.43729278,0.116326146,0.52285767,0.35289896,0.07381357,0.22287412,0.061496608
0.062416945,0.4399848,0.18112607,0.07822895,0.17637116,0.10290279,0.5102875,0.11233563,0.5832672,0.35072824,0.07483713,0.19402476,0.061660457
0.05229224,0.4368643,0.17439489,-0.12313245,0.15444514,0.10061033,0.45342922,0.10676438,0.67960113,0.45294437,0.074932024,0.16817923,0.061898515
0.054862857,0.4415742,0.16453224,-0.12251981,0.12359221,0.09771574,0.44574586,0.10502963,0.6087279,0.29646978,0.075298294,0.14607948,0.062135857
0.05695981,0.453017,0.156456,0.074542254,0.08546558,0.09771079,0.4192214,0.09925432,0.6143741,0.19921978,0.07525213,0.1243836,0.06233383
0.05888605,0.40205598,0.1510377,0.07434547,0.099502936,0.09863887,0.40768787,0.085817546,0.5498204,0.27090603,0.07611259,0.10698544,0.06254429
0.0499584,0.39261135,0.14272298,-0.12544985,0.14911093,0.10024044,0.39685798,0.075093076,0.5220101,0.28445482,0.07683263,0.08973967,0.062725075
0.05283445,0.39719132,0.14187922,0.07443998,0.107445516,0.086833544,0.37808162,0.07265091,0.5067856,0.18652783,0.07525367,0.07381599,0.06290553
0.05527537,0.35121405,0.14052391,0.073799744,0.17571206,0.11107105,0.42397436,0.07145808,0.53571343,0.20801005,0.07494199,0.060832202,0.06308991
0.04652791,0.35579112,0.13879605,0.073821425,0.2227811,0.10300103,0.46761608,0.077068746,0.4996944,0.31980056,0.07464884,0.049556997,0.06325969
-0.017132316,0.34469652,0.13655777,0.07503375,0.46912894,0.10887677,0.4472818,0.07254323,0.53092027,0.31066054,0.07497059,0.03953736,0.06341883
-0.0031951738,0.36601415,0.14269862,0.07993593,0.43858612,0.10306643,0.46240246,0.07857989,0.6468961,0.38173363,0.075352535,0.03063084,0.06358561
-0.0021856958,0.3875399,0.1484813,0.079055004,0.29395807,0.10268985,0.4976257,0.08371562,0.5973742,0.33712983,0.07634061,0.021319246,0.06374041
0.009027634,0.40559343,0.14636771,0.07532129,0.33315155,0.094447136,0.47182623,0.084013194,0.5924948,0.27224046,0.07336561,0.016009685,0.06387922
0.018711386,0.4212766,0.14775707,0.0748972,0.31833592,0.07542134,0.49490282,0.08537226,0.5611142,0.2928886,0.07364552,0.0094957035,0.064013675
0.026941666,0.4083599,0.15006605,-0.12365034,0.3907666,0.10863356,0.40624085,0.09017004,0.5313324,0.3327637,0.07340605,0.0034537679,0.06415728
0.033877015,0.40424374,0.15004237,0.07668008,0.4625792,0.10764161,0.39455757,0.08353565,0.5787407,0.29497734,0.07198096,-0.0023636697,0.061725527
0.03997998,0.41364348,0.15574968,0.08230949,0.4631038,0.08455008,0.38424492,0.09722987,0.5701545,0.37360594,0.071820475,-0.014204344,0.05999655
0.03372225,0.42039666,0.15943572,0.08753452,0.5242759,0.092078865,0.37578794,0.09420906,0.5836078,0.43087772,0.0716672,-0.030874148,0.057733092
0.039178897,0.39881086,0.16248694,0.09050427,0.538357,0.067545034,0.41002876,0.09573074,0.57322496,0.3188014,0.07164278,-0.05319718,0.0581497
0.09938156,0.3972721,0.16718708,0.090316,0.6044329,0.07993064,0.39777383,0.10201565,0.68775904,0.45270452,0.07162329,-0.07158862,0.058520522
0.08327413,0.40517887,0.17160022,0.091352105,0.6499233,0.094047196,0.39912972,0.103327096,0.6633998,0.42151752,0.0728241,-0.0884526,0.058873713
0.08070291,0.39719033,0.17385115,0.091752835,0.6279803,0.101891436,0.387502,0.10463676,0.6033994,0.4491165,0.07233519,-0.103143066,0.059209228
0.07857758,0.38618994,0.17598218,0.09074112,0.6683707,0.10683533,0.26783043,0.103924505,0.599714,0.45792282,0.07136554,-0.11476717,0.12418194
0.07688529,0.38838178,0.18021828,-0.027462034,0.72028226,0.11065811,0.2760402,0.09660386,0.5973536,0.4981074,0.07130555,0.072252974,0.12194413
0.13114476,0.39379665,0.18529378,-0.024411082,0.69294846,0.10208269,0.29316336,0.10495642,0.5491683,0.42667356,0.071320415,0.23829663,0.11978686
0.053722836,0.39433846,0.18447766,-0.021245101,0.5666866,0.11101405,0.31063902,0.10552368,0.5699898,0.4449958,0.072132975,0.3849644,0.117693394
0.05579717,0.38048387,0.17986745,-0.020325646,0.39880288,0.11582801,0.2433365,0.11028823,0.5822305,0.40303078,0.0717832,0.51375425,0.11565035
0.057783008,0.36642292,0.17960906,-0.019193104,0.16469963,0.117266804,0.26735753,0.11719867,0.58031404,0.48264113,0.07228564,0.6304943,0.11375422
0.059330977,0.40923947,0.17260168,-0.021028493,0.06553343,0.10302788,0.34240887,0.11422821,0.6364278,0.36378124,0.07177591,0.9300123,0.11191361
0.060575765,0.43690887,0.1611568,-0.020047888,-0.29761422,0.103538156,0.3953513,0.110635296,0.5732248,0.28955323,0.072118275,1.0039146,0.11014081
0.06179221,0.40986788,0.14404403,-0.02502105,-0.7480057,0.09832986,0.3852101,0.0882786,0.59269756,0.18609595,0.07271173,1.0642755,0.108462796
-0.004415158,0.43128204,0.12275174,-0.03134939,-1.0199436,0.08903288,0.40945926,0.07736964,0.6204224,0.1504868,0.072635874,1.1197693,0.106831074
0.007943271,0.44287682,0.09486008,-0.037797384,-1.2838546,0.06993574,0.28999463,0.06289975,0.5889628,-0.043508656,0.07275031,1.1656913,0.10528662
0.017925596,0.45776486,0.066334665,-0.03683632,-1.4504771,0.0690547,0.21194655,0.04332547,0.5978087,-0.108549535,0.06967828,1.2033288,0.10379219
0.026292533,0.47331652,0.04004663,-0.035938695,-1.6791534,0.06438855,0.20570928,0.033212796,0.66002685,-0.19487168,0.06962119,1.2347496,0.09982534
0.033179395,0.44377062,0.015175903,-0.03336141,-1.8489529,0.046756025,0.23287188,0.028014362,0.60387874,-0.38865072,0.06946432,1.2540612,0.09846079
0.027086746,0.44708988,-0.00930219,-0.03400914,-1.9953812,0.047997564,0.27618802,0.011210424,0.6348224,-0.39831385,0.06960343,1.2641625,0.09722668
0.03366179,0.4557036,-0.02663388,-0.035358246,-2.14972,0.047640655,0.2933935,0.00615339,0.6545998,-0.5700295,0.070203744,1.2689902,0.09605064
0.039296553,0.44575822,-0.04707176,-0.038344435,-2.2452905,0.052662652,0.30076456,-0.018894434,0.6531153,-0.5730056,0.067343846,1.2703717,0.094836615
0.04417029,0.431088,-0.0647221,-0.035594042,-2.2904704,0.054907788,0.27279952,-0.027500125,0.75270915,-0.56928295,0.06708192,1.2670541,0.093747295
0.048023425,0.45860755,-0.080069594,-0.036916923,-2.4777513,0.05036381,0.31004304,-0.048052125,0.7569426,-0.6819357,0.066911355,1.4617679,0.09269003
0.05084722,0.45806712,-0.09589801,-0.034801193,-2.6420274,0.047560576,0.32855606,-0.044279687,0.7160953,-0.7349074,0.06758054,1.4411013,0.09164733
0.04277707,0.43584567,-0.11483743,-0.03908822,-2.728852,0.040086936,0.35696018,-0.053141918,0.70462304,-0.73477346,0.06717876,1.420891,0.09068962
0.04726056,0.43377176,-0.1262364,-0.03977446,-2.8836427,0.03542202,0.37695855,-0.06184129,0.6882542,-0.7604678,0.06776611,1.3955976,0.08976865
-0.01688043,0.4784272,-0.13802226,-0.042392373,-2.9068086,0.029534375,0.39920762,-0.07325459,0.7042318,-0.7768295,0.06805804,1.3687569,0.08888993
-0.0026884445,0.45516425,-0.15011525,-0.039838646,-2.850672,0.02567211,0.41349012,-0.08334783,0.7041674,-0.7806791,0.06742531,1.3425997,0.08802703
-0.0017920639,0.45044014,-0.15712129,-0.03781921,-2.8473172,0.012848138,0.4192922,-0.08653961,0.77960604,-0.83548564,0.06967841,1.3174747,0.087203614
0.009523733,0.44170928,-0.16571257,-0.036166925,-2.867694,-0.0006965492,0.3740537,-0.092625014,0.7500527,-0.87792856,0.07016749,1.488196,0.08640806
0.007979969,0.48234507,-0.17475782,-0.03373188,-2.9204638,0.0067422567,0.3874407,-0.09818334,0.73157245,-0.8313737,0.071256265,1.6450197,0.085681215
0.017939543,0.43284667,-0.18002519,-0.036219813,-3.0745616,0.012118505,0.38266507,-0.10270175,0.6948963,-0.86315167,0.07145279,1.5903671,0.0849702
0.026242573,0.41459033,-0.18611626,-0.2350902,-3.1593974,0.015128558,0.44827378,-0.10495478,0.58953124,-0.9402392,0.07174301,1.5345821,0.14891566
0.022762114,0.39623013,-0.19757952,-0.1597489,-3.2023752,0.032203678,0.46360943,-0.11475087,0.53086424,-1.0913881,-0.0043767616,1.6792055,0.1456699
0.01879697,0.3998993,-0.20755161,-0.15332922,-3.3089123,0.030305397,0.46732002,-0.11659289,0.5064301,-1.1604521,-0.003998624,1.8028715,0.14256519
0.015493483,0.42328575,-0.21522292,-0.14768672,-3.4381044,0.011332876,0.5126791,-0.12297188,0.55652887,-1.2290004,-0.0007516071,1.9098185,0.13955505
0.023975125,0.40063986,-0.22537602,-0.3472492,-3.7057614,0.007615129,0.55198807,-0.14094847,0.6118861,-1.2760819,0.0030131086,2.0001647,0.1366922
0.03140554,0.35171694,-0.23558532,-0.14752427,-3.9650187,-0.007167246,0.47538748,-0.14960052,0.6160931,-1.4036009,0.006600131,2.0766306,0.1339205
0.037584823,0.34642103,-0.25226915,-0.1478667,-4.1888385,-0.024321942,0.49232063,-0.15462868,0.5744585,-1.4080613,0.009921643,2.1401708,0.13126197
0.042593077,0.37115484,-0.26890412,-0.14736152,-4.3690057,-0.02336678,0.49576607,-0.16473447,0.512038,-1.4689448,0.012639899,2.1880684,0.12871544
0.04669257,0.35121647,-0.28728524,-0.14565,-4.5564985,-0.027303826,0.5675088,-0.17088878,0.5268103,-1.5702301,0.014822171,2.225307,0.12627241
0.050253693,0.32686624,-0.3063037,-0.34519127,-4.734859,-0.03821028,0.6068606,-0.19205187,0.5664046,-1.7095826,0.017345745,2.2523766,0.12391154
0.05348944,0.32122058,-0.3282717,-0.14500551,-4.8939824,-0.046009425,0.5974165,-0.20495784,0.60976815,-1.9035572,0.0209838,2.2707875,0.12165211
0.055709,0.3486002,-0.34243158,-0.14423582,-5.017166,-0.047561474,0.62586534,-0.21582907,0.515764,-1.9300414,0.023615832,2.2803676,0.119496875
0.057771172,0.37486658,-0.36004788,-0.14228506,-5.15615,-0.05646783,0.60901487,-0.22346443,0.47844315,-1.7941259,0.02597613,2.2822282,0.11742914
0.048143037,0.38014022,-0.37876442,-0.1441764,-5.252102,-0.08388457,0.7291323,-0.24168777,0.48855677,-1.8707129,0.027795264,2.2758915,0.11545751
0.05136128,0.43967772,-0.3927389,-0.141387,-5.2723308,-0.07973531,0.7457846,-0.25739053,0.4552689,-1.9129359,0.026037395,2.2681546,0.11355927
0.054132167,0.42486963,-0.40666986,-0.13551179,-5.3180695,-0.09851207,0.73276544,-0.26320714,0.45786583,-1.9928275,0.028253427,2.2530591,0.11168189
0.05611592,0.42022473,-0.4209328,-0.13504705,-5.310741,-0.09709371,0.7391915,-0.26568764,0.42361587,-1.9977247,0.029681247,2.234083,0.109928295
0.058048483,0.39465925,-0.42895007,-0.13067545,-5.314268,-0.086312056,0.7158681,-0.27150705,0.39579096,-2.0594647,0.03158261,2.2124896,0.10821304
0.048188,0.42760682,-0.4382604,-0.12804529,-5.315327,-0.09734826,0.71861464,-0.26779673,0.39560276,-2.0004892,0.03354964,2.1836226,0.10659719
0.04059466,0.43000925,-0.44039124,-0.12585488,-5.100537,-0.102785766,0.64722115,-0.27158016,0.3602488,-2.031934,0.03477929,2.153997,0.1050422
0.04502771,0.3651163,-0.43715823,-0.3164814,-5.1389537,-0.09590377,0.69390327,-0.2686985,0.41822913,-2.0198326,0.036299855,2.1231277,0.10027166
0.048816174,0.34907168,-0.43357924,-0.111093245,-5.078104,-0.08829183,0.6135587,-0.26459998,0.46011597,-2.0169008,0.038803626,2.0790572,0.09896944
0.05187731,0.32626387,-0.43315324,-0.10715993,-5.034142,-0.08630286,0.6130889,-0.2605806,0.48890102,-1.9257443,0.041478153,2.0344384,0.09771829
0.04389304,0.31008336,-0.42988276,-0.103463866,-4.997463,-0.072171345,0.60779566,-0.2623389,0.50716716,-1.9156455,0.042377688,1.9885978,0.096531294
0.047865227,0.29594168,-0.42853913,-0.09961014,-4.9088006,-0.075099066,0.62579364,-0.2568433,0.5097755,-1.7682061,0.043694936,1.9408813,0.09537131
0.051247504,0.31364712,-0.42464328,-0.097002305,-4.885087,-0.08182134,0.67254955,-0.26516244,0.48726603,-1.8108664,0.041914493,1.8920331,0.09424346
0.05426706,0.35524875,-0.42039797,-0.0933059,-4.837576,-0.07889562,0.78601116,-0.25254261,0.49923736,-1.7217485,0.042768534,1.8437179,0.093175
0.05658663,0.41632614,-0.41442326,-0.08905293,-4.729204,-0.07238718,0.7644867,-0.2477885,0.50727564,-1.8054384,0.04349709,1.7980099,0.09215195
0.058765728,0.41274798,-0.4072773,-0.08569683,-4.6426344,-0.082009554,0.7917592,-0.24729683,0.504877,-1.7967179,0.0451293,1.7522316,0.09116466
