A,B,C,D,E,F
-0.109218895,0.7105582,0.07057059,0.4937116,0.3507492,0.007840931
0.1445936,0.5956596,0.060193777,0.28860006,0.21480687,0.043227747
-0.033723913,0.68307316,0.013352573,0.4924705,0.06506017,0.09240328
-0.06751535,0.725561,-0.10165724,0.2278922,0.27400458,-0.029115453
-0.0769413,0.40285456,0.049598664,0.45822924,0.30852035,0.038403556
0.07992013,0.665166,-0.050984144,0.06894982,0.2526185,-0.0188265
0.1304228,0.22500685,-0.08139816,0.3315471,0.08269242,-0.14111304
0.101338655,0.5354183,0.018140107,0.23867671,0.31068522,0.026898175
0.1486527,0.34281066,0.06651306,0.38051373,0.19754899,0.0883957
-0.14568907,0.7434602,0.05532047,0.6079808,0.32810283,-0.11084549
-0.0051985383,0.6656179,-0.10170796,0.49510854,0.19642612,0.0061740726
0.02096273,0.6458552,0.004009843,0.04494163,-0.008141696,0.10298374
0.015814632,0.07953443,-0.0034873486,0.3885363,0.22489604,-0.11738455
0.026318654,0.5449303,0.13883257,0.46253008,0.31727546,-0.039148472
-0.14132674,0.8114034,0.07691784,0.16981447,0.3034114,-0.04804582
0.02206947,0.4815001,-0.07391072,0.3301007,0.14378744,-0.112418056
-0.083341084,0.640175,0.0013401508,0.22552165,0.32575738,0.07149722
-0.07663098,0.53546906,-0.12816465,0.09388233,0.22839636,0.020485118
0.1407187,0.4088584,-0.061036587,0.3457641,0.07996245,0.007971257
-0.057718426,0.673736,0.07869439,0.53416324,0.027763478,-0.143432
-0.1318565,0.86854804,-0.044724084,0.56083596,0.39293242,0.05561371
-0.06386771,0.80286014,-0.12768012,0.34065866,0.21553284,0.0922852
0.10834795,0.6326025,0.010010511,0.16097341,0.23048091,0.10451141
0.10016444,0.53093386,-0.13154568,0.6076566,0.20945731,0.02733773
0.13699421,0.8366433,-0.10123226,0.435121,0.23869695,0.055739895
-0.07144073,0.5440525,-0.04654547,0.31307194,0.22533783,0.045867845
-0.1459335,0.51888305,-0.059752055,0.17396903,0.30099982,-0.14773378
-0.009138748,0.2705977,0.0653725,0.6502503,0.50055474,0.07367022
0.028971002,0.7531055,-0.08413212,0.34171015,0.20866679,-0.049854204
-0.14733973,0.67578757,-0.010038331,0.21423845,0.10938005,0.12676209
-0.13146532,0.44379818,-0.12999249,0.019787349,0.21016623,0.14929947
0.0011170655,0.09468878,0.0036471188,0.1765615,0.45733133,0.102111876
0.07975279,0.30166447,-0.14742136,0.21391073,0.35279328,-0.07464516
-0.09367274,0.5137336,0.03117685,-0.07729297,0.3794051,0.0588025
-0.025327496,0.32946014,0.14020365,0.28067026,0.3827374,0.036138907
-0.13708147,0.47557506,-0.06467954,0.009655833,0.32667446,-0.0072207153
0.0072781444,0.0011100322,0.11068264,0.2389907,0.2231963,-0.14741465
0.12340686,0.6363301,0.056549728,0.38896042,0.37884945,-0.13674924
0.12870967,0.5968231,0.020249337,0.18565789,0.22801362,0.046769455
0.07753955,0.38396847,-0.027132012,0.41013816,0.33002323,0.11345166
-0.09337197,0.56117225,0.011285052,0.5806024,0.380813,0.09989655
0.08318126,0.8326845,0.05737737,0.21083458,0.430358,-0.10505285
-0.09221031,0.3724502,-0.10233106,0.13166276,0.24187684,-0.10427821
0.08569154,0.383471,-0.13020618,0.53960484,0.34360546,0.102677494
0.122939676,0.7017608,0.088436946,0.2940395,0.3707752,-0.12990542
-0.11676209,0.5929128,0.09178266,0.21820834,0.41709054,-0.060447484
-0.026329301,0.37946478,-0.1461016,0.36639428,0.2688455,0.025804892
-0.14142537,0.524805,0.016431987,-0.051441234,0.21693312,0.07366237
-0.053113602,0.2459934,-0.0004618913,0.3569371,0.1297819,-0.039680243
-0.14496917,0.5215367,0.029116273,0.42342573,0.050370708,0.11696747
0.08838253,0.73024887,-0.12611969,0.15330134,0.24083112,0.006539941
0.090178356,0.3873036,0.07065074,0.39393556,0.19342883,-0.0041576326
-0.14639708,0.5459176,-0.13554628,0.3053506,-0.005240619,-0.040607415
0.018681929,0.5935581,0.11470285,0.29324836,0.29059595,0.07212019
-0.03201767,0.5600515,0.1152854,0.31420296,0.21674277,-0.020151868
-0.0399163,0.5225324,0.14393592,0.1699461,0.25350928,0.09899981
0.07188812,0.4958424,0.14063635,0.10218306,0.21544069,-0.06438756
0.13185856,0.45495415,0.02551949,0.11971948,0.32630146,-0.092917934
-0.01616022,0.20497155,0.045571357,0.18628433,0.1665029,-0.14918347
-0.004245594,0.4735772,0.12689239,0.55044365,0.4084973,-0.1315718
0.1130864,0.75035644,-0.13815679,0.42829454,0.5030268,-0.09875812
0.11348349,0.75093937,-0.025551796,0.18731941,0.41272533,-0.08818065
-0.06428538,0.36455396,0.12106925,0.2768345,0.26349315,0.13016748
0.068169475,0.3973239,0.123880774,0.2466887,0.39379096,0.030565307
0.14543903,0.5534003,0.005794555,0.27689207,0.045130998,0.019532025
-0.12384539,0.4687611,-0.12705979,0.27504006,0.051166788,0.05644451
0.14777043,0.4152712,-0.119873114,0.284858,0.1794326,-0.1162895
-0.029867724,0.435009,-0.108100146,0.19289178,0.2489964,0.10177994
-0.04837908,0.51559263,-0.09691259,0.1291478,0.3399824,-0.12055484
-0.053348154,0.390549,-0.1138342,0.52898645,0.45753336,0.057461157
-0.0066459477,0.60317177,0.017674685,0.03223954,0.22441177,-0.10188261
0.06802644,0.1906196,0.03313139,0.32522434,0.21688983,-0.09211394
0.14614302,0.5372357,-0.039433748,0.27115497,0.21284345,-0.13813743
0.07166962,0.50178903,-0.13940643,0.14552197,0.4559992,-0.0031187087
0.08041607,0.39758676,0.073439136,0.21242255,0.03145488,-0.07861405
-0.14827715,0.425623,0.022282213,0.15834372,0.2857838,0.08565964
-0.111978784,0.5215203,-0.10857949,0.35462344,0.2580027,-0.06679246
0.016314283,0.6762825,-0.10555242,0.45540932,0.25108305,-0.1289603
0.08961393,0.80667055,-0.0072012097,0.4561779,0.3512545,0.108632386
0.108810216,0.625129,0.02367182,0.57477105,0.40388358,-0.06504019
-0.06656513,0.74878705,-0.1215042,0.24653651,0.22782171,-0.13248904
0.051433504,0.5323935,0.0585009,0.31366765,0.29094777,0.02563341
-0.057191223,0.5709546,-0.13356037,0.41697997,0.2849348,0.030655265
0.018727884,0.7061179,0.11934069,0.26249868,0.24849287,0.030320585
-0.10178047,0.61953086,-0.09990691,0.1527135,0.18903497,0.14165813
-0.119248584,0.38662526,0.00982222,0.2945807,0.31132787,0.044150025
0.01944621,0.66774595,0.016119108,0.380108,0.09440285,0.08163686
0.09507112,0.672878,-0.041432172,0.38942304,0.19847482,-0.05678788
-0.119870394,0.52317065,0.05107884,0.25262782,0.16840936,0.09627257
-0.06859195,0.46504855,0.08710368,0.10800548,0.45024267,-0.0033057183
-0.006931886,0.47860774,0.015023798,0.2705799,0.19318306,-0.13914764
0.115665376,0.580804,-0.10640518,0.3924417,0.3006083,-0.057563305
0.14183015,0.5981314,-0.14675707,0.12435117,0.09665021,0.08967991
0.0518274,0.24307483,-0.019157514,0.41556042,0.2459879,-0.119383164
-0.010997564,0.60742974,0.10428831,0.25315505,0.3421119,0.041024566
-0.06683164,0.36062664,-0.004275635,0.14204204,0.2341075,0.106894344
0.06576754,0.34124935,0.043331936,0.11429386,0.43136576,-0.0721316
0.13014981,0.44281355,-0.011967495,0.16097668,0.3405211,0.0484429
-0.11640233,0.4892539,-0.10812715,0.28813162,0.2802347,-0.12714176
0.12150282,0.4903601,0.13915965,0.36377802,0.22332537,0.144683
-0.1460875,0.6396859,0.0264031,0.624988,0.30664748,-0.04305754
-0.0017159879,0.8114979,0.010606706,0.42823035,0.24556115,-0.13532287
-0.07548597,0.699491,-0.034530222,0.4302876,0.50507545,0.14841196
-0.07633798,0.55999947,0.1334194,0.2369042,0.3138008,-0.041974284
-0.12761597,0.5837255,-0.025712155,0.40668124,0.3548147,-0.08848187
-0.011021167,0.66979194,0.11763278,0.5118123,0.28668118,-0.14054228
-0.008383691,0.7804701,0.10716668,0.47182685,0.36784834,0.022449628
0.068295315,0.5640694,0.07884802,0.1141035,0.09877069,0.011173934
0.09279217,0.41485465,-0.1483405,0.24471983,0.1691903,-0.06514435
-0.14397337,0.56336856,0.050159052,0.20058537,0.3954675,-0.04519204
0.06701219,0.48329693,0.13595602,0.5190964,0.20182174,-0.04915048
0.049499243,0.72225535,-0.008852124,0.19931945,0.12649542,0.04133512
-0.1265998,0.4342746,0.13151094,0.35075378,0.12800154,-0.08984667
-0.12518798,0.46839845,0.03851071,0.5843965,0.24106514,0.081060514
0.057868704,0.7645769,0.094419435,0.15862928,0.20549929,0.020065159
-0.129649,0.3666557,0.13318598,0.2799049,0.046173245,0.038510367
0.03385602,0.44884142,0.012621656,0.22702497,0.16983004,0.061470225
0.11967507,0.51094455,0.13117898,0.45166713,0.32222039,-0.048782766
0.1199356,0.8098452,-0.051397905,0.14778455,0.31390005,-0.13233326
0.026954934,0.2711814,0.10161701,0.15893036,0.32861632,-0.10123432
0.001714617,0.34726185,0.07874766,0.36473614,0.28765833,-0.14609249
-0.121850796,0.45779294,-0.11248293,0.4745044,0.34175652,0.096689776
0.025040999,0.8270741,0.009103522,0.13343953,0.33382672,-0.04012587
0.097622454,0.4240176,0.032265335,0.028335623,0.26821798,0.038177043
0.10128212,0.24840055,-0.046818174,0.4570889,0.33939254,0.022171497
-0.1340735,0.59763825,-0.08576478,0.23103255,0.1539685,0.034457475
-0.09308444,0.36352015,-0.050792813,0.20220956,0.08901742,0.02431488
-0.096445754,0.3403604,-0.12591961,0.23410389,0.256118,0.1370934
0.039814457,0.35280707,-0.08108917,0.3299138,0.3379131,-0.11920775
-0.0054597408,0.69401634,0.027606264,0.25910905,0.36953193,0.05169578
0.06912108,0.5978463,-0.046487384,0.17808205,0.20892115,0.073124036
-0.074594095,0.49537277,-0.11745408,0.3677955,0.23823611,0.05669287
-0.022579536,0.46811265,-0.0090301335,0.22900099,0.2716245,-0.027537957
-0.04326334,0.3658369,0.09987944,0.07681835,0.22617666,-0.100343466
-0.028029822,0.20556201,0.0004709214,0.3091239,0.41963372,-0.10086478
-0.037756793,0.41444734,-0.10717426,0.41603664,0.20676443,-0.06846312
0.001735732,0.74403286,0.067281514,0.2871793,0.34196395,-0.111170724
-0.048094817,0.5611596,0.12095031,0.31850824,0.32968798,0.03969294
-0.04070753,0.65787464,0.015283644,-0.0014361516,0.34535915,0.14981088
-0.10146293,-0.0030791052,0.11249071,0.25258455,0.3389595,-0.031062163
-0.030546464,0.45922935,0.013342112,0.455931,0.27593207,0.018561885
-0.03624603,0.67656726,0.022188663,0.09698952,0.04426156,0.052836016
0.04864709,0.22844204,-0.052029386,0.06016434,0.11224635,-0.07205135
-0.09066121,0.26670742,-0.04364203,0.27336043,0.27159145,0.03547594
-0.13386588,0.55089515,-0.051649943,0.23368199,0.30292165,0.12203953
0.1327441,0.4337636,-0.013468951,-0.0048229247,0.23519616,0.053910747
0.090156555,0.21354091,-0.045611523,0.54898643,0.2082091,-0.12038772
0.109173715,0.87942076,0.06445627,0.20956106,0.46442935,-0.0313681
0.08856851,0.47394627,0.011615217,0.31121278,0.13228905,0.07556774
0.0368077,0.6167583,0.1434257,0.2644933,0.27311105,-0.10027371
0.029399246,0.65198696,-0.12058242,0.103478074,0.18623611,-0.10558355
-0.045996472,0.24819976,-0.0920151,0.29547578,0.24763736,0.08722356
0.07301912,0.40958786,0.08531122,0.23937191,0.30090612,-0.00033660233
0.124269426,0.46847832,-0.12603383,0.15655841,0.09458932,0.02028647
0.038818374,0.37359527,-0.00046026707,0.43125787,0.25348908,0.07409389
-0.04190378,0.5329054,-0.08359389,0.3660976,0.15916824,-0.0043748915
-0.02750972,0.55342346,0.12429744,0.2870333,0.15987748,0.1140157
0.044906884,0.44630396,0.027028322,0.28155482,0.31127262,-0.0789558
-0.0066948086,0.52063245,0.028489321,0.044788077,0.18492165,-0.11626308
0.06509994,0.2504273,0.13988295,0.43898576,0.24919912,-0.07566823
0.14125812,0.6183009,-0.013428003,0.121079184,0.14121975,-0.047764532
-0.070352614,0.39959523,-0.10612945,0.23015037,0.09505052,0.093534544
0.08955231,0.4699598,0.068812355,0.090387076,0.351816,0.14414236
-0.09059398,0.2989795,-0.072099514,0.61118865,0.23028868,-0.00855349
-0.077468365,0.7980741,-0.09807253,0.28713447,-0.04812839,-0.11065337
0.10969216,0.5050811,-0.04855331,0.5368968,0.3953792,0.00046999753
0.038769335,0.75513065,0.040894836,0.4590861,-0.03966313,0.12867442
0.10242215,0.66322327,0.0675101,0.5425885,0.45955673,-0.09949526
0.13011065,0.77974576,0.030609518,0.14360961,0.4550991,0.121531695
-0.0113361925,0.2754891,-0.082243025,0.58304965,0.23454459,-0.086673975
-0.06068416,0.7618555,-0.13492037,0.2389395,0.27980036,-0.11023976
0.048193216,0.48239815,-0.13537207,0.42911616,0.4315673,0.0483955
-0.09184617,0.7048732,-0.045979984,0.20570329,0.3204992,-0.021827087
-0.11571043,0.5046202,-0.12324773,0.41915005,0.20870624,0.09283657
0.008285597,0.6235229,0.121943265,0.033308655,0.4364951,0.04582241
0.01599063,0.09022412,0.108611524,0.23157758,0.35875726,0.04547754
-0.017471716,0.4868331,-0.04362627,0.28610066,0.20257127,-0.11952033
-0.08235365,0.6496333,0.0022673905,0.41521382,0.37109995,-0.14876379
0.11984506,0.74079615,-0.04086081,0.4301469,0.30301613,0.05381961
-0.053657882,0.7651684,-0.06576394,0.27233052,0.22493431,0.11672643
0.051286265,0.4906349,0.0069811493,0.3022497,0.27551827,-0.12243305
0.082295,0.6481773,-0.01121296,0.35740203,0.3138755,-0.14799446
-0.003483355,0.47131357,0.027257413,0.20087421,0.40393478,-0.13605759
0.03957577,0.42881268,-0.013595507,0.4500543,0.31024137,-0.110447064
0.058284536,0.6581933,-0.03183929,0.33716014,0.48100895,0.092718154
0.05442728,0.45587698,0.060405716,0.48282716,0.44588763,0.08257851
0.017328203,0.7044395,0.039017245,0.31685558,0.2748124,-0.022348046
-0.0051114857,0.68498766,0.11235237,0.2067374,0.015751168,-0.1093684
-0.07026478,0.6005076,0.027300134,0.24836779,0.3865906,0.08159514
-0.05216019,0.37246168,0.04550779,0.17466977,0.37330416,0.055758297
0.0031816661,0.3766847,-0.113190874,0.20494202,0.3699823,-0.14422184
-0.02904895,0.5602448,-0.02195333,0.38127172,0.26486206,-0.11956557
0.14571843,0.6015803,0.12086412,0.5257224,0.27752626,-0.08142237
0.12981728,0.79928327,-0.07277686,0.26940307,0.43166324,0.118665755
0.097923785,0.43185544,-0.106515974,0.63473797,0.201026,-0.049669527
0.116452396,0.7107667,-0.101267755,0.33328784,0.307849,0.13166326
0.093407765,0.66349864,0.03216338,0.61433274,0.35313535,0.12561461
0.1183621,0.7797103,-0.12071615,0.4581799,0.3018605,-0.045545645
0.075458676,0.68557805,-0.0978935,0.3957944,0.10127479,-0.074650615
-0.06528735,0.7780421,0.1479924,-0.05458627,0.2441962,-0.0036334991
0.080865815,0.20764703,0.10675761,0.17037018,0.0851456,-0.13023117
0.14732227,0.38751,0.06059806,0.08373614,0.38075364,-0.047598355
0.03381473,0.40389985,0.116610855,0.3456875,0.14978024,0.10015023
0.02100797,0.55563,-0.09398621,0.49574304,0.27998546,0.06697182
0.14207718,0.76298887,0.048305944,0.38970724,0.3398854,0.0339638
0.088387474,0.6595917,-0.054266848,0.49583104,0.22039218,0.12771004
0.11586675,0.64640653,0.071648225,0.44542927,0.44716817,0.11280745
0.079174235,0.7990439,-0.049496986,0.36122385,0.2809584,-0.06980721
-0.073084265,0.6849555,-0.0067723244,0.15736634,0.35351425,0.11345896
-0.0036378205,0.2531051,-0.11788595,0.07441351,0.4276591,-0.050205432
0.012268618,0.24921963,0.124204576,0.3393426,0.17326024,-0.09119053
0.10524067,0.61268693,-0.005518377,0.22871847,0.27859223,-0.023695678
-0.11974658,0.49297652,-0.0155285895,0.2354261,0.15680796,0.05045031
0.14775091,0.52594674,0.011590615,0.343794,0.18890956,0.0096437335
0.04807718,0.52002126,-0.016448319,0.49978226,0.15181991,-0.13748711
-0.02678515,0.74985397,0.031395018,0.37061602,0.48747206,0.101208985
-0.09665921,0.7426759,-0.04287442,0.3540011,0.27642992,2.1651387e-05
-0.002589345,0.58354574,0.029815167,0.30475834,-0.055504523,0.13021624
0.10968298,0.6117526,0.14919302,0.39177468,0.40304536,0.14173171
-0.06382095,0.62318194,0.14071602,0.42026886,0.28554684,0.011342943
0.075693145,0.7093615,-0.027290814,0.10184011,0.14495537,0.086661875
-0.13648519,0.4566186,0.07805823,0.37922522,0.39488953,-0.06261857
-0.05485701,0.49441275,-0.122307345,0.5652038,0.2782913,0.074520186
-0.1481556,0.7779654,-0.025924303,0.25330633,0.18569261,0.0053425133
-0.047729194,0.50835913,-0.02140288,0.5034555,0.10755386,-0.049233556
0.0049500167,0.6807842,0.10758194,0.42670473,0.3425635,0.11725998
0.046013296,0.54183114,0.13900098,0.49465948,0.48041925,-0.11085963
0.022877872,0.7282491,0.07379818,0.13428125,0.33107212,-0.058621578
0.061482817,0.23308873,0.11881015,0.15404616,0.32066447,-0.0960927
-0.08017817,0.5386533,-0.009423971,0.15361676,0.30977237,0.14439815
-0.007964164,0.38625437,-0.10797498,0.35229474,0.29243153,0.00847137
0.12982103,0.72442114,-0.04040183,-0.0025151372,0.18957534,0.017686233
0.08412458,0.06934805,-0.13988505,0.42222112,0.023740724,0.12208432
-0.13071983,0.7261326,-0.05991222,0.37657678,0.21398081,-0.049440198
0.1204392,0.68664366,0.09959176,0.57176626,0.15262398,0.047073007
0.102093786,0.803925,-0.027187534,0.27961922,0.2779641,0.004501447
-0.14746185,0.4727233,0.11846137,0.2903429,0.19638722,-0.10871188
0.12762022,0.46388552,-0.045068033,0.6339839,0.42671764,-0.01989974
-0.10693317,0.8697541,-0.0511098,0.40734023,0.01372236,-0.03887578
0.024833873,0.69905233,-0.0042981207,0.3436932,0.14037967,0.11946154
0.013078973,0.4526496,0.056252897,0.34598267,0.32475907,0.0166654
-0.065263316,0.64943796,-0.13456395,0.13703504,-0.008506879,0.006312385
-0.039864548,0.4749874,-0.064536296,0.22521561,0.058983102,0.09600243
0.08136621,0.39570376,0.053003818,0.11851434,0.19110176,-0.005137682
0.000670135,0.33218694,-0.055855,0.17091596,0.12909772,0.106681466
0.0491343,0.561931,0.09101914,0.18048042,0.35103494,-0.05648557
0.071110904,0.32705426,0.13689655,-0.034599774,0.20401433,-0.023300633
-0.04295098,0.3204437,-0.105291635,0.2743783,0.10341084,-0.1295838
-0.119553946,0.49438822,-0.08650124,0.271337,0.45840645,0.13555956
-0.14239436,0.62533766,-0.12250951,0.009007335,0.26203042,-0.027115546
-0.017572686,0.057549797,0.053400338,0.49696213,0.13442862,0.08142246
-0.024869785,0.68474317,-0.13285339,0.21271634,0.1473574,0.015885219
-0.12071293,0.5572486,0.07213515,0.22247615,0.19371445,0.04070404
0.09746912,0.34290975,0.017277613,0.34731618,0.27583852,0.0734119
0.13575366,0.51118994,0.035725713,0.35138842,0.34900132,-0.050686277
0.105683774,0.7384691,0.03843175,0.25511196,0.19493088,0.035979167
0.11678016,0.49950713,0.03011924,0.5181899,0.051385775,-0.041896127
0.061492816,0.7321708,-0.13488898,0.18958062,0.16584133,0.07406844
-0.14896952,0.39808458,0.058381245,0.2637449,0.17712669,0.14364347
0.103087366,0.6488019,-0.0071050227,0.114242226,0.28348112,0.13757911
0.059466407,0.4185112,0.098622456,0.5332434,0.44438297,0.07951753
-0.07535491,0.8246597,-0.008836955,0.3473709,0.24672818,0.13782445
-0.12887496,0.59217244,0.10689506,0.35293525,0.30508944,-0.090407506
-0.07727182,0.64734787,0.13321131,0.5439022,0.16036491,0.11977917
-0.052388303,0.83551943,-0.048326254,0.2546653,0.39102685,-0.07454354
0.14575633,0.5537771,-0.090266064,0.41484725,0.3549949,0.0010598153
-0.14436561,0.7345904,0.05451715,0.53044164,0.07742609,0.010103866
0.012126654,0.85968506,-0.008684427,0.45318866,0.0053447187,-0.0013826191
0.007104382,0.7884245,0.118258506,0.13152534,-0.028602008,-0.12179488
-0.07886104,0.22925648,0.14281505,0.2763711,0.21218678,0.11596334
-0.060255185,0.51350236,-0.12979895,0.112787165,0.3253135,0.018644407
0.027829543,0.42627144,0.14415997,0.12531176,0.19842869,0.11145806
0.10380006,0.44772023,0.07558505,0.23600194,0.3000068,-0.14296298
-0.112306595,0.3948663,0.026309773,0.28001353,0.33107468,0.0013152808
-0.04609126,0.5437612,0.14282206,0.45703042,0.101813644,0.040855825
0.039027944,0.6947344,-0.033362605,-0.00063589215,0.21225119,0.12605077
