A,B,C,D,E,F,G,H,I
-0.05643697,0.09804042,0.08186816,0.11583802,0.05423616,-0.033911474,-0.08093287,0.07840383,-0.17265797
-0.07525655,-0.012396932,-0.0036646873,-0.12807557,0.019803658,-0.010125518,0.14961167,0.18223579,-0.037873074
-0.01771897,-0.13351265,-0.10462001,-0.08661284,0.11934218,0.054842696,0.054033384,-0.025284559,-0.07433141
-0.014844418,-0.009228498,0.067433015,-0.066021435,0.05641979,0.10345429,-0.02625984,-0.0657743,-0.22874345
-0.0196293,-0.080675416,-0.012137815,0.037667826,-0.14148605,0.063828215,-0.14109793,-0.018674217,-0.04107084
-0.0964274,0.06550036,0.040585726,0.14579883,-0.007751167,-0.0018852949,-0.030480213,0.09844038,-0.13529164
0.03362891,0.01707913,-0.122684605,0.03581591,0.086547464,-0.0021198168,0.122186795,0.13135217,0.008842967
-0.0036057085,0.13076922,0.13100371,0.044973016,0.13150302,-0.0020528138,-0.13285345,-0.07783668,0.032605723
-0.027664036,0.06421217,0.07494874,0.05014132,-0.026767373,-0.036101505,0.086800165,-0.08052777,0.028545171
-0.12945628,0.05153005,0.01167886,-0.13958956,-0.13165416,0.16365716,0.17137322,-0.044939935,0.13262269
-0.060984373,-0.049292654,-0.047422707,0.100639075,-0.14252901,0.10816583,0.16134574,-0.20047593,0.04244344
0.05512853,-0.09930336,0.14181724,-0.1299105,-0.09927121,0.19227087,-0.0050249547,0.24633574,-0.17478621
-0.056254327,0.14522785,0.0976588,0.108183205,0.14065495,-0.1420058,-0.1594149,-0.004247904,0.0052002147
0.09276837,-0.09997521,0.14452115,0.10392943,0.003779322,-0.104714304,0.28916335,0.056646146,0.037497655
-0.0065219104,0.034050673,0.1356216,-0.093440786,0.055740476,0.34982723,-0.07539879,0.13834098,-0.16013488
-0.12632468,0.11905345,0.14827085,-0.08308944,0.0024599135,-0.02893266,-0.07627177,-0.06622574,-0.04319554
-0.01048179,-0.14917725,-0.044528924,-0.07137539,-0.0069015175,-0.13544333,0.055223726,-0.0039191097,0.067024715
-0.030739725,0.033194184,-0.1198913,-0.055036247,0.09693682,-0.018933244,-0.013325065,-0.18403119,-0.025364727
-0.13987583,-0.0134513825,-0.13654569,0.122277975,0.05151488,-0.0014156848,-0.015386902,-0.048253223,-0.044137947
-0.13050649,-0.10262686,-0.120459355,-0.009875521,-0.014451116,-0.07513889,-0.12854014,0.0038200915,-0.13391455
-0.07049849,0.023951605,0.0775885,-0.017059952,-0.077741526,-0.051533327,-0.15278658,-0.071824804,-0.21752022
0.10486269,0.03914103,-0.110502206,0.12899029,-0.080774516,-0.22783326,0.035872802,-0.110247925,0.07750422
-0.10258229,-0.14386663,-0.06574937,-0.06111124,0.040526584,-0.09602161,-0.109534845,0.001254499,0.17307785
0.047440425,0.13854074,-0.14548758,0.040663093,-0.07992017,0.018213227,-0.036973953,-0.049942136,-0.17330967
-0.05678816,0.05341561,-0.02239865,0.11861339,-0.009417176,0.091616094,0.23560117,0.014550999,0.21722914
0.13148415,-0.059038766,0.14458987,-0.13363802,-0.0025811493,0.1879673,0.18893187,0.23134819,0.1986617
-0.06366007,-0.1442643,0.037671596,-0.10526146,-0.13062069,0.33126336,0.0042718127,-0.14659427,-0.028116725
-0.05539704,0.11168033,-0.0023984313,-0.13523984,0.042335436,-0.072541706,-0.22298384,-0.16804597,0.0010461062
-0.09930208,0.04956405,-0.045843154,-0.037978165,-0.06841255,-0.3065668,0.1631939,-0.092755795,0.14859621
-0.087055765,0.13591439,0.0037089586,-0.06823061,0.078487486,0.10313348,-0.031606287,-0.057884924,0.04439178
-0.052698217,-0.10143942,-0.1460736,0.09598406,0.016575605,-0.012387171,-0.010466978,-0.17111036,0.09379239
0.07540044,0.006847501,-0.110119164,-0.08048619,-0.00449875,0.04658036,0.008631706,0.20089386,-0.060514033
0.039486676,-0.066103935,0.040674806,-0.14837992,-0.00088095665,-0.052700385,-0.09728095,-0.1442728,0.08060174
-0.057285696,-0.019642472,-0.05214926,-0.057780705,0.12085512,-0.16157752,0.015753567,-0.0043872893,0.06848332
-0.09363079,-0.07698287,-0.05625453,-0.10231766,0.1490506,0.01503633,0.01076141,-0.17332202,0.04308456
-0.12222724,0.12956825,0.010308817,0.0688806,0.13241109,0.09712216,-0.02684775,-0.040799752,0.039561853
0.14867747,0.14540663,-0.013126761,-0.12698574,-0.0050513893,0.008250102,-0.003385678,-0.0014235675,0.24434134
-0.067222886,0.0416182,-0.042350456,0.10999757,-0.11239245,0.13558604,0.21353823,-0.23592734,0.19538255
0.017686516,-0.037652224,0.06368974,0.052979857,-0.04431837,0.22849675,0.15167463,0.2440005,0.10993147
-0.09326577,0.09625189,0.14822263,-0.077990435,-0.056438655,0.008254886,-0.18403143,-0.06893705,-0.15904742
0.09846443,-0.05291698,-0.14778593,0.12902087,-0.0711999,-0.12817231,0.18814436,0.03924463,0.08925706
0.025337309,0.06885122,0.054894164,0.0070325136,0.03028664,0.041420072,-0.16935164,0.22518592,-0.06717146
-0.1162578,-0.016773924,-0.03966227,-0.027857244,0.039630488,-0.12752114,-0.06995045,0.040802166,0.021627508
-0.1112853,-0.00043790042,-0.06767702,0.11868617,0.117414445,-0.035424575,-0.08582466,-0.016627535,-0.115502775
0.08213091,-0.013917863,-0.03917817,0.065680936,0.012771815,0.04597605,-0.12094407,0.1919898,0.053787798
0.04380761,-0.060424253,0.13292187,-0.011884943,0.008249998,-0.054609925,0.09910327,0.088361874,0.0191544
-0.12798524,0.046023205,0.09754914,0.08848201,0.08132346,0.20076793,-0.06512426,-0.00416933,-0.05732496
0.00039580464,-0.11984969,-0.023593813,0.10438132,-0.07692137,0.00069379807,0.009605579,0.18484302,-0.038987353
-0.053480677,-0.12843606,-0.08570672,0.0633748,0.012420356,-0.11817867,-0.2523473,0.17818508,-0.19846997
0.09601013,-0.103630155,-0.1236956,0.038676202,0.1449106,-0.31525877,-0.119604245,0.15467626,-0.12017679
-0.008298963,0.08779618,-0.03009966,-0.07194212,-0.07618817,-0.18882795,-0.06490286,-0.05346009,-0.21901596
0.033033848,-0.007283628,0.09599303,-0.1438292,0.1036329,-0.022242352,0.2375932,0.040153414,0.18750863
-0.049525023,0.10705632,-0.0793587,-0.11282441,-0.049261577,0.12518609,-0.06280902,-0.12366705,-0.15338305
0.029547915,0.0546346,0.12901995,-0.11310792,-0.14392823,-0.05015695,0.024676412,-0.06991245,0.12283084
0.070724264,0.062420413,-0.14193225,-0.09138751,0.1384866,-0.04681374,0.17571759,-0.23549798,0.16525161
-0.085603476,0.020971328,-0.096068814,-0.03363762,0.09572694,0.28076875,0.022348993,-0.029448986,-0.0014301464
-0.015577018,-0.13676463,0.005969286,-0.095733695,-0.13596362,0.1544539,0.12780184,-0.00808347,-0.056660265
-0.13784543,0.10889673,0.0073039085,-0.13486293,-0.091361,0.04967629,-0.060143873,-0.1321999,-0.15489466
0.05349885,0.014560118,0.06177871,-0.08064493,0.06711267,-0.041097865,0.07795201,-0.003018558,0.084684014
-0.0522715,0.062000602,-0.011632204,0.14061391,0.14248958,0.07262722,-0.045574635,0.056121923,-0.08632288
0.09474623,-0.106630996,-0.07732428,-0.11811101,0.117023796,0.0369215,-0.01341591,0.21467865,-0.03370674
0.028081179,0.058638886,-0.123640254,-0.031101465,0.12343922,0.03077767,-0.036014795,-0.061069764,-0.04873261
0.008505821,-0.13867563,-0.081804514,0.12759537,0.06846188,0.019974574,0.12389314,-0.04491031,0.1458228
0.07563123,-0.11796849,-0.022730201,-0.04947848,0.0658534,0.20147572,-0.06655936,0.034944907,-0.024140835
0.12599447,0.085185885,0.07825576,0.017476812,-0.010970652,-0.052543998,-0.16225146,-0.19471136,-0.15338165
-0.05944766,0.1356763,0.11813879,0.04756187,-0.08828415,-0.26418114,0.14669643,0.07264297,0.123912424
0.06319204,-0.02290596,-0.007287383,0.124925256,-0.13958645,0.25382203,0.07501984,0.09425688,0.17176543
0.123764366,-0.006239414,0.023222566,0.13042995,-0.011273071,-0.0025259256,-0.0122065395,0.1690874,-0.16216254
-0.02164936,0.086884394,-0.009562805,0.08788589,-0.0841205,-0.018176362,0.0064947307,0.21407506,-0.03289959
0.08001652,-0.08547755,0.06536129,0.018116921,-0.057135403,0.11639202,0.07284832,0.16980267,-0.008540221
0.014218941,-0.14820231,0.092299685,-0.01854238,0.060394898,-0.06455767,-0.10306575,-0.008068807,0.010415278
-0.10077648,-0.12254272,-0.061294734,-0.054199703,0.09326622,-0.22316888,-0.019682035,0.11229125,-0.026268795
-0.03795203,0.126026,0.040831536,0.07806547,-0.116458476,-0.13863051,-0.26992047,-0.16349018,-0.07338036
0.0050796717,0.082733825,0.07927044,-0.008772716,0.060955256,-0.14570603,0.20804775,-0.03508492,-0.0077936053
-0.13988855,0.11035621,0.040067688,-0.14579168,-0.10050329,0.0871241,0.078620374,0.079362854,0.012320973
-0.040351957,0.036581412,0.09180699,0.0007404685,-0.0064796656,0.110027134,0.15574257,-0.16545099,0.1300813
0.0061009377,-0.07323304,0.026834503,0.08017874,0.04894145,0.2798838,0.15613909,-0.020328894,0.05979888
0.08666356,-0.07674229,-0.058359668,-0.14255105,-0.08882365,0.14981642,-0.2040404,0.22605205,-0.07162991
0.07067321,0.08789246,-0.14198345,-0.09923123,-0.04084386,-0.19364789,-0.1795652,-0.26257893,-0.07694481
0.0367634,-0.13251628,0.0472977,-0.071337305,-0.004688084,-0.18163316,0.023562856,-0.12967071,0.004464969
0.088395834,-0.096781634,-0.05767651,-0.12167345,0.10101417,-0.06363498,-0.22838308,-0.17262009,-0.08109994
-0.08821099,0.11463389,-0.037609115,-0.1334357,-0.074256815,-0.26440513,-0.16853374,-0.1099263,-0.16283846
0.016469955,-0.045895837,-0.046220988,0.07364583,0.003993258,-0.020675868,-0.0074329674,-0.18168652,0.24902552
-0.13491097,-0.08044315,-0.043266803,-0.13942252,0.10646537,-0.12532398,0.0071223006,0.11932628,0.010938071
0.12582397,0.053620726,0.08338685,0.0030534565,0.0073879063,-0.066907905,-0.22729811,0.006375268,-0.061923303
-0.11228903,0.06416704,0.12133813,0.04659541,0.02360861,-0.105608165,0.1769369,0.12548018,0.06532562
-0.124062404,-0.042607248,0.13076222,0.0568638,-0.04687559,0.18105233,-0.025036708,0.013575487,0.20449267
0.013455093,-0.044860877,-0.022734731,-0.11115783,0.07660583,-0.14947003,-0.13837515,0.07072592,0.026026636
0.07556988,-0.00439249,0.109384894,-0.14234209,-0.10453673,-0.17988484,0.07369634,-0.03466121,-0.17102402
-0.12784702,-0.13757165,-0.14414929,0.113648325,-0.0060380846,0.06506743,-0.014479756,-0.21303272,0.08191791
-0.03252867,0.10536033,-0.13188471,-0.09167914,0.09304947,0.0030644238,-0.2783566,0.15927298,-0.15011288
-0.057093322,0.13756499,-0.10905412,0.06487791,-0.052601553,-0.22457966,-0.03004086,-0.15812863,0.14858977
-0.08938721,0.038912952,0.10474232,-0.075830184,0.05350761,0.030304998,0.16045524,-0.029156744,0.08993956
-0.019322157,-0.002360329,-0.11542161,0.11165196,0.033342347,0.11715108,0.1009139,-0.08683657,0.1144681
0.13877091,-0.0394696,-0.053900957,0.09420991,-0.04382644,0.2096902,-0.0020813495,0.039901897,0.1329314
-0.02070859,0.113907605,0.06345227,-0.1368959,0.023385167,0.11420263,0.06234193,0.24062437,-0.16250964
0.073367685,-0.13534823,-0.14053054,-0.07733111,-0.033493638,0.116080225,0.027251117,-0.1806567,-0.010478005
0.056142166,0.0029418617,0.009709761,0.0468034,-0.002083823,0.11410958,-0.2214081,-0.023163483,-0.012216836
0.07615489,-0.0051655173,-0.12145866,0.13326573,-0.11141977,-0.07229963,0.05834818,0.17126311,0.099190935
0.109859705,-0.12772387,-0.07428126,-0.07653839,0.06689291,0.016158141,-0.017354459,-0.013879761,0.06987284
-0.06400885,0.08954805,-0.06522814,0.1436151,0.008075401,0.0025229752,-0.10375556,-0.21117347,-0.13928725
0.09132266,-0.023741677,0.015263081,0.11042917,0.12966147,-0.24273321,0.17109048,0.17989379,0.12715562
-0.052970715,-0.0853897,-0.09431749,-0.02701176,0.017181873,0.098454654,0.055332348,0.2562354,0.026829928
0.09477441,0.10644123,-0.055202924,0.13793242,-0.1061171,-0.05678335,-0.09921491,-0.09742964,-0.056337535
0.1018545,0.12831187,0.099576786,0.031183273,0.11104798,-0.058014616,0.019159429,0.1621797,0.1470308
0.1279785,-0.0070181787,-0.117065124,0.0028479844,-0.08647993,-0.005867891,0.058670133,0.011817619,0.19145796
-0.013719499,-0.052489042,-0.09427954,-0.05909416,-0.02296719,0.01786068,0.0018735975,0.084380984,0.027311876
0.03694254,0.14399481,-0.057242423,0.12538245,-0.13394791,0.002187863,-0.081947066,0.08076641,0.00385876
0.12788248,-0.1367687,-0.10039097,-0.021030739,-0.0006416738,-0.01564733,0.089091636,0.26350334,0.1406754
-0.13410471,-0.020172015,0.077109754,0.07330857,0.09522331,0.23494208,-0.27638286,-0.07732863,-0.056021497
-0.016178846,0.103922546,0.111554444,0.077041775,0.088301614,-0.39882344,-0.11643915,0.21076964,-0.05235164
0.08170666,0.05263251,0.10225281,-0.13467747,0.022584885,-0.0859348,-0.018690906,-0.00974863,0.089051455
0.078266844,0.029180914,-0.035059743,-0.06992918,0.02816403,-0.14959538,0.18545875,-0.03184691,0.19396082
0.12278509,0.045259863,-0.09173783,0.09481233,0.1455468,0.23909791,0.046861157,-0.11060374,-0.021931313
-0.016502008,-0.12716822,0.040390924,-0.1430603,-0.012800187,-0.057708308,-0.09761721,0.00993973,0.10086444
-0.008351088,-0.098135546,0.056380168,0.010639682,0.034240603,-0.024475709,-0.21629596,-0.24982747,0.006317809
0.11899674,0.03129314,0.13099846,0.011025414,0.053019464,-0.1257613,-0.08697416,0.024153024,-0.10294707
0.092256606,0.011389405,0.044644177,-0.06334248,0.12619296,0.02172573,-0.048311606,0.09607835,0.033103198
0.0597277,0.005353421,-0.1318949,-0.104039386,-0.10285196,-0.10931509,-0.12479246,0.06629959,0.029638946
-0.13098645,0.029173315,-0.11414774,0.025667116,0.094741,0.02457288,0.058583662,-0.21118385,0.013080075
0.09404966,0.08954893,0.052855864,-0.040157013,0.073428646,0.06365134,0.057041705,0.046414465,0.01236698
0.122538745,0.10772988,-0.093115896,0.11844173,0.14004007,-0.08036873,0.19279774,-0.080372944,0.029411405
0.01441139,0.07254185,0.13754481,0.019407287,-0.014419556,0.064934075,-0.016583271,0.021756813,0.14007948
-0.0890865,0.024677724,0.051694497,0.14489746,-0.02110821,-0.06352359,-0.01245679,0.10077259,-0.0021067858
-0.047038935,0.11919433,0.019114956,-0.10946068,-0.026347362,-0.13295089,-0.08036243,0.14858182,-0.11943437
-0.04437443,-0.03840024,-0.12379926,-0.124699175,0.14160088,-0.19523892,0.24055633,0.033539087,0.24210122
0.112253666,0.09932186,-0.13175315,-0.12324193,-0.046623662,0.37244898,-0.034826837,-0.24870083,0.067278795
0.10063365,0.12665445,0.12615019,-0.12365991,0.093220785,-0.028090708,0.019915111,-0.15002006,0.10509257
-0.052064665,-0.11761102,0.050630704,-0.10162331,0.12577859,0.1666168,0.27071723,-0.14543335,0.16292882
0.0070032477,-0.14151347,0.032464266,-0.089557014,0.057011023,0.15623318,-0.21358599,-0.22241428,-0.24092329
-0.09556606,-0.1306831,0.036073133,0.046003327,0.06088507,-0.2924232,-0.18623495,-0.071498804,-0.057024717
-0.114865266,0.119111806,0.018392086,-0.14269508,0.0773159,-0.092088774,-0.24498655,0.13416795,-0.12055656
-0.017609611,-0.11397125,-0.06264257,-0.115977064,0.11166108,-0.32089734,0.16143614,-0.022662297,0.03593974
0.02546738,-0.12569831,-0.017198235,-0.14999248,0.019936338,0.06035222,-0.123731345,-0.04757434,-0.06231916
-0.033416018,-0.05170709,-0.13370487,0.0043164045,-0.054896377,-0.20612505,0.014433369,-0.055963606,-0.09819938
0.0018372089,-0.13821144,-0.011549056,-0.04924407,0.0098168105,0.017288223,-0.13683215,-0.076311894,0.038509026
0.14005366,-0.07811323,-0.04927724,0.008568436,-0.1255608,-0.23238489,-0.1075505,0.007941581,-0.20646396
