A,B,C,D,E,F,G,H,I
0.0018582046,0.040999085,-0.046572268,-0.004733324,1.0595131,-0.11977346,0.08746737,0.9943765,-0.07832131
0.053060576,-0.14811261,0.080836594,0.030668095,1.0939087,0.05289416,-0.016403958,1.0450795,-0.010364622
-0.030894205,-0.014060527,0.009090424,0.058477744,0.9908638,0.14209434,-0.1064506,1.0861388,0.13062254
-0.06986799,0.04778424,0.1172314,0.11003336,0.92620856,-0.063242644,0.0839331,1.0063667,0.14679644
0.10214555,-0.008815169,0.03401369,0.13033795,1.0306295,-0.13605012,0.10653958,0.91094255,-0.08092919
0.07073563,-0.06538621,0.07035248,-0.06452174,0.9770962,0.124694556,-0.08951401,1.0250574,0.014834493
0.14695597,-0.05446952,-0.018482268,0.13588318,1.150148,0.14438856,-0.07147,1.137932,-0.13699399
-0.02859857,0.045062497,-0.082717866,0.03960918,1.0266215,0.10893121,0.13489339,1.2160197,0.013659388
0.01199463,-0.12114798,0.07254745,-0.1338402,1.124838,0.0704536,0.14821067,1.1533742,-0.02436462
-0.08216021,0.018956155,0.113022745,-0.12334037,0.9259343,0.041949198,0.054820016,1.0601218,-0.0530515
0.08774306,-0.042922728,-0.013873532,-0.13766795,1.0122384,-0.13293004,0.119197726,1.0349778,-0.021215856
-0.06267146,-0.034501188,0.039426908,-0.12750533,1.1151167,0.09056868,-0.018937558,0.9847225,-0.06157857
0.0030340403,0.025491387,-0.026755787,-0.074428104,0.86741745,-0.0922904,0.015308797,0.97832435,-0.062398538
0.14050215,0.14649144,-0.00365825,0.026615709,1.0956765,-0.14021194,0.11524066,0.87370795,-0.0026696175
-0.14673576,-0.016568482,0.03313376,-0.10332805,0.96252775,-0.034194984,0.10628536,1.0331786,0.10640028
-0.0719553,-0.07420516,-0.04274708,-0.14468679,0.98058176,0.14261785,-0.014179468,1.1387312,-0.08195701
-0.098471195,0.07369156,-0.0897673,0.024404466,1.1497931,-0.024876505,0.06850533,0.96133655,0.12542653
-0.06392312,0.04160294,-0.038510337,-0.1474665,1.0458758,0.08600284,-0.057688184,1.0054584,-0.0074643493
0.060247555,-0.088010274,-0.052905038,-0.05751726,1.0799307,0.08788426,0.10661861,0.9755532,-0.044807576
-0.012569159,0.027591988,-0.016671732,-0.06825734,1.092015,-0.13140565,-0.05246093,0.9726108,0.098273546
-0.071293496,-0.070955604,-0.014924824,-0.06153948,1.0296692,-0.096696734,0.11163437,0.9421369,-0.04117869
-0.041076727,-0.05982256,-0.0071451515,-0.08530276,0.93277425,0.041209146,0.051162794,0.9536114,0.14317676
0.021823555,0.06304689,0.1436452,0.010168791,1.0853794,-0.14475852,-0.13856831,1.0488756,-0.121430635
0.087123156,0.0018475652,-0.14466557,-0.07799174,1.0528095,0.13038737,0.052022114,1.127347,-0.12853405
0.013128534,0.07977079,0.06687175,-0.11068162,0.9593469,0.007161945,-0.07655981,0.93863493,0.013228476
0.1289508,0.14560077,0.06695132,0.02430287,0.8747315,-0.05931618,0.010169521,1.0065806,0.0006849766
0.0010560751,0.021420836,0.095286176,-0.12539907,0.9213244,-0.14601363,0.099579155,0.9475374,0.09706485
-0.1473717,0.0041614324,0.11888614,0.14332613,0.9832088,-0.115026936,-0.028766803,0.9284687,0.026584148
0.006663874,0.02245079,0.107342035,0.03717938,0.9018901,-0.14486669,-0.029174946,0.92266023,-0.048535183
0.058568686,-0.11362095,-0.040316157,-0.13716893,1.0417563,-0.038138404,0.12856528,0.8319092,-0.11048209
-0.007936537,0.1067954,-0.00054992735,-0.019438326,1.0025972,0.04436764,0.089848995,0.82259244,-0.071413904
-0.112488866,0.020932034,0.11322838,0.12699866,1.0260538,0.075607955,0.07035747,0.7838216,0.105380714
0.14361039,-0.08287384,-0.040105157,-0.14435568,0.83563215,0.033157766,-0.0076256096,0.90450233,-0.050899856
0.01961328,-0.112632975,0.11911753,0.12064877,0.8958749,-0.11584896,0.100480616,1.0187373,0.026222453
0.13109931,-0.1323325,0.092943564,-0.08710241,0.9239212,0.10389063,0.085763544,0.89495677,0.10155487
-0.11087088,0.04011266,-0.121636346,0.08721076,0.9964047,-0.0647692,-0.123548955,1.0518208,0.02689211
0.0578887,-0.13615379,-0.025742449,0.0057503283,1.133565,0.02014248,0.123551816,1.09791,-0.08860861
0.088736966,-0.04763382,0.023548648,-0.06679112,0.9126549,0.02112329,0.03518614,1.1373972,-0.09156431
0.010204837,0.08537237,-0.017982781,0.05113651,1.0804836,0.018100545,0.12139031,0.925066,0.093023404
0.04465826,-0.043831408,0.013183683,0.07833178,1.0896904,-0.09427722,-0.09776749,0.9249425,-0.022238165
-0.14841118,-0.07923627,0.048375785,-0.096290074,0.9091731,0.057338566,-0.059003808,1.0267313,0.018806309
-0.013122335,-0.04529219,0.03148724,0.06258224,1.1544261,-0.09563233,0.027277738,1.1238623,-0.14358245
-0.07863865,-0.06839601,-0.13404721,-0.114934914,1.1787522,0.045744717,0.039467603,1.1401876,0.12814304
0.090478316,0.05244492,-0.060386308,-0.028477103,1.1423047,-0.08344789,0.06915857,1.1742104,-0.11779033
-0.08541116,0.043049276,-0.05576726,-0.112305075,1.2110034,-0.024112508,0.045421734,1.0916069,-0.00342381
0.10214478,-0.10066953,-0.09856892,-0.03175968,1.0589759,-0.016310543,0.14626917,1.1654878,-0.11413778
0.011470407,0.12924278,0.042557344,0.044190183,1.1689646,0.10016656,0.034067437,1.0717711,0.14089486
0.08888276,-0.01431863,0.009540096,-0.023546398,1.106704,-0.0048031807,-0.027533345,0.99898875,-0.10712707
0.092267245,0.034522712,0.045110777,0.13359952,1.1058332,-0.08816104,-0.0023249984,0.97145265,-0.1102879
0.050461024,0.113568306,-0.023585588,-0.06701881,0.9356758,0.058405623,-0.06876703,1.1164658,0.057604685
-0.008190304,0.06438795,-0.048713945,0.06000273,0.9330634,0.11948967,-0.12273857,1.1483979,0.12076989
-0.09063944,0.051926315,0.033224046,-0.11352351,1.2089012,0.10221973,-0.13217925,0.9759971,-0.016298428
-0.026960976,-0.11325133,-0.12613578,0.04495409,1.0660064,-0.039053664,-0.06698406,0.8647282,0.1453802
-0.11701597,0.058225825,-0.038790323,0.052919284,0.8104338,-0.027141668,0.03484334,0.82842505,-0.104431115
0.012986064,0.11678526,-0.09548423,-0.092715904,1.0272536,0.057007015,0.08294301,1.0431236,0.01212883
0.06325589,-0.11336222,0.0713017,0.029134631,0.8992215,0.106485516,0.045138806,1.109442,-0.1248789
-0.112120524,-0.09313412,-0.00484848,-0.06374676,1.1964241,-0.038555935,-0.03321825,1.0752419,0.031166136
0.14620543,0.0075589865,-0.13715534,-0.036983,1.177587,0.14290869,-0.117378876,0.94612527,0.017235607
-0.028930001,-0.079535246,-0.09979393,0.011264116,1.0692028,-0.038925365,-0.04518287,1.0970632,0.11398429
0.077467784,0.08893211,0.12757051,-0.013860524,1.0105767,-0.04591289,-0.14827853,1.0555613,0.11919719
0.022106856,0.029820442,0.13489619,0.068611145,1.1626116,-0.12614632,-0.031881273,0.97572744,0.046342283
-0.0014920086,-0.038468383,-0.0043255836,-0.01974687,1.0789711,0.069728404,0.14680442,1.112362,0.071165815
-0.13974161,0.10839546,0.09021698,-0.14900658,1.1736441,-0.058728755,-0.06833137,1.0204414,-0.045998044
-0.05562006,-0.14405765,-0.025387071,-0.013822779,1.0219455,-0.0010471195,-0.025212139,1.1259606,-0.061097093
-0.03509029,0.030907929,-0.11886151,-0.121240094,0.93629503,0.06967968,0.0040269643,0.9728421,0.018051594
-0.10574958,-0.10614547,0.0636078,-0.13971996,0.87933177,-0.056518137,-0.07555485,0.856811,-0.029627375
0.052209556,0.043942958,-0.14526585,0.11163846,1.0516366,-0.0049493015,0.08699338,0.8954983,-0.039152384
0.039299622,-0.033250183,0.01377064,0.07076846,1.0443907,-0.1218803,-0.06416338,1.0060909,0.14772901
0.041062757,0.11278069,-0.122443184,-0.13855517,0.9682114,0.050998256,0.1024535,1.0737624,0.098736584
0.020965695,0.021011725,0.06692238,0.027672008,1.1234841,-0.0600437,-0.027567692,1.1450078,0.12911874
-0.12840137,-0.027424745,0.01404871,0.08008227,1.2019427,-0.08304525,0.09190594,0.9596359,0.10486069
-0.009589538,-0.0805839,0.077199265,-0.11524187,0.9520348,-0.03670807,-0.023633093,0.8325748,-0.12796192
0.0041701496,0.11040598,0.0017837584,-0.018368334,1.0596833,0.052366555,0.05455181,0.8662464,-0.016752303
0.036490902,-0.014819041,-0.12150999,-0.024768323,1.0420911,0.10647422,0.0580218,0.8716109,0.05597797
0.05465342,0.10731858,-0.062143996,0.087395266,0.8271556,0.12647179,0.14633566,0.9380037,0.013218015
-0.0782297,-0.008915052,0.08007757,0.061005935,0.84439373,0.10536742,0.021510348,0.8492853,-0.010211498
0.0018004179,0.1387271,0.06127353,-0.07265865,1.0390139,-0.07698784,-0.14352219,0.8860398,0.01141049
-0.12537114,0.1204178,0.08814116,-0.11994387,0.81728554,0.094137,-0.08345926,0.9675206,-0.08465773
0.07710904,-0.071126856,-0.013262302,-0.034156576,1.02378,-0.08029139,0.11341804,0.8630272,-0.12304111
0.14498127,-0.114028096,0.11197582,-0.03209576,0.8335331,-0.09559758,-0.12920403,0.8182072,-0.09460404
0.015987188,0.10399595,0.0022397637,0.12621546,0.75655633,0.13078898,0.02774854,0.8723143,0.07370551
0.08005269,0.0675475,0.07555346,-0.14302409,0.99845695,-0.13544063,-0.123303674,0.89486766,-0.100175254
-0.05146081,-0.040305108,-0.105544195,-0.06311,0.938528,-0.03991928,0.14991546,1.0315402,0.038622245
-0.008048311,0.09429395,-0.12755322,0.122464925,1.1283588,0.09934138,0.0057801753,1.0578359,0.054885566
-0.09418236,0.028000534,0.14938745,-0.09349176,1.1181335,-0.06357263,-0.044144228,0.9095652,-0.066223085
0.124084115,0.08187154,0.08932431,-0.059274264,0.9220124,-0.042707384,0.09531288,0.89170915,0.13868544
-0.05935634,-0.087993786,-0.08631281,-0.08698433,0.9002615,0.14622858,0.11630005,0.9758284,0.10199505
0.06717716,-0.148271,-0.08845239,0.12134555,0.9830516,-0.022560656,-0.12387391,1.0831286,-0.042590618
0.087840006,-0.132402,-0.09937792,0.14272621,0.9988951,-0.068115935,-0.018502742,1.1231164,0.03131205
-0.058445662,-0.03883256,0.039491415,0.14030349,1.0470405,0.089744896,0.070372805,1.1702818,-0.111159705
0.13190827,0.024321288,-0.102619946,0.10485402,1.0577309,0.057266653,0.06481227,1.0477084,0.12823996
0.14887968,-0.0889204,-0.12156954,-0.04417888,1.1564937,0.13193253,0.12967089,1.1239524,0.11359656
0.029667526,-0.0508767,0.02675274,-0.019623235,0.9173988,-0.063257545,-0.08410469,0.9320214,-0.10952671
-0.0773769,0.035755396,0.043528333,0.12190509,0.88661987,0.11961377,0.09986751,0.8839952,0.13617077
-0.040072113,-0.03079176,-0.13098198,0.003625974,0.9032212,0.06056729,0.06152837,0.8887902,-0.066559464
-0.09274386,0.032287538,0.0853294,-0.07773793,1.0178621,-0.06021157,0.078409255,0.83224434,-0.030717641
0.106621265,-0.009334683,0.064269006,-0.021163538,0.99757934,0.13696292,0.12948781,0.8724966,-0.09377734
0.09186959,0.07135239,0.013707012,0.13049182,0.8761089,-0.0662173,0.03333138,1.0288423,-0.10596847
-0.078094415,0.068906054,-0.1217425,0.05586718,1.1508932,0.115865976,-0.012848437,0.9563684,-0.021138743
-0.066891134,-0.06304472,-0.021647334,0.016020462,0.9088808,-0.06860871,-0.04850416,1.0060852,-0.0672422
0.1365062,-0.0074343085,-0.023918271,-0.10418015,1.1021862,0.006433651,0.032553434,1.1060014,0.09013207
0.018735915,-0.12105629,-0.014243439,0.11352345,1.1495919,-0.031871706,-0.015736982,1.1629499,0.072643876
-0.13195543,-0.119284205,0.042831764,0.071802005,0.980857,0.12105808,-0.05778058,0.96878695,-0.10583096
0.14918998,-0.118423,0.08756286,-0.07219818,1.0694292,0.100269645,-0.06631184,1.0426674,-0.113083385
-0.14008422,0.11800012,-0.12766667,-0.09262821,0.99031323,0.14392844,0.044933766,1.135428,0.10716495
0.054569066,0.112794936,0.02144894,-0.14400637,1.211308,0.005492449,-0.031117111,0.97123045,0.044043586
-0.07137952,-0.13196614,-0.14943711,-0.12888788,0.8483944,-0.10897741,-0.0065804273,0.98629063,-0.04126171
-0.13946855,0.11255553,0.11908221,0.1432594,0.9268739,0.090034604,0.08234507,0.9841055,-0.04643383
0.027323931,0.027610138,-0.07394661,-0.0374725,0.9949469,-0.103171125,-0.052919738,1.0879159,-0.12673068
0.048212513,0.10384646,0.009310409,0.069584146,1.0453341,-0.1337057,0.09830348,1.0985082,-0.10535383
0.14350858,-0.052668698,-0.12954429,-0.096980974,1.0242887,0.018091619,-0.12465962,1.19208,0.06828283
-0.14998007,-0.059261605,0.011941612,0.093931735,0.9944936,-0.0058002025,0.055437222,1.159147,-0.009065434
0.14730865,-0.07055671,0.11757463,-0.1335823,1.0080532,0.09000856,-0.00087335706,0.9395776,0.04508838
0.07830085,-0.108548485,0.012929887,-0.11580433,0.9154232,-0.09227532,0.104880154,0.98549026,0.09819083
0.14810747,0.0064475685,0.08418755,-0.14580746,1.0579747,-0.10768761,0.026765019,0.9848091,-0.04997451
-0.115419164,0.060003415,-0.05420559,0.010570914,0.8850235,-0.1340812,0.14606479,0.8891907,0.114135444
0.10046169,-0.029807411,-0.058288194,-0.08928506,0.8102359,0.044104457,-0.014665902,0.8963606,-0.032317296
0.114044964,0.10002023,-0.036880933,-0.09477165,0.8859548,-0.011503831,0.14860296,1.0599105,-0.0941108
0.04690714,0.01606068,-0.11487626,-0.13147624,1.0119563,0.009686083,-0.042317443,1.0283206,-0.0052995384
-0.086249046,0.103204995,-0.13227367,-0.0023671985,0.9512026,0.08776465,0.13750648,1.1170751,-0.12100908
0.010348856,-0.06985798,0.14688066,-0.007478103,1.063158,0.026702657,0.08564383,1.0786345,-0.09313762
0.058771014,-0.04757946,0.05331503,-0.033153445,1.0219462,-0.089598805,-0.033269815,0.9693063,0.02746509
-0.06874581,-0.086785465,-0.076067254,-0.034479566,0.89378107,-0.042165205,-0.02189973,0.87259454,0.059773132
-0.034055777,-0.05213517,-0.14879839,-0.02475208,0.8228307,-0.09594825,-0.01911746,1.0096756,-0.06971973
0.027378663,-0.14218116,-0.049719267,0.034888595,1.0124333,0.1206598,-0.054320633,1.0526679,-0.06513282
-0.10515149,-0.10027847,-0.11891111,-0.118560076,0.92462844,-0.13543674,-0.085807055,1.1159705,-0.050200514
-0.09259625,0.11935669,0.02895008,0.11741969,1.0381111,-0.048953198,-0.024643049,1.0732238,0.10656074
0.020178616,0.12308043,-0.11998735,-0.10901311,1.1439286,-0.13200791,-0.031175531,0.90995514,0.012318477
0.042961806,-0.09633574,0.060904354,0.025255024,1.0903091,0.022652954,0.009891167,0.9356328,0.05889274
0.13292155,0.07415624,-0.0143186,0.13296494,1.1092119,-0.14601584,0.007312596,0.8517443,-0.08869438
0.0064695626,0.05577068,-0.040441833,-0.122129604,0.8086978,0.07796006,0.02744767,0.78117734,-0.05452522
-0.06026706,-0.0063931644,0.1366193,0.03468971,0.85031116,0.11953893,0.036082864,0.8420649,0.0610743
0.0015089363,0.13965556,-0.109262824,0.11572242,1.0623447,0.004532382,0.028130844,1.0072559,-0.101034686
0.10747102,-0.095167145,0.034797803,-0.12464999,1.0204693,-0.009492457,0.10714343,0.98151636,-0.060076766
-0.014768437,0.033658072,-0.018138066,0.07248105,0.94317853,0.017593324,-0.122162916,1.058944,-0.0063783675
-0.10510846,0.11799064,-0.13151263,-0.07900587,1.1153321,-0.09307641,0.0965814,1.1131481,0.0672787
0.0734148,-0.046531215,0.057213917,0.059732884,0.9948179,-0.04062315,0.038726613,1.0027825,-0.01843056
-0.062084593,0.08687116,0.057349652,0.029975593,1.082656,-0.052600928,0.05942391,0.8657597,-0.051235095
0.043061897,0.013629362,-0.05639223,0.12425241,0.8910473,-0.033564292,0.015922636,0.98050725,0.14599782
0.12959233,0.015670732,-0.10110667,0.12923005,0.87104946,0.11847171,0.13052937,1.0447526,-0.041261993
0.08990504,0.14709398,-0.06197135,0.06964834,0.952387,0.057431683,-0.035950683,0.91523665,-0.08884995
-0.00816977,0.1307204,-0.10674116,0.06799956,0.8341092,0.10707167,-0.09499922,0.988029,0.13026798
-0.03983798,-0.08808835,-0.08052387,-0.13827874,0.98035336,0.06489995,0.01558727,0.94943047,-0.13724591
0.13585755,-0.018969312,-0.12743737,-0.10869831,0.84219307,-0.03158684,-0.106844276,0.93012774,-0.059618443
0.11556044,-0.13961467,-0.1298069,-0.024894655,0.8924773,0.067429855,0.10407156,0.8740013,-0.042246386
0.13377708,0.08443247,-0.12557991,0.07669957,0.95325476,0.0041451454,0.041426495,0.9675138,-0.00875321
-0.07416439,-0.03934917,0.08009574,-0.08965447,0.89687335,-0.04591082,-0.085804015,1.0500792,0.0056009144
-0.009715885,0.07338351,0.119042814,-0.051855616,1.0646114,-0.04824484,-0.084256254,0.9543445,0.05906181
-0.034686953,0.14390957,0.10158202,-0.0035872757,0.8920991,0.06392196,-0.14910029,0.9459759,-0.006926909
-0.028514795,0.050801665,0.045417324,-0.034588553,1.0492067,-0.07576549,0.027832136,0.8377297,0.1253688
-0.070606545,-0.0838258,0.031989574,0.09811996,0.8594059,0.14185473,0.1433751,0.8874475,-0.11894925
-0.06278349,-0.0013425052,-0.034147777,-0.06683952,1.0612183,-0.089763135,0.068847,0.86083055,0.0003476888
-0.09983967,0.12100485,0.0016919523,-0.10171643,1.0108304,0.10617855,-0.04932479,1.0068103,-0.06876817
0.049401447,-0.14815404,-0.0025017858,0.058569,1.0895025,-0.012235701,0.10466543,1.0554492,0.10256955
-0.041507795,0.06747991,-0.114108294,-0.05270446,0.9031533,-0.030593313,0.12585497,1.1157558,-0.0810469
0.09171927,0.077583924,-0.03682249,-0.004762426,0.91477245,0.063687265,0.050721735,0.90652615,-0.104533
0.020475075,0.11048362,0.012380511,-0.027408265,1.0126327,-0.028407276,0.036365926,0.9113025,-0.12072568
-0.13989273,0.1267373,0.030224055,0.024487734,1.0088016,-0.005353138,0.1377629,0.96199596,-0.07867873
-0.018318325,0.044470474,0.07854904,-0.1126123,1.0924811,-0.022152364,0.024343759,1.0512487,0.049117193
0.07076883,0.14387709,-0.09696397,0.11704326,0.9694548,-0.13584498,0.06412955,1.0300323,-0.13681044
0.013493687,-0.019354641,-0.06968102,-0.10981735,1.0353085,0.020347893,-0.09269491,0.8923552,-0.048852466
-0.092557564,0.06517714,-0.13959278,-0.0014255047,0.8703117,-0.14877506,-0.06148058,0.81330323,-0.059203595
0.1102373,-0.08330786,0.13944861,0.013864234,1.0405798,-0.009589553,0.1309298,0.8038866,-0.006131828
-0.042673446,-0.1166296,-0.021592826,0.0013553947,0.838586,-0.074827194,0.11260322,0.882415,-0.13319519
-0.038879894,0.0011796057,0.09250045,0.07790314,0.91378295,-0.024165526,-0.083653525,0.9390367,-0.11244579
-0.088610515,0.045191616,-0.056164294,0.10965291,1.0040624,-0.06584888,-0.030391037,0.8812726,0.1075609
-0.046079814,-0.06485392,0.088506475,0.02461043,0.88951266,0.05032763,0.011205941,0.8554906,-0.07035926
0.014380246,-0.08313389,-0.13738942,0.10376707,1.0469371,-0.14989932,0.111692816,1.0149262,0.043262854
-0.064341694,0.089391604,0.12014839,-0.10984008,1.1401633,0.09327249,0.002333358,0.9677775,-0.11516735
0.060314283,0.038976476,0.029269665,0.02912487,0.9668065,0.13509807,-0.054851465,0.83718085,0.09142199
-0.080709904,0.116538346,-0.04858815,0.08282909,0.9688312,0.0728382,-0.0011995584,0.88195413,-0.10159193
-0.007561654,0.12324837,-0.011440307,0.051588967,0.90707254,-0.026576936,-0.057424918,0.8317394,0.13419792
-0.14761783,-0.0028703213,-0.0020784736,0.048162982,0.8217305,0.009553328,0.08500153,0.83019197,0.063571304
0.026955932,0.10446498,-0.0708277,-0.077545024,0.8354868,-0.14494406,0.031708866,0.9363236,-0.03695914
0.028427899,0.043699145,0.064806536,0.04201947,0.8691,0.130653,-0.05620403,1.0383536,-0.022671789
0.06322788,-0.029667825,-0.016528755,0.03371352,1.0880222,0.08629526,-0.0662742,1.0729976,-0.13306749
-0.03990764,0.110315084,0.13849816,0.1344015,0.94070584,-0.00067795813,-0.09818867,1.1215923,-0.10125887
0.07613994,-0.0457732,-0.03063596,0.14868906,0.91332537,-0.056615643,-0.01806666,0.9345387,-0.009207547
0.002073869,-0.09887838,-0.038002573,-0.01469934,1.0398802,0.06865083,0.13065964,0.87224776,-0.017470136
0.0059504807,0.07623495,-0.07251615,-0.12561919,1.0386043,-0.055873707,-0.033813894,1.0041032,0.09904876
0.053565904,0.025843024,-0.08442774,0.09510209,1.0871729,-0.1350518,-0.06261898,0.94332147,-0.009108052
-0.13129579,0.07336894,0.050843403,0.06263259,1.0337737,0.09082024,0.009746984,0.96324134,-0.1435249
-0.06480895,0.110230595,-0.040840708,0.09886293,1.051187,0.015030012,0.12340003,0.9446894,-0.12627783
0.110654294,0.062723294,0.070752665,-0.07524274,1.0641606,0.04407996,-0.14490312,1.0810922,0.094412476
0.08968891,0.0026987493,0.14673579,0.10790712,1.1891315,0.0004016906,0.109565794,0.97974133,0.117352426
0.10110882,-0.041115798,-0.06306074,0.12630534,1.1389095,-0.09386845,-0.071982086,0.8625184,0.08746807
-0.09545591,0.057846636,0.08705787,0.09102358,0.9320974,0.03301391,0.0034956485,0.92371863,0.14220458
-0.031994894,0.14165115,-0.0692766,-0.044596516,0.9681231,0.09637861,0.14846277,0.81680435,0.107112855
-0.13880506,0.060346395,0.13653594,-0.08826421,0.9890504,-0.08410153,0.121276915,0.90915406,-0.10000207
-0.14285135,-0.052047357,0.055849984,0.13754311,1.0601548,-0.0696398,-0.0019687563,1.0849249,-0.12051094
-0.052234806,0.04578589,0.075448796,-0.1342018,1.1756063,0.13016236,-0.06930639,1.1373212,-0.005326703
-0.040016912,-0.05385243,-0.07006372,0.14990914,1.1345955,0.09536143,0.13576609,1.084751,-0.13279696
0.12382269,0.042419508,0.124794036,0.09518871,1.007349,0.13418132,-0.06831664,0.98248416,-0.06242171
0.08874364,0.06616846,0.116348416,-0.12671936,1.1229652,-0.033657953,-0.08698197,1.1281794,0.050276488
0.11120647,-0.05246503,-0.01720719,0.03895119,0.9297018,0.09434286,-0.039137453,1.0391501,0.067904234
0.09179467,0.029420853,-0.040344648,-0.031396113,0.8709549,-0.1350433,0.05215788,0.93786657,-0.044265516
0.08885391,0.056120932,0.12252772,-0.045210637,1.0008993,0.020466775,0.038948596,0.9872674,0.08173576
0.09175299,0.14801198,-0.10881083,0.08290921,0.8452593,0.11115381,-0.092642,0.9274205,0.096349925
-0.07313149,0.13418883,-0.099009156,0.08829439,0.8441869,-0.07700383,-0.14098035,0.88679725,-0.023298979
0.080354854,-0.1498323,-0.013947219,0.13013795,0.9991114,-0.018033564,-0.07091904,0.9213115,-0.056646615
0.14942494,-0.03570707,-0.13467175,-0.08724979,1.0418638,0.04575418,0.06345989,0.99809563,-0.016391635
-0.030894473,0.13809362,-0.03429258,-0.12763634,0.95887446,-0.016856149,0.091982305,1.0353969,0.014118239
-0.09677647,-0.0510711,-0.097603306,-0.097402975,0.9394913,-0.13850668,-0.058259763,1.0577284,-0.11068456
0.10504961,-0.090039775,-0.087849215,0.008408487,1.0584072,-0.089147404,-0.11337045,1.0577912,-0.0015707016
-0.04141683,-0.023826256,-0.106954336,0.11799434,1.0240026,0.021385983,-0.02322425,1.146781,-0.10278627
0.098388776,-0.06494524,-0.092044175,-0.1329502,0.93667406,0.031297,-0.11569592,1.1490159,0.13130477
