A,B,C
-0.034326553,0.28091598,0.12848258
0.06350672,0.3866483,-0.014250115
0.124710575,0.46916014,-0.013800308
-0.12464521,0.6120899,0.06767742
0.15576784,0.5630297,0.094485894
0.088647276,0.46841493,-0.053384848
-0.094713435,0.46188644,0.112080544
0.19980085,0.5645621,0.09256883
0.23252116,0.68064755,0.11863661
0.016028002,0.7582377,0.052360564
-0.00049921125,0.66044533,-0.13550249
0.0072817504,0.59606767,0.07875651
0.0074124113,0.5168257,-0.008650124
-0.15355071,0.49686825,0.070766866
0.20311326,0.6296145,0.12850249
0.04562074,0.63185555,-0.119397074
-0.21218267,0.72344255,-0.00040213764
0.10784541,0.777127,0.0068926215
-0.030847184,0.8465934,0.005414948
-0.10115419,0.91195315,0.12350336
0.24145618,0.81861115,0.14764923
0.020909518,0.8981295,0.013885766
0.093370855,0.8540505,0.013352767
-0.0024207532,0.79714674,0.011559457
0.02648291,0.9410479,-0.09529039
-0.10039018,0.8061796,0.12770608
0.2614954,0.7441671,-0.14681086
-0.1545823,0.68193364,0.05767563
0.07040647,0.7536423,0.099267796
0.17105648,0.79463506,0.028466672
-0.02230265,0.7292364,-0.035689674
-0.0567927,0.7553145,0.10250154
0.09131725,0.67863417,0.1483387
0.06747566,0.61385095,0.11692357
0.022064239,0.63022757,-0.04575797
-0.06805002,0.718029,0.0011827052
-0.07161874,0.7161032,0.10934454
0.02799806,0.79319984,0.10214239
0.04724916,0.928589,0.07628839
-0.031583592,0.8855639,0.1074501
0.16040139,0.98088676,0.04288155
0.027830333,1.0069739,-0.008901998
-0.020018876,0.9747878,0.06333193
0.03935474,0.99627554,-0.055289075
-0.09624473,1.0004984,-0.105767176
-0.10022505,0.9529606,-0.05429607
0.0880448,1.0305514,0.08909856
0.18165353,1.1474683,-0.0178518
0.0019542426,1.1124561,-0.08734147
-0.19177723,1.0345895,-0.13389082
-0.14665292,0.96074355,-0.12298615
-0.026702031,1.0016928,0.10834631
-0.0409884,0.88857305,-0.12203163
-0.26782146,0.80678904,0.08699836
0.0014626533,0.8343206,-0.018315181
-0.036994413,0.6880245,-0.010030419
0.09967175,0.5761749,0.002254516
0.11279723,0.5343435,-0.015431911
-0.137454,0.6572597,0.074444756
0.1963511,0.7916155,0.010176852
-0.10374814,0.8680761,-0.0024157017
-0.121370785,0.9448901,-0.13028064
-0.16523603,0.9313203,-0.010695651
-0.03488311,0.8589933,-0.08736869
-0.00877703,0.7232059,-0.021513745
-0.027211681,0.5783149,-0.08202121
-0.12481517,0.72744566,-0.039180852
-0.17974311,0.661415,-0.00394544
0.10125381,0.72358197,0.06335442
-0.009341106,0.80650556,0.055710793
0.105994046,0.7390447,-0.012074485
-0.069869764,0.67495066,-0.02929999
-0.0059232563,0.73736167,-0.053345047
-0.084781826,0.8253855,-0.017476082
0.027550533,0.9230822,-0.034424186
-0.16018033,0.7732414,0.056241706
0.10450506,0.7531321,0.10627934
0.05420681,0.8286113,0.016765356
-0.068558596,0.78526807,0.05082728
0.1498811,0.7969544,-0.09980019
-0.06344622,0.91782224,0.034010738
0.037943095,0.8923146,-0.106748134
-0.10443114,0.9622364,-0.041729704
-0.018033966,1.0683324,-0.08091247
-0.041068435,0.96757525,-0.07872826
-0.07706018,0.98312616,0.14172393
0.16691282,0.99701166,0.0456661
0.011161409,0.8638704,-0.10297432
-0.03072413,0.74196416,-0.002474621
0.020417467,0.72292006,-0.00812386
-0.002927512,0.60492235,0.013825178
-0.016400442,0.506265,0.086220026
0.2283808,0.5585171,0.10239172
0.15134387,0.68980825,0.06044376
0.18860695,0.62463546,-0.10442995
-0.20452213,0.64149314,0.007428214
0.0025614947,0.6744741,0.06970845
-0.019193009,0.6709744,-0.06741148
0.0035470575,0.63756776,0.05385922
0.112629324,0.6464274,0.09686884
0.0619708,0.56089586,0.047916636
0.04568781,0.47445476,0.036352158
-0.058817558,0.35341164,-0.01145044
0.08925474,0.2217036,0.12573022
0.24484342,0.09677751,0.030206472
-0.01749374,0.1216871,-0.022501469
-0.092983484,0.09913571,-0.09502502
-0.008001447,0.07100306,-0.023935229
0.09758347,0.21093836,-0.10032083
-0.099136546,0.110603586,0.04202862
-0.021222949,0.2580312,0.090552256
0.13199024,0.19161046,-0.12398508
-0.27327216,0.076797046,-0.07585955
-0.0590436,0.1568873,-0.045812383
-0.19118194,0.22584403,-0.12057662
0.019330114,0.3507305,0.00024658442
0.039998487,0.33631665,0.027473584
0.13886367,0.31298238,0.12478477
0.025001079,0.23734552,0.11841041
0.03668405,0.31426537,0.036947504
0.09497653,0.2868423,-0.061891995
0.06966854,0.43626684,0.014327005
-0.08837058,0.31642103,-0.076669
-0.024021737,0.2766761,0.09600897
-0.041846693,0.20247355,0.14202154
0.1548823,0.28187364,-0.09289422
-0.030011572,0.3453241,0.13957319
0.049404807,0.43587595,-0.027707882
-0.09795169,0.36787915,0.0562305
-0.07107228,0.21825612,0.12815082
0.09055085,0.10134965,0.03306772
-0.08905296,0.11915031,0.10622364
0.20201193,0.19502272,-0.06479836
-0.15187922,0.23977217,0.09078276
0.14277743,0.3561581,-0.10065828
0.0026321262,0.37172076,0.029575303
0.115442395,0.48871672,-0.13229455
-0.22958776,0.5664749,-0.09224008
-0.23779811,0.48024842,0.09274541
0.041417457,0.4762388,0.0097735375
-0.093577966,0.4526823,-0.09561695
-0.18965061,0.3360667,0.087204605
0.06540626,0.28026608,-0.062421262
-0.022728503,0.21106389,0.0027645677
0.06808652,0.062610745,0.13954046
0.047838464,0.04478872,0.054641426
-0.049441487,-0.04537099,-0.10588467
-0.22755688,0.08308933,-0.040470548
-0.0052291676,0.023638017,0.06745364
0.005673401,0.04890611,-0.041844808
0.006443776,0.062412538,0.071557015
0.041036405,0.03436117,0.08595334
0.16537794,0.10990545,-0.033202283
-0.028563507,0.14774303,0.14283821
0.28291857,0.15983953,-0.10631898
0.024013966,0.24073002,-0.11341553
-0.02268117,0.23487696,0.07970233
-0.05076973,0.3455959,-0.14501128
-0.22474083,0.36567992,-0.0848931
-0.15988293,0.4381352,-0.13706104
-0.14110795,0.47977927,0.12449694
0.12117486,0.3871988,0.07677989
0.13683805,0.53081024,0.05446239
0.1374856,0.63918364,0.13919234
0.0975653,0.5960928,0.1495966
0.26930237,0.4521451,0.055493563
-0.0584391,0.5520319,-0.122813635
-0.13169959,0.6033102,-0.034017406
-0.020211719,0.5662395,-0.113196954
-0.110398635,0.48238358,-0.050506227
-0.058977254,0.44961953,0.027791277
0.11103639,0.54261965,0.104238
0.011976942,0.60766923,0.015116066
-0.0766228,0.74387765,-0.1444185
-0.24125683,0.7711109,0.053006053
0.12161107,0.78454447,0.032205403
-0.021246754,0.65431005,-0.09879088
-0.10434545,0.63278896,0.050311685
0.10103105,0.586453,-0.102985315
-0.20373166,0.7166265,0.013440967
-0.033353195,0.590999,-0.12079536
-0.24857566,0.6342187,-0.14760983
-0.26407516,0.64054614,-0.0029182583
-0.13285537,0.59254694,-0.098472945
-0.009918414,0.6847055,0.08418734
0.10634227,0.59533507,-0.051035464
-0.15567183,0.7349637,0.053230867
0.195558,0.82196534,-0.07612859
0.039302453,0.7696005,0.1302377
0.016206577,0.63296425,-0.0017083585
-0.11280052,0.5666104,0.053654984
-0.08884363,0.6791959,-0.11790997
-0.031656787,0.7937231,-0.041590266
-0.18873504,0.9379021,0.10053727
-0.035919383,0.96005523,0.0055038184
0.1460407,0.8744619,-0.056537554
-0.015432686,0.94589496,-0.10333288
-0.0057876706,0.86238766,0.04621224
0.0021904334,0.86862016,0.039860576
-0.036409885,0.7296919,-0.04264246
-0.024280116,0.8183987,0.041744813
0.06737746,0.92576736,0.055485472
-0.058251336,0.83845377,-0.09678705
-0.03888686,0.7513116,-0.10694969
-0.08850762,0.888602,0.037329406
-0.027402103,0.75134504,0.036122635
0.15096392,0.8576998,-0.10970941
0.02427587,0.8905599,0.08887558
0.011954449,0.88183117,0.0031624287
0.11571635,1.0149182,0.0037029982
-0.086493775,1.0190572,0.10144085
-0.021468796,1.0540727,-0.050829276
0.03188564,1.1833136,0.11730647
0.06692743,1.2238373,0.08024727
0.035049237,1.2549342,0.0646403
0.13658625,1.230896,-0.1490439
-0.28230572,1.1385399,0.028187707
-0.05551093,1.1560141,-0.1225683
-0.26247963,1.1566039,0.06663349
0.19222641,1.3038385,-0.14255887
-0.16391715,1.4332852,0.036048114
0.033649623,1.5393475,-0.12745297
-0.18291801,1.4143806,-0.09101994
-0.024021223,1.3020682,-0.018009394
-0.13700859,1.2478557,0.07980476
0.026091434,1.138351,0.14344347
0.0038166046,1.2596436,0.09759119
0.19360213,1.3054757,-0.112361714
-0.17953125,1.4092363,-0.14783582
-0.18695462,1.4186614,-0.020115599
0.097971305,1.488265,0.008872241
0.093752354,1.577683,0.07613629
0.1614057,1.5501217,-0.0043994337
-0.06504327,1.66226,0.07378936
0.13297762,1.5573763,0.060395926
-0.030707449,1.4669442,-0.122727945
0.0029187948,1.4600021,-0.046624735
0.06384842,1.3700979,-0.13656539
-0.06845735,1.4129441,-0.031089805
0.034665905,1.5034689,-0.08392818
-0.031959876,1.4956052,0.10257816
0.23876405,1.5831525,-0.051436953
-0.16057888,1.6590421,0.022346795
-0.06399214,1.5346177,-0.00488241
0.07996762,1.4240557,-0.1395452
-0.14210789,1.3655016,-0.08807708
-0.11857244,1.4810176,-0.0071048737
-0.0580654,1.5298803,0.02439475
-0.0726209,1.6694541,-0.016109407
0.086925596,1.7014525,0.075990155
0.14477691,1.6783869,-0.03675183
0.052856393,1.6222442,-0.14656693
-0.0043159723,1.4799839,0.11924043
0.22667846,1.4986186,0.11330539
0.07712847,1.5815818,0.14023796
0.06023258,1.5489523,0.019505411
-0.0540862,1.5804759,0.12826508
-0.021374077,1.509998,-0.09817688
-0.24186997,1.5261633,0.051071033
0.061689794,1.6395738,-0.09423365
-0.23193832,1.7523754,0.069571316
0.025386393,1.7774026,-0.03422998
0.0041940957,1.7093992,-0.14744796
-0.2622012,1.6368284,-0.12354667
-0.07886701,1.6310211,-0.0682866
-0.057627797,1.7039759,0.07238509
-0.018445596,1.6657193,0.14825174
0.22370322,1.6875794,0.07489532
0.21382156,1.5430887,-0.14912052
-0.27483958,1.5817592,0.022532076
0.172376,1.5715437,0.08297469
0.15155351,1.5535319,0.091830656
0.21149956,1.4774023,0.07685654
0.09812488,1.5599244,0.017689705
-0.10719111,1.6576738,-0.14284235
-0.15700695,1.5842998,-0.07244865
-0.101613455,1.4596845,-0.13861454
-0.119036704,1.4585863,-0.08405001
-0.15989406,1.5621842,0.13605455
0.14723587,1.5813768,-0.08555584
-0.10422446,1.7257483,-0.11655821
-0.2257791,1.6084687,-0.05117914
0.050105095,1.693163,0.1310685
0.07804225,1.6850073,0.039850846
0.008334547,1.8346884,0.11594674
-0.008249149,1.7092333,-0.016779691
-0.016496956,1.7187759,0.08717306
0.0001373589,1.5948076,-0.10304949
-0.029253379,1.7319536,-0.11800951
-0.20334285,1.7862407,-0.10713445
-0.1266283,1.6856272,0.007033199
0.092940316,1.8239527,0.035656244
-0.09373456,1.8896432,-0.0433025
0.023983113,1.847027,-0.12716603
-0.015063196,1.9060817,0.07799381
0.10251525,1.984553,0.057587266
-0.016918302,2.100655,-0.10301019
-0.10741587,2.1098723,-0.01083529
0.0055939704,2.2076008,-0.12277326
-0.1582223,2.0819244,-0.104709655
0.032206804,1.9578402,-0.05091005
-0.15092129,1.8813856,-0.13530912
-0.1848683,1.9691808,0.007936135
0.13844119,2.0875754,0.042881384
0.08589719,2.0703955,0.018352315
0.06481683,2.0243483,0.067030326
0.09593272,2.135767,-0.067733645
-0.019304201,2.0807357,-0.010693163
0.12820342,2.1554058,0.14988196
0.12853187,2.017948,-0.018200502
0.00671497,1.9432579,-0.008333474
0.1078383,1.8766512,-0.08682862
-0.042835876,1.7445973,0.005726084
0.083609104,1.7560883,-0.08037308
-0.058273703,1.7478211,-0.11066325
0.030173793,1.6724457,-0.042090707
-0.18608573,1.7571712,0.020934671
0.089084655,1.6661116,-0.016660169
-0.14811866,1.7605208,-0.0016853362
0.032242283,1.6672301,-0.010836422
-0.085650474,1.573112,0.015312389
-0.008369297,1.5683905,0.14151129
0.23029803,1.5892193,-0.05197592
-0.10810292,1.6697457,0.113281935
0.13361287,1.7440159,-0.14616229
-0.042583242,1.8909808,-0.055595398
-0.17844367,2.0307977,0.088269785
0.05342018,2.081359,-0.023322687
-0.15900256,2.1954846,0.07598977
0.16335595,2.1893926,0.13351732
0.18624143,2.1950371,-0.07461816
0.022846967,2.2640367,0.051966652
0.19966547,2.24704,-0.105650604
-0.21567345,2.3016462,0.07909827
0.13433865,2.17345,-0.037924826
-0.1429827,2.2150836,0.10112503
0.1688371,2.360444,-0.06747353
0.06735155,2.4347231,-0.068695456
-0.16712412,2.4361591,0.10279235
0.22372535,2.5008843,-0.07947151
-0.04205151,2.514882,-0.05012788
-0.14733371,2.387691,0.06035401
0.07446019,2.3482776,-0.10526347
-0.028986469,2.3257778,-0.10860926
-0.14761382,2.3409634,0.09948985
0.1274627,2.4096534,0.1482783
0.24087718,2.51998,0.08056642
-0.06535737,2.4182193,0.071651354
-0.0019451231,2.526434,0.10479501
-0.013899937,2.5946069,-0.01184985
0.008851692,2.6784897,0.09072374
0.017953418,2.6783955,-0.11941685
-0.18179935,2.8041139,0.0174056
0.124970496,2.7881055,0.03488514
0.0012504831,2.8014631,0.14489463
0.0018967241,2.7258444,0.07748464
0.016763821,2.5969806,-0.0066708624
-0.105805084,2.4573264,0.011829853
-0.08573483,2.544855,0.1166147
0.23109546,2.612219,-0.055420056
-0.07068317,2.6642878,0.080336675
0.11563501,2.7560818,0.05833131
-0.06858021,2.7523694,0.13087413
0.24552837,2.7030675,-0.016972393
-0.09857151,2.806035,-0.11306125
0.029824495,2.8968112,-0.03738313
-0.17341667,2.8157978,0.021122217
-0.056706175,2.9244747,0.11113948
0.043555066,2.954587,0.116024286
0.19388302,2.9346843,-0.06676782
0.062953345,2.845843,-0.087404735
0.011557527,2.7700865,-0.08394798
0.061011203,2.762257,0.086795375
0.15966019,2.7656462,0.12600085
0.06902708,2.6179583,-0.034786694
-0.18202585,2.487013,-0.14953598
-0.13486975,2.4132967,-0.124652915
-0.25680387,2.5191169,0.106145024
0.091916025,2.6508517,0.113500744
-0.026657611,2.5154054,0.07301246
0.06559394,2.5688365,-0.14573154
-0.10977644,2.6984336,0.12028772
0.14658663,2.8177252,0.10055694
-0.038044214,2.809649,-0.07209204
0.022732675,2.8932712,-0.123493075
-0.06874852,2.746093,0.1406439
0.24751952,2.638087,0.06026064
0.17465158,2.5355363,-0.13572717
-0.13345926,2.5692067,-0.014948294
0.070640564,2.5775576,-0.0705541
-0.17602377,2.7201962,-0.08672555
-0.054665357,2.6869423,0.057059765
-0.0413803,2.6037478,0.04837905
-0.063719586,2.5131254,-0.05098647
0.07253122,2.5257795,-0.054034762
-0.059828453,2.6675296,0.046915665
0.09467885,2.6253452,0.03535685
0.0043865964,2.5907493,0.08805387
0.065902516,2.4752944,-0.012209028
-0.048721425,2.4025674,0.10815993
-0.0018427968,2.3879054,-0.07277778
0.037048846,2.2426043,-0.07065066
-0.021702938,2.3796034,0.053869754
0.20319173,2.424216,-0.10175243
-0.010238245,2.3417504,0.0029491484
-0.08725265,2.3535864,0.14329407
0.17876893,2.3367462,-0.097302034
-0.08084792,2.3439212,-0.037637852
0.09825889,2.285707,0.1431106
0.08207078,2.1728477,0.013902143
0.07912296,2.2930028,-0.019749478
-0.12001577,2.2531545,0.11859891
0.050973535,2.386251,-0.02782365
