A,B,C,D,E,F,G,H
0.1501355,-0.14624304,0.32646412,0.06562549,-0.12864621,-0.04571455,0.9001739,0.4092859
0.33263502,-0.10733302,0.29512277,0.09469232,0.035803527,0.015653491,0.9814638,0.35513136
0.09063662,0.010869503,0.24036148,0.011665314,0.13217747,-0.13711458,1.0558343,0.47469157
0.39056405,-0.072569296,0.2212671,-0.0659535,-0.012847543,-0.14020808,1.121383,0.18400729
0.17612696,-0.045230612,0.22067137,0.0784048,0.05370842,0.0668931,1.1581146,0.7653794
0.11310631,0.055475965,0.32139105,-0.024726033,0.06522183,0.10407829,1.0045705,0.42729437
0.14692336,-0.09949272,0.22720063,-0.027771182,0.0005764216,-0.092952065,0.92863625,0.44011506
0.01723774,-0.070120275,0.115155175,0.12542364,0.0049601346,-0.08728695,0.99048495,0.4463181
0.07330282,-0.13736233,0.43456477,0.022856161,0.07967311,-0.06784396,0.87866837,0.24287392
0.13636784,-0.1256425,0.04894963,-0.0453934,0.047384605,-0.02488324,0.9296164,0.21486042
0.088321894,-0.026588202,0.14876999,0.10011265,-0.06608647,0.01410912,1.0852921,0.43172973
0.19076997,-0.0026307106,0.31135052,-0.060718313,-0.115167126,0.07532476,0.95197195,0.24250254
0.39783633,0.0060207546,0.27541608,-0.022693977,-0.010691658,-0.02885814,1.1104898,0.4471628
0.10799101,-0.13495271,0.15871933,-0.0076391846,0.122329116,-0.058076963,0.94927526,0.773546
0.20511127,-0.036142305,0.2025803,-0.1113981,-0.10653412,-0.09043692,1.1084696,0.20501554
0.24990413,-0.08453073,0.27532873,0.07274267,-0.040107697,0.14606756,0.9296431,0.40631768
0.11651774,0.10168591,0.31424344,-0.023926824,-0.13770008,0.08284706,1.1105905,0.5690988
0.47146815,0.12509868,0.12740877,-0.1124057,-0.11292158,-0.14614682,1.1113845,0.24452506
0.23393005,0.0111142695,0.35001147,0.13865045,0.0063152015,0.12658414,1.0209248,0.54988956
-0.0051181167,-0.07651111,0.36438662,-0.014640763,-0.14381886,0.106737435,1.0087962,0.33941495
0.42203385,-0.067830384,0.17757279,0.024117291,-0.04295125,0.08842087,1.0889535,0.09679626
0.25784335,-0.13183323,0.19817002,0.065368265,-0.042048045,0.030802116,1.152227,0.7887279
0.23899275,-0.11022444,0.12186468,-0.0698473,0.06395213,-0.0032336563,1.0124015,0.50534785
0.18786961,0.12238547,0.32911938,-0.11020103,0.034249246,0.018576607,1.1384171,0.6133463
0.10409884,-0.03415268,0.36931044,-0.006856248,-0.0062471926,0.08787532,1.1532342,0.519169
0.1999413,-0.060338654,0.013114303,0.08567344,-0.12744287,-0.04626739,1.0794687,0.46440235
0.20911154,0.018275395,0.36362118,-0.00091537833,0.036389157,-0.10677903,1.022888,0.51520693
0.05801156,-0.007667303,-0.09356635,0.10864672,-0.1059876,-0.07688469,1.1274128,0.4252075
0.18292962,-0.07549852,0.4319499,-0.047735006,-0.012487471,-0.045550667,1.0533595,0.13286498
-0.03488283,0.0429011,0.2633543,-0.046975784,-0.040506132,-0.1191855,0.8924622,0.5250052
0.07657899,-0.13597448,0.13194935,-0.019212037,-0.11642681,-0.10447325,0.9541891,0.20424667
0.41995424,-0.068594515,0.27642387,0.08984971,-0.05678174,-0.013418883,1.1042113,0.13572182
0.32047346,-0.10513875,0.19039124,0.025603384,-0.0016655028,0.11449066,1.1893742,0.69276166
0.107008204,0.07672395,0.30863112,-0.027611487,0.10956311,-0.10215651,1.1342267,0.513837
0.35495406,0.0049462467,0.101023525,0.108881,-0.08708375,-0.07487898,1.0240908,0.27329385
0.27411625,0.08206917,0.19819498,-0.1291036,-0.12866779,0.11689809,1.0836748,0.50008816
0.3796963,-0.008374661,0.2856901,0.091090426,-0.084508255,-0.11533871,1.0059247,0.63285846
0.18685782,0.03151995,0.44808894,0.042915657,-0.1354474,-0.092735074,0.9465906,0.7607069
0.5122652,0.14773133,0.31539774,-0.09175028,0.06393866,-0.059387058,1.0152535,0.5103539
0.12680012,-0.020578787,0.28311142,-0.019314066,-0.02020657,-0.06889329,0.9621499,0.8382668
-0.0043415725,0.13702029,0.12804118,-0.13377604,-0.11898316,-0.07373999,1.0202818,0.34015566
0.19951454,0.036360398,0.28054395,-0.025334537,-0.14520673,-0.08480714,0.9226475,0.17549124
0.40122086,-0.052107863,0.1920888,-0.030439429,-0.11623053,-0.049420938,1.0965376,0.5087658
0.37106937,-0.012791127,0.21699913,0.11076656,-0.08500232,-0.014457256,0.9970414,0.6502562
0.20092985,0.06077373,0.18336587,-0.009028256,-0.048785947,-0.13639495,0.96978486,0.48986644
0.2169874,-0.067401126,0.014101878,0.11805537,-0.14066137,0.09977321,1.1248572,0.57321477
0.45286036,-0.08409171,0.42517957,0.0059750825,-0.061913878,-0.13963209,1.188647,0.37529632
0.2519037,-0.040284224,0.10367066,0.07903671,-0.083805144,0.13093907,1.1445663,0.76277363
0.30813047,0.038755745,0.13190621,-0.088057324,0.13451037,-0.06631178,1.0056317,0.6111634
0.47918388,0.017979458,0.1942741,0.013547555,-0.057595775,-0.121902294,1.111313,0.46903706
0.36080974,0.12300512,0.03654676,0.0055773854,-0.095871985,0.14747825,0.96706724,0.6502366
0.44284168,-0.0028499514,0.12648854,0.10350612,-0.09166072,0.072696045,0.92699784,0.7424196
0.15569875,-0.05584751,0.37574476,0.02456674,-0.10384827,0.061464608,0.85411143,0.5234014
0.40112752,-0.05737397,0.11858494,0.110146195,0.069576934,-0.12336848,0.8532325,0.25214273
0.21141839,-0.0744901,0.19325942,0.14092085,-0.092544794,0.10454714,0.8346735,0.68541825
0.29888088,0.066942275,0.4145317,0.031179175,0.04157725,-0.05046553,0.894164,0.578606
0.15691444,0.13061714,0.27566862,0.13339195,0.13515759,-0.14554107,1.0438312,0.5612508
0.35339534,0.046456844,0.44160622,0.020054981,0.022991195,-0.052036285,1.1632303,0.361251
0.22982128,0.09939703,0.010578588,0.14477429,0.036440134,0.1231595,0.9871834,0.6532039
0.1831373,-0.058911845,0.40733206,-0.045840077,-0.04209446,-0.122729614,0.9691803,0.38228676
0.102531776,-0.103074506,0.18236332,0.1252706,0.12889788,-0.07205238,0.8977392,0.2815153
0.4184789,-0.10997179,0.34312266,0.12863287,-0.03746921,0.11385164,0.89252156,0.42302808
0.2647569,-0.037238143,0.39871213,-0.09948512,0.057843864,-0.06912369,0.81411994,0.5748639
0.20631272,0.024650156,0.29276708,0.004731387,0.02802585,-0.008559123,0.9744916,0.45463556
0.29643798,-0.0499425,-0.02976168,0.1366033,0.13956553,0.10955343,0.9464285,0.34420568
0.47722378,-0.06470987,0.3097573,0.07826693,0.14008561,-0.14264542,1.0927141,0.5763638
0.2985695,-0.09502139,0.34646952,0.09875183,-0.0929737,-0.062188752,1.1009818,0.6116183
0.18301189,-0.08948062,0.3652395,0.024978578,0.068878844,0.07249592,0.9138245,0.5166325
0.29060918,-0.011874154,0.08227259,-0.13603777,0.08743355,-0.109649085,1.0281445,0.47039592
0.40467626,0.06957257,0.4043929,-0.015236273,-0.06724021,-0.058152996,0.94552183,0.46327844
0.18080792,-0.033281118,0.27224082,-0.057052128,-0.056258082,0.14036363,1.0967879,0.54700816
0.13975838,0.066514805,0.28311828,-0.13618043,0.015327767,-0.09812905,1.1115811,0.38717332
-0.021220833,-0.018694386,0.31892085,0.05334866,-0.14365166,0.0058810115,1.1846807,0.32031226
0.26321632,-0.06612456,0.19592515,-0.1402584,0.14563489,0.05377181,1.2094166,0.0014941841
0.44076893,0.013391137,0.22607952,-0.1105664,-0.113136634,-0.03215041,1.0168967,0.3931167
0.3168842,-0.031042509,0.20139454,-0.069823086,0.08120982,0.00040704012,1.0127321,0.5184436
0.3210138,-0.13446069,0.2551244,0.06131582,-0.14920177,0.0070423484,1.1070735,0.530223
0.4681593,0.104289114,0.2611812,-0.08515102,-0.118988,-0.09873603,1.0338764,0.55022454
0.280719,-0.06084325,0.19339786,0.03050682,-0.009735495,-0.015786424,1.0361154,0.6930925
0.14293149,-0.13231406,0.13442843,0.1302984,0.06792137,0.092232406,1.0690823,0.5994294
0.3791262,0.05890274,0.2791125,-0.04862071,-0.07845723,-0.00544782,0.97362685,0.30387533
0.42640013,-0.12540585,0.24430418,0.05785364,-0.02157043,0.014967859,1.1036241,0.6399535
0.15190367,-0.015960097,0.16756558,0.09139481,0.045838922,-0.017499596,1.038556,0.752514
0.27426922,0.12711117,0.4042077,0.13807198,-0.10944387,-0.003987044,0.9363303,0.27016288
0.4046846,0.050919876,0.32537615,-0.08627388,0.14976653,-0.09385094,0.8443462,0.37745646
0.4749719,0.06514935,0.392488,-0.045743413,-0.096527115,0.14802867,0.8514891,0.62869275
0.27716917,0.033186674,0.19818021,-0.01726155,0.07206595,-0.036492437,0.8637262,0.58633953
0.3379101,-0.016835406,0.10700606,-0.053665638,-0.047401592,-0.06557304,1.0449122,0.5704298
0.3185178,-0.049923867,0.14621884,0.14925098,-0.046865188,-0.12649941,1.1246378,0.69625694
0.33353898,-0.048094176,0.42473555,-0.059329502,0.05252312,0.07499583,1.0720102,0.69565517
0.28020492,0.03468561,0.099629715,-0.1216728,-0.039340816,-0.008797929,0.88623285,0.4920807
0.20617707,0.019196123,0.48122534,0.10176927,-0.124954894,0.06216462,0.85766613,0.48259255
0.38289064,0.048636466,0.2254321,-0.14288189,0.09518471,-0.061271727,1.046448,0.49984655
0.20520294,0.018624902,0.37170961,-0.07267016,-0.10900359,0.011896744,1.1536034,0.6609758
0.21001178,-0.041269004,0.25733095,-0.054416336,0.061898753,-0.12029116,1.161885,0.36871508
0.22724743,-0.022543997,0.30306554,-0.06794352,0.09277816,-0.07345983,1.0155143,0.602016
0.15752174,-0.080738015,0.14692952,-0.05144649,0.010195419,-0.07057314,0.8726336,0.61093974
0.027580336,0.010146052,0.32505724,-0.07394656,0.056201324,0.007713869,0.8366188,0.29182595
0.17405723,0.10618639,0.12742183,0.07433349,0.07038565,0.049906343,0.9174811,0.24648805
0.38282397,0.0981362,0.26491833,-0.025824025,-0.061104625,-0.0039135814,1.0907056,0.36387283
0.12280394,0.035244256,0.29204983,-0.09616294,0.0065397024,0.11460626,1.1579231,0.7334198
0.22441131,-0.061188914,0.1605377,0.10283902,0.021828279,-0.09439354,1.208857,0.3941579
0.039941892,0.09789865,0.26283255,0.047688216,-0.1378886,0.061471805,1.0643368,0.39117306
0.46895546,-0.02471815,0.24896793,0.104147285,0.077475965,-0.10101094,1.0494748,0.2128277
0.15518901,-0.07416571,0.45614892,-0.12438128,0.034383,0.12980157,1.102572,0.783402
0.09887018,0.09160541,0.23084031,0.113351285,0.019192457,-0.07215318,1.0570892,0.41354328
0.0070349425,0.028982073,0.48413128,-0.09803349,0.104014456,-0.08171159,1.06323,0.43512607
0.39515093,0.009739578,0.34143776,0.13727641,-0.004657507,-0.059662968,0.9735217,0.050131187
0.1630104,0.06803933,0.47833312,0.10319069,-0.11709957,-0.103357986,0.9662034,0.57308716
0.4254848,0.05169119,0.36324912,0.12143418,-0.098299295,0.035730034,1.1234645,0.26409644
0.27927965,0.086038366,0.48050115,-0.01382491,-0.07406053,0.035426944,0.9541254,0.67229784
0.32047066,-0.055198416,-0.020661183,0.08143832,0.11384353,0.10209292,0.99708104,0.44386137
0.2616584,0.046797484,0.15263031,0.021004722,-0.12629168,-0.10686971,0.9402434,0.5093919
0.39102957,0.08416487,0.10665739,0.07186076,-0.11257866,-0.020323798,1.0058908,0.49829322
0.35154802,-0.13259003,0.3139081,0.12462601,-0.10808435,-0.06652519,1.0516269,0.6659946
0.28414702,-0.120474964,0.44141692,-0.12207701,0.12673864,-0.12467879,1.1396002,0.69562984
0.25358677,-0.05491122,0.3605678,0.05891703,0.06443834,-0.10297911,1.2005904,0.48375398
0.20796242,0.046755508,0.32965574,0.111477345,0.085703805,0.059641942,0.95291376,0.5142569
0.19761787,0.019914895,0.4598913,-0.034522966,0.13924232,-0.14164805,0.93481904,0.48198304
0.31717527,0.0149360895,0.13753852,0.1230562,0.002025798,-0.045423515,0.8620777,0.49728543
0.0952314,-0.009334952,0.24761362,-0.09496564,-0.040638864,-0.031584136,1.0738189,0.42482102
0.07295214,0.14580664,0.17332684,0.0012763441,0.056897342,0.05077286,1.0599788,0.27489975
0.11686899,-0.06717264,-0.039503567,-0.065172926,-0.10020803,0.064365774,1.1085377,0.3334248
0.24425045,-0.054599725,0.38685864,-0.14349268,0.07251595,0.12333307,0.97791594,0.44588342
0.22817408,0.06606716,0.38362017,-0.11976133,0.038694665,-0.07710752,0.88073105,0.55141205
0.2113005,0.1054222,0.26771906,-0.03177701,0.06879434,-0.13202278,0.94294953,0.42828408
0.19345278,-0.08150325,0.3236801,-0.037410222,-0.13799138,-0.06726519,0.89601445,0.4557955
0.4285643,-0.042890973,0.13255402,-0.11807424,0.04258059,-0.11040261,1.0128442,0.53843033
0.15753394,0.11529657,0.19888948,0.14111087,-0.032091543,-0.1486853,1.0313084,0.51916414
0.31831014,-0.024427935,0.30129376,0.12356216,-0.00524123,0.0025695562,0.8764691,0.4764908
0.11832468,0.101958096,0.24745646,-0.012573928,-0.11861904,0.03232369,0.8683839,0.5650383
0.38233155,0.088860914,0.020459175,-0.0007406771,0.14187106,0.14085379,0.8592575,0.30452168
0.26785338,0.013160065,0.076980345,-0.092141345,-0.1428376,-0.0447587,0.84717983,0.57320565
0.27148527,0.06377159,0.34275395,0.031141266,0.00165914,0.08534698,0.9315188,0.3741598
-0.10006648,0.044239014,0.27346063,-0.10060859,-0.038671143,-0.070546836,1.0538914,0.5386932
0.08671844,-0.09746792,0.33834392,0.13444725,-0.05354946,-0.103446186,0.94015586,0.2947908
0.1090571,-0.14574233,0.27129284,-0.039334975,-0.14045784,-0.107083514,1.0907093,0.24775296
0.25821435,-0.10071181,0.21459462,0.14286992,0.0129403025,-0.122611254,0.93853384,0.3917646
0.16153443,-0.12791592,0.33606967,-0.13431829,0.08470145,-0.0040511787,0.86363256,0.60782325
0.25684077,-0.02523195,0.28036022,0.11228427,-0.04105366,-0.031756803,0.9586388,0.43970668
0.22625455,-0.06007687,0.24770194,-0.091872334,0.11848819,-0.006759107,1.0862824,0.6304075
0.26822072,0.03246078,0.24873799,0.1331537,0.08733654,0.12089339,1.0180757,0.3999326
0.26775914,0.07720636,0.50139564,-0.082701325,0.051062882,0.08192159,0.9386091,0.5837846
0.10663442,0.10177845,0.20988409,-0.090582,-0.0019010007,0.11618489,0.82105577,0.6218742
0.11154556,0.10128477,0.22875905,0.025090486,0.026724279,-0.14450616,0.9865656,0.23008567
0.066546306,-0.10171522,0.02695319,0.10535258,0.04241006,-0.043587618,1.0988826,0.28282863
0.12232767,0.032476887,0.33739877,0.08929269,-0.037055187,-0.07048638,1.0322379,0.25892887
0.06313941,0.03857544,0.244524,-0.1344586,0.07583514,-0.023674488,1.0184255,0.48064
0.3969151,0.14581418,0.45360866,-0.05629188,-0.10225117,0.116990805,0.87054306,0.2765335
0.26057908,0.03392157,0.33108532,0.044923306,-0.1034241,0.012368083,0.83439684,0.7569404
0.35892665,0.042185307,0.098087385,0.03636992,-0.06807864,-0.0087969005,0.9336517,0.59144723
0.20223805,0.05991204,0.10570941,0.12566367,-0.0758267,-0.14932321,1.0520668,0.6449404
0.31311777,-0.14283428,0.3658337,-0.10585671,-0.13500138,0.049129218,0.98324215,0.580724
0.26525924,0.11501625,0.34777477,-0.13555995,-0.09462905,0.03999971,1.0242071,0.44980106
0.24029374,0.103847176,0.38038063,-0.09796867,-0.09364797,-0.024777517,0.91855043,0.6094535
0.38064885,-0.14178814,0.2723326,-0.04798647,0.038821504,0.04532072,0.9860077,0.36556602
0.23697892,-0.04910592,0.08756393,0.0052301288,-0.13519196,-0.08279592,1.1025689,0.5449187
0.49908507,-0.05952759,0.1875377,0.08874275,-0.043295912,0.03938751,1.171481,0.3567345
0.12151827,0.14016521,0.18949705,0.050600633,0.04812558,-0.039343804,1.092151,0.59081197
0.07447402,-0.14410463,0.2563858,0.10783908,-0.055867426,-0.12938869,0.94682604,0.3034082
0.31501025,-0.09501301,0.33785772,-0.07039294,0.08217247,0.14996126,0.9864847,0.15606052
0.19841103,-0.044423155,0.12862526,0.08438952,-0.101920746,0.08218838,1.045805,0.70233667
0.19468288,0.14005226,0.39103726,-0.10109271,-0.12653069,0.10021612,1.1722606,0.44396955
0.5028565,0.13140392,0.35753095,-0.1220503,0.11633074,0.11617291,1.1740887,0.34778967
0.39810345,0.02119112,0.47217077,0.05027561,0.018482596,0.05287017,0.9643165,0.7555154
0.07258472,-0.108628914,0.12353715,0.0336646,0.105130464,-0.09306985,1.1114333,0.61452407
0.28549993,-0.056379966,0.09074816,-0.015847623,0.0028345287,-0.0813835,1.1941884,0.3924646
-0.040374152,0.08144839,-0.0044733584,-0.039674684,-0.0765346,0.1470274,1.1701493,0.64115644
0.24545726,0.10989103,0.27141285,0.030309856,-0.012657806,-0.1491849,1.0180712,0.14714387
0.08508626,0.07935798,0.2190661,-0.048358284,0.005483657,-0.14501369,1.0902108,0.5226306
0.22197665,0.06424686,0.25930628,0.118168235,0.07983506,0.07294609,1.1544133,0.38153183
0.22373454,-0.124275975,0.4014162,-0.098850936,0.106512874,0.14365685,1.1973766,0.34971675
0.37594593,-0.054482535,0.34717497,0.13100946,-0.02584929,0.049817562,1.2339406,0.60415554
0.11166642,-0.12484986,0.42363197,0.039247215,0.041792348,0.021234125,1.0651847,0.68633586
0.32016972,0.0387785,0.293545,0.096172035,-0.011979893,-0.03998471,1.0853193,0.19033957
0.1314516,0.061721355,0.28184867,0.01246126,-0.1484107,-0.14695752,1.1564686,0.5763492
0.51963675,-0.11960389,0.22324458,-0.024436623,0.081545666,0.03528042,1.1227863,0.5002687
0.30580276,-0.09078926,0.2588313,0.012343168,-0.05002754,-0.037005402,1.0298716,0.78035516
0.14026527,0.11608639,0.11567862,0.020837441,-0.019248351,-0.11041736,1.0446806,0.53252745
-0.010064065,-0.13509396,0.007203117,-0.088985026,0.08784968,-0.0077916384,0.95252365,0.23933262
0.3231637,0.11245528,0.2400495,0.11341864,-0.01631032,0.10007778,0.9666141,0.048344813
0.20575415,-0.04840599,0.42818394,0.092576,-0.0061205477,0.06752202,0.9927132,0.5764942
0.06771988,0.087014705,0.277371,-0.08080521,0.0018016696,0.041735128,1.07059,0.5167009
0.06652412,-0.10697358,0.30025667,-0.036045402,-0.09011869,0.07871996,1.1074371,0.24947341
0.43158773,0.09949145,0.16787352,-0.025248207,0.082982674,0.065907836,1.0725279,0.11108002
0.2647246,0.12505287,0.28471518,0.011801422,0.050490513,-0.13556598,0.9636258,0.6990648
0.11936208,0.08779596,0.1517005,0.0817765,0.13914311,-0.07501243,0.9590343,0.40835786
0.26827174,-0.14003536,0.36155057,0.12244192,-0.08098945,0.13024732,0.9221488,0.4536052
0.18924478,0.14434499,0.32509476,0.12682748,-0.076154016,-0.041649632,1.0057796,0.62094754
0.17745884,-0.07160696,0.3913629,0.09651147,-0.03108146,0.0033620447,1.0217391,0.532652
0.2659157,0.10757473,0.4225761,0.12227929,0.08737777,-0.0031563193,1.1173137,0.5170622
0.2608466,-0.04895466,0.2016135,0.0062180012,-0.060879707,0.07564278,0.9919605,0.4008366
0.19999671,0.031802222,-0.041213013,0.10852671,-0.0073745847,-0.060816392,1.0632417,0.5990384
0.17706412,-0.10648939,0.3191607,0.10752356,0.0514023,-0.13173424,0.95293343,0.52050346
0.32352763,-0.07844469,0.2461114,0.028789133,0.14407578,0.083691314,0.8886901,0.4700043
0.42384768,0.0018702149,0.07170456,0.10988018,0.13205495,0.11953434,0.9535875,0.5881735
0.38028854,-0.09149643,0.19646971,-0.018389389,0.019456834,-0.10551578,1.0547067,0.57152224
0.027267203,0.05539845,0.22849739,-0.020493045,-0.08982019,0.03838025,1.037405,0.6491156
0.27726197,0.09479916,0.14189379,0.100325644,0.12054458,0.0999531,0.89019156,0.1988451
0.26972562,0.0032058805,0.4180865,0.10940343,0.108858824,-0.022970945,0.975492,0.44822282
0.3721739,-0.09733984,0.408727,-0.14800939,0.06819695,0.056119293,0.9010081,0.66287374
0.29386082,0.07475492,0.41423598,0.048458904,-0.030239724,-0.13094425,0.97354054,0.6832335
0.10577654,-0.07065336,0.25681096,0.14036536,0.0045352727,-0.13672921,1.0909538,0.47838926
-0.026105627,-0.06837073,0.5042335,-0.006240964,-0.1426995,-0.05408816,0.95015174,0.31257257
0.36476767,0.113830745,0.086337164,-0.029017374,0.12395975,-0.07752593,0.86946905,0.25051486
0.2717673,-0.0042654127,0.22917026,-0.14909358,0.061031774,-0.059469603,0.970317,0.5120868
0.25159687,0.05424452,0.4533358,0.018827781,-0.048847854,0.10054812,0.95308506,0.572042
0.30113396,0.036361605,0.06833235,0.116736084,-0.13036346,-0.033626407,0.86675143,0.59834266
0.24467178,0.07678771,0.24480519,0.1385651,0.05811344,-0.04020428,0.97537553,0.5201631
0.25765392,0.14170903,0.40440944,0.09908502,0.013022199,0.14495304,1.1344973,0.47629267
0.06451607,0.04631549,0.18188952,-0.009136125,0.13911578,0.065991774,1.0839083,0.50720704
0.33200282,0.06474626,-0.033200324,0.06330183,-0.13716003,-0.12390418,1.0485166,0.34340125
0.26804286,0.14445639,0.35662878,-0.007916361,-0.11499417,0.10264224,0.9708031,0.5046464
0.20701574,0.09459539,0.04701048,0.042956516,-0.0416124,0.091562524,0.9035724,0.40719926
0.33966556,-0.13162126,0.17787802,-0.094226025,0.051595375,-0.081560954,0.9858832,0.5646615
0.15936196,0.034324616,0.3294459,-0.097049624,-0.021444008,-0.025035493,0.8788444,0.6141326
0.03294818,-0.10249472,0.1784144,0.11811066,-0.017611682,-0.13283285,0.95004857,0.40742755
0.07647249,-0.07561571,0.2545077,-0.07288165,-0.11367678,-0.087853186,1.0264088,0.23984917
0.32029015,-0.0672715,0.23190038,0.0038439631,-0.045739427,-0.0428619,1.1377816,0.28499094
0.2606827,0.07740016,0.19548437,0.123137176,0.009802863,0.019327134,0.94642466,0.59211695
0.23226966,0.03884071,0.21565065,0.063568965,0.012718469,0.12441641,0.8721523,0.5872256
0.17947982,0.05346462,0.26965323,0.08323367,0.111330956,0.14471388,1.0679222,0.4671709
0.3088724,-0.028722487,0.43409786,-0.104175895,0.13819987,-0.086947635,0.90082306,0.4984458
0.46152204,-0.0016682744,0.32268125,0.05628787,0.109318614,0.11624992,0.87912035,0.66169775
0.22416224,0.07277268,0.12152606,0.0018822551,0.023307323,0.050584108,0.810064,0.69724405
0.2482477,-0.08614576,0.0071322434,0.0104364455,-0.11753422,0.10224441,0.92684144,0.46223477
0.2211979,-0.028926179,0.21163072,0.112755805,0.13537514,0.10862064,1.0538077,0.4679684
0.32503548,0.0711928,0.4195497,0.016665012,-0.10331403,-0.09300061,1.0200673,0.40401813
0.38211182,0.13946909,0.27572173,0.10197526,0.05194524,-0.13552299,0.9673245,0.4998005
0.35285336,-6.662309e-05,0.26026523,-0.034148365,0.117090166,0.14062262,0.87514424,0.62411994
