A,B,C,D,E,F,G,H,I
1.5614703,1.097532,1.0561455,0.8966407,-0.037067823,1.050744,1.3178207,1.2206924,-0.12100577
1.3512422,0.90984976,1.0715915,1.1105759,-0.1220157,1.237382,1.3247433,1.1817172,0.02180326
1.3981124,1.1480544,0.8186022,0.8251614,0.08423376,1.2171779,1.1302164,1.041781,-0.005877003
1.5652053,0.9997634,1.2152879,1.0734885,-0.13005592,1.0497085,1.361062,0.9936694,-0.14852905
1.4295481,1.094335,1.0207844,0.88541585,0.028164387,1.3402786,1.183432,1.1761023,0.12948972
1.4766111,0.9179287,1.1037667,1.1840395,-0.10206734,1.1992774,1.3215457,1.2166351,-0.01091437
1.4087802,0.95228314,0.99177396,0.9407786,-0.03035254,1.3334816,1.2689891,1.0753096,-0.072167374
1.5703058,0.8845298,1.0104735,1.0056723,0.09912296,1.3106234,1.2931173,1.219501,0.02997157
1.5317914,1.0736475,0.8897525,0.8849047,0.011028439,1.3568372,1.2867777,1.2752376,0.0223912
1.5531819,0.8913759,1.1154118,0.96773607,0.10250753,1.1645683,1.3329675,1.1243908,0.14637429
1.5519325,0.89400977,1.054523,0.93095684,0.016974017,1.2184144,1.3071978,1.2619357,0.11184001
1.4013182,0.8782771,0.9836887,0.89136636,0.071179196,1.2866027,1.1431687,0.9958647,0.053815216
1.4001987,1.0316845,0.95278776,0.80633336,0.047440916,1.1317831,1.1480348,1.0306313,-0.042623557
1.3065382,0.89815843,1.1016932,1.0416316,-0.107181504,1.3093491,1.1391056,1.0198182,-0.022029579
1.477749,1.0403141,0.91539204,1.0205052,-0.05404099,1.1201818,1.1152275,0.927951,0.049737334
1.5196187,1.135348,1.1124518,0.9308426,0.03771694,1.0975835,1.3135822,1.1997161,-0.07861081
1.3611293,0.93165493,0.99088,1.2032638,0.05294533,1.1517305,1.3454139,1.0800859,0.10402453
1.4768394,1.0873922,0.8961029,0.87107706,-0.113971196,1.2816359,1.2207205,1.0241387,-0.051220164
1.5057421,0.9522406,1.1514431,0.94212717,0.077871874,1.2085063,1.2186356,1.2224803,0.09488982
1.514449,1.0591009,0.89029175,0.97659117,0.038990438,1.3722486,1.1351839,1.1043377,-0.0072707236
1.4131203,0.9847032,1.0345808,1.1431106,-0.0738294,1.2551339,1.2278327,0.97364914,0.13613045
1.3954428,1.0501344,0.8600166,1.1323836,0.0743511,1.1544363,1.2567352,1.1191651,0.056535125
1.5306613,0.9442146,0.95933867,1.1650405,0.011274785,1.0997025,1.331993,1.0080632,0.060591266
1.3909515,1.0508602,0.9973865,0.9849344,-0.13956684,1.2462552,1.2464237,1.119276,0.12720358
1.5875202,1.0016634,0.91324556,1.1557918,0.12140739,1.2477522,0.9846072,1.2555597,-0.015050471
1.4770633,1.158844,0.8855117,1.090762,0.0762998,1.3163397,1.3023533,0.8646248,-0.04751178
1.6330495,1.1417139,1.0292658,0.9454954,-0.1445681,1.091485,1.3556683,1.1241045,0.055983394
1.5434742,0.82662636,0.9693427,1.1690859,-0.073175974,1.4110019,1.1201391,1.0649904,-0.104024366
1.5396675,0.9955822,0.768275,0.9355415,0.12366274,1.1866486,1.3399706,1.1757768,-0.048487976
1.3646982,0.85415465,1.0172615,0.88446254,-0.020302474,1.2293308,1.3472503,1.042037,0.023234576
1.5877731,0.84718853,0.9598676,0.88659203,-0.14949398,1.1166936,1.0455285,1.1334691,-0.14790894
1.5560051,0.9243033,0.97009623,0.8482871,0.012172416,1.1113092,1.3206797,0.9696833,0.013695791
1.388514,0.87039953,0.9625335,0.8960724,-0.11206895,1.1375294,1.4006509,1.2282073,-0.03189107
1.3407689,0.97208107,1.0395753,0.87841994,-0.047613755,1.3217565,1.216173,1.1757174,-0.02735424
1.5909657,1.0443567,1.0710591,1.0191406,-0.1410368,1.1052488,1.0261264,1.031868,0.050372392
1.42195,0.9827968,1.1417887,0.9520977,-0.04708582,1.172924,1.072493,0.9885671,-0.031184368
1.548148,0.94698066,1.1288705,0.8681651,0.07189666,1.0624318,1.1288984,1.0225449,-0.0481069
1.5278368,1.0396631,0.8935311,0.83584523,0.12541276,1.2016128,1.3813761,0.9901595,0.005537167
1.418251,1.0126915,0.90816474,0.96110785,0.14210439,1.2962458,1.1684523,1.1750998,-0.041397534
1.4796778,1.062786,0.9660919,0.9119456,-0.086227246,1.1068245,1.1260607,1.1336961,0.001224339
1.5243266,0.8541653,1.1483676,1.1683216,0.092010155,1.1100537,1.2721119,1.1682532,-0.13578664
1.6446408,1.110472,0.851619,1.030966,0.0851503,1.3182139,1.3380657,1.0964476,0.09142989
1.5756588,0.8689455,1.1289883,0.9285408,0.048200265,1.3032265,1.3079687,1.0387625,-0.061896235
1.6627737,0.96179825,0.97751826,0.89018583,-0.1277526,1.2666881,1.3954604,1.0917376,0.051983625
1.3978205,0.97676885,1.0745071,1.0277224,-0.14035255,1.3565565,1.2834535,1.1368995,0.051292688
1.6960053,0.96348155,0.87965184,1.0485129,-0.026168741,1.0732836,1.2650697,0.99249464,0.083490744
1.2807522,0.96933657,0.8516208,0.9866625,0.07103552,1.3642007,1.2302037,1.0496156,-0.09361325
1.6012126,0.8996949,1.0148224,0.9953438,-0.09959486,1.1342354,1.166904,0.9838761,-0.043159567
1.3290509,1.1283944,0.90963805,0.9034704,0.13173297,1.1236317,1.3673489,1.1722188,-0.067193344
1.3481886,0.9835124,1.1845826,1.1038028,0.1455034,1.1391721,1.1531159,1.2447996,-0.062084667
1.586827,1.1084677,1.1063583,0.84954286,-0.05142083,1.2149732,1.1137857,1.1903335,0.106193066
1.6207714,0.8458669,1.1964004,1.0610275,0.13162783,1.4061741,1.318265,0.9536699,0.093371555
1.5363071,1.027609,0.85381126,0.9427726,-0.14837393,1.2190169,1.3624662,1.2329743,0.091134846
1.317496,0.9152032,1.0053519,1.1106129,-0.09033906,1.2163173,1.2536303,1.0588123,0.026012078
1.570552,1.0463814,0.9530141,0.9950181,0.1225442,1.2342305,1.01247,1.1519119,-0.046090327
1.5141014,1.1470208,1.1675888,1.0943931,0.049198583,1.3152243,1.2479545,0.90111303,0.10210508
1.5085171,0.94176644,1.0308309,1.1881038,0.1134699,1.2883956,1.1117623,1.1620426,0.09657024
1.546133,1.0725693,1.0361922,0.92034113,0.043909237,1.328436,1.1680723,1.1685832,-0.07548598
1.6214738,1.098242,1.1421177,1.0399352,-0.14809011,1.1696156,1.2813792,1.1260794,0.104926586
1.509841,1.1506201,1.0661858,1.055443,0.121739835,1.3475533,1.3391105,1.1112607,0.012400836
1.5279341,0.99760425,1.2020755,1.0179116,0.12301302,1.165826,1.1761012,1.026608,0.11910036
1.5102524,1.0088387,0.95289105,1.1038871,-0.036614887,1.0981287,1.1437432,0.9344962,-0.008562937
1.3664016,1.0740707,0.99668854,1.0791556,-0.07927607,1.364884,1.2473083,1.1046692,-0.05115196
1.4253829,1.086898,1.1743917,1.1600388,0.10173124,1.1225716,1.1292837,1.0067835,0.100180835
1.4825995,1.1372426,1.1164945,1.1715657,0.030067846,1.1598868,1.2153525,1.1439828,-0.051639356
1.3925067,1.2205267,1.0086346,1.2115605,-0.06400549,1.2832241,1.3464446,1.0404042,-0.016640723
1.3921322,1.0614483,1.1271514,1.253696,0.10427415,1.209057,1.2191967,1.3020864,-0.009584755
1.6256597,1.0005038,1.1359221,1.0078664,-0.10875269,1.0958146,1.3361217,1.0805624,-0.09777586
1.4650464,1.0302747,0.9520183,1.0446562,-0.04106328,1.2834162,1.2923145,1.3036163,0.14151835
1.4758756,1.0926597,1.0752208,1.0796225,-0.11215657,1.2295134,1.0868708,1.0277559,-0.005941972
1.578151,1.0202001,1.0363194,1.0545449,-0.0030571222,1.2907467,1.3171684,0.9923107,-0.010443643
1.5707129,0.96079874,1.055274,1.0300415,-0.08235385,1.3599808,1.1060979,1.2741331,-0.077562265
1.5279577,0.9944365,0.84745467,0.8695262,0.062910914,1.2159306,1.0876769,0.9737146,0.09659313
1.5408087,0.9830647,1.1371689,0.91395247,-0.1431062,1.3441495,1.1873028,1.0733086,0.14569795
1.5305196,0.9600309,1.0682453,1.0858278,0.079313695,1.1984211,1.2639086,1.0702919,-0.14212932
1.4425633,0.91475624,0.9086253,1.0098163,-0.04529663,1.1968073,1.2734882,0.9945462,-0.13057953
1.3323069,0.89226335,1.0516171,0.90183234,-0.047019325,1.0987954,1.2454507,1.2488596,-0.07483589
1.3821684,1.0765785,1.0454627,0.9739347,-0.0555984,1.2174488,1.2364218,0.9815626,0.110031545
1.3632616,0.9478748,0.9797031,1.1748147,-0.032697402,1.1557188,1.2912272,1.1360929,0.06207785
1.3137672,1.0626943,0.97869,0.94282037,-0.041383468,1.2195982,1.0150157,1.2513081,-0.11577225
1.4514304,1.0106428,1.1379256,1.0018288,0.008297741,1.008431,1.0387582,1.0445386,0.12211925
1.5213835,1.0797844,0.98899037,1.0138667,-0.061090425,1.3182716,1.062389,0.9611156,-0.023217037
1.5007048,1.0313773,1.0074412,1.0253909,0.041049197,1.2095983,1.1181264,0.88684654,-0.049405128
1.4326125,1.0222642,0.98865783,1.0686028,-0.067163624,1.1679518,1.2712647,1.0078626,-0.06613249
1.5723431,1.1071922,1.1487395,1.0665473,0.052349344,1.3178797,1.0876563,1.1201162,0.09912379
1.4579155,1.1322298,1.1941979,1.1731626,0.01047565,1.2186273,1.2574468,1.0829539,0.057434127
1.5735838,1.1257889,1.179262,1.1450309,-0.018592179,1.2908529,1.1827947,1.0836045,0.071698815
1.5034692,1.0812045,1.0190129,1.135496,0.13043857,1.1746099,1.2336268,1.2255592,0.11515576
1.4626846,1.1419818,1.0481606,1.0393661,0.08617054,1.1893108,1.3086574,1.1941684,0.14194328
1.6117527,0.8998736,1.1995351,1.0092267,0.0842451,1.1984819,1.3676072,1.0561664,-0.11546914
1.4691842,0.8577576,0.8234665,0.9185085,0.10051766,1.2789172,1.2421677,1.2302493,0.09249811
1.5227119,1.0512613,0.9757021,1.0298277,-0.12643892,1.1107756,1.1081015,0.98309183,-0.119802624
1.4596012,0.95521635,0.92209417,1.0152082,0.08868532,1.3413533,1.2358384,0.9685227,0.11219287
1.3618827,1.0367143,1.077473,1.0760388,0.09103255,1.1459975,1.1793556,0.9640944,0.11301854
1.3460469,0.94429106,1.0147123,0.9832334,-0.09715634,1.1898223,1.3205922,1.1268598,0.08709289
1.3826636,0.99181914,0.85816336,1.0106773,0.020013914,1.0901592,1.1196918,1.2289895,-0.08620783
1.4209021,1.1435477,1.045112,1.123276,0.013159454,1.036168,1.2687944,0.94764787,0.061698735
1.4715177,0.985632,1.1596453,1.0289338,0.0767203,1.2463819,1.1378554,1.245476,-0.04734634
1.6564878,1.0642643,1.0118108,1.0899289,0.004448533,1.205473,1.1345212,1.0770526,0.13006723
1.6028135,0.9639133,1.0848391,1.04921,0.09405109,1.2020619,1.2932369,1.1292057,-0.11724745
1.4745616,0.93739057,0.839083,1.1017584,0.1359899,1.3235371,1.2359011,1.1056051,-0.048333034
1.3844385,0.9654896,0.8766596,0.8798976,-0.041621916,1.1082306,1.3552611,1.0490507,0.04057306
1.4867485,0.99786925,1.0547925,0.90350676,0.14469197,1.0894675,1.0881941,1.1366118,-0.041788153
1.5426551,0.8310818,1.0276856,1.1288843,0.03321871,1.3688364,1.2223356,1.1458645,-0.018252105
1.4447867,0.9386961,0.94074464,1.0446765,0.056777075,1.3215365,1.2599262,1.039548,-0.026706114
1.4955337,1.0799547,1.017543,1.064888,-0.011770159,1.1807885,1.0975728,1.0182106,-0.011006534
1.585535,1.0495723,1.1064022,1.0057715,-0.03289944,1.0857728,1.1469226,1.0978688,0.0073979795
1.5792471,1.0103306,1.0027858,1.082575,0.043762475,1.1378354,1.1364057,1.1636447,-0.049145974
1.3361261,0.95102596,0.98697317,1.114337,-0.103744775,1.3254771,1.3408555,1.0244546,0.012998059
1.617293,1.082017,0.8788167,1.0352012,0.04875657,1.0393772,1.1805785,1.0985553,0.052673683
1.4129646,0.9512802,0.9770056,0.90074486,-0.09324387,1.2453362,1.2855957,1.2013085,0.07587911
1.5950172,0.8567945,0.97194165,1.0422088,0.084395394,1.0859647,1.0480932,1.1070201,-0.12792282
1.4302727,0.98750603,0.82369053,0.9377459,0.071137056,1.1861968,1.3884133,0.92279315,0.1301023
1.5567119,0.86129344,0.8906734,1.0305133,0.037531123,1.0669928,1.245961,1.2131875,-0.11000146
1.2849154,1.00444,1.024447,0.7981971,0.0038670003,1.2124853,1.2502842,0.97189915,0.036824062
1.3542589,0.9010786,0.93949294,1.0007957,-0.1347164,1.2752334,1.0021896,1.2004166,0.025939256
1.5808934,0.9358446,1.0177081,0.7995106,-0.0780567,1.1719797,1.0028324,0.9818144,0.059424758
1.4420782,0.8232354,1.1124294,0.982721,-0.11781934,1.143579,1.1679084,0.96838963,-0.09576899
1.550634,0.9947791,1.0354877,0.76456696,-0.09106672,1.2180938,1.1793005,1.2078282,-0.038182177
1.5753635,1.0005317,1.0558605,1.1428524,-0.13541934,1.3758802,1.0931975,1.1720847,-0.13058986
1.606168,1.0835391,1.0477544,1.0144256,0.030165747,1.3636785,1.109056,1.1595851,-0.049985826
1.6406308,0.8636387,1.1613657,1.0889177,-0.13194907,1.3602805,1.2319255,1.0144686,-0.11713529
1.4393152,0.9255966,0.8342502,0.99955845,0.055803806,1.2548301,1.092369,1.2036624,0.074276194
1.5456618,1.0095794,1.0493691,0.98424804,-0.044730395,1.2684717,1.1732664,0.9964929,-0.14672568
1.6140797,1.0704384,1.1254447,0.9110372,-0.13993938,1.277972,1.250986,1.034327,-0.102003425
1.607533,1.01361,1.0250962,1.1750906,-0.14267778,1.2600857,1.1444403,1.1646136,0.12369618
1.3784033,1.1826342,0.924052,0.9368943,-0.08743092,1.1359159,1.2960631,1.1851134,0.13260317
1.312537,1.0925603,1.1289637,1.1545775,-0.09275478,1.1851152,1.1442692,1.1343267,0.095284894
1.4578049,1.0086069,1.1682417,1.0056877,-0.12695475,1.1537058,1.0406791,0.9515491,-0.046147607
1.4010214,0.9859417,1.1201429,1.127204,0.06209828,1.1103384,1.008608,0.9470168,0.14709517
1.3949783,0.9239086,0.92149276,0.9946503,-0.020310223,1.1832904,1.3125885,1.1053762,0.055923134
1.506029,0.89990896,1.0457132,1.0702128,-0.06539662,1.3294044,1.1139666,1.2699406,-0.0045440346
1.6772721,0.8968099,0.922205,0.9070024,0.032584578,1.1580082,1.1348672,0.93483555,-0.054684646
1.3765008,1.0199475,0.87834823,0.9108843,-0.123388454,1.282022,1.4395926,1.2001481,-0.10432034
1.3410838,1.0163062,0.9885855,0.95345634,-0.10603894,1.1414175,1.1483946,1.3459426,0.11397079
1.3630971,1.0031862,0.90156144,1.0849686,-0.108060926,1.2756507,1.233129,0.9661246,0.11995751
1.3723506,1.1486374,1.031153,1.0845187,0.06136541,1.1510512,1.18955,1.0258636,0.06588149
1.3911331,1.0892129,0.9412146,1.0518119,0.14602596,1.2582563,1.2007922,1.0778996,0.04549429
1.3692749,1.1228529,0.9977031,1.0808916,0.0174703,1.0425627,1.3161457,1.2282295,-0.03511732
1.4340518,1.1796294,1.1098514,1.2056324,-0.077977255,1.2899199,1.1178645,1.0410342,-0.034608886
1.5186005,0.9621151,1.1903126,1.0551449,-0.06661156,1.103023,1.0843495,1.0175714,0.0048146844
1.3651146,0.9889273,1.0041035,0.96887124,0.13902375,1.2241427,1.1561363,0.9383856,0.030494332
1.6363318,1.0283977,1.0733995,0.99802524,-0.14850545,1.2485746,1.1544796,1.0861781,0.058312267
1.3899236,0.8778178,1.1287992,1.0142994,0.07026167,1.4067748,1.3407366,1.1145283,0.017493159
1.5956969,1.1087343,0.80512255,0.80053675,0.07613814,1.1700151,1.1267251,1.1149185,-0.06526779
1.4504428,0.8142423,0.9088278,1.1653697,-0.045829818,1.2762313,1.4008446,1.128459,0.12456092
1.4222455,0.95998144,0.83913285,0.83010894,-0.07359558,1.0852927,1.1610245,1.331511,-0.060962826
1.5236423,0.79958093,0.9195267,0.95132387,0.04462397,1.2708106,1.0389576,1.0007923,-0.029680662
1.6050392,0.8983434,0.9229814,1.0017089,0.1166251,1.3242217,1.2986786,1.0394518,-0.07578117
1.4163307,0.8866605,0.9461945,1.0361924,0.055910304,1.3654753,1.3816742,1.1331624,-0.06890606
1.5152276,0.9848605,0.8645515,1.0223951,0.059865803,1.244189,1.2666726,1.0946273,0.123877615
1.3485118,0.9968196,0.9212812,0.9813602,-0.06027925,1.1417868,1.3521645,1.2441769,0.07240462
1.4125885,0.9746673,0.8590117,0.96740603,0.14766291,1.2240236,1.1457857,1.0233146,-0.13279893
1.2980828,1.1119921,1.0260513,0.93295413,-0.04504513,1.1803136,1.2814194,1.1382672,0.04348816
1.5741603,0.97914374,0.9449655,1.1934904,0.14289808,1.1822741,1.1600554,1.0588394,-0.04161524
1.5251541,0.9678312,0.84130794,1.0121071,0.05650717,1.2083724,1.3613482,1.1007375,-0.027788386
1.409445,0.94415677,0.8794403,1.1099422,-0.11638429,1.1396067,1.3149251,1.0534095,0.080076784
1.539954,0.9899869,0.8293838,1.0487382,-0.087629095,1.234534,1.1345763,1.0291587,-0.120083556
1.3493161,0.93550473,1.0458777,0.9880661,0.06964952,1.32016,1.0925242,1.0012611,0.025609642
1.4398757,1.0007718,0.91897273,0.83797324,-0.0181835,1.1323583,1.0487858,0.97547424,0.04580258
1.3604678,0.97512627,0.9041195,1.0915644,0.054340586,1.2556947,1.0596509,1.1212063,-0.12889159
1.4955838,1.1220288,1.1205536,1.1374452,0.07732262,1.1419493,1.1282277,1.155294,-0.024926305
1.5372337,1.1844834,0.9205211,1.0211371,0.01546216,1.3325464,1.1983639,1.1805457,0.09655444
1.6402411,0.99187016,1.1196271,1.0911239,0.11813772,1.1364446,1.1389289,1.2263122,-0.030896582
1.489717,1.0643718,1.1241016,1.0129291,-0.054042093,1.1942184,1.2241964,1.1516038,0.06858306
1.4079212,0.87904316,1.060607,1.10358,-0.020553648,1.356673,1.2029334,1.1219068,0.08866583
1.4080392,1.0000384,0.8008016,0.86993325,-0.088373,1.0850064,1.2347181,0.9520319,-0.04111097
1.4643533,0.86218464,0.9555681,1.0859377,-0.14354439,1.109923,1.1360692,1.0849397,0.14979586
1.3734752,1.0486767,1.0134528,0.92004466,0.13091773,1.205334,1.2848814,0.9838536,0.09199242
1.5335275,1.075939,1.1287825,1.0960975,-0.021839768,1.3177336,1.1429079,1.156232,-0.052785806
1.5052197,1.1465731,1.1556977,0.9523514,0.061932534,1.1910231,1.1478591,1.0128304,0.0021781325
1.5163138,0.98552626,1.0992695,1.0681605,0.14246851,1.2348115,1.2333844,1.0036283,-0.079947785
1.4213933,1.0945729,1.1020434,1.04167,-0.10076307,1.3175755,1.3984301,1.2371643,0.14415416
1.4752249,1.0348294,1.101355,0.96105725,0.0070457757,1.0589845,1.0164769,1.0342016,-0.10868065
1.5088704,0.85083926,0.916484,0.9905274,0.081339374,1.2914425,1.3123679,1.1222221,-0.07199144
1.3487006,1.1022741,0.8469211,0.96144533,-0.11583491,1.1867354,1.2929547,1.2230583,-0.04679981
1.5098984,1.0866506,0.97803175,1.0565383,-0.09464021,1.1739721,1.0144717,1.0202425,-0.10222708
1.5274664,1.0029776,1.0807564,1.0895312,-0.05419361,1.2914661,1.1543036,0.9496172,-0.13946392
1.5785166,1.0191603,0.99641263,1.1114461,0.1404185,1.1728435,1.3179927,0.959573,-0.07859498
1.430866,1.012919,1.124412,1.030107,-0.12889346,1.1195394,1.1774004,1.2860744,-0.047203213
1.4157491,1.0681319,1.0169579,1.0949016,0.14198685,1.1281723,1.0546497,1.014308,-0.029072732
1.3992589,0.9482553,1.0266461,1.0376253,-0.09277676,1.3325465,1.2865516,0.97365123,0.09843998
1.514174,1.1360565,0.85960096,0.9916363,0.029164791,1.161539,1.1780515,1.0050536,0.048783585
1.4515668,0.8863832,1.0303128,1.1524125,0.08735843,1.2858148,1.2136981,0.97647226,0.0023340434
1.5113423,0.9971084,0.93029433,1.0531957,0.010860369,1.1837943,1.2705878,1.2508447,0.0966243
1.5007644,0.9746111,1.1396239,1.1350383,-0.024522528,1.2367126,1.2110639,1.0487336,0.048878253
1.4554317,0.9582516,0.9361649,0.877661,-0.12610929,1.342024,1.3119957,1.1601509,0.016892165
1.3602145,0.8171756,1.0621039,0.89709646,-0.11220385,1.152342,1.2388221,1.1838181,0.013565883
1.5867287,0.92487836,0.8082543,0.9394001,0.009870112,1.2209076,1.0632467,0.9901241,-0.09850679
1.3429285,1.0037704,0.898198,0.95897716,0.13536927,1.2423642,1.2682512,0.98466414,-0.011526793
1.465457,0.9188769,1.0057576,0.9092736,-0.13520452,1.0868721,1.2193823,1.13839,-0.08665992
1.3107574,0.9159938,0.8436606,1.0413985,-0.0803195,1.2289612,1.0580715,1.0986234,0.11610824
1.5028429,0.9156687,1.0427005,0.83484954,0.09133178,1.230466,1.1303555,0.9775792,-0.04725282
1.3904601,0.9035633,1.0982919,0.8363338,0.14595112,1.2443976,1.1828303,1.1125008,0.060525656
1.5679877,0.8962328,0.8575065,1.0922704,-0.06787194,1.1754183,1.2155889,1.236595,-0.07685729
1.5426275,0.9463755,1.0053527,0.9271967,0.013114378,1.2652738,1.0751667,1.0857137,-0.08635501
1.6303774,0.9153107,1.0915866,1.0743197,-0.09628614,1.1309916,1.1314337,0.99372685,-0.078663774
1.4243087,1.1076703,1.061288,1.0547713,0.015556797,1.3156221,1.2125882,0.9222889,0.05660464
1.4252665,1.0590352,0.99410796,1.0775386,-0.109574854,1.2481884,1.3349104,1.1772981,-0.07743309
1.5224229,0.99585027,0.9834634,1.038882,0.060346276,1.1811054,1.0479581,1.0150152,0.01367034
1.4673172,0.99581337,0.9584673,0.97738206,-0.12533209,1.1725109,1.1932662,1.1025138,0.08874023
1.503818,1.1069053,0.84844494,1.026799,0.1448636,1.2259133,1.192075,1.2301143,0.11398506
1.5386167,0.87973815,0.9064682,0.974327,0.098962516,1.2005835,1.1504563,1.1300111,0.06819923
1.3762188,1.1168752,1.030384,1.0243593,-0.021265507,1.2274472,1.2782228,0.9773564,-0.117651135
1.4360507,1.1438532,0.9812985,1.1697851,0.0018187314,1.2396936,1.0760432,1.0140729,-0.00059363246
1.3685839,1.1700475,1.0413734,1.2050339,-0.0014679581,1.2706987,1.0748532,1.0676652,0.07982428
1.5995808,1.0254989,0.9721364,1.0894719,0.09319368,1.0326347,1.2107658,1.1378872,0.080193505
1.5215443,0.97295356,1.0864669,1.1557627,-0.10475339,1.2722746,1.2662137,1.0617244,-0.019320682
1.4163126,1.0962385,1.1049619,1.0834094,-0.07177901,1.2932246,1.3373575,1.2303017,-0.12397315
1.4747305,1.1106151,1.0872301,1.0140584,-0.046234578,1.0479481,1.0682628,1.1580641,-0.1395362
1.6105343,0.8784772,0.9892061,0.98272705,0.13460165,1.0793023,1.2032224,0.9199168,0.072886944
1.5545208,1.1362294,0.84629107,0.9790808,0.12350798,1.1972661,1.4345801,1.1503391,0.025707379
1.3836676,1.0012615,1.0718509,1.0050877,-0.096201345,1.292343,1.2176447,1.0797225,-0.0056016743
1.6750082,1.0980741,0.96835434,1.0723234,-0.056295924,1.1771181,1.2299224,1.1117872,-0.08621169
1.5359033,1.1839639,0.9833277,1.0452898,0.14621577,1.3111035,1.1881506,0.96403295,-0.12261565
1.4830003,0.9156085,1.1955087,1.0924665,0.13276333,1.1282479,1.1503786,1.1152233,-0.02470398
1.4136361,1.0174086,1.0834147,0.95890903,0.03334005,1.1131349,1.3391532,1.1814026,-0.06925891
1.5006536,0.85182506,0.9516007,1.0584209,0.03379807,1.1515737,1.2708058,1.0504951,0.12980857
1.3741148,0.9053238,1.0236903,1.0640174,0.004952997,1.1616821,1.0972593,1.1084046,0.11949438
1.6150974,1.1733491,1.0889474,0.9061733,0.01382038,1.1846728,1.1773804,0.9712123,-0.14520085
1.384031,0.95138764,0.9685472,1.0655233,0.03911686,1.3319329,1.3358805,1.178457,-0.044057786
1.5268215,1.08954,0.84930545,0.9204056,0.07348071,1.124901,1.1266108,1.0863694,-0.013306588
1.5051203,0.97298807,1.0710524,1.1771421,-0.12223106,1.1365367,1.2028689,1.1402727,-0.09135494
1.4155593,1.0696567,0.99206626,0.8499093,-0.03437709,1.3618653,1.1997169,0.94704735,-0.103662394
1.629059,0.9953372,1.0294826,1.0609199,0.14402461,1.1291742,1.275279,0.98765004,-0.0003093183
1.5159385,1.049544,1.1166699,1.097272,0.12469837,1.3615237,1.4664848,1.1371033,-0.05904764
1.6733243,1.0569404,0.9222944,0.90197104,0.035490423,1.1695801,1.1931823,1.1641972,-0.045342475
1.5017835,1.0163984,0.93236977,0.8781589,-0.12350398,1.1928705,1.450554,1.0685569,-0.019430622
1.6040666,0.9359957,0.90044427,0.9976152,-0.07410397,1.1183159,1.0295697,1.262626,0.034916714
1.428264,1.1072378,0.96055377,0.84887457,-0.1489705,1.2137258,1.3486605,0.8786048,0.019299135
1.4247254,1.0685542,1.1038892,1.01343,0.1128948,1.2931077,1.2588279,1.0478306,-0.08968
1.6074287,0.89067686,0.92883104,0.9628411,0.025378466,1.1239911,1.3501563,1.1020273,-0.06273702
1.4920397,1.1031605,1.0057317,1.0457612,0.0044674575,1.2287881,1.2387283,1.2068644,0.116550624
1.6178595,0.9300631,1.035778,0.9807414,-0.14183092,1.3292584,1.3262624,1.027711,-0.11741145
1.524327,1.0292934,0.9825541,0.8641577,-0.115621895,1.2745671,1.2990098,1.1447836,-0.08486021
1.570252,1.0210774,1.1124214,0.949621,0.041807204,1.09128,1.2081075,1.0379641,-0.009405062
