A,B,C,D,E,F
-0.014010608,0.34442207,0.06913206,0.35936108,1.043476,-0.013708577
0.063947335,0.24874863,0.11925176,0.501549,1.1549454,0.1324335
0.12070158,0.35720176,0.05115746,0.62114733,1.0475727,-0.027114257
-0.041419998,0.45690387,-0.109431356,0.6326133,1.1108582,0.027622357
-0.14746834,0.113553695,0.03439282,0.57560915,1.1393466,-0.04590132
0.1033321,0.3123397,0.12780067,0.5098625,1.1841838,-0.11725163
0.11555967,0.2631417,0.1101957,0.570192,1.187425,-0.0087291
0.09628546,0.24255052,-0.0017918199,0.36135936,0.9572444,-0.095565945
0.0883521,0.25380558,-0.091435455,0.5410515,0.979785,0.016681448
0.10833892,0.39075482,-0.13654602,0.36357805,0.8963535,0.0028077513
0.12350026,0.41490704,0.038042083,0.61990297,0.80919653,0.036561996
-0.075892106,0.41984934,-0.13377419,0.6175691,0.75270504,-0.09297531
0.043868825,0.26656148,-0.051579416,0.6978021,0.75474805,0.14819542
0.11141378,0.18391672,0.09936209,0.5136925,0.91290367,-9.7706914e-05
0.06906319,0.37396395,0.13336858,0.5594229,1.0557561,0.05000131
-0.034882665,0.40043104,-0.07568186,0.5939289,0.88785547,0.096412
-0.08209166,0.18333781,0.007630259,0.57180554,0.9118805,0.09573993
0.060786232,0.38148224,-0.0023116171,0.6488427,0.87247765,-0.13085575
0.052642643,0.30790576,-0.020033434,0.5666094,0.82298064,-0.046657242
-0.0105679035,0.2869758,-0.0029736161,0.30993772,1.0541106,-0.082610324
0.07939014,0.023604132,0.12966329,0.5540299,0.9083774,-0.09174305
0.12244615,0.42317575,-0.09552665,0.5356496,0.89082706,-0.122574344
-0.01884666,0.42935473,0.14013192,0.45285898,0.8854822,-0.11498889
-0.008934468,0.2416293,0.044305444,0.008598164,0.98074484,0.057958886
0.004717216,0.19903666,-0.023608252,0.5341768,0.86495006,0.10956648
-0.14870755,-0.011042289,-0.007654652,0.66196334,0.97963285,-0.09915172
-0.042347148,0.3795977,-0.10449683,0.48486513,0.9907968,0.13259456
0.09490524,0.30157882,-0.12523006,0.30361837,0.89610934,-0.14702515
-0.10805775,0.23928648,0.05796799,0.06429541,0.8696731,-0.05983197
0.06666516,0.18153891,-0.0754595,0.69249076,0.7863348,-0.042801373
-0.06148435,0.37873375,-0.12459931,0.6911584,0.77998245,0.027830243
-0.115247995,0.15446493,-0.10798912,0.48150402,0.8515997,-0.058473535
0.09500426,0.47839138,-0.13766456,0.5680737,1.0570898,-0.06689963
0.11794165,0.23381963,0.054687753,0.658636,0.8999669,0.08170934
0.13623855,0.4463609,0.1299187,0.26755172,0.9134439,0.051966906
-0.13591388,0.43549448,0.07449077,0.7059448,1.0740858,0.044675246
0.022653341,0.47324434,0.14416781,0.5119951,1.1337936,0.14053696
-0.09364089,0.17040436,0.14258742,0.79223406,1.1401331,-0.040708177
-0.037967548,0.24426062,-0.13684171,0.6955502,1.1534101,-0.13558665
-0.10885,0.32400417,-0.06374658,0.6295085,0.97541076,0.12903062
0.018336296,0.32346588,-0.070413284,0.5325325,0.86804587,-0.022217989
-0.04276818,0.062185265,-0.14420918,0.57930934,0.98761165,0.061707214
-0.06063722,0.12110868,0.049590915,0.49588576,1.0343709,-0.0453588
0.11271709,0.17650998,-0.11564985,0.6257458,1.0465448,-0.07086724
0.018628746,0.2840167,0.04565476,0.15925902,1.1723161,-0.019898325
-0.045845337,0.11141853,0.037079573,0.27474937,1.1560088,-0.14667222
0.08980782,0.20657572,0.13713843,0.50774795,1.0593613,-0.13788348
0.11641562,0.1597597,-0.009219542,0.48868123,0.9079284,-0.021489888
-0.12634492,0.21680832,-0.040575944,0.2888805,0.9773711,-0.12060716
0.14092591,0.3357376,-0.12626185,0.40344504,1.0386287,-0.09453707
-0.0826907,0.4785251,0.10835922,0.2971782,1.115521,-0.018996894
-0.121495366,0.20251188,0.08790891,0.36426163,1.0894902,8.34465e-06
0.13010642,0.3546554,-0.0406593,0.46453503,1.1905469,-0.03624212
0.1455985,0.27078623,-0.12155242,0.61107016,1.2124639,-0.0698824
0.1154367,0.29345936,0.10615936,0.5953363,1.0680456,-0.098240934
-0.036772817,0.25060302,0.07392195,0.47332197,1.0236195,-0.05910734
0.1227456,0.10809779,0.046131507,0.51362723,1.0056373,0.0017722547
-0.101741284,0.3965658,-0.06461324,0.5665835,0.85451233,0.06522812
-0.13051927,0.42582762,0.1191524,0.40481758,0.9059475,-0.05724115
0.009487227,0.2938383,0.10254705,0.47067344,0.8204777,-0.037909932
-0.14270931,0.18529643,0.120904,0.6335832,0.83700615,0.0743832
0.12429732,0.3223121,0.036182255,0.79910755,0.7716466,-0.017197251
-0.019123435,0.40330383,-0.09301549,0.6101823,0.88585174,0.06884964
0.010123536,0.2354541,0.069001526,0.40065464,0.86305904,-0.12322475
-0.10413873,0.18702903,0.03411375,0.6137046,0.85841614,0.06767374
-0.04211723,0.40317714,-0.12292327,0.6896434,1.0039742,0.058185607
-0.059032597,0.23395239,0.018140614,0.3840806,1.0920296,0.07840946
0.08483985,0.09521605,0.016687796,0.5559112,1.0569887,-0.023387313
0.10143009,0.24587321,0.10904491,0.5114522,0.914809,-0.10667302
-0.021465689,0.30060387,0.06322412,0.61434746,0.9533377,0.10316971
0.076451436,0.25382057,0.14276466,0.39487928,0.88651824,-0.11781509
0.06705403,0.18642105,-0.11675839,0.35611457,1.074592,0.021697983
0.05045554,0.3048309,0.08554058,0.48994246,0.946924,0.08356163
0.08228907,0.35838732,-0.1318392,0.53246665,1.0453997,0.07240613
-0.12313223,0.16102444,0.009739548,0.45370355,1.0707994,0.08774404
0.012576699,0.48024255,0.002418384,0.41423127,0.9815792,-0.11738971
-0.14647964,0.2362964,-0.057638295,0.5550965,0.97445214,-0.03632859
-0.012823224,0.3697945,-0.052327737,0.36590126,0.95076704,0.09373838
0.14159018,0.068707,-0.11119853,0.5750922,1.0585976,0.05807458
-0.055369876,0.33583054,0.1027801,0.43376818,0.9842162,-0.022900596
-0.005260229,0.247309,0.0061970055,0.57476753,0.94408035,0.115014166
-0.08284543,0.15928756,-0.08143014,0.2392575,1.0752406,0.021752194
-0.14330323,0.33699813,-0.06457011,0.6333034,1.1390191,0.138834
0.095191315,0.4857887,0.09441067,0.51851547,0.97832805,-0.06364822
0.1363324,0.3142315,-0.07375492,0.26626307,0.88913786,0.09654026
0.0015153736,0.25499254,-0.13565098,0.5617151,0.93480635,0.029671013
-0.103617996,0.124667265,-0.042339474,0.8404879,1.1080216,0.058539823
0.10761064,0.22479567,0.05173178,0.57427734,0.95133543,0.1073865
-0.067308806,0.19354135,-0.05218692,0.47325784,0.94240344,-0.061866403
0.14276019,0.14449316,0.0058544427,0.44042355,0.8362364,-0.09752591
-0.05913508,0.3972909,0.13145036,0.50231344,0.9034039,0.07616633
-0.0021113604,0.3421104,0.06320034,0.49777955,1.0310408,0.12317976
0.039427012,-0.061758377,-0.10566223,0.30457863,1.1437068,-0.05617585
0.10345414,0.19319563,0.011409059,0.72377294,0.95144886,0.14696106
-0.03608369,0.44973376,0.058838293,0.62426364,0.86167806,-0.050372027
-0.023329034,0.09765315,-0.112460345,0.27512366,1.0400972,0.14036727
-0.0752759,0.0033491105,-0.10735144,0.39807445,1.0776228,0.10675812
0.14579329,0.22503345,-0.10973245,0.61206234,0.9740074,0.024625167
0.13744617,0.35184357,-0.019908607,0.34603494,0.88060224,0.07195197
-0.1110532,0.51975834,-0.06938314,-0.01103631,0.8362156,0.030407935
-0.034176014,0.3831659,0.12735245,0.51392704,0.8011322,-0.10914329
-0.12071141,0.18272921,0.12179771,0.60781443,0.9106273,0.066852346
-0.09857376,0.4003532,-0.030737042,0.59578514,0.91123337,-0.14874282
0.083484635,0.31596434,0.033684224,0.6292589,0.8396619,-0.10807933
0.0671999,0.26543963,0.09600186,0.5302781,1.0544648,0.10142586
0.05483286,0.22114486,0.10739082,0.7372916,0.96346337,0.13512692
0.098226026,0.2799616,0.09351933,0.668275,0.9269332,0.073341206
0.09720649,0.41887674,0.11830732,0.40431345,1.0766526,-0.032455444
0.012065366,0.44112825,-0.0009352863,0.50039625,1.1789594,-0.0933007
-0.043394588,0.20634629,0.050838903,0.46126774,1.0490754,0.13996342
0.0064946413,0.17325471,0.011856094,0.70634145,1.0830562,0.05967684
0.02664876,0.19397072,-0.0047398955,0.5240089,1.1300751,-0.07320457
-0.060256667,0.19963188,-0.111508414,0.33679634,1.0179154,-0.05357001
-0.11771451,0.30697572,-0.065614864,0.37509647,0.9451606,-0.01411815
-0.014666781,0.40202838,-0.12991215,0.40618104,1.0548916,-0.055716313
0.031212837,0.23951255,-0.004848242,0.439036,1.1490374,-0.049124874
0.13933769,0.24786247,0.058472678,0.46203336,0.94669867,-0.08486284
-0.012930557,0.26973805,-0.08591926,0.52259344,1.0486759,-0.00420931
0.04184279,0.18250303,-0.04439287,0.5434891,1.0718372,-0.07104543
0.07568334,0.14549036,0.044107303,0.41879955,1.0675075,-0.07053552
0.0755368,0.22035018,-0.104451016,0.43015194,0.92234313,-0.030081652
-0.117261104,0.25931394,0.08112913,0.47949106,0.8164006,0.06566188
-0.09133704,0.47499406,0.093126565,0.46889126,0.9403947,-0.08700659
-0.09739416,0.21634626,-0.022521377,0.5377221,1.0002666,-0.030277528
-0.034449898,0.41768503,0.048377857,0.65655804,1.1119235,0.013292015
0.005279377,0.32237372,0.03663422,0.6719725,1.1544268,-0.091098264
-0.12873812,0.02799353,0.11404067,0.41563508,1.1400921,0.119143814
0.0968654,0.29106647,-0.057812497,0.7025401,1.0428181,0.019380838
0.12848607,0.23970275,-0.03873405,0.50122416,0.9321693,-0.10160344
0.14316058,0.22657956,0.10605976,0.3160047,0.94512194,-0.019131094
-0.05527647,0.26341546,0.04253778,0.49096954,0.909052,-0.07848718
-0.1253376,0.13676608,-0.07621157,0.42941183,1.0775658,0.14765435
-0.012474567,0.2833663,-0.062132448,0.39057982,0.93812996,-0.13736847
-0.13332081,-0.035431966,-0.03287761,0.533463,0.98521364,0.018683076
-0.034563355,0.21899216,0.0014175177,0.452841,1.0583664,-0.04629443
-0.053956173,0.13756086,0.023300514,0.64376146,0.9938722,-0.1114912
0.039416328,0.21355882,0.08603589,0.041333288,0.912375,-0.023173198
0.124525696,0.33880293,-0.06332467,0.44648188,0.9107286,0.08629136
-0.04517273,0.33024758,-0.09450256,0.42801255,1.0819867,-0.0011121035
0.0035811812,0.21073358,0.14380491,0.3633355,0.95695966,0.14475113
-0.012928143,0.1292062,-0.06210015,0.4984417,0.89957255,-0.11989289
0.14195913,0.23474863,0.035056934,0.62133807,1.0404769,-0.10745385
-0.14757779,0.27464896,0.011484519,0.31833202,0.9931302,0.001127094
0.062357128,0.29858193,-0.07518887,0.33098826,1.1416328,-0.0073610693
-0.006204158,0.25614256,-0.07304224,0.5174864,1.1634395,0.09082019
0.03696665,0.013728291,0.0044801533,0.4830724,1.2266287,-0.0039360374
0.12354687,0.24016412,-0.0028386563,0.5712496,0.9641356,0.12776741
0.12983343,0.2859505,0.0767034,0.5610752,0.9071657,-0.035656214
0.02142112,0.27401692,-0.018630058,0.014742158,1.0103464,-0.11619721
-0.0438376,-0.0027702302,0.046515554,0.5911593,1.1491381,-0.13225819
-0.033467174,0.1158569,0.023875624,0.50126284,1.0302293,0.04920639
0.14793688,0.19444716,0.114296794,0.51035434,1.1650002,-0.038905732
-0.03558392,0.48063564,0.13211587,-0.077690855,1.1412095,0.11358103
-0.11663923,0.10486601,0.018696085,0.19245741,0.97156405,0.14171794
0.14589664,0.19786239,0.13390091,0.5052637,1.1159446,0.08554752
-0.034839466,0.4856249,-0.058738343,0.56679255,1.015146,0.017207444
0.12041396,0.21715093,0.030508548,0.17455038,0.857735,0.119475275
-0.013359696,0.42790782,0.09996797,0.47940448,0.9696212,-0.006923437
-0.08934854,0.21323316,0.07067405,0.7893346,0.9707191,0.13413835
0.06681433,0.30280468,0.041961595,0.49148285,0.848844,0.008984879
0.04499477,0.36411867,-0.019820929,0.6398202,0.9947098,0.00017821789
-0.068531215,0.1577972,0.035032794,0.3963879,1.0016247,-0.02451551
-0.055336438,0.21037613,0.069293365,0.4864623,1.0340488,-0.10177025
0.0038673282,0.18258129,-0.12059225,0.5048899,1.0452325,0.10469538
-0.12568589,-0.04080947,-0.097330004,0.32761076,1.0393561,0.012613803
0.05016546,0.4964912,-0.103445455,0.41494423,1.0443492,0.05988629
0.087823436,0.3578887,-0.0075549483,0.45968193,1.1122221,-0.13206576
-0.05802139,0.41523096,0.13524798,0.13757974,1.1363766,0.11427137
-0.04469075,0.34952503,-0.051121548,0.6441352,0.9348955,0.08092262
-0.12690432,0.30129594,-0.057444513,0.7154101,0.93859404,-0.1094715
-0.050123118,0.3522656,-0.14199266,0.5923994,0.8270904,0.033793136
-0.022382557,0.26720965,0.024642423,0.5114763,0.7645918,-0.0016334355
0.035971805,0.29959762,-0.014843345,0.43662286,0.7563849,0.06763138
-0.007853568,0.07299441,0.053021386,0.74090946,0.89629686,0.08045505
-0.096698895,0.09203874,-0.06081827,0.38775006,0.9241186,0.09014879
0.14526251,0.29946923,0.08053401,0.5914691,0.85141575,0.06109406
0.008383244,0.4612602,0.022412911,0.25688836,0.8167308,-0.085307874
0.09479281,0.18671826,-0.017395496,0.41443613,0.810593,0.012428045
-0.07606843,0.17753918,-0.04300466,0.58852553,1.0442291,-0.07119286
0.056098178,0.20358172,0.1429753,0.8185655,0.9136555,-0.120521046
0.07663585,0.12366426,0.10571352,0.4672333,0.8260998,0.113458484
0.0353861,0.18012404,-0.13425444,0.32966352,0.86474437,-0.030532233
0.0755993,0.06291367,0.14282185,0.591411,0.93225354,0.113296956
0.099650845,0.38460574,-0.0130084455,0.4681708,0.9613433,0.11492336
0.113271266,0.26669225,0.110304356,0.3346751,0.85900444,-0.031779386
-0.10843145,0.35225916,-0.038852155,0.31529993,0.89459735,0.08841859
0.14503068,0.35712805,0.11576536,0.6876225,0.9901284,0.06620547
0.0737872,0.35388118,-0.13991144,0.51199794,0.98150575,0.04420796
0.14050528,0.4093676,-0.08415815,0.58805037,1.1204519,-0.04172425
0.06746678,0.5040888,-0.115539774,0.6659538,0.9099183,0.1173906
-0.113817915,0.36230308,0.02907303,0.7022604,0.94717747,0.064844415
0.14350384,0.45922437,0.095789924,0.7322712,1.0402468,-0.06746498
-0.050059393,0.5077244,0.04641889,0.6856612,0.9567578,0.08379935
-0.082760386,0.16601837,0.10794261,0.55097085,1.0735222,0.036752447
0.07991226,0.23459932,0.13584477,0.58000153,0.93986803,0.11173308
0.08538519,0.26106185,-0.07440101,0.738545,0.8902698,0.08654192
0.07016659,0.29579413,0.01315479,0.27998012,0.9194155,-0.010386065
0.029438019,0.2845539,-0.00456807,0.55383587,1.1068864,0.05789718
-0.12937784,0.15444498,-0.10538956,0.61078787,1.0187031,0.12095067
0.1405381,0.45643783,-0.011334091,0.4015698,0.98091567,0.061762974
0.017898753,0.33110768,-0.032739706,0.65115774,0.85264814,0.025104925
0.07204911,0.18058987,0.14219749,0.32875037,0.99510556,0.06338397
-0.13326006,0.3855797,0.14257261,0.60735226,0.96159816,0.0471372
-0.053076968,0.5112598,-0.011659592,0.46473157,1.0372782,0.106055975
0.13178629,0.35967094,0.01648429,0.5567586,0.87178916,-0.14637706
0.023916364,0.44174808,-0.10670775,0.645483,0.96062636,-0.058801964
0.08886418,0.18952377,-0.084111966,0.6037146,0.8993252,0.13925225
-0.094742864,0.14875641,0.10725227,0.6860019,0.9515592,0.031923354
0.10304451,0.1777244,-0.041322418,0.7580154,1.0909885,0.0061126053
-0.13104811,0.22178306,-0.1204045,0.46020037,1.0016911,0.12803784
0.11261198,0.5073786,0.03758821,0.4034112,0.8952532,0.025698587
-0.029502802,0.39807922,-0.015312538,0.39040935,0.8129308,0.019876793
0.14738145,0.029355839,0.052534163,0.39782193,0.8606613,0.094414756
-0.0027338564,0.27849814,0.13510796,0.8061505,0.8355559,0.003295064
-0.10831617,0.17368257,-0.1389736,0.615709,1.0140383,-0.035984695
-0.019906372,0.21983427,0.0003016442,0.14710315,0.91701925,0.13994035
0.07288368,0.2782297,-0.0627812,0.5953407,1.0902886,0.0017036498
-0.036640212,0.38707227,-0.13334697,0.42748028,1.1089927,-0.07082457
-0.079453275,0.17753375,0.0715055,0.5638705,0.9137292,-0.1189938
-0.12426246,0.29256868,0.07089254,0.48645175,1.0136445,-0.1288983
-0.12362118,0.2150099,-0.095504634,0.5104412,1.0710443,-0.14428228
-0.12839116,0.43873188,0.077303514,0.32284206,1.0192881,-0.12061968
0.11533305,0.49017793,-0.037218854,0.6713475,0.90163934,-0.11878539
0.11036903,0.29485393,0.120364696,0.4455611,0.8407521,0.14692512
-0.017240688,0.2946888,-0.11394292,0.6927105,0.8686801,0.09726733
-0.12113051,0.019962743,0.08888017,0.8093437,0.9849101,0.10002819
0.13054615,0.3373806,-0.13947289,0.42413965,1.1180463,-0.09202932
-0.049858563,0.24189816,-0.1473826,0.577756,0.99239653,-0.11157945
0.1301237,0.29382032,0.12698084,0.12656829,1.0324019,0.11759019
0.040004566,0.4061579,-0.05159621,0.59099543,1.0833206,0.107251555
-0.018049836,0.08951196,-0.09807889,0.5985673,1.074621,-0.116555825
-0.0063162744,0.18216488,0.043359533,0.40325776,0.91263974,-0.13717255
-0.032861017,0.20633098,-0.11160111,0.4944834,0.8286046,0.0039578825
0.09619336,0.29683855,0.05337128,0.21225825,0.79726774,-0.0978633
-0.04027693,0.16153014,-0.018278122,0.5214987,0.8369708,0.04271838
0.06492591,0.06009984,0.13082352,0.33947513,0.7897956,-0.11241605
-0.13783,0.19531244,0.12022206,0.548767,0.75443447,0.082027495
0.0059312284,0.28010425,0.05257635,0.4689055,0.90482426,0.043386474
0.014729559,-0.027094,-0.011012346,0.24419343,0.9619421,0.074870735
0.1409241,0.12362245,-0.14550877,0.4374644,0.9324453,-0.1272979
-0.03558351,0.33891138,-0.049868576,0.63447654,1.1051971,-0.14005913
0.037194386,0.07275888,0.018948495,0.035212472,1.1436318,-0.041308165
-0.08433495,0.32693917,-0.115433335,0.36897904,1.1423788,0.072525114
-0.11419281,0.42458194,-0.086855456,0.45128393,1.0691966,-0.068338275
0.113485545,0.23233715,0.022725746,0.2502371,0.9508142,0.06923488
0.005937144,0.34086213,-0.103908285,0.5344843,1.0526099,0.01981382
-0.00065903366,0.095821835,0.08804993,0.5571506,0.88363665,-0.14007294
0.008239374,-0.05870754,0.09717156,0.3758996,0.89898854,-0.13891342
0.10957384,0.07954944,0.017130569,0.51455516,1.0732106,0.14926931
0.016587496,0.29643267,0.13565776,0.34889764,1.1350399,0.09754379
0.018064305,0.1988328,-0.11365505,0.16288671,1.1041806,-0.14752254
-0.0877938,0.16009757,-0.1386277,0.25902763,1.194742,-0.0917311
0.054569826,0.35842317,0.061754957,0.6456159,1.1460109,0.012284264
-0.10566951,0.35874033,-0.045718096,0.39927962,0.9221056,-0.07377288
0.08222908,0.34038097,0.07341197,0.40653223,1.0029072,-0.06615174
0.05694571,0.36602437,0.14482018,0.530797,1.1385183,-0.09495224
0.064424425,0.37991148,-0.118369415,0.62547785,0.94746345,0.10574877
0.037978172,0.37601852,0.04328452,0.69835615,1.0596592,-0.13083427
0.005645573,0.054117754,-0.10400024,0.52977365,0.89136094,0.10655677
-0.0483632,0.16056225,0.14146027,0.694688,0.7968139,0.0656147
-0.07760813,0.2934463,0.12793157,0.46451026,0.82336235,-0.006641865
-0.060408033,0.18347567,-0.09584333,0.33480665,1.047375,-0.06373462
0.1338779,0.23122777,0.052193835,0.31073344,0.90734607,-0.12738988
0.10444236,0.30166453,-0.056016438,0.53234065,1.1003553,0.09724389
-0.07211226,0.1881191,0.016335964,0.33232298,0.9787941,-0.034070656
-0.08174987,0.30978954,0.13496992,0.37746882,0.90068686,0.013979837
-0.08697544,0.24284497,-0.06401523,0.4432935,0.9264771,-0.039223805
-0.09424192,0.34024552,-0.11792347,0.50937575,1.0704218,0.067701
0.12943485,0.35840684,-0.015748948,0.47115144,1.1709421,-0.073657595
0.11457029,0.22801763,0.13237089,0.34763566,1.0995847,0.09234284
0.11859879,0.35708854,0.0964023,0.43971646,0.9494692,-0.013816804
-0.14246991,0.43680352,0.0067353696,0.61891437,0.9818176,-0.03648942
-0.0027334392,0.30828506,0.10470313,0.5743224,1.0627459,-0.043144315
0.077919856,-0.06233169,-0.063364595,0.45574254,1.0353996,-0.07770446
-0.10794747,0.34305906,0.095472574,0.53703606,1.1179539,0.029345304
-0.062074244,0.2951879,0.12920266,0.60142845,0.95746803,-0.06491864
-0.0015638024,0.22975537,-0.12046747,0.17086488,0.83397853,0.07941088
0.11643541,-0.038332,0.09596753,0.61577487,1.0207298,-0.031948097
0.0017725527,0.4205038,0.14196733,0.4537116,1.0502437,0.09561591
-0.05714543,0.06420766,0.079497814,0.3577177,1.1400876,-0.123641975
0.097359076,0.33797836,0.12886897,0.34434712,1.1365188,0.09832464
0.07333468,0.20551585,-0.12018613,0.6703763,0.9254776,-0.08165818
-0.06914399,0.12921011,0.11308408,0.36580274,1.0088543,0.10049474
-0.020565063,0.3731957,0.023344442,0.56725925,1.1331611,0.103295356
0.078376606,0.14951012,0.061276108,0.4738664,1.1437198,-0.03255973
0.06649859,0.3211618,-0.047041282,0.3894195,1.1466533,0.069763586
-0.10611259,0.38796058,0.028776184,0.59411967,1.1354637,0.06963226
-0.07640949,0.3629441,-0.069971256,0.5342803,1.1852434,-0.07475553
0.114213824,0.1460428,0.040218726,0.4188854,1.1808743,0.09124364
0.06161602,0.21628416,0.13739339,0.667153,1.1812077,-0.065006346
-0.05492726,0.15314886,-0.04269664,0.46183735,1.0650656,-0.09310021
0.05988224,0.26533455,0.0071745515,0.48606226,1.0802048,-0.108582124
-0.1272452,0.19414648,0.10900071,0.4468255,1.0730016,-0.019281432
-0.14845012,0.44973236,0.06550676,0.5057007,0.97580177,-0.113362744
0.14813751,0.3333812,0.146119,0.40638292,1.017191,0.011957318
-0.061679244,0.2966208,0.03573759,0.31706148,1.0414832,0.054096833
-0.0075107515,0.24261379,0.10576531,0.77291816,0.8833208,0.08661023
0.12806156,0.15454325,0.09447603,0.64683604,1.0243427,0.041545346
0.031873062,0.22522968,-0.12458019,0.67401123,1.048799,-0.06508919
0.11763731,0.15133269,0.014540017,0.37111405,0.9527793,0.13868806
-0.08649434,0.43472046,0.0589765,0.47314775,1.0868033,-0.11121118
-0.061131246,0.3539419,-0.11959179,0.32937437,0.96482503,0.061463192
0.012134433,0.13245302,-0.012974203,0.31798762,0.86193603,0.070503965
0.14925745,0.18801178,-0.018881246,0.58322847,1.0317819,-0.05223497
-0.0886824,0.4802937,-0.10952951,0.62198156,1.1405841,0.019062564
-0.11442234,0.2551338,-0.002926886,0.3278196,1.0122424,-0.14670177
-0.091884434,0.25285774,-0.110159576,0.50967395,0.93989486,-0.0231072
0.14097717,0.36794454,-0.0842184,0.64417875,1.0645308,0.030005306
-0.05188764,0.3031388,0.02636154,0.55214816,0.99371904,0.087440625
0.08775389,0.24292605,0.063950494,0.61013997,1.1102294,-0.00096169114
-0.050560407,0.35391122,0.1217705,0.5811978,1.0088898,-0.024997234
0.03969176,0.271617,-0.033815272,0.454144,1.0077157,-0.07736421
-0.004950285,0.17187133,-0.1431637,0.41113263,1.0369191,-0.05527044
0.0037602186,0.049836144,-0.091379195,0.5252098,1.1336379,0.049076796
-0.0025063157,-0.07455248,-0.11024307,0.48625863,1.202268,-0.037207767
0.11638442,0.19378273,0.11421999,0.5098443,0.98193306,-0.04777944
-0.12286115,0.41455793,-0.078163564,0.18318777,0.8463572,0.05310172
0.04998423,0.2687654,-0.071465835,0.3229853,0.88375884,0.028583556
0.08819023,0.2329099,-0.10107708,0.518102,1.0027187,-0.029898517
0.14733759,0.17061473,-0.064710155,0.7487826,0.8840516,0.13435149
0.014583111,0.29651946,0.11859685,0.49253315,1.0007756,-0.0042990297
-0.050489478,-0.022896834,0.006648317,0.5854032,0.97198904,-0.121170744
-0.08984397,0.27684677,-0.08441016,0.3611356,0.9971219,0.04320216
-0.11924124,0.33992773,0.026861012,0.4638415,0.95484596,0.12166795
0.052006975,0.23493612,-0.06581571,0.016309798,1.052476,-0.10590172
-0.018657684,0.32990363,0.11462399,0.49909517,1.0116261,-0.063195296
-0.067503944,0.04535897,0.044358358,0.6990608,1.0962012,-0.10194807
-0.123794645,0.28747356,0.07672061,0.40393203,0.904155,-0.023030221
0.09100692,0.31202862,-0.08036206,0.56661826,0.95607615,0.051075652
-0.06581065,0.40890533,-0.013632342,0.17943436,0.99656016,0.038737625
0.10025224,0.23543896,-0.028764188,0.46806714,0.93612826,-0.07463279
0.041237697,0.35897326,0.048145533,0.6803714,1.0864724,0.07687111
-0.11640769,0.13819295,0.041151583,0.63301295,0.96087086,0.11924863
-0.056945927,0.36149484,-0.0580441,0.36078948,1.1280274,-0.13950728
