A,B,C,D,E,F,G,H
-0.001736162,4.3406925,4.347299,4.343459,8.674655,-0.0016768823,0.004930924,4.35931
0.0053486503,4.3530803,4.365703,4.361107,8.701419,-0.0038389403,0.0010416964,4.3722086
-0.008708901,4.3804407,4.372239,4.371552,8.729709,-0.0024580616,-0.0036519673,4.385796
0.00828532,4.37567,4.387183,4.385096,8.735772,-0.0009789839,-0.001913147,4.3923125
0.0045988294,4.410063,4.393778,4.3961635,8.771123,-0.0011449858,-0.0036267925,4.4057813
-0.00319591,4.417621,4.409699,4.40885,8.780717,-0.0023660853,-0.0040735393,4.411058
-0.0009159981,4.416891,4.412015,4.415776,8.808598,-0.0009870877,-0.006125608,4.4221215
-0.0036574441,4.425687,4.426043,4.424552,8.8133135,-0.013803538,0.002793897,4.438613
-0.0053974977,4.44057,4.42145,4.413915,8.844748,0.0010188301,0.00452307,4.4518337
0.009666606,4.4187417,4.4602714,4.4517994,8.87091,0.0038751198,0.00970797,4.4666133
0.0035815723,4.47816,4.474113,4.468775,8.928532,-0.0039284173,0.007973259,4.480269
-0.0038668283,4.486496,4.480055,4.470508,8.94904,0.013222785,-0.0017713963,4.4883943
-0.0034381987,4.4791656,4.504651,4.498264,8.962221,-0.0068524536,0.002967709,4.4978185
0.004148049,4.5061226,4.4981756,4.4916635,8.996097,-0.008504496,-0.0034461832,4.5038347
0.005848228,4.5185895,4.511627,4.4971557,8.994147,0.0035650625,-0.0022811175,4.514019
0.0029393162,4.5109706,4.5091553,4.523398,9.008029,0.0030089398,-0.0065738475,4.528431
-0.0062053385,4.534106,4.5211105,4.52974,9.013593,-0.0010949732,0.0022072964,4.533836
-0.0014153215,4.5362105,4.53358,4.543612,9.057534,0.006696183,0.007197058,4.5491858
-0.0001840257,4.5474987,4.5482526,4.546599,9.081873,0.0002531324,-0.0020941927,4.5640087
-0.0002987195,4.552011,4.5625515,4.5543504,9.08942,0.006062631,-0.00084402686,4.5776114
-0.0035311326,4.5783377,4.5632963,4.584155,9.123379,0.002690424,-0.0006282615,4.584246
0.0018215905,4.583163,4.590752,4.597108,9.138439,-0.002117804,0.0026429503,4.606993
0.0010906965,4.6036005,4.596229,4.5876946,9.181387,0.008473885,0.0021041827,4.6211376
-0.00064266287,4.595626,4.617982,4.635246,9.207176,0.0045521013,-0.0019433233,4.6348524
0.0013233024,4.6415358,4.637091,4.627856,9.242496,0.0057215444,-0.0038983687,4.6446524
-0.0050180964,4.6382165,4.636446,4.644026,9.25568,0.0037042974,0.0026424527,4.6601295
-0.0038965147,4.649915,4.649041,4.655693,9.283573,-0.004034539,0.0013416464,4.665673
-0.0018518569,4.6666684,4.672099,4.6583495,9.311002,-0.0058945226,-0.00393276,4.670133
0.004202167,4.663771,4.6799436,4.6788425,9.3284235,-0.002001959,0.003103049,4.680695
0.0024575284,4.6921506,4.6848197,4.67823,9.354363,-0.0072558834,0.011438236,4.689968
0.0057845465,4.689209,4.6966734,4.684929,9.381704,0.0010947294,-0.0015764291,4.692432
0.00081174215,4.7025127,4.7039986,4.696227,9.389885,0.0006819985,-6.455308e-05,4.7008147
0.0039389627,4.702678,4.6909184,4.709226,9.404069,0.0018255787,0.00077718555,4.712232
-0.0049785203,4.7146196,4.7095947,4.6999826,9.3918915,0.0065463427,0.0019893865,4.7228117
-0.0039005165,4.6968536,4.72337,4.7253346,9.420715,-0.005688332,-0.0068601994,4.733351
0.0036169689,4.729121,4.735997,4.7275047,9.430331,-0.0100186085,7.397741e-05,4.7425156
-0.010424588,4.7377295,4.730564,4.726775,9.478248,0.0073407525,0.0057800096,4.7493324
0.0020520268,4.7279267,4.750893,4.7576675,9.476932,0.0027762407,0.0055794385,4.7638044
0.0060831695,4.75671,4.7658567,4.763642,9.501201,0.005203747,0.004062825,4.7697115
-0.007258578,4.7756276,4.7820706,4.7935624,9.523396,-0.0035176321,0.0024127695,4.7718425
-0.0022563234,4.797161,4.7734156,4.7713265,9.549801,-0.0028564294,-0.0012811377,4.7856555
-0.0059829573,4.786957,4.790355,4.7710905,9.545201,0.000988808,-0.0005575542,4.789723
-0.008915735,4.7760825,4.7981224,4.7971115,9.573488,0.004437912,0.004307894,4.802313
-0.0008839256,4.8048725,4.790567,4.8021584,9.591507,-0.0017174674,0.006638199,4.81033
0.0034928669,4.80557,4.819313,4.8098884,9.597411,-0.001018993,-0.003044628,4.8188214
-0.0032759758,4.8171334,4.8267365,4.812769,9.616596,0.0081841815,-0.005575593,4.8171287
0.012115525,4.8137426,4.8269286,4.832026,9.64351,0.005850654,0.0005162961,4.8235
0.0029193189,4.8562827,4.8188667,4.8316174,9.644659,0.011185842,0.00013997532,4.8375483
-0.0024590152,4.844662,4.8252525,4.8560176,9.640486,-0.0046492466,0.0034512633,4.8475966
0.006562719,4.8617387,4.846553,4.837246,9.666517,-0.0024008756,0.0014357206,4.8506994
-0.005449719,4.8501167,4.854529,4.841297,9.689835,-0.0036599415,-0.006073718,4.863627
-0.001594989,4.840823,4.850824,4.850495,9.696618,-0.0059429538,-0.007937205,4.8686028
-0.0026225543,4.8460383,4.866075,4.869443,9.707118,-0.006143815,0.000868021,4.8670964
-0.0049964325,4.8717823,4.877441,4.86731,9.729107,0.0060975747,-0.0040299944,4.870135
0.0024365515,4.8662753,4.8795238,4.8806005,9.738604,-0.001534247,0.0027152093,4.8753967
0.0012095143,4.8935986,4.873278,4.8756285,9.748324,0.00023713642,-0.0030929523,4.8833165
0.0031199064,4.8864174,4.8842926,4.886305,9.743094,8.4301835e-05,0.005032997,4.8879323
-0.006302086,4.8912787,4.8852563,4.8963456,9.769657,-0.0037498942,-5.8661084e-05,4.896356
-0.0022809482,4.9036393,4.901195,4.8877597,9.769458,0.0016011006,0.004752759,4.895407
-0.006389563,4.895123,4.9151855,4.9108067,9.805735,6.1105435e-05,0.0040019224,4.9098306
-0.0052034687,4.912654,4.9124274,4.9069176,9.818235,-0.004934369,-0.002742545,4.9204936
-0.0035031836,4.908462,4.9141765,4.909468,9.820768,-0.00876958,0.007728329,4.928308
-0.01017505,4.9108295,4.922379,4.9188347,9.843685,-0.008195056,-0.0004264705,4.93412
-0.0008796017,4.908848,4.94485,4.920811,9.8462305,-0.0019300221,-0.001624267,4.9455624
0.0009202886,4.9281516,4.936179,4.942163,9.890085,0.015438297,0.0015840805,4.949439
0.0027655694,4.956907,4.946859,4.967468,9.890256,-0.005787652,0.0036434329,4.952977
-0.008631974,4.981849,4.9597306,4.9496365,9.900974,-0.0015021649,-0.0033269727,4.9637365
-0.0031703522,4.9484744,4.954621,4.9653664,9.910154,-0.0038958206,-0.003985186,4.977877
-0.008481883,4.9624047,4.965472,4.96577,9.918018,0.0009389597,0.005909572,4.9841638
-0.002365567,4.969783,4.9809566,4.9914083,9.950917,0.005068423,0.0056446884,4.98512
0.0017351328,5.0006213,4.990371,4.9933,9.980952,-0.007893122,0.0028735613,4.995842
-0.0017328508,4.9940724,5.001228,4.9762363,9.9826,-0.006761094,-0.00063251634,5.0040135
-0.004791867,4.9886804,5.006564,5.000996,9.996928,0.0008781938,0.002077034,5.0149145
0.00023357703,5.0007615,4.999541,5.0116315,10.012464,-0.0033872672,0.011558278,5.016616
0.0026921155,5.0218787,5.025153,5.012112,10.021393,0.00020142618,-0.0010920082,5.0255804
-0.011216338,5.0318623,5.034779,5.029244,10.04933,0.0019751142,0.0025180227,5.039432
-0.008183382,5.0255833,5.0321097,5.0354795,10.058882,-0.0033158534,-0.0025246178,5.046045
0.0050192876,5.025444,5.044536,5.04357,10.074821,0.004637485,0.0015246781,5.048199
-0.0016351723,5.053124,5.0515356,5.0535913,10.104954,0.00790254,-0.003704906,5.0510054
-0.007202552,5.0569177,5.054198,5.0630374,10.091496,-0.0036767393,-0.0040803025,5.053298
-0.0038288047,5.064778,5.053331,5.051275,10.105425,-0.0054611326,-0.0021769677,5.056861
0.0015941233,5.0537777,5.057852,5.051377,10.108551,-0.0015690429,-0.0009430385,5.06031
-0.008456257,5.0638833,5.055839,5.0667715,10.118729,-0.006334469,-0.004092489,5.0657444
0.0022138907,5.067776,5.0644846,5.05751,10.109792,0.015368736,-0.007258733,5.0668635
0.011302638,5.065852,5.0718665,5.0902557,10.112202,0.00050318375,-0.0018074912,5.074382
-0.004641883,5.0960383,5.0669956,5.064535,10.136988,0.0034697207,0.0009212648,5.091325
-0.0009969983,5.068836,5.0809307,5.087069,10.141214,-0.006301883,0.010815409,5.1041536
0.0011013997,5.0854716,5.094064,5.084712,10.185236,-0.008402233,-0.0013091181,5.106666
-0.006099042,5.090814,5.1230984,5.097064,10.191593,0.0014462563,-0.0048226216,5.1189523
0.0088636065,5.094861,5.1175795,5.112123,10.236166,0.0014207785,0.009234785,5.1360493
0.0008231261,5.118771,5.1224523,5.1212583,10.244499,0.0056553804,0.012734968,5.133737
0.0040665725,5.1257167,5.1535954,5.1504374,10.278576,0.002976782,-0.0060599637,5.140447
0.0046022106,5.1585846,5.156715,5.149987,10.279716,-0.0065702503,0.0005487452,5.144663
-0.0009718789,5.153137,5.1495976,5.1398344,10.298421,0.0003461857,-0.0017437829,5.150799
0.0047953976,5.138927,5.1513696,5.1523557,10.297439,0.0074940543,-0.012362139,5.15652
-0.00480874,5.1578474,5.1573887,5.1705947,10.288275,-0.0004556746,-0.0040552183,5.1643662
5.168557e-05,5.1687922,5.14492,5.1630263,10.298411,-0.00708155,0.003316337,5.1669807
-0.0046909065,5.174405,5.1709666,5.158184,10.316024,0.005913175,0.008267747,5.1724896
-0.0068162386,5.1665993,5.176596,5.1847687,10.346927,-0.00013593282,-0.00059903343,5.188582
0.0037115058,5.1873803,5.1849484,5.1836543,10.358829,0.000764894,0.005168607,5.195948
-0.0037940165,5.188942,5.1959896,5.193086,10.380139,-0.014077514,-0.0070879185,5.2065983
-0.0013621175,5.200287,5.217541,5.187599,10.389356,0.0031718079,0.0041112015,5.215846
-0.007635249,5.1871214,5.2112184,5.2168636,10.4271345,0.0053135026,-0.0052648615,5.2243624
0.0012069035,5.2062683,5.225381,5.2212653,10.426117,-0.012813288,0.004310386,5.2292347
-0.00079785316,5.2225423,5.229099,5.2218194,10.455126,-0.0066767023,-0.0039911913,5.2399077
-8.988033e-05,5.230373,5.234539,5.2267756,10.457639,0.00055301574,0.0034782393,5.252466
0.0032154827,5.2333336,5.2558312,5.2415853,10.483703,0.0053248005,-0.0017728766,5.2622895
-0.0023289016,5.25014,5.2620525,5.2623534,10.508858,0.0055554784,-0.010375245,5.2652197
0.0029225503,5.25397,5.2639666,5.2739973,10.516607,0.0017845079,-0.012776405,5.273028
-0.001700636,5.2791333,5.259267,5.276851,10.521164,0.010653012,0.0006903446,5.279043
0.0041518644,5.2787476,5.262915,5.295047,10.531782,-0.0032868152,0.0021225074,5.2885313
0.0043684654,5.2957463,5.282343,5.2769327,10.541463,-0.0014156275,-0.0004083581,5.292402
0.007027713,5.2852764,5.29138,5.2989316,10.572211,-0.0010324233,-0.001535516,5.2931275
0.0010028247,5.313799,5.299448,5.3003726,10.5827875,-0.0026673158,0.0016875797,5.299239
0.008281491,5.3127337,5.30335,5.301204,10.606929,0.0055074487,-0.0022326857,5.2945757
0.008462866,5.318307,5.304258,5.3107862,10.607734,-0.00023908335,0.004220866,5.2932887
-0.001534503,5.3187695,5.3012934,5.2994885,10.60575,0.0022365977,0.0030312377,5.2899637
0.006489331,5.3087816,5.3018327,5.2991185,10.596215,-0.0048930827,-0.0010866241,5.297574
0.010608133,5.318978,5.3012786,5.2966633,10.597651,-0.0015425868,-0.0037121018,5.3073263
0.0024410815,5.311756,5.300925,5.3030705,10.597546,-0.012556778,0.001363936,5.31949
-0.009553683,5.311079,5.3059177,5.3006964,10.604297,-0.0034787292,-0.0060714954,5.324521
0.0014207634,5.2889013,5.3186903,5.3209314,10.610922,-0.005686937,0.0021498515,5.324327
0.006278471,5.3244834,5.3190446,5.322017,10.650274,-0.0018873393,-0.0020250012,5.3328986
-0.0029306181,5.3350935,5.325137,5.3287144,10.633857,0.008654358,0.0033647423,5.333182
-0.007676152,5.329853,5.3358307,5.3410563,10.663298,-0.0023864633,0.0025753125,5.334005
0.011314432,5.3400717,5.339549,5.3446317,10.674091,-0.003935209,-0.0023695761,5.332391
0.00064410083,5.351233,5.3411655,5.3306074,10.672451,0.00634206,-0.0029686412,5.3377814
-0.002700828,5.332354,5.3257856,5.337094,10.668007,-0.008305803,0.0023410995,5.3390064
-0.0046998016,5.3398194,5.342688,5.3327456,10.665214,0.006117843,0.002108615,5.3364186
-0.0054562697,5.3325644,5.343097,5.3464117,10.685636,-0.0044269217,-0.0008310245,5.3339567
0.010381704,5.352769,5.3401327,5.3399725,10.678649,-0.0026855804,-0.008377307,5.3318667
-0.00090291235,5.359941,5.3380184,5.3363485,10.664378,0.0050800326,0.0020440961,5.3280535
-0.001787297,5.3389993,5.3234315,5.3386145,10.672272,-0.0011407221,-0.0009517682,5.332583
-0.0017007972,5.3405986,5.3386807,5.338279,10.642076,0.0030978874,-0.0010789743,5.3375707
-0.000699599,5.3437443,5.3446455,5.3504524,10.672306,-0.006951456,0.0075086704,5.3387723
0.0017010485,5.3564396,5.339325,5.334023,10.692533,0.005148322,0.0042482167,5.33856
0.004524999,5.336724,5.3526163,5.3478346,10.680588,-0.0030101405,0.0059111477,5.3473544
-0.0010093738,5.3557067,5.34979,5.34128,10.693569,0.009226164,0.0026319395,5.349497
-2.8413375e-05,5.3473725,5.3570447,5.3598237,10.705084,0.0012519609,0.0010540514,5.343624
-0.0015478794,5.363238,5.3653183,5.3587284,10.70339,0.001809322,-0.0012576628,5.3477664
-0.008158147,5.3523755,5.3595386,5.346782,10.704173,0.002319478,0.002371845,5.353139
-0.0070102904,5.3337874,5.352976,5.351042,10.711608,-0.0019291396,-0.00095266174,5.357293
-0.0062579587,5.3347363,5.370085,5.353172,10.710699,0.0013551336,0.004723074,5.3667674
0.0006500697,5.350655,5.356238,5.357834,10.728982,0.0019391085,0.002393753,5.3683314
-0.001893752,5.35893,5.373207,5.371225,10.721695,-0.0010839183,0.004937768,5.3704925
-0.0019605805,5.3639464,5.370292,5.372364,10.733978,-0.006859765,0.0031179744,5.376916
0.0027625232,5.381523,5.375874,5.366615,10.741343,0.00065437955,-0.005121911,5.372364
0.010103636,5.372213,5.3868136,5.3840175,10.746408,0.0010165424,0.00111848,5.3772106
0.0033220649,5.404137,5.363669,5.3810706,10.757169,5.9104714e-05,0.010717717,5.3812737
0.0057388465,5.38492,5.3937497,5.3812447,10.759693,0.001427138,0.0037364438,5.3855934
0.0041018734,5.3835063,5.4009986,5.3781996,10.782709,0.0017447505,0.0011167171,5.3961368
0.0015234674,5.3941107,5.3952665,5.389476,10.786306,0.010395732,-0.0014717082,5.406694
0.0032392528,5.390586,5.4027863,5.408613,10.783471,0.0035898837,-0.0009046411,5.4070973
-0.002210454,5.413977,5.4069963,5.422767,10.812016,0.004166043,-0.00023504513,5.4039893
-0.0010685074,5.4252596,5.4190717,5.420585,10.802899,-0.0053236885,0.004732289,5.4069467
0.0062861815,5.4270782,5.4079604,5.393466,10.829254,0.0014933477,0.0031094183,5.413573
-0.00031608483,5.3970346,5.4091725,5.4148226,10.815557,-0.005824869,0.0006316217,5.4200654
0.011307104,5.4202847,5.4187775,5.41284,10.818866,-0.0029849529,0.005473573,5.420895
-0.008081047,5.430443,5.4281425,5.4172344,10.843099,-0.00045571063,0.001192988,5.4254823
0.0053640357,5.406469,5.433478,5.429191,10.841119,-0.010124183,0.0003193742,5.429721
-0.0044515682,5.4432607,5.4310637,5.4243727,10.867932,0.004645095,-0.002260821,5.4280386
-0.00046981956,5.4188824,5.438601,5.437086,10.86692,0.0009065695,-0.008755368,5.4290895
0.01633963,5.4342732,5.432388,5.433365,10.863036,-0.006661806,0.011451519,5.430098
0.0016770193,5.4433866,5.4237328,5.4309087,10.869681,0.0007502395,0.0007669347,5.427046
0.002359705,5.439337,5.452257,5.437288,10.857692,0.0010540017,0.00740324,5.43834
-0.004509205,5.44217,5.420358,5.423849,10.892894,-0.0076759267,0.000550534,5.438312
-0.0010639736,5.429764,5.445762,5.432722,10.857929,0.009399278,-0.0037068333,5.437692
0.007835539,5.442523,5.4434943,5.46131,10.875926,-0.0031886515,-0.006541851,5.4465547
-0.002335609,5.4735684,5.4459696,5.4367714,10.867178,-0.00038702905,0.005977137,5.4438887
-0.0010550293,5.4364023,5.4399085,5.4533668,10.8991,-0.010461616,-0.0006975956,5.4487658
-0.0020576618,5.4515467,5.453362,5.43775,10.890385,0.0023584734,-0.005772813,5.4484515
-0.0040156688,5.449359,5.4577165,5.454681,10.886794,-0.0014206035,0.006133704,5.453016
-0.0019687728,5.4500885,5.458039,5.454482,10.909122,0.0028323105,0.011230461,5.4545746
-0.0065914583,5.459367,5.464732,5.462088,10.925351,-0.00016755825,3.0349685e-05,5.458587
0.0021198876,5.4557486,5.4747233,5.459807,10.921196,0.00873921,0.0016172774,5.464695
0.0009950688,5.461673,5.4671626,5.4714985,10.931401,-0.003034913,-0.0057307878,5.4700804
0.0009037472,5.474028,5.474765,5.466669,10.927827,0.0003181624,0.0042981533,5.4762173
-0.005292786,5.467725,5.4701943,5.4693265,10.950855,-0.000968607,-0.007305955,5.481817
0.0042034914,5.4740486,5.4810424,5.4760823,10.939482,0.00082770025,0.0004933946,5.482465
0.0011183415,5.488113,5.477377,5.4878836,10.969985,-0.007070318,-0.0046623605,5.486253
-0.0031447508,5.4858007,5.484946,5.4852905,10.948809,-0.0016557027,0.0005652337,5.4852567
0.0009813367,5.4782705,5.484866,5.4872055,10.959179,-0.00053823844,-0.010027885,5.5001984
-0.0063251383,5.500021,5.488996,5.490698,10.96437,0.004848029,-0.001647307,5.498661
-0.006721252,5.48964,5.488387,5.5077305,10.987818,-0.0015483648,0.008010522,5.503079
-0.0012329229,5.5031066,5.4914317,5.4981847,10.985915,-0.0019404774,-0.004201195,5.499313
0.0073419535,5.5020895,5.509585,5.5070944,10.993423,-0.012999945,-0.00039951917,5.504232
0.00035237535,5.5174413,5.501744,5.4933076,11.003147,0.0030071938,-0.007973161,5.5124707
-0.0053468854,5.4995365,5.5081925,5.5239596,10.997717,0.00032860617,-0.00053984893,5.517971
-0.0023101068,5.526989,5.503628,5.524669,11.010126,0.0012814516,-0.00067687995,5.521758
-0.0015846824,5.5279555,5.519203,5.523596,11.026797,0.003112759,0.0019734756,5.525795
0.00214985,5.527555,5.5271673,5.5246086,11.046417,0.002722424,0.0005206834,5.5252533
-0.005630594,5.53739,5.529638,5.534136,11.049282,0.00033752932,-0.0004381761,5.528875
-0.001958864,5.5333467,5.5320935,5.531944,11.049116,-0.006280461,-0.0026778667,5.5377126
-0.008648182,5.5338287,5.5280857,5.5257177,11.060545,-0.005065567,0.0005819164,5.5401115
-0.0034357344,5.5188174,5.5432587,5.5389295,11.069135,-0.001025869,0.003916454,5.5419197
-0.007734138,5.52578,5.5491114,5.545194,11.081525,0.008106683,-0.005686133,5.550079
-0.00043602707,5.5476046,5.5529675,5.5552964,11.088843,-0.0041946634,0.0040877243,5.561663
-0.0025375646,5.5641904,5.545714,5.5440855,11.109631,-0.0018677055,0.0015613219,5.5716705
0.0011195433,5.541555,5.577071,5.565621,11.107192,-0.0029107921,-0.0015271169,5.579197
0.0048155165,5.5629196,5.5712857,5.569462,11.143639,0.0020752149,0.0060040955,5.5723834
-0.002100352,5.580619,5.5896816,5.5859237,11.159405,0.001187451,-0.0027269349,5.5795426
-0.0031523448,5.585585,5.5837317,5.5819798,11.162045,-0.0069959234,0.005632833,5.586937
0.0030270715,5.5879326,5.5739317,5.5727396,11.157801,-0.0036747437,-0.007059272,5.5882173
0.0026824411,5.5747514,5.5988865,5.5922823,11.159495,-0.0032265838,0.0021155397,5.5879035
-0.005891426,5.606454,5.5836034,5.5885367,11.193197,-0.0008194283,0.0024518573,5.586532
0.0006750727,5.59365,5.5897985,5.5841513,11.171789,-0.0023321908,-0.0064369403,5.58365
-0.002457086,5.5885506,5.5997624,5.586557,11.178234,0.008452907,-0.0010577234,5.5953627
0.0020860052,5.589381,5.583033,5.604297,11.185982,-0.0057910755,0.00020272114,5.5997343
-0.0056794095,5.606963,5.590593,5.5944943,11.18035,-0.005327436,0.0051296097,5.6015124
0.005224674,5.596842,5.604139,5.5987773,11.190143,0.00740583,-0.004073303,5.606286
0.0016784428,5.603872,5.6048584,5.607354,11.20292,-0.0077885995,-0.00026974207,5.613307
0.0032726189,5.614564,5.604091,5.6073713,11.214652,-0.006703182,-0.0072957077,5.6289973
0.009583975,5.624259,5.616082,5.6170783,11.207429,0.0058074873,-0.0048592733,5.6306148
0.006919999,5.629045,5.620237,5.639997,11.243397,-0.0053378404,0.0066741817,5.64026
-0.003948933,5.652606,5.6210256,5.624987,11.264269,-0.0017018062,0.0030902654,5.647308
4.1939504e-05,5.613322,5.6419663,5.650095,11.269953,-0.0069734887,-0.0011457286,5.6462026
-5.248768e-05,5.6623363,5.6479926,5.644204,11.281379,-0.0064378493,0.0002261071,5.6503763
-9.2322676e-05,5.652395,5.6462526,5.644938,11.300834,0.00010613873,0.011097785,5.6528463
-0.0011822087,5.648696,5.6561594,5.651379,11.304567,-0.005517158,0.0021391471,5.6553693
-0.004671744,5.6460376,5.659689,5.647527,11.3138,-0.004449606,-0.0007137111,5.6555405
0.0013140206,5.6440616,5.6583176,5.6627774,11.318737,-0.00032049872,-0.0017696539,5.650664
-0.0043510566,5.6703124,5.6579285,5.658941,11.304796,-0.0020783243,-0.0005535908,5.660646
0.0066283946,5.664036,5.6468453,5.6538744,11.307261,0.00020570957,0.010138392,5.670118
0.000999983,5.6682606,5.6678815,5.666433,11.3108425,0.005277828,0.004888928,5.6687293
0.000511061,5.6680384,5.67825,5.678237,11.341528,-0.008769758,-0.004298308,5.6751065
0.010581727,5.6701164,5.6772666,5.654685,11.337452,0.0018694695,-0.005021743,5.68029
-0.0036536444,5.6737704,5.6750517,5.677012,11.350512,0.0034367586,0.00024028774,5.6816225
0.0024448505,5.681335,5.681446,5.6920643,11.350569,0.0044824304,-0.014462301,5.6815352
0.008334496,5.6895146,5.6830096,5.6871867,11.351573,0.0020675373,0.0035559111,5.6828785
0.001448713,5.7056384,5.667751,5.690976,11.368883,-0.0005280271,-0.0007759525,5.6812863
0.0053216578,5.7015676,5.6883845,5.687578,11.34777,-0.0047347643,0.0075269532,5.6844573
