A,B,C,D,E,F
0.74515015,0.73688054,0.008126355,0.0037222547,1.0061216,0.0025385425
0.7364028,0.74452144,-0.0072541526,0.002872112,0.9981276,-0.0017692229
0.7460397,0.74880725,0.008084714,0.005386298,1.0021228,-0.0057318853
0.73075175,0.7368458,0.0039757965,0.0011120241,0.9995834,-0.001240652
0.7406624,0.7274368,0.0034238116,0.0005131352,0.9973228,0.0063395863
0.7492547,0.74096435,-0.0030410236,-0.00013564013,0.99508244,-6.552953e-05
0.73406667,0.74209374,0.0043318574,-0.0073648747,1.0018125,-0.006140273
0.72651213,0.7432292,0.00047988805,-0.0019715205,0.99317193,0.0065181963
0.7326719,0.74015063,-0.003448445,0.005121231,0.99205923,-0.00321316
0.72829056,0.7385048,0.004406982,-0.0032470145,1.0007166,-0.0003890439
0.7409548,0.7336909,-0.0030664587,0.005038119,1.0039362,-0.0019955272
0.7479291,0.73746455,0.0016623517,-0.010460317,1.0006498,0.004458871
0.7465189,0.7374184,0.0075409603,-3.1244617e-05,0.99827963,0.004750001
0.7434599,0.7377854,0.0053252876,0.0028329333,1.0007737,0.00025111766
0.73112565,0.7403959,0.0035255526,0.0023693007,1.0001856,-0.008364429
0.73686314,0.7413898,0.0077338438,-0.0038084644,0.9991777,-0.0021600418
0.7358811,0.7435988,-0.0015280072,0.001732251,1.0039164,0.010942297
0.725755,0.7437444,-0.0026732287,0.00051686686,0.9938712,0.0037822993
0.742932,0.74191517,0.0025141537,0.0043930463,0.99295264,0.010305941
0.74300283,0.7341843,0.01203264,0.0052317935,0.9974631,-0.009943037
0.7398983,0.73147094,0.003125772,0.006385458,0.9906539,-0.006366605
0.73249453,0.73399717,-0.0015397469,0.0032716566,1.0070369,-0.0029980433
0.7456187,0.740247,-0.00326348,-0.0029568216,0.99873835,-0.007900915
0.74780655,0.7479006,0.0052217934,0.0001421268,1.0044231,0.0050946386
0.7296006,0.7473151,0.0015113105,-0.004261455,1.0075723,-0.00017776935
0.73243654,0.738391,-0.0016045781,-0.004591241,0.9997641,0.00617028
0.7352444,0.73624325,-6.918654e-05,0.0013091475,0.9983014,0.0028133662
0.7424447,0.7353815,0.00018482535,0.0042224578,1.0042007,-0.008223441
0.73960483,0.74123156,-0.0019695591,0.0018408828,1.0089166,-0.0057401005
0.74643314,0.7355955,0.00029814246,-0.0039806934,0.99410874,0.0018361032
0.7374418,0.7362458,-0.005522585,0.0009199139,1.0018145,-0.0003459908
0.74569875,0.72671527,-0.010949559,-0.009210882,0.9952276,-0.0050209938
0.74891675,0.73969823,0.0033834544,-0.00034828385,0.99897957,0.0015785509
0.73613137,0.73638535,0.010504238,8.957957e-05,0.9890669,-0.005989299
0.74259514,0.74463576,-0.0036076254,-0.0034537022,1.0031469,-0.0044870013
0.7370962,0.73983705,0.0053474545,0.004621635,0.99380445,0.0011643037
0.7408619,0.7430591,-0.0064814207,-0.003995369,1.0007651,0.00049284
0.7390414,0.73336655,0.00014238562,-0.0010956977,0.996782,0.00020453466
0.74180067,0.735897,-0.00020726932,0.0047572986,0.9921987,0.006564038
0.74297506,0.7347693,0.0010746634,-2.202962e-05,1.0024701,0.0036483603
0.7405039,0.7476955,-0.004691215,-0.0012925602,1.0036664,0.005004539
0.7367904,0.73474586,0.0045703677,-0.0059602354,0.9989152,0.004785068
0.7398667,0.74193835,0.002629423,-0.0017353636,0.9905582,-0.004250608
0.7449939,0.7323843,-0.00019901365,0.0009651537,1.0033723,0.0030924627
0.7410792,0.74188036,0.00039755262,0.0046343943,0.99262273,-0.005440457
0.74344426,0.7310999,-0.0022524302,-0.0034041537,0.9999889,-0.0016260856
0.74835235,0.7542449,0.0011053312,-0.0009879471,0.9987866,0.00011314696
0.73300564,0.740045,-0.00017391557,0.0024454955,1.0037897,-0.0015386633
0.7376383,0.74624795,0.0028811707,-0.0013541931,0.99679196,0.00040426457
0.73209864,0.72506374,-0.001478965,-0.0050865742,0.9988401,0.005569563
0.75275075,0.7386955,0.0055758366,0.005290785,0.99681556,-0.0022341593
0.7474515,0.73110944,0.0035507055,-0.0024566974,1.0015112,0.00094864954
0.74412584,0.74728787,-0.0050776624,0.0071628895,0.99349284,-0.0036293347
0.7346948,0.7324918,-0.015299415,0.0022868805,0.99993384,0.011029661
0.7421986,0.7526499,0.0013632431,-0.0016049121,1.0020939,0.002573829
0.73824686,0.7293021,0.0030000508,0.00018962847,0.9922017,0.0020536613
0.7467824,0.74375623,-0.0032770582,-0.0012678185,1.0033685,-0.0038041968
0.73350865,0.72950566,0.0028142282,0.009123914,1.0015723,-0.006625226
0.74068725,0.7399667,0.004462866,0.0010091524,1.0030351,-0.012348015
0.73367125,0.7346811,0.0020182824,0.0008711134,1.002174,0.0035360141
0.73794913,0.75123954,0.0027530603,1.5747921e-06,0.99292064,0.005492264
0.73447937,0.73277915,-0.00088698854,-0.002611388,1.003284,-0.001698057
0.7461138,0.74261194,-0.005163651,-0.0004389685,1.0000136,0.002421187
0.7381571,0.7293193,-0.0041286102,-0.00017261549,0.998779,0.00016026394
0.7386758,0.74311084,0.00038488003,-0.0013311818,1.0045884,0.0047293017
0.7407278,0.73091805,0.0029983998,-0.0018396027,1.0004352,-0.0009443527
0.7483486,0.741155,-0.010671624,0.00070222287,1.0067638,0.0046436274
0.7328537,0.73372906,-0.0002711509,-0.00028953727,1.0003161,0.0029476392
0.73910254,0.74778396,-0.003805444,-0.0113403555,0.9959847,-0.0035693138
0.7217267,0.7348135,-0.00020100264,-0.007295009,1.0044042,-0.0056794914
0.7467549,0.73626274,0.0029502606,-0.0018250998,1.0043628,-0.00064993824
0.74388087,0.73988914,0.0062642973,-0.0012330115,1.0027466,-0.0010307912
0.73204577,0.74452424,0.0071447664,-0.007658137,0.99624413,-0.0066815433
0.7366318,0.7428355,0.0010636603,0.004513491,1.0023408,0.0038073375
0.7406287,0.7351963,0.006393647,0.0008859357,1.0049111,-0.00057379087
0.7441653,0.7319914,0.00069630984,-0.005745063,0.99513036,0.0059199464
0.73463875,0.7348989,-0.0023431608,-0.0029080042,1.0049452,0.0015493628
0.7385063,0.7455448,-0.004805752,-0.0037534647,0.9947579,-0.00074935146
0.7365434,0.74170715,0.0031247013,-0.0009527117,0.9937479,-0.0010341483
0.74331045,0.7505528,-0.0045352955,-0.004841774,1.0007036,0.0021677413
0.7326737,0.7343022,0.0017092433,-0.0039753,0.9998851,-0.006653254
0.73422223,0.74073935,-0.0058265254,0.0062833107,1.0042136,-0.0024562897
0.7353833,0.73394567,-0.005970841,-0.0017373447,0.99338675,-0.0029668596
0.737395,0.7420771,0.0010001922,-0.005534769,0.99819046,0.0039296877
0.73245883,0.74573255,0.00060020713,0.0006816438,0.99709356,7.1685795e-06
0.72892386,0.73998475,0.00389945,-0.0005505536,0.99634534,-0.0008095277
0.7426034,0.74394953,-0.00615411,-0.006450038,0.9931712,-0.00649104
0.7418079,0.72868836,0.00090305065,0.00919147,0.9942423,-0.0018920659
0.74847335,0.73616827,-0.009039438,0.0037744304,0.9994619,0.007380526
0.7470991,0.7310774,0.0054693604,0.00024492017,0.99265325,-0.009438968
0.7491781,0.74308044,0.00474722,-0.00862642,1.0031494,0.0006775461
0.7377112,0.7362973,0.0004597657,-0.0014416038,0.9972479,0.0043100854
0.7445331,0.74437,0.004069909,0.00871218,1.00749,-0.008201755
0.738442,0.74180186,-0.0049065496,-0.0018327332,0.9984823,-0.0063429647
0.7355613,0.74527794,-0.0071930764,-0.01021919,1.006847,-0.0029312551
0.73139274,0.7360701,-0.005048373,-0.0012359911,1.0011661,0.0043446175
0.74103373,0.7320495,-0.005331647,-0.0014990491,0.99455494,0.0026267536
0.73922133,0.7363521,-0.006069421,-0.008569119,1.0039886,0.0018992011
0.7348498,0.7390223,-0.007728146,-0.005084722,1.0031359,-0.0012940989
0.7401391,0.73411924,0.004222334,0.009049119,0.9957474,-0.0026785205
0.7417442,0.74070185,-0.005065269,-0.00020824076,0.99409324,0.00973045
0.74381995,0.73487484,0.0022518963,0.0014690018,1.0008297,-0.0032680721
0.7481766,0.7463851,0.007447961,-0.004935225,1.011776,0.009003089
0.74020076,0.73755157,0.0028257556,-0.0059308847,0.99740386,-0.000106566236
0.7383678,0.74084115,0.0019213862,0.004576809,1.0064366,-0.002241547
0.7407612,0.7372141,-0.0026816302,0.0042466815,1.0006253,0.0025135719
0.7387021,0.7436519,-0.0004213905,-0.0027481595,1.0042855,0.0058236932
0.7334582,0.7368942,-0.00020651003,-0.0058072093,1.0079162,-0.006208804
0.7378468,0.7371993,0.0037931842,0.0018269531,0.9979375,-0.0050176643
0.74028146,0.73874533,0.00012980976,-9.793552e-05,0.9998379,0.0022075986
0.73406315,0.7312456,-0.0020056383,-0.0071498505,0.9989839,0.0056139966
0.74085045,0.7473717,-0.0013586517,0.0002217656,0.99621195,0.0009043728
0.73482233,0.7273624,0.004244701,-0.0015732734,0.9989951,-0.0017881532
0.74258184,0.7377954,0.0009783834,0.01177018,1.0040157,0.0009728357
0.7350123,0.73192847,-0.005083036,-0.006420446,0.9978518,0.0005899697
0.74999326,0.7435238,-0.0026482805,0.004106257,0.9933553,-0.0058555095
0.72922415,0.7395609,-0.0071758935,-0.00015049186,1.0025463,-0.0048568943
0.7368041,0.753035,0.0144869145,0.00020435195,0.99688965,-0.00040131825
0.7335725,0.7370045,0.0040538725,0.004110154,1.0029237,-0.0093141105
0.7405096,0.73983335,-0.0036718845,0.002435904,1.0053222,0.008932232
0.7342614,0.7378695,0.0060955277,-0.0014259737,1.0026162,0.002372736
0.7341385,0.7337758,-0.0004917181,-0.005391981,1.0042595,-0.009184934
0.7437733,0.73887897,-0.0084778555,-0.0024202645,0.9955288,0.0014966633
0.7384594,0.732987,-0.0019468219,0.0028765793,1.0093771,-0.0023159166
0.74082994,0.7409486,-0.0031042495,0.0035556124,0.9967516,0.00048639945
0.7349126,0.73374623,-0.0012277862,0.0006315377,0.99497974,-0.0006890528
0.7485803,0.7341265,-0.00719816,-0.007525587,1.0013851,-0.0030493028
0.74214095,0.7314628,-0.00228463,-0.0025194697,1.0035481,0.00093766925
0.75100905,0.7530949,0.0027692823,0.0032924397,0.9896736,-0.00011479882
0.73570776,0.739927,-0.009259046,-0.002965303,1.0002471,-0.00023606645
0.7406885,0.740146,0.0059535895,0.0013674112,0.99279255,0.0050254893
0.7381988,0.7355055,0.0034597078,0.005056474,0.98929477,0.0024347503
0.74457085,0.74248135,-0.00093776174,0.006070859,1.0012172,0.0034373691
0.7335,0.7373296,0.0016130488,0.00033095363,0.9985919,-0.001209949
0.74058145,0.74014926,-0.00487143,0.0052514463,1.00072,-2.4756728e-05
0.7426068,0.7330427,0.006012555,0.0025341096,0.99744,0.0037635108
0.75029707,0.73575205,-0.0016822886,0.0027873185,1.0044582,0.003033961
0.7414596,0.7388959,-0.0030900303,0.0033902074,1.0011342,0.0043632207
0.7407862,0.74127555,0.007845871,-0.002519782,1.0012097,-0.00042477864
0.7325158,0.748416,0.004087111,-0.00916088,0.9985813,0.0074746846
0.72925305,0.7458737,0.009422365,0.0047634305,1.0031343,0.0064406106
0.7389875,0.73931444,0.006604879,0.007458785,1.0076965,-0.0012267804
0.7362877,0.7279841,0.002237399,0.0029262968,1.0063785,0.0031896504
0.7503588,0.7366843,0.0015611075,0.0033424369,0.997411,-0.0023797343
0.7359374,0.74328536,-0.0003188991,0.0018087237,1.0018013,0.008006716
0.7392227,0.740185,-0.013933061,-0.007356497,1.0031174,0.0018369035
0.7451508,0.73252344,0.00415371,-0.00030871754,1.0053549,-0.007771784
0.7450857,0.7394093,0.0014799059,-0.0064732293,1.0008429,-0.0134207755
0.73707896,0.7424567,-0.0024924348,-0.002495835,0.9923221,0.003888405
0.74212295,0.7444532,0.0030171114,-0.0043820585,1.0118243,-0.0025198108
0.7339454,0.7387453,-0.0020128319,0.002079882,0.99360806,-0.006443435
0.7416606,0.7344873,-0.00906197,-0.0040020156,0.9970081,0.0006365838
0.7366188,0.7415621,-0.0018324926,-0.0037212854,0.9996612,0.0007378853
0.73943555,0.72569686,-0.00095417537,-1.0176462e-05,1.004475,0.0062717637
0.75196266,0.74123317,0.0017916062,0.00021978369,1.0057725,-0.0074293534
0.7365386,0.7366772,0.002360503,-0.00067378476,0.9983674,-0.0024298318
0.7446778,0.7394282,0.0020069357,-0.0029633848,0.99986535,0.0033374561
0.73807037,0.7296627,-0.0033359975,0.012186857,1.0073029,-0.0051858258
0.7445055,0.7407885,-0.0034433124,-0.0013572493,1.001976,0.005960314
0.7293193,0.73413134,0.001017892,-0.00096397434,1.0086786,-0.00424644
0.74666166,0.7414781,0.0012609182,0.00468308,0.9994764,-0.0012984768
0.7370802,0.7415187,-0.004056834,-0.0066571045,0.9951774,0.004080953
0.7307892,0.73799294,-0.009541182,0.00010017889,0.9962876,-6.1769504e-05
0.7421211,0.7311034,-0.005412257,0.0055761365,1.0052181,0.0036385907
0.73792446,0.7339431,0.0045525623,0.0022294573,1.0048525,-0.0005972228
0.7327004,0.7390559,0.0012816074,0.0012744534,0.99913955,-0.0015833772
0.73991436,0.7449032,-0.006676851,-0.00054592115,1.0019339,0.004220506
0.73656166,0.7443771,-0.0064081387,-0.004136224,1.0020072,0.0023197967
0.7440434,0.7367504,0.0072716665,0.009303812,1.0042713,-0.0024928781
0.74566674,0.7377867,0.0018926165,0.0020199525,1.002381,-0.0012677471
0.7390276,0.7388737,0.0008984368,0.0010141445,1.0006127,0.00039382838
0.74863917,0.7364867,-0.00011802972,-0.001515057,1.0064424,-0.0015248435
0.7437846,0.7328092,0.00089779653,-0.0027604247,0.9972122,-0.0022701921
0.7527098,0.73135024,0.006798443,0.002440444,1.001486,-0.000927219
0.74816406,0.74382544,0.007006275,0.007596145,0.9972367,-0.006535077
0.7298706,0.75567186,-0.00028071765,0.0038628178,0.98282266,0.0054411427
0.7342449,0.7411582,-0.008742518,0.0017166322,1.010721,-0.0007862756
0.73663217,0.7407149,0.0012932667,0.0017697696,0.9955397,0.013523827
0.7346352,0.725554,-0.0019038352,-0.007026758,0.9998044,0.0010510999
0.74641836,0.7361097,-0.0052875923,-0.0009589573,1.0058328,-0.007634265
0.73739696,0.7336811,0.009635912,-0.0034833725,1.0021137,-0.0005541748
0.75105745,0.7488377,-0.0032642689,-0.00023282775,0.999771,-0.0061197067
0.73406637,0.7456322,0.0009288529,0.0022421319,1.0053873,0.006843051
0.74152595,0.74015063,0.0050529996,-0.0016142643,1.0012124,0.005657247
0.7409726,0.7360877,0.0004073979,-0.0062383213,1.0022993,-0.0043108542
0.744183,0.7350259,0.009482416,-0.0005438172,0.99275994,-0.0042183907
0.7447609,0.7492857,-0.003287615,0.0016913334,0.99454933,-0.0067722998
0.7271837,0.7419112,0.005967172,-0.0046356157,1.0047997,0.0038946655
0.73856515,0.73657966,-0.0036146345,-0.008125736,1.009695,0.0024713303
0.7495576,0.7321474,-0.000120683515,0.004555669,0.9969888,0.009861888
0.7447354,0.72879046,-0.0047415947,-0.00055645796,1.0042144,0.011363531
0.75025636,0.74140245,0.00018428714,0.0021007154,0.99604714,0.0021120394
0.7352102,0.73947203,0.003799771,0.0043174094,0.9912873,0.00407971
0.73816174,0.7456698,-0.005828691,0.0013014656,1.0032235,0.013532393
0.73366255,0.7381927,0.0024670686,-0.0012270598,1.003652,0.01359224
0.74396324,0.73815227,0.0039622025,-0.0018315562,1.0005527,0.00567784
0.7347036,0.7242323,0.0008779268,0.0039841863,0.99559855,0.0021693744
0.75184286,0.7379044,0.0027993217,-0.0006555462,0.9930416,-0.0035676642
0.73031497,0.7422986,-0.0030995752,0.006109527,0.996927,0.005658879
0.73121876,0.74949473,-0.0028303445,0.009125818,1.00069,-0.007506557
0.7269542,0.739755,0.0033450748,0.005821819,0.99984574,-0.007652881
0.73176,0.7399559,0.0005958345,-0.0012996595,0.99589384,0.0033244707
0.7408271,0.7386389,0.0026759708,-0.003563337,1.0051345,0.002667816
0.73592794,0.7339143,-0.005831178,0.007910147,0.99095017,0.0030118877
0.7403013,0.73613954,-0.005403983,-0.0014988744,1.0035037,-0.0016952836
0.7409609,0.7402562,-0.0018824072,-0.009785989,0.9972046,0.004211801
0.73894954,0.7382707,0.0029437442,-0.0039660605,0.99501747,0.0052607614
0.7337915,0.7364828,0.0006370393,0.0070541,0.99706376,-0.0041821133
0.74161714,0.73348135,-0.0008874521,0.009241107,1.0017349,-0.0014580819
0.74259555,0.73741937,0.0052697645,-0.0045315954,1.0009011,0.008040347
0.7490615,0.7425757,-0.004800896,0.0019870694,1.0021529,-0.0077093416
0.7326984,0.7451514,-0.0034897933,-0.00878992,0.9966273,-0.0065423846
0.73775077,0.7434081,-0.000785047,-0.00016120379,0.9984386,-0.005342192
0.73472106,0.7369951,0.0014954048,-8.022955e-06,0.9999481,-0.0035658192
0.7396465,0.7299253,0.00051763037,-0.008764611,1.0010444,-0.0034637945
0.74413455,0.73306787,-0.0046450156,0.010208207,1.0064788,-0.010024164
0.7390691,0.736568,0.001811631,-0.0014608334,0.99197465,0.0017398469
0.74332464,0.7458516,-0.0026498362,-0.007540552,1.0056261,-0.0011351808
0.7291991,0.7424402,-0.0020136514,-0.0021783577,0.99642694,-0.0027643682
0.7391819,0.73475367,0.001994574,-0.0026714301,1.0043515,-0.0044980342
0.7464007,0.734564,-0.0010100555,0.0042905286,1.0010763,-0.00090827484
0.75297654,0.74088454,-0.0054739807,0.0033855485,0.9932897,0.005762843
0.73891383,0.7328255,-0.0031681065,0.0019074926,0.9990834,0.004601819
0.73834133,0.74433595,0.0008141402,0.0011790354,0.9925006,0.0002955346
0.72729987,0.7366861,-0.005259822,0.001672882,0.99783635,0.00898169
0.73454446,0.7406049,-0.0041815415,0.0034769077,0.9986536,0.0012763415
0.7354903,0.7394191,0.0050052064,-0.017289817,1.0015208,-0.0014966035
0.74150574,0.7396552,0.0008404704,0.0050696116,0.993331,-0.0027261206
0.7487099,0.73811024,-0.009432827,-0.0049723596,1.001202,0.0033684757
0.7320855,0.7375534,0.00405213,0.0022585364,1.0099143,-0.003721244
0.741018,0.739636,0.011372472,0.00042742817,1.0023534,-0.0041568642
0.7308553,0.7353278,0.005178652,0.00688833,0.9984621,0.0015605583
0.75333244,0.73989916,0.011456529,-0.0040953485,1.0068109,-0.0027699277
0.7337852,0.7398359,0.0045286384,0.0053835325,0.99764514,-0.0013511023
0.7334138,0.7475654,0.0007477305,-0.0043195654,1.0004605,-0.005388925
0.7369224,0.7372994,-0.012579607,0.0022315013,1.0014877,-0.0008821938
0.7399525,0.7336655,-0.005603153,-0.005367016,0.99828047,-0.0033835876
0.74443364,0.7271397,0.004108611,-0.0025195333,1.0044457,-0.000887089
0.7373063,0.7350247,-0.00097408716,0.0014806405,0.99487936,-0.0016092759
0.7432129,0.7338672,0.0039918073,-0.010284536,1.0001374,-0.0038815504
0.7454636,0.7418518,-0.0023966406,0.005955729,1.003108,-0.003958058
0.73868614,0.73503286,-0.00057194417,0.00010104971,0.9986934,-0.011246004
0.73176956,0.7559007,0.0019944638,-0.010597766,1.0010396,0.005272943
0.7292372,0.7420887,0.005940842,0.007201909,0.9975823,0.00235744
0.7315115,0.74155873,0.0058268923,-0.008817366,0.98927045,0.00084268406
0.72808975,0.73353994,0.0069771227,-0.0065677036,1.0033854,0.0033484201
0.74428207,0.7325335,0.0011606112,-0.00020821962,1.0090222,-0.0047735423
0.7505989,0.7398367,-0.0046794903,-0.0011503225,1.002878,0.0048270184
0.735591,0.7387337,-0.011198143,-0.009686367,1.0063887,-0.0005548325
0.740099,0.74387723,0.004146279,-0.0011910639,0.9941647,0.0028980055
0.7361468,0.74677026,-0.0026720967,-0.006506594,1.0022583,0.002244962
0.7249774,0.738181,5.05099e-05,-0.0023343193,0.9993255,-0.001692492
0.73556554,0.7323206,0.005170266,-0.002114774,0.9941865,-0.0029900225
0.74601436,0.7361859,-0.0009698586,-0.0053617284,1.0069631,-0.004262207
