A,B,C,D,E,F,G,H
0.007569765,0.0038829967,-0.0017519705,0.0012660325,0.00303709,-0.003815707,-0.0018783067,0.0023890617
-0.00383609,-0.0010486664,0.0007648759,0.0009687179,0.003649154,0.010421346,0.006747795,-0.0036360845
-0.0018511119,0.017498937,-0.003857825,-0.0033614,-0.0018693687,0.0012590832,-0.0031360225,-0.0019885637
0.010748136,0.0015415872,-0.0038991245,-0.0003702586,-0.0051836097,-0.0032987099,-0.0019195502,-0.00012363338
0.011009167,-0.006404643,-0.002365487,0.002991068,-0.0032501863,-0.0026073065,-0.011589564,0.005304808
0.0019750486,0.0033985742,-0.0001222568,0.0046491763,0.005900788,-0.010808765,0.0028605373,0.0025476955
-0.0002244865,-0.0041403086,-0.0021505957,-0.006205949,-0.004630348,-0.0057246434,-0.003591366,0.0036328407
0.0026683344,0.0029100205,0.0061339876,0.0026349642,0.005056595,-0.00079055096,-0.010186307,0.0014544253
-0.00052226975,-0.0006531314,0.0019297043,0.007587289,-0.0062693493,-0.0029175503,-0.005979878,0.00018971962
-0.0006977874,-0.012768445,0.0029346626,-0.0013202582,-0.0039959284,-0.0035949238,-4.3815933e-05,0.005421362
-0.003523643,0.0023587376,-0.009590809,-0.0032395455,0.0060492028,-0.004979008,0.0042292704,-0.009036119
0.006298346,0.009877259,0.0044081844,0.012154184,0.0013688827,0.0070987283,-0.0073055457,-0.00032010686
-0.00038271036,0.007209876,-0.001209598,0.0060852915,0.009111983,-0.0045649004,0.0042101536,-0.0038875905
0.0037589793,-0.00987479,0.000853193,0.0051623583,0.005575656,0.0025817773,0.007823711,0.005303125
0.007618479,0.014498694,-0.0043921317,0.006582582,0.0035284609,0.0014784504,0.0026837466,0.006171599
-0.004758268,0.007997581,0.0059162644,0.00053134916,-0.0023008867,0.007515484,0.008962806,-0.0005831249
-0.0036416543,0.004067568,0.0053444803,-0.007186031,0.00016080783,0.0013812529,0.0012438587,0.0008126866
0.00031338423,0.009431999,0.0009610975,-0.0007786658,-0.012768111,0.0058165737,-0.013592817,-0.013214309
0.0048673367,0.0064894217,0.00051762967,0.0022836693,0.0020964628,-0.0033811722,-0.00074151804,0.0005504151
0.0021988563,-0.005631885,-0.012969458,-0.0027662304,-0.0062088734,-0.003414067,0.003377342,-0.0033997814
0.0077920505,0.0043043997,4.2367028e-05,-0.0013082284,0.0021980144,-0.0004275092,0.0058306344,0.0031996544
-0.0056798104,0.008356608,0.0102171935,-0.0033359209,0.003965027,-0.008187412,-0.010341059,0.00012216892
0.0026765375,-0.008935998,0.016318155,0.004882656,0.007938802,0.0017473565,0.0067967707,0.0031541092
0.003888986,0.00040809484,0.0040584663,0.0032648318,0.011847826,0.016726587,0.0074749184,0.0001804868
-0.0072638798,-0.0021022921,0.009324444,-0.0014325568,0.006883424,0.012041894,0.0062250243,-0.006785305
0.005004623,0.011882085,0.00079143525,-0.0055768266,0.007978386,0.002699274,0.0029497552,-0.002585952
0.0014125577,1.0770047e-05,-0.009814133,0.002407242,-0.007936392,0.013240363,-0.011623182,-0.001920103
0.003079542,0.00071567844,0.0028361592,-0.004327711,-0.0011502432,0.00053068093,0.001839251,0.0033410832
-0.0012552781,-0.007068742,-0.0005621568,0.0015152709,-0.005313932,-0.016830344,-0.0056336187,-0.0034951507
-0.0028116235,0.009221735,-0.001532329,-3.467091e-05,0.003160901,0.0013034845,0.0028752135,0.0014780303
0.002687343,-0.005985067,-0.003938301,-0.002742365,-0.0067838207,0.0038403913,-0.0020080707,-0.0051513035
0.005761249,0.0047129095,-0.0033857091,0.0016537976,0.0030782416,0.0031742451,-0.0029531233,0.009966794
-0.0039148903,0.0073322942,-0.0040629315,0.0029709064,-0.0036869657,-0.0029539869,0.00096577423,-0.00084588956
0.0049907975,-0.008988216,0.012722544,-0.004384694,-0.008704671,-0.014567627,0.0046926513,0.00019614452
-0.0033330482,0.005793916,-0.0011446814,-0.004916666,-0.007544014,-0.003351023,-0.0008855853,0.010337417
-0.00053072016,0.0012914592,-0.0060700076,-0.0049480353,-0.00025543006,0.012787472,-0.005296573,-0.00044439934
0.012639357,-0.002698219,0.014631273,0.0011661175,-0.004655049,0.0075147646,-0.008843908,-0.007807275
-0.0014660789,-0.005880658,-0.0048922235,-0.0051706093,0.00032951098,-0.0056587383,0.0011622937,-0.0028369506
0.0041388394,-0.0051783645,-0.019376166,-0.0077040833,0.0034604194,0.02023346,-0.0033459764,-0.0055045984
-0.0013766254,-0.0054823146,-0.00866171,0.0017283076,-0.00017526756,-0.0015390913,-0.012962091,-0.004699181
0.0037939337,-0.012360242,0.000793485,0.004607656,0.0015973694,-0.018344345,0.0005677241,-0.006411042
0.010174952,-0.014751373,-0.009339147,-0.0032086773,0.0037226176,-0.016528472,0.0023581104,-0.0044874777
-0.00537549,-0.00024371117,-0.009415295,-0.0011263422,0.0039037436,0.00791739,-0.0071727065,0.007247236
0.005281132,-0.0014690552,0.01177269,-0.003421777,0.0044435114,-0.0054578786,-0.00069416635,0.006012208
-0.007820906,-0.00555736,0.012792969,-0.004324987,-0.0063112015,-0.013986833,-0.007309854,-0.01126204
-0.005691373,-0.008797473,0.008342193,0.0009807801,-0.003021683,0.002787467,-0.013053793,0.0043857913
0.003825746,-0.00694748,-0.015884843,-0.0012772703,0.0065235645,0.004166388,-0.0014070292,4.982268e-05
-0.005192022,-0.005324475,-0.0033427281,0.001929398,-0.006416328,0.013195508,0.0005463738,0.0039358926
0.0005067347,0.0018951416,0.001050209,-0.0025531228,-0.006722605,-0.017002964,-0.0037682308,0.004304596
-0.0047825375,0.003775394,-0.0037958845,0.004482634,-0.0014011116,-0.0006736682,0.00031982968,-0.004241303
-0.0005800162,0.0012682369,0.012982423,-0.00026513598,-0.009641229,0.0069372216,0.008276321,-0.002079211
-0.005134202,-0.0045676166,-0.013635315,0.0042811413,-0.0042826873,-0.0062135616,-0.004978534,-0.0044398266
0.0068437033,-8.880487e-05,-0.0066183787,-0.00055195054,0.009461764,0.0076772757,0.0061238594,-0.0064964676
-0.000644284,-0.0015859489,-0.0056996625,-0.0069926535,0.001424119,-0.012524127,0.003436529,0.012042459
-0.0014917321,0.0013539633,-0.014894032,-0.006144527,0.0048660445,-0.0077050338,-0.012702356,0.00045405162
-0.0050612455,-0.0028093304,0.016960047,8.8334054e-05,0.0039934576,0.007651779,-0.012462853,0.005365657
-0.0041132653,-0.0033662769,0.0074211173,-0.0010245875,-0.0031807742,-0.017252963,0.0043364675,-0.0046936027
-0.0027411273,-0.0068258108,0.0073053297,-0.00095354905,0.0032255389,0.018488677,-0.0021138247,0.00583538
-0.003731598,-0.00017377219,-0.0052678133,-0.012115085,-0.00048208408,0.009804716,-0.007226735,-0.00078237377
0.00058094383,0.001662568,0.012078175,-0.00027631773,0.0033264833,0.004601273,-0.013897925,0.0039501754
0.005940706,0.009482089,-0.0040744063,0.005727759,-0.0012543245,-0.013570117,-0.009599101,-0.008132032
-0.008103513,-0.0056650764,0.0024530152,-0.004023174,0.000628006,0.008987987,0.0007572137,-0.005971722
0.0033391367,0.009065962,-0.006011556,0.00033600687,-0.003812931,0.00048370333,0.006166977,0.017753875
0.0021384794,0.012818147,-0.0210276,0.004924788,0.006858403,0.006115271,-0.003739547,-0.009602029
0.0006211585,-0.00320638,0.024187738,-0.002289703,-0.0068284995,0.0033855075,0.0023541788,-0.0038220852
0.0034851825,-0.0039273477,-0.004204078,0.008930871,0.016301315,-0.019709848,-0.0033976147,-0.006118364
-0.008500687,0.003486618,-0.006867052,0.00232934,0.0019393491,0.029407214,0.0042470815,0.0024472496
0.0039499244,0.00039359624,-0.0062534497,-0.0027423312,0.0033416834,-0.0026859434,0.008440596,-0.0039150305
0.004374987,0.017190285,0.0016564098,0.0024566532,-0.00019844419,-0.011995363,0.0037083055,-0.0039921324
0.0077753984,0.0055955383,-0.00875221,0.0015576556,0.004189317,-0.006900772,0.0019892238,0.0018265612
0.0005867708,-0.008870775,-0.0032447984,0.0015726043,0.008608693,0.008313209,-0.00064663286,0.003307743
0.002554961,0.003002927,-0.00029840355,8.379079e-05,-0.00013298717,-0.0036864434,-0.009195268,-0.0064689675
-0.006514341,-0.0002015651,-0.0026158867,-0.0035770324,0.0006977579,-0.006705935,0.002493905,-0.0012612742
0.0074164555,-0.0038044332,-0.00840586,-0.0008860899,0.00030297198,0.010066645,0.004230663,0.005191746
-0.0026001907,-0.0071268976,-0.009065727,-0.0058572716,-0.004773157,-0.0037105887,0.0055967434,-0.0040400284
-0.003431464,0.0025006046,-0.004008511,0.003278966,-0.0018133972,-0.0058367634,-0.0037751,0.008262544
-0.0041963174,-8.029572e-05,-0.005841761,-0.0012054532,-0.0028544206,-0.008593417,0.0031527572,-0.0040160064
-0.008168395,-0.0057663233,0.016792629,-0.0060011814,0.0048814476,-0.013266985,0.0047923992,0.00036294133
0.00787841,-0.00015530572,0.0017529102,-0.00045002243,0.007933949,-0.004033167,0.0006023566,0.0012653403
-0.006128337,-0.0029876672,0.0073275166,0.00053119793,0.005346911,0.016045816,-0.00051948684,0.0001413627
0.0040962608,-0.008080147,0.012174346,-0.005399785,0.0028841645,-0.0028962404,0.0007360454,-0.0006037538
-0.0019710832,-0.00026793592,-0.0018909285,-0.007031854,0.0026058655,0.012235776,-0.014083169,-0.0048259716
-0.0037064254,-0.008179174,0.0028941075,0.0058180573,-0.0037708215,0.016149448,-0.00421464,0.0023976346
0.0016637893,-0.010773918,0.004960974,-0.0016572822,-0.007561482,-0.006511974,-0.00017167721,-0.00039223811
-0.00064165174,-0.013264088,0.00059370557,-0.007596132,-0.009178237,0.010715326,-0.009704676,-0.004560335
0.0043757553,0.005933259,-0.000707046,-0.003094811,-0.007942623,0.010311556,-0.006489168,0.005833449
-0.0040370687,0.0053942585,-0.0073390817,-0.004869651,0.0027440065,0.008482495,-0.0065497477,0.004809509
0.001379831,-0.0126434,0.0057397406,-0.005269188,0.000328065,-0.0020360332,0.0011989353,0.0012466642
-0.0014468796,0.005022076,0.0041964552,-0.0016157989,-0.0021018705,-0.0061554625,-0.014998518,-0.0028199735
0.00017253788,-0.0051589673,0.0041133557,0.00077825907,0.0007629225,0.008879524,-0.004533034,0.0024128864
-0.010731897,-0.0074371956,0.003287227,-7.01025e-05,-0.0002288497,-0.0017211288,-0.0021014889,-0.004199194
0.002833178,0.0023305807,0.000468957,0.0017232067,0.0028631203,0.0027037328,-0.00785018,-0.006874602
0.0017345028,0.016258724,-0.0022609928,0.003991443,-0.00015676163,0.0051854285,-0.001733154,-0.0027046113
-0.0003129546,3.222122e-05,-0.016337637,-0.0066747423,-0.0013988785,0.0073181028,-0.0059851077,0.0059722895
0.006658988,0.0010867193,-0.0058529284,0.0003875723,-0.0006448135,8.358969e-05,-0.009605959,-0.0009541798
-0.006799678,0.00676528,0.0028490599,-0.0020676902,0.005259177,-0.014390096,0.0012778868,0.004583247
0.013490384,-0.008374333,0.0034490183,-0.006945032,-0.0024385664,-0.003795968,-0.008583351,-0.0021453009
0.0077665476,-0.0015443917,0.008818271,0.0022043812,-0.013744551,0.0034670634,-0.009600279,-0.0021188497
0.0058757477,-0.008252492,-0.0034471166,0.004150485,-0.0029521564,-0.004166357,0.0022068245,-0.016779583
-0.0047911266,-0.008025724,-0.00530296,0.001061501,-0.0056010443,0.012413101,0.007481495,-0.008125072
-0.0072856783,-0.0038850058,-0.016472336,0.0022893941,0.006868754,-0.009074096,-0.009020693,0.006147404
0.005606812,0.0070310645,-0.002021748,-0.003580712,-0.00140514,-0.00078078685,0.0001754947,-0.002922091
-0.0018884302,-0.011290303,0.011560756,0.011610267,0.009020748,-0.016798424,-0.0054115173,0.0064715473
-0.0005200845,0.012039058,-0.0019878123,0.014172322,-0.006695467,-0.0001582366,0.024867747,-0.011106263
0.008907384,-0.008011162,0.0073089018,0.005041267,0.0059448374,0.008241542,0.011916986,-0.010615521
-0.0014382215,0.0067166616,-0.0076161847,-0.0046435446,0.001144672,8.732593e-05,3.8793776e-05,0.0025497302
0.0037431137,0.017847367,-0.011408693,0.008976773,0.0041913786,0.0152611025,-0.0056166053,0.0022371446
-0.0017923856,0.012114583,0.0024076358,-0.0031968637,-0.0019873937,-0.0017640921,0.0076749464,-0.003260667
-0.009859407,0.0031917254,-0.0010840385,0.009387107,0.0051211575,-0.009760246,-0.00058306777,0.008898083
-0.0059492444,0.0046047675,0.006706107,-0.0021788888,-0.011461467,0.003353656,0.008191935,0.0006660541
0.00055145175,-0.0067596096,-0.0010955594,-0.0012662756,0.0077419654,0.0053204815,-0.0017945936,-0.0014969289
-0.0014223335,0.0078258775,-0.00074487005,-0.004931159,-0.0065613333,0.0067710048,-0.00049599126,-0.0054182005
-0.0038071813,0.0028830934,0.0006448027,0.004066763,0.0025085905,0.0013879375,-0.008827014,-0.0018043534
0.0029367742,-0.004840597,-0.007449111,0.0012247753,-0.0046018227,0.0028443183,-0.00038356194,-0.0022983598
-0.0053118328,-0.0031534818,-0.0017883738,0.0049109613,0.007357741,0.005271666,-1.405261e-05,-0.0049782894
0.0008526865,0.008135933,0.0010147786,-0.007643068,0.004461607,-0.011503385,0.0020452098,0.003048203
-0.0033127165,-0.0035668025,0.001971915,-0.0021097264,0.0012009077,-0.0039224457,-0.013860535,-0.0065862294
-0.0036950228,0.0055636987,0.004086235,-0.004948414,-0.0037627127,-0.005528029,-0.011548888,0.0022402648
-0.004074035,-0.006537457,-0.018314831,-0.0066427314,-0.0043083928,9.3936105e-05,-0.004971328,0.011461907
-0.005249451,-0.0057674004,0.0038654462,-0.00020177668,-0.0049849097,0.0017316786,-0.011416856,0.0023526372
-0.0029685546,0.003558088,0.004480766,-0.009934821,0.0029093064,-0.014761094,0.00060007646,0.0040488592
0.0014271094,-0.005003183,-0.0015415577,-0.0021183006,0.0064010117,-0.0012733156,-0.0046145036,-0.00054900424
0.002362113,0.0004565689,0.0090260925,0.008632508,0.0022225152,0.0027520729,-0.0020353955,-0.0011463945
0.0120727755,-0.0077219536,-0.0057587996,0.0014155075,-0.00034880947,-0.0065957024,-0.0016941279,0.0015613126
-0.0035603407,0.0018387665,-0.005148489,-0.0045345197,-0.00013730326,0.008166231,-0.0012979413,0.001027916
0.0014143083,0.008318536,0.0067813494,-0.00381057,-0.005502907,-0.004674402,-0.012430044,0.0034820603
0.00422547,0.004562081,-0.0015840143,0.0037410988,-0.0016678739,0.0006782636,0.0055722524,0.002490477
-0.0023351319,-0.0068817865,0.0025014605,0.0016726772,-0.0024430624,0.0077217724,0.003938726,-0.002023178
0.0045340494,-0.005898079,-0.003016689,0.0019672571,-0.0012903919,-0.011212904,0.00025371765,0.0054758373
0.0031266003,0.0020075887,0.0002705406,-0.0021699634,-0.0058518383,0.0067321556,-0.00278642,0.002353525
0.0010978457,0.004510374,0.0056815096,-0.003997611,-0.0018824184,-0.0026984513,-0.0053855516,0.0037544195
-0.0058194185,0.0008087555,0.012901064,0.0006001417,0.0018060715,-0.0035184675,-0.012843781,-0.006188633
0.0046333023,-0.0031754929,-0.0012185171,-0.00559472,-0.006833266,0.0023654494,0.005260907,0.00315413
0.0040365956,-0.004532602,-0.003982128,-0.0037237783,0.009503509,0.00831851,-0.00523438,0.0013636106
0.0067720264,0.0007553194,0.0021632265,0.0053966367,0.0013935163,-0.0058836183,-0.0072286483,0.00010384257
-0.0044605536,-0.010732977,0.003523164,-0.0005691703,-0.0068499204,-0.0024522035,0.015069261,0.0024466643
0.0040890547,-0.000370207,-0.0007150635,0.0062436257,-0.00090863905,0.0021170022,0.0025732801,0.003205437
-0.004888003,0.005851753,0.004584476,0.004566211,0.006709384,0.00018416159,0.0067543057,0.008865913
-0.0009005275,-7.749931e-05,0.0071727103,0.002557033,0.0028713904,-0.002189035,0.0011719472,0.001200958
0.0065686447,0.010912642,0.00520831,0.0058176685,-4.3112388e-05,0.0116262315,0.006373411,0.0023122074
0.007835354,-0.008213973,0.0016321866,-0.007818373,0.0055167545,0.0057225665,0.010517786,-0.002927925
-0.0029915879,0.010981836,0.005758232,0.009419926,-0.0019802211,-0.0031856257,-0.008199426,0.0072381734
0.00076762267,0.010797372,-0.004266774,-0.0007490575,-0.0059345923,0.004486882,0.014941469,-0.0019956129
0.0035224247,-0.010941142,0.009793852,0.0023613556,-0.0063458905,0.008376797,0.00081193994,0.00017409971
0.005812392,0.004904857,-0.0068296543,-0.006077697,-0.002207451,-0.00084134005,0.0056810738,0.0016982371
0.0055078524,-0.0008157188,-0.005579041,0.00078432274,-0.009788957,0.01055785,-0.022636278,-0.0008316927
-0.000462988,0.0037479182,0.0036631487,0.00071452383,-0.0070090676,-0.010112934,0.0039528306,0.0008747463
0.0004992879,-0.005165143,-0.006445553,-0.003367817,-0.0051429197,-0.0017176694,0.0022123067,-0.0021577624
-0.0013975294,0.008142715,0.00069584,0.0043490794,-0.004244087,0.0013956358,-0.014472142,-0.0041516214
0.00594977,0.0041724355,0.0009998302,0.0014962609,-0.00993471,-0.012851384,0.004709841,0.0048022876
0.0031711257,-0.0074381777,-0.012306888,0.0068505215,0.0020644844,-0.0072382116,0.0035167849,-0.007426769
-0.0023001763,0.0126903225,0.003576215,-0.007903696,0.0015218775,0.0024656453,0.008106519,-0.00015034975
2.5826876e-05,-0.0040410245,-0.0095510045,0.0065829987,0.0014350238,-0.01305613,-0.01029812,0.0037056017
