A,B,C,D,E,F,G,H,I
0.4278273,0.4091866,-0.10323115,0.506942,-0.03829585,0.0744403,0.42103592,0.020595774,0.6333435
0.53741515,0.3946857,-0.060222834,0.6856254,-0.12209904,-0.107537895,0.37908077,0.047898978,0.5596374
0.60018945,0.5262444,-0.05908683,0.7099106,-0.13653001,0.13465807,0.39512384,0.06777385,0.71358436
0.59904206,0.38258302,0.02239494,0.76308244,-0.109469235,0.042126253,0.49212146,-0.09012198,0.7068238
0.3342353,0.5264305,0.028243065,0.66918135,0.00097098947,-0.085289866,0.6590196,-0.016898468,0.6832518
0.41003296,0.58093053,-8.225441e-05,0.7582486,0.048795745,-0.038471177,0.5739725,0.0021592975,0.6258191
0.6216199,0.40275982,0.13359404,0.59135836,0.14047545,-0.04512506,0.39739874,0.011157215,0.5567762
0.6138318,0.55229443,-0.07629869,0.7174788,-0.05847568,0.017635152,0.3588246,-0.054249004,0.6453019
0.55509454,0.41093966,0.006815672,0.6541719,0.1449041,0.048977822,0.36645043,0.14139634,0.7483426
0.67998976,0.6565479,-0.14617188,0.7130046,0.049541473,-0.08883385,0.6339233,-0.013361692,0.7150431
0.6226773,0.6453645,0.057348043,0.7817934,-0.03131645,-0.06968844,0.536269,-0.10799447,0.54180706
0.5476802,0.58470976,-0.067701355,0.5786512,0.0036032647,-0.09948662,0.5954302,-0.10925904,0.6800282
0.5977835,0.5308888,0.1318571,0.5667858,-0.046607696,-0.060769416,0.530727,0.09281936,0.53551686
0.50398594,0.55186534,-0.05804231,0.57990307,-0.0075235665,0.08847581,0.4754041,-0.13092916,0.61450714
0.5482366,0.58221066,-0.074395575,0.5808395,-0.05629188,0.14405671,0.63199675,-0.015685365,0.6618664
0.5866047,0.35695451,0.13802388,0.6258457,0.022030488,-0.035584226,0.508461,-0.05271156,0.7420956
0.63985,0.5621015,-0.1410762,0.6140583,-0.04180357,-0.0011786371,0.576674,0.053691357,0.6550207
0.44021836,0.4347493,-0.124760725,0.5298114,-0.09907013,0.0682932,0.3716966,-0.14913812,0.715391
0.59107083,0.44933242,-0.004383236,0.72172856,-0.0039800107,-0.14535397,0.5207397,0.06661357,0.5070803
0.5109973,0.39915878,-0.11111082,0.75106394,-0.031602703,-0.014669657,0.5581271,0.05292122,0.7597576
0.39886197,0.4894089,0.042215824,0.6884736,-0.04996171,0.08594912,0.41904157,0.1206432,0.59210116
0.48725522,0.42578933,0.017166436,0.6363122,0.036281705,0.089481056,0.59107006,-0.08798888,0.45536742
0.3846029,0.46362573,0.09865387,0.63741404,-0.14908464,0.000816077,0.54743415,-0.056975916,0.4960698
0.6122689,0.47183836,-0.14176498,0.70624924,-0.017256275,-0.058402456,0.5871892,0.12855485,0.6676904
0.6172291,0.3855852,0.059449255,0.67837685,0.0932765,-0.040750086,0.5924003,-0.08172402,0.7081801
0.6707914,0.6356218,-0.006503448,0.68280524,0.13292706,0.143255,0.46705413,0.14636436,0.75552666
0.4422063,0.402069,-0.11872761,0.5278323,-0.060086742,-0.13615303,0.59291947,0.12706363,0.80402297
0.5740983,0.45218307,0.045468822,0.5470487,-0.1499331,-0.109339446,0.5454876,-0.037724733,0.67613757
0.41664132,0.38376933,0.12396324,0.7445843,0.034184918,0.04019673,0.5460826,0.02575636,0.60584044
0.36439902,0.50016904,-0.06286059,0.75008386,-0.043730162,0.018680453,0.5554602,-0.006360337,0.7086721
0.6098116,0.59114075,0.07280685,0.82200253,-0.023302019,0.09463948,0.5512995,0.12487367,0.46551067
0.5219111,0.34667295,0.03992252,0.8253512,-0.0375944,-0.04714857,0.5939714,0.084115386,0.78180045
0.35927308,0.4864673,-0.045624018,0.7906133,0.13661674,-0.018293858,0.34514344,-0.060975038,0.5115267
0.4698894,0.528023,-0.02103427,0.6620433,0.086592704,-0.106914505,0.6151609,0.11372274,0.6412612
0.5588106,0.46349755,0.1499083,0.6226734,-0.05957056,0.11026403,0.5826001,-0.043898217,0.6632606
0.3436438,0.58765167,0.018590063,0.502702,-0.020668715,-0.07590498,0.38236618,0.08812681,0.55670106
0.39536232,0.3980284,-0.00096681714,0.7430589,-0.113786235,-0.018020779,0.54783523,-0.09763916,0.46640646
0.5019584,0.42613024,0.07011041,0.68177503,0.0642948,-0.030951157,0.39638612,-0.09490226,0.6777183
0.3745441,0.4656074,0.13722855,0.5414144,-0.018354535,-0.12731119,0.6016011,0.095860854,0.72403854
0.47826278,0.58207166,0.015670717,0.7704773,-0.013449997,-0.054465063,0.48063242,-0.12379827,0.5116371
0.42588866,0.38135564,0.12084404,0.7458266,-0.11388682,0.06905997,0.63360596,0.012334928,0.6037658
0.4620854,0.35178638,0.090270504,0.6741682,0.02612783,0.06235841,0.63166386,-0.10647762,0.45558938
0.4605995,0.40791523,0.0783879,0.71322554,0.10723743,-0.097901314,0.5639987,-0.076435715,0.7514893
0.49918813,0.6229148,0.03358145,0.5236181,-0.10381487,0.020770118,0.53057,0.108879626,0.71543294
0.41263127,0.5333925,0.049384743,0.5683602,0.09598589,0.04432203,0.51410365,0.08107211,0.5827661
0.56824225,0.6580096,0.13452032,0.7524624,0.119923264,0.032647848,0.4442652,0.10843763,0.6772354
0.39014775,0.5178066,-0.010101825,0.7519197,-0.04790765,0.081413075,0.62167954,-0.07589784,0.54634905
0.46544516,0.5152513,-0.1121675,0.77705747,-0.011546433,-0.12624438,0.43386832,-0.015224516,0.5327883
0.37333158,0.57114613,-0.09189513,0.7193433,-0.06715772,0.017945975,0.5878681,0.021558046,0.63516283
0.36856747,0.4817214,0.147493,0.80045986,-0.0046603084,-0.11759767,0.45625186,-0.006655395,0.47402483
0.4699427,0.59957945,-0.03716387,0.69043297,0.07109517,-0.13948709,0.32861435,0.12350455,0.67767143
0.49282873,0.65043235,-0.069992535,0.68568254,-0.050280444,0.06852822,0.354442,-0.08163976,0.5674924
0.6365559,0.3714953,-0.03386146,0.72476524,-0.074813,-0.07992958,0.63820827,0.012335554,0.5887004
0.576724,0.49926525,0.02943942,0.8003176,-0.0947261,0.012023196,0.5029409,-0.044910446,0.71895695
0.58571005,0.6088452,0.04629074,0.71713173,-0.1374227,-0.13878639,0.416564,-0.09757033,0.78345674
0.344078,0.51264596,-0.12527615,0.70602995,-0.11812632,-0.047955267,0.59235984,0.10042095,0.7226207
0.54655164,0.5296051,-0.022577778,0.55437475,-0.08993648,0.11366105,0.44179136,0.0027657896,0.72264034
0.42669776,0.5608067,-0.011830837,0.6095028,-0.081534795,-0.04001207,0.5535145,-0.09068842,0.64666384
0.38002348,0.5940172,-0.14542687,0.77268946,0.031462252,-0.0853438,0.5205152,0.10184118,0.61295295
0.48084587,0.4729963,-0.081212014,0.630965,0.118110985,-0.03017047,0.6193442,0.006989673,0.7252482
0.5864712,0.5310082,0.11672449,0.7830241,-0.030868493,0.004499376,0.3920895,-0.12602855,0.69830954
0.6353642,0.42457914,0.04042627,0.7837169,-0.07418506,-0.13895047,0.5675041,0.092977524,0.6635843
0.34425303,0.34647566,0.035148546,0.55297893,-0.14657164,-0.12273544,0.4984686,-0.14677529,0.5046339
0.42651847,0.51663804,0.13058633,0.49433514,-0.11654209,-0.11074555,0.56852454,0.0021155775,0.58481854
0.43433195,0.5612076,-0.026248671,0.6040989,0.012936145,0.013056904,0.5363213,-0.048677713,0.536605
0.562426,0.4153394,-0.07467286,0.7871624,0.09153366,0.072687075,0.5722766,-0.038395412,0.54415053
0.63593805,0.5146426,0.0073661804,0.83371496,-0.040966593,0.13750657,0.40104514,0.03636557,0.56312895
0.36256596,0.4339904,0.0018691123,0.69273543,0.13960934,0.054621115,0.56892407,-0.07542431,0.72995883
0.43179464,0.45344123,0.08111891,0.6339519,-0.12280237,-0.14539006,0.5024665,-0.03931289,0.51689446
0.42164347,0.56823826,-0.055799894,0.72003406,-0.066238426,-0.12241059,0.5635036,-0.102686286,0.6105628
0.55718064,0.46321818,0.08023587,0.6118514,0.056769475,-0.0587522,0.40955588,0.02554828,0.7257838
0.51819676,0.4131955,-0.075118504,0.6960326,0.13787484,0.065225676,0.5714282,-0.11626252,0.78426313
0.59945166,0.4000912,-0.052136116,0.52234375,-0.039451413,0.13721031,0.39681977,-0.034723416,0.5557744
0.54489446,0.52948934,0.11867252,0.5349433,0.1469993,-0.07379624,0.66953385,0.12927619,0.6466609
0.62414694,0.60478604,0.035073638,0.5910721,0.0695516,-0.12501228,0.5932395,-0.069396295,0.7346084
0.48787817,0.66437876,0.00347206,0.6130887,-0.13751078,0.030939206,0.518416,0.14380229,0.64903307
0.37285075,0.52894557,-0.01442185,0.5912177,0.08606343,0.042787567,0.41472352,0.11450377,0.58447313
0.6181056,0.4443306,-0.10251727,0.7600974,0.020937935,-0.13630994,0.43435788,0.14384106,0.63809246
0.5903338,0.45211616,0.13865012,0.5400754,0.13301024,-0.13860337,0.57187736,0.040095285,0.7105312
0.40123343,0.5529336,-0.0286581,0.57020557,0.108763665,0.051394925,0.58059776,0.019067794,0.7792582
0.57233316,0.61008537,-0.12246023,0.7660485,-0.08768861,-0.0001834631,0.46456763,-0.014112532,0.6346301
0.35471848,0.60880077,-0.02569925,0.7701885,-0.12823695,-0.007988229,0.48647657,0.088284075,0.6263393
0.5414699,0.41551876,-0.037037574,0.70357096,-0.09423652,-0.004802704,0.39871848,-0.048309624,0.6363872
0.59928215,0.36931184,-0.1450421,0.6142369,0.031956583,0.08180967,0.35451925,0.024756104,0.6625391
0.3849739,0.41204214,-0.081496455,0.65273166,0.115566224,0.0046898723,0.5843099,-0.020374537,0.6114956
0.60295844,0.4862583,-0.13229324,0.6408905,0.13319737,-0.10487729,0.41389754,-0.0328959,0.5935698
0.3891979,0.6770017,-0.12334756,0.6676611,0.066028655,0.090955734,0.52717733,0.042384863,0.76903635
0.5435308,0.5600505,0.08221711,0.5223026,0.042939454,-0.055624276,0.47097927,0.025024012,0.6758915
0.40154862,0.43208343,0.14416412,0.5026225,-0.09032275,-0.026226498,0.4793457,-0.08700963,0.5439429
0.58616924,0.52553946,-0.08893843,0.6013992,-0.03603863,-0.13797869,0.39181447,0.085150644,0.49882424
0.60419476,0.42324287,-0.050127126,0.75883865,-0.020916402,-0.06021016,0.3516629,0.14370653,0.59072447
0.44345114,0.46681896,-0.049591705,0.7221755,0.0839881,-0.047088183,0.34383792,0.03477952,0.62532735
0.56755936,0.5235505,0.00977993,0.74844366,-0.0024683625,0.033174336,0.42626768,-0.13602294,0.705426
0.54376835,0.5775758,-0.05738388,0.6443776,-0.003142044,0.13039052,0.64241743,-0.14934716,0.5561434
0.61554265,0.39481008,-0.12328376,0.65141994,0.12761807,-0.12750413,0.6188396,-0.010594934,0.6042997
0.46362525,0.4496547,-0.114414565,0.7543942,0.07917811,0.10890198,0.37639275,0.054207668,0.7787558
0.45438525,0.6373966,-0.061917044,0.8144295,-0.011777937,0.139738,0.40250775,0.027508274,0.4824913
0.37374902,0.53501755,0.047635093,0.71242875,-0.11315584,-0.1214291,0.464301,0.040530935,0.65023744
0.49078357,0.32413727,0.068357125,0.7509767,0.013845727,-0.07572032,0.61109746,0.01949796,0.5771245
0.554119,0.6022341,0.010038912,0.6738417,-8.574128e-05,-0.00061681867,0.5142879,-0.036440402,0.59545267
0.5137353,0.5551453,-0.104560345,0.57127416,-0.11279151,0.13937214,0.59816223,-0.037220463,0.74841833
0.49138206,0.39295375,0.12118912,0.53369606,-0.11062947,0.019048527,0.58141243,-0.06785796,0.4994579
0.51827455,0.542077,-0.07238914,0.5123473,-0.07130231,-0.13272129,0.6159539,0.13580886,0.643566
0.4469663,0.39525408,-0.1045565,0.5622637,0.114685714,-0.066232935,0.59347326,-0.089399084,0.667235
0.55212295,0.5686703,-0.085136965,0.6119879,-0.13880901,0.098361224,0.35808003,0.08007616,0.47722685
0.45074624,0.5607949,-0.0008203685,0.7861875,0.13257045,-0.04254636,0.52374864,0.1312755,0.52498937
0.57931256,0.5879705,0.0010026246,0.82465386,0.09354594,-0.11322549,0.62737083,-0.109165326,0.47220248
0.3816438,0.4621487,0.14312854,0.6499009,-0.110331744,-0.119150594,0.4893987,-0.08017844,0.7716696
0.46164638,0.4011773,-0.06361721,0.7843392,0.007576406,-0.010859475,0.38009676,0.13057113,0.66357255
0.39863583,0.5609542,0.040262982,0.6761575,0.09337205,-0.039905176,0.6118257,0.07261793,0.62331986
0.40575612,0.64333457,-0.13522863,0.7570747,-0.01692903,-0.14186235,0.5495925,0.09229687,0.6984777
0.48426148,0.44299856,0.11911595,0.6444057,-0.13320114,-0.03754823,0.5979574,0.13149035,0.70738393
0.34520382,0.5494644,0.05809611,0.7096889,-0.10118185,-0.0832111,0.534676,0.07040405,0.5294571
0.5532453,0.5506927,0.068098515,0.81967646,-0.1347252,0.039584145,0.49969876,0.08307789,0.69943035
0.34610137,0.60730714,-0.11639674,0.81156343,-0.14410217,-0.12430485,0.5345397,-0.032460846,0.7835991
0.48581922,0.4815682,0.05090548,0.58214486,-0.050053976,0.0936694,0.3339273,0.028937459,0.69920003
0.55757296,0.44043767,-0.04939776,0.7198944,-0.14655374,0.04702556,0.5916105,0.084988475,0.7053469
0.5182664,0.5977774,-0.01470691,0.8060341,-0.02204892,-0.10155244,0.41450715,-0.04478102,0.64349645
0.43225572,0.53334236,-0.09899904,0.73679745,-0.038546816,0.014568329,0.52522707,-0.081807055,0.5567507
0.60229445,0.5438032,0.06148112,0.6198603,-0.022557646,0.1426695,0.41103438,0.07475698,0.5521505
0.6293429,0.3591631,0.0313728,0.62897223,0.13578495,-0.031773128,0.47267762,-0.09348153,0.708834
0.6450511,0.47439516,-0.058811903,0.6461352,0.120945334,0.053074077,0.36298573,-0.08397423,0.5888433
0.65501535,0.5381732,0.10806334,0.61116415,-0.09343998,0.026249409,0.49777192,-0.05109889,0.6778977
0.32773486,0.46824676,0.09284522,0.5767732,-0.084629096,0.036108494,0.53080153,0.04674697,0.6527163
0.39970377,0.5943843,-0.121254146,0.5006009,-0.0878159,0.095053986,0.42529523,0.13519737,0.5652662
0.58210653,0.45052367,-0.041805536,0.5812343,0.055114523,0.065227255,0.4650218,-0.07787306,0.7461103
0.52977574,0.49496835,-0.14376453,0.71790135,0.0030733794,0.11751279,0.6599983,-0.057419322,0.77703714
0.5157325,0.56276,-0.00885497,0.71690273,-0.14745155,0.07574944,0.44529498,-0.062316053,0.7511518
0.55448127,0.34693748,-0.10121649,0.76530755,0.060244247,0.0066094846,0.6500902,0.06860356,0.57556
0.4761557,0.4535805,0.122419745,0.7425637,0.13210878,0.036137417,0.36845565,0.0020657778,0.5450966
0.5185064,0.51894367,-0.096665226,0.5467191,0.121466875,-0.0821885,0.5111331,0.013722777,0.5365231
0.38697684,0.63346064,0.0814759,0.58839417,-0.09473835,-0.10449207,0.5038162,0.13014716,0.50433624
0.49308217,0.59441775,0.033955544,0.784066,-0.08069871,-0.0034469813,0.57947934,-0.08621418,0.54820645
0.48317498,0.44843483,-0.025225624,0.64839303,0.096626595,0.072279006,0.6463301,0.147448,0.67483616
0.60070604,0.63199675,-0.11925098,0.6929537,0.021816477,0.07896191,0.63638556,-0.069942445,0.7458013
0.48006666,0.36360693,-0.11150964,0.80467325,-0.104724616,-0.12201019,0.52302206,0.097108796,0.53409135
0.50797105,0.6212839,0.024487972,0.7700771,0.1272122,-0.10435628,0.4045503,-0.05326774,0.61185235
0.6697594,0.6159824,0.14339334,0.71924657,0.061002776,-0.08280357,0.49194455,0.14191356,0.52622294
0.5890616,0.61545527,0.14403543,0.7482883,-0.14878379,0.02548647,0.37268746,-0.04409069,0.53846246
0.3325203,0.44924775,-0.092645705,0.62796044,0.10609192,-0.08762225,0.509822,0.009342477,0.66864294
0.44623846,0.52436274,0.14440313,0.6606866,0.03297168,0.08543944,0.6144721,0.052337676,0.5961535
0.64303756,0.35967642,0.097441345,0.7882055,0.10252941,0.0812843,0.5579701,-0.00028511882,0.68903685
0.4914649,0.47487664,0.08102529,0.7009531,-0.05390899,0.028400242,0.64023006,-0.06779786,0.5687423
0.57474697,0.45016983,0.09237704,0.7584907,0.04533416,0.0037145764,0.5384363,-0.09438996,0.6420159
0.55452573,0.44458812,-0.09582287,0.6611164,-0.08261435,-0.0067228973,0.5373522,0.07458988,0.7642802
0.4158027,0.49471956,0.09027302,0.75554687,-0.13484034,0.03008525,0.57311904,-0.010143608,0.74797434
0.44580674,0.42765653,-0.088408224,0.617326,0.002406016,-0.0018500686,0.37572545,0.13651395,0.6942057
0.38515806,0.48769796,0.09163819,0.6144154,0.138156,0.03414531,0.59938437,0.017210335,0.6381192
0.41918796,0.46624166,-0.07665214,0.64160013,-0.026840724,0.062344104,0.4739524,-0.13276264,0.65011334
0.5506955,0.49762374,0.052700847,0.66071194,0.107216865,0.030694604,0.5063905,-0.036255024,0.51808465
0.57364225,0.6209578,-0.08902567,0.6601912,0.014468804,-0.04991836,0.60937977,-0.03778612,0.6295614
0.5711825,0.57759154,0.03433457,0.566074,0.14290228,-0.09653543,0.4464651,-0.045126148,0.5043883
0.43932337,0.64834124,0.04521218,0.68341935,-0.047520787,0.01405403,0.5899364,0.077424735,0.74327075
0.58023036,0.58735526,0.07444012,0.6417754,0.07663569,-0.057352908,0.47693092,-0.14946401,0.53319716
0.5668091,0.4301191,0.13830164,0.7640004,-0.12337522,-0.07066087,0.48611182,0.0082817525,0.72739786
0.4764267,0.55514115,0.06800249,0.55903536,-0.09920463,0.067479625,0.451891,-0.098878026,0.74795115
0.54072416,0.53903,0.1385001,0.6255233,-0.091545425,-0.05480592,0.46747196,0.11465758,0.48890692
0.5513941,0.55150896,-0.08885439,0.55556154,0.123455375,0.0075433254,0.62454605,-0.062262386,0.5908125
0.46121782,0.6544616,0.017385483,0.65446484,-0.0816225,0.01790291,0.37920374,0.07078181,0.6653863
0.336226,0.58164454,-0.0051957667,0.550525,-0.1478231,0.06144266,0.46567756,0.048457563,0.5684414
0.4378816,0.55446196,0.026438773,0.70907366,-0.0489678,0.110459805,0.49656415,0.05962783,0.64483225
0.60551405,0.43198982,-0.0039682537,0.61383533,0.03755586,0.0027556717,0.61360335,-0.023427159,0.7014186
0.60964465,0.54260504,0.018031985,0.534467,-0.14544572,0.021755591,0.45383465,-0.008641154,0.6247744
0.337133,0.5437155,0.07403116,0.7564519,0.060529113,-0.028984882,0.5335258,-0.023710638,0.6306473
0.5880436,0.43246058,0.09362854,0.5382209,-0.022702813,0.017158985,0.3640383,-0.123234585,0.6778825
0.42605478,0.56083834,-0.0967068,0.7740315,0.075660795,-0.09864852,0.37516823,-0.044301353,0.5161519
0.38089827,0.48617783,-0.081440024,0.57217884,0.085184634,-0.13208936,0.46332672,-0.046516962,0.5124153
0.5025683,0.42012563,-0.0885026,0.5138478,0.031672,0.03551881,0.5755359,0.11598876,0.5715521
0.45352322,0.5369334,-0.12234734,0.6115642,-0.121313564,-0.03851091,0.6411971,0.13010433,0.54504687
0.41436124,0.52328616,0.0007290244,0.75327176,0.06224914,0.097710505,0.35022128,0.06419332,0.659397
0.5431659,0.6194217,0.05526012,0.8090574,0.10796374,0.07572375,0.43304968,-0.07949656,0.4820166
0.38558745,0.53439116,-0.12524994,0.55727375,0.1263814,0.112154126,0.45490223,0.10188112,0.70425296
0.5303769,0.5500715,-0.11286627,0.728813,-0.06048832,-0.008400843,0.4609817,0.04339756,0.52664256
0.34598303,0.5456045,0.09570445,0.71040964,0.052988023,-0.08122734,0.3687935,-0.029080622,0.66149986
0.58429325,0.60656846,-0.07631443,0.6266746,0.024444774,-0.1238026,0.5887042,0.023472965,0.69802064
0.5217124,0.59916985,-0.0525605,0.53850245,0.08410841,0.052763432,0.34796792,0.031735063,0.73072654
0.45980793,0.39032763,0.073227346,0.5453218,-0.032368973,-0.115778536,0.6390966,0.0052785277,0.70594573
0.48565,0.3892877,0.011044532,0.50596285,-0.08889916,0.107150316,0.39912176,0.07644001,0.55677015
0.5392545,0.5242773,-0.045856565,0.540202,-0.09381375,-0.025803678,0.47790098,-0.08922616,0.69469523
0.49361336,0.45863497,0.027691662,0.4831547,0.08369589,0.1083118,0.5577243,0.046765342,0.5233491
0.37554348,0.65796304,-0.09312062,0.7419673,0.0439623,-0.09423228,0.638558,0.14695126,0.5565379
0.48492932,0.6221776,-0.12176207,0.7150514,0.13238722,-0.06595715,0.4156485,-0.04448676,0.541316
0.5668781,0.53883886,-0.02127251,0.55699503,0.040579736,-0.09887807,0.45515406,-0.12085287,0.5489224
0.5374092,0.5924711,0.14244619,0.57373744,0.09482655,-0.09236267,0.4805256,0.13353959,0.49591652
0.37915513,0.41903812,0.018628806,0.7376559,0.03793113,-0.06566808,0.5780978,0.091991365,0.5728595
0.62763983,0.5517106,0.14039758,0.60966223,-0.11135733,-0.08396502,0.364664,0.07875186,0.7222502
0.41450512,0.4743634,-0.06374483,0.6320542,0.05577579,-0.09832435,0.5008626,-0.11495425,0.795099
0.5663808,0.59762603,-0.010608211,0.6500906,-0.13717432,0.12835667,0.43988785,0.017759636,0.58049244
0.5518518,0.4195761,-0.10037878,0.5487714,-0.08112341,-0.026323415,0.43128967,0.08999522,0.504019
0.4560302,0.5934645,-0.1057253,0.7803422,0.10941985,0.07367319,0.6311363,-0.08564573,0.60070693
0.5648937,0.54812515,-0.09896654,0.8124106,-0.047488563,0.095872566,0.5364433,0.071926355,0.7063348
0.46730724,0.5399216,0.087576255,0.571082,-0.0018764585,-0.094814435,0.379848,-0.10969638,0.7222584
0.5387305,0.4112817,-0.11883081,0.59389776,0.13844207,-0.119970456,0.49200755,-0.064015985,0.67188126
0.5722929,0.40345454,0.008371443,0.7577944,-0.121577516,0.11354196,0.5154432,-0.00289163,0.6702952
0.37030545,0.5112571,-0.02886574,0.8289817,0.10057917,0.12227672,0.4110651,0.07671061,0.7135916
0.48706868,0.38604233,-0.11916896,0.66108084,-0.011945412,-0.07777029,0.43570405,-0.07959109,0.67584974
0.41505462,0.4827671,0.07629827,0.55726796,-0.069386765,0.04645434,0.47969842,0.0764474,0.64559585
0.36911267,0.5200827,0.07090895,0.73473203,-0.11505738,-0.055953078,0.36163744,-0.00016199052,0.6955655
0.54853487,0.55158895,-0.01970002,0.5374073,0.121204406,0.098730475,0.62026983,0.06334984,0.5677866
0.40527207,0.5938225,-0.032511525,0.751984,-0.0009499192,0.13080111,0.59347904,0.020984814,0.7463665
0.3649795,0.4999604,0.03293532,0.7117026,0.049895763,-0.054788128,0.56609124,-0.07939246,0.5798117
0.5289341,0.4570268,0.14324912,0.7024779,-0.14158276,0.042537928,0.49311894,0.010914177,0.50631034
0.38547343,0.5737536,0.02075848,0.81595755,0.09513292,0.1313425,0.4842002,0.04146257,0.6514858
0.6471755,0.45175105,0.05503419,0.59149235,-0.13377744,0.124957055,0.4163282,-0.13176341,0.6208983
0.45806822,0.5661837,-0.100167476,0.72698987,-0.13280706,0.0074481517,0.60620403,0.038604185,0.78095824
0.44852483,0.4063587,-0.06248319,0.6261175,-0.09763157,-0.14072178,0.36223677,-0.06414789,0.59925663
0.50385445,0.32930863,-0.024423555,0.59934473,0.05353163,-0.114955425,0.47978386,-0.03931403,0.5938124
0.55521,0.56006217,-0.022738397,0.5872914,0.025210887,0.14436439,0.5435682,0.044904873,0.6398727
0.43032697,0.57354087,-0.0030076206,0.64983225,0.10839987,-0.011819407,0.6379328,-0.06482964,0.5418803
0.52034736,0.4081284,0.10347244,0.64932984,-0.07922287,-0.08313747,0.5249393,0.08229345,0.6783025
0.5144373,0.56304693,0.08879857,0.5822141,-0.021078065,-0.022515297,0.3901815,0.0018743426,0.75195
0.50569844,0.5322855,-0.103630334,0.76576114,-0.046468467,-0.019018441,0.47608614,-0.033647887,0.58164096
0.6254089,0.53926307,0.106521666,0.7568073,0.021468386,0.051981732,0.53725797,0.07400642,0.71020496
0.54435766,0.46823552,0.11435941,0.6619784,0.005004883,-0.05193372,0.3879915,0.006789714,0.768991
0.54198086,0.41498813,-0.074065685,0.59314096,-0.07270139,-0.11628594,0.63010263,0.10254648,0.7637892
0.49072114,0.43653458,-0.026820391,0.5361457,0.02930057,0.10097769,0.58008265,0.1377579,0.5117589
0.5415315,0.3604841,-0.081241965,0.56664854,0.13002333,0.014229715,0.67157304,0.07734069,0.53086793
0.599758,0.6537358,-0.09025675,0.49603388,-0.021635354,0.044998422,0.53236383,-0.00028651953,0.52157164
0.35617906,0.48206073,0.121077985,0.61427665,-0.042752087,0.021581322,0.51603276,0.0032853186,0.5266852
0.3742295,0.609475,-0.05220741,0.67250293,0.13415223,-0.06493813,0.61553127,0.0048721433,0.5922426
0.46511,0.45176312,-0.029669635,0.80895615,0.13410702,-0.12213956,0.34396762,0.009389892,0.51432204
0.466673,0.42758268,-0.10740803,0.546075,-0.06815647,-0.11949868,0.5221447,0.12749872,0.62875545
0.34181905,0.4953147,0.07232459,0.6648742,-0.12409498,0.016725242,0.58224404,0.024865255,0.7575623
