A,B,C,D,E,F,G,H,I
0.98795336,-0.11224591,-0.07157232,-0.06929534,-0.30006522,-0.12047309,-0.029816203,0.97773063,0.8557942
1.0442258,0.084439576,0.028052256,-0.14795065,-0.37910923,-0.011863172,0.09340833,0.8912864,0.87463033
1.131293,-0.068645835,0.103939444,-0.054435126,-0.062144026,0.0049462914,-0.00951609,0.9625994,1.1018747
1.0800785,0.078231275,-0.10872513,0.005774677,-0.32967272,-0.14645198,0.07339774,0.9702264,0.859189
0.9468104,0.0057406425,-0.025578372,-0.070142575,-0.34261942,-0.0981901,0.11713588,1.1395072,0.9348623
0.88988274,0.078044236,0.045840427,0.14220467,-0.7057532,-0.09049981,-0.10029846,1.0805187,0.9733006
0.8493129,0.13618833,-0.06923039,-0.034349643,-0.44361302,-0.03326744,0.11302358,0.8655189,1.0087339
0.8989873,0.12592196,0.005317658,-0.11259928,-0.2983238,-0.10512316,-0.12172881,0.8541074,1.1035596
1.1193137,-0.09801069,0.06618379,-0.08701387,-0.22768219,-0.067234114,0.13621277,0.85090023,1.031754
0.91178966,0.1470057,-0.14508253,0.0046591014,-0.32635927,-0.035163336,0.030623391,1.0251148,1.0182748
1.033895,-0.0044079274,-0.045540623,0.018295467,-0.39819264,-0.085967965,0.09104885,0.9811629,0.9078673
0.8553418,-0.075933464,-0.043658264,-0.010877252,-0.38343632,0.10782689,-0.011173457,1.0824782,0.94791305
1.0727729,0.037342146,0.09510721,0.06072794,-0.48681358,-0.048214085,-0.031251542,1.1192752,1.0697337
0.9861026,0.029705718,-0.0685901,0.06585303,-0.45332822,0.09371631,-0.012579083,1.040113,0.9673638
0.9778089,-0.016035676,0.044511363,0.13203928,-0.5391191,-0.002254054,0.13267353,1.1214958,0.9380302
0.884055,-0.058984496,-0.0542031,-0.091165915,-0.45496774,0.06067218,0.02108562,0.87336737,1.0097361
1.1356641,0.021067947,-0.029621065,0.13741392,-0.40243754,0.019184321,-0.022019267,0.91197836,1.0472479
0.90375495,0.0842351,-0.08186356,-0.07320702,-0.16447091,-0.01734583,0.12910959,1.1342804,1.1029751
0.92361844,0.11761305,-0.1261389,0.04080373,-0.6434922,0.06251229,0.035145625,0.84843683,1.1235067
1.0466417,0.1260534,-0.12954456,-0.024066806,-0.39535776,-0.03838885,0.06694318,0.97418857,0.90499127
0.94525003,0.12976858,0.08073865,-0.044661216,-0.5615765,0.07087664,-0.084399536,0.9662001,0.9248148
1.1206838,0.02784291,-0.03756859,-0.13981205,-0.49330664,-0.13792086,-0.09515779,0.9499626,0.92550504
0.94130874,-0.009280995,0.04963523,0.0052826107,-0.38934988,0.031063125,-0.10226305,1.130055,0.88817215
1.0944612,-0.14449888,0.054536358,0.040028036,-0.51432335,-0.011903644,-0.042262226,0.9992644,0.96447873
0.9061654,-0.03617826,-0.009494022,-0.11471169,-0.397963,-0.13581714,0.033789694,1.0933559,1.0677828
0.9518878,-0.13602631,-0.12754595,0.14712894,-0.38716856,0.06527898,0.13629058,1.0002857,0.84548545
1.0751084,-0.081478216,-0.0064007193,-0.051045515,-0.45225227,0.05348724,0.08078472,0.88563275,1.0772839
1.0493703,-0.078409754,0.048196405,-0.0010160357,-0.3170173,0.016000211,-0.08083427,0.9337293,1.0980871
0.9864047,-0.11077736,0.08661176,-0.053738043,-0.3550514,0.04211764,0.14084426,1.0334747,1.0607686
1.0424062,-0.027362466,-0.046443544,-0.015566558,-0.47218084,-0.0021578968,0.14188409,0.92779243,1.0044001
0.8887045,-0.10397489,-0.13753167,0.060069233,-0.5660479,-0.13735405,-0.03230322,0.886276,0.8555138
0.8809363,-0.08258515,-0.025832228,0.14473608,-0.2491031,0.0454361,-0.14743313,0.9466861,0.84271055
1.0379074,0.08223595,0.13748208,-0.018080339,-0.22224078,0.06689511,-0.026030235,1.052884,0.867436
0.99588704,0.12762174,0.019605279,0.0993844,-0.35006446,-0.0045615137,-0.054331057,0.85326093,0.9868656
0.9552359,0.024063006,0.115421504,-0.020353585,-0.108168215,-0.02657263,0.026452556,1.0052996,0.95328474
1.0926541,0.098582596,0.09022294,-0.104409784,-0.21979012,0.00012899935,0.098640025,0.95841867,0.9209852
0.8779876,-0.11375698,0.040144995,0.09920165,-0.27618426,-0.039154492,0.0618698,0.9346121,1.0808598
1.0097021,-0.13218006,0.08255397,0.11637384,-0.37579694,0.024450943,0.059532613,1.1295967,1.0687046
1.1299493,-0.07654971,-0.10883917,-0.06751893,-0.3702706,0.14585459,0.046716973,0.97147095,0.8507501
0.8631227,-0.082792304,0.0051240623,0.0230155,-0.33677012,0.007083416,-0.117720544,0.86111546,1.0438057
1.0500811,0.112597495,-0.09200388,-0.022742659,-0.4188997,0.04865256,-0.039060228,0.89540565,1.0686183
1.0863913,-0.053138852,0.04984519,-0.11676951,-0.20409176,0.11440587,0.06467743,1.1018943,1.1231787
1.0765795,-0.08965447,0.006900668,0.027534723,-0.5080508,-0.031409547,0.1116178,1.0883855,1.0464627
1.005041,0.06315759,-0.07967831,-0.13479188,-0.4283659,0.087675735,-0.12754834,0.8616651,1.1083959
0.9703668,0.019880608,0.13624209,-0.015233174,-0.36725634,-0.098840535,-0.086087555,0.93262863,1.0324531
1.0523243,0.0014749616,0.027042985,0.1394532,-0.30779427,-0.08519592,-0.014960796,0.91782874,1.0170364
1.0858729,0.09935959,-0.1011789,-0.12491586,-0.3753183,0.0135974735,-0.08334418,0.8979733,1.11194
0.89289623,-0.027352832,0.10323328,-0.13708493,-0.21896386,0.027118564,-0.03196898,0.9720314,0.85580933
1.1020737,-0.011740223,0.1185227,0.08097723,-0.36503583,-0.14403933,-0.044383265,0.9183899,0.9942565
0.9365909,-0.10536127,-0.09467228,-0.12440651,-0.5129153,-0.12828796,0.06834288,0.9879992,1.016174
0.8703547,0.058044583,0.10481894,-0.021995515,-0.14545792,0.12691599,-0.040490113,0.98285604,0.990104
0.8765324,-0.14551868,0.13663906,-0.14728248,-0.3141205,0.069680914,-0.14078803,1.078809,0.92624736
0.92623484,0.102454364,-0.01849939,0.046010613,-0.49929613,0.051159337,-0.02782996,1.1219959,0.98960406
0.96317554,0.029759765,-0.0060638487,0.018974543,-0.5519324,-0.149887,0.14752176,0.95835245,1.0540769
0.94036543,0.12856245,-0.12501325,0.010894567,-0.24147175,0.062023655,0.09361853,1.004945,1.0135243
1.140249,0.1468736,0.06154315,0.024518535,-0.3815874,0.12934294,-0.10451462,0.861297,1.0536835
0.9851286,-0.07811943,0.1394532,-0.040446945,-0.22542876,0.01367186,-0.08024049,0.8792535,1.0424109
0.9150182,-0.066871405,-0.10400315,-0.05668713,-0.18395823,0.14314085,0.053953677,1.0203704,0.9724648
1.0082483,0.05174996,-0.07218404,-0.12079733,-0.59873956,0.05246763,-0.03155537,1.0450104,1.0087634
0.9593556,-0.030174546,0.11146331,0.03948015,-0.43265694,-0.085293606,-0.10524776,1.1308209,0.8752802
0.9748419,-0.10561238,0.12935135,-0.12697206,-0.6322256,0.097678885,0.13788503,1.0097871,0.98179746
1.0842183,0.030104682,0.10854921,0.008287773,-0.5665321,-0.14867194,-0.13712564,0.8511658,0.95028853
0.90844417,0.14347616,0.018511519,-0.113727406,-0.2891624,-0.068925105,0.12301701,0.93206847,0.9943951
0.9876914,-0.032261543,0.10831243,-0.06751088,-0.23875605,-0.05400689,0.045216322,0.8915005,1.007365
1.0706267,0.09025639,0.030855328,0.049213633,-0.3359449,-0.00023031235,-0.116711125,1.0941145,0.9187723
1.0069714,0.03451565,0.1417206,-0.023323894,-0.39789736,0.074964315,0.10550943,1.022264,1.0761578
0.8979377,-0.028627291,-0.06459334,-0.036721036,-0.4529996,0.041868567,0.14555323,1.1318418,0.875278
0.9645095,0.111895174,-0.097574726,-0.03798788,-0.33457407,0.06689598,0.0039078295,1.0138166,1.1350175
0.858165,-0.14059708,0.11700386,0.07950744,-0.530677,-0.13512293,-0.03299219,1.1402501,0.95949244
0.9640923,0.07355948,0.028603166,-0.050041564,-0.48046213,-0.1442954,0.13179162,0.91462076,1.1232495
1.0777225,-0.114682466,-0.13274622,-0.0034252703,-0.47440326,0.100149035,-0.05162049,0.9467012,1.1041539
0.930105,0.11226472,-0.122362,0.056867346,-0.39558315,0.11146188,-0.00039546192,1.0657734,0.9617538
0.9050701,0.024286434,0.11518261,0.12472257,-0.5116125,0.054342955,-0.12675893,1.049447,0.8440411
1.1308844,0.109457105,-0.06359897,-0.09844094,-0.5205046,0.14742175,0.026228353,0.86969674,0.9994806
0.8677786,0.14288995,-0.026083536,0.072593,-0.31428066,-0.098629534,0.10861164,1.1026541,1.0988188
0.9956416,-0.14046192,-0.070431665,0.050523877,-0.43416306,-0.032416575,-0.031399332,0.85120976,0.9456442
1.0829104,0.119002044,0.10148844,0.095978156,-0.1764347,0.036239415,-0.0099776685,0.9577786,0.86573106
0.8855915,-0.00539428,-0.07392501,-0.09605953,-0.36489248,0.026459038,-0.14198846,1.112287,1.0868955
0.8762664,0.04697354,0.054068923,-0.045715123,-0.5203779,0.1471403,0.14653775,0.9292014,0.8913505
1.1223129,-0.089016676,-0.12014443,-0.06882019,-0.11988093,-0.0013120621,-0.12939562,1.0909704,0.90671086
0.9606304,-0.1304281,-0.08964497,-0.08051801,-0.60190415,-0.025976233,-0.09371431,0.94664675,1.0715299
0.8580216,-0.074333064,-0.046314456,0.029073521,-0.37861115,-0.11918532,-0.11443906,1.1115576,1.0504074
0.9796487,-0.048898228,0.044280738,-0.02202171,-0.38824496,-0.080864996,-0.07145421,1.1076909,0.91314995
1.1404438,-0.046300597,-0.043305412,-0.11842112,-0.43381453,-0.090425715,0.123307526,0.90548486,1.0233481
1.0526109,0.04357691,0.10376191,0.03782569,-0.38682932,0.06773771,-0.10828078,0.9551552,1.1076179
0.8678474,0.031201169,0.14183986,-0.07137786,-0.30769876,-0.12842861,-0.085493736,0.8499985,0.9039154
0.9568215,-0.060075976,0.01341027,0.105740696,-0.32689375,0.0757135,0.0931302,1.0611149,0.9749322
0.8955903,-0.016654372,0.084210545,0.12025255,-0.6176887,-0.05782385,0.05512771,1.0718118,1.0243937
0.9038195,-0.08445084,-0.02545558,-0.07258922,-0.2518865,-0.05101397,0.11617255,1.0886141,1.0072899
1.0927432,0.109170705,0.08082722,0.07676081,-0.40254086,0.119553655,-0.045907654,1.0258067,0.9562077
1.06522,0.086501315,0.095919624,0.11292106,-0.5948012,0.024197638,-0.13547623,1.1283159,0.88940215
0.8723647,-0.13229784,0.12802398,0.04811652,-0.53809476,-0.13309625,-0.10650782,1.0565515,1.0995793
1.0215639,-0.022940665,0.13911137,-0.009235233,-0.5714988,-0.05004882,-0.026406728,0.97216403,1.1470541
0.91606724,0.06630698,0.051986888,-0.08875498,-0.24612431,0.09276016,0.09178989,0.92727005,0.85213375
1.077502,0.14646524,0.0012581646,-0.11174208,-0.41319588,-0.03412693,-0.0844488,0.8663401,0.92681867
0.9999439,0.005149871,-0.0403118,0.1333752,-0.5456039,0.041916803,0.1428138,0.89225566,0.85713154
0.9686604,-0.048932955,-0.07429909,0.025779933,-0.20392396,0.07875724,0.046447456,0.849718,0.95973164
0.99812067,-0.12415452,-0.022803396,0.066038474,-0.347018,0.11562222,0.03216201,1.0875299,1.0936635
0.92483747,-0.01267302,0.02759485,0.027556106,-0.35866994,-0.11157344,-0.0296034,1.041457,1.03307
1.1495626,0.09439011,-0.080598615,0.064704135,-0.56668955,-0.12998198,-0.14414938,1.100871,1.0597286
1.0882862,0.101911604,0.029380634,-0.04413253,-0.6846355,-0.12375731,-0.11095731,0.88098645,0.9676665
1.1023415,0.00012466311,-0.033637352,-0.02573812,-0.2269395,-0.004078865,-0.1111307,0.88677955,1.0574374
0.8724028,-0.06969061,-0.02797135,-0.0025869906,-0.31329006,0.13932326,-0.08345774,1.1368923,0.8780231
1.0824559,-0.10376054,0.010866955,-0.018215254,-0.4292007,-0.119801156,0.040020615,1.1334076,0.9678881
0.98523134,0.0056474507,-0.12468094,-0.078165404,-0.5341096,-0.11816561,-0.09734924,1.0636474,1.0467412
0.94379556,0.107326746,-0.012839943,0.120201975,-0.4277327,-0.10116079,0.0033936203,0.84921026,0.97933185
0.98744786,0.11231741,-0.08036551,0.07883482,-0.11074436,0.05467701,0.07845995,1.0880224,0.94795537
