A,B,C,D,E,F,G
0.49151665,0.38870117,0.40757737,0.39855543,0.4017533,0.37311286,0.4821649
0.5430314,0.4107523,0.4186872,0.40459028,0.39700714,0.36428875,0.48497117
0.5515083,0.4044427,0.41259426,0.3900904,0.39859998,0.371,0.49817446
0.4422043,0.40842363,0.41824898,0.39297184,0.3962956,0.36600012,0.4491835
0.44477838,0.40553874,0.4233108,0.3831545,0.39233527,0.36427316,0.43733272
0.46048146,0.4175455,0.41459218,0.3837059,0.39172852,0.36534223,0.42239398
0.46405804,0.40344977,0.44566074,0.3778242,0.38892612,0.368494,0.4023608
0.49218464,0.3982008,0.44972932,0.38157398,0.38720244,0.36687055,0.40789792
0.51744115,0.39949527,0.45279643,0.37428787,0.37565306,0.36666536,0.36628872
0.521447,0.4338894,0.48527768,0.38562772,0.3761222,0.3631228,0.40736142
0.534589,0.4229675,0.50173545,0.42745462,0.3826795,0.3674423,0.38503787
0.5166484,0.43964744,0.47254997,0.40039772,0.39019963,0.37220156,0.35620758
0.5182956,0.43869105,0.48266822,0.39121693,0.3870875,0.3773085,0.39303455
0.49641362,0.42906007,0.47966528,0.39191923,0.3859938,0.37618002,0.3829143
0.45350015,0.44489694,0.47359014,0.39539286,0.37692267,0.37800485,0.3874741
0.4870978,0.4635453,0.49107173,0.40292704,0.37939662,0.37313196,0.4142429
0.49429697,0.45092055,0.502977,0.4015258,0.3816029,0.37838954,0.42349648
0.5238357,0.4421051,0.48236454,0.40392467,0.38663226,0.37614283,0.41540822
0.54273325,0.44485277,0.49107674,0.3861762,0.414607,0.37516442,0.4608506
0.50471777,0.4101552,0.50835264,0.40824813,0.42176577,0.37548503,0.47648758
0.50499773,0.4043675,0.49598062,0.38358748,0.377338,0.3735759,0.5124415
0.51008946,0.4117432,0.5326456,0.3892568,0.3702628,0.3707055,0.50369537
0.5829264,0.42627728,0.55433416,0.39283815,0.36628157,0.3661243,0.48676926
0.499014,0.40837377,0.5061118,0.39911324,0.36863112,0.36417773,0.51179206
0.49311182,0.42326027,0.48722872,0.40361956,0.3680389,0.3620234,0.5183774
0.49752292,0.4061762,0.4820737,0.39201048,0.3658452,0.35520434,0.4388431
0.4891988,0.4043258,0.47499725,0.39588615,0.37310094,0.35621336,0.41877544
0.48199475,0.41616315,0.49077907,0.41563556,0.3864395,0.35644305,0.3993864
0.49822494,0.42194188,0.49778652,0.39508966,0.38985538,0.35733113,0.38480657
0.51357883,0.3957624,0.47286168,0.39287004,0.38767233,0.35314557,0.3629177
0.4941018,0.39306456,0.4630472,0.3953234,0.3947239,0.35426354,0.37732056
0.5111275,0.37781486,0.44102454,0.38814074,0.388624,0.35197526,0.38105488
0.5069161,0.37762928,0.48785436,0.38984096,0.38569337,0.35022885,0.37623626
0.5419512,0.36821038,0.49882573,0.38819852,0.38201582,0.3468725,0.40462995
0.50724274,0.39938593,0.49350724,0.39844516,0.38471395,0.35000712,0.41074175
0.55835766,0.40373743,0.47250503,0.3880251,0.3839419,0.35085768,0.39913827
0.44979483,0.4176843,0.44780377,0.39508083,0.38356084,0.35258436,0.4273106
0.49619752,0.39740378,0.45381892,0.39311337,0.38523245,0.3507166,0.41270772
0.46887094,0.41073257,0.4180177,0.4222273,0.38746318,0.35384947,0.4218228
0.47635642,0.40741813,0.43212125,0.41319656,0.38817373,0.35330644,0.40667567
0.4950413,0.39649975,0.43930167,0.37616786,0.38378367,0.3580554,0.41240993
0.4654869,0.40405393,0.47364444,0.40334094,0.35178846,0.36094716,0.421312
0.45002162,0.39455205,0.4880482,0.42145395,0.3939171,0.35646135,0.44557363
0.44947383,0.40265474,0.4523448,0.40622476,0.39036894,0.3582789,0.44584498
0.4715319,0.4146564,0.4273362,0.39773908,0.38495693,0.35817766,0.42033586
0.48744443,0.42869553,0.4513848,0.4120212,0.38160095,0.3600341,0.43640777
0.48735905,0.4340557,0.4324006,0.40850863,0.37922007,0.36110875,0.42239398
0.45206666,0.42121953,0.448962,0.4154088,0.38172066,0.3668015,0.40368056
0.47227538,0.4235673,0.45842507,0.40700233,0.39450148,0.363441,0.42044163
0.48159587,0.41398662,0.44785437,0.40353703,0.38810894,0.36237982,0.42508596
0.49970105,0.39624843,0.42720276,0.3771415,0.37847966,0.36357,0.43436462
0.46676123,0.40832615,0.42917645,0.40644863,0.37674308,0.3619024,0.44391307
0.49307486,0.39156246,0.4168174,0.4166235,0.37392548,0.35996267,0.49628943
0.4628846,0.41977748,0.41673577,0.41589734,0.38101166,0.3572994,0.49481994
0.42786244,0.40025476,0.44927835,0.38676044,0.37959924,0.35269704,0.5042204
0.51770115,0.38988742,0.46184465,0.3810694,0.3787684,0.3536601,0.5313661
0.5092766,0.38898763,0.44773075,0.40631306,0.37697366,0.35304913,0.5473645
0.5048518,0.40303305,0.518819,0.41547439,0.37217823,0.35347366,0.5399909
0.5126869,0.41373864,0.50652045,0.4166942,0.37893087,0.35054693,0.54954976
0.5061415,0.42727667,0.536219,0.41271,0.3790978,0.35271865,0.53467584
0.5493624,0.41568318,0.54859746,0.41956168,0.37442708,0.35545093,0.5340033
0.5321159,0.44783235,0.55020577,0.4114179,0.37682703,0.35785884,0.5088995
0.40853298,0.44515425,0.50051105,0.40987194,0.36570543,0.3611231,0.53083
0.49276334,0.42072916,0.5159014,0.41109723,0.35935584,0.36249104,0.5316736
0.5324119,0.39966226,0.5247155,0.3987006,0.39167476,0.3629573,0.5321281
0.56697285,0.41619456,0.51114786,0.41117993,0.38795593,0.3568658,0.5339575
0.55710524,0.40752366,0.5155219,0.40317672,0.38993293,0.3620811,0.560217
0.5814305,0.38399717,0.5173195,0.38742465,0.39003438,0.35950485,0.51527923
0.550972,0.39675498,0.49036628,0.39329657,0.38972342,0.35937905,0.52608675
0.5378954,0.39825842,0.47333136,0.3913953,0.40011522,0.35999227,0.51011693
0.52217996,0.38330615,0.43297043,0.39291573,0.39896724,0.36243752,0.52074885
0.5207791,0.38204634,0.4645457,0.38326013,0.3928593,0.3621148,0.4987769
0.5000367,0.37397242,0.47140366,0.37326863,0.3995423,0.35716978,0.52443475
0.5136486,0.37181643,0.44365114,0.37411618,0.39645144,0.35330746,0.5345785
0.5023336,0.37528282,0.4417708,0.38251197,0.3881953,0.34668785,0.5620224
0.46626747,0.38252962,0.43248776,0.37847123,0.39272693,0.34548897,0.55106366
0.45601845,0.3733413,0.437889,0.376328,0.38721788,0.34434968,0.5493401
0.4873886,0.38577956,0.42441836,0.39726663,0.38889575,0.34253362,0.56653166
0.4432245,0.3769924,0.45909187,0.38351536,0.3829419,0.33994392,0.56244236
0.46880448,0.37456834,0.4613696,0.37622088,0.38308543,0.34066653,0.58547693
0.46219,0.3794733,0.45185417,0.3788577,0.3833287,0.34127393,0.56926346
0.48878914,0.3841302,0.46525568,0.3782947,0.37278807,0.34327313,0.5446187
0.45978257,0.41401538,0.47060883,0.40133923,0.38770196,0.3436003,0.55504507
0.46561646,0.40643272,0.4345314,0.38402677,0.3851511,0.3436747,0.5392062
0.48560867,0.40237227,0.44020692,0.3989468,0.3816351,0.3498373,0.541468
0.46563998,0.4051823,0.44737297,0.39246017,0.3789083,0.34012845,0.55085725
0.5162864,0.37076524,0.4803572,0.40108705,0.37891337,0.34620562,0.5350457
0.53691447,0.40362424,0.47149107,0.41422155,0.37893465,0.34625307,0.56358784
0.54213125,0.41153312,0.47663715,0.4006399,0.38237643,0.34800613,0.5528178
0.52737725,0.41859612,0.45651513,0.40835878,0.38108346,0.35153508,0.54743934
0.4852117,0.4296543,0.4578001,0.40979555,0.4066295,0.35309246,0.53060853
0.50000894,0.41204146,0.44629633,0.40773425,0.40099767,0.35284653,0.55449843
0.5018889,0.39888352,0.4512739,0.41647965,0.39447165,0.35360315,0.5469678
0.47549206,0.4051181,0.42770854,0.39824706,0.38889393,0.3523396,0.56650496
0.43881285,0.3929888,0.42821914,0.39454478,0.3850701,0.34902978,0.5610986
0.39816445,0.40632582,0.4324086,0.39306253,0.39239818,0.34797278,0.55565256
0.471407,0.40926346,0.42649478,0.3929277,0.3905576,0.34815115,0.5865502
0.45486835,0.38087884,0.42636845,0.37325168,0.3986309,0.3487162,0.5502516
0.51231146,0.37457708,0.41717276,0.36021832,0.39669415,0.34377015,0.49903104
0.48279634,0.40206245,0.43889272,0.38242635,0.39343745,0.3338862,0.49388313
0.42403048,0.40385175,0.4278305,0.36920592,0.39278856,0.33862585,0.48667458
0.49113226,0.3948768,0.43394142,0.4076261,0.38842127,0.3462395,0.4853304
0.4791577,0.38705558,0.4329751,0.39421737,0.39060852,0.34969145,0.48095796
0.39092535,0.38480377,0.45593733,0.37476885,0.38594198,0.34931278,0.47914648
0.4871234,0.37672895,0.46804887,0.3824788,0.38492176,0.34597206,0.48675779
0.47549433,0.39992034,0.44478217,0.39650857,0.3929132,0.34430623,0.5007416
0.45510304,0.37669358,0.42809713,0.39543787,0.38802704,0.3453448,0.51441675
0.44739208,0.39224347,0.41064417,0.3915188,0.3937217,0.3447388,0.53360987
0.45807293,0.36276,0.42438748,0.39171013,0.38378653,0.344062,0.531112
0.46068734,0.3948276,0.3984588,0.38492703,0.37262484,0.34070382,0.56451017
0.45537814,0.41330004,0.40048122,0.39258328,0.3839614,0.34318733,0.5452571
0.4366441,0.3894871,0.44280866,0.39754227,0.38541538,0.34786233,0.5643892
0.5068538,0.40607104,0.44729528,0.39280853,0.38065705,0.35110587,0.557307
0.5237846,0.41741762,0.48909461,0.40005112,0.38316256,0.35339868,0.5748139
0.5108959,0.40249306,0.48586228,0.39881697,0.3890349,0.35552976,0.5674992
0.4381445,0.40731174,0.4532348,0.39104837,0.38151664,0.36135042,0.5705497
0.53340465,0.41811955,0.4343104,0.39514074,0.38550496,0.3624955,0.56513995
0.47446287,0.4027951,0.4471937,0.39299077,0.38635173,0.3618904,0.5765046
0.47156543,0.4025103,0.44454685,0.41815934,0.38091987,0.3632205,0.5904243
0.5349539,0.4199387,0.44646543,0.41210988,0.37656423,0.36582494,0.59311575
0.518084,0.41487977,0.48053223,0.39925233,0.38407266,0.3662618,0.5968877
0.5715238,0.43567222,0.45984897,0.39267537,0.37860668,0.369025,0.5776704
0.4711187,0.44120353,0.50015336,0.38309956,0.3908332,0.36833665,0.57911557
0.47642818,0.40560132,0.45382395,0.39350367,0.35880128,0.37024722,0.586163
0.48719093,0.40344638,0.5121978,0.39733914,0.40631294,0.3686794,0.5837475
0.5122224,0.39123803,0.49132544,0.38759783,0.40099767,0.36563528,0.5735473
0.53241426,0.38605013,0.4985613,0.3930602,0.40342855,0.36500508,0.5541983
0.49095652,0.41576037,0.48435897,0.41202158,0.41061252,0.3616073,0.57169473
0.526108,0.39232713,0.48737606,0.38944918,0.40088597,0.35953772,0.5666904
0.5248318,0.42046714,0.48031744,0.39574078,0.39358655,0.36707944,0.54435444
0.5112319,0.43662918,0.45620733,0.39216334,0.3844936,0.36204508,0.53841907
0.49862707,0.43763894,0.4766622,0.39168355,0.39428264,0.36489034,0.6091192
0.5123659,0.40713584,0.45014402,0.3910461,0.39650005,0.36723605,0.6243533
0.5004378,0.41573653,0.42982993,0.39388013,0.4041603,0.3655974,0.59971297
0.48816216,0.4079229,0.4267877,0.37370333,0.40296853,0.3665328,0.55833733
0.4456677,0.3898671,0.45895183,0.40292105,0.39995298,0.3596337,0.5329834
0.47690594,0.38240469,0.42470887,0.4103576,0.40979332,0.3576225,0.52403456
0.43912593,0.39780957,0.40064642,0.39871773,0.4116014,0.3574637,0.5198144
0.3834086,0.39459324,0.41567138,0.40374708,0.4163746,0.35920748,0.5287678
0.46105692,0.38798743,0.45230862,0.4164972,0.43171164,0.3675088,0.5182049
0.4961069,0.38820693,0.46342686,0.38381848,0.37989458,0.36434188,0.5436499
0.5135844,0.39493415,0.48111892,0.41067496,0.38236326,0.35579753,0.56138897
0.5354688,0.42811656,0.5109992,0.40294775,0.38115197,0.3577841,0.55501616
0.5900097,0.42101532,0.47426978,0.3846012,0.37726673,0.35600552,0.5670788
0.4705823,0.41231954,0.46933547,0.40637618,0.37940037,0.36233968,0.5654102
0.4505249,0.40788698,0.4556777,0.4041173,0.38815308,0.36383787,0.55903745
0.46782658,0.38545832,0.4487151,0.37388316,0.3804952,0.3634371,0.5493564
0.47557855,0.38652405,0.43973807,0.37025645,0.37221503,0.36681303,0.5406732
0.4419711,0.4230571,0.41924635,0.39237097,0.3796773,0.36422247,0.5345601
0.44351906,0.39324084,0.40653953,0.38446385,0.3793669,0.36835992,0.5447992
0.4341634,0.41881403,0.45651275,0.38886902,0.37990758,0.3656306,0.5573561
0.508246,0.41885695,0.45064512,0.39838016,0.37856913,0.36221305,0.5858921
0.4828612,0.42393047,0.47357985,0.3910501,0.37995535,0.36399645,0.5674736
0.47248393,0.4289741,0.4923938,0.40705407,0.37977085,0.3632398,0.5794028
0.5090774,0.3971815,0.48024526,0.40188694,0.39201102,0.3669524,0.5704111
0.53537995,0.41558418,0.42047092,0.3873276,0.38859,0.36193547,0.5684514
0.4812844,0.39595616,0.42584527,0.4051376,0.38915664,0.36420357,0.59461635
0.47534826,0.4056589,0.4241886,0.38732198,0.39961004,0.3642533,0.5798501
0.4663458,0.402362,0.4357641,0.3864723,0.39593378,0.3673481,0.5925291
0.48732653,0.40031803,0.42507648,0.38196665,0.38619,0.36646545,0.58917195
0.4835058,0.41306397,0.4192176,0.3792545,0.39331645,0.36644763,0.5822144
0.45534447,0.401896,0.37672597,0.3973149,0.38973436,0.36270905,0.5734499
0.40947637,0.4006844,0.44547218,0.38584426,0.39402577,0.36987,0.5402401
0.5281666,0.40696812,0.45802838,0.39871457,0.3886375,0.36573714,0.5334042
0.5485412,0.41931757,0.43711093,0.40674523,0.39762378,0.3667535,0.53191376
0.4760454,0.4210362,0.4431331,0.393107,0.38940704,0.36722237,0.52761185
0.45403644,0.39929676,0.46261168,0.38986042,0.38536653,0.3618321,0.5215928
0.4750459,0.4166231,0.459364,0.3803778,0.37960058,0.36693195,0.5272504
0.556998,0.4345117,0.48846334,0.39470267,0.38914642,0.36743423,0.51262623
0.512537,0.41967526,0.47160202,0.41437617,0.39062542,0.37062195,0.51100314
0.5443803,0.43242574,0.44884145,0.39510483,0.38599816,0.37124452,0.49403277
0.54092014,0.40743917,0.4413358,0.39196664,0.38485324,0.38009745,0.4877923
0.500178,0.42491323,0.43494958,0.4001959,0.3881514,0.3747459,0.49197745
0.4773683,0.4408399,0.4342575,0.39480925,0.39586505,0.37429518,0.47635704
0.4559613,0.421281,0.41338614,0.38599962,0.41864622,0.37763083,0.49727798
0.4814438,0.38898686,0.41732234,0.38053027,0.42993948,0.37605616,0.49464792
0.45541242,0.3881785,0.38715076,0.37811622,0.38750616,0.36987463,0.52401084
0.43607968,0.38666353,0.37654886,0.3783142,0.38281712,0.36910075,0.48881507
0.43566123,0.3897388,0.38412526,0.38041574,0.37457833,0.35692996,0.45929813
0.41382253,0.40662265,0.39416403,0.39216855,0.38307878,0.36092952,0.46444783
0.43881688,0.39998716,0.4387571,0.39800528,0.3779238,0.36062375,0.48557132
0.47692537,0.40482068,0.46975952,0.40841672,0.37320122,0.3698129,0.48116437
0.4761732,0.4054111,0.46502787,0.40768465,0.37790975,0.36776686,0.4756365
0.5460401,0.41550872,0.45568055,0.39171487,0.36428925,0.36871397,0.40254623
0.53758913,0.38553944,0.49381825,0.39175475,0.4260288,0.36524957,0.44688958
0.557142,0.415083,0.50497174,0.3865367,0.39087376,0.36839542,0.44938046
0.5522656,0.4040199,0.498277,0.38421127,0.38968855,0.37105694,0.4283694
0.5536605,0.4054331,0.44898355,0.39659515,0.38472715,0.3634121,0.40882212
0.5063402,0.4020509,0.4779738,0.40260112,0.38336816,0.3634583,0.39663932
0.52456445,0.42305776,0.46406916,0.40797308,0.38628623,0.35644057,0.425173
0.52152854,0.41436422,0.4706878,0.41742763,0.38844776,0.35506862,0.46422282
0.5296956,0.43271416,0.466735,0.41668084,0.39785022,0.36196274,0.47800195
0.5075278,0.4393237,0.42965212,0.40092865,0.38642234,0.36345124,0.4759819
0.47650236,0.4218667,0.4114563,0.39224464,0.38470533,0.37097374,0.5084195
0.49191073,0.43728185,0.4058185,0.3890776,0.38761112,0.3722557,0.5193412
0.44592768,0.44305,0.423595,0.38349596,0.3799563,0.38280043,0.53577185
0.46736327,0.4286648,0.43881217,0.3959021,0.40809947,0.3772595,0.5393931
0.5084948,0.388493,0.43284956,0.38504913,0.40392357,0.37363738,0.5309503
0.49494714,0.40924603,0.4411742,0.3948903,0.4020073,0.37297368,0.5234826
0.48011935,0.41893744,0.48825157,0.39705563,0.4112653,0.37341267,0.53089434
0.41996193,0.3982308,0.44234723,0.38814777,0.41851655,0.3743523,0.56451017
0.5405312,0.38071993,0.47500017,0.40142748,0.4249919,0.37396592,0.6315234
0.5209335,0.41706195,0.45529532,0.39033684,0.42748103,0.3720718,0.62887204
0.51156056,0.43533012,0.4179669,0.39579418,0.38528997,0.37024486,0.6917151
0.5088305,0.44389382,0.39181215,0.39185417,0.38737965,0.36643988,0.6556135
0.50534374,0.43716133,0.41515082,0.3995627,0.38004383,0.37058517,0.6384646
0.46108025,0.44070116,0.43259603,0.39802814,0.38907114,0.37161177,0.621435
0.47196484,0.41529334,0.41234437,0.38994133,0.3947737,0.3679368,0.6135133
0.47262314,0.40480414,0.42562285,0.3804953,0.39020422,0.3727691,0.6074034
0.46707535,0.41331327,0.41243252,0.37289894,0.39607432,0.37297556,0.5973997
0.46865803,0.4166865,0.41487664,0.38450122,0.39440298,0.373441,0.5892292
0.4636658,0.39699674,0.42561948,0.38128516,0.3961664,0.37345296,0.6257577
0.44451174,0.37761363,0.42482367,0.37777483,0.3865922,0.37096578,0.6283235
0.46408305,0.38157713,0.4301226,0.36356795,0.38850793,0.36753365,0.61195
0.47739393,0.3829164,0.42820174,0.3705586,0.38744062,0.36746645,0.6268307
0.47438228,0.41739723,0.4124643,0.38211736,0.38353473,0.37157282,0.6412123
0.47736013,0.44059655,0.44113657,0.3931067,0.39688194,0.3697223,0.6587643
0.45110452,0.41638958,0.45115504,0.3932393,0.39165005,0.36376628,0.6372525
0.4858992,0.4241339,0.44396487,0.38622692,0.40086672,0.36025414,0.62551117
0.47193673,0.3969131,0.45486706,0.37757987,0.3991474,0.35827005,0.6310691
0.48030344,0.3826543,0.42673063,0.3871784,0.3929688,0.35719442,0.62661785
0.3770775,0.3702175,0.392313,0.38170168,0.3958892,0.35795718,0.60453355
0.4698491,0.37290654,0.45252955,0.39590478,0.39089444,0.35173717,0.60429263
0.4780278,0.3960213,0.43726695,0.38949528,0.38017583,0.34801358,0.60289645
0.5240538,0.39504144,0.43624377,0.39396533,0.3815014,0.3547265,0.61999357
0.49015707,0.407888,0.4531926,0.3942046,0.38639006,0.35747984,0.6303621
0.4604569,0.4410438,0.45638442,0.40102407,0.38844776,0.35525668,0.6484986
0.48474893,0.4093964,0.46215576,0.38528264,0.39056882,0.3562074,0.6302485
0.5267043,0.40507606,0.45754263,0.3873192,0.3901348,0.35982752,0.6237313
0.49986044,0.40759215,0.43890205,0.3901991,0.39137614,0.36317378,0.63596886
0.48689938,0.41744885,0.42537543,0.37926012,0.39106587,0.36368498,0.63393146
