A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y
-0.7911693,0.020495499,-0.62036836,-0.23123387,-0.09201285,-1.1128718,-0.64635754,0.08271657,-0.28184128,0.28020847,-1.0597955,-0.3270841,-0.38134688,-0.29911798,-0.13422427,-0.22646253,-0.8733819,-1.1007698,-0.2485558,0.52852666,-1.1149807,-0.5596431,-1.2540987,-0.061632123,-0.56728846
0.1074017,-0.11127188,0.045379587,-0.08653791,-0.005034296,-0.82495576,-0.7819756,0.004779708,-0.39668468,0.16176036,-0.77431583,0.12668425,-0.70329,-0.9317432,0.10734201,-1.2534096,-0.5678057,-0.3721605,-0.34619302,-0.34179065,-0.99165094,-1.0800909,-0.37358394,-0.8209748,-0.8582684
-0.1876189,-0.21856935,-0.28565404,0.17409751,-0.39972147,-0.623624,0.07946272,-0.06703833,0.3748921,-0.80245554,-0.4813969,-0.91099924,-0.19777474,0.30408332,-0.6662949,-0.5787375,-0.14296934,-0.3305984,0.13865423,-0.40836886,-0.7925565,-1.224076,-0.36444822,-0.33025295,0.13316302
0.11589535,-0.2953993,0.050120186,-0.43704578,-0.39721823,-0.2877919,0.0730762,0.35959232,-0.5704898,-0.10186665,-0.88478935,0.22100975,0.17287482,0.55176485,-0.2730709,-0.48232117,-1.441735,0.02327366,-0.3275254,-0.18638897,-0.014144715,-0.113525525,-0.32567513,-0.665754,-0.12046911
-0.9323383,-0.3514708,-0.70144147,-0.8998884,-0.7128869,-0.95081776,-0.4848027,-0.5599306,-0.4345968,-1.2562582,-1.1274589,-0.94703394,-0.9827467,-0.287564,-0.4806825,0.26079753,-0.55524975,-0.18520789,-0.29083776,0.07903406,0.2027455,0.6009488,0.23610696,0.09142003,0.43750745
1.117781,0.80203277,0.8708936,0.55037934,0.29577777,1.1779077,1.1827043,0.5990406,1.110085,0.6485447,1.1227224,0.8352622,0.14030376,0.22051597,0.5914658,1.1892518,1.5158776,0.7028111,1.4494568,0.73580545,1.7085096,1.1478869,0.3436866,0.2833321,0.54474705
1.122169,0.6382876,0.50336766,0.2112084,0.37299114,1.024823,0.09461239,-0.13415554,0.6752556,0.49211028,1.009601,0.64295584,0.60732085,0.14205097,0.75215065,-0.109806836,0.3513193,0.51053554,0.4656906,0.90186393,0.85654515,0.5134566,1.0206051,1.2662879,0.2864485
0.54194903,-0.31568024,-0.21375099,0.35410652,-0.024117885,0.3969727,-0.33284843,0.6959471,0.004445099,-0.1378688,0.5634038,-0.05156309,0.25908467,0.38036883,-0.41598168,-0.13912766,0.91899234,-0.2501565,-0.3294969,-0.21937242,-0.36289454,0.3426014,0.32122618,-0.0034697703,0.014760112
-0.14722882,0.576875,-0.09133097,-0.88802695,-0.28447112,0.064197294,-0.6053073,0.7250816,-0.41096976,-0.4379827,0.37399137,-0.29829502,0.38556704,0.35845825,-0.534844,-0.3204335,0.22780141,-0.37863204,-0.8118029,0.210541,1.3681504,0.5734873,0.13164914,-0.6975745,-0.019194605
0.49663746,-0.45024568,-0.019570814,0.4841321,-0.057126652,0.21229543,0.21321607,0.39424157,0.34022114,-0.2884376,0.5415529,-0.23725864,-0.26879153,0.3300219,-0.10948127,0.71753395,-2.6427152,-0.6606644,-0.012364955,-0.043044116,0.1557392,0.051109545,0.16073664,-0.30545205,-0.06857753
0.075058535,0.6803109,-0.098947406,-0.724544,0.33088282,0.19442368,0.19861262,-0.10694547,-0.16417453,-0.31138095,0.4191365,6.5500494e-06,-0.14829053,0.9317002,-0.019113213,0.66466385,0.5823752,0.16466513,0.40530357,0.6491633,0.84464574,1.1538013,0.8008336,0.381568,-0.460123
-0.37847647,-0.275339,0.40650454,0.44481823,0.3156011,0.41736218,0.24695012,0.09545343,-0.08072114,0.4523786,-0.3034263,-0.068705946,-0.31584123,-0.55030835,-0.33174872,-0.2866452,-0.8429252,0.31404746,-0.651402,-0.45525578,-0.6778651,0.5162492,-0.1783493,0.65683943,-0.34832364
0.37542024,0.85487574,0.14562134,1.0176858,-0.04494868,0.5360635,0.35049275,0.060399026,0.70416766,0.17500366,0.5651926,0.0038934452,-0.17008536,0.37583622,0.805822,0.66004807,0.787111,-0.012459007,0.28745413,-0.021980003,0.5526999,0.67790717,0.6615167,0.5559827,0.11065917
1.4098607,0.37388283,-0.4589383,-0.5932686,0.87495047,0.033821996,0.49516338,0.7950584,-0.24696232,-0.12454773,0.622116,0.35756475,0.2779458,0.74439496,0.5145454,0.23202835,0.66048753,-0.22615866,0.07063084,-0.01454082,-0.30525127,0.15927702,-0.016796269,-0.5298303,-0.33534262
0.2727476,0.54106456,0.26405317,0.8630909,0.47775826,0.67676044,-0.15275078,0.09451833,-0.7468091,1.0831625,0.1696246,0.14287755,-0.20515242,-1.0997298,0.05373759,0.100941025,0.67512536,0.24199066,-0.10660182,0.22516252,-0.39999098,-0.4763398,-0.23860613,0.066443704,-1.8224897
-0.69944286,-1.5180911,0.37627393,0.33421806,0.17467628,-0.013423044,-0.6735315,-0.15276164,0.7378438,0.6853626,-0.23283458,0.33770704,0.4409856,0.95808196,-0.35612276,0.33865118,-0.42516625,0.6431421,0.065215595,0.08930928,-0.5278624,-0.5044488,-0.71444243,-0.72677416,-0.5324981
-1.0079256,-0.50735897,-0.54911464,-0.14407445,-0.25592625,-0.3547138,-0.6317722,-0.90474474,-0.6510674,-0.38494802,-0.8209984,-0.23924822,-0.71807975,-0.89924085,-0.48334488,-1.0338298,-0.96362334,-0.29684082,-0.3928629,-0.44961986,-0.29301,-1.077358,-0.7570825,-0.9773713,-1.024714
-1.0079256,-0.50735897,-0.54911464,-0.14407445,-0.25592625,-0.3547138,-0.6317722,-0.90474474,-0.6510674,-0.38494802,-0.8209984,-0.23924822,-0.71807975,-0.89924085,-0.48334488,-1.0338298,-0.96362334,-0.29684082,-0.3928629,-0.44961986,-0.29301,-1.077358,-0.7570825,-0.9773713,-1.024714
-1.0413269,-0.4266078,-0.65582067,-0.20119499,-0.3022199,-0.39012632,-0.6292346,-0.9722581,-0.79141706,-0.4553806,-0.8844765,-0.29624397,-0.86624116,-1.0973712,-0.49822685,-1.1616162,-1.0306718,-0.41373527,-0.43157628,-0.51895815,-0.27107772,-1.1313025,-0.7618412,-1.0023947,-1.075211
-1.0449407,-0.42015615,-0.66810894,-0.20801741,-0.30719745,-0.39379978,-0.62907904,-0.97831905,-0.8055774,-0.46000904,-0.8913242,-0.30187625,-0.88516015,-1.118506,-0.499965,-1.1735048,-1.0390172,-0.42826095,-0.43485186,-0.52787685,-0.26903027,-1.1363813,-0.762373,-1.0048943,-1.0803876
-1.0453331,-0.41964248,-0.66952336,-0.20883133,-0.30773282,-0.39418143,-0.62907183,-0.9788634,-0.8070026,-0.46031108,-0.89206576,-0.30243334,-0.88757294,-1.1207632,-0.5001694,-1.1746118,-1.0400572,-0.43006602,-0.43512496,-0.5290272,-0.26884034,-1.1368588,-0.76243263,-1.0051439,-1.0809175
-1.0453765,-0.41960087,-0.66968614,-0.20892718,-0.30778888,-0.39422122,-0.62907,-0.9789123,-0.8071473,-0.460331,-0.89214534,-0.30248758,-0.8878841,-1.121002,-0.5001947,-1.174713,-1.0401874,-0.4302921,-0.43515027,-0.52917373,-0.26882225,-1.1369058,-0.76243806,-1.0051692,-1.0809717
-1.0453802,-0.41959727,-0.66970783,-0.20893984,-0.30779612,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879202,-1.1210272,-0.50019836,-1.1747239,-1.0402037,-0.43031743,-0.43515027,-0.5291918,-0.26882046,-1.1369094,-0.7624399,-1.005171,-1.080979
-1.045382,-0.41959545,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747258,-1.0402055,-0.43032286,-0.43515027,-0.5291936,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.0809772
-1.045382,-0.41959727,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747239,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.080979
-1.045382,-0.41959545,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747258,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.0809772
-1.045382,-0.41959727,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747239,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.080979
-1.045382,-0.41959545,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747258,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.0809772
-1.045382,-0.41959727,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747239,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.080979
-1.045382,-0.41959545,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747258,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.0809772
-1.045382,-0.41959727,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747239,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.080979
-1.045382,-0.41959545,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747258,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.0809772
-1.045382,-0.41959727,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747239,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.080979
-1.045382,-0.41959545,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747258,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.0809772
-1.045382,-0.41959727,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747239,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.080979
-1.045382,-0.41959545,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747258,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.0809772
-1.045382,-0.41959727,-0.66970783,-0.20893984,-0.30779794,-0.39422664,-0.62907183,-0.97891587,-0.8071618,-0.4603328,-0.8921562,-0.30249122,-0.8879275,-1.1210308,-0.50019836,-1.1747239,-1.0402055,-0.43032286,-0.43515027,-0.5291954,-0.26882046,-1.1369094,-0.7624399,-1.0051728,-1.080979
0.35668212,-1.4340444,0.07738091,0.72911143,0.39136934,-0.34030208,0.8549644,-0.13781816,0.7039488,0.6266866,-0.2462099,0.46908373,-0.5352817,0.14854781,0.5922815,0.54125446,0.24232166,0.26235482,-0.349436,-0.049179226,-0.09800688,0.4070996,-0.12830801,0.050794832,0.29751775
-0.3915769,-0.3379164,0.3349343,0.15907083,0.21071282,-1.120367,-0.26600975,-1.0556699,-0.07831195,-0.63486147,-0.032005623,-0.32413954,-0.37311912,-0.36159226,0.016661055,-0.52602476,-0.1404679,-0.8304072,-0.24428907,-0.9774237,-0.45225334,-0.40745005,-0.5170717,-0.60959756,0.785447
-0.5943249,1.2458208,-0.040918894,1.5122259,-0.04839787,-0.38489556,0.88535595,-0.145563,0.2989484,-0.099844515,0.04448428,0.2913374,0.8240953,-0.32977724,0.1753835,0.093847305,-0.08272156,0.30866474,0.43553418,0.9099434,0.22013433,-0.29790798,0.9960791,0.4566815,0.55069405
