A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK
67.23987,35.609936,15.163261,55.34034,13.040905,20.704567,73.73646,-0.60289764,53.61088,37.64448,56.38974,53.73307,20.664658,-14.838219,31.954292,23.464867,31.15799,-67.71845,22.295082,60.130787,27.874928,-19.314789,22.36705,15.335579,13.829275,20.248058,4.0258102,11.578037,-0.9558563,15.388828,-13.309364,23.738281,57.855278,65.506226,55.451538,25.14039
73.04466,23.04298,-1.2411957,42.291267,4.780754,25.135216,54.898518,16.885277,-12.143833,22.359703,-26.502373,12.175228,19.91771,-11.246559,18.867702,27.357407,39.67065,-14.862892,49.546852,57.017555,29.608421,4.2085724,25.452728,9.879425,16.732038,27.272102,5.1133766,10.100899,-0.8452606,10.834476,5.7690964,27.926357,48.412468,67.321144,59.031773,38.776848
72.829056,19.493309,8.078461,50.33074,3.0971394,22.553783,44.38951,19.397552,-7.8326035,20.498388,11.201357,13.362049,-10.989174,-38.326218,22.402931,23.973265,25.605331,0.9168091,52.047306,37.71647,23.575584,-26.196953,24.823025,23.902008,13.527737,44.51242,11.038361,13.719425,0.2636261,3.945713,-11.934425,25.065601,46.76943,73.02984,32.801094,42.317253
69.077225,1.757843,15.134483,61.25924,-42.548923,38.618996,105.750305,28.45176,2.3225021,32.427734,33.359894,44.955826,-10.227669,-29.476192,16.48069,21.819847,49.751656,-42.201214,51.12847,45.938503,56.92003,1.6404762,24.551449,-1.0904808,8.870399,33.116405,11.6970215,11.737793,-16.738914,3.6447144,25.036736,13.908451,51.70115,83.97795,7.3845825,50.140537
76.78328,-1.4353943,10.556683,28.048347,14.82333,5.3778763,73.79918,30.487228,31.463959,29.727386,11.462303,9.714172,-10.070084,-16.918228,26.977432,31.06086,53.193302,-101.790245,72.8364,20.85291,33.545456,19.761002,23.743217,-36.820114,11.226846,28.891125,13.428665,28.149036,-27.709534,7.294323,15.718605,6.8092613,45.070923,74.66826,18.999073,46.942566
56.339783,-5.2874374,7.8504143,27.022314,28.988808,6.737465,48.385788,59.841873,4.1707916,22.329618,58.376564,17.510426,6.8026314,-28.579704,11.061005,40.466957,46.646553,-99.26892,67.008766,6.6794662,21.117973,-7.8557816,29.43351,10.092808,8.805115,18.605518,18.006313,16.63039,-14.415588,10.673416,16.284672,10.852421,56.570312,34.877464,30.75738,39.23719
31.925993,-9.441401,14.486198,33.689327,9.42144,6.574486,51.61321,38.743416,9.682426,53.789047,34.251373,14.113838,12.862175,-53.585495,9.264595,36.393097,59.495384,-83.56709,68.53394,8.565018,-27.91996,-0.21163177,6.941265,25.243973,3.2861557,24.59679,19.053596,11.191177,-11.278572,26.00515,36.208824,8.304089,58.50456,36.42747,14.827782,35.501427
60.08473,-4.3089066,-33.92359,20.163769,27.125332,36.04473,27.426449,69.36873,12.041489,-11.381187,-3.6498985,19.599709,7.5246124,-60.80159,-26.21547,25.545914,49.246227,-71.79137,63.843494,15.121071,-7.3371024,19.773918,13.415001,15.942009,-25.444311,26.186228,6.3133965,11.483021,-8.879738,3.8832512,30.272018,13.112835,52.54712,22.597507,31.017662,42.903667
69.95279,-9.0505295,-23.284676,-8.459702,15.043907,105.808266,28.077492,65.61983,17.864002,32.58117,6.782362,40.00141,18.273079,-37.074318,-25.848412,15.622345,23.284119,-61.14286,61.50109,6.0305176,-65.47687,12.126495,30.645775,2.6938705,-16.171503,21.69528,15.226788,-23.39824,-1.8668137,4.473134,24.43412,17.0751,54.867863,35.588585,30.718113,35.296864
58.584087,-2.2953377,2.3536453,8.392254,-6.7575836,43.336212,17.238106,91.75573,16.964447,19.65414,12.170971,23.31688,44.467964,-26.048103,-32.82669,12.140266,18.80455,-27.849464,59.905197,1.9909744,-20.193996,36.02133,-16.536442,11.067986,-7.560501,29.762543,-48.8291,21.054283,10.690037,10.008972,5.7293167,12.300278,79.479416,35.19055,30.55397,35.363686
55.05709,-2.4772224,21.553917,11.28923,-31.242043,102.5539,34.217712,69.89436,24.335548,74.43294,27.751595,21.00819,54.420383,-48.02353,-56.321754,16.89106,46.363976,-22.951035,78.45264,14.611824,2.5418434,33.843895,-3.0736809,-0.78435516,-16.251198,30.319277,-24.695663,57.26992,9.37278,20.484528,-13.824699,3.7718964,73.19037,36.401634,30.270157,8.263611
60.519638,6.861229,16.350224,3.9570312,40.54551,36.185726,30.289139,77.6143,19.361935,12.534435,34.44334,30.649101,49.694675,-34.11799,-73.56718,22.281242,65.003845,-9.469374,101.471054,26.959877,27.510193,46.314144,-8.097351,-8.582336,-16.60717,28.70689,-8.416267,48.40424,4.254532,17.174305,-17.897453,9.928741,65.2343,46.841377,24.459549,1.5101471
69.17963,9.823067,21.822266,11.869293,-45.555878,7.4041634,30.803017,77.25653,15.495598,56.205444,51.7285,9.789429,60.174507,-11.818192,-53.70105,26.694046,45.779263,-14.444028,95.74557,19.366241,21.203163,31.100636,-39.37845,-23.365555,-19.960245,27.295692,-11.222092,41.51336,6.7696276,5.3682137,1.5475311,21.22821,63.577667,44.465443,28.938957,5.5617013
95.523285,10.573875,19.96634,24.868034,-17.204605,1.2530823,35.092903,21.075535,15.38736,69.94374,13.359686,28.424873,49.85284,-34.42196,-28.17524,42.935852,44.503365,-12.783646,94.51672,18.098595,-16.375046,49.224556,-7.7115097,-5.4121475,-16.682434,11.612076,-12.036415,24.276432,7.0438156,12.598526,1.2522964,24.132332,48.2493,47.015923,43.899197,8.178378
100.228546,10.974197,39.217148,26.167519,0.4484043,-12.085243,82.490524,-27.672367,9.658905,60.06079,63.392258,27.49087,38.039066,-16.65665,-10.113174,47.244343,34.93345,-6.368866,107.96043,17.960499,-59.907448,41.570126,20.020721,1.3377571,-19.623749,9.910769,-26.759705,17.974857,6.6275787,25.124168,10.25338,29.500557,53.022377,47.79519,39.085068,9.414528
108.42639,8.176075,28.244503,35.70336,25.067307,-46.91098,81.221954,-18.381897,9.723419,95.6897,41.408134,30.853252,38.798904,-17.741821,5.668068,33.407063,34.196304,1.089386,123.047,24.88015,-18.920467,35.529484,32.910034,5.6827927,-22.890068,23.549717,-13.800575,13.565442,-0.3203888,15.225262,10.88237,30.575554,48.315483,70.35684,12.149261,8.317696
120.55708,6.5654526,24.805649,27.830055,-44.1889,-13.137276,56.06309,-21.127464,10.64444,81.27598,63.84516,31.606339,33.586063,-27.53595,13.377594,32.805264,31.763145,3.4811783,121.08043,17.573349,-2.942665,57.22464,16.684963,45.974503,-23.449478,19.524189,-10.299118,-1.612545,-0.7206764,29.68272,14.824066,27.224773,46.20892,82.78462,24.139786,20.325562
93.23193,-1.8597107,-40.58793,29.745201,-25.701317,-1.4480438,63.32334,0.53783417,27.499577,91.962265,63.27764,37.75767,34.79817,-49.1192,19.729805,52.896374,-42.22132,13.772602,115.081665,20.121243,34.229187,43.05297,28.402061,18.288269,-7.734581,32.132847,-10.6000595,-34.653698,-4.027687,20.350342,11.282845,13.393505,52.364895,88.26088,35.99288,32.07065
91.66588,-1.4056168,-33.05416,33.83309,6.608864,-7.727585,54.249813,-1.9211807,32.83481,71.60181,59.673676,44.594276,20.59018,-47.27569,-77.14236,41.814384,0.1427536,33.074547,101.320595,20.197208,60.890617,-39.885986,29.477596,13.619175,-2.6610947,41.60172,-6.4124985,-37.794426,1.0245552,22.891056,11.107956,5.7103653,50.916748,73.297035,42.968243,34.37564
105.658676,1.1163572,-18.214882,8.052685,22.519035,-2.5009918,25.090466,13.32103,30.834972,68.63527,61.79541,13.779625,20.901428,-68.410805,-145.78358,34.52715,11.552086,27.101265,108.58229,13.184078,89.180626,23.49627,31.122807,-34.953457,2.6281648,42.570396,-13.636185,-23.75695,1.1983719,31.72509,18.437233,3.3010979,51.88344,70.82021,45.43363,8.984497
113.17511,-2.1319695,-0.37730026,15.858925,29.446762,-15.037964,27.83796,-5.4047623,38.503628,81.63884,48.45913,22.319153,29.851337,-56.20579,-87.35277,-8.683807,19.860535,32.59095,96.09144,9.199429,80.94677,29.46595,26.60041,37.986305,40.880157,19.106993,-19.90918,-7.469864,18.38773,7.4180527,13.265137,4.991085,55.59281,75.189995,51.281685,12.55307
108.41538,-11.342598,2.7884903,5.5870667,-7.984209,-38.418327,54.39984,0.531868,34.25941,58.657623,70.62249,21.396519,37.18048,-34.888393,-62.295578,-3.682185,16.00904,44.132725,94.89512,22.92374,79.62916,0.97716904,15.9821205,23.769745,11.691467,30.384102,-8.46447,9.129177,35.565804,9.555473,8.55983,-8.952441,52.88686,78.30914,64.320335,13.756874
104.49353,-7.7386475,17.345314,18.834831,-37.555145,5.278351,50.003456,16.26966,-30.103466,-0.26434708,38.674557,15.668354,63.742348,-54.91899,-33.334053,-1.8862991,5.4425735,43.556946,89.98535,11.518799,72.76578,-20.704163,-18.382622,9.7443695,41.147545,12.243877,-1.5948982,-5.9934273,18.234516,23.416306,15.654736,-3.8739052,52.78177,75.91589,79.04618,16.368202
132.16953,7.6666107,19.122276,20.310616,-37.446793,18.866463,40.361607,15.324043,-3.8256683,23.000435,-3.8287811,6.567501,56.078392,-46.826515,-9.31485,-6.2484436,-3.0890503,78.50886,98.85238,-6.124298,93.366585,19.25145,-25.253883,11.434837,61.711456,21.831615,-14.554123,-5.44545,12.942654,28.73732,15.357959,-2.8604507,42.113125,95.89111,36.93705,10.540009
126.95038,17.379303,92.92945,36.741924,16.212292,-33.78453,27.49553,20.676338,4.8911057,60.527153,59.254105,11.587296,52.16223,-54.763443,5.0207596,8.778099,0.37893677,82.55081,98.51904,-10.657333,65.021805,15.694374,-13.401016,18.209198,54.577606,26.803993,-9.058933,6.022278,10.969551,30.121914,20.513084,-14.042976,40.70426,89.93039,44.610485,9.685699
118.6172,23.078558,66.86913,33.12066,8.613716,2.039814,31.81807,30.406298,23.257885,46.924274,22.605824,25.891632,53.251194,-44.89442,14.544472,20.183273,14.5627365,67.925735,92.726326,-27.121895,62.22074,76.62856,3.8723679,18.311264,17.445818,31.161606,-18.282593,7.3949175,13.443928,30.438763,23.74716,-3.6812057,54.15227,88.593765,56.953793,18.57077
114.91729,3.9371758,67.86354,44.96327,6.220379,48.867104,40.9943,28.774475,33.329334,38.001408,55.657585,65.83205,59.503204,-61.509056,21.104897,21.343132,-17.144226,65.87749,81.0783,-7.047653,70.34401,-12.975216,55.866817,21.351128,12.424031,32.118748,-7.276825,21.662601,8.676235,21.380714,23.596298,-20.55941,51.127266,78.966354,58.298626,21.797752
111.19176,-4.1659775,50.596737,43.91753,2.5375137,43.9852,29.352985,24.859339,37.264984,4.817726,22.64534,36.334263,48.139683,-68.64288,32.85897,20.50319,-9.01947,80.08273,78.06467,30.753304,92.68697,34.914196,57.480896,22.811615,11.4352455,53.215385,-5.1268044,18.589909,13.5561905,19.446575,21.692139,-27.996437,45.278633,62.72017,89.72779,35.94301
115.862564,-1.1792068,24.50808,26.848728,31.024014,30.842243,61.52399,28.647179,4.975403,10.254337,27.460594,37.912163,44.050545,-52.6664,32.73332,21.765678,-1.7334061,69.124596,86.000275,35.85335,20.52417,-20.366825,45.888657,12.051296,25.38248,45.97381,-11.809441,28.512909,18.783978,19.176533,27.460602,-10.89904,50.663124,72.6105,89.317795,30.722847
110.97835,9.167801,38.745514,28.601995,-42.668854,29.859322,48.888916,31.389214,18.245289,2.0082445,-18.79319,-12.780228,38.35203,-21.431313,31.308903,38.54516,11.622978,57.360977,134.5448,20.582558,24.293358,28.148438,33.900673,17.417595,42.59633,38.666527,-4.911064,26.893444,26.876965,18.816856,55.133564,-16.54847,52.0132,60.22992,83.66818,43.25728
115.56181,1.4587555,-1.5792007,48.75577,-0.6111374,1.0300751,62.189106,28.756355,21.641468,-0.051229477,47.206802,2.6115417,125.287766,-40.790764,29.18069,48.128567,-22.925339,87.918335,127.90372,22.967747,68.74304,24.356834,33.556343,20.646374,47.276875,33.39078,-7.50589,-4.2470074,42.09096,35.497784,53.707043,-5.674244,58.82034,67.2325,111.31419,40.683006
116.26228,10.413635,-13.004852,67.57803,31.070606,65.08457,52.116516,49.790977,12.373142,3.1899223,25.783394,-10.203987,101.44505,-17.345398,83.16536,48.862972,-9.917046,81.06833,145.88458,23.27684,11.06868,-17.540142,25.005733,24.180222,19.725689,29.559366,-3.2353363,-3.9701614,33.497227,35.544273,51.10815,8.718193,59.092766,45.578873,134.56636,43.635326
124.725525,12.309273,3.7318497,81.266655,0.13795471,55.51593,-29.807526,50.86609,-32.327282,40.087135,26.74076,-12.027382,87.099976,-10.731071,79.42448,47.092625,-6.648384,99.065384,152.08559,26.81094,45.27961,49.65461,32.137157,21.856346,27.573666,30.762669,3.2562675,-1.5312996,38.3741,42.01739,35.33014,10.349747,61.543903,48.17246,156.08966,44.700527
129.08322,14.054642,18.054405,63.212646,12.245312,40.020767,2.8063622,42.706936,-9.832275,44.76895,65.63238,21.20327,86.89203,19.943665,69.527756,53.474777,10.96347,102.58343,162.56776,25.19386,52.29106,39.741276,39.578472,39.451878,26.23679,33.870052,12.539631,1.987606,20.298576,41.22233,38.05539,18.454323,63.022423,46.46235,148.06578,48.92644
124.711365,23.472351,30.543907,82.806816,48.7257,67.832504,27.484665,15.326118,16.736397,60.28096,87.21088,26.35402,93.42422,34.642616,37.88006,61.219257,37.639694,108.97104,151.38708,31.878937,78.862976,109.14056,51.35032,52.04123,29.98312,23.97823,24.137348,-4.04665,25.38417,49.21286,33.771492,23.540344,51.509804,13.65834,129.59276,50.684597
131.95561,-13.248463,40.342052,100.398605,43.839333,56.741882,50.63531,16.917389,28.772907,68.2212,26.974499,62.14572,103.59137,10.259243,51.354343,65.23836,47.172215,61.23629,192.65808,40.967583,36.22737,42.896217,14.37233,42.75363,32.335766,31.18724,50.334965,-33.6281,32.605934,82.79392,67.15231,25.625969,66.980225,17.569641,129.52803,48.435192
132.00072,-11.489059,52.303844,111.89651,37.322147,64.882355,38.680687,14.908058,42.65768,56.70044,88.37552,50.255516,87.43498,-0.8246002,70.590195,71.67252,46.962276,80.017166,185.53676,51.928787,10.352322,74.72777,3.330635,50.224693,37.03433,32.128937,40.199844,-21.04914,28.869324,108.602356,87.13106,24.724457,66.480774,34.680824,123.80872,37.23153
139.37746,14.907722,35.702934,110.86985,9.714165,60.793007,56.43926,6.020256,46.835728,60.79304,103.24177,68.767876,83.77486,-7.811447,79.36465,69.82893,49.889446,100.48337,173.37695,58.231094,39.43248,13.640579,-21.636318,75.47322,38.527157,46.14931,31.847042,-7.5342636,42.42357,80.74529,89.34094,36.937557,73.47171,42.220013,116.158424,37.4929
135.9767,27.196066,57.700947,112.449326,48.66512,55.916035,59.69602,13.839088,35.749847,69.61764,72.95281,19.06091,88.84512,15.836502,55.82592,35.88433,54.864624,109.16245,162.33624,-15.79789,49.547565,86.20664,3.324318,72.30518,42.38555,42.836884,23.541142,-1.9596455,40.171387,77.44559,86.65595,31.694439,69.154465,32.21362,104.13621,43.347084
135.17926,34.945282,44.869,120.69195,78.04673,60.362503,60.38471,24.122194,52.22296,73.821686,26.599972,52.340088,93.02002,6.4632034,17.304909,35.730396,56.129234,111.40858,151.642,-0.05470276,61.85706,95.92991,14.471321,68.120155,64.78051,51.269638,18.370483,10.06506,54.32695,62.50937,93.49517,29.072594,68.67402,48.314476,109.595085,53.623566
143.11472,45.618023,75.30696,142.45703,60.802887,27.875523,72.19078,65.676056,57.00885,87.99255,123.53885,131.6695,71.0544,32.304565,24.324532,50.78153,53.70922,116.99309,142.88739,15.972572,64.26635,136.45653,30.002876,61.569855,53.62046,47.18219,-1.0652351,13.216201,62.40463,59.972664,88.77644,27.904709,64.62468,61.745937,140.46556,53.76154
147.5913,52.040474,52.505737,101.83065,102.90434,58.103065,83.4027,70.015076,46.396667,102.68435,97.673775,112.03498,84.546364,53.72077,49.541405,45.34088,58.08026,105.10325,151.02174,32.3191,115.642975,85.74188,49.02087,55.37687,112.375946,45.956753,12.990536,18.940968,71.74973,75.67174,90.751236,29.103737,56.362396,60.687237,136.73825,66.79059
145.91579,52.965813,55.3652,89.0885,54.86393,65.256905,86.057655,104.34949,59.52097,70.7508,109.65306,89.079994,92.222946,57.59162,69.244705,72.563416,59.730556,96.039696,145.31659,63.46857,96.42002,83.84909,52.836678,67.2355,103.28841,44.856724,18.826336,29.729753,81.9253,78.834755,97.23713,29.728493,49.460606,64.74229,141.20477,77.437004
119.13458,61.526382,57.836838,88.80001,50.697174,81.60103,12.387947,110.24966,58.200638,77.44997,91.38208,68.26197,97.314674,60.53371,52.78582,85.32507,70.09907,30.246017,79.719696,66.91357,104.76945,33.727325,73.33635,72.68881,106.16406,46.8184,33.961704,41.407997,86.58027,60.344048,96.758446,16.33997,49.622665,61.41398,138.43166,90.94678
119.22609,62.220768,56.229156,68.84894,72.73664,87.161156,38.65774,103.39048,55.50341,83.26863,102.512886,-18.171661,87.21607,68.57551,70.144905,92.60608,65.34604,38.733047,77.76899,75.974785,97.217636,86.90398,58.363686,67.79799,83.14423,50.589005,35.536224,52.017452,104.35548,53.407696,110.95157,23.467972,55.0367,63.19205,126.325226,80.61399
113.95996,72.05543,78.59467,64.01352,73.71237,76.153656,55.082554,109.83229,2.7022781,88.14005,50.463097,39.621857,17.437103,76.50421,36.039856,65.15865,64.11711,44.488834,80.419235,81.63563,82.50313,46.21714,54.935013,64.09008,74.82427,53.359756,48.429356,48.238297,97.17973,19.941872,117.92372,37.449425,46.137897,65.91156,127.64956,93.37901
112.55356,81.22652,67.671814,48.853424,22.315235,70.314766,61.183132,107.38712,24.462944,61.688423,79.97976,57.106068,10.334141,75.20978,49.563778,102.10864,60.44615,80.63733,76.8363,67.25013,80.55177,54.715668,86.22023,57.524086,66.53689,54.209972,28.682793,52.35702,101.35979,23.325676,113.81796,22.921558,61.113,92.26442,117.97032,90.90787
111.024185,79.80897,58.891907,43.11876,61.86368,50.39933,102.78179,102.84762,53.27577,52.923336,43.82476,63.512726,19.73513,40.722054,33.7561,75.92084,23.678429,85.80055,81.77132,76.21081,79.07314,16.507889,46.599983,56.40365,42.067753,60.01504,17.890217,53.292763,87.94362,37.300606,108.3576,30.335178,60.330246,82.77336,117.99262,78.35034
140.63197,81.3463,73.31129,64.32734,21.601791,49.002846,-44.937286,97.116554,3.6068878,71.53929,-20.492805,56.306744,19.797962,51.2285,37.473553,74.23569,37.56504,80.349335,79.2076,67.39874,26.667244,50.747513,54.89731,43.505383,52.93247,56.81942,27.31549,15.977386,84.817,51.083435,100.80579,55.76331,50.958496,75.04422,139.88322,89.99166
151.67009,55.20469,67.15381,47.91957,57.44902,58.49331,-4.913451,91.11862,24.172447,86.72983,70.36569,62.637665,-4.3138123,66.66236,-50.125988,71.03757,36.883274,97.22647,76.51298,65.47046,43.538353,-32.86577,53.33559,41.377113,49.46839,50.878883,35.55417,35.03349,102.79197,59.12499,104.78526,55.684517,48.52058,79.812965,126.94174,90.72156
145.38634,57.37816,61.457314,83.989334,42.251247,54.064316,0.62442017,74.27749,2.290985,75.36829,38.99086,26.21658,4.137886,29.697536,-28.550987,53.25133,65.15266,106.088,75.141075,55.968475,45.23932,40.60431,77.59326,47.63436,29.838287,56.544464,30.805008,24.548965,95.73834,60.120964,104.27605,56.629887,37.220425,91.18876,125.69679,100.433174
157.30731,54.848614,31.76561,98.54762,50.03057,55.74171,38.59543,75.22843,16.077293,52.1792,66.79099,39.18554,6.0533066,14.169281,-15.617722,51.365482,76.15961,58.94125,70.94997,52.907673,61.148624,70.081085,75.3573,38.640343,39.46722,54.96793,38.971893,29.781796,73.12218,69.44673,86.07733,49.338158,45.77834,87.83586,124.87699,97.41546
