A,B,C,D,E,F,G,H,I,J,K
-0.39729148,0.107120514,0.060537264,0.0013791919,0.0473855,-0.11498899,0.019867212,0.14157723,-0.24918176,-0.030053973,-0.29115275
-0.36072472,-0.06579323,0.118367895,0.10635656,0.12268278,0.07594344,0.12374881,0.043239683,-0.34673896,0.12419981,0.18212767
-0.21866257,-0.024703264,0.20932552,0.0700777,0.072763845,0.094393976,0.0889395,-0.19743156,-0.30763343,-0.14786217,0.06767362
-0.08770241,0.06988394,-0.10449973,0.17736037,0.06560378,0.07432665,-0.0089264065,-0.15201476,-0.4196857,0.102095366,0.11493412
-0.56979096,-0.06421908,0.025101945,-0.045812845,-0.10185376,0.017483309,0.07725011,0.17247242,-0.43763775,0.02387625,-0.11172563
-0.21526235,-0.028566025,0.11299819,-0.11017513,0.029341877,0.115634546,0.14882755,0.07733927,-0.56085944,-0.14418441,0.13868271
-0.49730614,-0.02754432,0.19090039,0.15180123,-0.09118043,0.21902147,0.12115818,0.08537019,-0.4252948,-0.07529072,0.04165425
-0.1886993,-0.07180519,0.08624823,-0.046141163,0.129897,0.23324585,-0.029417917,-0.04597786,-0.49598056,-0.03298969,0.047416747
-0.568924,0.050235853,0.12573797,0.18354852,0.09633909,0.11023112,-0.07992879,0.06652518,-0.38175106,-0.123730004,0.20042774
-0.59163374,-0.030351683,0.03156446,0.14186375,-0.14892982,-0.21828374,0.14219275,-0.02769126,-0.4606484,-0.10341638,0.18921022
-0.3136146,0.14017186,-0.29374436,-0.18340984,-0.072885185,0.09739802,0.08797686,-0.006932169,-0.3184012,0.13860032,0.11293018
-0.09213267,-0.0042484254,0.040727556,-0.159495,0.11602843,0.027480058,0.028584152,-0.005786583,-0.27574313,-0.14613344,-0.4070496
-0.30033174,-0.105095014,0.07007789,0.2010631,0.14538875,0.15365323,-0.05368132,-0.09506688,-0.25520092,0.011947185,-0.011834137
-0.31270966,0.11136034,0.042495422,0.057785243,-0.11839089,-0.008729838,0.064073876,-0.17839997,-0.36867017,0.13738805,0.036670886
-0.19558227,0.11743006,-0.20115907,-0.0880266,0.040492848,-0.0100067705,-0.14302477,-0.005119562,-0.44393426,-0.1430734,-0.028814651
-0.44796884,-0.13867086,0.021653995,-0.028257445,-0.08392048,-0.23571017,0.018867537,0.13552758,-0.4146188,0.108443946,-0.25043932
-0.3179347,-0.11504817,0.0805601,-0.1001565,-0.018035471,0.02063492,-0.06177056,-0.28467473,-0.55340976,-0.14638053,-0.10138788
-0.7434242,-0.1179892,-0.17219633,-0.1123091,0.1267612,-0.07285513,-0.018619508,-0.0014821887,-0.69579387,0.0042220503,-0.053071126
-0.56769,0.10644129,0.24641871,0.2081088,-0.07919434,-0.12661369,0.067123786,-0.2204525,-0.5882372,-0.12578979,-0.2324212
-0.64710355,-0.13249779,-0.34239385,-0.1632036,-0.0014002621,0.04268214,-0.14038269,0.05223207,-0.47570562,-0.108902,0.30097046
-0.63128376,-0.07430549,0.06961374,-0.0047737956,0.12245843,-0.27679497,0.048295304,-0.054140285,-0.3413966,0.055076137,-0.38221273
-0.29251665,-0.061868727,-0.01994694,0.12672019,-0.14160176,0.08025856,0.11725688,-0.113772,-0.35517436,0.049633577,0.17388509
-0.19570147,0.09837751,-0.19625214,-0.20553613,-0.0608553,0.06771943,-0.07441208,-0.1365011,-0.23674786,0.0958824,0.06366097
-0.19239521,-0.066597946,-0.15545136,-0.14155892,-0.032051884,-0.02745922,-0.045917258,0.017366536,-0.1033178,0.12845361,-0.27745724
-0.10951707,0.09398478,0.026783168,-0.10976355,0.052498803,-0.10529075,0.03609796,-0.13202006,-0.15970883,-0.10763135,-0.12970798
0.024503216,-0.06484949,-0.11107444,0.06672998,0.10330656,0.18144937,0.095750004,0.19668812,-0.2146514,-0.029203393,0.057062596
-0.1302451,0.13694009,0.16590275,0.21006742,0.1230337,0.07671437,0.036341757,-0.037996344,-0.28674772,-0.1484144,0.007919766
-0.21934402,0.09278719,0.15130597,0.13873023,0.14044657,0.07968223,-0.07066661,0.15292192,-0.3994905,-0.1492118,0.16093488
-0.5374595,-0.07807984,0.15765792,0.1215599,-0.08684405,-0.15903203,-0.083815336,0.18866533,-0.53981054,-0.03878419,0.056824476
-0.5704659,0.12889338,0.22284147,0.006014429,0.14273599,0.0573076,-0.026858322,-0.08430622,-0.47019893,-0.05333262,0.19987787
-0.6222364,-0.070129186,0.025976755,0.2841811,0.050997376,-0.10554615,-0.10332848,0.05356019,-0.55377775,-0.1346153,0.26818836
-0.66441596,-0.12292196,-0.03292916,0.051930174,-0.085704625,-0.17496723,0.074036255,0.018650025,-0.61310494,0.1343075,0.024071164
-0.47256005,-0.120098434,-0.08182654,-0.055501968,0.047420695,0.052696094,0.009986967,-0.12275532,-0.7187421,-0.077589676,0.01029516
-0.77293825,0.038299575,-0.045845672,0.037343442,0.069945306,-0.06651922,-0.021150053,-0.016557269,-0.8494656,-0.01567337,-0.051344573
-0.84336674,-0.002492249,-0.0118246,0.08250433,-0.0421526,-0.0020727664,-0.055738077,0.11764586,-0.88767457,-0.10893379,-0.14765944
-1.0824896,-0.1451796,0.02632238,-0.0017280877,0.019161731,-0.07021156,0.00736703,0.06974827,-0.82740736,-0.04262592,0.04340484
-0.77163154,-0.037635148,0.20278724,-0.042191118,0.03350295,-0.10917008,0.10262343,-0.23705548,-0.8516562,-0.019757941,0.047365904
-0.6031033,0.13457957,-0.23636395,-0.015428714,-0.016959995,0.11501701,-0.023833826,0.016027406,-0.7250861,0.031434074,0.24959438
-0.76546174,-0.09904635,0.0490451,-0.12647896,-0.060478486,-0.073297285,0.09496692,0.21063848,-0.758937,0.086961135,-0.14057721
-0.74116194,-0.09124922,0.19636422,-0.106865615,-0.038149416,0.011023089,0.14242342,-0.07298699,-0.81071913,0.13019606,0.11296162
-0.76963824,-0.07301383,-0.07972407,-0.089639336,-0.10296202,0.22657278,0.018888086,0.046650834,-0.6833348,-0.13421732,0.30183536
-0.643955,0.026716039,-0.14032045,0.015948296,-0.06321711,0.04067029,-0.13515341,0.06889255,-0.58185464,0.14888084,-0.19739641
-0.7558298,-0.09754282,0.018864475,-0.14512801,0.00663805,-0.24935472,0.028220356,0.08145082,-0.49941164,0.06947583,-0.098234296
-0.45195374,-0.01331611,-0.0017477721,-0.10006937,-0.14360648,-0.074079834,0.00382936,0.019109815,-0.6100638,0.020532787,-0.03537997
-0.68019104,-0.087303385,-0.09209585,-0.05826296,0.06440668,-0.11025554,-0.008952916,0.116495594,-0.6418106,0.13198951,0.110787734
-0.71068376,0.10677862,0.14639986,0.04037176,-0.011883408,-0.13141431,0.14334816,-0.18016799,-0.55618745,-0.068374574,-0.17115742
-0.32312495,0.05557929,-0.042141363,0.12933654,0.10590449,0.068865836,0.11824089,0.035534978,-0.5569721,0.08626674,0.23941913
-0.35146064,0.029638663,0.24509189,0.22282648,0.107387275,-0.014530182,-0.12909202,0.08718149,-0.6812066,-0.024186075,-0.15945779
-0.68111706,0.130523,0.13820773,0.015521146,0.12421751,-0.1609686,0.024325863,-0.058759883,-0.81177235,0.11627209,0.24429259
-0.88251066,0.011090249,0.026142202,0.1334024,0.030125737,0.15995573,-0.017788827,0.24322176,-0.82325643,0.08277394,0.2811557
-0.8690254,0.054102346,0.31622645,-0.11452229,0.054116115,0.040607706,0.10138568,0.028454065,-0.68312204,-0.13905747,-0.04678034
-0.6943537,0.10740787,0.073709354,0.10114983,-0.058280416,0.08485523,0.026767284,-0.07798731,-0.54068536,-0.033341467,0.2493023
-0.6624756,0.11718038,-0.044859916,-0.114049315,-0.05603183,-0.010397173,0.124108404,0.09850241,-0.5336152,0.10193586,0.026953101
-0.34485102,0.10024312,0.0529441,-0.044887267,-0.08013872,0.15013953,-0.112922005,0.26124668,-0.4893691,-0.040738195,-0.15779406
-0.70662624,-0.06707443,0.31299466,-0.13275808,-0.10547852,0.025695302,0.1448079,0.21341142,-0.38121325,-0.09900996,-0.02164007
-0.35498416,0.049577728,0.25689095,-0.24985552,0.11072582,0.26528615,-0.105105266,-0.005012989,-0.26621822,-0.01812251,0.4600463
-0.24938613,-0.0057736337,0.21497527,0.04429172,-0.10213216,-0.106859535,-0.11771853,0.13489558,-0.1656132,0.09061742,0.1421933
-0.4168339,-0.11547205,-0.10853298,-0.07093547,-0.10201584,-0.0070896894,-0.0796158,-0.1489198,-0.20911363,-0.060256064,0.2749679
-0.35776216,0.015390605,-0.14361659,-0.16826391,-0.0592333,0.021769792,-0.07001463,-0.26284426,-0.26838505,-0.05980493,-0.12072168
-0.39441717,-0.0035616308,-0.20031378,-0.048678167,0.068322346,-0.14512864,-0.028985903,-0.1318076,-0.20840943,-0.08988963,-0.07715897
-0.22631359,0.10699132,0.042359486,0.10955122,0.10994178,-0.17213766,-0.14850542,-0.022796392,-0.29113355,0.112033844,-0.10479978
-0.48164496,0.06978479,0.0346466,0.24081287,-0.02576752,-0.061719775,-0.039199345,0.23928627,-0.39034465,0.13136241,0.18214498
-0.3076557,-0.042284094,0.076061144,0.10088743,-0.047156632,-0.032623433,0.09953791,0.1303796,-0.3628882,0.13061833,-0.05817826
-0.3069552,0.11779621,0.18845381,0.0778808,-0.12912124,0.140103,-0.08770191,-0.078669764,-0.31404352,0.0041970313,0.17045212
-0.2718827,0.058542922,-0.26814753,-0.10763246,-0.13264042,-0.06985978,0.06421226,0.24452895,-0.45325857,0.12588462,0.28791994
-0.35151887,-0.08468467,0.04384868,-0.2730841,-0.14301936,0.09237102,-0.06190771,-0.022364542,-0.38819116,0.016644865,-0.13970858
-0.55576235,-0.028197654,-0.07371421,-0.22654022,0.05316557,-0.07359944,-0.011053354,-0.11932717,-0.36527187,0.123487085,0.03940676
-0.22680235,-0.1294415,-0.15685214,-0.09132476,-0.109835446,0.08136316,0.094028115,-0.012454398,-0.44955602,-0.09787181,0.07412763
-0.25878763,-0.038328104,-0.25413668,-0.010803938,0.028018922,0.22605145,0.074474305,-0.24315324,-0.3311355,0.09002,-0.07845563
-0.15544742,0.1190508,-0.19770077,0.11239214,0.14074644,-0.060919434,-0.13494146,-0.1705491,-0.4107272,-0.09918296,-0.21548563
-0.5193771,0.074455336,0.032623067,0.1387599,0.042658463,-0.0854824,0.0040876716,0.11960238,-0.29221493,-0.09807935,-0.10884322
-0.14890194,0.1285921,0.23851025,0.15911694,-0.06856506,0.03214565,0.11652869,0.16104218,-0.22877598,0.11498481,0.12765864
-0.041159123,0.00046986341,0.2292392,0.050234772,-0.03608671,0.049395822,0.13097766,0.021857023,-0.32219625,-0.021430463,0.30359215
-0.09836863,0.10339704,-0.08629419,0.11267316,-0.018259138,0.069873005,-0.021262944,-0.061463475,-0.2168312,0.12488043,0.36135355
-0.35787678,-0.014961362,-0.009797737,-0.052604184,0.09109387,0.06462555,-0.03949315,-0.0030555427,-0.13695048,-0.13951488,-0.13035765
-0.14985108,0.14440972,0.16116543,0.0009124875,-0.025958024,-0.18941805,-0.08694577,0.12537491,-0.11183785,0.019437283,-0.105167225
-0.27884233,-0.10403576,0.20723203,-0.12215874,0.0019646436,-0.12879139,-0.14687003,0.11487673,0.030169293,-0.05719343,0.22424304
-0.22151472,-0.03919351,-0.0065639764,-0.07362933,0.059913546,-0.19205207,0.05943553,-0.104232885,0.031109288,0.067567155,0.07068664
0.105646834,-0.09794986,-0.030822717,-0.07306059,-0.116460174,0.19042458,-0.037475668,-0.101915844,0.1519628,0.08759594,-0.14757232
-0.019674055,0.10544023,-0.10424638,-0.046821535,0.09731251,-0.10485645,-0.02906923,-0.21045913,0.14703284,-0.107237756,-0.007300876
0.13553476,-0.118134946,-0.068344995,0.08474465,0.12604684,0.0056739748,-0.116769776,-0.013133995,0.088456936,0.09557405,-0.21493976
-0.16351983,-0.041400753,0.095552094,0.1214377,0.046060503,-0.09202935,0.10823536,-0.13357686,0.14676929,0.110768735,-0.21694274
0.28541887,-0.030980214,-0.09634836,0.13457286,0.0049481094,0.2519822,0.14567667,-0.16549796,0.19619544,-0.13334017,0.15294394
0.37426937,0.024508491,-0.12542099,-0.13888761,-0.07777378,0.21223001,0.14503482,-0.0769854,0.14706525,-0.039297186,-0.18497261
0.17454319,0.08846159,-0.049841464,-0.077765256,0.016310766,0.04943575,0.14504793,-0.06328631,-0.0025332272,0.07228866,-0.08879389
0.28878087,0.14662975,-0.030289449,-0.08260973,0.02374205,0.24250336,0.120704025,0.08417088,-0.0043402165,0.0066268146,0.08482134
0.11142489,-0.03351157,0.25681052,-0.05011472,-0.012175694,0.17806557,0.12834406,0.10225131,0.13531207,-0.043107912,-0.015648447
0.30628413,0.078466505,-0.04141932,-0.12283903,-0.048429392,-0.01630333,-0.011162937,-0.08050713,0.13001713,0.05878648,0.25408125
0.0128940195,0.018196851,-0.04705684,-0.15177399,0.057255477,-0.090692244,-0.09586035,0.04816167,-0.0065719336,0.13027972,-0.18563035
-0.04621944,-0.07693454,0.09748553,0.039085492,-0.12063817,0.044810638,0.04010722,0.077709496,-0.0342386,-0.053942606,-0.06437521
0.0700812,-0.11685364,-0.03187599,-0.1316948,0.07959901,0.0818076,-0.08930664,-0.12855317,0.006716989,-0.09806709,0.19953088
-0.1554981,-0.071956605,0.061930686,0.027380757,0.058436915,0.008941293,-0.10655659,0.02335997,0.1404044,-0.12441443,-0.057336308
0.1532619,0.1095047,-0.0023966953,-0.04523982,-0.13051976,-0.09540626,-0.113316074,-0.13789275,0.1577854,-0.11575844,0.19475424
-0.08596516,-0.103704594,-0.3285088,-0.07119292,-0.1068407,-0.23938696,0.06230235,-0.009222567,0.2579834,-0.07290874,-0.04254611
0.2905341,0.06595057,-0.010184854,-0.07607137,0.007641986,-0.08138603,0.0023459345,-0.021402128,0.2152475,0.12412065,-0.24258883
0.35957247,0.12841326,-0.013256617,0.10685024,0.06005101,-0.01430361,-0.075900026,-0.0073501766,0.07222952,0.038370043,-0.027755573
-0.10169653,-0.0010561794,-0.09306432,0.11891948,-0.052161567,0.049529277,0.018462196,0.24539253,0.19199444,0.01974608,0.012892179
0.28181976,0.080358684,0.1156403,-0.18728104,0.0413211,0.1642888,-0.07180111,0.132589,0.2153574,0.059174597,-0.048636854
0.103379756,0.028345555,0.21813221,0.11550273,0.019207835,-0.062326908,0.09041214,0.15624477,0.13558218,-0.13068539,0.14135784
0.10247514,-0.14142857,0.118221074,-0.03539513,-0.10596709,0.010095067,0.056279987,0.10083099,0.27594638,0.09565313,0.18739071
0.47966012,-0.12963551,0.025881305,0.032976493,-0.051607616,0.11609937,-0.065576814,-0.258318,0.13435797,0.06441483,0.097102195
-0.05111672,0.081532076,-0.19227165,-0.07682043,-0.1323113,-0.13554718,-0.102266595,-0.0693399,0.112127736,0.041550457,-0.071019486
-0.06413187,0.106303126,-0.23550318,-0.03319314,-0.043301977,-0.15745303,-0.12617038,0.010200888,0.14509736,-0.05271689,-0.33241463
0.093688235,0.10877359,-0.15292807,-0.054817207,-0.08862643,-0.18593141,0.12974715,0.21301663,0.11571818,-0.004097104,-0.2881534
0.13674676,-0.11528276,0.18194395,-0.013682663,-0.05142054,0.10246292,0.06866059,0.18834928,0.17421377,-0.13693826,-0.17028427
0.19782765,0.07911898,0.14875926,-0.059405133,0.06251395,0.08329207,-0.06739798,-0.011072859,0.1259895,-0.038236447,0.20762369
0.19437265,-0.041684322,0.009986438,0.2076709,-0.076424986,-0.14655568,-0.046427287,0.12161529,0.14639108,-0.1057162,0.26253462
0.24919662,-0.062231116,0.12735651,-0.07394433,-0.09740126,-0.015192591,-0.14548083,-0.11861756,0.18185696,-0.104644746,0.13607255
-0.08523126,-0.11110011,-0.21666467,-0.09165792,0.11479622,-0.14582239,-0.060896233,-0.18708518,0.19624989,-0.014478192,0.017312787
0.09884852,0.0076814294,-0.14011902,0.25769264,-0.12562971,0.047765926,-0.01312688,-0.088110596,0.16161078,-0.13158555,-0.33994097
0.20466681,0.08764519,-0.30477303,-0.27323222,0.10207659,-0.02754286,-0.13649055,-0.0872702,0.112436555,-0.08169217,-0.06705709
-0.14135635,0.10330734,-0.10469542,-0.043179512,-0.044361107,-0.21716025,0.08509183,0.11979818,-0.0026189163,-0.11037725,-0.42318058
-0.014810272,-0.1451604,0.10221114,-0.18078187,-0.09945637,0.15248318,-0.049356155,0.12639974,-0.025991239,0.021051377,0.001330845
-0.07252544,0.025370762,-0.107969105,-0.018277213,0.01234746,0.0716931,0.10528755,0.0011178255,-0.16720921,-0.07379735,0.23821998
-0.06484997,-0.10032816,0.09344597,0.150246,0.02277261,-0.032479152,0.125139,0.10972586,-0.14692003,0.026112527,-0.082047045
0.102199346,-0.049435616,0.18410383,-0.12260415,0.110088944,0.17024805,-0.06343026,-0.16602826,-0.15933993,-0.14768043,0.07455318
-0.1013796,0.041044027,-0.08684747,0.011671737,-0.10467774,0.07789882,0.08666021,0.08095229,-0.17508271,0.099726915,0.13496067
-0.14877555,-0.14873728,-0.009171054,-0.18619576,0.036596,-0.055296555,0.088667676,0.008130461,-0.24277589,-0.08542952,-0.09666231
-0.21034232,-0.017361611,0.13395078,0.13759568,0.13124007,0.13411498,-0.042661823,-0.21887872,-0.23812415,0.013918236,0.13750617
-0.17493892,0.10455501,-0.09267631,0.2725495,-0.01771821,0.10048216,0.10352412,-0.09762287,-0.34769237,0.12690258,0.20459351
-0.115840495,0.09800701,-0.18005693,0.13030936,-0.043588422,0.18580219,0.13471425,-0.036606163,-0.2582503,-0.07512342,0.0027928054
-0.26134753,-0.09138172,-0.15702707,-0.018115647,-0.1036063,0.14072965,0.00036899745,-0.007842816,-0.36956632,0.0042001605,-0.18198805
-0.3417216,-0.099603906,-0.06901588,-0.11048007,0.09917764,0.058188573,0.04631287,0.038545646,-0.24150714,0.08631644,-0.29338998
-0.29597625,-0.0011892021,0.053806305,0.014633052,-0.13800564,0.16713637,-0.14956817,-0.12232627,-0.31811023,-0.09507852,-0.16977121
-0.58734757,0.01611808,-0.12377715,-0.22360216,0.037007257,-0.10067484,0.04940237,0.08605856,-0.37571287,-0.10977706,0.05830294
-0.21273202,-0.090766266,0.20018952,0.15620925,0.011588663,0.060308516,0.093483746,-0.061216325,-0.42344928,0.048184067,-0.023922205
-0.36178565,0.053923264,-0.079369836,0.025728136,0.0096732825,0.012124151,-0.02473317,0.022346511,-0.44666484,0.08537048,0.224218
-0.4846424,-0.14780416,0.003389068,-0.11047238,0.13846046,-0.09737002,-0.07657832,-0.0037140846,-0.3803661,-0.14422129,-0.19809806
-0.3659148,0.07201962,0.107504465,0.13307762,0.09061478,0.004649654,-0.025318407,-0.23982182,-0.2305873,0.03495945,-0.046117306
-0.31935388,0.11713755,-0.28955454,0.18403673,-0.11416571,0.10766769,-0.05388771,0.19140686,-0.3752869,0.027365878,0.044341855
-0.38759628,-0.12587994,0.13801257,-0.06476179,-0.09351511,-0.13254462,-0.06460621,0.2391032,-0.22869918,0.069530696,-0.42030457
-0.35537052,0.114858955,0.13142683,-0.009273529,-0.029717214,-0.21142271,-0.12983435,-0.023741573,-0.26271674,-0.008481875,0.2775159
-0.4336652,0.0047577173,-0.10918488,0.11543097,-0.13279727,-0.111537546,-0.017038733,0.14154822,-0.28435063,0.12441659,0.15097627
-0.2632877,-0.10946916,-0.007417679,-0.08270186,0.033194184,-0.06408171,0.06559436,0.052286103,-0.16101396,0.050786257,-0.17061107
-0.11746429,0.097304806,0.14474508,-0.096417636,0.12604061,0.15562697,-0.10981996,-0.1947096,-0.26721403,-0.063952595,-0.117776096
-0.49891597,0.028142616,0.025720432,0.10672119,-0.0640408,-0.2051572,-0.07589398,-0.013107419,-0.28007802,0.010291278,0.090786256
-0.2891425,0.121275276,-0.16018438,-0.019937702,0.093154654,0.070980296,0.085495025,-0.09629157,-0.39120364,-0.11266528,0.08973269
-0.2989891,0.14548239,-0.13933836,-0.0018505529,0.14292565,0.11735579,-0.099902496,-0.006690815,-0.49730545,-0.015681088,-0.29777104
-0.57418746,0.060436055,0.16422324,0.24322912,-0.010160983,-0.040697336,-0.12233488,-0.00068186224,-0.3648193,0.07631509,-0.19401902
-0.5876273,-0.09881532,-0.03804899,-0.13233131,0.0780019,-0.26190147,0.0104896575,0.21037425,-0.4180634,0.12433007,0.26215047
-0.30096516,0.14666194,0.4362525,0.11264707,0.13342604,0.06809579,0.12681362,-0.17062488,-0.5259874,0.012367487,0.056666307
-0.49791133,-0.08812824,-0.02755928,0.08841108,-0.1306596,0.11456177,0.14361462,0.04174055,-0.6496488,0.057954863,0.40641594
-0.38929293,-0.0249587,-0.119701885,-0.011228189,0.045352355,0.06414956,-0.1221676,0.05103612,-0.7634719,0.03191939,0.035336733
-0.9562074,-0.08818799,0.0015986711,-0.032438897,0.0605883,-0.0065098554,0.08997235,-0.14415061,-0.8675842,-0.007445276,-0.19510123
-0.8151808,-0.038867034,-0.050970092,0.05620745,0.08866325,0.1744269,-0.13071741,-0.014215812,-0.8887073,0.00088635087,0.051243097
-0.9166195,-0.030334376,0.17703302,0.22539091,0.049602136,-0.0021681637,0.05117759,-0.014611222,-0.9260796,-0.052561857,0.06178318
-0.85586774,0.14323041,0.03143885,0.0711779,-0.012256339,-0.09780191,-0.06707004,-0.1662325,-0.8984689,-0.078342445,0.09232176
-1.0460213,-0.12344167,-0.16275434,-0.060823724,0.03250186,0.04465124,0.09251994,0.020726174,-0.8027086,0.14899173,-0.0591332
-0.75630987,0.034682512,0.06122847,-0.019857347,-0.03287766,0.057589136,0.047057405,0.01988998,-0.66087925,-0.07018152,-0.26932743
-0.69300014,-0.0014213026,-0.12295548,-0.18275866,-0.008144334,0.17829467,0.010775253,-0.0314954,-0.77084637,0.14202943,0.18450783
-0.63568693,-0.12361043,-0.10552915,0.12580581,0.14836165,-0.10634403,0.13566166,-0.12887509,-0.6473489,0.079101786,-0.21103957
-0.47361642,-0.04474812,0.07038863,0.21322677,-0.11868831,0.028385118,0.10976282,-0.018926464,-0.67751205,-0.09441664,-0.10496185
-0.44419265,0.12201369,-0.27214152,-0.0994656,-0.029751763,0.11620316,-0.054934844,0.04726032,-0.8270751,-0.08138752,-0.001961656
-0.8017619,0.10079983,-0.09673298,0.0071009547,0.08709335,-0.17178962,0.0131178945,0.020178057,-0.9043725,-0.055615015,-0.2581383
-0.87002754,-0.14003417,0.20601192,0.13862924,0.006777793,0.09740476,0.098175466,0.0024726167,-0.8608411,0.13688225,-0.042481862
-0.78996277,-0.079617284,-0.07561424,-0.05549758,-0.063860714,0.04217405,0.13950092,-0.06045063,-0.8528118,-0.14604919,0.20808709
-0.62443197,0.07908775,-0.06828311,-0.05385855,0.08654094,0.07806731,-0.027111374,-0.07244139,-0.88959473,0.13199466,0.0523395
-1.0297396,-0.028611124,0.1403661,-0.04265663,0.092887685,-0.001031734,0.034616053,0.064349845,-0.8893474,-0.034273766,-0.042357802
-0.9846792,-0.03901214,0.07993719,-0.05658184,0.087024674,0.11903231,0.05506012,-0.011295244,-1.0332853,0.014297232,0.111933954
-0.8348795,-0.11652173,0.12584817,0.23512714,0.10000306,0.13720869,0.13551235,-0.12720916,-0.9769679,0.05614613,0.081726775
-0.8011247,-0.057453938,-0.11468289,-0.018850006,0.112898916,0.003236562,-0.04186832,-0.14017262,-0.91923356,0.07856549,0.18085994
-0.8561052,0.11682129,0.045997247,0.11678976,0.05270216,-0.09214025,0.11079669,-0.061457567,-0.8727778,0.01518786,0.008757703
-0.75022304,0.017946929,0.12195913,-0.016816124,0.1414707,0.18181027,0.062579945,0.22832155,-0.8623702,0.028684795,-0.00030519068
