A,B,C,D,E,F,G,H,I,J,K
0.076668724,0.011860371,5.105138e-05,0.18397324,0.08324136,-0.040236816,0.12954105,0.028247967,0.03390818,-0.00045241416,-0.10067643
-0.0016699433,0.0618058,0.21702024,0.052959643,-0.11222787,-0.1567165,0.023606941,-0.016632944,0.06382474,-0.0102118105,0.035231516
-0.111147076,0.026979253,0.101509035,-0.014208868,-0.06657452,-0.10739207,0.09884113,0.05657868,0.1091515,-0.07048039,0.14010563
-0.09870778,-0.07884488,0.23729742,-0.19428384,0.06795189,0.2440165,0.25820914,-0.07192397,-0.010835052,0.015480548,0.14908975
-0.011956245,0.13452087,0.30138052,0.039545573,-0.016386226,0.08522716,0.24671634,0.11095622,0.14334866,-0.087864935,0.12801722
0.0032856315,0.057519183,0.1415226,-0.16445433,0.03363739,0.08507834,-0.021874279,0.09092574,-0.2091526,-0.06220883,-0.14506929
-0.14861797,0.0687401,0.022469074,0.009906098,0.10942599,-0.19442037,-0.2742533,0.078522176,0.06219846,-0.10743302,0.018710166
0.058809742,0.1395135,-0.33673108,-0.025051922,0.13392082,0.13938737,-0.024618328,0.04192248,0.03736028,-0.0028069168,-0.023769677
0.14101303,0.2607669,-0.034037918,0.22478344,0.012112036,-0.019916862,-0.07542679,0.04514119,-0.12906945,0.056386694,-0.031133316
0.01180625,0.15750845,-0.0136627555,0.14624615,0.01773712,-0.16289729,-0.14892343,0.09771958,0.09286432,-0.06251603,0.10889384
-0.14512528,-0.007533245,-0.011862844,0.15912473,0.03204143,0.23087338,0.18385479,0.038763836,-0.16156131,0.066724226,-0.103695616
-0.10118748,0.16738063,0.11926671,-0.030337848,0.13921514,-0.06311576,-0.08045751,0.05187407,0.18245082,0.12613729,-0.072388835
0.04586506,0.22192486,-0.020404845,0.15881036,-0.12216361,-0.041402645,-0.20232147,-0.03503062,0.19192764,-0.109975114,0.036273018
0.14540365,-0.18778852,-0.07891801,-0.15747398,0.08103134,-0.015414745,0.02875723,-0.016735762,-0.24620903,-0.020592064,0.055990025
0.042138368,0.03871327,-0.04179372,-0.019066066,-0.106462106,0.14608623,0.18170033,0.0737247,-0.109302714,-0.06708516,-0.07662077
-0.016646534,-0.07555334,0.25470394,-0.21969053,-0.02411887,-0.096717864,-0.083098054,-0.05776193,-0.050698355,0.018546388,-0.089376524
-0.056749716,-0.022907391,-0.02935189,-0.11089391,0.009639204,-0.07441616,-0.06646696,-0.07073903,0.05204563,0.14609796,0.002504915
-0.0184502,-0.12756033,-0.20695898,0.11321351,0.14755067,0.03115055,-0.023244187,0.12186319,0.062360674,-0.05445934,0.118456066
0.023706079,0.23685999,-0.09760216,0.17804098,-0.037588693,0.10885498,0.16586922,0.009001046,0.09397226,0.084928304,0.10968757
-0.14699574,-0.1801607,0.26584277,-0.1551246,-0.14586034,0.16630118,0.18454163,0.12454456,0.23172855,0.10488337,0.06345917
-0.052420057,-0.046353534,0.14017564,-0.1446016,-0.14881778,-0.049801327,0.13279755,-0.031925134,0.24923214,-0.084972404,-0.0881498
0.06559369,-0.024542809,0.18744051,-0.17435373,-0.066101454,0.038071558,0.023487762,0.006250635,-0.1671491,-0.0444974,0.088367686
-0.13821788,-0.14854681,0.16060318,-0.1950539,-0.14235123,0.073881954,0.17077245,-6.444752e-05,0.01254572,-0.029709578,0.05042319
-0.025751762,-0.23261453,0.058790177,-0.09816551,-0.1401788,0.028564423,-0.006795056,0.012165099,-0.11290997,0.09669517,0.008646011
0.069711655,7.2181225e-05,0.036464073,-0.103324786,-0.03742495,0.109733224,0.02829051,0.00037238002,0.00023450702,0.029231519,-0.094135776
0.089542195,0.016700596,0.041716635,0.0013454705,-0.040473893,-0.09334327,-0.15276453,-0.05593457,-0.051052243,0.11177015,-0.10046604
0.059907675,0.07197748,-0.20384008,0.011080667,0.04158023,-0.20700972,-0.01414454,-0.005892381,0.14078405,0.0011588335,-0.14014637
-0.05799108,0.17198873,-0.13996042,-0.1013798,-0.07604737,-0.26340717,-0.16676228,0.083565444,-0.12447524,-0.014196828,-0.0021250546
-0.048541173,-0.17137349,-0.20680605,0.044527464,-0.07490904,-0.026643485,0.09103282,0.11040217,0.104993686,0.04180348,-0.14185315
-0.090533555,-0.17168635,0.09770684,0.045638375,-0.10518949,-0.08335668,-0.03223905,-0.04181598,0.1690051,0.004347086,-0.014444247
0.0965711,-0.24548775,-0.03233461,-0.028075993,0.027556002,0.07870905,0.07187371,0.050682858,-0.106555715,0.04859659,0.012312248
0.010951832,0.014472112,0.10104182,0.005476713,-0.0031351298,-0.026374705,0.004953146,-0.13680753,-0.04805991,0.027894467,-0.030518621
-0.12828985,-0.110898286,0.05215329,-0.062919766,-0.112362295,0.09691712,0.11911291,-0.14566125,0.007894605,-0.073836386,-0.08503753
0.07777099,-0.203445,0.078775525,-0.1050403,0.113651216,-0.21110813,-0.08962706,0.046689585,0.07477176,-0.021099225,0.002329141
-0.14592467,-0.03339389,-0.20087212,0.10822384,0.0982081,0.13913554,0.06563774,0.12400487,-0.13002285,-0.04862348,0.08603883
-0.0687087,0.07880063,0.04019686,0.12104869,-0.07026975,0.11805348,0.03226511,-0.08965951,-0.17920414,-0.036406897,-0.13234009
0.083394125,-0.109970935,-0.009467579,0.008316606,-0.108105764,6.861985e-05,-0.23703142,-0.07030773,-0.028481923,0.14969915,-0.13394943
0.00064875185,-0.100250885,-0.16298987,-0.2170822,-0.10035904,-0.23397808,-0.25802162,-0.06694147,0.07712646,-0.12333153,0.026317209
-0.06564249,-0.13543911,-0.3843025,-0.23439617,-0.02525466,-0.035250545,0.0866452,-0.13859175,-0.06891382,-0.09578577,-0.009632513
0.056181908,-0.023295827,-0.048302963,-0.16746971,0.0098731965,0.046191692,-0.1301949,0.014158815,0.0374538,0.1255298,-0.046826273
-0.08465903,-0.03609822,-0.081767544,0.107784614,0.103037834,-0.0997746,-0.08623924,-0.03643418,0.062551774,-0.1283957,-0.12642035
0.038637847,0.2304737,-0.14753605,0.08618769,-0.06399956,-0.22539344,-0.26363653,-0.09454231,-0.26035166,0.14959246,0.13903743
-0.036449596,0.059853554,-0.14108083,0.015837505,-0.059645057,0.2621279,0.050451733,-0.0678281,0.12391687,0.03816247,-0.013881162
-0.11549668,0.059825897,0.067939185,0.017938912,0.035155326,0.07499398,0.06797196,0.009375006,0.13277008,0.059533462,-0.036873206
-0.077285334,0.13462032,0.08533262,0.03899002,0.025550455,0.0068294257,0.07309435,0.10795656,0.13906096,-0.06384039,-0.12056262
-0.015978351,-0.024003915,0.012020253,0.08518334,-0.10478018,-0.25338253,-0.046531044,-0.12294998,0.03849861,-0.078265004,0.14109623
0.14098659,-0.11792944,-0.1731076,-0.18869793,0.06014149,0.116905496,0.14959103,-0.053184986,-0.14711124,0.02572544,0.12582183
0.075239524,0.12274757,0.21194626,0.04587896,0.10221273,0.19489944,0.08475403,-0.041608356,0.1715336,0.048838332,0.04279837
-0.10802179,0.11890218,0.052028462,0.22153518,0.14815766,0.04048738,0.08856821,0.073337,-0.06654576,-0.08514891,-0.13077377
-0.07976616,0.19454704,0.2058968,0.10268622,0.014196485,-0.24823096,-0.19947693,-0.14428794,-0.09862413,0.11173582,-0.0008444488
-0.06549402,-0.07889836,-0.080118805,0.0627954,-0.0024803132,-0.107550815,0.0018014759,-0.1479337,0.10246591,0.05722834,0.10171291
-0.039771847,-0.127195,0.07866281,-0.0932732,-0.009568259,0.073432095,-0.016279683,-0.055946574,-0.060317844,-0.07238024,0.016751483
0.047198847,0.0866365,0.07967204,0.035510063,0.021536112,-0.0957838,0.05603744,0.044255286,0.010827534,-0.010734946,-0.10031997
0.14786875,-0.027100764,0.17866053,-0.10075163,-0.020200968,-0.14237034,0.0009815544,0.08933514,0.047404528,-0.057810925,-0.0735193
-0.028973848,-0.109185934,-0.10000457,-0.07320029,-0.023541778,0.06697761,-0.09311912,0.020911023,0.05128739,0.10419172,0.023694977
0.11923379,-0.08945263,-0.14713192,-0.16148864,0.106324375,-0.061565906,-0.0073211044,0.07245503,0.002323635,-0.011577249,-0.081749566
0.003802389,0.15405786,-0.017559707,0.20760477,0.111014664,-0.065759756,-0.121246845,-0.09903301,0.09783152,-0.012411416,-0.0025924742
-0.08635376,-0.012824275,-0.25262946,0.15916532,0.11708057,-0.019401595,0.0035852045,-0.07585679,-0.051760994,-0.110303074,0.05125831
-0.096066,0.2226896,0.117300436,0.056568466,-0.0039436817,0.055789918,-0.00032346696,0.14869794,0.020686448,-0.12563163,0.045860603
0.12575805,0.017914817,-0.004240297,-0.023577467,0.14571986,-0.043265343,-0.095474586,-0.012330562,-0.08951852,-0.02604039,-0.13491338
0.07082279,0.1755417,-0.18272159,0.12779978,-0.08856052,-0.19323698,-0.18789607,0.11299756,-0.1702885,-0.038038895,0.01619327
0.04304801,-0.10561712,-0.3216493,-0.20811327,0.015332013,0.081625596,0.05378075,-0.112948164,0.065015,0.11552176,-0.105477944
0.03347273,0.07837395,0.08037342,-0.0037754476,-0.12835093,-0.16107808,-0.17175819,0.105514556,0.21686712,-0.033654645,-0.014159888
-0.046025835,-0.2458633,-0.106104955,-0.22641444,-0.08550906,0.05172108,0.0021592379,-0.08136006,0.013828054,-0.0046529025,-0.123639956
0.11257881,0.043135136,0.099031284,-0.040833756,0.036490723,0.01094158,0.007942364,0.026816308,-0.12934908,0.092892766,0.13844669
0.1270827,0.18165173,-0.06389317,0.12982821,-0.1119035,0.0030117333,0.19921505,-0.058893442,-0.005774483,0.10890609,0.13531673
0.111570716,-0.17577851,0.15437782,-0.2002658,0.091981694,0.28149545,0.27907592,0.110260755,0.124442145,0.007909983,-0.008600146
0.13522834,0.09868671,0.39715892,0.17512284,0.13540822,0.1148451,-0.01067695,0.023392186,0.023274228,-0.11589788,0.044610515
0.12640107,0.20352133,-0.11872329,0.25989875,0.109350175,0.18993662,0.04425551,0.09147893,-0.17453894,-0.027532697,0.043414325
0.14214069,0.004550703,0.022908598,-0.028206855,0.06074801,0.02064997,-0.059348673,-0.0979092,-0.018670142,-0.109708324,-0.018739194
-0.028226033,0.026033163,-0.17947128,-0.041784994,-0.007979408,-0.062399283,-0.15054817,-0.12884426,0.029383227,-0.049806677,0.11185107
0.06423685,0.006765574,-0.19515389,0.022340193,0.023816302,0.054925717,0.23147368,-0.011971116,0.063949294,-0.05012369,0.057203576
0.08691226,0.13616277,0.118114606,-0.0848667,0.11078918,-0.016143955,0.052690595,0.00010932982,-0.046891257,-0.03286829,0.07395044
-0.014007717,0.03583084,0.04863456,0.112797245,-0.029954217,0.21625847,0.19401678,-0.08637332,-0.07712899,0.01807475,0.00089405477
0.08768074,0.0969151,0.18772021,0.010491155,-0.025457025,0.062653184,-0.14770395,0.040123403,-0.059420496,0.077782676,0.14781505
0.06488934,-0.03151132,-0.20293303,0.041535527,0.12918109,0.034395814,0.22228462,0.07257074,0.09739621,-0.11739856,0.11051187
0.01991707,0.0399969,0.14110507,0.10146079,-0.12543671,0.14057828,-0.010080166,0.09054743,-0.22144462,-0.08802195,0.01970549
-0.085639305,-0.07070187,-0.01224383,-0.1307301,0.14805052,0.08973877,0.15622555,-0.069340415,-0.14764786,-0.043573827,-0.08632041
-0.027227372,0.2001125,0.2431961,0.25726265,0.057014465,-0.19352537,-0.029459529,-0.11660157,-0.015633762,-0.106107175,-0.09561695
0.044274256,-0.035584733,-0.03737422,-0.044205397,-0.04020013,-0.016193122,-0.07733448,-0.120856196,0.0035404265,0.09354901,0.1227684
-0.06901598,0.060596958,-0.1275909,-0.084438965,-0.014172494,0.0143508315,0.14635272,-0.113321066,0.21685418,0.01702024,0.12344426
-0.12367389,-0.10060936,0.07632625,0.09269905,0.016109556,0.23893419,0.17146786,-0.11699124,-0.0068795234,-0.07938831,0.11550963
0.13176057,-0.11161058,0.14781474,0.014254779,-0.05828648,0.18882628,0.26513618,0.13613653,0.05445177,0.072309375,0.12874946
-0.013070345,0.06160284,0.3025012,-0.032381527,-0.100018576,0.156674,-0.019402683,0.03554569,0.05672577,0.1273537,-0.10885864
0.06219615,-0.23233002,0.083996385,-0.13117802,0.06204073,-0.000999473,-0.087098934,-0.024726808,0.16046366,0.031629235,-0.033956982
0.110035986,0.12420751,0.052679054,0.15930037,-0.10683321,0.089817606,0.014139809,-0.06801101,-0.042631872,-0.006268963,0.13837302
0.0021588355,-0.18416615,-0.0030069277,-0.17219093,-0.09569811,0.22190554,0.17202255,0.09448722,0.09077959,0.000552088,0.12867692
0.071005836,-0.024955936,0.29664138,-0.058933727,-0.1278659,0.10655846,0.22299604,-0.1071802,0.12367758,-0.1428876,0.067726865
-0.0152232945,-0.25895518,0.16384843,0.005154714,0.01796946,0.040043212,0.14704779,-0.12743384,-0.24671958,0.010909408,0.048709735
-0.116556734,0.026653573,0.29217693,0.0329749,0.0002078414,0.19772674,-0.06476976,-0.06709035,0.024777249,0.014372095,-0.082081676
-0.035601728,-0.14299074,-0.17908183,0.1120058,0.13097689,0.023715317,0.022801846,0.14802891,0.05766529,0.10657224,-0.0061297417
-0.051776044,0.2694371,-0.035782553,0.27651122,0.05745092,0.091012776,-0.052951097,0.06258954,-0.042180717,0.055596873,-0.1355014
-0.07790358,0.032358818,-0.064632,-0.01962579,-0.03456588,-0.18103242,0.0072412044,0.1110912,0.06531902,0.019667804,0.09538077
0.11549279,-0.043903425,0.10509248,-0.0069363266,0.015012786,0.14950356,0.072634846,-0.12182032,-0.117069826,-0.11137235,-0.024239048
0.087240815,-0.044458464,0.20690125,-0.104956135,-0.13403481,-0.1355446,0.08828257,-0.094574586,-0.045052335,-0.09446365,0.013826996
-0.13099734,-0.2677768,0.077711985,-0.23105323,0.096537605,0.11628479,-0.012286939,0.08735137,0.0141662955,-0.02189517,-0.1460372
0.023759723,-0.05033426,0.12208321,0.15354317,-0.037005477,-0.051224783,-0.16024671,-0.10147992,0.0049469173,0.14621866,-0.14341973
-0.0063657016,-0.03399203,-0.14019467,0.048426025,0.1361374,-0.2226673,-0.20523027,-0.041139707,0.26616496,0.07795401,-0.065412536
0.09802356,0.044747807,-0.28345424,0.17156065,-0.07655871,-0.040596396,-0.13983212,-0.037477955,0.17292559,0.14230397,0.14571857
0.035579205,-0.052811056,-0.16077693,-0.023792535,-0.07650569,0.1380435,0.17925206,-0.07952222,0.14282782,0.074418604,0.0783066
-0.07228341,-0.01313512,0.25262952,0.037425756,0.056690946,0.0025224239,0.08721773,0.086798415,-0.012601666,-0.1135343,0.032904074
-0.012612626,-0.06570283,0.12706794,0.1549324,0.09887852,-0.105367854,0.16011451,-0.07838164,0.013108432,0.07109675,-0.054849014
0.13161388,0.08666471,0.015276983,0.00054855645,-0.0062045157,-0.05048862,-0.12509935,0.039977387,-0.04061529,-0.09541078,0.06697741
-0.09369142,-0.045448005,-0.17113253,-0.030591264,-0.098721534,0.10825738,0.02476076,-0.09124079,0.015815869,0.08288728,0.10337353
-0.11869837,-0.22622691,-0.10325139,-0.2474498,0.14972952,0.12794831,0.17122042,0.108904004,-0.0056964755,0.095580444,0.02981168
-0.002347976,0.21450679,0.1845811,0.16026397,-0.06243085,0.071539626,0.0527993,0.011004493,0.032267436,-0.0141427815,-0.08623776
-0.037998162,-0.13922167,0.10892159,0.05173964,-0.104515195,-0.18005207,0.011039272,0.031514704,-0.024269447,0.0020806938,0.103710294
-0.05935824,-0.19804761,0.061575636,-0.15853997,-0.05605404,0.14567997,-0.0016399026,-0.06445168,-0.12970091,-0.06482288,0.13877419
0.14429891,-0.04125242,0.025177091,-0.03471543,-0.056109384,0.008383349,0.006261319,0.0329808,0.013218135,0.09132573,0.04004994
0.08159898,-0.13103193,-0.017201826,-0.13122022,-0.054484196,0.035972267,-0.100188255,-0.07715507,0.006185189,0.14650533,-0.039072976
-9.3996525e-05,-0.0052293465,-0.18747501,-0.061209656,0.0047365427,-0.030074134,-0.16923617,0.044891298,0.19425273,0.1274518,-0.095437735
-0.057597257,-0.025401905,-0.074315056,0.06556857,-0.13988933,-0.21322782,0.010679543,0.011807159,0.009305373,0.042678908,0.01217401
0.12845692,-0.11169234,0.101446524,-0.2043922,-0.14652824,0.15099165,0.07195206,0.105498254,0.03844568,0.06818847,-0.11477132
0.07821067,-0.25957096,0.08947222,-0.06464474,0.043309286,-0.24452698,-0.11940248,0.14837503,0.12994438,-0.009267554,-0.13006812
-0.03097304,-0.06471161,-0.13615063,-0.08025202,-0.07277717,-0.17481907,-0.10327038,0.05779217,-0.039961502,0.037097976,0.097323015
0.06442994,-0.17221579,-0.08103211,-0.1402432,0.098330066,0.048330106,0.072732374,-0.14958778,-0.067399174,-0.103807144,-0.13903648
0.12757358,0.22649296,0.050794065,0.0054517984,0.09842354,-0.034614503,-0.22217837,-0.001822561,-0.0066897497,0.03457415,0.09531619
-0.10910824,0.10102874,-0.1847837,0.20294207,-0.04910984,0.18255548,-0.024612427,0.0123099685,-0.04145661,-0.10160163,0.06477149
0.02166906,-0.16348082,-0.170991,-0.14203808,-0.048993878,-0.065330714,0.1798323,0.13403013,-0.17292106,0.13640285,-0.008155629
-0.09926044,-0.07386749,0.2627898,0.034547858,0.13104388,-0.06925608,0.12570132,-0.13419154,0.16709858,0.112600625,-0.024822593
0.10846043,0.013437614,0.1705269,0.107008964,0.111453384,-0.13489962,-0.0071458668,-0.07886487,0.030041225,0.010511652,-0.14512984
-0.111990154,0.09438132,0.052640274,0.02080156,0.04145311,-0.13902271,-0.0018661171,-0.023751616,0.05384694,0.042264983,-0.04812307
0.04113558,0.094750166,-0.10226995,0.051133916,-0.13975051,0.097918294,-0.15221566,0.078280255,0.06009075,-0.1284716,0.119555086
0.13279638,0.0015673339,-0.17711237,0.005542159,-0.015753403,0.10383442,0.18112479,0.096246526,-0.25886154,0.09637807,-0.03208323
0.038590074,-0.14008793,0.20575236,0.007685557,0.020167857,-0.036463916,-0.060708515,-0.1327401,0.12346783,-0.057571776,0.10000116
-0.022880927,-0.076765,-0.19074813,-0.061588325,-0.1396163,0.07404874,0.22273204,-0.026760347,0.015918396,0.081270546,-0.1480118
0.041753188,-0.030111,0.32457203,-0.265033,0.060123548,-0.25364754,-0.013440669,-0.1499631,-0.0119883865,-0.14142793,0.1344521
-0.009566367,-0.043432042,-0.08295055,0.061008513,0.056436867,0.14923221,0.045068845,0.14286485,-0.18269554,-0.02252692,-0.10870139
0.007742569,0.120050654,0.10606189,-0.07885072,-0.013116449,-0.15713722,-0.25673053,0.14752391,-0.089911185,-0.119812764,0.12638748
0.04989685,-0.031734675,-0.15886195,0.11675301,-0.129568,0.039661735,0.12506732,0.139846,0.011256866,0.13290024,-0.10665261
-0.03710776,-0.19066817,0.13060296,-0.07314563,0.040253177,0.033499844,-0.2097508,-0.017573565,0.081094034,-0.12121842,0.057063818
-0.1414957,0.029574558,-0.21610524,0.038077354,0.078568965,0.054963723,0.03640662,-0.10940212,-0.12857756,0.04042098,-0.070830114
0.09933768,0.20477295,-0.004910037,0.18096891,0.11714333,0.07046553,-0.0550183,0.022291467,0.08802731,-0.007968828,0.14801714
-0.11414701,0.22949824,-0.16993809,0.15683359,-0.059372723,0.18398789,0.05289592,0.09380604,-0.025507987,0.05288048,0.0884392
0.018375665,0.019457594,-0.079127476,0.042725563,0.07593644,0.14163567,0.2269606,-0.089586124,0.10818465,0.0237834,0.00021243095
0.060901046,0.080505565,0.16256574,0.19407222,-0.10251555,-0.05049076,-0.061896592,-0.07850043,-0.095101155,-0.13015115,-0.002398342
-0.007751927,-0.22937632,0.021617562,-0.18874285,-0.06171971,0.0763617,0.10416275,0.02245918,-0.09588355,-0.035637885,0.109042555
0.04798062,-0.010662623,0.10010165,-0.11049951,0.12714323,0.19508345,0.100193426,0.090228274,0.05226633,-0.019601256,0.05976866
0.04072565,0.27452388,0.20311989,0.23657349,0.01759161,0.122420505,0.028096475,0.042846784,0.11863959,-0.037777267,0.034562483
-0.088075146,0.027656585,0.12675521,-0.08164966,-0.117068455,-0.058773607,0.11252724,0.0018002093,-0.1398885,-0.029654667,-0.14092745
-0.034518264,0.007137403,0.09246157,-0.21371807,0.041890904,-0.07018545,-0.17662439,0.104299754,0.10556434,-0.032724366,-0.10119671
0.005478084,-0.094794974,-0.21079259,0.1423436,-0.067957826,-0.16728833,-0.011828616,-0.011909783,-0.14184535,0.015318155,-0.015396029
-0.0008227825,-0.17053619,-0.04623612,-0.19872469,0.13203332,0.054208055,-0.009884119,0.13569677,-0.073909,0.1094839,-0.12697442
-0.094061136,0.24957585,0.08883375,0.1735672,0.12608004,-0.16019729,-0.18071723,0.062561646,0.13154282,0.011830717,-0.11998541
-0.035842575,-0.02360046,-0.2727386,0.16294585,-0.04044108,-0.25597233,-0.09410209,0.03408739,-0.10246205,-0.023358643,0.09011416
-0.11133968,-0.080357574,-0.16872776,0.08700536,0.030152768,0.12241618,0.030355647,0.018429399,-0.14897846,0.08786769,0.117421955
-0.026842281,-0.03483607,0.017884776,-0.021209016,-0.08091292,0.20429207,0.0022232383,0.028651536,0.11723976,0.011027306,0.07329136
0.007688299,-0.18160096,0.06521492,-0.22760442,-0.11500639,0.21427032,0.074902534,0.14571008,-0.10074577,0.117034495,0.046061575
-0.06763273,-0.17905644,0.20965844,-0.1291831,0.13152349,-0.028369099,0.018689416,0.102582514,0.13600892,-0.06429613,0.005662352
-0.008168697,0.18037365,0.071492724,0.2696339,-0.0071996897,-0.13087751,0.14412284,-0.09016259,-0.056933254,0.07498044,0.0057870448
-0.13343029,-0.10514785,0.08863623,0.14018823,-0.03498765,0.01797843,0.09728061,-0.12728396,-0.029852584,0.028934345,0.11723825
-0.07009101,-0.050967954,0.2022881,0.09344546,-0.07442388,0.25813633,0.24855182,-0.011089951,-0.010685891,-0.07332167,-0.11018812
-0.070542604,-0.13394183,0.28020608,-0.19987935,0.14172873,-0.17853177,0.008965708,-0.14123306,0.07061589,0.0221944,-0.053485163
-0.023142159,0.11782035,-0.10096959,0.2914973,-0.07877788,0.05003514,-0.14750665,-0.0058116317,0.09942272,-0.06498006,-0.00843972
-0.067350775,0.0062301457,-0.19850433,-0.012363568,-0.07509608,0.07825863,0.02408874,0.115285814,-0.11346989,-0.11597957,-0.1284963
-0.14572214,-0.21609104,0.0240487,-0.039294325,0.12228358,-0.14901344,-0.22401048,-0.12876895,-0.13297813,0.1145601,0.054688826
-0.0069286823,0.2180519,-0.22770137,0.046987027,-0.0100393,0.01286228,0.15004705,-0.056123756,0.10087025,-0.08206111,-0.07373602
0.10567197,-0.032726616,0.24774387,0.09477842,-0.11697914,-0.14659,-0.026582517,0.1400615,-0.19260965,-0.009424031,0.114749104
0.06282762,-0.22935012,0.011336274,0.020254895,0.02119869,0.14454646,0.07009292,-0.08491622,0.101554245,-0.10496642,-0.033032604
-0.085952304,-0.047272153,0.07705273,0.034374118,0.051510215,-0.085291356,-0.12979776,0.0068942755,-0.06969759,0.10803047,-0.078998744
0.11831948,0.14265427,-0.066870704,0.029253438,-0.015658394,-0.1781962,0.025946647,-0.07727868,0.03430684,0.07414617,-0.08560857
0.078887776,0.10154407,0.07186411,0.12209652,-0.14017944,0.052755743,-0.13335276,0.031606317,0.006792143,-0.12550226,-0.099032655
-0.117936306,-0.22118099,-0.18530613,-0.076034516,-0.0907546,-0.027423978,-0.06251414,-0.082570255,-0.2472745,0.1200138,0.054720357
-0.084364384,-0.21578658,-0.032098547,-0.027851835,0.054340705,0.06645638,0.19020005,0.06196098,0.15034206,-0.018271223,-0.039810263
0.022642285,0.07261172,0.07747109,0.03168662,-0.049893938,-0.09374514,0.020142965,0.050685152,-0.07614802,0.03558807,0.14087501
-0.011733592,-0.06990718,-0.105062015,-0.024454601,0.14825392,0.12594259,0.13819852,0.057583004,0.085859,-0.13168907,0.024511665
-0.14555363,0.03956744,0.038119026,0.28096327,-0.04069957,0.045862436,0.0429838,-0.047809057,-0.08516696,-0.009471342,0.13499731
-0.090819195,0.10755223,-0.044010468,0.03660944,-0.12845188,0.19701129,0.25750142,0.038841203,-0.09379449,0.057377815,0.029333323
0.015321612,-0.07173571,0.18882981,-0.26193398,0.04601051,0.04669109,0.12503104,-0.037393823,-0.0073221847,0.09690486,0.011527672
-0.12759562,0.17617722,0.11109011,0.050541118,-0.08166569,0.10441828,0.027456492,0.107399195,0.24347936,-0.00453417,-0.1373701
-0.10446726,0.010159664,0.124672845,0.03319586,0.07369447,-0.28321794,-0.029714033,0.09451853,0.045546576,-0.14666353,-0.022411972
0.064789966,0.06777562,-0.0470673,0.04487785,0.098553225,-0.11476436,0.115430325,0.101382256,-0.04641907,0.021785378,0.063347265
