A,B,C,D,E,F,G,H,I,J,K
-0.09345382,0.08483076,0.5247385,0.10644275,-0.057034135,0.20161629,0.1356372,-0.034018457,0.5146279,0.5151039,0.47743297
0.08177054,0.10144338,0.29623073,0.0024579763,0.141195,0.35277417,0.05816503,-0.05462984,0.8016473,0.44663346,0.058046937
0.037412196,0.032947302,0.18574816,0.12834144,-0.1264366,0.44577026,0.14493778,-0.023814648,0.44765973,0.4444101,0.37220907
-0.08732511,0.110010594,0.40597713,-0.10711214,0.13446069,0.35517156,-0.06670678,0.04886484,0.5124218,0.792084,0.26110667
0.053434536,0.13784286,0.23463975,0.11030325,0.11401886,0.38713455,-0.10951068,0.031014577,0.7061063,0.5181632,0.12808047
-0.12637815,-0.120389506,0.30619043,0.013737813,0.07480802,0.41567612,0.10920486,0.12762311,0.5874894,0.5149794,0.03686717
0.008916482,0.07063462,0.21963271,0.0019195527,-0.1214331,0.30924666,-0.14821878,0.04957764,0.6630008,0.67848283,0.32562375
-0.11840618,-0.053429924,0.098166324,0.10729477,0.008904949,0.29592282,0.026973546,0.067126974,0.46399608,0.46733207,0.26738447
-0.09696838,-0.084302515,0.18679412,0.017020509,0.10636443,0.02304034,-0.094948076,-0.14031851,0.32118517,0.65483797,0.23344183
0.12969792,0.061418995,-0.005474001,0.08003269,-0.11019062,0.38434857,-0.05135352,-0.0020425767,0.36756042,0.044162735,0.5021244
0.00046643615,0.05952607,0.21112832,-0.11007622,-0.0062960535,0.34678522,-0.0032053143,-0.0115235895,0.0116029605,0.67564636,0.018343206
0.095469356,-0.0690825,0.37662578,0.11284253,0.1156469,0.01726573,0.058174565,0.09513894,0.45990497,0.65330404,-0.01144474
0.05875425,0.008648038,0.3500935,-0.028329618,0.06093435,0.33477256,0.11319506,0.041586593,0.7446773,0.12961772,0.3600918
-0.14511064,0.14902139,0.025474906,-0.0012402236,0.110741645,0.15735713,-0.011532307,0.12260762,0.6116459,0.5598246,0.30959928
-0.056445643,-0.0075906515,0.019942433,-0.041943364,-0.104017586,0.3513724,-0.016695395,0.13031095,0.24194498,0.3967765,0.48362947
0.11011338,-0.11731439,0.105240114,0.12454468,0.12461999,0.37984627,0.07166746,-0.08961269,0.12414418,0.45925477,0.34611744
-0.036843844,-0.10285004,0.44092238,0.041059315,-0.09765412,0.22174105,-0.06879298,0.058555573,0.38721752,0.47550195,0.3948061
-0.057930283,0.12201166,0.05519125,-0.14464477,0.0275902,0.40816706,0.07422076,-0.031349532,0.72131866,0.51810265,0.10083614
-0.008097738,0.13174191,0.517593,-0.12069857,0.058562055,0.093262225,-0.03196054,0.00080375373,0.1403541,0.5275363,0.2725633
-0.11047782,-0.07019661,0.4769728,-0.009537756,-0.0066242367,0.32185936,-0.014184922,-0.05360341,0.7296733,0.20181206,0.12547114
0.068561286,-0.05594153,-0.020987734,0.00043660402,0.06638329,-0.0037264898,-0.0003874749,0.07910703,0.8397929,0.4676594,0.3391997
-0.13670248,0.041993707,-0.08372494,-0.008882552,-0.032775275,0.24760461,-0.120411254,0.09988634,0.25318095,-0.037575983,0.4021634
-0.07641249,0.116888106,0.032536067,0.09855898,0.09498802,0.0744065,0.0017102361,0.13535193,0.3352636,0.6061267,0.22241491
0.12007347,0.11016935,0.428981,-0.14456552,0.1428783,0.21409364,-0.07868314,0.097675204,0.05804071,0.1619709,0.31404087
0.09158912,-0.06533618,0.36172456,-0.09348196,-0.021440655,0.525666,-0.013059482,0.07997772,0.76696765,0.3847893,0.34531853
-0.0832873,-0.061721496,0.2615464,0.1321106,0.009805992,0.08486129,0.056733057,0.034126982,0.5986241,0.592236,0.18105905
0.14546141,0.055133045,0.4991059,-0.11461877,-0.043040268,0.036316752,-0.104498975,-0.14657913,0.59881043,0.31322312,0.06294635
-0.12312717,0.0357354,0.43605632,0.086519524,0.004656434,0.108460575,0.008894116,-0.03479319,0.82041705,0.16596673,0.24752848
0.026816696,0.030821785,0.28196976,-0.1046186,-0.1071046,-0.069863684,-0.09541243,-0.08632962,0.6742935,0.43782678,0.2910819
-0.04360251,-0.12763989,0.2335047,-0.042381175,0.09320031,0.30336928,0.062277406,-0.031877182,0.4697041,0.41194806,0.21554404
-0.025840454,0.016011104,0.25889266,0.09148459,0.10495323,0.37186253,0.12750837,-0.10026863,0.34676424,0.60699594,0.082964286
-0.09994038,-0.013283014,0.44674277,0.029190779,-0.118141316,0.46403256,-0.055068396,-0.14887476,0.6144364,0.5796195,0.21914692
-0.003453821,0.07834017,0.18804276,0.1027872,0.102272004,0.31164032,0.1060704,-0.018813342,0.7092267,0.6645075,0.3626806
-0.113434345,0.015108004,0.28715634,0.0055107623,-0.0040502846,0.18948007,0.035835773,-0.068431616,0.44351998,0.47151983,0.15680778
-0.14819399,-0.078818575,0.051167242,-0.027160391,-0.07660371,0.16329995,-0.017666727,-0.1433438,0.40677744,0.5059773,0.2966267
0.028912961,0.09285106,0.14332718,-0.012431979,-0.12982096,0.22596674,-0.13243845,0.016147465,0.22805628,0.25841054,0.4044661
0.11462429,0.11309743,0.013384506,0.07308282,-0.13218887,0.35448757,0.08112343,-0.13319987,0.42936987,0.33296657,0.21424375
-0.002058521,0.097190455,0.19482878,-0.10664331,-0.019102141,0.42156523,-0.11377911,0.03356597,0.26401547,0.49592006,0.42745543
-0.06721473,-0.047616415,0.24975592,0.09858161,0.02278699,0.028780073,-0.059980184,0.09746656,0.3497353,0.7939956,0.18216504
0.04779926,0.056701094,0.44414553,0.016058773,0.08207683,0.29227608,-0.10183935,-0.1092101,0.5340847,0.05257704,0.28301793
0.07017256,0.14468783,0.07384638,-0.09818323,0.12765083,0.31111836,0.02903241,0.058000773,0.6291193,0.6640738,0.3860812
0.14468792,-0.0013434887,0.39125887,0.09969929,0.01786907,0.4526938,0.13626835,-0.04692693,0.2325223,0.46743962,0.2203003
0.13299224,-0.08501444,0.25513148,0.061872646,0.1070821,0.19485773,-0.0452111,0.015317351,0.74191797,0.74259585,0.16951653
-0.055488773,-0.007969305,0.38955492,-0.07763651,-0.08335778,0.40382078,0.026298016,-0.076929815,0.3738038,0.5165025,0.07381485
-0.074219786,-0.09491171,0.25557026,0.13007131,0.101332456,0.4193139,0.05059564,-0.08858695,0.64682406,0.54120934,0.21630701
-0.11796679,0.11969966,0.44640127,-0.038797192,0.11662415,0.35780323,-0.02982118,0.14248845,0.37298793,0.5795503,0.3181476
-0.12840864,-0.05664123,0.25001317,-0.06451076,0.06256312,0.38541567,-0.109162465,-0.064403795,0.58735055,0.74666905,0.2873457
0.020685717,-0.04306989,0.1541319,-0.09170553,-0.07381835,0.12200773,0.05735083,0.061949417,0.4684067,0.63051933,0.2631104
-0.05035481,-0.026566438,0.3225906,-0.062989555,0.013873726,0.42072847,0.08125995,-0.03877897,0.28902668,0.29574257,0.2917559
-0.09587726,0.12139833,0.38918903,-0.13821886,0.13782862,0.00093426555,0.03137146,0.1130479,0.7017945,0.70029736,0.3185077
-0.13134879,0.11029148,0.45372418,-0.12961969,0.07083532,0.47527352,-0.14133699,0.007681206,0.73893654,0.010486025,0.39389604
0.0929064,-0.10553198,0.4648575,0.09764266,0.1351592,0.118964866,0.030733928,-0.1120632,0.69746536,0.62784225,0.13934883
0.027197883,0.09418368,0.17100783,-0.09602248,-0.058810726,0.3421019,0.050705835,0.027407348,0.6076633,0.37253863,0.23617442
0.045053527,0.0094814,0.43990445,0.033216834,-0.09156179,0.28072757,-0.14772765,-0.14363685,0.3339441,0.49900258,0.274005
-0.0316424,-0.09230228,0.1226234,-0.023496628,0.12726548,0.2689323,-0.0025247037,-0.14816663,0.5299332,0.5453459,0.3173591
0.13983142,-0.047838204,0.17431054,-0.13260828,-0.075654745,0.3277447,-0.1439684,-0.002147764,0.3090878,0.54304624,0.32721165
-0.0073544234,-0.02139318,0.46231183,0.13209629,0.06469056,0.35241818,0.070257306,0.13104269,0.39504868,0.7004813,-0.0053798333
-0.06673259,0.07521379,0.35077047,-0.1401174,0.0787407,0.1719917,0.10855222,-0.13175847,0.6045834,0.52723044,0.2938613
-0.0011806041,0.14971772,0.27151203,0.0275926,0.11743644,0.13280202,0.10129419,0.04223226,0.60385793,0.5013789,0.41261238
0.12822768,0.015911028,0.19580081,0.12006751,-0.069930576,0.32014203,-0.025686301,-0.12611681,0.59680337,0.495041,0.28317586
0.09133983,0.07209009,0.41177088,-0.14111686,0.05104503,0.13598417,0.029772952,-0.027363487,0.31885403,0.6203607,0.25747693
-0.015487164,0.06825988,0.29218414,-0.045202054,-0.029027492,0.29962838,-0.049483612,0.0010233521,0.5707681,0.43066606,0.27892572
0.04727079,-0.058161132,0.20209345,-0.009314269,0.12504864,0.29464787,0.1285119,0.14662912,0.6162907,0.65846753,-0.10674094
0.12981376,-0.050887994,0.03480594,0.14792365,0.019970655,0.45699608,-0.02935692,0.09126055,0.498205,0.49811167,0.31139323
0.03522274,-0.120657,0.4458499,0.010949463,-0.075934626,0.09761681,0.10750717,0.02179189,0.11073295,0.78812987,0.3907106
0.029186621,0.12784222,0.09174003,0.10903913,-0.11560391,0.14207739,0.14971301,-0.107927576,0.8010855,0.33959013,0.17051527
-0.14665048,-0.0020978749,0.3679161,0.120108515,0.098758906,0.43534774,-0.03264361,-0.10244402,0.27525,0.3475693,0.3859715
-0.13517159,-0.14940944,0.4073314,0.14329648,0.002166167,0.26695147,-0.047499314,-0.106566906,0.50166595,0.5930961,0.2916406
-0.056829415,0.0014061183,0.28360495,-0.051253043,-0.1423919,-0.07913199,0.11428374,0.0009497106,0.538676,0.6141227,0.44755882
0.10101217,-0.04139623,0.3312087,0.042918637,0.14251372,0.42442846,0.034517854,0.051420107,0.5415776,0.33525407,-0.028330937
-0.0009890497,-0.119006135,0.24458426,0.12092832,0.011136591,0.2702521,0.02975753,-0.14159511,0.60522586,0.60797584,0.198555
0.08154835,0.030754417,0.4608949,0.06331131,0.09130378,-0.038814604,0.01578693,-0.08831059,0.6204357,0.5900366,0.24662995
-0.006394416,-0.032769784,0.12254974,-0.121795185,-0.021246374,0.26264092,-0.11405356,0.042686954,0.5594934,0.08436629,0.25458425
0.14482945,0.14193323,0.20267895,0.062249586,0.02423042,0.2881344,0.0058804005,-0.03866376,0.46676525,0.6116675,0.32821482
0.12935671,-0.035793796,0.14579062,0.082941845,-0.12669495,0.27296233,0.13125134,0.124141514,0.3486445,0.46544537,0.15330026
-0.03883349,0.12561226,0.330737,0.055737928,0.042541444,0.29059267,-0.12229037,0.12958738,0.5213071,0.63050187,0.3868522
-0.049106278,-0.01624751,0.15752533,-0.07968663,0.028389096,0.31372327,-0.02323383,0.073337585,0.59992814,0.5852525,0.3428005
-0.12521568,0.13358217,0.1837512,-0.04479266,-0.11026558,0.21750118,-0.023642004,0.08597481,0.53309965,0.5395026,0.3238293
0.14225343,-0.058773175,0.29957622,0.10763374,-0.029883206,0.23068619,-0.02173677,-0.07691938,0.46391556,0.5965816,0.21831363
-0.059652403,0.115389824,0.42561245,0.06566179,0.13103133,0.11197145,-0.12746723,0.016512379,0.4317029,0.34282017,0.3720349
0.0029937327,-0.035747074,0.40344912,-0.07618246,-0.07906732,0.39356318,0.023620054,-0.06858739,0.6170139,0.46615165,0.11041589
-0.12067567,0.13164195,0.33028948,-0.038877264,0.11602497,0.13223542,-0.100740574,0.032889456,0.6243011,0.7079857,0.3343097
-0.065127775,0.14558747,0.054470643,0.12983072,-0.032295838,0.2937721,-0.083880186,0.101385355,0.5762403,0.345943,0.31195092
-0.12098324,0.0784332,0.27749875,-0.12135612,-0.12343993,0.033930957,0.08594178,0.05419144,0.18828791,0.5803673,0.39335817
-0.02943188,0.1089268,0.4437412,-0.05009426,0.026927382,0.2698921,-0.0915968,-0.01713574,0.64865744,0.048241526,0.26296234
0.09876667,0.14155424,0.29651606,0.13468575,0.14694768,0.08796755,0.045329377,0.01151824,0.744884,0.4210721,0.08022194
-0.101421714,0.13883063,0.2759276,0.071290135,-0.03991159,0.35110375,-0.06679758,0.03593269,0.6124519,0.41557297,0.02318921
-0.061477482,0.10652053,0.24226123,0.14989266,0.041380823,0.32158503,-0.14936152,-0.10260242,0.43836287,0.4930713,0.09643465
-0.047959097,0.02040936,0.25905478,0.12335023,-0.08317126,0.06689979,0.12064919,-0.061241,0.6336595,0.4173022,0.31720388
0.012819648,0.017264158,0.41397408,0.017892718,0.11333263,0.29298773,-0.042683013,0.08902635,0.48503643,0.18991424,0.12590426
0.10235399,0.07615326,0.2722598,0.13296175,0.0717984,0.4773433,-0.051355883,0.07746962,0.65424395,0.56577533,0.2143378
0.074090034,-0.06378454,0.3044811,0.14949438,0.109558046,0.2994708,0.040087804,-0.033205085,0.6611984,0.7348869,0.30747694
-0.06548673,0.05442655,0.4512611,0.119178444,0.13619307,0.4538108,0.051662564,-0.02049321,0.48656106,0.5086063,0.12221827
0.0014229119,0.09648459,0.27383733,0.07608318,0.14946228,0.5013449,-0.11592284,0.06529726,0.688125,0.6143209,0.0477117
-0.09981966,-0.05199761,0.28350374,-0.09016534,0.07425706,0.35912606,-0.05100707,-0.11238052,0.6076993,0.63314134,0.22991252
-0.07746549,-0.08024676,0.3090811,-0.04049235,0.09518938,0.38168377,-0.007628888,-0.05990351,0.6637682,0.6025242,0.48345032
0.03445661,0.105303854,0.23960361,0.147923,-0.098461986,0.31999826,0.056257054,-0.008210257,0.44694,0.7599716,0.14860968
-0.14938428,-0.12432931,0.3871564,0.043472543,-0.0080922395,0.40345484,0.09189631,-0.018697217,0.6161517,0.57586825,0.049998656
0.12172359,0.10565385,0.3438084,0.087374434,0.015603498,0.11217994,0.07064395,0.10796651,0.5623155,0.69234926,0.11495626
0.007212311,-0.13446549,0.30831307,-0.026406169,0.09233035,0.015326619,0.08752395,-0.029956788,0.61046374,0.26545262,0.43818915
-0.027971618,-0.020029187,0.25504246,0.048626915,0.10648394,0.32586625,0.11423439,-0.04539918,0.5800835,0.07745208,0.23531726
0.023035541,0.061312586,0.085617304,-0.066966265,0.0060312897,0.354374,-0.13784413,0.008114234,0.48708752,0.49051246,0.3467112
-0.0065820664,0.027161092,0.20858854,-0.009283766,0.10005501,0.17465135,0.059485808,0.0019474924,0.3303333,0.6291315,0.055847578
-0.10196062,-0.0064178705,0.19785798,0.05337663,-0.064751476,0.2952916,0.05882837,0.09682317,0.4972544,0.37228283,-0.002249483
0.09577103,-0.1240399,0.36467263,0.09520678,-0.03576327,0.14291799,-0.14035821,0.10709113,0.48251146,0.46552104,0.27209315
-0.1465411,-0.047484778,0.19511284,0.03552869,0.14896214,0.15029578,0.027693018,-0.1198928,0.7514896,0.3898257,0.28060293
-0.001416102,0.117284864,0.2996713,-0.0766779,-0.12553985,0.53574026,-0.1489918,0.07227336,0.33366418,0.36424744,0.37438086
0.07486476,-0.00082682073,0.40535024,-0.13892017,-0.09875284,0.42064077,0.071009964,0.039944798,0.5169804,0.63361424,0.25495866
-0.05875662,0.022727191,0.29489446,-0.10495743,-0.079380125,0.21619357,-0.040027253,0.14593339,0.7154818,0.5920175,0.078145206
-0.029899195,-0.036602803,0.40788987,0.02925995,0.06927508,0.35934597,0.04756908,0.033864394,0.68121547,0.32369465,0.42831898
-0.096360296,-0.058846883,0.11898082,-0.0897143,-0.012308642,0.24648492,-0.1256496,0.14633667,0.6816968,0.6364126,0.26972216
-0.12406467,-0.10937738,0.2924715,0.077896416,0.03316836,0.095139034,0.13250679,0.14647764,0.25076422,0.36872703,0.23933463
-0.080981724,0.028308332,0.31145224,-0.122103885,0.053112432,0.3030054,0.013743728,-0.020906284,0.55225456,0.15904056,0.34331137
-0.092013985,0.012081772,0.25560412,0.095355555,0.10537559,0.36311924,0.067691,-0.08144766,0.46597004,0.6964727,0.27307877
0.12589088,-0.033408076,0.3166155,-0.03349983,-0.1439442,0.47065482,-0.14013986,-0.067115955,0.45683563,0.4741985,0.23703642
-0.0052843094,0.03396398,0.11677926,-0.02677188,0.05418907,0.24605715,0.08962384,-0.1263894,0.6041624,0.64083177,0.32683587
-0.052986667,0.08325301,0.116136335,0.10037184,0.116595,0.08357641,-0.011932701,-0.012688264,0.23591977,0.3852483,0.388955
-0.08425051,0.1462718,0.36561927,-0.12376559,0.12657657,0.30156988,-0.11626479,-0.06836257,0.25668177,0.2963075,0.18823943
0.1211195,0.1347948,0.24917737,-0.1336631,0.035129324,0.4105935,0.017902687,-0.038287498,0.69280595,0.43587068,0.20730329
-0.043371946,0.068970904,0.45735738,-0.08534224,-0.11153092,0.16905557,-0.11924682,-0.090262994,0.5043332,0.5486353,0.21737862
0.05602631,-0.06306163,0.38949695,0.13018253,0.069405645,0.40558487,-0.10180588,0.008972719,0.5804107,0.49071395,0.33260092
0.14889595,-0.069378756,0.44906855,0.04116249,0.12599161,0.36263216,0.102580786,0.01349774,0.615188,0.5777054,0.22772428
-0.0019199997,0.037100315,0.09866555,-0.019605517,-0.1091398,0.3789684,0.1268653,-0.14198545,0.6726807,0.53095144,0.22003123
-0.11225946,0.046592847,0.21292473,-0.09131254,0.1168617,0.4625121,-0.14749543,0.047126785,0.1652454,0.53299713,0.41118783
-0.04482197,-0.1353858,0.15603219,-0.11120473,-0.11613864,0.20654176,0.103670955,-0.0074677765,0.41450894,0.7057916,0.17419589
