A,B,C,D,E,F,G,H,I,J,K,L,M
-0.14504208,-0.057862848,0.053401574,0.044096917,-0.101938605,0.034007385,-0.16623773,0.016182467,0.025712743,-0.10028791,-0.0019791424,0.033797935,-0.13551064
0.14709014,0.09139399,-0.14345051,0.05563803,0.011399925,0.12196821,0.059225217,0.12307453,0.07412112,0.12752917,-0.14507031,-0.045737445,-0.0010480583
-0.054497644,0.05394654,-0.104585275,-0.14301579,-0.14327087,-0.050743103,-0.07164164,-0.10158326,-0.10144803,0.015992373,0.026586205,0.20981646,0.03216906
-0.06977147,-0.09187838,-0.0008520335,-0.014377952,-0.091688424,0.13498071,-0.20217231,-0.048984542,0.1495328,0.039338604,0.12366164,0.027196974,0.122502476
-0.00767529,0.009597942,0.03796503,0.1098789,0.0681635,0.11998317,0.2694449,-0.087252975,0.023355454,-0.036936574,0.06367566,0.031635076,-0.029710114
0.14727437,-0.042676933,-0.060767397,-0.077050656,-0.066024385,0.11138898,-0.10042846,0.024447352,-0.05856289,0.0043794066,0.0039809197,-0.106944695,-0.14737636
-0.05907294,0.06753291,-0.12046163,-0.05073996,0.059105605,0.095301345,0.06416355,0.14872763,-0.009261668,0.12295273,0.1133112,-0.16738205,-0.06365828
-0.020435587,0.04803495,-0.01576224,-0.017423287,0.063980386,-0.0068069696,-0.123750135,0.09882367,-0.010738835,-0.14118361,0.069928005,0.08762124,0.080088705
0.025511876,0.04340768,-0.015121035,-0.062372215,-0.04274179,0.0690016,-0.027078658,0.073983386,-0.10778513,-0.098641455,-0.016484797,-0.043453008,0.020688742
-0.048334166,0.092636675,0.038114116,-0.021671072,-0.10479811,-0.019456118,-0.16230893,0.026698604,-0.10922794,0.11508423,0.01099214,-0.027065523,0.038646057
-0.026635595,0.003279522,-0.17736427,0.05501336,-0.109765515,0.11162701,-0.052141502,-0.12020166,0.02489537,-0.0655158,-0.07576603,-0.18094593,0.08254419
-0.0523182,-0.07727595,-0.003933385,-0.14797126,-0.14936584,-0.08503821,-0.11293721,-0.084525384,-0.023240179,0.08929713,-0.1048885,0.02224411,0.07897894
0.07690868,0.061880082,-0.17084934,-0.08160344,-0.078632124,0.12554443,-0.01647681,-0.036783352,-0.026702948,-0.14496657,-0.069134995,0.0828073,0.14080006
-0.25870156,-0.1415981,-0.037889414,-0.10774883,0.1247035,-0.0602957,0.121507876,0.10672498,-0.071070835,-0.10136627,-0.06233556,0.0024414137,-0.011182755
-0.03554537,0.03973286,0.23353475,-0.037593685,0.06482123,-0.12811878,-0.08588438,-0.046142958,0.14405578,-0.0594033,-0.031947397,-0.21424414,0.0014922917
0.32004887,-0.06485984,0.052205697,-0.13107613,-0.033393577,0.104066044,0.10114648,0.03867151,0.023040801,-0.06470424,-0.0712146,0.025070176,0.01436165
-0.096364304,-0.07012761,-0.16094904,-0.12601446,0.026046187,0.077499345,0.1544404,-0.021485388,-0.1458797,-0.01745437,0.12068382,0.15003842,-0.1411809
-0.20810321,0.10657528,-0.079056196,0.09337185,-0.02284722,-0.06875389,-0.27259523,0.107032806,0.06780273,-0.070643574,0.08185977,-0.19436353,-0.14858758
-0.20756042,-0.08412933,-0.057248928,-0.032161318,-0.052774392,-0.14166172,-0.023692384,0.07747647,-0.13818288,-0.005779773,0.006827399,-0.004849769,-0.12080604
0.053660057,-0.0062956065,-0.19438168,0.06254202,0.09740968,0.08662011,-0.13910252,0.071092635,0.09619893,0.06594972,0.14028457,-0.0977982,-0.09266496
-0.11161935,0.04157628,-0.0095772445,0.038801357,0.033677563,0.041058958,0.15431704,0.06516869,-0.13272516,0.1376859,0.13780361,-0.0020641536,0.05687897
-0.11301412,-0.042743795,0.074943796,0.11976433,0.10929635,0.0021639466,-0.2787346,0.09563638,0.0958779,-0.095222175,-0.109524325,-0.24662352,-0.086822465
0.20476396,-0.054332547,0.035071507,-0.046795607,0.106159896,-0.039873846,0.012835421,-0.07270743,0.07001585,0.1082817,-0.03142242,0.103743196,0.03642924
0.038333237,-0.026211515,-0.02965942,0.04011576,0.022463411,-0.10140809,0.16524729,0.0070406497,0.082123145,0.006703317,0.06425345,0.021117426,-0.013098568
0.0045243204,0.011977032,-0.0052829906,-0.13472903,-0.07818405,-0.054117307,0.059724838,0.079521686,-0.11438884,-0.038539484,0.06797321,-0.04155305,-0.061764285
-0.10900021,-0.094130844,-0.1075769,0.10503322,-0.016768262,-0.07818366,-0.0066076666,-0.02488704,0.040196672,-0.12769718,0.03421803,0.02866079,0.0058385134
0.010452367,-0.06421895,0.04124567,-0.053949438,-0.07945394,-0.11568886,0.14881502,0.0074260235,0.06410551,-0.13681787,0.04465051,0.15815736,0.11062145
0.08528848,0.09091343,0.055233546,-0.13451442,-0.10946788,0.12461826,-0.060557187,-0.12828822,-0.090756014,0.13481554,0.12185779,0.026294805,-0.118015006
0.024607435,-0.10125613,-0.031138256,-0.1003585,0.06599806,0.103902906,-0.037517384,-0.1033745,0.026777282,0.121711046,-0.08352111,-0.19058865,0.11204985
0.057464495,0.033350706,0.15699461,-0.12225474,-0.0025125295,0.13181251,0.167358,-0.028598018,-0.11892765,-0.06410054,-0.015502021,0.15375112,-0.12217713
0.13913381,0.030394733,-0.060843393,0.109292716,0.14076406,-0.12859532,-0.16189446,0.042449504,-0.0026541948,-0.0991092,-0.039306007,-0.14388594,0.0043673366
-0.05892147,0.0569333,0.026035354,-0.07945426,0.10446715,-0.12601975,0.13451535,0.09008311,-0.12224338,-0.013024479,-0.041471332,-0.037949383,-0.036915712
0.032196447,0.02989918,0.11688399,0.11584094,-0.009881437,0.019241393,-0.11078123,-0.012098283,-0.00884822,-0.025860429,-0.13535452,-0.14322838,0.04594879
0.13124406,-0.10624479,-0.005204901,-0.03225641,-0.13936336,0.13417262,0.029907793,-0.060887508,0.013765618,-0.033542886,-0.14915396,-0.009849727,0.0751071
0.122587904,-0.14170101,-0.22520927,-0.14013393,0.14148238,-0.0769762,-0.08967714,-0.04656767,0.034136027,-0.009344831,-0.07684928,-0.0020250976,0.119654566
-0.37129176,-0.14074305,0.25164923,-0.11647713,-0.053313754,-0.13871488,0.041089445,-0.043725014,0.10724485,-0.06564807,0.1316014,-0.057924896,0.14032084
0.30895826,-0.0322391,-0.0702991,0.05023399,-0.119518146,-0.1405476,0.09379724,-0.04833763,-0.045717575,-0.0063950866,-0.13857329,-0.0039177835,-0.08113834
-0.034353368,-0.05976093,-0.16485825,0.0774294,0.028779104,-0.058630496,0.091417156,0.047772378,0.050707027,0.107034564,0.09840031,0.08731579,-0.11088535
-0.0682316,0.112366945,-0.019648485,-0.02844347,0.071875826,0.08593097,0.0871454,0.12379345,0.051483586,0.06098491,0.14445883,-0.004047498,0.085581705
0.087837316,-0.11856446,0.18081687,-0.038521707,0.03348136,0.10265541,-0.034247562,-0.035811014,0.13288757,-0.08775799,-0.05174502,0.05386047,-0.1352331
0.21629645,-0.13211954,-0.08958714,-0.078899294,0.055915296,-0.071840286,0.2719486,-0.043746345,-0.1479103,-0.025132678,0.06368567,-0.005351275,0.08045784
-0.13396153,0.03960058,0.19709939,0.13962263,-0.04530301,0.04770851,-0.29651186,0.14481947,-0.122138344,0.06801151,-0.0829279,-0.15493864,0.05280225
0.20907691,-0.10863195,-0.12182243,0.11416224,-0.06175874,-0.06877719,0.01874695,0.14440858,-0.1417169,-0.1122418,-0.13100961,-0.044956423,-0.121259496
-0.012734309,-0.07990705,-0.0440083,-0.10630216,0.09809935,-0.0008147955,0.003982067,-0.0070994645,-0.100969166,-0.019647807,-0.14143583,-0.19074824,-0.0249279
-0.004341215,-0.08119326,0.2002182,-0.053252883,0.036329016,0.03139603,0.01539588,-0.019292593,0.045106426,0.11989206,-0.084150486,0.03426099,0.0306893
0.128362,0.0041391253,0.017801642,0.03484182,-0.11971812,-0.03478208,0.17464311,0.124937,-0.10356854,-0.014446899,0.058390394,-0.030020393,0.05184993
-0.05101891,0.029997483,-0.0151839405,0.10731441,0.043923274,-0.034063034,-0.23714678,-0.10272975,-0.116631106,-0.14597633,0.02570726,-0.16605484,0.037396774
-0.06103822,-0.09137537,0.16430967,0.043642372,-0.0945245,-0.11216301,-0.25847605,0.106407344,-0.05990705,-0.06670472,0.1376245,-0.1003526,0.005120635
0.13028273,0.0863498,-0.20939314,-0.049133904,-0.1289091,0.0932748,0.023124442,-0.11892465,0.09959361,-0.145434,0.13155225,0.0082282275,-0.050327577
-0.19289023,-0.055358432,-0.18186104,-0.09488465,0.020156547,0.14202479,0.21419144,0.12925065,-0.049867474,-0.11696637,0.001375109,0.23982552,0.13286442
-0.051909328,0.14680803,0.13130547,-0.10035096,-0.13137919,0.13418922,-0.11712703,-0.10283969,0.056495562,-0.010751262,-0.05754444,0.06511796,0.01129365
0.12785283,-0.0054581016,-0.02297461,0.11824387,-0.00943166,0.11268234,0.17068352,-0.115399204,-0.043180294,-0.11617792,-0.04462999,0.15807901,0.09759316
0.1119813,-0.09088784,-0.07322788,-0.13134183,-0.119837545,0.0426912,0.08413791,0.09347816,-0.023159996,-0.056012377,0.14106756,-0.12077181,0.03621216
-0.12595034,-0.02503381,-0.23706764,0.13066596,0.12654218,-0.06701031,0.05931279,-0.14817797,-0.089772105,0.011129722,-0.10641032,-0.1108339,-0.00354366
-0.2465922,0.02202931,0.15151294,-0.007769823,0.08646366,0.051894292,-0.06977783,0.08408977,-0.05873911,0.014637291,-0.036433876,0.020643532,0.11293027
0.055179983,-0.14056405,0.11129527,0.064509556,-0.08007921,-0.09541601,0.08954941,0.09715827,0.12632516,-0.022571236,-0.10237901,0.07496424,0.060985297
0.02103886,0.050311044,-0.21027556,-0.03225346,0.13349041,-0.14055748,0.18622063,0.13517055,-0.071984895,0.12854752,-0.04652497,0.090102784,-0.029560626
-0.21521124,-0.0012497157,0.24718517,-0.12159389,0.14890525,0.14756584,-0.0069926456,-0.06812264,0.1439195,0.05523087,0.10503423,-0.00017055124,0.08661237
0.18005386,0.09698154,0.19420013,-0.06487769,-0.020091817,-0.021436125,0.263335,-0.02411528,-0.11956421,-0.029220149,0.08036436,0.27755234,0.13316962
0.32653978,-0.14942725,-0.14522178,-0.11333378,0.055997953,0.0022042692,-0.26087147,-0.14121212,-0.06571777,0.109770834,-0.067891575,0.022654317,0.039291188
-0.07872498,0.11097056,0.012057595,0.08978866,-0.14999625,0.082456544,-0.02707915,-0.060822383,0.040351257,-0.057433695,0.12320885,-0.10069144,-0.12948552
0.15769923,0.0008481294,-0.20751831,0.075710356,0.012229994,-0.07646878,0.021177128,0.033731297,-0.115313016,0.050654396,-0.09551282,0.14597909,0.08073841
-0.27337563,0.09270786,0.05604565,-0.12273433,0.13747883,0.11432952,-0.21455061,-0.09876518,0.08748518,0.055325985,-0.077714,0.009891547,-0.06397629
0.16466361,0.008793101,0.15058337,0.0403302,-0.081742235,0.11199361,-0.048479334,-0.060166173,0.104818285,-0.06257546,0.061077088,-0.046048984,-0.10866295
0.26996422,-0.10623356,-0.0029957965,-0.036980316,-0.11840136,0.11214587,0.032477498,0.051255822,-0.04981778,-0.021986678,-0.1305063,0.09668858,0.04522933
0.08715535,0.12187287,-0.036343932,-0.08485197,0.085708395,0.13031101,-0.17993397,0.14675826,0.020360768,0.083308294,-0.062985405,-0.02038572,0.03567484
-0.05378677,0.13302961,0.114745125,-0.09730464,-0.102644265,-0.07532331,-0.09964567,0.10689214,-0.07287881,0.023382872,0.14456275,0.13127011,0.11162847
0.1413867,-0.08348467,-0.19076061,-0.088701695,0.087604225,0.12581977,-0.043367684,0.07938096,-0.010942578,-0.06359566,0.066988096,0.03592789,0.12307185
-0.3262923,0.051111504,0.03388737,0.12797007,-0.01209864,-0.1194668,0.10282129,-0.071379185,0.035171747,0.024406672,-0.020478576,-0.113564774,0.016354233
0.08420879,0.078587875,0.113949984,0.05853705,0.02312088,-0.023120314,-0.000819996,0.071969405,0.13041714,-0.08415013,-0.124690466,0.14749694,-0.015602037
0.120397925,0.05740103,0.14766854,-0.04792632,0.020858929,0.00783509,0.2006083,0.044870734,0.09899695,0.042234465,0.0674088,0.1631832,0.0139914155
0.014203444,-0.053051844,0.08654638,0.029473424,0.070120454,0.013911456,0.14537388,-0.040754646,0.092822194,-0.021849915,0.012061834,-0.041253418,-0.121045776
0.23235162,0.11608702,0.13052286,-0.064009435,-0.050655894,0.072697625,0.12206803,0.1371293,0.06583564,0.011845097,-0.09241842,0.19357413,-0.08771339
0.18049023,0.09669325,0.06382794,-0.06135369,-0.03357967,0.09614347,0.071759015,0.023194835,-0.0153018385,0.11148074,0.06271228,0.087748945,0.13074055
0.18430823,-0.032843493,-0.0067425594,0.13980237,0.0062327236,-0.004013017,-0.12632604,-0.031069748,-0.072631985,-0.123061344,-0.008210346,-0.04020652,-0.024115264
0.08764579,0.0032758117,0.14207162,-0.02473928,-0.14527644,0.008161575,-0.12095216,-0.1424885,0.10127643,-0.039956048,0.13170293,0.026043594,0.062174678
0.18135616,-0.0349722,-0.12883665,0.04204282,-0.030209206,0.121792376,0.08662398,0.14391303,-0.03371408,0.085323274,-0.009555101,0.022712946,0.0036513656
-0.13468303,0.12475595,0.05977542,0.10599196,-0.07234154,0.14370266,-0.13797927,0.07712637,0.11851373,0.14908978,-0.0043130666,0.084023185,0.0467636
-0.08475911,0.09361778,-0.018116258,-0.093105376,-0.08941318,0.044419095,0.12807468,-0.11278492,-0.12581418,0.08289988,-0.04026849,0.23921487,-0.09973126
-0.07455366,-0.073206015,-0.11430012,0.05762236,0.11611819,-0.020942137,-0.20173465,-0.12917265,-0.10937534,0.11201835,-0.13783555,-0.17622826,0.12649068
-0.1341661,-0.13811336,0.0059292167,0.0532258,0.02512899,0.0961263,-0.03707224,-0.06872104,0.036473766,-0.12451498,0.014193088,-0.020054951,0.083524436
-0.057233676,0.08617389,0.108078465,-0.059194475,-0.1095988,-0.030566208,-0.05950269,-0.12776718,-0.047233097,-0.050421797,-0.12523527,0.17629437,0.005275756
0.103067026,-0.08394374,-0.21745972,0.06194462,0.13847941,0.1400989,-0.103071615,0.14008206,-0.05029784,-0.11845576,-0.019994617,0.020397432,0.03534867
-0.14771691,0.13325763,0.24006343,-0.038949147,0.11388919,0.041900024,-0.10995774,0.10426396,0.12387326,0.12584531,0.014824137,0.099477425,-0.060484603
0.28207403,-0.016866088,0.14509708,0.020565808,0.045992345,-0.08887665,-0.008049548,-0.05771599,0.017613262,-0.005572349,-0.09738642,0.22981635,0.018555522
0.21678331,0.01749003,-0.0022655874,0.10390177,-0.030953102,-0.096753806,0.10776587,0.095933065,0.04804559,0.14693707,0.039382398,-0.007491611,-0.1068186
-0.04975964,0.046922654,0.08697189,0.10298443,0.06419341,-0.083926305,0.021637008,0.06714453,0.050193876,0.06981425,0.042347983,-0.08056283,0.0029077828
-0.051155172,0.06977396,0.049019784,0.12516382,0.01660493,-0.11920471,-0.05569981,-0.08204881,0.04696752,-0.08861603,0.013376713,0.022947602,0.09775111
0.027328372,-0.046183027,0.029217124,-0.05116006,-0.10605823,-0.059725575,0.082800955,0.073326126,0.03259909,0.060209885,0.1470598,-0.04916908,0.14993018
0.16675833,0.028669223,-0.2361364,0.14879453,0.04391238,0.014555037,0.0607536,-0.07632632,-0.007954374,0.050694823,0.100164354,0.07813533,0.07480484
-0.21174431,0.055191875,-0.040227175,0.14892724,0.13563019,-0.11114095,-0.025997683,-0.0967184,-2.7999282e-05,-0.06661102,0.116751045,0.10009439,-0.03010317
-0.06879013,-0.12559819,0.06386083,-0.13910514,-0.021585315,0.039599508,-0.04703141,0.074433684,-0.09582017,0.047702685,-0.0330929,0.120323285,-0.09224561
0.10843456,-0.11133018,-0.053670473,0.06092401,-0.054842144,0.11627376,0.0017866194,0.05790493,-0.123740986,0.07863073,-0.09385568,-0.03169948,-0.017003834
-0.17437498,0.108039826,0.06723663,0.07029568,-0.0032163113,-0.117177024,-0.05639389,-0.040050656,0.07287304,-0.019157827,0.084824294,-0.12581925,-0.10261383
0.12792508,-0.039176993,-0.09752917,-0.09059988,0.0034669042,0.11455333,0.10525845,0.040721938,-0.13132799,0.092266455,-0.07848042,-0.020514145,0.14104316
-0.19595781,-0.047656313,0.07710925,-0.07876498,-0.08614628,0.0672351,-0.098739535,-0.116160706,0.06103985,-0.0014733225,-0.11522245,-0.12831327,0.005318612
-0.042242907,-0.0071774423,0.039662078,0.03391096,0.024071366,0.08840005,0.07407574,-0.088557586,0.10044563,-0.06516465,-0.012119502,0.18111138,-0.067005195
0.12398741,-0.1190974,0.13574383,0.020462632,0.039400145,-0.06431416,0.06747005,-0.11315169,-0.03644929,0.067564815,-0.061430544,0.20325345,0.09465647
0.03692729,0.10897234,-0.067780554,0.006283045,0.07061501,-0.038130514,-0.06078563,-0.025472797,0.004286647,-0.026552938,-0.14796942,-0.010263599,0.12584883
-0.022733763,-0.06324991,-0.056449503,0.08120246,0.05063419,0.03165935,-0.047586992,0.07062337,0.048334494,0.029055446,-0.001368627,0.035653546,-0.019225478
-0.0710994,0.04599765,0.01563356,-0.0975927,-0.11480892,0.050349146,0.07187697,0.07798596,-0.1443035,-0.117441565,0.07199581,0.07612954,0.0018657744
0.03578546,-0.09029594,-0.062258318,0.05986969,0.03202036,0.11693454,-0.09155929,0.13470408,0.03130272,-0.053170376,-0.017828539,-0.13083991,0.13172475
7.8991055e-05,-0.057130665,0.048889145,-0.07303956,-0.04236871,0.1329655,0.086442634,0.018074676,-0.01904808,-0.06350472,0.10823357,0.09068136,0.0955333
0.1550882,-0.07031547,-0.103209525,-0.07634869,0.029836789,-0.12603322,0.113040015,0.044832647,0.018963546,-0.14594485,0.05529362,-0.11466463,-0.14904338
-0.058968306,0.030809134,-0.024418488,0.08054492,-0.078683466,-0.12825546,-0.038157225,-0.067963,-0.055620365,0.011741906,-0.14084727,0.07671429,-0.07500122
-0.06337348,0.1359086,-0.010093674,-0.028533272,-0.12933272,-0.13150343,0.008322887,-0.04481011,-0.13141316,-0.0997625,-0.09003693,0.020907767,-0.0027939528
